,ABT
2018-09-27,65.56165313720703
2018-09-28,65.86693572998047
2018-10-01,66.54927825927734
2018-10-02,66.2709732055664
2018-10-03,64.68175506591797
2018-10-04,64.4842300415039
2018-10-05,64.26873779296875
2018-10-08,64.14303588867188
2018-10-09,64.00836181640625
2018-10-10,61.88045120239258
2018-10-11,61.395599365234375
2018-10-12,62.504520416259766
2018-10-15,61.93651580810547
2018-10-16,63.965023040771484
2018-10-17,63.31588363647461
2018-10-18,61.4316520690918
2018-10-19,60.935794830322266
2018-10-22,61.77422332763672
2018-10-23,61.81931686401367
2018-10-24,60.34979248046875
2018-10-25,61.00792694091797
2018-10-26,60.394874572753906
2018-10-29,60.683372497558594
2018-10-30,61.305442810058594
2018-10-31,62.15290069580078
2018-11-01,63.24376678466797
2018-11-02,63.279842376708984
2018-11-05,63.46015548706055
2018-11-06,63.974021911621094
2018-11-07,65.36241912841797
2018-11-08,65.77711486816406
2018-11-09,65.6238784790039
2018-11-12,63.613399505615234
2018-11-13,62.64874267578125
2018-11-14,62.57661437988281
2018-11-15,63.76668930053711
2018-11-16,64.94770812988281
2018-11-19,63.59537887573242
2018-11-20,62.26107406616211
2018-11-21,61.78326416015625
2018-11-23,61.40460968017578
2018-11-26,62.03570556640625
2018-11-27,62.84709167480469
2018-11-28,65.65994262695312
2018-11-29,66.0475845336914
2018-11-30,66.75981903076172
2018-12-03,66.95816040039062
2018-12-04,64.46086120605469
2018-12-06,64.49693298339844
2018-12-07,63.06346130371094
2018-12-10,63.937965393066406
2018-12-11,64.76739501953125
2018-12-12,65.38945770263672
2018-12-13,65.07391357421875
2018-12-14,63.79371643066406
2018-12-17,62.88314437866211
2018-12-18,63.180667877197266
2018-12-19,62.20698928833008
2018-12-20,61.64802932739258
2018-12-21,60.64729309082031
2018-12-24,59.10565185546875
2018-12-26,62.765960693359375
2018-12-27,63.6765251159668
2018-12-28,64.09123229980469
2018-12-31,65.20915222167969
2019-01-02,62.657772064208984
2019-01-03,59.70068359375
2019-01-04,61.40460968017578
2019-01-07,62.324188232421875
2019-01-08,61.575923919677734
2019-01-09,62.60368347167969
2019-01-10,62.27911376953125
2019-01-11,62.504520416259766
2019-01-14,61.83424758911133
2019-01-15,63.82688522338867
2019-01-16,63.23814010620117
2019-01-17,63.872127532958984
2019-01-18,64.68730926513672
2019-01-22,64.75070190429688
2019-01-23,63.319664001464844
2019-01-24,64.18010711669922
2019-01-25,64.4427719116211
2019-01-28,62.540740966796875
2019-01-29,63.12040710449219
2019-01-30,64.92280578613281
2019-01-31,66.1002426147461
2019-02-01,65.53870391845703
2019-02-04,65.66549682617188
2019-02-05,66.21800231933594
2019-02-06,66.56217956542969
2019-02-07,65.88288116455078
2019-02-08,66.4172592163086
2019-02-11,66.60746765136719
2019-02-12,67.98416900634766
2019-02-13,67.3682861328125
2019-02-14,66.99694061279297
2019-02-15,68.15626525878906
2019-02-19,67.92984008789062
2019-02-20,68.41893768310547
2019-02-21,68.05665588378906
2019-02-22,68.95330810546875
2019-02-25,69.6144790649414
2019-02-26,69.5148696899414
2019-02-27,69.94961547851562
2019-02-28,70.30284881591797
2019-03-01,71.18138885498047
2019-03-04,71.20857238769531
2019-03-05,70.84629821777344
2019-03-06,70.37530517578125
2019-03-07,69.56017303466797
2019-03-08,69.40617370605469
2019-03-11,70.47493743896484
2019-03-12,70.86438751220703
2019-03-13,71.20857238769531
2019-03-14,71.53463745117188
2019-03-15,72.3316650390625
2019-03-18,71.39879608154297
2019-03-19,72.4222640991211
2019-03-20,72.40414428710938
2019-03-21,72.51282501220703
2019-03-22,70.619873046875
2019-03-25,70.85533142089844
2019-03-26,71.55277252197266
2019-03-27,71.30821228027344
2019-03-28,71.95127868652344
2019-03-29,72.40414428710938
2019-04-01,72.15054321289062
2019-04-02,72.11432647705078
2019-04-03,72.0056381225586
2019-04-04,71.20857238769531
2019-04-05,71.55277252197266
2019-04-08,71.1180191040039
2019-04-09,71.25386810302734
2019-04-10,71.52558135986328
2019-04-11,71.10894775390625
2019-04-12,70.94524383544922
2019-04-15,70.48143768310547
2019-04-16,69.46286010742188
2019-04-17,66.27983093261719
2019-04-18,67.22564697265625
2019-04-22,67.76222229003906
2019-04-23,69.20822143554688
2019-04-24,69.79934692382812
2019-04-25,71.03618621826172
2019-04-26,71.44542694091797
2019-04-29,71.18170166015625
2019-04-30,72.35486602783203
2019-05-01,71.609130859375
2019-05-02,71.64552307128906
2019-05-03,71.56364440917969
2019-05-06,71.90925598144531
2019-05-07,69.94485473632812
2019-05-08,69.31736755371094
2019-05-09,69.49923706054688
2019-05-10,69.52651977539062
2019-05-13,68.66255950927734
2019-05-14,69.14457702636719
2019-05-15,69.58110809326172
2019-05-16,69.66295623779297
2019-05-17,69.08998107910156
2019-05-20,68.90809631347656
2019-05-21,69.14457702636719
2019-05-22,69.35372924804688
2019-05-23,68.78079223632812
2019-05-24,70.00852966308594
2019-05-28,68.85353088378906
2019-05-29,68.81715393066406
2019-05-30,69.5901870727539
2019-05-31,69.23551177978516
2019-06-03,68.85353088378906
2019-06-04,70.4450454711914
2019-06-05,71.56364440917969
2019-06-06,72.83686828613281
2019-06-07,73.42801666259766
2019-06-10,73.90999603271484
2019-06-11,73.77361297607422
2019-06-12,74.52843475341797
2019-06-13,74.83763885498047
2019-06-14,74.77399444580078
2019-06-17,74.61936950683594
2019-06-18,75.86531829833984
2019-06-19,76.6928939819336
2019-06-20,77.24765014648438
2019-06-21,77.3022232055664
2019-06-24,77.03848266601562
2019-06-25,76.61103820800781
2019-06-26,75.44696807861328
2019-06-27,76.11085510253906
2019-06-28,76.48370361328125
2019-07-01,76.83839416503906
2019-07-02,77.25675201416016
2019-07-03,77.88424682617188
2019-07-05,77.68417358398438
2019-07-08,77.3840560913086
2019-07-09,77.54776763916016
2019-07-10,77.6478042602539
2019-07-11,78.00248718261719
2019-07-12,76.6058349609375
2019-07-15,76.50541687011719
2019-07-16,75.91207122802734
2019-07-17,78.28546905517578
2019-07-18,80.11115264892578
2019-07-19,79.86467742919922
2019-07-22,80.39411163330078
2019-07-23,81.00572204589844
2019-07-24,80.8687973022461
2019-07-25,80.33021545410156
2019-07-26,80.10202026367188
2019-07-29,80.83230590820312
