,CMI
2019-01-17,123.64940643310547
2019-01-18,128.30226135253906
2019-01-22,124.56977081298828
2019-01-23,122.24331665039062
2019-01-24,122.6182861328125
2019-01-25,125.13214874267578
2019-01-28,121.70646667480469
2019-01-29,124.74017333984375
2019-01-30,124.72313690185547
2019-01-31,125.36223602294922
2019-02-01,125.02143096923828
2019-02-04,126.75981903076172
2019-02-05,127.6716537475586
2019-02-06,127.27108764648438
2019-02-07,127.5011978149414
2019-02-08,126.35933685302734
2019-02-11,126.2740707397461
2019-02-12,129.35040283203125
2019-02-13,130.13438415527344
2019-02-14,129.00955200195312
2019-02-15,132.4863739013672
2019-02-19,130.94395446777344
2019-02-20,132.41815185546875
2019-02-21,132.26364135742188
2019-02-22,133.43978881835938
2019-02-25,133.98919677734375
2019-02-26,133.32818603515625
2019-02-27,133.37109375
2019-02-28,132.28085327148438
2019-03-01,132.55557250976562
2019-03-04,133.0963897705078
2019-03-05,132.62425231933594
2019-03-06,132.65000915527344
2019-03-07,132.4525604248047
2019-03-08,132.69293212890625
2019-03-11,135.67181396484375
2019-03-12,135.99795532226562
2019-03-13,134.74464416503906
2019-03-14,134.8734130859375
2019-03-15,135.1309356689453
2019-03-18,137.8264923095703
2019-03-19,137.44882202148438
2019-03-20,135.43136596679688
2019-03-21,136.16964721679688
2019-03-22,133.60287475585938
2019-03-25,134.30679321289062
2019-03-26,134.1522979736328
2019-03-27,133.53421020507812
2019-03-28,133.9119415283203
2019-03-29,135.5258331298828
2019-04-01,139.3545684814453
2019-04-02,138.9253387451172
2019-04-03,138.59913635253906
2019-04-04,140.29891967773438
2019-04-05,140.16152954101562
2019-04-08,140.0928497314453
2019-04-09,138.82235717773438
2019-04-10,139.5348663330078
2019-04-11,141.26898193359375
2019-04-12,142.56524658203125
2019-04-15,141.6209259033203
2019-04-16,143.55245971679688
2019-04-17,142.47084045410156
2019-04-18,144.0847625732422
2019-04-22,142.47084045410156
2019-04-23,143.20053100585938
2019-04-24,142.65109252929688
2019-04-25,139.19146728515625
2019-04-26,140.2216339111328
2019-04-29,140.9084014892578
2019-04-30,142.75413513183594
2019-05-01,142.05015563964844
2019-05-02,142.65109252929688
2019-05-03,145.24366760253906
2019-05-06,143.87872314453125
2019-05-07,142.17039489746094
2019-05-08,141.9471435546875
2019-05-09,141.93858337402344
2019-05-10,141.98150634765625
2019-05-13,136.4014892578125
2019-05-14,138.0067901611328
2019-05-15,138.57339477539062
2019-05-16,139.50914001464844
2019-05-17,136.7019500732422
2019-05-20,138.3673553466797
2019-05-21,140.99427795410156
2019-05-22,140.3590087890625
2019-05-23,137.67042541503906
2019-05-24,138.2496337890625
2019-05-28,137.19497680664062
2019-05-29,136.51199340820312
2019-05-30,137.04800415039062
2019-05-31,130.3308868408203
2019-06-03,131.71408081054688
2019-06-04,135.1547088623047
2019-06-05,137.92979431152344
2019-06-06,138.9844512939453
2019-06-07,140.00454711914062
2019-06-10,140.98141479492188
2019-06-11,141.95831298828125
2019-06-12,140.97279357910156
2019-06-13,142.08798217773438
2019-06-14,141.65574645996094
2019-06-17,140.28982543945312
2019-06-18,144.23191833496094
2019-06-19,145.19149780273438
2019-06-20,148.34693908691406
2019-06-21,146.92916870117188
2019-06-24,147.10203552246094
2019-06-25,145.96954345703125
2019-06-26,146.02142333984375
2019-06-27,145.45083618164062
2019-06-28,148.12216186523438
2019-07-01,149.4361572265625
2019-07-02,147.13661193847656
2019-07-03,147.1711883544922
2019-07-05,146.2288818359375
2019-07-08,146.15110778808594
2019-07-09,144.62094116210938
2019-07-10,144.71604919433594
2019-07-11,145.97817993164062
2019-07-12,147.90603637695312
2019-07-15,147.93197631835938
2019-07-16,148.99526977539062
2019-07-17,146.3499298095703
2019-07-18,145.18287658691406
2019-07-19,149.38430786132812
2019-07-22,147.5948028564453
2019-07-23,149.87709045410156
2019-07-24,151.60604858398438
2019-07-25,151.25161743164062
2019-07-26,151.06143188476562
2019-07-29,150.39573669433594
2019-07-30,142.7882080078125
2019-07-31,141.7767791748047
2019-08-01,138.0853729248047
2019-08-02,137.17764282226562
2019-08-05,130.9100799560547
2019-08-06,133.4776611328125
2019-08-07,131.6276397705078
2019-08-08,132.88973999023438
2019-08-09,129.63931274414062
2019-08-12,128.08322143554688
2019-08-13,130.59890747070312
2019-08-14,124.91051483154297
2019-08-15,126.24182891845703
2019-08-16,129.02552795410156
2019-08-19,128.84397888183594
2019-08-20,127.51913452148438
2019-08-21,128.8710174560547
2019-08-22,127.92906951904297
2019-08-23,123.86479187011719
2019-08-26,124.84161376953125
2019-08-27,124.5450439453125
2019-08-28,126.98715209960938
2019-08-29,130.03968811035156
2019-08-30,130.18797302246094
2019-09-03,127.25750732421875
2019-09-04,129.92630004882812
2019-09-05,134.88893127441406
2019-09-06,135.09825134277344
2019-09-09,140.26144409179688
2019-09-10,143.0262451171875
2019-09-11,144.33445739746094
2019-09-12,143.95074462890625
2019-09-13,144.00306701660156
2019-09-16,142.77333068847656
2019-09-17,142.18023681640625
2019-09-18,141.59588623046875
2019-09-19,141.3080291748047
2019-09-20,140.91558837890625
2019-09-23,141.4563446044922
2019-09-24,140.07827758789062
2019-09-25,140.74111938476562
2019-09-26,139.5026397705078
2019-09-27,140.6801300048828
2019-09-30,141.8749542236328
2019-10-01,137.4007568359375
2019-10-02,134.41798400878906
2019-10-03,135.1767578125
2019-10-04,137.6798553466797
2019-10-07,136.4937286376953
2019-10-08,133.563232421875
2019-10-09,135.19418334960938
2019-10-10,136.97340393066406
2019-10-11,141.9534912109375
2019-10-14,142.8256072998047
2019-10-15,145.08453369140625
2019-10-16,144.93624877929688
2019-10-17,146.20962524414062
2019-10-18,148.51211547851562
2019-10-21,149.41920471191406
2019-10-22,152.71595764160156
2019-10-23,152.79446411132812
2019-10-24,153.00375366210938
2019-10-25,155.69874572753906
2019-10-28,157.0157012939453
2019-10-29,154.47776794433594
2019-10-30,152.27117919921875
2019-10-31,150.43087768554688
2019-11-01,153.99806213378906
2019-11-04,156.27438354492188
2019-11-05,156.92849731445312
2019-11-06,158.20188903808594
2019-11-07,159.19613647460938
2019-11-08,162.45806884765625
2019-11-11,162.60629272460938
2019-11-12,160.55673217773438
2019-11-13,158.72166442871094
2019-11-14,158.853515625
2019-11-15,161.62925720214844
2019-11-18,161.1549530029297
2019-11-19,160.71571350097656
2019-11-20,158.66021728515625
2019-11-21,158.83592224121094
2019-11-22,158.2473602294922
2019-11-25,161.6468505859375
2019-11-26,162.54281616210938
2019-11-27,162.34080505371094
2019-11-29,160.6278839111328
2019-12-02,159.22242736816406
2019-12-03,156.4465789794922
2019-12-04,156.3938751220703
2019-12-05,156.9912109375
2019-12-06,158.47572326660156
2019-12-09,159.0291290283203
2019-12-10,157.8081512451172
2019-12-11,159.96905517578125
2019-12-12,162.4022674560547
2019-12-13,160.2940673828125
2019-12-16,159.70555114746094
2019-12-17,160.10960388183594
2019-12-18,158.81834411621094
2019-12-19,157.50071716308594
2019-12-20,159.0906219482422
2019-12-23,159.3629608154297
2019-12-24,159.13455200195312
2019-12-26,159.3629608154297
2019-12-27,158.73049926757812
2019-12-30,157.3777313232422
2019-12-31,157.2020263671875
2020-01-02,157.51829528808594
2020-01-03,155.31346130371094
2020-01-06,152.95924377441406
2020-01-07,153.07345581054688
2020-01-08,153.1525421142578
2020-01-09,152.4234619140625
2020-01-10,150.58750915527344
2020-01-13,151.51864624023438
2020-01-14,151.43959045410156
2020-01-15,151.62408447265625
2020-01-16,153.95184326171875
2020-01-17,152.6693572998047
2020-01-21,150.2713165283203
2020-01-22,149.4280242919922
2020-01-23,150.78956604003906
2020-01-24,148.584716796875
2020-01-27,144.7372589111328
2020-01-28,145.88800048828125
2020-01-29,145.54539489746094
2020-01-30,145.90560913085938
2020-01-31,140.5208282470703
2020-02-03,143.08580017089844
2020-02-04,141.42562866210938
2020-02-05,146.19541931152344
2020-02-06,145.77381896972656
2020-02-07,141.24993896484375
2020-02-10,142.5060272216797
2020-02-11,144.32437133789062
2020-02-12,147.60968017578125
2020-02-13,145.90560913085938
2020-02-14,146.50286865234375
2020-02-18,145.8704376220703
2020-02-19,147.43399047851562
2020-02-20,147.9572296142578
2020-02-21,148.25828552246094
2020-02-24,144.11489868164062
2020-02-25,142.54786682128906
2020-02-26,139.8564453125
2020-02-27,136.7489013671875
2020-02-28,133.94236755371094
2020-03-02,137.81129455566406
2020-03-03,134.7037811279297
2020-03-04,138.50186157226562
2020-03-05,131.61395263671875
2020-03-06,131.56085205078125
2020-03-09,123.3006591796875
2020-03-10,128.93142700195312
2020-03-11,124.89427947998047
2020-03-12,114.28793334960938
2020-03-13,121.1492919921875
2020-03-16,116.3773422241211
2020-03-17,121.11387634277344
2020-03-18,109.3123550415039
2020-03-19,104.95650482177734
2020-03-20,103.12385559082031
2020-03-23,90.97705841064453
2020-03-24,110.21539306640625
2020-03-25,113.1192855834961
2020-03-26,119.48486328125
2020-03-27,116.56326293945312
2020-03-30,119.05989074707031
2020-03-31,119.80357360839844
2020-04-01,115.43887329101562
2020-04-02,117.5371322631836
2020-04-03,117.10328674316406
2020-04-06,125.82386016845703
2020-04-07,129.1173095703125
2020-04-08,132.41075134277344
2020-04-09,133.42002868652344
2020-04-13,129.65733337402344
2020-04-14,131.15357971191406
2020-04-15,128.78089904785156
2020-04-16,128.40904235839844
2020-04-17,132.07431030273438
2020-04-20,129.3474884033203
2020-04-21,126.05404663085938
2020-04-22,128.3116455078125
2020-04-23,128.75430297851562
2020-04-24,130.8260040283203
2020-04-27,134.07518005371094
2020-04-28,142.6097869873047
2020-04-29,146.2574462890625
2020-04-30,144.75233459472656
2020-05-01,139.3783416748047
2020-05-04,136.30621337890625
2020-05-05,136.19114685058594
2020-05-06,136.0317840576172
2020-05-07,137.8644256591797
2020-05-08,142.79571533203125
2020-05-11,143.25613403320312
2020-05-12,135.99636840820312
2020-05-13,130.74632263183594
2020-05-14,137.67852783203125
2020-05-15,137.7935791015625
2020-05-18,143.4508819580078
2020-05-19,139.69705200195312
2020-05-20,143.28265380859375
2020-05-21,140.6237030029297
2020-05-22,138.3833770751953
2020-05-26,149.15664672851562
2020-05-27,153.1910400390625
2020-05-28,151.5487060546875
2020-05-29,151.37913513183594
2020-06-01,151.58441162109375
2020-06-02,153.04820251464844
2020-06-03,156.1632843017578
2020-06-04,156.02935791015625
2020-06-05,160.67071533203125
2020-06-08,164.14280700683594
2020-06-09,162.2238006591797
2020-06-10,157.2789764404297
2020-06-11,148.4961395263672
2020-06-12,149.12985229492188
2020-06-15,150.96853637695312
2020-06-16,152.9411163330078
2020-06-17,153.0036163330078
2020-06-18,152.8340301513672
2020-06-19,155.56527709960938
2020-06-22,153.5123748779297
2020-06-23,153.90509033203125
2020-06-24,148.71034240722656
2020-06-25,151.4773406982422
2020-06-26,150.62045288085938
2020-06-29,154.47633361816406
2020-06-30,154.64593505859375
2020-07-01,152.58407592773438
2020-07-02,154.81549072265625
2020-07-06,159.0194854736328
2020-07-07,156.70773315429688
2020-07-08,155.34210205078125
2020-07-09,153.67303466796875
2020-07-10,155.1279296875
2020-07-13,155.64559936523438
2020-07-14,159.15333557128906
2020-07-15,162.197021484375
2020-07-16,163.9910888671875
2020-07-17,163.43768310546875
2020-07-20,160.9296112060547
2020-07-21,166.1778564453125
2020-07-22,169.8195343017578
2020-07-23,169.53392028808594
2020-07-24,168.0165557861328
2020-07-27,170.4443359375
2020-07-28,174.06814575195312
2020-07-29,177.513427734375
2020-07-30,173.586181640625
2020-07-31,172.49725341796875
2020-08-03,174.3269805908203
2020-08-04,172.27410888671875
2020-08-05,177.0314483642578
2020-08-06,175.1392059326172
2020-08-07,177.86155700683594
2020-08-10,187.5904998779297
2020-08-11,189.25962829589844
2020-08-12,190.29495239257812
2020-08-13,187.64407348632812
2020-08-14,190.5716552734375
2020-08-17,187.84934997558594
2020-08-18,187.3584442138672
2020-08-19,188.48309326171875
2020-08-20,187.71157836914062
2020-08-21,187.73851013183594
2020-08-24,189.61561584472656
2020-08-25,188.66358947753906
2020-08-26,187.84628295898438
2020-08-27,186.51702880859375
2020-08-28,187.4600830078125
2020-08-31,186.13983154296875
2020-09-01,189.561767578125
2020-09-02,191.1604461669922
2020-09-03,183.72381591796875
2020-09-04,183.544189453125
2020-09-08,183.2747344970703
2020-09-09,190.46888732910156
2020-09-10,186.0590362548828
2020-09-11,186.7325897216797
2020-09-14,189.13063049316406
2020-09-15,188.72650146484375
2020-09-16,188.25048828125
2020-09-17,189.0048828125
2020-09-18,190.316162109375
2020-09-21,183.1041259765625
2020-09-22,183.4723358154297
2020-09-23,182.3317108154297
2020-09-24,184.49623107910156
2020-09-25,187.37928771972656
2020-09-28,191.11550903320312
2020-09-29,191.21432495117188
2020-09-30,189.65159606933594
2020-10-01,185.95120239257812
2020-10-02,188.91505432128906
2020-10-05,195.66012573242188
2020-10-06,194.29498291015625
2020-10-07,198.956298828125
2020-10-08,198.49827575683594
2020-10-09,200.57298278808594
2020-10-12,199.16287231445312
2020-10-13,197.99526977539062
2020-10-14,199.18087768554688
2020-10-15,199.7915802001953
2020-10-16,200.10594177246094
2020-10-19,198.62399291992188
2020-10-20,199.62991333007812
2020-10-21,199.6119384765625
2020-10-22,200.81544494628906
2020-10-23,203.23146057128906
2020-10-26,198.20184326171875
2020-10-27,197.39353942871094
2020-10-28,191.8340606689453
2020-10-29,195.29190063476562
2020-10-30,197.49232482910156
2020-11-02,204.4888458251953
2020-11-03,208.395751953125
2020-11-04,200.10594177246094
2020-11-05,206.18634033203125
2020-11-06,205.7193145751953
2020-11-09,205.6474609375
2020-11-10,210.03936767578125
2020-11-11,210.97344970703125
2020-11-12,209.3927001953125
2020-11-13,212.45538330078125
2020-11-16,208.24307250976562
2020-11-17,207.5425567626953
2020-11-18,209.68011474609375
2020-11-19,210.61058044433594
2020-11-20,208.36122131347656
2020-11-23,212.4895782470703
2020-11-24,211.98370361328125
2020-11-25,208.1262969970703
2020-11-27,206.89776611328125
2020-11-30,208.83094787597656
2020-12-01,208.09921264648438
2020-12-02,205.22653198242188
2020-12-03,199.04751586914062
2020-12-04,198.67713928222656
2020-12-07,197.91830444335938
2020-12-08,199.67987060546875
2020-12-09,202.52545166015625
2020-12-10,198.3338623046875
2020-12-11,197.52984619140625
2020-12-14,195.49729919433594
2020-12-15,202.3899688720703
2020-12-16,201.28785705566406
2020-12-17,201.83889770507812
2020-12-18,202.63388061523438
2020-12-21,203.00425720214844
2020-12-22,201.9382781982422
2020-12-23,202.55258178710938
2020-12-24,204.63937377929688
2020-12-28,202.4803009033203
2020-12-29,201.17039489746094
2020-12-30,203.2481689453125
2020-12-31,205.1542510986328
2021-01-04,199.9779510498047
2021-01-05,200.21286010742188
2021-01-06,211.01712036132812
2021-01-07,216.09402465820312
2021-01-08,211.66754150390625
2021-01-11,213.80848693847656
2021-01-12,218.64149475097656
2021-01-13,217.59359741210938
2021-01-14,218.00912475585938
2021-01-15,214.3143768310547
2021-01-19,215.32614135742188
2021-01-20,213.67303466796875
2021-01-21,224.06170654296875
2021-01-22,223.13119506835938
2021-01-25,222.7156524658203
2021-01-26,222.9686279296875
2021-01-27,215.99464416503906
2021-01-28,218.79505920410156
2021-01-29,211.76690673828125
2021-02-01,210.45700073242188
2021-02-02,211.297119140625
2021-02-03,212.77867126464844
2021-02-04,209.65301513671875
2021-02-05,207.4397735595703
2021-02-08,215.55197143554688
2021-02-09,221.30642700195312
2021-02-10,221.4238739013672
2021-02-11,219.70750427246094
2021-02-12,220.39404296875
2021-02-16,220.854736328125
2021-02-17,218.44277954101562
2021-02-18,219.54196166992188
2021-02-19,224.16587829589844
2021-02-22,226.4461212158203
2021-02-23,227.9268341064453
2021-02-24,235.39418029785156
2021-02-25,232.13290405273438
2021-02-26,230.01625061035156
2021-03-01,238.90074157714844
2021-03-02,234.08602905273438
2021-03-03,237.71070861816406
2021-03-04,234.9308319091797
2021-03-05,241.5170440673828
2021-03-08,244.19696044921875
2021-03-09,242.25291442871094
2021-03-10,248.12139892578125
2021-03-11,245.0963134765625
2021-03-12,248.8390655517578
2021-03-15,250.7195281982422
2021-03-16,242.48001098632812
2021-03-17,244.95094299316406
2021-03-18,243.69732666015625
2021-03-19,241.5533905029297
2021-03-22,239.35496520996094
2021-03-23,232.1056365966797
2021-03-24,234.1042022705078
2021-03-25,237.2655487060547
2021-03-26,238.3920440673828
2021-03-29,236.9567108154297
2021-03-30,239.39134216308594
2021-03-31,235.3850860595703
2021-04-01,234.12237548828125
2021-04-05,237.57440185546875
2021-04-06,236.33892822265625
2021-04-07,234.5312042236328
2021-04-08,233.413818359375
2021-04-09,235.63040161132812
2021-04-12,237.31101989746094
2021-04-13,236.57518005371094
2021-04-14,237.4835662841797
2021-04-15,237.97418212890625
2021-04-16,240.1453399658203
2021-04-19,238.74630737304688
2021-04-20,236.17547607421875
2021-04-21,238.98251342773438
2021-04-22,237.21107482910156
2021-04-23,238.43746948242188
2021-04-26,235.33055114746094
2021-04-27,234.22232055664062
2021-04-28,231.99661254882812
2021-04-29,233.26841735839844
2021-04-30,228.96243286132812
2021-05-03,230.3977813720703
2021-05-04,232.20559692382812
2021-05-05,237.07479858398438
2021-05-06,241.58067321777344
2021-05-07,241.99850463867188
2021-05-10,245.95021057128906
2021-05-11,240.53598022460938
2021-05-12,234.07696533203125
2021-05-13,238.85533142089844
2021-05-14,241.34446716308594
2021-05-17,241.93490600585938
2021-05-18,235.36695861816406
2021-05-19,235.50320434570312
2021-05-20,233.01930236816406
2021-05-21,234.4987030029297
2021-05-24,233.3480682373047
2021-05-25,232.2705078125
2021-05-26,232.9553985595703
2021-05-27,236.6995086669922
2021-05-28,234.94619750976562
2021-06-01,239.0372772216797
2021-06-02,237.29306030273438
2021-06-03,238.3158416748047
2021-06-04,241.28369140625
2021-06-07,236.71774291992188
2021-06-08,237.35699462890625
2021-06-09,234.4803924560547
2021-06-10,230.34368896484375
2021-06-11,228.29811096191406
2021-06-14,226.87355041503906
2021-06-15,228.38943481445312
2021-06-16,224.64535522460938
2021-06-17,216.7279815673828
2021-06-18,212.7738494873047
2021-06-21,215.41297912597656
2021-06-22,216.43572998046875
2021-06-23,217.33982849121094
2021-06-24,218.35345458984375
2021-06-25,219.9424285888672
2021-06-28,220.325927734375
2021-06-29,218.81005859375
2021-06-30,222.64547729492188
2021-07-01,221.11131286621094
2021-07-02,220.84649658203125
2021-07-06,215.81478881835938
2021-07-07,218.17991638183594
2021-07-08,216.8649444580078
2021-07-09,221.63180541992188
2021-07-12,222.16148376464844
2021-07-13,220.52688598632812
2021-07-14,218.2621307373047
2021-07-15,219.27577209472656
2021-07-16,217.90597534179688
2021-07-19,212.89259338378906
2021-07-20,217.28501892089844
2021-07-21,218.6000213623047
2021-07-22,216.8284149169922
2021-07-23,216.8284149169922
2021-07-26,215.97003173828125
2021-07-27,213.50440979003906
2021-07-28,211.87892150878906
2021-07-29,212.9108123779297
2021-07-30,211.95201110839844
2021-08-02,209.17587280273438
2021-08-03,212.81948852539062
2021-08-04,211.0113983154297
2021-08-05,208.4544677734375
2021-08-06,209.19415283203125
2021-08-09,210.62783813476562
2021-08-10,213.47702026367188
2021-08-11,220.80995178222656
2021-08-12,218.37173461914062
2021-08-13,217.08409118652344
2021-08-16,218.51779174804688
2021-08-17,215.3673095703125
2021-08-18,213.3035125732422
2021-08-19,212.72459411621094
2021-08-20,212.88082885742188
2021-08-23,216.1704559326172
2021-08-24,216.98826599121094
2021-08-25,219.12930297851562
2021-08-26,217.76016235351562
2021-08-27,220.8108673095703
2021-08-30,219.33148193359375
2021-08-31,216.84124755859375
2021-09-01,215.8212432861328
2021-09-02,217.7509765625
2021-09-03,219.22119140625
2021-09-07,214.88397216796875
2021-09-08,214.727783203125
2021-09-09,214.0845489501953
2021-09-10,214.39697265625
2021-09-13,216.50123596191406
2021-09-14,213.01861572265625
2021-09-15,215.42613220214844
2021-09-16,211.0797576904297
2021-09-17,209.2235870361328
2021-09-20,203.50804138183594
2021-09-21,201.73455810546875
2021-09-22,203.64584350585938
2021-09-23,209.81167602539062
2021-09-24,209.196044921875
2021-09-27,211.5759735107422
2021-09-28,210.8500518798828
2021-09-29,211.9619140625
2021-09-30,206.34744262695312
2021-10-01,209.47169494628906
2021-10-04,209.06736755371094
2021-10-05,215.6374969482422
2021-10-06,215.56396484375
2021-10-07,215.81207275390625
2021-10-08,216.85963439941406
2021-10-11,213.5883331298828
2021-10-12,211.4748992919922
2021-10-13,212.76132202148438
2021-10-14,219.46011352539062
2021-10-15,218.9547119140625
2021-10-18,217.8152618408203
2021-10-19,220.64547729492188
2021-10-20,223.1356964111328
2021-10-21,221.18763732910156
2021-10-22,221.18763732910156
2021-10-25,221.784912109375
2021-10-26,219.5244140625
2021-10-27,215.8029022216797
2021-10-28,223.05299377441406
2021-10-29,220.38816833496094
2021-11-01,225.43295288085938
2021-11-02,222.63031005859375
2021-11-03,216.38180541992188
2021-11-04,216.08773803710938
2021-11-05,217.8428497314453
2021-11-08,218.7525634765625
2021-11-09,217.04339599609375
2021-11-10,218.43092346191406
2021-11-11,217.13528442382812
2021-11-12,217.17205810546875
2021-11-15,216.88719177246094
2021-11-16,216.32666015625
2021-11-17,213.08294677734375
2021-11-18,210.91921997070312
2021-11-19,207.0263214111328
2021-11-22,210.8082275390625
2021-11-23,210.67880249023438
2021-11-24,208.84793090820312
2021-11-26,203.13339233398438
2021-11-29,200.9049072265625
2021-11-30,193.95135498046875
2021-12-01,193.3687744140625
2021-12-02,199.62889099121094
2021-12-03,200.68301391601562
2021-12-06,202.75428771972656
2021-12-07,203.2166290283203
2021-12-08,204.17831420898438
2021-12-09,203.0409698486328
2021-12-10,201.67242431640625
2021-12-13,199.84156799316406
2021-12-14,200.26693725585938
2021-12-15,202.134765625
2021-12-16,201.84811401367188
2021-12-17,195.13494873046875
2021-12-20,191.39923095703125
2021-12-21,195.8099822998047
2021-12-22,195.03323364257812
2021-12-23,197.85348510742188
2021-12-27,199.9247589111328
2021-12-28,201.1453399658203
2021-12-29,202.2457275390625
2021-12-30,201.4320068359375
2021-12-31,201.70941162109375
2022-01-03,202.9947052001953
2022-01-04,210.74349975585938
2022-01-05,209.85581970214844
2022-01-06,212.85177612304688
2022-01-07,216.69845581054688
2022-01-10,213.9521484375
2022-01-11,214.88607788085938
2022-01-12,214.21107482910156
2022-01-13,218.20565795898438
2022-01-14,219.6481475830078
2022-01-18,218.22415161132812
2022-01-19,213.69325256347656
2022-01-20,209.6431427001953
2022-01-21,206.53622436523438
2022-01-24,207.12802124023438
2022-01-25,209.58766174316406
2022-01-26,208.8386688232422
2022-01-27,207.2019805908203
2022-01-28,204.34475708007812
2022-01-31,204.2430419921875
2022-02-01,208.54278564453125
2022-02-02,209.4119873046875
2022-02-03,210.1332550048828
2022-02-04,211.3815460205078
2022-02-07,209.4766845703125
2022-02-08,206.67491149902344
2022-02-09,208.5150604248047
2022-02-10,206.4067840576172
2022-02-11,205.43588256835938
2022-02-14,202.91151428222656
2022-02-15,205.63003540039062
2022-02-16,206.49002075195312
2022-02-17,203.53961181640625
2022-02-18,202.9439697265625
2022-02-22,199.2582550048828
2022-02-23,191.57052612304688
2022-02-24,189.18788146972656
2022-02-25,189.7277069091797
2022-02-28,189.97897338867188
2022-03-01,182.48667907714844
2022-03-02,192.7339324951172
2022-03-03,194.51161193847656
2022-03-04,188.0430908203125
2022-03-07,176.4648895263672
2022-03-08,179.63865661621094
2022-03-09,184.69248962402344
2022-03-10,183.5383758544922
2022-03-11,181.76071166992188
2022-03-14,184.0688934326172
2022-03-15,184.72039794921875
2022-03-16,191.0399932861328
2022-03-17,191.17962646484375
2022-03-18,192.42678833007812
2022-03-21,191.8683319091797
2022-03-22,195.1444854736328
2022-03-23,193.6180877685547
2022-03-24,194.7443084716797
2022-03-25,195.13519287109375
2022-03-28,193.32960510253906
2022-03-29,197.66673278808594
2022-03-30,195.05142211914062
2022-03-31,190.900390625
2022-04-01,187.10304260253906
2022-04-04,188.2757568359375
2022-04-05,186.22817993164062
2022-04-06,184.75762939453125
2022-04-07,182.52391052246094
2022-04-08,181.20230102539062
2022-04-11,179.56419372558594
2022-04-12,179.23846435546875
2022-04-13,181.11851501464844
2022-04-14,182.36566162109375
2022-04-18,183.0823516845703
2022-04-19,187.3357391357422
2022-04-20,190.62120056152344
2022-04-21,192.52915954589844
2022-04-22,185.39981079101562
2022-04-25,182.5611114501953
2022-04-26,177.38632202148438
2022-04-27,181.3697967529297
2022-04-28,181.00682067871094
2022-04-29,176.0833282470703
2022-05-02,181.42564392089844
2022-05-03,188.12684631347656
2022-05-04,194.2882080078125
2022-05-05,189.89523315429688
2022-05-06,187.74525451660156
2022-05-09,188.66668701171875
2022-05-10,183.73385620117188
2022-05-11,182.58905029296875
2022-05-12,185.6232147216797
2022-05-13,187.18682861328125
2022-05-16,188.64804077148438
2022-05-17,193.77630615234375
2022-05-18,190.0161895751953
2022-05-19,189.2382049560547
2022-05-20,184.95437622070312
2022-05-23,186.29481506347656
2022-05-24,184.2044677734375
2022-05-25,189.9318389892578
2022-05-26,190.80361938476562
2022-05-27,194.94683837890625
2022-05-31,196.02479553222656
2022-06-01,194.83433532714844
2022-06-02,198.3870086669922
2022-06-03,197.8058319091797
2022-06-06,199.33375549316406
2022-06-07,201.78030395507812
2022-06-08,200.39297485351562
2022-06-09,198.25579833984375
2022-06-10,192.6315155029297
2022-06-13,183.9138641357422
2022-06-14,184.2982177734375
2022-06-15,186.68850708007812
2022-06-16,177.30532836914062
2022-06-17,179.5550537109375
2022-06-21,183.9044952392578
2022-06-22,181.72976684570312
2022-06-23,174.2494659423828
2022-06-24,182.80775451660156
2022-06-27,183.1452178955078
2022-06-28,183.7826385498047
2022-06-29,181.6173095703125
2022-06-30,181.41107177734375
2022-07-01,181.95474243164062
2022-07-05,181.9265899658203
2022-07-06,182.33909606933594
2022-07-07,188.67575073242188
2022-07-08,187.97271728515625
2022-07-11,184.4669189453125
2022-07-12,188.57264709472656
2022-07-13,187.09158325195312
2022-07-14,182.62966918945312
2022-07-15,184.06387329101562
2022-07-18,185.24496459960938
2022-07-19,192.20965576171875
2022-07-20,192.8002166748047
2022-07-21,193.22206115722656
2022-07-22,192.35028076171875
2022-07-25,193.37203979492188
2022-07-26,191.64727783203125
2022-07-27,196.07168579101562
2022-07-28,201.71473693847656
2022-07-29,207.45147705078125
2022-08-01,204.19876098632812
2022-08-02,204.92056274414062
2022-08-03,204.13314819335938
2022-08-04,205.7922821044922
2022-08-05,206.24224853515625
2022-08-08,205.76419067382812
2022-08-09,204.46121215820312
2022-08-10,207.9951629638672
2022-08-11,209.86053466796875
2022-08-12,213.49757385253906
2022-08-15,216.29098510742188
2022-08-16,217.8470001220703
2022-08-17,215.85040283203125
2022-08-18,217.26609802246094
2022-08-19,215.7371063232422
2022-08-22,211.79197692871094
2022-08-23,212.3771514892578
2022-08-24,212.63197326660156
2022-08-25,216.105224609375
2022-08-26,209.9987335205078
2022-08-29,208.8567352294922
2022-08-30,205.902587890625
2022-08-31,203.26934814453125
2022-09-01,202.84461975097656
2022-09-02,200.90980529785156
2022-09-06,200.50396728515625
2022-09-07,203.8639373779297
2022-09-08,202.7313690185547
2022-09-09,206.1951446533203
2022-09-12,207.2711181640625
2022-09-13,200.73046875
2022-09-14,201.2778778076172
2022-09-15,199.62620544433594
2022-09-16,199.32421875
2022-09-19,203.02394104003906
2022-09-20,200.7399139404297
2022-09-21,198.91835021972656
2022-09-22,195.4073486328125
2022-09-23,192.53817749023438
2022-09-26,191.29232788085938
2022-09-27,191.75477600097656
2022-09-28,195.9075927734375
2022-09-29,193.0950164794922
2022-09-30,192.07569885253906
2022-10-03,197.81410217285156
2022-10-04,209.083251953125
