,EXPD
2017-09-15,51.99738311767578
2017-09-18,51.988243103027344
2017-09-19,52.198429107666016
2017-09-20,52.99346923828125
2017-09-21,52.77415466308594
2017-09-22,53.17623519897461
2017-09-25,53.07571029663086
2017-09-26,53.87074661254883
2017-09-27,54.28197479248047
2017-09-28,54.49216079711914
2017-09-29,54.70233917236328
2017-10-02,55.140987396240234
2017-10-03,55.049598693847656
2017-10-04,54.92165756225586
2017-10-05,55.07701873779297
2017-10-06,55.140987396240234
2017-10-09,54.821144104003906
2017-10-10,54.793724060058594
2017-10-11,55.06787109375
2017-10-12,55.23236846923828
2017-10-13,54.985633850097656
2017-10-16,53.797645568847656
2017-10-17,53.0208854675293
2017-10-18,53.633155822753906
2017-10-19,53.834197998046875
2017-10-20,53.84333038330078
2017-10-23,54.09007263183594
2017-10-24,54.11748504638672
2017-10-25,53.770225524902344
2017-10-26,54.126625061035156
2017-10-27,54.25456237792969
2017-10-30,53.523494720458984
2017-10-31,53.3498649597168
2017-11-01,53.4321174621582
2017-11-02,53.14881896972656
2017-11-03,52.95691680908203
2017-11-06,52.53655242919922
2017-11-07,56.694515228271484
2017-11-08,55.27806091308594
2017-11-09,54.711483001708984
2017-11-10,54.693199157714844
2017-11-13,54.29111862182617
2017-11-14,54.2728385925293
2017-11-15,53.89816665649414
2017-11-16,54.629234313964844
2017-11-17,54.03523635864258
2017-11-20,53.99868392944336
2017-11-21,54.78459548950195
2017-11-22,54.66578674316406
2017-11-24,54.72062301635742
2017-11-27,55.05874252319336
2017-11-28,55.99085235595703
2017-11-29,58.86030578613281
2017-11-30,59.58697509765625
2017-12-01,59.30182647705078
2017-12-04,59.724945068359375
2017-12-05,59.605377197265625
2017-12-06,59.18224334716797
2017-12-07,59.035072326660156
2017-12-08,59.29262924194336
2017-12-11,59.01667785644531
2017-12-12,59.191444396972656
2017-12-13,59.605377197265625
2017-12-14,58.92469024658203
2017-12-15,59.274234771728516
2017-12-18,59.75254821777344
2017-12-19,59.48579025268555
2017-12-20,59.31102752685547
2017-12-21,59.00748062133789
2017-12-22,59.57777786254883
2017-12-26,59.66056442260742
2017-12-27,59.98250961303711
2017-12-28,60.120487213134766
2017-12-29,59.50419998168945
2018-01-02,59.77094268798828
2018-01-03,59.853729248046875
2018-01-04,59.78933334350586
2018-01-05,59.872127532958984
2018-01-08,60.230865478515625
2018-01-09,60.75517654418945
2018-01-10,60.194068908691406
2018-01-11,61.06792068481445
2018-01-12,61.38066864013672
2018-01-16,60.22166442871094
2018-01-17,60.77357482910156
2018-01-18,60.79196548461914
2018-01-19,61.077110290527344
2018-01-22,61.113914489746094
2018-01-23,61.52783966064453
2018-01-24,61.675010681152344
2018-01-25,61.362266540527344
2018-01-26,61.675010681152344
2018-01-29,60.95753479003906
2018-01-30,59.75254821777344
2018-01-31,59.743343353271484
2018-02-01,59.39381408691406
2018-02-02,58.510765075683594
2018-02-05,56.82746505737305
2018-02-06,56.910255432128906
2018-02-07,57.149410247802734
2018-02-08,55.52130889892578
2018-02-09,55.760459899902344
2018-02-12,57.37016677856445
2018-02-13,58.0600471496582
2018-02-14,58.565956115722656
2018-02-15,59.044281005859375
2018-02-16,58.97987747192383
2018-02-20,56.96544647216797
2018-02-21,58.86030197143555
2018-02-22,59.18224334716797
2018-02-23,60.267662048339844
2018-02-26,61.38066864013672
2018-02-27,60.267662048339844
2018-02-28,59.75254821777344
2018-03-01,57.9588623046875
2018-03-02,58.20722579956055
2018-03-05,58.400394439697266
2018-03-06,58.61195373535156
2018-03-07,57.98646926879883
2018-03-08,58.41878128051758
2018-03-09,59.5501823425293
2018-03-12,59.49500274658203
2018-03-13,59.84453201293945
2018-03-14,58.77752685546875
2018-03-15,58.59355163574219
2018-03-16,58.94308853149414
2018-03-19,58.98908233642578
2018-03-20,59.07187271118164
2018-03-21,58.92469024658203
2018-03-22,57.462162017822266
2018-03-23,55.9996223449707
2018-03-26,57.3333854675293
2018-03-27,56.68949508666992
2018-03-28,56.6802978515625
2018-03-29,58.225624084472656
2018-04-02,57.25979232788086
2018-04-03,58.897098541259766
2018-04-04,58.510765075683594
2018-04-05,58.372798919677734
2018-04-06,56.65269470214844
2018-04-09,56.57910919189453
2018-04-10,58.096839904785156
2018-04-11,58.087646484375
2018-04-12,58.85110855102539
2018-04-13,58.61195373535156
2018-04-16,59.36622619628906
2018-04-17,59.605377197265625
2018-04-18,60.22166442871094
2018-04-19,59.20984649658203
2018-04-20,59.053466796875
2018-04-23,59.14545822143555
2018-04-24,58.59355163574219
2018-04-25,59.099456787109375
2018-04-26,58.80511474609375
2018-04-27,59.36622619628906
2018-04-30,58.740726470947266
2018-05-01,58.93389892578125
2018-05-02,57.94966506958008
2018-05-03,57.94047546386719
2018-05-04,58.446380615234375
2018-05-07,58.8419075012207
2018-05-08,64.00218963623047
2018-05-09,64.8852310180664
2018-05-10,65.93383026123047
2018-05-11,66.55013275146484
2018-05-14,66.43055725097656
2018-05-15,66.25579071044922
2018-05-16,66.12699890136719
2018-05-17,66.1729965209961
2018-05-18,66.40296173095703
2018-05-21,67.43318176269531
2018-05-22,67.43318176269531
2018-05-23,67.66314697265625
2018-05-24,67.87471008300781
2018-05-25,67.89310455322266
2018-05-29,67.48837280273438
2018-05-30,69.33723449707031
2018-05-31,68.92083740234375
2018-06-01,69.97575378417969
2018-06-04,69.5038070678711
2018-06-05,70.15156555175781
2018-06-06,71.06767272949219
2018-06-07,70.41065979003906
2018-06-08,70.8085708618164
2018-06-11,71.28974914550781
2018-06-12,72.20587158203125
2018-06-13,71.58586120605469
2018-06-14,71.03990936279297
2018-06-15,71.15095520019531
2018-06-18,71.02140045166016
2018-06-19,69.05963134765625
2018-06-20,69.43902587890625
2018-06-21,69.559326171875
2018-06-22,68.49514770507812
2018-06-25,67.13488006591797
2018-06-26,67.21815490722656
2018-06-27,66.75548553466797
2018-06-28,67.54203033447266
2018-06-29,67.64382934570312
2018-07-02,67.8936767578125
2018-07-03,66.8572998046875
2018-07-05,66.92204284667969
2018-07-06,66.48713684082031
2018-07-09,67.82890319824219
2018-07-10,67.53279113769531
2018-07-11,67.10711669921875
2018-07-12,67.5235366821289
2018-07-13,67.76412963867188
2018-07-16,66.93130493164062
2018-07-17,66.8572998046875
2018-07-18,67.71785736083984
2018-07-19,67.60681915283203
2018-07-20,67.93994903564453
2018-07-23,68.33785247802734
2018-07-24,68.37486267089844
2018-07-25,70.37364959716797
2018-07-26,69.97575378417969
2018-07-27,69.67962646484375
2018-07-30,69.13365936279297
2018-07-31,70.48467254638672
2018-08-01,70.48467254638672
2018-08-02,70.94735717773438
2018-08-03,70.8548355102539
2018-08-06,71.7061538696289
2018-08-07,67.48653411865234
2018-08-08,67.91219329833984
2018-08-09,67.78263092041016
2018-08-10,67.62532043457031
2018-08-13,66.50563049316406
2018-08-14,66.62594604492188
2018-08-15,67.67160034179688
2018-08-16,68.39337921142578
2018-08-17,68.48592376708984
2018-08-20,69.00411224365234
2018-08-21,69.466796875
2018-08-22,68.82828521728516
2018-08-23,68.226806640625
2018-08-24,68.19905090332031
2018-08-27,68.68021392822266
2018-08-28,67.83817291259766
2018-08-29,67.93994903564453
2018-08-30,67.54203033447266
2018-08-31,67.81038665771484
2018-09-04,67.77339172363281
2018-09-05,69.39276885986328
2018-09-06,69.84619140625
2018-09-07,69.22620391845703
2018-09-10,70.22559356689453
2018-09-11,69.86469268798828
2018-09-12,69.54082489013672
2018-09-13,68.70799255371094
2018-09-14,69.76289367675781
2018-09-17,68.2730941772461
2018-09-18,68.38414001464844
2018-09-19,68.49514770507812
2018-09-20,68.1712875366211
2018-09-21,68.1805419921875
2018-09-24,66.7647476196289
2018-09-25,66.81100463867188
2018-09-26,67.653076171875
2018-09-27,67.23667907714844
2018-09-28,68.04175567626953
2018-10-01,67.49577331542969
2018-10-02,67.17190551757812
2018-10-03,67.67160034179688
2018-10-04,67.51427459716797
2018-10-05,67.26443481445312
2018-10-08,66.93130493164062
2018-10-09,65.8948974609375
2018-10-10,63.23910903930664
2018-10-11,61.51795959472656
2018-10-12,61.90659713745117
2018-10-15,62.07316589355469
2018-10-16,63.100318908691406
2018-10-17,63.66477966308594
2018-10-18,61.61048126220703
2018-10-19,61.31436538696289
2018-10-22,61.98988723754883
2018-10-23,61.258853912353516
2018-10-24,59.45438766479492
2018-10-25,61.27735900878906
2018-10-26,60.45378112792969
2018-10-29,60.79615783691406
2018-10-30,62.424808502197266
2018-10-31,62.16569519042969
2018-11-01,63.849857330322266
2018-11-02,64.02567291259766
2018-11-05,63.766578674316406
2018-11-06,66.10773468017578
2018-11-07,67.8844223022461
2018-11-08,67.34772491455078
2018-11-09,66.3760986328125
2018-11-12,65.3581771850586
2018-11-13,66.0984878540039
2018-11-14,66.60742950439453
2018-11-15,68.10652160644531
2018-11-16,68.1712875366211
2018-11-19,68.1712875366211
2018-11-20,66.97756958007812
2018-11-21,67.58831024169922
2018-11-23,67.76412963867188
2018-11-26,68.92083740234375
2018-11-27,69.09664154052734
2018-11-28,71.12319946289062
2018-11-29,70.20709228515625
2018-11-30,70.83076477050781
2018-12-03,71.57548522949219
2018-12-04,70.31877136230469
2018-12-06,69.16449737548828
2018-12-07,65.69230651855469
2018-12-10,66.2973861694336
2018-12-11,66.41839599609375
2018-12-12,67.2655029296875
2018-12-13,65.91571807861328
2018-12-14,65.60851287841797
2018-12-17,64.82659149169922
2018-12-18,64.22150421142578
2018-12-19,62.08980178833008
2018-12-20,61.84777069091797
2018-12-21,60.28388214111328
2018-12-24,58.747928619384766
2018-12-26,61.41025161743164
2018-12-27,62.38767623901367
2018-12-28,61.79190444946289
2018-12-31,63.38371276855469
2019-01-02,62.65761947631836
2019-01-03,60.488677978515625
2019-01-04,62.294586181640625
2019-01-07,62.592464447021484
2019-01-08,63.16960906982422
2019-01-09,63.92361831665039
2019-01-10,63.97948455810547
2019-01-11,63.67229461669922
2019-01-14,63.56990432739258
2019-01-15,62.36906433105469
2019-01-16,62.39698028564453
2019-01-17,63.24409484863281
2019-01-18,64.50076293945312
2019-01-22,63.66298294067383
2019-01-23,63.7281379699707
2019-01-24,63.867774963378906
2019-01-25,64.53800964355469
2019-01-28,63.59782028198242
2019-01-29,63.951560974121094
2019-01-30,64.62178802490234
2019-01-31,64.51008605957031
2019-02-01,64.8917465209961
2019-02-04,65.3851089477539
2019-02-05,65.9250259399414
2019-02-06,65.7202377319336
2019-02-07,66.46492767333984
2019-02-08,66.20427703857422
2019-02-11,66.2508316040039
2019-02-12,67.9822769165039
2019-02-13,68.67112731933594
2019-02-14,68.84798431396484
2019-02-15,68.55010223388672
2019-02-19,69.83473205566406
2019-02-20,70.3281021118164
2019-02-21,70.3001708984375
2019-02-22,70.56080627441406
2019-02-25,70.19778442382812
2019-02-26,69.51823425292969
2019-02-27,69.58338928222656
2019-02-28,69.76957702636719
2019-03-01,70.1884765625
2019-03-04,70.12329864501953
2019-03-05,69.78819274902344
2019-03-06,69.70440673828125
2019-03-07,69.2110595703125
2019-03-08,69.3599853515625
2019-03-11,70.90522766113281
2019-03-12,71.27759552001953
2019-03-13,71.5568618774414
2019-03-14,71.67787170410156
2019-03-15,70.75630187988281
2019-03-18,71.2496566772461
2019-03-19,70.93315124511719
2019-03-20,69.64855194091797
2019-03-21,70.64460754394531
2019-03-22,68.99694061279297
2019-03-25,68.62458038330078
2019-03-26,68.94108581542969
2019-03-27,69.1458740234375
2019-03-28,69.78819274902344
2019-03-29,70.65388488769531
2019-04-01,72.23638916015625
2019-04-02,72.69253540039062
2019-04-03,72.40396118164062
2019-04-04,72.9345474243164
2019-04-05,72.71115112304688
2019-04-08,72.82286834716797
2019-04-09,72.43189239501953
2019-04-10,72.42257690429688
2019-04-11,72.78561401367188
2019-04-12,73.57687377929688
2019-04-15,73.49308776855469
2019-04-16,74.29364776611328
2019-04-17,74.56360626220703
2019-04-18,74.87078857421875
2019-04-22,74.43327331542969
2019-04-23,74.451904296875
2019-04-24,74.93595886230469
2019-04-25,73.2883071899414
2019-04-26,73.80027770996094
2019-04-29,72.92524719238281
2019-04-30,73.93060302734375
2019-05-01,71.78958129882812
2019-05-02,72.81354522705078
2019-05-03,73.68856811523438
2019-05-06,73.26969146728516
2019-05-07,70.49565124511719
2019-05-08,69.76026153564453
2019-05-09,69.13655090332031
2019-05-10,68.70835876464844
2019-05-13,67.1537857055664
2019-05-14,67.79609680175781
2019-05-15,68.26154327392578
2019-05-16,69.22965240478516
2019-05-17,69.38789367675781
2019-05-20,68.74559020996094
2019-05-21,68.83869171142578
2019-05-22,67.85195922851562
2019-05-23,66.72557067871094
2019-05-24,66.73489379882812
2019-05-28,65.934326171875
2019-05-29,65.5061264038086
2019-05-30,65.44097137451172
2019-05-31,65.24409484863281
2019-06-03,65.76911163330078
2019-06-04,67.02542114257812
2019-06-05,67.9067153930664
2019-06-06,67.26919555664062
2019-06-07,68.02861022949219
2019-06-10,69.097412109375
2019-06-11,68.45986938476562
2019-06-12,69.64118194580078
2019-06-13,69.87557983398438
2019-06-14,69.35054016113281
2019-06-17,68.54425048828125
2019-06-18,69.67869567871094
2019-06-19,70.67250061035156
2019-06-20,71.56315612792969
2019-06-21,70.68186950683594
2019-06-24,69.65055847167969
2019-06-25,69.21929168701172
2019-06-26,68.60989379882812
2019-06-27,70.07245635986328
2019-06-28,71.12252044677734
2019-07-01,71.244384765625
2019-07-02,69.80995178222656
2019-07-03,70.75688171386719
2019-07-05,70.66311645507812
2019-07-08,70.31622314453125
2019-07-09,68.93804168701172
2019-07-10,67.15668487548828
2019-07-11,67.9067153930664
2019-07-12,69.5193099975586
2019-07-15,69.48179626464844
2019-07-16,70.40999603271484
2019-07-17,69.04114532470703
2019-07-18,69.38805389404297
2019-07-19,70.29747009277344
2019-07-22,70.00682830810547
2019-07-23,70.70999145507812
2019-07-24,71.76005554199219
2019-07-25,70.6912612915039
2019-07-26,71.4319076538086
2019-07-29,71.4319076538086
2019-07-30,71.4881591796875
2019-07-31,71.5819091796875
2019-08-01,68.74113464355469
2019-08-02,68.60989379882812
2019-08-05,65.34721374511719
2019-08-06,67.93485260009766
2019-08-07,68.05671691894531
2019-08-08,68.5723876953125
2019-08-09,67.77546691894531
2019-08-12,66.65040588378906
2019-08-13,67.12855529785156
2019-08-14,65.81599426269531
2019-08-15,66.00349426269531
2019-08-16,66.96916961669922
2019-08-19,67.24107360839844
2019-08-20,66.05037689208984
2019-08-21,66.20976257324219
2019-08-22,65.8534927368164
2019-08-23,64.05339813232422
2019-08-26,65.11282348632812
2019-08-27,65.51595306396484
2019-08-28,66.23788452148438
2019-08-29,67.05355834960938
2019-08-30,66.65978240966797
2019-09-03,65.82536315917969
2019-09-04,66.73478698730469
2019-09-05,68.03797149658203
2019-09-06,68.6755142211914
2019-09-09,69.34117889404297
2019-09-10,70.79438018798828
2019-09-11,71.11315155029297
2019-09-12,70.51311492919922
2019-09-13,71.46003723144531
2019-09-16,70.68186950683594
2019-09-17,70.66311645507812
2019-09-18,70.58811950683594
2019-09-19,69.93181610107422
2019-09-20,69.35993194580078
2019-09-23,68.04735565185547
2019-09-24,67.26919555664062
2019-09-25,68.31925201416016
2019-09-26,68.30986785888672
2019-09-27,68.7130126953125
2019-09-30,69.65055847167969
2019-10-01,68.60049438476562
2019-10-02,66.52853393554688
2019-10-03,66.603515625
2019-10-04,67.00669860839844
2019-10-07,66.41600799560547
2019-10-08,64.67217254638672
2019-10-09,66.24725341796875
2019-10-10,67.6067123413086
2019-10-11,69.7255630493164
2019-10-14,69.40680694580078
2019-10-15,70.40060424804688
2019-10-16,69.77244567871094
2019-10-17,69.74431610107422
2019-10-18,69.32242584228516
2019-10-21,69.65055847167969
2019-10-22,70.29747009277344
2019-10-23,70.2881088256836
2019-10-24,69.76307678222656
2019-10-25,70.55062103271484
2019-10-28,70.40999603271484
2019-10-29,70.34435272216797
2019-10-30,69.38805389404297
2019-10-31,68.3848648071289
2019-11-01,69.0130386352539
2019-11-04,70.03496551513672
2019-11-05,72.70697784423828
2019-11-06,72.19132232666016
2019-11-07,72.37882995605469
2019-11-08,72.44447326660156
2019-11-11,71.82567596435547
2019-11-12,71.65692138671875
2019-11-13,71.07564544677734
2019-11-14,71.44126892089844
2019-11-15,71.61942291259766
2019-11-18,70.7850112915039
2019-11-19,71.14126586914062
2019-11-20,70.7662582397461
2019-11-21,70.05371856689453
2019-11-22,70.79438018798828
2019-11-25,71.80691528320312
2019-11-26,71.57254028320312
2019-11-27,71.0193862915039
2019-11-29,70.55694580078125
2019-12-02,69.63201904296875
2019-12-03,68.42399597167969
2019-12-04,69.02801513671875
2019-12-05,69.02801513671875
2019-12-06,69.41497039794922
2019-12-09,70.19830322265625
2019-12-10,69.95291900634766
2019-12-11,70.2455062866211
2019-12-12,72.02922821044922
2019-12-13,71.86878967285156
2019-12-16,71.97261047363281
2019-12-17,72.29348754882812
2019-12-18,72.53889465332031
2019-12-19,72.25574493408203
2019-12-20,72.15191650390625
2019-12-23,72.42562103271484
2019-12-24,72.95413970947266
2019-12-26,72.96356964111328
2019-12-27,73.1617660522461
2019-12-30,73.6053466796875
2019-12-31,73.63365936279297
2020-01-02,73.94510650634766
2020-01-03,73.49209594726562
2020-01-06,72.51056671142578
2020-01-07,72.3218002319336
2020-01-08,72.08586120605469
2020-01-09,72.49168395996094
2020-01-10,72.86919403076172
2020-01-13,73.24671936035156
2020-01-14,74.29430389404297
2020-01-15,74.7378921508789
2020-01-16,76.76699829101562
2020-01-17,72.5011215209961
2020-01-21,69.8585433959961
2020-01-22,69.51878356933594
2020-01-23,69.81135559082031
2020-01-24,70.16053771972656
2020-01-27,69.80191802978516
2020-01-28,69.69810485839844
2020-01-29,69.48103332519531
2020-01-30,69.30171203613281
2020-01-31,68.93363952636719
2020-02-03,68.61274719238281
2020-02-04,69.15069580078125
2020-02-05,69.56597137451172
2020-02-06,69.86796569824219
2020-02-07,69.2167739868164
2020-02-10,68.68824768066406
2020-02-11,69.0468978881836
2020-02-12,69.29227447509766
2020-02-13,70.0095443725586
2020-02-14,69.26395416259766
2020-02-18,70.2455062866211
2020-02-19,71.89710998535156
2020-02-20,71.22702026367188
2020-02-21,71.17039489746094
2020-02-24,68.8675765991211
2020-02-25,68.27298736572266
2020-02-26,68.65049743652344
2020-02-27,65.24346160888672
2020-02-28,66.46094512939453
2020-03-02,67.89547729492188
2020-03-03,66.27217864990234
2020-03-04,69.01856994628906
2020-03-05,68.02760314941406
2020-03-06,66.51757049560547
2020-03-09,63.941043853759766
2020-03-10,66.0173568725586
2020-03-11,63.57297134399414
2020-03-12,58.53319549560547
2020-03-13,61.48720932006836
2020-03-16,55.437591552734375
2020-03-17,58.297245025634766
2020-03-18,57.334598541259766
2020-03-19,54.748626708984375
2020-03-20,51.85123062133789
2020-03-23,52.719512939453125
2020-03-24,59.54302978515625
2020-03-25,60.77938461303711
2020-03-26,61.53441619873047
2020-03-27,61.449466705322266
2020-03-30,63.204898834228516
2020-03-31,62.96894836425781
2020-04-01,61.79867172241211
2020-04-02,63.89384841918945
2020-04-03,63.327598571777344
2020-04-06,65.31896209716797
2020-04-07,66.7063217163086
2020-04-08,68.39568328857422
2020-04-09,67.4613265991211
2020-04-13,66.58362579345703
2020-04-14,66.64969635009766
2020-04-15,64.87540435791016
2020-04-16,66.0173568725586
2020-04-17,67.70672607421875
2020-04-20,66.69686889648438
2020-04-21,65.75310516357422
2020-04-22,66.41374206542969
2020-04-23,66.27217864990234
2020-04-24,67.88603210449219
2020-04-27,68.2258071899414
2020-04-28,67.8766098022461
2020-04-29,68.41455078125
2020-04-30,67.58403778076172
2020-05-01,67.34807586669922
2020-05-04,67.40470886230469
2020-05-05,68.80152130126953
2020-05-06,68.65049743652344
2020-05-07,70.19830322265625
2020-05-08,70.62300872802734
2020-05-11,70.85895538330078
2020-05-12,69.433837890625
2020-05-13,69.17902374267578
2020-05-14,68.87701416015625
2020-05-15,67.48966217041016
2020-05-18,69.5470962524414
2020-05-19,67.8766098022461
2020-05-20,68.65049743652344
2020-05-21,68.13143157958984
2020-05-22,68.00873565673828
2020-05-26,69.52821350097656
2020-05-27,71.14208221435547
2020-05-28,71.40633392333984
2020-05-29,72.5752182006836
2020-06-01,71.83396911621094
2020-06-02,73.32597351074219
2020-06-03,74.52335357666016
2020-06-04,73.75360870361328
2020-06-05,74.0481948852539
2020-06-08,74.0481948852539
2020-06-09,74.2952880859375
2020-06-10,74.0386962890625
2020-06-11,69.88584899902344
2020-06-12,69.91434478759766
2020-06-15,70.4940414428711
2020-06-16,70.3039779663086
2020-06-17,70.3039779663086
2020-06-18,69.96186828613281
2020-06-19,69.89533996582031
2020-06-22,70.8741683959961
2020-06-23,71.68193817138672
2020-06-24,69.96186828613281
2020-06-25,69.36316680908203
2020-06-26,69.88584899902344
2020-06-29,70.60807800292969
2020-06-30,72.26161193847656
2020-07-01,72.40415954589844
2020-07-02,73.31645965576172
2020-07-06,73.4019775390625
2020-07-07,73.38298034667969
2020-07-08,72.66075134277344
2020-07-09,73.21192932128906
2020-07-10,73.72509765625
2020-07-13,73.39248657226562
2020-07-14,74.23826599121094
2020-07-15,75.86329650878906
2020-07-16,75.20758056640625
2020-07-17,75.67323303222656
2020-07-20,75.47367095947266
2020-07-21,75.89179992675781
2020-07-22,75.5592041015625
2020-07-23,76.39546966552734
2020-07-24,76.20541381835938
2020-07-27,77.05117797851562
2020-07-28,75.50216674804688
2020-07-29,79.65504455566406
2020-07-30,78.894775390625
2020-07-31,80.31076049804688
2020-08-03,81.5651626586914
2020-08-04,82.52497100830078
2020-08-05,79.91161346435547
2020-08-06,80.32974243164062
2020-08-07,81.20404052734375
2020-08-10,80.95696258544922
2020-08-11,81.43212127685547
2020-08-12,81.86925506591797
2020-08-13,81.70771026611328
2020-08-14,81.82173919677734
2020-08-17,82.20187377929688
2020-08-18,82.52497100830078
2020-08-19,82.83856964111328
2020-08-20,82.5439682006836
2020-08-21,82.0022964477539
2020-08-24,82.81006622314453
2020-08-25,83.09514617919922
2020-08-26,83.19969940185547
2020-08-27,83.15218353271484
2020-08-28,84.4636001586914
2020-08-31,83.9979476928711
2020-09-01,85.2238540649414
2020-09-02,86.25968170166016
2020-09-03,84.1500015258789
2020-09-04,83.43727111816406
2020-09-08,82.1638412475586
2020-09-09,85.1003189086914
2020-09-10,84.20701599121094
2020-09-11,85.87007141113281
2020-09-14,86.6778335571289
2020-09-15,88.66397857666016
2020-09-16,86.97241973876953
2020-09-17,87.78968811035156
2020-09-18,86.78235626220703
2020-09-21,83.9409408569336
2020-09-22,84.72969818115234
2020-09-23,84.33055877685547
2020-09-24,84.91976165771484
2020-09-25,85.83204650878906
2020-09-28,86.82988739013672
2020-09-29,87.07695770263672
2020-09-30,86.02210235595703
2020-10-01,84.85321807861328
2020-10-02,85.19535064697266
2020-10-05,86.56378936767578
2020-10-06,84.88174438476562
2020-10-07,86.2311782836914
2020-10-08,87.10546112060547
2020-10-09,87.86571502685547
2020-10-12,88.62596893310547
2020-10-13,88.25535583496094
2020-10-14,89.09160614013672
2020-10-15,89.19615936279297
2020-10-16,88.65447998046875
2020-10-19,87.96074676513672
2020-10-20,89.07260131835938
2020-10-21,89.1201171875
2020-10-22,89.58577728271484
2020-10-23,90.46957397460938
2020-10-26,89.58577728271484
2020-10-27,89.59527587890625
2020-10-28,84.7582015991211
2020-10-29,84.96726989746094
2020-10-30,83.97895050048828
2020-11-02,84.2165298461914
2020-11-03,82.57247924804688
2020-11-04,82.6104965209961
2020-11-05,83.066650390625
2020-11-06,83.9314193725586
2020-11-09,82.97161102294922
2020-11-10,83.8934097290039
2020-11-11,84.20701599121094
2020-11-12,83.40875244140625
2020-11-13,84.7582015991211
2020-11-16,85.78453063964844
2020-11-17,85.43293762207031
2020-11-18,85.6705093383789
2020-11-19,85.79403686523438
2020-11-20,84.56813049316406
2020-11-23,84.36856079101562
2020-11-24,85.85106658935547
2020-11-25,85.81304168701172
2020-11-27,84.53962707519531
2020-11-30,85.4286117553711
2020-12-01,85.79185485839844
2020-12-02,84.73080444335938
2020-12-03,84.78814697265625
2020-12-04,86.08817291259766
2020-12-07,85.79185485839844
2020-12-08,86.08817291259766
2020-12-09,86.6330337524414
2020-12-10,85.74405670166016
2020-12-11,86.49921417236328
2020-12-14,86.2029037475586
2020-12-15,86.15509796142578
2020-12-16,87.36908721923828
2020-12-17,89.88309478759766
2020-12-18,91.19268035888672
2020-12-21,90.21765899658203
2020-12-22,90.5235595703125
2020-12-23,90.34192657470703
2020-12-24,90.4661865234375
2020-12-28,91.0301742553711
2020-12-29,90.48531341552734
2020-12-30,90.4088363647461
2020-12-31,90.91547393798828
2021-01-04,88.23895263671875
2021-01-05,87.9999771118164
2021-01-06,89.91177368164062
2021-01-07,89.98825073242188
2021-01-08,90.25589752197266
2021-01-11,89.82574462890625
2021-01-12,92.78903198242188
2021-01-13,90.49488067626953
2021-01-14,90.27501678466797
2021-01-15,89.08013153076172
2021-01-19,88.95588684082031
2021-01-20,89.95957946777344
2021-01-21,89.88309478759766
2021-01-22,89.63457489013672
2021-01-25,89.82574462890625
2021-01-26,90.22721862792969
2021-01-27,89.76839447021484
2021-01-28,88.89852142333984
2021-01-29,85.57199096679688
2021-02-01,86.49921417236328
2021-02-02,86.6712875366211
2021-02-03,87.07275390625
2021-02-04,87.31172180175781
2021-02-05,88.8125
2021-02-08,90.4661865234375
2021-02-09,92.64563751220703
2021-02-10,93.21918487548828
2021-02-11,91.62283325195312
2021-02-12,92.32064056396484
2021-02-16,89.32867431640625
2021-02-17,90.25589752197266
2021-02-18,90.0647201538086
2021-02-19,89.3191146850586
2021-02-22,89.08013153076172
2021-02-23,87.61761474609375
2021-02-24,87.9999771118164
2021-02-25,87.91394805908203
2021-02-26,87.7896728515625
2021-03-01,89.61544799804688
2021-03-02,90.27501678466797
2021-03-03,89.2235336303711
2021-03-04,89.18529510498047
2021-03-05,92.29197692871094
2021-03-08,92.14856719970703
2021-03-09,93.16181945800781
2021-03-10,93.16181945800781
2021-03-11,94.67214965820312
2021-03-12,96.01041412353516
2021-03-15,98.11337280273438
2021-03-16,97.38688659667969
2021-03-17,98.02735137939453
2021-03-18,99.16487121582031
2021-03-19,98.7442855834961
2021-03-22,98.5244140625
2021-03-23,97.10968780517578
2021-03-24,97.7214584350586
2021-03-25,98.88764190673828
2021-03-26,103.04582214355469
2021-03-29,103.61935424804688
2021-03-30,102.51051330566406
2021-03-31,102.940673828125
2021-04-01,103.9634780883789
2021-04-05,105.68409729003906
2021-04-06,105.0914306640625
2021-04-07,102.86419677734375
2021-04-08,103.70538330078125
2021-04-09,104.11641693115234
2021-04-12,104.68995666503906
2021-04-13,104.5943603515625
2021-04-14,104.40318298339844
2021-04-15,106.20027923583984
2021-04-16,106.32455444335938
2021-04-19,105.35910034179688
2021-04-20,105.57894134521484
2021-04-21,105.36864471435547
2021-04-22,105.4260025024414
2021-04-23,105.95172882080078
2021-04-26,104.78556060791016
2021-04-27,104.62303924560547
2021-04-28,104.27892303466797
2021-04-29,105.97087097167969
2021-04-30,105.01496887207031
2021-05-03,108.09295654296875
2021-05-04,108.80032348632812
2021-05-05,108.4753189086914
2021-05-06,110.54005432128906
2021-05-07,113.4364242553711
2021-05-10,114.75558471679688
2021-05-11,112.48052215576172
2021-05-12,110.43489837646484
2021-05-13,113.27393341064453
2021-05-14,114.33497619628906
2021-05-17,115.33867645263672
2021-05-18,114.32540893554688
2021-05-19,114.0481948852539
2021-05-20,116.13206481933594
2021-05-21,116.7055892944336
2021-05-24,118.56004333496094
2021-05-25,117.54679870605469
2021-05-26,118.59827423095703
2021-05-27,119.54462432861328
2021-05-28,120.70664978027344
2021-06-01,118.30577087402344
2021-06-02,117.93122863769531
