,MPWR
2019-05-29,112.64349365234375
2019-05-30,113.51580047607422
2019-05-31,111.62738800048828
2019-06-03,114.22515106201172
2019-06-04,119.94791412353516
2019-06-05,120.5230712890625
2019-06-06,118.51960754394531
2019-06-07,119.90958404541016
2019-06-10,125.1722183227539
2019-06-11,125.73778533935547
2019-06-12,122.26770782470703
2019-06-13,124.56829833984375
2019-06-14,121.17491912841797
2019-06-17,120.8681640625
2019-06-18,125.06678771972656
2019-06-19,123.02498626708984
2019-06-20,124.9229965209961
2019-06-21,123.49470520019531
2019-06-24,122.21977233886719
2019-06-25,119.1043701171875
2019-06-26,123.42758178710938
2019-06-27,127.71620178222656
2019-06-28,130.56243896484375
2019-07-01,133.38949584960938
2019-07-02,131.19711303710938
2019-07-03,131.0240478515625
2019-07-05,131.85098266601562
2019-07-08,130.7836151123047
2019-07-09,133.40870666503906
2019-07-10,135.37991333007812
2019-07-11,135.26458740234375
2019-07-12,137.812744140625
2019-07-15,138.2838592529297
2019-07-16,137.62042236328125
2019-07-17,137.2742462158203
2019-07-18,140.32241821289062
2019-07-19,139.3800506591797
2019-07-22,139.72625732421875
2019-07-23,141.0532684326172
2019-07-24,147.4188690185547
2019-07-25,144.15908813476562
2019-07-26,145.1783447265625
2019-07-29,144.78414916992188
2019-07-30,145.11106872558594
2019-07-31,142.46678161621094
2019-08-01,143.99566650390625
2019-08-02,140.9762725830078
2019-08-05,136.7742462158203
2019-08-06,139.6685333251953
2019-08-07,140.66860961914062
2019-08-08,146.58224487304688
2019-08-09,143.45716857910156
2019-08-12,139.79359436035156
2019-08-13,145.35150146484375
2019-08-14,138.45701599121094
2019-08-15,139.5627899169922
2019-08-16,145.55340576171875
2019-08-19,147.6111602783203
2019-08-20,146.6111602783203
2019-08-21,148.4862060546875
2019-08-22,149.39971923828125
2019-08-23,142.4090576171875
2019-08-26,142.86099243164062
2019-08-27,140.90895080566406
2019-08-28,141.37059020996094
2019-08-29,144.63990783691406
2019-08-30,144.77452087402344
2019-09-03,140.6493682861328
2019-09-04,143.966796875
2019-09-05,150.07276916503906
2019-09-06,150.00547790527344
2019-09-09,147.90927124023438
2019-09-10,147.03419494628906
2019-09-11,151.46705627441406
2019-09-12,155.12106323242188
2019-09-13,155.3422088623047
2019-09-16,154.14022827148438
2019-09-17,151.8324432373047
2019-09-18,152.2555694580078
2019-09-19,150.34201049804688
2019-09-20,148.34194946289062
2019-09-23,151.14010620117188
2019-09-24,151.2362823486328
2019-09-25,153.81332397460938
2019-09-26,154.06329345703125
2019-09-27,150.97854614257812
2019-09-30,150.02420043945312
2019-10-01,147.82638549804688
2019-10-02,144.52955627441406
2019-10-03,146.2647247314453
2019-10-04,147.4214630126953
2019-10-07,143.83547973632812
2019-10-08,136.7020263671875
2019-10-09,130.28192138671875
2019-10-10,132.0845489501953
2019-10-11,133.15455627441406
2019-10-14,137.38645935058594
2019-10-15,139.4011688232422
2019-10-16,136.7501983642578
2019-10-17,137.57928466796875
2019-10-18,136.99124145507812
2019-10-21,140.16268920898438
2019-10-22,139.015625
2019-10-23,145.26219177246094
2019-10-24,144.828369140625
2019-10-25,146.84307861328125
2019-10-28,148.35655212402344
2019-10-29,146.79490661621094
2019-10-30,146.21653747558594
2019-10-31,144.51988220214844
2019-11-01,149.97604370117188
2019-11-04,155.29722595214844
2019-11-05,156.72390747070312
2019-11-06,154.38140869140625
2019-11-07,157.47584533691406
2019-11-08,159.09530639648438
2019-11-11,157.99635314941406
2019-11-12,156.6949920654297
2019-11-13,154.4971160888672
2019-11-14,154.36215209960938
2019-11-15,156.64675903320312
2019-11-18,155.3260955810547
2019-11-19,155.9334259033203
2019-11-20,153.41746520996094
2019-11-21,152.75228881835938
2019-11-22,152.2895965576172
2019-11-25,158.1987762451172
2019-11-26,156.9167022705078
2019-11-27,157.31195068359375
2019-11-29,154.89230346679688
2019-12-02,152.30886840820312
2019-12-03,151.76905822753906
2019-12-04,155.9912872314453
2019-12-05,156.46359252929688
2019-12-06,160.01107788085938
2019-12-09,158.3916015625
2019-12-10,159.17239379882812
2019-12-11,162.9608612060547
2019-12-12,167.49154663085938
2019-12-13,168.31094360351562
2019-12-16,170.84620666503906
2019-12-17,172.21507263183594
2019-12-18,172.39820861816406
2019-12-19,173.44898986816406
2019-12-20,176.30235290527344
2019-12-23,172.61993408203125
2019-12-24,171.9162139892578
2019-12-26,172.70668029785156
2019-12-27,171.9836883544922
2019-12-30,172.350830078125
2019-12-31,171.9933624267578
2020-01-02,173.916015625
2020-01-03,170.76637268066406
2020-01-06,169.0176239013672
2020-01-07,170.59246826171875
2020-01-08,170.37022399902344
2020-01-09,172.66964721679688
2020-01-10,170.88229370117188
2020-01-13,173.23968505859375
2020-01-14,172.87257385253906
2020-01-15,172.08993530273438
2020-01-16,174.23480224609375
2020-01-17,175.46185302734375
2020-01-21,176.01254272460938
2020-01-22,175.53912353515625
2020-01-23,176.83377075195312
2020-01-24,177.08497619628906
2020-01-27,170.090087890625
2020-01-28,174.17686462402344
2020-01-29,171.490966796875
2020-01-30,172.45713806152344
2020-01-31,165.37527465820312
2020-02-03,169.27850341796875
2020-02-04,176.43765258789062
2020-02-05,180.6597137451172
2020-02-06,175.70338439941406
2020-02-07,174.10922241210938
2020-02-10,177.9544677734375
2020-02-11,183.1040496826172
2020-02-12,184.27308654785156
2020-02-13,184.94940185546875
2020-02-14,184.71754455566406
2020-02-18,179.055908203125
2020-02-19,181.11378479003906
2020-02-20,177.82887268066406
2020-02-21,170.6504364013672
2020-02-24,160.25469970703125
2020-02-25,158.96969604492188
2020-02-26,158.66055297851562
2020-02-27,151.8975067138672
2020-02-28,153.2694549560547
2020-03-02,158.5639190673828
2020-03-03,156.71859741210938
2020-03-04,165.7327423095703
2020-03-05,166.49598693847656
2020-03-06,160.43824768066406
2020-03-09,143.4823760986328
2020-03-10,158.08082580566406
2020-03-11,150.52560424804688
2020-03-12,141.04771423339844
2020-03-13,164.78590393066406
2020-03-16,131.36691284179688
2020-03-17,153.71388244628906
2020-03-18,136.83531188964844
2020-03-19,145.3470458984375
2020-03-20,130.64230346679688
2020-03-23,135.11557006835938
2020-03-24,156.98910522460938
2020-03-25,152.9506072998047
2020-03-26,168.86306762695312
2020-03-27,156.2258758544922
2020-03-30,160.09275817871094
2020-03-31,162.2926788330078
2020-04-01,154.50082397460938
2020-04-02,152.65940856933594
2020-04-03,148.68594360351562
2020-04-06,164.75433349609375
2020-04-07,161.7014923095703
2020-04-08,168.126953125
2020-04-09,162.74819946289062
2020-04-13,166.59568786621094
2020-04-14,178.20602416992188
2020-04-15,173.001708984375
2020-04-16,178.12850952148438
2020-04-17,180.03775024414062
2020-04-20,178.54525756835938
2020-04-21,171.66427612304688
2020-04-22,179.07826232910156
2020-04-23,175.6765594482422
2020-04-24,180.29937744140625
2020-04-27,187.8877410888672
2020-04-28,185.40672302246094
2020-04-29,197.26910400390625
2020-04-30,193.74139404296875
2020-05-01,183.1680145263672
2020-05-04,183.914306640625
2020-05-05,190.863037109375
2020-05-06,194.55545043945312
2020-05-07,196.80389404296875
2020-05-08,204.7508544921875
2020-05-11,204.004638671875
2020-05-12,203.03546142578125
2020-05-13,193.61538696289062
2020-05-14,194.7589874267578
2020-05-15,187.05430603027344
2020-05-18,198.49986267089844
2020-05-19,195.582763671875
2020-05-20,203.045166015625
2020-05-21,196.1933135986328
2020-05-22,195.94134521484375
2020-05-26,198.56771850585938
2020-05-27,203.2874298095703
2020-05-28,198.81967163085938
2020-05-29,203.27777099609375
2020-06-01,206.8054656982422
2020-06-02,212.69786071777344
2020-06-03,220.392822265625
2020-06-04,222.0112762451172
2020-06-05,227.89398193359375
2020-06-08,222.5540008544922
2020-06-09,219.5302734375
2020-06-10,222.75753784179688
2020-06-11,204.48919677734375
2020-06-12,207.3966064453125
2020-06-15,213.03704833984375
2020-06-16,216.50656127929688
2020-06-17,218.35760498046875
2020-06-18,216.11888122558594
2020-06-19,214.9946746826172
2020-06-22,219.66600036621094
2020-06-23,219.45278930664062
2020-06-24,213.1436004638672
2020-06-25,221.5267333984375
2020-06-26,219.2686004638672
2020-06-29,223.34805297851562
2020-06-30,230.19564819335938
2020-07-01,228.78729248046875
2020-07-02,230.32191467285156
2020-07-06,235.1880645751953
2020-07-07,236.9947052001953
2020-07-08,240.42333984375
2020-07-09,242.31735229492188
2020-07-10,240.79241943359375
2020-07-13,235.46002197265625
2020-07-14,242.35617065429688
2020-07-15,239.6365509033203
2020-07-16,238.49046325683594
2020-07-17,242.25906372070312
2020-07-20,245.30889892578125
2020-07-21,241.5694580078125
2020-07-22,242.1036376953125
2020-07-23,238.1602325439453
2020-07-24,238.09222412109375
2020-07-27,246.60072326660156
2020-07-28,240.37474060058594
2020-07-29,256.3039855957031
2020-07-30,262.0053405761719
2020-07-31,257.4014892578125
2020-08-03,260.7330017089844
2020-08-04,267.70684814453125
2020-08-05,270.0572814941406
2020-08-06,274.38934326171875
2020-08-07,270.72760009765625
2020-08-10,264.3267517089844
2020-08-11,262.4229736328125
2020-08-12,271.9610900878906
2020-08-13,271.1063537597656
2020-08-14,267.9399108886719
2020-08-17,273.301513671875
2020-08-18,267.4931335449219
2020-08-19,266.6092834472656
2020-08-20,263.0349426269531
2020-08-21,264.91925048828125
2020-08-24,260.4124755859375
2020-08-25,263.7731018066406
2020-08-26,261.81103515625
2020-08-27,256.4302673339844
2020-08-28,261.7237243652344
2020-08-31,259.4606628417969
2020-09-01,264.79290771484375
2020-09-02,274.729248046875
2020-09-03,255.5365753173828
2020-09-04,248.46560668945312
2020-09-08,235.66400146484375
2020-09-09,239.48114013671875
2020-09-10,236.20794677734375
2020-09-11,230.22474670410156
2020-09-14,240.4913330078125
2020-09-15,251.24351501464844
2020-09-16,243.05552673339844
2020-09-17,244.87184143066406
2020-09-18,246.64927673339844
2020-09-21,248.62098693847656
2020-09-22,252.0302734375
2020-09-23,244.8232421875
2020-09-24,252.1370391845703
2020-09-25,257.56658935546875
2020-09-28,266.98809814453125
2020-09-29,269.1579895019531
2020-09-30,272.0771789550781
2020-10-01,272.7875061035156
2020-10-02,265.0322570800781
2020-10-05,274.88934326171875
2020-10-06,278.791259765625
2020-10-07,290.283203125
2020-10-08,294.83709716796875
2020-10-09,306.9613342285156
2020-10-12,307.6814270019531
2020-10-13,306.9808654785156
2020-10-14,305.920166015625
2020-10-15,312.2840270996094
2020-10-16,306.71807861328125
2020-10-19,303.9935302734375
2020-10-20,307.4089660644531
2020-10-21,302.796630859375
2020-10-22,306.34832763671875
2020-10-23,312.78997802734375
2020-10-26,308.41119384765625
2020-10-27,311.2623596191406
2020-10-28,295.5765686035156
2020-10-29,310.0460205078125
2020-10-30,310.9898376464844
2020-11-02,306.7666931152344
2020-11-03,305.920166015625
2020-11-04,326.811767578125
2020-11-05,346.9930114746094
2020-11-06,347.55743408203125
2020-11-09,308.30419921875
2020-11-10,301.4150085449219
2020-11-11,308.8880310058594
2020-11-12,302.3782958984375
2020-11-13,298.6806335449219
2020-11-16,297.7562561035156
2020-11-17,294.6910705566406
2020-11-18,292.02484130859375
2020-11-19,303.9059143066406
2020-11-20,307.2241516113281
2020-11-23,310.3086242675781
2020-11-24,296.4815368652344
2020-11-25,298.1649169921875
2020-11-27,319.2998046875
2020-11-30,311.34014892578125
2020-12-01,311.1844177246094
2020-12-02,312.1866455078125
2020-12-03,315.4075012207031
2020-12-04,312.7218322753906
2020-12-07,313.7533264160156
2020-12-08,314.7749938964844
2020-12-09,300.2958984375
2020-12-10,298.99200439453125
2020-12-11,298.3108825683594
2020-12-14,310.85357666015625
2020-12-15,322.6275939941406
2020-12-16,323.0849304199219
2020-12-17,332.27069091796875
2020-12-18,338.8485107421875
2020-12-21,337.2332458496094
2020-12-22,344.521484375
2020-12-23,344.3560485839844
2020-12-24,347.4504089355469
2020-12-28,350.7490234375
2020-12-29,342.70184326171875
2020-12-30,351.51080322265625
2020-12-31,356.8702697753906
2021-01-04,355.4962463378906
2021-01-05,361.0895690917969
2021-01-06,349.4352111816406
2021-01-07,371.50640869140625
2021-01-08,377.5088806152344
2021-01-11,382.42987060546875
2021-01-12,381.5138854980469
2021-01-13,378.2982177734375
2021-01-14,376.3298645019531
2021-01-15,369.53802490234375
2021-01-19,381.3190612792969
2021-01-20,386.2887268066406
2021-01-21,392.8758850097656
2021-01-22,386.7661437988281
2021-01-25,381.3190612792969
2021-01-26,373.4552917480469
2021-01-27,342.7602844238281
2021-01-28,358.5755615234375
2021-01-29,346.2098083496094
2021-02-01,358.5267639160156
2021-02-02,364.9971008300781
2021-02-03,356.6656188964844
2021-02-04,358.2052307128906
2021-02-05,350.32196044921875
2021-02-08,359.19915771484375
2021-02-09,369.46978759765625
2021-02-10,364.1883239746094
2021-02-11,374.8390197753906
2021-02-12,376.0570068359375
2021-02-16,378.044921875
2021-02-17,370.5611572265625
2021-02-18,366.2735900878906
2021-02-19,383.68695068359375
2021-02-22,363.1358947753906
2021-02-23,362.1614685058594
2021-02-24,377.9474792480469
2021-02-25,353.3232116699219
2021-02-26,364.9483947753906
2021-03-01,379.1070251464844
2021-03-02,361.10906982421875
2021-03-03,345.7420349121094
2021-03-04,319.58807373046875
2021-03-05,324.4017333984375
2021-03-08,294.3304443359375
2021-03-09,315.5830383300781
2021-03-10,315.1445617675781
2021-03-11,328.971923828125
2021-03-12,322.54058837890625
2021-03-15,332.9087219238281
2021-03-16,333.89288330078125
2021-03-17,343.1988220214844
2021-03-18,327.178955078125
2021-03-19,334.40936279296875
2021-03-22,339.340087890625
2021-03-23,328.0949401855469
2021-03-24,322.5308837890625
2021-03-25,323.1057434082031
2021-03-26,342.0002746582031
2021-03-29,331.8368225097656
2021-03-30,334.42364501953125
2021-03-31,344.79046630859375
2021-04-01,358.7593078613281
2021-04-05,369.067626953125
2021-04-06,365.6120300292969
2021-04-07,364.22589111328125
2021-04-08,369.3507080078125
2021-04-09,367.8865051269531
2021-04-12,365.0068664550781
2021-04-13,367.5448303222656
2021-04-14,361.1022033691406
2021-04-15,372.4744567871094
2021-04-16,369.5947570800781
2021-04-19,360.7897644042969
2021-04-20,355.5965576171875
2021-04-21,368.5698547363281
2021-04-22,363.3082275390625
2021-04-23,371.71307373046875
2021-04-26,380.2447509765625
2021-04-27,375.8227233886719
2021-04-28,368.5209655761719
2021-04-29,362.2637939453125
2021-04-30,352.76568603515625
2021-05-03,341.93035888671875
2021-05-04,326.155517578125
2021-05-05,329.7673645019531
2021-05-06,325.4332275390625
2021-05-07,334.6188659667969
2021-05-10,314.1878356933594
2021-05-11,312.7723083496094
2021-05-12,298.8034973144531
2021-05-13,299.0279846191406
2021-05-14,308.9750671386719
2021-05-17,304.85565185546875
2021-05-18,302.0247497558594
2021-05-19,312.1769104003906
2021-05-20,324.0567932128906
2021-05-21,316.706298828125
2021-05-24,322.0361633300781
2021-05-25,323.4515075683594
2021-05-26,330.948486328125
2021-05-27,334.4040832519531
2021-05-28,334.9409484863281
2021-06-01,334.27716064453125
2021-06-02,335.4388427734375
2021-06-03,327.93218994140625
2021-06-04,338.75775146484375
2021-06-07,334.4724426269531
2021-06-08,330.5873107910156
2021-06-09,332.3931884765625
2021-06-10,335.21429443359375
2021-06-11,338.88470458984375
2021-06-14,343.4043273925781
2021-06-15,337.1763610839844
2021-06-16,335.4876403808594
2021-06-17,347.5920715332031
2021-06-18,345.5225524902344
2021-06-21,345.66900634765625
2021-06-22,345.28826904296875
2021-06-23,341.7351379394531
2021-06-24,350.7841491699219
2021-06-25,356.96319580078125
2021-06-28,365.55340576171875
2021-06-29,368.9950866699219
2021-06-30,365.1330261230469
2021-07-01,361.9358215332031
2021-07-02,367.9293518066406
2021-07-06,374.9200744628906
2021-07-07,368.52581787109375
2021-07-08,364.69305419921875
2021-07-09,374.07928466796875
2021-07-12,378.3324279785156
2021-07-13,378.82122802734375
2021-07-14,374.3432312011719
2021-07-15,371.05810546875
2021-07-16,371.0091857910156
2021-07-19,372.26068115234375
2021-07-20,383.6219482421875
2021-07-21,396.2737121582031
2021-07-22,395.9803771972656
2021-07-23,405.0341796875
2021-07-26,403.7435607910156
2021-07-27,398.1900939941406
2021-07-28,421.4013366699219
2021-07-29,430.2596130371094
2021-07-30,439.254638671875
2021-08-02,444.3388977050781
2021-08-03,446.37249755859375
2021-08-04,456.0423278808594
2021-08-05,453.1580505371094
2021-08-06,451.5057067871094
2021-08-09,449.5306091308594
2021-08-10,448.1716613769531
2021-08-11,449.002685546875
2021-08-12,452.0433654785156
2021-08-13,454.4974670410156
2021-08-16,448.31817626953125
2021-08-17,442.5887451171875
2021-08-18,447.71209716796875
2021-08-19,456.814697265625
2021-08-20,465.5653991699219
2021-08-23,474.374755859375
2021-08-24,474.5213928222656
2021-08-25,472.50726318359375
2021-08-26,476.36932373046875
2021-08-27,483.9368896484375
2021-08-30,491.73919677734375
2021-08-31,483.9076232910156
2021-09-01,485.04180908203125
2021-09-02,486.9288024902344
2021-09-03,490.947265625
2021-09-07,486.283447265625
2021-09-08,481.1015319824219
2021-09-09,477.4545593261719
2021-09-10,483.0178527832031
2021-09-13,478.4811706542969
2021-09-14,484.42584228515625
2021-09-15,484.9440002441406
2021-09-16,487.7206726074219
2021-09-17,486.4399108886719
2021-09-20,477.7381286621094
2021-09-21,481.6979675292969
2021-09-22,496.6180725097656
2021-09-23,506.2193908691406
2021-09-24,506.3855895996094
2021-09-27,497.80108642578125
2021-09-28,479.273193359375
2021-09-29,474.3981628417969
2021-09-30,474.4666748046875
2021-10-01,472.900390625
2021-10-04,454.2322692871094
2021-10-05,459.6163330078125
2021-10-06,456.9830017089844
2021-10-07,462.2496337890625
2021-10-08,458.84295654296875
2021-10-11,451.11920166015625
2021-10-12,451.9611511230469
2021-10-13,456.1509094238281
2021-10-14,469.9440002441406
2021-10-15,470.9033508300781
2021-10-18,479.98779296875
2021-10-19,485.6166687011719
2021-10-20,490.4134216308594
2021-10-21,506.5950622558594
2021-10-22,500.1831359863281
2021-10-25,511.79315185546875
2021-10-26,512.2924194335938
2021-10-27,513.93701171875
2021-10-28,538.1264038085938
2021-10-29,514.3873901367188
2021-11-01,518.1268310546875
2021-11-02,524.685546875
2021-11-03,527.7008056640625
2021-11-04,523.7948608398438
2021-11-05,534.7687377929688
2021-11-08,536.7950439453125
2021-11-09,541.80712890625
2021-11-10,526.2715454101562
2021-11-11,542.903564453125
2021-11-12,549.9322509765625
2021-11-15,551.0971069335938
2021-11-16,563.8330078125
2021-11-17,551.6746215820312
2021-11-18,549.1295166015625
2021-11-19,558.5663452148438
2021-11-22,546.1044921875
2021-11-23,534.337890625
2021-11-24,540.9359130859375
2021-11-26,523.7457885742188
2021-11-29,552.4284057617188
2021-11-30,541.7974243164062
2021-12-01,543.5006713867188
2021-12-02,542.776123046875
2021-12-03,533.1434936523438
2021-12-06,499.468505859375
2021-12-07,527.4266967773438
2021-12-08,527.6516723632812
2021-12-09,504.72540283203125
2021-12-10,492.8019714355469
2021-12-13,469.8951110839844
2021-12-14,467.84912109375
2021-12-15,480.0661315917969
2021-12-16,465.4801025390625
2021-12-17,472.8122253417969
2021-12-20,467.41839599609375
2021-12-21,475.220458984375
2021-12-22,482.41546630859375
2021-12-23,485.15655517578125
2021-12-27,500.32012939453125
2021-12-28,487.5843200683594
2021-12-29,487.8192138671875
2021-12-30,481.72296142578125
2021-12-31,483.51654052734375
2022-01-03,485.00634765625
2022-01-04,481.4779052734375
2022-01-05,451.3689880371094
2022-01-06,456.3479919433594
2022-01-07,435.8440856933594
2022-01-10,440.391845703125
2022-01-11,443.508544921875
2022-01-12,439.9801940917969
2022-01-13,424.9844665527344
2022-01-14,429.4635925292969
2022-01-18,408.06787109375
2022-01-19,405.7352294921875
2022-01-20,396.120361328125
2022-01-21,389.5242004394531
2022-01-24,394.02294921875
2022-01-25,367.4129943847656
2022-01-26,370.6865539550781
2022-01-27,353.9365234375
2022-01-28,363.51214599609375
2022-01-31,394.914794921875
2022-02-01,398.2569885253906
2022-02-02,406.2546691894531
2022-02-03,385.33917236328125
2022-02-04,392.1606750488281
2022-02-07,389.0537414550781
2022-02-08,397.53167724609375
2022-02-09,414.3993225097656
2022-02-10,399.1881103515625
2022-02-11,415.8499450683594
2022-02-14,424.7003173828125
2022-02-15,469.73626708984375
2022-02-16,477.87115478515625
2022-02-17,452.692138671875
2022-02-18,448.2522888183594
2022-02-22,441.1562805175781
2022-02-23,422.8282470703125
2022-02-24,446.08624267578125
2022-02-25,452.26092529296875
2022-02-28,449.5754089355469
2022-03-01,427.9150085449219
2022-03-02,444.42987060546875
2022-03-03,421.44635009765625
2022-03-04,405.5489501953125
2022-03-07,373.9111633300781
2022-03-08,386.59375
2022-03-09,409.8418884277344
2022-03-10,400.9228515625
2022-03-11,387.8678283691406
2022-03-14,377.35137939453125
2022-03-15,413.4290466308594
2022-03-16,431.9139099121094
2022-03-17,442.26385498046875
2022-03-18,460.5330810546875
2022-03-21,455.1914367675781
2022-03-22,460.797607421875
2022-03-23,454.4955139160156
2022-03-24,484.7809143066406
2022-03-25,481.7425231933594
2022-03-28,489.4854736328125
2022-03-29,502.0210266113281
2022-03-30,479.3865661621094
2022-03-31,476.716796875
2022-04-01,455.04425048828125
2022-04-04,465.7724914550781
2022-04-05,431.2712707519531
2022-04-06,423.291259765625
2022-04-07,428.2579040527344
2022-04-08,403.9941711425781
2022-04-11,388.7998046875
2022-04-12,393.6387939453125
2022-04-13,412.8771057128906
2022-04-14,401.8249206542969
2022-04-18,418.0596923828125
2022-04-19,429.37689208984375
2022-04-20,424.2138977050781
2022-04-21,407.8907775878906
2022-04-22,396.7503356933594
2022-04-25,412.4157409667969
2022-04-26,387.0918884277344
2022-04-27,385.13861083984375
2022-04-28,404.8774719238281
2022-04-29,385.00115966796875
2022-05-02,403.2873840332031
2022-05-03,449.0372314453125
2022-05-04,470.3465881347656
2022-05-05,443.6387634277344
2022-05-06,436.7286376953125
2022-05-09,399.2335510253906
2022-05-10,405.1719665527344
2022-05-11,379.5732421875
2022-05-12,381.2517395019531
2022-05-13,423.70355224609375
2022-05-16,409.30426025390625
2022-05-17,434.922607421875
2022-05-18,403.7683410644531
2022-05-19,408.99993896484375
2022-05-20,410.40362548828125
2022-05-23,411.0219421386719
2022-05-24,381.2713928222656
2022-05-25,394.1982727050781
2022-05-26,413.8880920410156
2022-05-27,447.4372863769531
2022-05-31,442.0780334472656
2022-06-01,439.9775695800781
2022-06-02,463.5837097167969
2022-06-03,449.0175476074219
2022-06-06,457.4981689453125
2022-06-07,464.7026672363281
2022-06-08,449.4494323730469
2022-06-09,435.88446044921875
2022-06-10,415.8020324707031
2022-06-13,382.4491882324219
2022-06-14,399.6458435058594
2022-06-15,408.50921630859375
2022-06-16,379.97564697265625
2022-06-17,391.20458984375
2022-06-21,405.22100830078125
2022-06-22,393.0694885253906
2022-06-23,392.2744445800781
2022-06-24,411.6697692871094
2022-06-27,409.16680908203125
2022-06-28,389.80096435546875
2022-06-29,385.8968811035156
2022-06-30,377.66583251953125
2022-07-01,358.89263916015625
2022-07-05,362.639404296875
2022-07-06,362.9737548828125
2022-07-07,380.27178955078125
2022-07-08,388.9158935546875
2022-07-11,383.1826477050781
2022-07-12,378.97369384765625
2022-07-13,381.0191650390625
2022-07-14,389.4076232910156
2022-07-15,403.44073486328125
2022-07-18,402.2508544921875
2022-07-19,419.16534423828125
2022-07-20,434.7523193359375
2022-07-21,448.46087646484375
2022-07-22,429.1960754394531
2022-07-25,423.1383361816406
2022-07-26,415.10394287109375
2022-07-27,443.5242919921875
2022-07-28,452.47320556640625
2022-07-29,457.0067138671875
2022-08-01,454.6268310546875
2022-08-02,497.3261413574219
2022-08-03,517.3875122070312
2022-08-04,522.1472778320312
2022-08-05,523.4945068359375
2022-08-08,526.631591796875
2022-08-09,502.5775146484375
2022-08-10,523.1798706054688
2022-08-11,509.37274169921875
2022-08-12,518.9906005859375
2022-08-15,527.968994140625
2022-08-16,522.5897216796875
2022-08-17,511.86077880859375
2022-08-18,518.4889526367188
2022-08-19,503.15771484375
2022-08-22,483.47991943359375
2022-08-23,489.2524108886719
2022-08-24,488.8590393066406
2022-08-25,505.89154052734375
2022-08-26,468.7091979980469
2022-08-29,454.0958251953125
2022-08-30,455.4824523925781
2022-08-31,445.658203125
2022-09-01,418.4081726074219
2022-09-02,417.3755187988281
2022-09-06,411.9373474121094
2022-09-07,420.099609375
2022-09-08,431.4972229003906
2022-09-09,439.7774963378906
2022-09-12,439.50213623046875
2022-09-13,415.3202209472656
2022-09-14,422.5777587890625
2022-09-15,411.9275207519531
2022-09-16,411.0227355957031
2022-09-19,410.7278137207031
2022-09-20,404.02093505859375
2022-09-21,397.15679931640625
2022-09-22,375.3744812011719
2022-09-23,365.0782775878906
2022-09-26,361.2528381347656
2022-09-27,366.4747009277344
2022-09-28,373.0339660644531
2022-09-29,360.0470275878906
2022-09-30,358.07635498046875
2022-10-03,371.4771423339844
2022-10-04,388.2379150390625
2022-10-05,393.9825134277344
2022-10-06,389.5583190917969
2022-10-07,357.2880859375
2022-10-10,339.29559326171875
2022-10-11,323.2048034667969
2022-10-12,318.24847412109375
2022-10-13,327.0968933105469
2022-10-14,304.67034912109375
2022-10-17,311.5382385253906
2022-10-18,310.97662353515625
2022-10-19,310.2178649902344
2022-10-20,312.7896728515625
2022-10-21,327.95416259765625
2022-10-24,326.14111328125
2022-10-25,337.14752197265625
2022-10-26,328.4468078613281
2022-10-27,324.6532897949219
2022-10-28,341.7195129394531
2022-10-31,334.4771728515625
2022-11-01,343.76904296875
2022-11-02,329.6391296386719
2022-11-03,329.30413818359375
2022-11-04,346.587158203125
2022-11-07,347.7892761230469
2022-11-08,350.9325256347656
2022-11-09,338.8028564453125
2022-11-10,381.2025451660156
2022-11-11,387.6072692871094
2022-11-14,382.2864074707031
2022-11-15,399.096435546875
2022-11-16,369.8808288574219
2022-11-17,370.5311584472656
2022-11-18,371.78253173828125
2022-11-21,362.8848571777344
2022-11-22,368.5407409667969
2022-11-23,370.186279296875
2022-11-25,363.87017822265625
2022-11-28,350.2822265625
2022-11-29,349.7500915527344
2022-11-30,376.36444091796875
2022-12-01,376.4728088378906
2022-12-02,377.5960998535156
2022-12-05,369.5655212402344
2022-12-06,358.52960205078125
2022-12-07,362.38226318359375
2022-12-08,379.704833984375
2022-12-09,380.4438171386719
2022-12-12,387.2722473144531
2022-12-13,395.6379089355469
2022-12-14,389.59771728515625
2022-12-15,367.8313293457031
2022-12-16,361.6531982421875
2022-12-19,353.7506408691406
2022-12-20,352.62738037109375
2022-12-21,361.6236267089844
2022-12-22,342.5078430175781
2022-12-23,345.47369384765625
2022-12-27,337.2657775878906
2022-12-28,335.2950439453125
2022-12-29,349.0117492675781
2022-12-30,349.19940185546875
2023-01-03,338.6723937988281
2023-01-04,353.3667297363281
2023-01-05,342.7311096191406
2023-01-06,362.8667907714844
2023-01-09,378.6770935058594
2023-01-10,383.3283996582031
2023-01-11,392.41357421875
2023-01-12,394.6553039550781
2023-01-13,393.489990234375
2023-01-17,396.6698303222656
2023-01-18,392.8876037597656
2023-01-19,378.50921630859375
2023-01-20,392.8184814453125
2023-01-23,423.16522216796875
2023-01-24,413.9021911621094
2023-01-25,419.392822265625
2023-01-26,427.3622131347656
2023-01-27,419.7680969238281
2023-01-30,402.5357666015625
2023-01-31,421.239501953125
2023-02-01,452.0602111816406
2023-02-02,468.04827880859375
2023-02-03,450.6085205078125
2023-02-06,444.07110595703125
2023-02-07,461.787353515625
2023-02-08,457.2249755859375
2023-02-09,504.0633850097656
2023-02-10,485.8830261230469
2023-02-13,495.1658020019531
2023-02-14,514.0670166015625
2023-02-15,523.4782104492188
2023-02-16,506.9667053222656
2023-02-17,495.82745361328125
2023-02-21,475.9089660644531
