,BX
2018-08-16,28.188846588134766
2018-08-17,28.46405601501465
2018-08-20,28.935829162597656
2018-08-21,28.692079544067383
2018-08-22,28.629179000854492
2018-08-23,28.542688369750977
2018-08-24,28.85720443725586
2018-08-27,28.998735427856445
2018-08-28,28.872926712036133
2018-08-29,29.030197143554688
2018-08-30,29.0065975189209
2018-08-31,29.022335052490234
2018-09-04,29.022335052490234
2018-09-05,28.668495178222656
2018-09-06,27.8821964263916
2018-09-07,27.724931716918945
2018-09-10,28.22816276550293
2018-09-11,28.02372932434082
2018-09-12,28.149539947509766
2018-09-13,28.259626388549805
2018-09-14,28.935829162597656
2018-09-17,29.171728134155273
2018-09-18,29.509830474853516
2018-09-19,29.486249923706055
2018-09-20,29.70640754699707
2018-09-21,31.050989151000977
2018-09-24,31.208234786987305
2018-09-25,30.6971492767334
2018-09-26,30.327587127685547
2018-09-27,29.958023071289062
2018-09-28,29.942298889160156
2018-10-01,30.47697639465332
2018-10-02,30.27254867553711
2018-10-03,30.6971492767334
2018-10-04,29.635643005371094
2018-10-05,29.360435485839844
2018-10-08,29.289670944213867
2018-10-09,29.21889877319336
2018-10-10,27.347509384155273
2018-10-11,27.198116302490234
2018-10-12,27.402544021606445
2018-10-15,27.638450622558594
2018-10-16,28.306791305541992
2018-10-17,28.3775634765625
2018-10-18,27.75638771057129
2018-10-19,27.245288848876953
2018-10-22,27.009397506713867
2018-10-23,26.561206817626953
2018-10-24,25.161590576171875
2018-10-25,25.743457794189453
2018-10-26,25.446725845336914
2018-10-29,24.40415382385254
2018-10-30,25.454748153686523
2018-10-31,25.95197296142578
2018-11-01,26.954444885253906
2018-11-02,26.62563133239746
2018-11-05,27.130878448486328
2018-11-06,27.49176788330078
2018-11-07,28.20552635192871
2018-11-08,28.349882125854492
2018-11-09,27.259191513061523
2018-11-12,26.617612838745117
2018-11-13,26.75394630432129
2018-11-14,26.401071548461914
2018-11-15,26.06424903869629
2018-11-16,26.032167434692383
2018-11-19,25.50286293029785
2018-11-20,24.853261947631836
2018-11-21,26.008108139038086
2018-11-23,26.609594345092773
2018-11-26,27.563945770263672
2018-11-27,27.12285614013672
2018-11-28,27.3474063873291
2018-11-29,27.06671714782715
2018-11-30,27.050676345825195
2018-12-03,27.948890686035156
2018-12-04,26.232662200927734
2018-12-06,25.743457794189453
2018-12-07,25.198108673095703
2018-12-10,24.452274322509766
2018-12-11,24.476335525512695
2018-12-12,24.460298538208008
2018-12-13,24.380096435546875
2018-12-14,23.86683464050293
2018-12-17,23.09693145751953
2018-12-18,23.016733169555664
2018-12-19,22.134557723999023
2018-12-20,22.222776412963867
2018-12-21,22.864362716674805
2018-12-24,23.241294860839844
2018-12-26,24.572568893432617
2018-12-27,24.42821502685547
2018-12-28,24.13148307800293
2018-12-31,23.906930923461914
2019-01-02,24.11544418334961
2019-01-03,23.44178581237793
2019-01-04,24.243759155273438
2019-01-07,24.965539932250977
2019-01-08,25.182069778442383
2019-01-09,25.454748153686523
2019-01-10,25.446725845336914
2019-01-11,25.639198303222656
2019-01-14,25.647218704223633
2019-01-15,25.847715377807617
2019-01-16,26.12841033935547
2019-01-17,26.176523208618164
2019-01-18,26.393062591552734
2019-01-22,26.136425018310547
2019-01-23,25.95197296142578
2019-01-24,26.0722599029541
2019-01-25,26.45721435546875
2019-01-28,26.617612838745117
2019-01-29,26.593555450439453
2019-01-30,26.5775146484375
2019-01-31,27.026626586914062
2019-02-01,27.267215728759766
2019-02-04,27.555925369262695
2019-02-05,27.764432907104492
2019-02-06,27.724340438842773
2019-02-07,27.67622184753418
2019-02-08,27.53754997253418
2019-02-11,27.162342071533203
2019-02-12,27.407041549682617
2019-02-13,27.54571533203125
2019-02-14,27.080768585205078
2019-02-15,27.203121185302734
2019-02-19,27.325475692749023
2019-02-20,28.07590675354004
2019-02-21,27.74147605895996
2019-02-22,27.447832107543945
2019-02-25,27.651750564575195
2019-02-26,27.504926681518555
2019-02-27,27.349946975708008
2019-02-28,27.235755920410156
2019-03-01,27.358102798461914
2019-03-04,27.488618850708008
2019-03-05,27.301002502441406
2019-03-06,27.504926681518555
2019-03-07,27.105241775512695
2019-03-08,26.868688583374023
2019-03-11,27.317317962646484
2019-03-12,27.431516647338867
2019-03-13,27.91277313232422
2019-03-14,28.084068298339844
2019-03-15,28.45112419128418
2019-03-18,28.9323787689209
2019-03-19,28.597944259643555
2019-03-20,28.402179718017578
2019-03-21,28.752927780151367
2019-03-22,27.99433708190918
2019-03-25,27.847518920898438
2019-03-26,28.14931869506836
2019-03-27,28.067750930786133
2019-03-28,28.230886459350586
2019-03-29,28.524532318115234
2019-04-01,28.87528419494629
2019-04-02,28.247207641601562
2019-04-03,28.402179718017578
2019-04-04,28.32061195373535
2019-04-05,28.39402961730957
2019-04-08,28.410341262817383
2019-04-09,28.100383758544922
2019-04-10,28.353242874145508
2019-04-11,28.442964553833008
2019-04-12,28.981313705444336
2019-04-15,28.98947525024414
2019-04-16,29.193403244018555
2019-04-17,29.307592391967773
2019-04-18,31.501785278320312
2019-04-22,31.828062057495117
2019-04-23,32.407196044921875
2019-04-24,32.57033920288086
2019-04-25,32.741634368896484
2019-04-26,33.0874137878418
2019-04-29,33.3508415222168
2019-04-30,32.48640823364258
2019-05-01,32.8074836730957
2019-05-02,32.57698440551758
2019-05-03,32.98038101196289
2019-05-06,32.19827651977539
2019-05-07,31.984220504760742
2019-05-08,32.181800842285156
2019-05-09,32.5111198425293
2019-05-10,32.77457046508789
2019-05-13,31.943050384521484
2019-05-14,32.42879104614258
2019-05-15,32.58521270751953
2019-05-16,33.26029586791992
2019-05-17,33.46611404418945
2019-05-20,33.43318557739258
2019-05-21,34.41287612915039
2019-05-22,34.33055114746094
2019-05-23,33.87775421142578
2019-05-24,33.46611404418945
2019-05-28,32.83219528198242
2019-05-29,32.494651794433594
2019-05-30,32.31352996826172
2019-05-31,31.16093635559082
2019-06-03,32.02538299560547
2019-06-04,32.766334533691406
2019-06-05,32.99685287475586
2019-06-06,33.73779296875
2019-06-07,34.5528450012207
2019-06-10,34.9480094909668
2019-06-11,35.23616409301758
2019-06-12,35.37611389160156
2019-06-13,36.182918548583984
2019-06-14,36.33934020996094
2019-06-17,36.42166519165039
2019-06-18,35.721885681152344
2019-06-19,36.88269805908203
2019-06-20,36.89094161987305
2019-06-21,37.080291748046875
2019-06-24,36.55339431762695
2019-06-25,36.38050079345703
2019-06-26,36.37226867675781
2019-06-27,36.47929763793945
2019-06-28,36.569862365722656
2019-07-01,38.34813690185547
2019-07-02,38.97382354736328
2019-07-03,39.08907699584961
2019-07-05,38.866790771484375
2019-07-08,38.084686279296875
2019-07-09,38.257568359375
2019-07-10,38.1834716796875
2019-07-11,37.92826461791992
2019-07-12,37.8870964050293
2019-07-15,37.590721130371094
2019-07-16,37.73067092895508
2019-07-17,37.27787780761719
2019-07-18,37.582481384277344
2019-07-19,37.56602096557617
2019-07-22,39.38544845581055
2019-07-23,40.01114273071289
2019-07-24,40.53803634643555
2019-07-25,40.93320846557617
2019-07-26,40.94983673095703
2019-07-29,40.4427490234375
2019-07-30,40.79188537597656
2019-07-31,39.88576126098633
2019-08-01,38.92146682739258
2019-08-02,38.75519943237305
2019-08-05,37.01778793334961
2019-08-06,38.081844329833984
2019-08-07,38.655452728271484
2019-08-08,40.09359359741211
2019-08-09,39.5366325378418
2019-08-12,38.622188568115234
2019-08-13,39.61144256591797
2019-08-14,38.115108489990234
2019-08-15,38.00703811645508
2019-08-16,39.26230239868164
2019-08-19,39.769386291503906
2019-08-20,40.600685119628906
2019-08-21,41.116092681884766
2019-08-22,41.398746490478516
2019-08-23,40.57575607299805
2019-08-26,40.93320846557617
2019-08-27,41.30729675292969
2019-08-28,41.290672302246094
2019-08-29,41.19091796875
2019-08-30,41.36548614501953
2019-09-03,40.49262619018555
2019-09-04,40.80851745605469
2019-09-05,41.63151168823242
2019-09-06,41.872589111328125
2019-09-09,42.379676818847656
2019-09-10,41.265724182128906
2019-09-11,41.91415023803711
2019-09-12,43.42711639404297
2019-09-13,44.516109466552734
2019-09-16,44.491172790527344
2019-09-17,44.491172790527344
2019-09-18,43.9342041015625
2019-09-19,43.975765228271484
2019-09-20,43.96746826171875
2019-09-23,44.30829620361328
2019-09-24,43.89263916015625
2019-09-25,43.925899505615234
2019-09-26,43.751319885253906
2019-09-27,41.747886657714844
2019-09-30,40.600685119628906
2019-10-01,39.24567413330078
2019-10-02,38.7884635925293
2019-10-03,39.58650207519531
2019-10-04,39.01291275024414
2019-10-07,38.156673431396484
2019-10-08,37.91559982299805
2019-10-09,38.63050842285156
2019-10-10,38.66375732421875
2019-10-11,39.16254806518555
2019-10-14,38.655452728271484
2019-10-15,39.14591979980469
2019-10-16,38.91314697265625
2019-10-17,39.736141204833984
2019-10-18,40.22660827636719
2019-10-21,40.80851745605469
2019-10-22,40.81682586669922
2019-10-23,42.82026290893555
2019-10-24,43.2691650390625
2019-10-25,43.94252395629883
2019-10-28,43.88432312011719
2019-10-29,44.017333984375
2019-10-30,44.033958435058594
2019-10-31,44.19190216064453
2019-11-01,45.02254867553711
2019-11-04,44.603031158447266
2019-11-05,44.29259490966797
2019-11-06,43.66331481933594
2019-11-07,43.12633514404297
2019-11-08,43.23541259765625
2019-11-11,43.55424118041992
2019-11-12,43.596195220947266
2019-11-13,43.982147216796875
2019-11-14,44.15835189819336
2019-11-15,44.06605529785156
2019-11-18,43.93181610107422
2019-11-19,43.604583740234375
2019-11-20,43.310909271240234
2019-11-21,43.34449005126953
2019-11-22,43.008872985839844
2019-11-25,44.02410888671875
2019-11-26,44.770843505859375
2019-11-27,45.509193420410156
2019-11-29,45.49241256713867
2019-12-02,44.3848876953125
2019-12-03,44.46879196166992
2019-12-04,44.55268859863281
2019-12-05,44.905086517333984
2019-12-06,45.24069595336914
2019-12-09,45.4252815246582
2019-12-10,45.651832580566406
2019-12-11,46.07972717285156
2019-12-12,45.4504508972168
2019-12-13,44.99738693237305
2019-12-16,45.75251388549805
2019-12-17,45.79446029663086
2019-12-18,45.82802200317383
2019-12-19,46.7761344909668
2019-12-20,46.818077087402344
2019-12-23,46.39017868041992
2019-12-24,46.48246383666992
2019-12-26,47.237606048583984
2019-12-27,47.10335922241211
2019-12-30,46.98589324951172
2019-12-31,46.935546875
2020-01-02,46.818077087402344
2020-01-03,46.98589324951172
2020-01-06,46.90198516845703
2020-01-07,46.90198516845703
2020-01-08,47.606781005859375
2020-01-09,48.53809356689453
2020-01-10,48.42903137207031
2020-01-13,49.024749755859375
2020-01-14,48.756248474121094
2020-01-15,48.856929779052734
2020-01-16,50.46788024902344
2020-01-17,50.97969055175781
2020-01-21,51.323692321777344
2020-01-22,52.75004959106445
2020-01-23,53.471622467041016
2020-01-24,52.196292877197266
2020-01-27,51.34048080444336
2020-01-28,51.70125961303711
2020-01-29,52.56546401977539
2020-01-30,51.273353576660156
2020-01-31,51.23979187011719
2020-02-03,50.778324127197266
2020-02-04,53.085670471191406
2020-02-05,53.471622467041016
2020-02-06,53.874359130859375
2020-02-07,53.16280746459961
2020-02-10,54.30636978149414
2020-02-11,54.56048583984375
2020-02-12,53.23904800415039
2020-02-13,53.31528854370117
2020-02-14,53.32376480102539
2020-02-18,52.49361801147461
2020-02-19,53.16280746459961
2020-02-20,52.90021514892578
2020-02-21,51.88370895385742
2020-02-24,49.60507583618164
2020-02-25,47.83466720581055
2020-02-26,47.4365348815918
2020-02-27,45.14094924926758
2020-02-28,45.60684585571289
2020-03-02,47.46194839477539
2020-03-03,47.512779235839844
2020-03-04,49.21540832519531
2020-03-05,48.95281982421875
2020-03-06,45.79319381713867
2020-03-09,39.79587173461914
2020-03-10,42.89619445800781
2020-03-11,40.10928726196289
2020-03-12,33.934078216552734
2020-03-13,39.57562255859375
2020-03-16,34.33219528198242
2020-03-17,35.1030387878418
2020-03-18,34.52702331542969
2020-03-19,35.568939208984375
2020-03-20,31.909536361694336
2020-03-23,30.528804779052734
2020-03-24,33.81547927856445
2020-03-25,36.272010803222656
2020-03-26,40.659889221191406
2020-03-27,39.041969299316406
2020-03-30,40.04999923706055
2020-03-31,38.60148620605469
2020-04-01,34.560909271240234
2020-04-02,34.89126205444336
2020-04-03,35.35715866088867
2020-04-06,39.44856262207031
2020-04-07,38.65231704711914
2020-04-08,39.78740310668945
2020-04-09,41.65098571777344
2020-04-13,40.30412292480469
2020-04-14,40.626007080078125
2020-04-15,38.54218292236328
2020-04-16,40.626007080078125
2020-04-17,42.362525939941406
2020-04-20,40.812374114990234
2020-04-21,38.54218292236328
2020-04-22,39.245269775390625
2020-04-23,41.02414321899414
2020-04-24,41.02414321899414
2020-04-27,43.531494140625
2020-04-28,43.53996658325195
2020-04-29,45.84402847290039
2020-04-30,44.251522064208984
2020-05-01,43.03107833862305
2020-05-04,42.20323181152344
2020-05-05,43.23590087890625
2020-05-06,43.688232421875
2020-05-07,45.05376434326172
2020-05-08,45.12204360961914
2020-05-11,45.36954116821289
2020-05-12,44.78065872192383
2020-05-13,42.775047302246094
2020-05-14,43.1847038269043
2020-05-15,43.58582305908203
2020-05-18,45.719451904296875
2020-05-19,45.11350631713867
2020-05-20,46.30833435058594
2020-05-21,45.75359344482422
2020-05-22,46.043766021728516
2020-05-26,47.972564697265625
2020-05-27,48.185935974121094
2020-05-28,48.35662078857422
2020-05-29,48.47610092163086
2020-06-01,48.826011657714844
2020-06-02,49.36370086669922
2020-06-03,50.52439498901367
2020-06-04,49.91844177246094
2020-06-05,50.311031341552734
2020-06-08,50.73774719238281
2020-06-09,49.798954010009766
2020-06-10,49.773353576660156
2020-06-11,46.93989181518555
2020-06-12,47.562904357910156
2020-06-15,48.348087310791016
2020-06-16,49.07352066040039
2020-06-17,48.723609924316406
2020-06-18,49.201541900634766
2020-06-19,50.35369873046875
2020-06-22,48.484642028808594
2020-06-23,48.70653533935547
2020-06-24,47.10204315185547
2020-06-25,48.84309005737305
2020-06-26,46.3851432800293
2020-06-29,47.63119125366211
2020-06-30,48.35662078857422
2020-07-01,47.91282653808594
2020-07-02,47.272735595703125
2020-07-06,47.247135162353516
2020-07-07,45.74505615234375
2020-07-08,46.4875602722168
2020-07-09,45.54876708984375
2020-07-10,45.85600662231445
2020-07-13,45.67678451538086
2020-07-14,46.53876495361328
2020-07-15,47.801883697509766
2020-07-16,47.28126907348633
2020-07-17,47.767730712890625
2020-07-20,47.91282653808594
2020-07-21,49.175941467285156
2020-07-22,49.500244140625
2020-07-23,48.36515426635742
2020-07-24,47.53731155395508
2020-07-27,47.15325164794922
2020-07-28,46.214454650878906
2020-07-29,47.05937576293945
2020-07-30,46.65825653076172
2020-07-31,45.78179931640625
2020-08-03,45.59276580810547
2020-08-04,44.819419860839844
2020-08-05,45.489646911621094
2020-08-06,45.54119873046875
2020-08-07,45.12875747680664
2020-08-10,44.96549606323242
2020-08-11,45.12016677856445
2020-08-12,45.4209098815918
2020-08-13,45.695865631103516
2020-08-14,45.31779861450195
2020-08-17,45.86772918701172
2020-08-18,46.02239227294922
2020-08-19,46.39188003540039
2020-08-20,45.10297775268555
2020-08-21,45.51542663574219
2020-08-24,45.798988342285156
2020-08-25,45.56697463989258
2020-08-26,46.46921157836914
2020-08-27,46.005210876464844
2020-08-28,45.49824523925781
2020-08-31,45.49824523925781
2020-09-01,46.159881591796875
2020-09-02,46.79573440551758
2020-09-03,46.28017044067383
2020-09-04,45.53261184692383
2020-09-08,43.942962646484375
2020-09-09,44.34682083129883
2020-09-10,44.192161560058594
2020-09-11,44.22651672363281
2020-09-14,45.25764465332031
2020-09-15,45.71305847167969
2020-09-16,45.996612548828125
2020-09-17,44.85379409790039
2020-09-18,45.283424377441406
2020-09-21,44.4499397277832
2020-09-22,44.08045196533203
2020-09-23,43.64221954345703
2020-09-24,42.920440673828125
2020-09-25,43.95155715942383
2020-09-28,45.249053955078125
2020-09-29,45.29201126098633
2020-09-30,44.85379409790039
2020-10-01,45.97942352294922
2020-10-02,46.12550354003906
2020-10-05,46.649662017822266
2020-10-06,46.43484115600586
2020-10-07,46.79573440551758
2020-10-08,47.337074279785156
2020-10-09,47.0191535949707
2020-10-12,47.23396682739258
2020-10-13,47.56907653808594
2020-10-14,47.345664978027344
2020-10-15,47.60344314575195
2020-10-16,47.92996597290039
2020-10-19,47.18240737915039
2020-10-20,46.9761848449707
2020-10-21,46.77854537963867
2020-10-22,47.06211471557617
2020-10-23,46.95040512084961
2020-10-26,45.403717041015625
2020-10-27,44.570220947265625
2020-10-28,43.212589263916016
2020-10-29,43.8140754699707
2020-10-30,43.32429122924805
2020-11-02,44.10622024536133
2020-11-03,44.66474914550781
2020-11-04,47.21677780151367
2020-11-05,49.36494827270508
2020-11-06,48.30668640136719
2020-11-09,48.610286712646484
2020-11-10,49.53843307495117
2020-11-11,48.01176834106445
2020-11-12,47.656124114990234
2020-11-13,48.71437072753906
2020-11-16,49.52108383178711
2020-11-17,50.04153060913086
2020-11-18,50.14562225341797
2020-11-19,50.86558532714844
2020-11-20,50.87425231933594
2020-11-23,51.27326965332031
2020-11-24,51.8978157043457
2020-11-25,52.461647033691406
2020-11-27,52.505008697509766
2020-11-30,51.654945373535156
2020-12-01,52.40959167480469
2020-12-02,53.43315124511719
2020-12-03,53.25966262817383
2020-12-04,53.814815521240234
2020-12-07,53.76277542114258
2020-12-08,54.17045974731445
2020-12-09,54.1184196472168
2020-12-10,54.517433166503906
2020-12-11,55.37617874145508
2020-12-14,54.74295425415039
2020-12-15,56.503822326660156
2020-12-16,56.32166290283203
2020-12-17,56.677303314208984
2020-12-18,56.03540802001953
2020-12-21,55.90530014038086
2020-12-22,56.24359130859375
2020-12-23,56.425758361816406
2020-12-24,56.373722076416016
2020-12-28,56.09613800048828
2020-12-29,55.98337936401367
2020-12-30,56.12215805053711
2020-12-31,56.21757507324219
2021-01-04,54.64754867553711
2021-01-05,54.48272705078125
2021-01-06,53.485198974609375
2021-01-07,54.84705352783203
2021-01-08,54.5608024597168
2021-01-11,54.37864303588867
2021-01-12,54.283226013183594
2021-01-13,55.48894119262695
2021-01-14,55.08124542236328
2021-01-15,54.951141357421875
2021-01-19,55.870601654052734
2021-01-20,56.573204040527344
2021-01-21,56.98091125488281
2021-01-22,56.40840148925781
2021-01-25,56.36503982543945
2021-01-26,56.29564666748047
2021-01-27,56.52117919921875
2021-01-28,58.160606384277344
2021-01-29,58.28203201293945
2021-02-01,60.13832473754883
2021-02-02,61.57823181152344
2021-02-03,60.67611312866211
2021-02-04,61.57823181152344
2021-02-05,62.29047775268555
2021-02-08,62.035484313964844
2021-02-09,62.33443832397461
2021-02-10,62.30805587768555
2021-02-11,62.1322021484375
2021-02-12,61.73652267456055
2021-02-16,61.850826263427734
2021-02-17,61.44633102416992
2021-02-18,61.27049255371094
2021-02-19,61.525482177734375
2021-02-22,61.129791259765625
2021-02-23,60.936344146728516
2021-02-24,61.42876052856445
2021-02-25,60.15375900268555
2021-02-26,60.874786376953125
2021-03-01,62.193756103515625
2021-03-02,61.51668167114258
2021-03-03,61.191341400146484
2021-03-04,58.98426818847656
2021-03-05,58.05220031738281
2021-03-08,59.37994384765625
2021-03-09,60.980316162109375
2021-03-10,62.22013854980469
2021-03-11,65.0779037475586
2021-03-12,65.8077163696289
2021-03-15,65.88688659667969
2021-03-16,65.83411407470703
2021-03-17,66.90686798095703
2021-03-18,64.21617126464844
2021-03-19,63.7237663269043
2021-03-22,64.67342376708984
2021-03-23,64.35687255859375
2021-03-24,63.44239807128906
2021-03-25,64.18099975585938
2021-03-26,65.34170532226562
2021-03-29,65.31531524658203
2021-03-30,65.28893280029297
2021-03-31,65.53515625
2021-04-01,66.1155014038086
2021-04-05,65.94841003417969
2021-04-06,65.61428833007812
2021-04-07,66.15068054199219
2021-04-08,67.48721313476562
2021-04-09,67.6191177368164
2021-04-12,68.03240203857422
2021-04-13,68.9292984008789
2021-04-14,68.58635711669922
2021-04-15,70.0372314453125
2021-04-16,69.7118911743164
2021-04-19,69.72947692871094
2021-04-20,69.90532684326172
2021-04-21,70.61756896972656
2021-04-22,72.94774627685547
2021-04-23,76.69361114501953
2021-04-26,76.57929229736328
2021-04-27,77.89828491210938
2021-04-28,78.2851791381836
2021-04-29,78.69845581054688
2021-04-30,78.52983856201172
2021-05-03,78.52096557617188
2021-05-04,78.38784790039062
2021-05-05,78.1571044921875
2021-05-06,78.38784790039062
2021-05-07,79.90536499023438
2021-05-10,78.6363296508789
2021-05-11,77.9441146850586
2021-05-12,74.81145477294922
2021-05-13,75.7965087890625
2021-05-14,77.63350677490234
2021-05-17,77.89974212646484
2021-05-18,78.17486572265625
2021-05-19,77.70451354980469
2021-05-20,79.11553955078125
2021-05-21,80.52658081054688
2021-05-24,80.95256042480469
2021-05-25,80.76619720458984
2021-05-26,81.75127410888672
2021-05-27,81.77788543701172
2021-05-28,82.23934173583984
2021-06-01,82.01748657226562
2021-06-02,81.84886932373047
2021-06-03,81.92874145507812
2021-06-04,82.70968627929688
2021-06-07,83.77462768554688
2021-06-08,83.96097564697266
2021-06-09,83.59713745117188
2021-06-10,83.11793518066406
2021-06-11,84.67094421386719
2021-06-14,84.84844207763672
2021-06-15,86.365966796875
2021-06-16,87.3954086303711
2021-06-17,86.19733428955078
2021-06-18,85.53175354003906
2021-06-21,87.24452209472656
2021-06-22,87.3332748413086
2021-06-23,88.37157440185547
2021-06-24,88.40707397460938
2021-06-25,87.45751953125
2021-06-28,88.0787353515625
2021-06-29,87.81248474121094
2021-06-30,86.20620727539062
2021-07-01,86.17958068847656
2021-07-02,86.65880584716797
2021-07-06,86.56119537353516
2021-07-07,87.7503662109375
2021-07-08,87.20015716552734
2021-07-09,88.50469207763672
2021-07-12,90.45706939697266
2021-07-13,88.59343719482422
2021-07-14,87.54624938964844
2021-07-15,90.9629135131836
2021-07-16,90.6966781616211
2021-07-19,88.50469207763672
2021-07-20,92.15208435058594
2021-07-21,93.8825912475586
2021-07-22,97.73410034179688
2021-07-23,98.77240753173828
2021-07-26,100.53842163085938
2021-07-27,101.35486602783203
2021-07-28,101.48799133300781
2021-07-29,103.56458282470703
2021-07-30,102.91287231445312
2021-08-02,102.84144592285156
2021-08-03,102.81465911865234
2021-08-04,104.23421478271484
2021-08-05,103.29676818847656
2021-08-06,102.03793334960938
2021-08-09,101.9932861328125
2021-08-10,101.6183090209961
2021-08-11,102.18970489501953
2021-08-12,101.33261108398438
2021-08-13,102.49324798583984
2021-08-16,102.45753479003906
2021-08-17,100.7165756225586
2021-08-18,99.48451232910156
2021-08-19,98.53815460205078
2021-08-20,101.154052734375
2021-08-23,103.35926055908203
2021-08-24,105.4126968383789
2021-08-25,106.7072525024414
2021-08-26,108.81426239013672
2021-08-27,110.90341186523438
2021-08-30,111.07303619384766
2021-08-31,112.25153350830078
2021-09-01,113.84964752197266
2021-09-02,114.56388092041016
2021-09-03,115.1709976196289
2021-09-07,113.44788360595703
2021-09-08,114.55493927001953
2021-09-09,115.53704071044922
2021-09-10,114.93885040283203
2021-09-13,115.35848999023438
2021-09-14,116.59945678710938
2021-09-15,120.17066192626953
2021-09-16,120.5634765625
2021-09-17,119.30465698242188
2021-09-20,110.67127990722656
2021-09-21,113.89427947998047
2021-09-22,112.3318862915039
2021-09-23,113.4657211303711
2021-09-24,111.68907928466797
2021-09-27,110.11775207519531
2021-09-28,105.51090240478516
2021-09-29,106.17158508300781
2021-09-30,103.86814880371094
2021-10-01,103.3414077758789
2021-10-04,99.05597686767578
2021-10-05,102.5021743774414
2021-10-06,101.66295623779297
2021-10-07,102.92179870605469
2021-10-08,103.9485092163086
2021-10-11,102.2611312866211
2021-10-12,103.51103973388672
2021-10-13,105.96622467041016
2021-10-14,108.94817352294922
2021-10-15,109.84097290039062
2021-10-18,110.53736114501953
2021-10-19,113.19791412353516
2021-10-20,114.89421081542969
2021-10-21,118.31363677978516
2021-10-22,122.87584686279297
2021-10-25,124.60787200927734
2021-10-26,126.92020416259766
2021-10-27,121.85803985595703
2021-10-28,124.4292984008789
2021-10-29,124.55529022216797
2021-11-01,123.79043579101562
2021-11-02,129.51336669921875
2021-11-03,130.0262451171875
2021-11-04,130.0532989501953
2021-11-05,128.27157592773438
2021-11-08,127.81266784667969
2021-11-09,131.72694396972656
2021-11-10,125.49111938476562
2021-11-11,127.1648178100586
2021-11-12,128.67652893066406
2021-11-15,128.49656677246094
2021-11-16,129.7743377685547
2021-11-17,130.54818725585938
2021-11-18,132.1409149169922
2021-11-19,131.77195739746094
2021-11-22,129.9273223876953
2021-11-23,130.94412231445312
2021-11-24,133.3826446533203
2021-11-26,129.40538024902344
2021-11-29,133.9675750732422
2021-11-30,127.28179931640625
2021-12-01,123.8624267578125
2021-12-02,127.09281158447266
2021-12-03,121.70279693603516
2021-12-06,121.22587585449219
2021-12-07,125.3741455078125
2021-12-08,121.78376770019531
2021-12-09,120.56900024414062
2021-12-10,120.39803314208984
2021-12-13,116.0788345336914
2021-12-14,114.01819610595703
2021-12-15,115.06201171875
2021-12-16,111.51666259765625
2021-12-17,110.92276000976562
2021-12-20,107.72834777832031
2021-12-21,111.0577392578125
2021-12-22,117.43756866455078
2021-12-23,121.47782897949219
2021-12-27,121.56782531738281
2021-12-28,118.22042846679688
2021-12-29,115.63790893554688
2021-12-30,115.62890625
2021-12-31,116.42975616455078
2022-01-03,113.94621276855469
2022-01-04,112.42549133300781
2022-01-05,105.99166107177734
2022-01-06,107.22443389892578
2022-01-07,104.96585083007812
2022-01-10,103.22917175292969
2022-01-11,109.15009307861328
2022-01-12,110.0859146118164
2022-01-13,107.02648162841797
2022-01-14,104.48894500732422
2022-01-18,102.50930786132812
2022-01-19,101.01557922363281
2022-01-20,100.38569641113281
2022-01-21,98.78398132324219
2022-01-24,98.43305206298828
2022-01-25,99.1978988647461
2022-01-26,100.30470275878906
2022-01-27,107.11647033691406
2022-01-28,111.83159637451172
2022-01-31,118.75133514404297
2022-02-01,121.43282318115234
2022-02-02,124.15933990478516
2022-02-03,120.65899658203125
2022-02-04,120.3042221069336
2022-02-07,119.74932098388672
2022-02-08,117.083984375
2022-02-09,122.44195556640625
2022-02-10,122.37828063964844
2022-02-11,112.40825653076172
2022-02-14,110.25232696533203
2022-02-15,113.66360473632812
2022-02-16,115.32830810546875
2022-02-17,111.55316925048828
2022-02-18,112.67207336425781
2022-02-22,110.63439178466797
2022-02-23,109.91575622558594
2022-02-24,110.32511138916016
2022-02-25,117.14764404296875
2022-02-28,115.95599365234375
2022-03-01,112.58110809326172
2022-03-02,118.45759582519531
2022-03-03,114.48230743408203
2022-03-04,110.2159423828125
2022-03-07,99.19071197509766
2022-03-08,98.80864715576172
2022-03-09,105.64939880371094
2022-03-10,106.30435180664062
2022-03-11,105.5675277709961
2022-03-14,98.9360122680664
2022-03-15,99.80931091308594
2022-03-16,105.5675277709961
2022-03-17,109.09703826904297
2022-03-18,111.75328826904297
2022-03-21,111.5440902709961
2022-03-22,114.73702239990234
2022-03-23,112.59929656982422
2022-03-24,114.34585571289062
2022-03-25,112.61748504638672
2022-03-28,113.28153991699219
2022-03-29,119.87667083740234
2022-03-30,115.73766326904297
2022-03-31,115.47386932373047
2022-04-01,116.5563735961914
2022-04-04,118.77598571777344
2022-04-05,112.44465637207031
2022-04-06,107.55970001220703
2022-04-07,105.1945571899414
2022-04-08,104.58507537841797
2022-04-11,102.61109161376953
2022-04-12,103.18416595458984
2022-04-13,105.92228698730469
2022-04-14,102.77483367919922
2022-04-18,101.87425231933594
2022-04-19,106.86835479736328
2022-04-20,109.51551055908203
2022-04-21,102.44734191894531
2022-04-22,100.60071563720703
2022-04-25,102.35636901855469
2022-04-26,97.5896987915039
2022-04-27,97.76253509521484
2022-04-28,98.50847625732422
2022-04-29,93.53561401367188
2022-05-02,97.4310073852539
