,LVS
2019-05-22,53.9473762512207
2019-05-23,52.45574188232422
2019-05-24,52.879295349121094
2019-05-28,52.33605194091797
2019-05-29,52.17031478881836
2019-05-30,51.13905715942383
2019-05-31,50.641845703125
2019-06-03,48.74507522583008
2019-06-04,51.21271896362305
2019-06-05,50.706302642822266
2019-06-06,50.29195785522461
2019-06-07,51.63626480102539
2019-06-10,53.52383041381836
2019-06-11,54.039459228515625
2019-06-12,52.52020263671875
2019-06-13,52.778011322021484
2019-06-14,52.74117660522461
2019-06-17,52.53861999511719
2019-06-18,55.51601791381836
2019-06-19,55.049339294433594
2019-06-20,55.4693489074707
2019-06-21,55.282684326171875
2019-06-24,54.83466720581055
2019-06-25,53.57464599609375
2019-06-26,54.76933288574219
2019-06-27,54.86267852783203
2019-06-28,55.152015686035156
2019-07-01,57.8400764465332
2019-07-02,57.989410400390625
2019-07-03,58.073421478271484
2019-07-05,57.71873474121094
2019-07-08,57.886741638183594
2019-07-09,58.70809555053711
2019-07-10,58.101417541503906
2019-07-11,58.4280891418457
2019-07-12,59.016109466552734
2019-07-15,59.69745635986328
2019-07-16,60.4161376953125
2019-07-17,59.912132263183594
2019-07-18,60.04280090332031
2019-07-19,59.66012191772461
2019-07-22,59.72545623779297
2019-07-23,60.87348937988281
2019-07-24,60.60280990600586
2019-07-25,58.474754333496094
2019-07-26,58.95077133178711
2019-07-29,58.20408630371094
2019-07-30,57.30806350708008
2019-07-31,56.41203689575195
2019-08-01,54.88133239746094
2019-08-02,53.089290618896484
2019-08-05,50.89590835571289
2019-08-06,50.85857391357422
2019-08-07,50.39189529418945
2019-08-08,51.64259719848633
2019-08-09,50.37322998046875
2019-08-12,48.78652572631836
2019-08-13,50.04655838012695
2019-08-14,48.3385124206543
2019-08-15,47.98383712768555
2019-08-16,48.90785598754883
2019-08-19,51.02657699584961
2019-08-20,51.437255859375
2019-08-21,51.45592498779297
2019-08-22,50.78390884399414
2019-08-23,49.57054138183594
2019-08-26,50.09322738647461
2019-08-27,50.67190170288086
2019-08-28,50.86791229248047
2019-08-29,51.46525573730469
2019-08-30,51.77326583862305
2019-09-03,50.66257095336914
2019-09-04,51.39992141723633
2019-09-05,52.3892822265625
2019-09-06,52.44527816772461
2019-09-09,54.20932388305664
2019-09-10,55.07734298706055
2019-09-11,55.3480110168457
2019-09-12,56.1413688659668
2019-09-13,55.38534927368164
2019-09-16,55.66535568237305
2019-09-17,55.89229202270508
2019-09-18,55.20203399658203
2019-09-19,54.445579528808594
2019-09-20,53.26362609863281
2019-09-23,53.13124084472656
2019-09-24,52.639549255371094
2019-09-25,53.97279739379883
2019-09-26,52.8381233215332
2019-09-27,54.00116729736328
2019-09-30,54.61578369140625
2019-10-01,54.09571838378906
2019-10-02,53.42436981201172
2019-10-03,52.90431213378906
2019-10-04,52.95158767700195
2019-10-07,51.958744049072266
2019-10-08,50.55930709838867
2019-10-09,51.2212028503418
2019-10-10,51.807456970214844
2019-10-11,54.445579528808594
2019-10-14,53.90660095214844
2019-10-15,54.19027328491211
2019-10-16,54.28483200073242
2019-10-17,54.22809982299805
2019-10-18,54.33211135864258
2019-10-21,54.81435012817383
2019-10-22,55.42896270751953
2019-10-23,55.996307373046875
2019-10-24,57.83069610595703
2019-10-25,57.88743209838867
2019-10-28,59.003204345703125
2019-10-29,58.624969482421875
2019-10-30,59.13557434082031
2019-10-31,58.47368240356445
2019-11-01,59.61781692504883
2019-11-04,60.56338119506836
2019-11-05,60.260799407958984
2019-11-06,59.71237564086914
2019-11-07,60.3364372253418
2019-11-08,60.59174728393555
2019-11-11,59.702911376953125
2019-11-12,59.0788459777832
2019-11-13,58.77626037597656
2019-11-14,58.993743896484375
2019-11-15,59.25849914550781
2019-11-18,58.75735092163086
2019-11-19,58.53987503051758
2019-11-20,57.38627624511719
2019-11-21,57.064788818359375
2019-11-22,57.96308135986328
2019-11-25,59.958213806152344
2019-11-26,59.55162048339844
2019-11-27,59.967674255371094
2019-11-29,59.334144592285156
2019-12-02,59.277408599853516
2019-12-03,58.55878448486328
2019-12-04,59.277408599853516
2019-12-05,59.82583236694336
2019-12-06,60.657928466796875
2019-12-09,60.67684555053711
2019-12-10,60.657928466796875
2019-12-11,61.87771224975586
2019-12-12,64.96025085449219
2019-12-13,65.28174591064453
2019-12-16,65.11917877197266
2019-12-17,65.22435760498047
2019-12-18,65.95111083984375
2019-12-19,66.15190887451172
2019-12-20,65.53035736083984
2019-12-23,66.38140106201172
2019-12-24,66.25709533691406
2019-12-26,66.87865447998047
2019-12-27,66.68740844726562
2019-12-30,66.26666259765625
2019-12-31,66.0180435180664
2020-01-02,67.70101165771484
2020-01-03,66.66826629638672
2020-01-06,67.02208709716797
2020-01-07,67.08902740478516
2020-01-08,67.70101165771484
2020-01-09,68.38948059082031
2020-01-10,67.80619812011719
2020-01-13,69.00148010253906
2020-01-14,70.14895629882812
2020-01-15,69.58477020263672
2020-01-16,70.18719482421875
2020-01-17,70.81831359863281
2020-01-21,66.99339294433594
2020-01-22,66.41008758544922
2020-01-23,66.41008758544922
2020-01-24,64.880126953125
2020-01-27,60.5005989074707
2020-01-28,61.59070587158203
2020-01-29,61.868003845214844
2020-01-30,63.302345275878906
2020-01-31,62.45130157470703
2020-02-03,63.6465950012207
2020-02-04,64.87055969238281
2020-02-05,64.91838073730469
2020-02-06,66.42921447753906
2020-02-07,63.8760986328125
2020-02-10,65.17656707763672
2020-02-11,65.83635711669922
2020-02-12,68.01656341552734
2020-02-13,66.27620697021484
2020-02-14,65.09049987792969
2020-02-18,65.17656707763672
2020-02-19,66.0754165649414
2020-02-20,64.48806762695312
2020-02-21,62.728614807128906
2020-02-24,59.486995697021484
2020-02-25,57.526729583740234
2020-02-26,56.57050323486328
2020-02-27,55.8724479675293
2020-02-28,55.75770950317383
2020-03-02,55.70989227294922
2020-03-03,53.45319747924805
2020-03-04,54.74410629272461
2020-03-05,52.53520965576172
2020-03-06,52.458717346191406
2020-03-09,47.486328125
2020-03-10,51.04349899291992
2020-03-11,46.501407623291016
2020-03-12,42.21750259399414
2020-03-13,46.86478042602539
2020-03-16,38.6220817565918
2020-03-17,39.85097122192383
2020-03-18,36.7495002746582
2020-03-19,39.36331558227539
2020-03-20,42.2404670715332
2020-03-23,42.377010345458984
2020-03-24,43.73268508911133
2020-03-25,46.18069839477539
2020-03-26,47.1657600402832
2020-03-27,41.06034851074219
2020-03-30,42.41602325439453
2020-03-31,41.421207427978516
2020-04-01,39.3047981262207
2020-04-02,39.275543212890625
2020-04-03,36.98357009887695
2020-04-06,39.69491958618164
2020-04-07,41.645530700683594
2020-04-08,45.400455474853516
2020-04-09,46.678104400634766
2020-04-13,45.34193801879883
2020-04-14,46.94144058227539
2020-04-15,45.93687438964844
2020-04-16,44.766510009765625
2020-04-17,45.84909439086914
2020-04-20,42.06491470336914
2020-04-21,39.68516159057617
2020-04-22,40.01676559448242
2020-04-23,44.82502365112305
2020-04-24,42.69886016845703
2020-04-27,45.234657287597656
2020-04-28,45.429718017578125
2020-04-29,47.68267059326172
2020-04-30,46.83415603637695
2020-05-01,44.48366928100586
2020-05-04,44.32762145996094
2020-05-05,45.244407653808594
2020-05-06,45.29317092895508
2020-05-07,46.20020294189453
2020-05-08,49.682044982910156
2020-05-11,47.30229949951172
2020-05-12,44.82502365112305
2020-05-13,43.32305145263672
2020-05-14,44.55194091796875
2020-05-15,43.654659271240234
2020-05-18,47.19501876831055
2020-05-19,47.058475494384766
2020-05-20,48.93105697631836
2020-05-21,47.370574951171875
2020-05-22,45.74181365966797
2020-05-26,48.69698715209961
2020-05-27,49.67229461669922
2020-05-28,47.351070404052734
2020-05-29,46.75613021850586
2020-06-01,47.8192138671875
2020-06-02,46.609832763671875
2020-06-03,50.51105880737305
2020-06-04,51.05722427368164
2020-06-05,51.66191864013672
2020-06-08,54.2659797668457
2020-06-09,52.334869384765625
2020-06-10,50.49155044555664
2020-06-11,47.87773513793945
2020-06-12,48.63846969604492
2020-06-15,47.848472595214844
2020-06-16,48.180076599121094
2020-06-17,47.692420959472656
2020-06-18,47.00970458984375
2020-06-19,46.02465057373047
2020-06-22,45.14687728881836
2020-06-23,45.72230529785156
2020-06-24,43.8302116394043
2020-06-25,43.87898254394531
2020-06-26,42.259971618652344
2020-06-29,43.5473747253418
2020-06-30,44.41539764404297
2020-07-01,43.9277458190918
2020-07-02,45.19564437866211
2020-07-06,45.907615661621094
2020-07-07,43.917991638183594
2020-07-08,44.48366928100586
2020-07-09,43.576637268066406
2020-07-10,44.5909538269043
2020-07-13,47.3315544128418
2020-07-14,46.2197151184082
2020-07-15,49.00908279418945
2020-07-16,48.482425689697266
2020-07-17,47.487606048583984
2020-07-20,46.1124267578125
2020-07-21,46.81465148925781
2020-07-22,45.68329620361328
2020-07-23,43.771697998046875
2020-07-24,43.2645378112793
2020-07-27,42.40626525878906
2020-07-28,43.12799072265625
2020-07-29,43.22552490234375
2020-07-30,44.37638473510742
2020-07-31,42.562313079833984
2020-08-03,42.913429260253906
2020-08-04,42.65009689331055
2020-08-05,42.26972579956055
2020-08-06,44.103302001953125
2020-08-07,43.108482360839844
2020-08-10,46.346500396728516
2020-08-11,49.740562438964844
2020-08-12,47.85822296142578
2020-08-13,47.41933822631836
2020-08-14,47.17551040649414
2020-08-17,46.541568756103516
2020-08-18,46.512306213378906
2020-08-19,46.29773712158203
2020-08-20,46.28798294067383
2020-08-21,47.321807861328125
2020-08-24,48.579952239990234
2020-08-25,48.72624588012695
2020-08-26,48.62871551513672
2020-08-27,49.282169342041016
2020-08-28,50.87191390991211
2020-08-31,49.45772171020508
2020-09-01,48.42390060424805
2020-09-02,50.062416076660156
2020-09-03,49.37970733642578
2020-09-04,50.67685317993164
2020-09-08,50.394012451171875
2020-09-09,49.58451461791992
2020-09-10,51.02796936035156
2020-09-11,50.628089904785156
2020-09-14,51.78870391845703
2020-09-15,50.5695686340332
2020-09-16,48.44340515136719
2020-09-17,47.86798095703125
2020-09-18,47.78995132446289
2020-09-21,45.29317092895508
2020-09-22,45.10786437988281
2020-09-23,43.9277458190918
2020-09-24,44.77626037597656
2020-09-25,45.800331115722656
2020-09-28,46.44403076171875
2020-09-29,45.56625747680664
2020-09-30,45.50773620605469
2020-10-01,45.07860565185547
2020-10-02,45.01033401489258
2020-10-05,45.07860565185547
2020-10-06,45.27366638183594
2020-10-07,45.03959274291992
2020-10-08,44.97132110595703
2020-10-09,44.5909538269043
2020-10-12,45.02983856201172
2020-10-13,43.703426361083984
2020-10-14,43.869224548339844
2020-10-15,44.61045837402344
2020-10-16,44.24959182739258
2020-10-19,43.8497200012207
2020-10-20,45.05909729003906
2020-10-21,44.805519104003906
2020-10-22,48.579952239990234
2020-10-23,49.428462982177734
2020-10-26,47.916748046875
2020-10-27,47.09749221801758
2020-10-28,45.70280075073242
2020-10-29,46.658599853515625
2020-10-30,46.873165130615234
2020-11-02,47.95576095581055
2020-11-03,47.80945587158203
2020-11-04,48.67748260498047
2020-11-05,51.30105209350586
2020-11-06,51.67166519165039
2020-11-09,56.4409065246582
2020-11-10,57.123626708984375
2020-11-11,55.54363250732422
2020-11-12,54.18796157836914
2020-11-13,56.84078598022461
2020-11-16,56.938316345214844
2020-11-17,56.080047607421875
2020-11-18,55.914249420166016
2020-11-19,57.11387252807617
2020-11-20,54.519561767578125
2020-11-23,55.2900505065918
2020-11-24,56.64573287963867
2020-11-25,55.14375305175781
2020-11-27,55.1925163269043
2020-11-30,54.33424758911133
2020-12-01,55.22178268432617
2020-12-02,56.18733596801758
2020-12-03,57.211402893066406
2020-12-04,58.62559509277344
2020-12-07,57.48448944091797
2020-12-08,57.13337707519531
2020-12-09,56.55794906616211
2020-12-10,55.88499069213867
2020-12-11,55.348567962646484
2020-12-14,55.13399887084961
2020-12-15,56.4409065246582
2020-12-16,56.216590881347656
2020-12-17,55.92399978637695
2020-12-18,56.01177215576172
2020-12-21,55.47535705566406
2020-12-22,54.86091613769531
2020-12-23,55.7776985168457
2020-12-24,55.602149963378906
2020-12-28,57.523502349853516
2020-12-29,56.67498016357422
2020-12-30,57.2894287109375
2020-12-31,58.12818908691406
2021-01-04,56.51893615722656
2021-01-05,57.972137451171875
2021-01-06,57.094364166259766
2021-01-07,56.71399688720703
2021-01-08,56.48967361450195
2021-01-11,55.016963958740234
2021-01-12,55.22178268432617
2021-01-13,53.93437576293945
2021-01-14,54.304988861083984
2021-01-15,52.12031173706055
2021-01-19,53.10537338256836
2021-01-20,53.08586120605469
2021-01-21,54.01240158081055
2021-01-22,52.842037200927734
2021-01-25,51.67166519165039
2021-01-26,51.1254997253418
2021-01-27,47.8289680480957
2021-01-28,47.86798095703125
2021-01-29,46.90242385864258
2021-02-01,47.85822296142578
2021-02-02,50.87191390991211
2021-02-03,52.47142028808594
2021-02-04,51.64241409301758
2021-02-05,54.19770812988281
2021-02-08,53.93437576293945
2021-02-09,53.05660629272461
2021-02-10,54.139190673828125
2021-02-11,53.64178466796875
2021-02-12,54.636592864990234
2021-02-16,56.04103088378906
2021-02-17,56.55794906616211
2021-02-18,56.80177307128906
2021-02-19,58.69386291503906
2021-02-22,60.21533966064453
2021-02-23,62.79014205932617
2021-02-24,63.209529876708984
2021-02-25,61.00533676147461
2021-02-26,61.054100036621094
2021-03-01,61.49299240112305
2021-03-02,63.34606170654297
2021-03-03,64.194580078125
2021-03-04,60.810279846191406
2021-03-05,60.89805221557617
2021-03-08,61.69780731201172
2021-03-09,60.58595657348633
2021-03-10,60.488426208496094
2021-03-11,61.60027313232422
2021-03-12,60.90781021118164
2021-03-15,64.56520080566406
2021-03-16,63.36558151245117
2021-03-17,64.3018798828125
2021-03-18,63.1705207824707
2021-03-19,62.165950775146484
2021-03-22,61.31743621826172
2021-03-23,57.88436508178711
2021-03-24,57.69905471801758
2021-03-25,59.22053146362305
2021-03-26,59.49361801147461
2021-03-29,58.2452278137207
2021-03-30,59.70819091796875
2021-03-31,59.25954055786133
2021-04-01,60.32262420654297
2021-04-05,61.054100036621094
2021-04-06,62.039161682128906
2021-04-07,60.595706939697266
2021-04-08,61.054100036621094
2021-04-09,60.410404205322266
2021-04-12,60.08855438232422
2021-04-13,59.49361801147461
2021-04-14,59.795963287353516
2021-04-15,59.77645492553711
2021-04-16,59.49361801147461
2021-04-19,59.12299728393555
2021-04-20,57.5820198059082
2021-04-21,59.25954055786133
2021-04-22,56.889549255371094
2021-04-23,58.284236907958984
2021-04-26,57.835594177246094
2021-04-27,59.23028564453125
2021-04-28,60.21533966064453
2021-04-29,59.67892074584961
2021-04-30,59.7471923828125
2021-05-03,59.5521354675293
2021-05-04,57.874610900878906
2021-05-05,57.991641998291016
2021-05-06,55.85572814941406
2021-05-07,56.275108337402344
2021-05-10,55.72893524169922
2021-05-11,54.851165771484375
2021-05-12,53.58326721191406
2021-05-13,54.383018493652344
2021-05-14,56.47017288208008
2021-05-17,55.35831832885742
2021-05-18,55.30955505371094
2021-05-19,54.74388122558594
2021-05-20,56.33362579345703
2021-05-21,56.29460906982422
2021-05-24,56.31412124633789
2021-05-25,56.245845794677734
2021-05-26,57.552757263183594
2021-05-27,57.11387252807617
2021-05-28,56.32387161254883
2021-06-01,57.738067626953125
2021-06-02,57.46498107910156
2021-06-03,55.35831832885742
2021-06-04,55.12424850463867
2021-06-07,55.12424850463867
2021-06-08,54.5390625
2021-06-09,53.72956085205078
2021-06-10,54.02214813232422
2021-06-11,54.2562255859375
2021-06-14,52.81277847290039
2021-06-15,52.94931411743164
2021-06-16,53.02734375
2021-06-17,52.80302429199219
2021-06-18,51.69117736816406
2021-06-21,53.2224006652832
2021-06-22,52.27635192871094
2021-06-23,52.05202865600586
2021-06-24,50.637840270996094
2021-06-25,51.37908172607422
2021-06-28,50.10142517089844
2021-06-29,49.91611862182617
2021-06-30,51.38882827758789
2021-07-01,51.817962646484375
2021-07-02,51.75944519042969
2021-07-06,50.257476806640625
2021-07-07,49.594268798828125
2021-07-08,49.00908279418945
2021-07-09,50.062416076660156
2021-07-12,49.76007080078125
2021-07-13,49.243160247802734
2021-07-14,48.882293701171875
2021-07-15,48.21908950805664
2021-07-16,46.639095306396484
2021-07-19,46.17094421386719
2021-07-20,46.60007858276367
2021-07-21,48.1995849609375
2021-07-22,46.05391311645508
2021-07-23,44.63971710205078
2021-07-26,44.23008728027344
2021-07-27,42.542808532714844
2021-07-28,43.410831451416016
2021-07-29,41.92837142944336
2021-07-30,41.304176330566406
2021-08-02,40.48491287231445
2021-08-03,39.13899612426758
2021-08-04,37.900360107421875
2021-08-05,39.7631950378418
2021-08-06,39.860721588134766
2021-08-09,39.63640213012695
2021-08-10,39.958251953125
2021-08-11,39.97775650024414
2021-08-12,39.78269577026367
2021-08-13,38.97319412231445
2021-08-16,38.37826156616211
2021-08-17,37.685791015625
2021-08-18,37.37369155883789
2021-08-19,35.861968994140625
2021-08-20,36.622703552246094
2021-08-23,38.74887466430664
2021-08-24,41.6650390625
2021-08-25,42.172203063964844
2021-08-26,41.9576301574707
2021-08-27,42.82564926147461
2021-08-30,42.36725616455078
2021-08-31,43.50836181640625
2021-09-01,43.03046798706055
2021-09-02,42.923179626464844
2021-09-03,42.06491470336914
2021-09-07,43.82046127319336
2021-09-08,42.85490798950195
2021-09-09,42.59157943725586
2021-09-10,40.80677032470703
2021-09-13,41.830841064453125
2021-09-14,37.754058837890625
2021-09-15,37.1103630065918
2021-09-16,36.593448638916016
2021-09-17,37.22739791870117
2021-09-20,36.75925064086914
2021-09-21,34.711116790771484
2021-09-22,35.22801971435547
2021-09-23,36.359375
2021-09-24,35.98876190185547
2021-09-27,36.96406936645508
2021-09-28,36.37887954711914
2021-09-29,35.5011100769043
2021-09-30,35.6961669921875
2021-10-01,37.237152099609375
2021-10-04,35.998512268066406
2021-10-05,36.54468536376953
2021-10-06,35.842464447021484
2021-10-07,36.20332717895508
2021-10-08,37.27616500854492
2021-10-11,38.12467956542969
2021-10-12,39.23653030395508
2021-10-13,39.06097412109375
2021-10-14,39.373069763183594
2021-10-15,39.109737396240234
2021-10-18,39.05122375488281
2021-10-19,39.3047981262207
2021-10-20,38.5440559387207
2021-10-21,37.812583923339844
2021-10-22,37.06159973144531
2021-10-25,37.05184555053711
2021-10-26,38.066158294677734
2021-10-27,39.3047981262207
2021-10-28,38.75863265991211
2021-10-29,37.85159683227539
2021-11-01,40.007015228271484
2021-11-02,39.69491958618164
2021-11-03,40.06553649902344
2021-11-04,38.75863265991211
2021-11-05,41.587013244628906
2021-11-08,40.54343032836914
2021-11-09,40.06553649902344
2021-11-10,39.05122375488281
2021-11-11,38.52455139160156
2021-11-12,38.7196159362793
2021-11-15,40.31911849975586
2021-11-16,39.63640213012695
2021-11-17,38.31973648071289
2021-11-18,37.59801483154297
2021-11-19,37.31517791748047
2021-11-22,39.62664794921875
2021-11-23,38.826900482177734
2021-11-24,39.02195739746094
2021-11-26,36.9348030090332
2021-11-29,36.33986282348633
2021-11-30,34.7403678894043
2021-12-01,33.140872955322266
2021-12-02,34.711116790771484
2021-12-03,33.43345642089844
2021-12-06,35.83271408081055
2021-12-07,36.154563903808594
2021-12-08,37.754058837890625
2021-12-09,37.168880462646484
2021-12-10,36.72999572753906
2021-12-13,36.01801681518555
2021-12-14,35.47184753417969
2021-12-15,35.12073516845703
2021-12-16,34.24296569824219
2021-12-17,34.564815521240234
2021-12-20,33.30667495727539
2021-12-21,36.10580062866211
2021-12-22,36.11555099487305
2021-12-23,37.637027740478516
2021-12-27,36.9348030090332
2021-12-28,36.720237731933594
2021-12-29,36.2715950012207
2021-12-30,36.7495002746582
2021-12-31,36.710487365722656
2022-01-03,37.89060592651367
2022-01-04,37.70529556274414
2022-01-05,36.057029724121094
2022-01-06,36.89579391479492
2022-01-07,36.96406936645508
2022-01-10,35.530364990234375
2022-01-11,37.89060592651367
2022-01-12,37.988136291503906
2022-01-13,36.72999572753906
2022-01-14,41.92837142944336
2022-01-18,42.03565216064453
2022-01-19,42.83539962768555
2022-01-20,42.53306198120117
2022-01-21,42.66960144042969
2022-01-24,43.78144836425781
2022-01-25,43.76194381713867
2022-01-26,43.03046798706055
2022-01-27,41.04084396362305
2022-01-28,42.045406341552734
2022-01-31,42.71836853027344
2022-02-01,43.5473747253418
2022-02-02,43.64490509033203
2022-02-03,42.82564926147461
2022-02-04,43.108482360839844
2022-02-07,44.37638473510742
2022-02-08,44.62021255493164
2022-02-09,45.5565071105957
2022-02-10,45.49798583984375
2022-02-11,44.04478073120117
2022-02-14,45.06884765625
2022-02-15,46.580570220947266
2022-02-16,46.43428039550781
2022-02-17,45.897865295410156
2022-02-18,45.956382751464844
2022-02-22,44.29835891723633
2022-02-23,44.035030364990234
2022-02-24,42.50379943847656
2022-02-25,43.42058563232422
2022-02-28,41.801578521728516
2022-03-01,39.3047981262207
2022-03-02,43.303550720214844
2022-03-03,41.32367706298828
2022-03-04,39.79245376586914
2022-03-07,35.20851135253906
2022-03-08,36.08628845214844
2022-03-09,37.812583923339844
2022-03-10,37.64678192138672
2022-03-11,35.52061080932617
2022-03-14,31.297542572021484
2022-03-15,31.853466033935547
2022-03-16,35.63764953613281
2022-03-17,36.44715881347656
2022-03-18,37.997886657714844
2022-03-21,37.734554290771484
2022-03-22,38.05640411376953
2022-03-23,37.22739791870117
2022-03-24,38.74887466430664
2022-03-25,38.23196792602539
2022-03-28,37.92961883544922
2022-03-29,39.012210845947266
2022-03-30,38.67085647583008
2022-03-31,37.91011428833008
2022-04-01,38.5440559387207
2022-04-04,38.94393539428711
2022-04-05,36.89579391479492
2022-04-06,36.08628845214844
2022-04-07,35.21826934814453
2022-04-08,35.06222152709961
2022-04-11,34.1746940612793
2022-04-12,34.16494369506836
2022-04-13,35.35481262207031
2022-04-14,36.047279357910156
2022-04-18,35.744937896728516
2022-04-19,37.295677185058594
2022-04-20,37.55900192260742
2022-04-21,36.291099548339844
2022-04-22,35.5011100769043
2022-04-25,35.393821716308594
2022-04-26,33.89185333251953
2022-04-27,33.97962951660156
2022-04-28,34.79888916015625
2022-04-29,34.555057525634766
2022-05-02,35.7839469909668
2022-05-03,35.530364990234375
2022-05-04,36.144813537597656
2022-05-05,34.672096252441406
2022-05-06,33.443214416503906
2022-05-09,31.07322120666504
2022-05-10,30.429523468017578
2022-05-11,29.581005096435547
2022-05-12,29.39569854736328
2022-05-13,33.823585510253906
2022-05-16,32.54593276977539
2022-05-17,33.833335876464844
2022-05-18,32.98481750488281
2022-05-19,32.43864822387695
2022-05-20,32.63370895385742
2022-05-23,32.17531967163086
2022-05-24,30.214954376220703
2022-05-25,31.278039932250977
2022-05-26,33.32617950439453
2022-05-27,33.76506423950195
2022-05-31,34.584320068359375
2022-06-01,34.29172897338867
2022-06-02,34.652591705322266
2022-06-03,34.09666442871094
2022-06-06,34.62333297729492
2022-06-07,34.9451904296875
2022-06-08,36.4666633605957
2022-06-09,34.418521881103516
2022-06-10,32.672725677490234
2022-06-13,29.84433937072754
2022-06-14,31.47309684753418
2022-06-15,31.833961486816406
2022-06-16,30.107669830322266
2022-06-17,30.88791275024414
2022-06-21,30.926925659179688
2022-06-22,30.819644927978516
2022-06-23,30.80013656616211
2022-06-24,32.60445022583008
2022-06-27,32.350868225097656
2022-06-28,33.65777587890625
2022-06-29,32.780006408691406
2022-06-30,32.76050567626953
2022-07-01,34.40876388549805
2022-07-05,33.901611328125
2022-07-06,33.84309005737305
2022-07-07,34.45753479003906
2022-07-08,33.5309944152832
2022-07-11,31.414579391479492
2022-07-12,32.42889404296875
2022-07-13,32.40938949584961
2022-07-14,33.404205322265625
2022-07-15,33.677284240722656
2022-07-18,33.7943229675293
2022-07-19,34.652591705322266
2022-07-20,36.16432189941406
2022-07-21,38.5440559387207
2022-07-22,38.02714920043945
2022-07-25,37.89060592651367
2022-07-26,37.27616500854492
2022-07-27,38.00764465332031
2022-07-28,37.56875991821289
2022-07-29,36.75925064086914
2022-08-01,36.837276458740234
2022-08-02,37.20789337158203
2022-08-03,37.997886657714844
2022-08-04,38.329490661621094
2022-08-05,37.422454833984375
2022-08-08,36.2715950012207
2022-08-09,35.98876190185547
2022-08-10,35.744937896728516
2022-08-11,36.75925064086914
2022-08-12,37.71504592895508
2022-08-15,37.734554290771484
2022-08-16,37.33468246459961
2022-08-17,36.525177001953125
2022-08-18,36.788516998291016
2022-08-19,36.70073699951172
2022-08-22,35.6961669921875
2022-08-23,35.96925354003906
2022-08-24,36.9348030090332
2022-08-25,38.10517501831055
2022-08-26,36.99332809448242
2022-08-29,36.95431137084961
2022-08-30,35.744937896728516
2022-08-31,36.70073699951172
2022-09-01,35.793701171875
2022-09-02,35.31580352783203
2022-09-06,34.57456588745117
2022-09-07,35.5011100769043
2022-09-08,36.720237731933594
2022-09-09,37.22739791870117
2022-09-12,37.7930793762207
2022-09-13,36.905548095703125
2022-09-14,37.20789337158203
2022-09-15,38.70986557006836
2022-09-16,37.685791015625
2022-09-19,37.86134719848633
2022-09-20,38.30998229980469
2022-09-21,35.71567153930664
2022-09-22,34.418521881103516
2022-09-23,34.59407424926758
2022-09-26,38.68060302734375
2022-09-27,38.73912048339844
2022-09-28,38.7293701171875
2022-09-29,37.57851028442383
2022-09-30,36.593448638916016
2022-10-03,37.64678192138672
2022-10-04,40.96281433105469
2022-10-05,41.567501068115234
2022-10-06,42.00638961791992
2022-10-07,41.45047378540039
2022-10-10,38.31973648071289
2022-10-11,35.462093353271484
2022-10-12,35.5986442565918
2022-10-13,34.86716079711914
2022-10-14,34.35024642944336
2022-10-17,34.80863952636719
2022-10-18,34.96468734741211
2022-10-19,34.72086715698242
2022-10-20,36.661720275878906
2022-10-21,38.10517501831055
2022-10-24,34.184452056884766
2022-10-25,33.9113655090332
2022-10-26,34.59407424926758
2022-10-27,34.184452056884766
2022-10-28,36.174072265625
2022-10-31,37.07135009765625
2022-11-01,37.685791015625
2022-11-02,37.237152099609375
2022-11-03,36.91530227661133
2022-11-04,39.246280670166016
2022-11-07,39.69491958618164
2022-11-08,39.65591049194336
2022-11-09,38.963443756103516
2022-11-10,40.03627395629883
2022-11-11,42.25021743774414
2022-11-14,41.93812561035156
2022-11-15,42.845149993896484
2022-11-16,42.82564926147461
2022-11-17,43.18650817871094
2022-11-18,42.542808532714844
2022-11-21,41.32367706298828
2022-11-22,41.635780334472656
2022-11-23,41.99663543701172
2022-11-25,42.10392379760742
2022-11-28,42.57207489013672
2022-11-29,43.55712890625
2022-11-30,45.68329620361328
2022-12-01,45.7320556640625
2022-12-02,46.775638580322266
2022-12-05,46.52206039428711
2022-12-06,45.644283294677734
2022-12-07,45.96613311767578
2022-12-08,47.11699676513672
2022-12-09,46.141685485839844
2022-12-12,47.1657600402832
2022-12-13,47.46809768676758
2022-12-14,47.54612731933594
2022-12-15,47.4485969543457
2022-12-16,46.31724548339844
2022-12-19,45.21514892578125
2022-12-20,45.234657287597656
2022-12-21,45.7320556640625
2022-12-22,45.37119674682617
2022-12-23,45.37119674682617
2022-12-27,47.26328659057617
2022-12-28,45.03959274291992
2022-12-29,45.91736602783203
2022-12-30,46.88291931152344
2023-01-03,48.11180114746094
2023-01-04,50.608585357666016
2023-01-05,50.257476806640625
2023-01-06,50.296485900878906
2023-01-09,51.476600646972656
2023-01-10,52.47142028808594
2023-01-11,51.92525100708008
2023-01-12,52.178829193115234
2023-01-13,53.612525939941406
2023-01-17,53.10537338256836
2023-01-18,53.03709411621094
2023-01-19,53.02734375
2023-01-20,53.2224006652832
2023-01-23,54.02214813232422
2023-01-24,54.100181579589844
2023-01-25,53.661293029785156
2023-01-26,56.92856216430664
2023-01-27,57.46498107910156
2023-01-30,56.45066452026367
2023-01-31,57.54300308227539
2023-02-01,57.46498107910156
2023-02-02,55.98252487182617
2023-02-03,56.64573287963867
