,ECL
2021-05-24,206.40591430664062
2021-05-25,206.05120849609375
2021-05-26,206.1758270263672
2021-05-27,207.2974853515625
2021-05-28,206.19497680664062
2021-06-01,206.2237548828125
2021-06-02,206.07998657226562
2021-06-03,205.01580810546875
2021-06-04,206.55931091308594
2021-06-07,204.16258239746094
2021-06-08,203.6256866455078
2021-06-09,203.97084045410156
2021-06-10,204.73779296875
2021-06-11,205.63893127441406
2021-06-14,204.88949584960938
2021-06-15,206.5037078857422
2021-06-16,202.1895294189453
2021-06-17,201.43048095703125
2021-06-18,196.9817657470703
2021-06-21,201.57461547851562
2021-06-22,201.8916473388672
2021-06-23,199.92193603515625
2021-06-24,200.0853271484375
2021-06-25,199.3550567626953
2021-06-28,200.0853271484375
2021-06-29,199.94119262695312
2021-06-30,197.9041748046875
2021-07-01,200.98851013183594
2021-07-02,202.54502868652344
2021-07-06,201.27674865722656
2021-07-07,202.95819091796875
2021-07-08,201.61305236816406
2021-07-09,204.42828369140625
2021-07-12,205.05284118652344
2021-07-13,204.41868591308594
2021-07-14,205.37953186035156
2021-07-15,206.18663024902344
2021-07-16,206.849609375
2021-07-19,202.10308837890625
2021-07-20,205.81192016601562
2021-07-21,206.07131958007812
2021-07-22,206.52293395996094
2021-07-23,209.35739135742188
2021-07-26,210.55845642089844
2021-07-27,212.15345764160156
2021-07-28,210.54885864257812
2021-07-29,211.759521484375
2021-07-30,212.18228149414062
2021-08-02,209.53036499023438
2021-08-03,210.7698516845703
2021-08-04,209.2709503173828
2021-08-05,209.63604736328125
2021-08-06,211.04847717285156
2021-08-09,209.9915771484375
2021-08-10,210.48159790039062
2021-08-11,211.99012756347656
2021-08-12,210.97161865234375
2021-08-13,212.9029083251953
2021-08-16,212.6146697998047
2021-08-17,212.62423706054688
2021-08-18,210.74102783203125
2021-08-19,211.8651885986328
2021-08-20,213.3641357421875
2021-08-23,213.80612182617188
2021-08-24,213.62353515625
2021-08-25,215.3050079345703
2021-08-26,214.2864990234375
2021-08-27,216.1793670654297
2021-08-30,216.6501922607422
2021-08-31,216.53489685058594
2021-09-01,216.16017150878906
2021-09-02,218.0338134765625
2021-09-03,216.323486328125
2021-09-07,218.24513244628906
2021-09-08,220.6088409423828
2021-09-09,218.6006622314453
2021-09-10,216.99606323242188
2021-09-13,216.12950134277344
2021-09-14,215.26287841796875
2021-09-15,215.52288818359375
2021-09-16,215.2725067138672
2021-09-17,210.23660278320312
2021-09-20,209.03302001953125
2021-09-21,209.8225860595703
2021-09-22,212.66307067871094
2021-09-23,215.5902557373047
2021-09-24,215.465087890625
2021-09-27,210.17884826660156
2021-09-28,204.9214630126953
2021-09-29,204.80593872070312
2021-09-30,200.8773651123047
2021-10-01,205.7206573486328
2021-10-04,204.48817443847656
2021-10-05,206.42356872558594
2021-10-06,208.5804443359375
2021-10-07,208.43601989746094
2021-10-08,207.07833862304688
2021-10-11,204.29559326171875
2021-10-12,204.25709533691406
2021-10-13,205.3547821044922
2021-10-14,211.20912170410156
2021-10-15,212.0372314453125
2021-10-18,210.57363891601562
2021-10-19,211.3824462890625
2021-10-20,212.45127868652344
2021-10-21,214.04966735839844
2021-10-22,213.231201171875
2021-10-25,213.33709716796875
2021-10-26,221.73345947265625
2021-10-27,212.89422607421875
2021-10-28,212.7978973388672
2021-10-29,213.9726104736328
2021-11-01,214.261474609375
2021-11-02,218.48855590820312
2021-11-03,219.6728973388672
2021-11-04,219.6343994140625
2021-11-05,222.11862182617188
2021-11-08,222.29196166992188
2021-11-09,222.3786163330078
2021-11-10,224.7184295654297
2021-11-11,223.8422088623047
2021-11-12,226.9234161376953
2021-11-15,226.72125244140625
2021-11-16,224.76654052734375
2021-11-17,223.76513671875
2021-11-18,222.3112030029297
2021-11-19,226.14346313476562
2021-11-22,225.83535766601562
2021-11-23,224.76654052734375
2021-11-24,222.7637939453125
2021-11-26,217.8337860107422
2021-11-29,218.71963500976562
2021-11-30,213.25045776367188
2021-12-01,212.1238555908203
2021-12-02,216.31240844726562
2021-12-03,212.63418579101562
2021-12-06,221.069091796875
2021-12-07,222.19564819335938
2021-12-08,223.6785125732422
2021-12-09,221.8009033203125
2021-12-10,223.39927673339844
2021-12-13,223.3413543701172
2021-12-14,220.87095642089844
2021-12-15,221.16043090820312
2021-12-16,221.8070068359375
2021-12-17,217.56097412109375
2021-12-20,216.18099975585938
2021-12-21,217.59957885742188
2021-12-22,218.89268493652344
2021-12-23,220.25332641601562
2021-12-27,223.5633087158203
2021-12-28,225.93722534179688
2021-12-29,227.39439392089844
2021-12-30,225.82142639160156
2021-12-31,226.3811492919922
2022-01-03,221.7876739501953
2022-01-04,225.33892822265625
2022-01-05,225.06874084472656
2022-01-06,222.39564514160156
2022-01-07,221.82630920410156
2022-01-10,217.93731689453125
2022-01-11,218.69004821777344
2022-01-12,218.5646209716797
2022-01-13,215.46688842773438
2022-01-14,208.47061157226562
2022-01-18,205.93263244628906
2022-01-19,207.28366088867188
2022-01-20,205.71067810058594
2022-01-21,188.26333618164062
2022-01-24,185.8701171875
2022-01-25,182.28025817871094
2022-01-26,178.76768493652344
2022-01-27,177.09817504882812
2022-01-28,179.5782470703125
2022-01-31,182.8206787109375
2022-02-01,184.953369140625
2022-02-02,185.7446746826172
2022-02-03,182.61802673339844
2022-02-04,180.9196319580078
2022-02-07,180.1572723388672
2022-02-08,180.05113220214844
2022-02-09,184.64456176757812
2022-02-10,180.79417419433594
2022-02-11,177.96670532226562
2022-02-14,176.50955200195312
2022-02-15,176.83766174316406
2022-02-16,176.4130401611328
2022-02-17,172.1380615234375
2022-02-18,172.3889617919922
2022-02-22,170.52651977539062
2022-02-23,167.00421142578125
2022-02-24,169.783447265625
2022-02-25,173.9908905029297
2022-02-28,170.09225463867188
2022-03-01,164.54344177246094
2022-03-02,166.8015594482422
2022-03-03,165.13211059570312
2022-03-04,162.2274627685547
2022-03-07,152.98265075683594
2022-03-08,151.24566650390625
2022-03-09,159.2455596923828
2022-03-10,156.79443359375
2022-03-11,153.2914581298828
2022-03-14,159.76815795898438
2022-03-15,162.46922302246094
2022-03-16,165.31546020507812
2022-03-17,166.19644165039062
2022-03-18,165.683349609375
2022-03-21,165.2767333984375
2022-03-22,170.72726440429688
2022-03-23,168.20045471191406
2022-03-24,170.64012145996094
2022-03-25,171.92770385742188
2022-03-28,172.6150665283203
2022-03-29,176.87477111816406
2022-03-30,174.64808654785156
2022-03-31,170.93055725097656
2022-04-01,174.61904907226562
2022-04-04,174.32862854003906
2022-04-05,174.44482421875
2022-04-06,175.49037170410156
2022-04-07,177.7654266357422
2022-04-08,177.1167755126953
2022-04-11,174.78363037109375
2022-04-12,173.6122283935547
2022-04-13,174.42543029785156
2022-04-14,170.96926879882812
2022-04-18,169.45901489257812
2022-04-19,174.99661254882812
2022-04-20,176.44879150390625
2022-04-21,174.2802276611328
2022-04-22,169.6138916015625
2022-04-25,170.01083374023438
2022-04-26,163.0984649658203
2022-04-27,165.10247802734375
2022-04-28,169.7203826904297
2022-04-29,163.94073486328125
2022-05-02,160.33934020996094
2022-05-03,161.07513427734375
2022-05-04,168.32630920410156
2022-05-05,161.37525939941406
2022-05-06,159.93275451660156
2022-05-09,158.58706665039062
2022-05-10,155.2470703125
2022-05-11,155.14056396484375
2022-05-12,154.63714599609375
2022-05-13,156.82508850097656
2022-05-16,154.2595672607422
2022-05-17,157.74481201171875
2022-05-18,151.2293701171875
2022-05-19,152.62344360351562
2022-05-20,154.40478515625
2022-05-23,155.8957061767578
2022-05-24,153.34954833984375
2022-05-25,152.7880401611328
2022-05-26,158.96463012695312
2022-05-27,160.7362823486328
2022-05-31,158.68389892578125
2022-06-01,157.67703247070312
2022-06-02,167.6099395751953
2022-06-03,165.02503967285156
2022-06-06,164.4054718017578
2022-06-07,165.26708984375
2022-06-08,159.7294464111328
2022-06-09,159.45835876464844
2022-06-10,153.6787109375
2022-06-13,147.91842651367188
2022-06-14,145.4884490966797
2022-06-15,145.25608825683594
2022-06-16,140.98670959472656
2022-06-17,143.9498291015625
2022-06-21,144.35789489746094
2022-06-22,146.9324188232422
2022-06-23,149.8955535888672
2022-06-24,155.10284423828125
2022-06-27,152.44091796875
2022-06-28,148.93374633789062
2022-06-29,149.09889221191406
2022-06-30,149.38063049316406
2022-07-01,153.17929077148438
2022-07-05,153.51931762695312
2022-07-06,154.8502960205078
2022-07-07,154.364501953125
2022-07-08,151.1779022216797
2022-07-11,149.8760986328125
2022-07-12,153.28614807128906
2022-07-13,151.1779022216797
2022-07-14,149.3320770263672
2022-07-15,150.76016235351562
2022-07-18,147.3890380859375
2022-07-19,153.30557250976562
2022-07-20,154.86000061035156
2022-07-21,158.68777465820312
2022-07-22,158.3477325439453
2022-07-25,158.134033203125
2022-07-26,153.8593292236328
2022-07-27,156.06468200683594
2022-07-28,158.3283233642578
2022-07-29,160.4656524658203
2022-08-01,162.29208374023438
2022-08-02,160.65023803710938
2022-08-03,162.27267456054688
2022-08-04,162.0686492919922
2022-08-05,161.7577667236328
2022-08-08,160.0187530517578
2022-08-09,158.3963165283203
2022-08-10,165.838134765625
2022-08-11,166.2559051513672
2022-08-12,169.13157653808594
2022-08-15,171.53128051757812
2022-08-16,171.97813415527344
2022-08-17,169.96710205078125
2022-08-18,170.38485717773438
2022-08-19,166.8874053955078
2022-08-22,164.31288146972656
2022-08-23,162.74871826171875
2022-08-24,164.09912109375
2022-08-25,166.07130432128906
2022-08-26,160.55308532714844
2022-08-29,160.23248291015625
2022-08-30,160.6793670654297
2022-08-31,159.16380310058594
2022-09-01,157.77455139160156
2022-09-02,157.03619384765625
2022-09-06,158.38661193847656
2022-09-07,166.05189514160156
2022-09-08,166.05189514160156
2022-09-09,167.72286987304688
2022-09-12,169.91854858398438
2022-09-13,161.56346130371094
2022-09-14,159.9507598876953
2022-09-15,157.20135498046875
2022-09-16,153.15011596679688
2022-09-19,155.75250244140625
2022-09-20,152.5555877685547
2022-09-21,147.95510864257812
2022-09-22,145.68414306640625
2022-09-23,145.47946166992188
2022-09-26,142.63339233398438
2022-09-27,140.38194274902344
2022-09-28,144.96287536621094
2022-09-29,142.22406005859375
2022-09-30,140.76205444335938
2022-10-03,145.35275268554688
2022-10-04,149.6608123779297
2022-10-05,147.48728942871094
2022-10-06,144.9044189453125
2022-10-07,139.87509155273438
2022-10-10,137.90628051757812
2022-10-11,139.08563232421875
2022-10-12,136.97055053710938
2022-10-13,140.56710815429688
2022-10-14,135.99591064453125
2022-10-17,141.03494262695312
2022-10-18,144.32933044433594
2022-10-19,142.03884887695312
2022-10-20,138.3936004638672
2022-10-21,142.2143096923828
2022-10-24,144.6704864501953
2022-10-25,149.114990234375
2022-10-26,148.35476684570312
2022-10-27,149.28067016601562
2022-10-28,153.77391052246094
2022-10-31,153.0916290283203
2022-11-01,139.35850524902344
2022-11-02,133.754150390625
2022-11-03,128.02308654785156
2022-11-04,131.3369903564453
2022-11-07,134.8165740966797
2022-11-08,137.90628051757812
2022-11-09,137.08753967285156
2022-11-10,147.78944396972656
2022-11-11,151.73684692382812
2022-11-14,149.0175323486328
2022-11-15,148.9005584716797
2022-11-16,146.00579833984375
2022-11-17,144.15390014648438
2022-11-18,144.35858154296875
2022-11-21,144.5632781982422
2022-11-22,145.14808654785156
2022-11-23,146.2592010498047
2022-11-25,145.17730712890625
2022-11-28,141.79519653320312
2022-11-29,141.23963928222656
2022-11-30,146.03501892089844
2022-12-01,148.0915985107422
2022-12-02,147.52626037597656
2022-12-05,146.63934326171875
2022-12-06,144.6704864501953
2022-12-07,144.2221221923828
2022-12-08,145.39173889160156
2022-12-09,146.54183959960938
2022-12-12,146.69778442382812
2022-12-13,148.851806640625
2022-12-14,146.62954711914062
2022-12-15,141.6587371826172
2022-12-16,140.4014129638672
2022-12-19,138.14161682128906
2022-12-20,139.7362060546875
2022-12-21,141.1644744873047
2022-12-22,139.94163513183594
2022-12-23,141.39927673339844
2022-12-27,142.2895050048828
2022-12-28,140.67532348632812
2022-12-29,144.50035095214844
2022-12-30,142.39707946777344
2023-01-03,144.01121520996094
2023-01-04,146.5058135986328
2023-01-05,141.6829833984375
2023-01-06,146.21237182617188
2023-01-09,146.95584106445312
2023-01-10,148.892822265625
2023-01-11,150.8982391357422
2023-01-12,150.0471954345703
2023-01-13,151.0743408203125
2023-01-17,149.87109375
2023-01-18,147.0830078125
2023-01-19,145.3710479736328
2023-01-20,149.55804443359375
2023-01-23,150.93739318847656
2023-01-24,150.33087158203125
2023-01-25,149.0884552001953
2023-01-26,148.5504150390625
2023-01-27,149.01998901367188
2023-01-30,147.19064331054688
2023-01-31,151.46566772460938
2023-02-01,152.34609985351562
2023-02-02,155.8581085205078
2023-02-03,149.9591064453125
2023-02-06,148.39389038085938
2023-02-07,148.98085021972656
2023-02-08,147.93411254882812
2023-02-09,142.60252380371094
2023-02-10,142.84710693359375
2023-02-13,144.6764678955078
2023-02-14,154.9580841064453
2023-02-15,160.38748168945312
2023-02-16,158.47007751464844
2023-02-17,158.88096618652344
2023-02-21,154.75265502929688
2023-02-22,155.77984619140625
2023-02-23,155.34939575195312
2023-02-24,155.13417053222656
2023-02-27,156.28851318359375
2023-02-28,155.9070281982422
2023-03-01,155.0754852294922
2023-03-02,158.411376953125
2023-03-03,159.84942626953125
2023-03-06,157.5015869140625
2023-03-07,154.3907012939453
2023-03-08,156.26898193359375
2023-03-09,154.224365234375
2023-03-10,154.63525390625
2023-03-13,154.3711395263672
2023-03-14,157.10049438476562
2023-03-15,155.77005004882812
2023-03-16,155.32005310058594
2023-03-17,151.22109985351562
2023-03-20,153.41995239257812
2023-03-21,154.89239501953125
2023-03-22,152.75242614746094
2023-03-23,154.15615844726562
2023-03-24,157.4152374267578
2023-03-27,157.26797485351562
2023-03-28,157.23849487304688
2023-03-29,159.25088500976562
2023-03-30,160.28160095214844
2023-03-31,162.49026489257812
2023-04-03,162.97128295898438
2023-04-04,161.8424072265625
2023-04-05,163.04981994628906
2023-04-06,163.9725341796875
2023-04-10,162.91238403320312
2023-04-11,162.10743713378906
2023-04-12,161.23377990722656
2023-04-13,163.6878662109375
2023-04-14,161.35157775878906
2023-04-17,160.93930053710938
2023-04-18,161.27304077148438
2023-04-19,161.63626098632812
2023-04-20,161.3319549560547
2023-04-21,162.55899047851562
2023-04-24,163.03018188476562
2023-04-25,161.28286743164062
2023-04-26,159.5944366455078
2023-04-27,163.1087188720703
2023-04-28,164.75784301757812
2023-05-01,165.68060302734375
2023-05-02,171.07958984375
2023-05-03,170.1568603515625
2023-05-04,169.19483947753906
2023-05-05,170.48077392578125
2023-05-08,169.65621948242188
2023-05-09,169.67588806152344
2023-05-10,171.71766662597656
2023-05-11,171.02069091796875
2023-05-12,170.9912567138672
2023-05-15,170.55934143066406
2023-05-16,169.39117431640625
2023-05-17,171.24647521972656
2023-05-18,171.73728942871094
2023-05-19,172.05142211914062
2023-05-22,169.81329345703125
2023-05-23,164.45355224609375
2023-05-24,164.57131958007812
2023-05-25,163.66824340820312
2023-05-26,163.8449249267578
2023-05-30,162.75534057617188
2023-05-31,162.01910400390625
2023-06-01,166.0143280029297
2023-06-02,169.92124938964844
2023-06-05,170.2157440185547
2023-06-06,169.9998016357422
2023-06-07,172.03176879882812
2023-06-08,173.72999572753906
2023-06-09,174.22084045410156
2023-06-12,175.74237060546875
2023-06-13,178.13755798339844
2023-06-14,176.50807189941406
2023-06-15,178.87380981445312
2023-06-16,179.21836853027344
2023-06-20,177.8007049560547
2023-06-21,177.96804809570312
2023-06-22,177.08200073242188
2023-06-23,175.38865661621094
2023-06-26,177.603759765625
2023-06-27,178.1058807373047
2023-06-28,178.27325439453125
2023-06-29,181.02984619140625
2023-06-30,183.7963104248047
2023-07-03,183.68798828125
2023-07-05,180.91171264648438
2023-07-06,180.29148864746094
2023-07-07,180.55728149414062
2023-07-10,180.84280395507812
2023-07-11,181.79774475097656
2023-07-12,183.8848876953125
2023-07-13,183.44189453125
2023-07-14,185.53884887695312
2023-07-17,184.6626739501953
2023-07-18,185.68655395507812
2023-07-19,184.3771514892578
2023-07-20,184.83001708984375
2023-07-21,186.2378387451172
2023-07-24,186.49380493164062
2023-07-25,187.8917999267578
2023-07-26,186.03111267089844
2023-07-27,180.9806365966797
2023-07-28,180.7344970703125
2023-07-31,180.30133056640625
2023-08-01,182.2998504638672
2023-08-02,182.04388427734375
2023-08-03,178.67689514160156
2023-08-04,179.7007598876953
2023-08-07,181.6500701904297
2023-08-08,182.3392333984375
2023-08-09,180.4588623046875
2023-08-10,182.1324920654297
2023-08-11,181.50241088867188
2023-08-14,181.3054962158203
2023-08-15,179.04116821289062
2023-08-16,179.47433471679688
2023-08-17,178.1846466064453
2023-08-18,176.57005310058594
2023-08-21,177.67269897460938
2023-08-22,177.75146484375
2023-08-23,177.2296905517578
2023-08-24,176.0974884033203
2023-08-25,177.6825408935547
2023-08-28,178.1255645751953
2023-08-29,180.21270751953125
2023-08-30,181.02001953125
2023-08-31,180.96092224121094
2023-09-01,179.8681182861328
2023-09-05,179.26759338378906
2023-09-06,178.80487060546875
2023-09-07,178.8639373779297
2023-09-08,179.23805236816406
2023-09-11,181.0003204345703
2023-09-12,179.29710388183594
2023-09-13,177.44627380371094
2023-09-14,174.91612243652344
2023-09-15,175.2016143798828
2023-09-18,173.5723419189453
2023-09-19,174.09567260742188
2023-09-20,175.3003387451172
2023-09-21,169.9385528564453
2023-09-22,169.82005310058594
2023-09-25,170.00767517089844
2023-09-26,166.8380126953125
2023-09-27,165.7616729736328
2023-09-28,167.1440887451172
2023-09-29,167.2724609375
2023-10-02,164.80384826660156
2023-10-03,163.48068237304688
2023-10-04,167.4798126220703
2023-10-05,166.3245086669922
2023-10-06,167.4106903076172
2023-10-09,165.5740509033203
2023-10-10,167.005859375
2023-10-11,167.61805725097656
2023-10-12,163.42144775390625
2023-10-13,162.5623779296875
2023-10-16,164.22125244140625
2023-10-17,164.20152282714844
2023-10-18,160.21226501464844
2023-10-19,158.3262481689453
2023-10-20,157.92138671875
2023-10-23,157.1511688232422
2023-10-24,158.23736572265625
2023-10-25,156.67723083496094
2023-10-26,156.4303436279297
2023-10-27,155.46267700195312
2023-10-30,157.1511688232422
2023-10-31,165.63333129882812
2023-11-01,165.10997009277344
2023-11-02,168.9708709716797
2023-11-03,172.57501220703125
2023-11-06,172.27879333496094
2023-11-07,171.81468200683594
2023-11-08,174.47091674804688
2023-11-09,173.4834747314453
2023-11-10,175.66571044921875
2023-11-13,176.75189208984375
2023-11-14,181.55084228515625
2023-11-15,180.98800659179688
2023-11-16,182.80490112304688
2023-11-17,182.0347137451172
2023-11-20,182.6567840576172
2023-11-21,184.25645446777344
2023-11-22,184.30581665039062
2023-11-24,184.88839721679688
2023-11-27,186.6262969970703
2023-11-28,186.04371643066406
2023-11-29,186.26095581054688
2023-11-30,189.32200622558594
2023-12-01,189.9835968017578
2023-12-04,189.03564453125
2023-12-05,187.61373901367188
2023-12-06,187.90997314453125
2023-12-07,190.0033416748047
2023-12-08,189.7071075439453
2023-12-11,191.03028869628906
2023-12-12,191.583251953125
2023-12-13,196.00698852539062
2023-12-14,194.22959899902344
2023-12-15,194.30859375
2023-12-18,194.8433380126953
2023-12-19,194.93246459960938
2023-12-20,192.96176147460938
2023-12-21,195.00180053710938
2023-12-22,195.70492553710938
2023-12-26,196.71502685546875
2023-12-27,197.457763671875
2023-12-28,196.9427947998047
2023-12-29,196.4278564453125
2024-01-02,196.27928161621094
2024-01-03,194.2194366455078
2024-01-04,193.59556579589844
2024-01-05,193.35789489746094
2024-01-08,194.08079528808594
2024-01-09,194.0312957763672
2024-01-10,195.47714233398438
2024-01-11,196.10104370117188
2024-01-12,196.99232482910156
2024-01-16,197.11114501953125
2024-01-17,195.52667236328125
2024-01-18,198.51739501953125
2024-01-19,197.93310546875
2024-01-22,198.9234161376953
2024-01-23,197.2498016357422
2024-01-24,194.714599609375
2024-01-25,196.69522094726562
2024-01-26,196.56649780273438
2024-01-29,197.31912231445312
2024-01-30,198.79469299316406
2024-01-31,196.29910278320312
2024-02-01,198.09156799316406
2024-02-02,197.3983612060547
2024-02-05,193.6549835205078
2024-02-06,198.0123291015625
2024-02-07,201.03277587890625
2024-02-08,200.92385864257812
2024-02-09,200.75550842285156
2024-02-12,201.01296997070312
2024-02-13,219.03660583496094
2024-02-14,214.86740112304688
2024-02-15,214.3722381591797
2024-02-16,213.2928009033203
2024-02-20,214.29302978515625
2024-02-21,214.82777404785156
2024-02-22,217.59075927734375
2024-02-23,220.18536376953125
2024-02-26,218.1453399658203
2024-02-27,219.93777465820312
2024-02-28,222.82948303222656
2024-02-29,222.6611328125
2024-03-01,223.3246307373047
2024-03-04,223.71087646484375
2024-03-05,221.2449951171875
2024-03-06,221.3737335205078
2024-03-07,222.3937530517578
2024-03-08,221.2945098876953
2024-03-11,221.730224609375
2024-03-12,221.39353942871094
2024-03-13,222.99783325195312
2024-03-14,222.6512451171875
2024-03-15,224.5030975341797
2024-03-18,226.47879028320312
2024-03-19,225.70440673828125
2024-03-20,226.96527099609375
2024-03-21,227.17376708984375
2024-03-22,227.6205291748047
2024-03-25,225.43637084960938
2024-03-26,226.5880126953125
2024-03-27,230.09259033203125
2024-03-28,229.23878479003906
2024-04-01,226.2901611328125
2024-04-02,225.81361389160156
2024-04-03,226.6177978515625
2024-04-04,222.96426391601562
2024-04-05,226.11146545410156
2024-04-08,225.1583709716797
2024-04-09,224.16555786132812
2024-04-10,220.55174255371094
2024-04-11,219.1618194580078
2024-04-12,220.09506225585938
2024-04-15,217.46412658691406
2024-04-16,218.7944793701172
2024-04-17,217.67262268066406
2024-04-18,217.63291931152344
2024-04-19,216.5904541015625
2024-04-22,217.73219299316406
2024-04-23,218.0796661376953
2024-04-24,219.19161987304688
2024-04-25,218.20872497558594
2024-04-26,219.50930786132812
2024-04-29,220.07521057128906
2024-04-30,224.52296447753906
2024-05-01,223.36138916015625
2024-05-02,225.12857055664062
2024-05-03,225.86326599121094
2024-05-06,227.30282592773438
2024-05-07,231.2442626953125
2024-05-08,231.55203247070312
2024-05-09,231.8995361328125
2024-05-10,231.83995056152344
2024-05-13,230.0826873779297
2024-05-14,230.23159790039062
2024-05-15,231.2740478515625
2024-05-16,230.95635986328125
2024-05-17,231.97894287109375
2024-05-20,233.00152587890625
2024-05-21,233.30929565429688
2024-05-22,232.01864624023438
2024-05-23,231.45277404785156
2024-05-24,232.624267578125
2024-05-28,227.25318908691406
2024-05-29,224.50311279296875
2024-05-30,227.05462646484375
2024-05-31,230.52944946289062
2024-06-03,231.2442626953125
2024-06-04,233.82557678222656
2024-06-05,237.4691619873047
2024-06-06,238.7895965576172
2024-06-07,237.4691619873047
2024-06-10,237.0522003173828
2024-06-11,238.8789520263672
2024-06-12,239.9412384033203
2024-06-13,239.79232788085938
2024-06-14,238.32296752929688
2024-06-17,241.4503173828125
2024-06-18,242.1071014404297
2024-06-20,242.70419311523438
2024-06-21,242.8037109375
2024-06-24,243.45054626464844
2024-06-25,240.00735473632812
2024-06-26,239.4799346923828
2024-06-27,238.3852996826172
2024-06-28,236.84283447265625
2024-07-01,234.35498046875
2024-07-02,234.50424194335938
2024-07-03,234.7032928466797
2024-07-05,237.0319061279297
2024-07-08,241.69911193847656
2024-07-09,241.07217407226562
2024-07-10,242.0872039794922
2024-07-11,243.3112335205078
2024-07-12,244.92333984375
2024-07-15,240.6741180419922
2024-07-16,243.99786376953125
2024-07-17,242.136962890625
2024-07-18,241.09207153320312
2024-07-19,241.98768615722656
2024-07-22,245.15223693847656
2024-07-23,245.5204315185547
2024-07-24,244.23667907714844
2024-07-25,242.47531127929688
2024-07-26,244.04762268066406
2024-07-29,246.71458435058594
2024-07-30,227.7472686767578
2024-07-31,229.56837463378906
2024-08-01,239.07192993164062
2024-08-02,236.04672241210938
2024-08-05,230.12564086914062
2024-08-06,232.58363342285156
2024-08-07,230.42417907714844
2024-08-08,236.0069122314453
2024-08-09,236.78311157226562
2024-08-12,236.08653259277344
2024-08-13,240.15663146972656
2024-08-14,238.30567932128906
2024-08-15,238.7733917236328
2024-08-16,239.48989868164062
2024-08-19,241.03236389160156
2024-08-20,241.39060974121094
2024-08-21,245.35125732421875
2024-08-22,245.03280639648438
2024-08-23,246.02793884277344
2024-08-26,245.8687286376953
2024-08-27,247.44102478027344
2024-08-28,248.39637756347656
2024-08-29,248.87403869628906
2024-08-30,251.94900512695312
2024-09-03,246.72454833984375
2024-09-04,245.67965698242188
2024-09-05,245.50051879882812
2024-09-06,243.85855102539062
2024-09-09,247.97842407226562
2024-09-10,249.4810791015625
2024-09-11,248.20730590820312
2024-09-12,249.4711151123047
2024-09-13,249.3218536376953
2024-09-16,251.9689178466797
2024-09-17,249.8046112060547
2024-09-18,247.87965393066406
2024-09-19,250.55264282226562
2024-09-20,250.78204345703125
2024-09-23,254.18312072753906
2024-09-24,253.5946502685547
2024-09-25,254.1531982421875
2024-09-26,255.09072875976562
2024-09-27,253.92379760742188
2024-09-30,254.661865234375
2024-10-01,252.8865203857422
2024-10-02,253.305419921875
2024-10-03,250.11380004882812
2024-10-04,250.36314392089844
2024-10-07,248.39830017089844
2024-10-08,251.95895385742188
2024-10-09,255.0109405517578
2024-10-10,255.13063049316406
2024-10-11,253.33534240722656
2024-10-14,255.7689666748047
2024-10-15,257.57421875
2024-10-16,259.0702819824219
2024-10-17,256.42724609375
2024-10-18,260.77581787109375
2024-10-21,258.5117492675781
2024-10-22,257.5642395019531
2024-10-23,258.0429992675781
2024-10-24,255.66921997070312
2024-10-25,252.82667541503906
2024-10-28,255.77894592285156
2024-10-29,253.09596252441406
2024-10-30,251.9390106201172
2024-10-31,245.08697509765625
2024-11-01,243.93002319335938
2024-11-04,243.86019897460938
2024-11-05,246.2040557861328
2024-11-06,244.0696563720703
2024-11-07,245.6455078125
2024-11-08,249.3856964111328
2024-11-11,249.9043426513672
2024-11-12,247.6602325439453
2024-11-13,249.24606323242188
2024-11-14,246.96206665039062
2024-11-15,244.5982666015625
2024-11-18,245.32635498046875
2024-11-19,243.6607208251953
2024-11-20,241.13734436035156
2024-11-21,242.78302001953125
2024-11-22,244.65811157226562
2024-11-25,246.27386474609375
2024-11-26,246.732666015625
2024-11-27,247.05181884765625
2024-11-29,248.11903381347656
2024-12-02,247.79986572265625
2024-12-03,247.52059936523438
2024-12-04,248.2087860107422
2024-12-05,247.33108520507812
2024-12-06,249.68492126464844
2024-12-09,248.74737548828125
2024-12-10,246.40353393554688
2024-12-11,244.8177032470703
2024-12-12,248.15892028808594
2024-12-13,249.5452880859375
2024-12-16,247.74998474121094
2024-12-17,246.1699981689453
