,DAL
2018-01-04,51.71656036376953
2018-01-05,51.97658157348633
2018-01-08,50.778621673583984
2018-01-09,50.30500411987305
2018-01-10,51.87443161010742
2018-01-11,54.34463882446289
2018-01-12,55.56118392944336
2018-01-16,55.115413665771484
2018-01-17,55.45902633666992
2018-01-18,55.20828628540039
2018-01-19,55.728328704833984
2018-01-22,55.83976745605469
2018-01-23,55.65404510498047
2018-01-24,52.74736022949219
2018-01-25,50.89935302734375
2018-01-26,51.31723403930664
2018-01-29,51.781558990478516
2018-01-30,52.11587905883789
2018-01-31,52.71950912475586
2018-02-01,52.39447784423828
2018-02-02,50.722900390625
2018-02-05,48.77273178100586
2018-02-06,49.31135177612305
2018-02-07,50.007835388183594
2018-02-08,47.57478332519531
2018-02-09,46.85972213745117
2018-02-12,48.33627700805664
2018-02-13,48.44771194458008
2018-02-14,48.47557067871094
2018-02-15,49.17206573486328
2018-02-16,49.07919692993164
2018-02-20,48.7263069152832
2018-02-21,49.36707305908203
2018-02-22,49.082210540771484
2018-02-23,49.93214797973633
2018-02-26,51.08098220825195
2018-02-27,50.08159637451172
2018-02-28,50.34312057495117
2018-03-01,49.82940673828125
2018-03-02,49.74534606933594
2018-03-05,50.24038314819336
2018-03-06,50.28707504272461
2018-03-07,49.997528076171875
2018-03-08,51.03428649902344
2018-03-09,52.38859176635742
2018-03-12,52.453983306884766
2018-03-13,52.855594635009766
2018-03-14,52.44464111328125
2018-03-15,52.62210464477539
2018-03-16,52.949005126953125
2018-03-19,52.267173767089844
2018-03-20,52.77154541015625
2018-03-21,52.257835388183594
2018-03-22,51.06229782104492
2018-03-23,50.34312057495117
2018-03-26,51.42658233642578
2018-03-27,50.679359436035156
2018-03-28,50.371131896972656
2018-03-29,51.19306564331055
2018-04-02,48.52179718017578
2018-04-03,50.17499923706055
2018-04-04,50.30575180053711
2018-04-05,50.632652282714844
2018-04-06,49.5492057800293
2018-04-09,49.091548919677734
2018-04-10,48.90473556518555
2018-04-11,48.07347106933594
2018-04-12,49.48382568359375
2018-04-13,49.42777633666992
2018-04-16,50.71672439575195
2018-04-17,50.950218200683594
2018-04-18,51.56666564941406
2018-04-19,51.435909271240234
2018-04-20,51.74413299560547
2018-04-23,51.006263732910156
2018-04-24,50.25905227661133
2018-04-25,51.04362869262695
2018-04-26,49.623931884765625
2018-04-27,49.96951675415039
2018-04-30,48.773983001708984
2018-05-01,49.25967025756836
2018-05-02,48.90473556518555
2018-05-03,48.37235641479492
2018-05-04,48.88605880737305
2018-05-07,48.475101470947266
2018-05-08,48.91408157348633
2018-05-09,48.21357727050781
2018-05-10,48.91354751586914
2018-05-11,49.70277404785156
2018-05-14,48.94173812866211
2018-05-15,49.204811096191406
2018-05-16,50.24772262573242
2018-05-17,49.890689849853516
2018-05-18,49.749755859375
2018-05-21,50.717506408691406
2018-05-22,50.285301208496094
2018-05-23,50.17255783081055
2018-05-24,51.11212158203125
2018-05-25,52.49327850341797
2018-05-29,50.952388763427734
2018-05-30,51.02756118774414
2018-05-31,50.78327941894531
2018-06-01,51.13091278076172
2018-06-04,51.854366302490234
2018-06-05,51.36579513549805
2018-06-06,50.89601135253906
2018-06-07,50.22892379760742
2018-06-08,50.82085418701172
2018-06-11,51.572505950927734
2018-06-12,51.25305938720703
2018-06-13,51.347007751464844
2018-06-14,51.58190155029297
2018-06-15,51.84497833251953
2018-06-18,51.48794174194336
2018-06-19,50.52959060668945
2018-06-20,50.585960388183594
2018-06-21,50.482608795166016
2018-06-22,49.533660888671875
2018-06-25,48.20887756347656
2018-06-26,47.98337936401367
2018-06-27,46.874698638916016
2018-06-28,46.79013442993164
2018-06-29,46.54585266113281
2018-07-02,46.90288543701172
2018-07-03,45.831787109375
2018-07-05,46.282779693603516
2018-07-06,46.58343505859375
2018-07-09,47.45722579956055
2018-07-10,47.54179000854492
2018-07-11,46.827720642089844
2018-07-12,47.6639289855957
2018-07-13,47.70151138305664
2018-07-16,47.6075553894043
2018-07-17,48.04915237426758
2018-07-18,49.60881423950195
2018-07-19,49.79673767089844
2018-07-20,48.847774505615234
2018-07-23,49.08266830444336
2018-07-24,48.55651092529297
2018-07-25,48.86867904663086
2018-07-26,51.06332778930664
2018-07-27,51.517391204833984
2018-07-30,50.883602142333984
2018-07-31,51.479557037353516
2018-08-01,50.694400787353516
2018-08-02,50.997108459472656
2018-08-03,51.32820129394531
2018-08-06,51.479557037353516
2018-08-07,51.74442672729492
2018-08-08,52.245792388916016
2018-08-09,52.34983825683594
2018-08-10,51.75387954711914
2018-08-13,51.29035949707031
2018-08-14,51.80118179321289
2018-08-15,52.245792388916016
2018-08-16,52.45390319824219
2018-08-17,52.64309310913086
2018-08-20,54.31745529174805
2018-08-21,54.487728118896484
2018-08-22,53.83500671386719
2018-08-23,53.8633918762207
2018-08-24,54.090415954589844
2018-08-27,54.629634857177734
2018-08-28,55.61343002319336
2018-08-29,55.35801696777344
2018-08-30,55.2823371887207
2018-08-31,55.32018280029297
2018-09-04,55.69856643676758
2018-09-05,54.118812561035156
2018-09-06,53.39039993286133
2018-09-07,53.7877082824707
2018-09-10,54.44990158081055
2018-09-11,55.12153244018555
2018-09-12,54.2890739440918
2018-09-13,54.69584274291992
2018-09-14,54.799903869628906
2018-09-17,54.828277587890625
2018-09-18,54.70530319213867
2018-09-19,54.771522521972656
2018-09-20,54.98908615112305
2018-09-21,56.38912582397461
2018-09-24,54.3079948425293
2018-09-25,54.01474380493164
2018-09-26,54.402591705322266
2018-09-27,54.86611557006836
2018-09-28,54.70530319213867
2018-10-01,53.5417594909668
2018-10-02,51.73495864868164
2018-10-03,51.384952545166016
2018-10-04,50.66602325439453
2018-10-05,49.85249328613281
2018-10-08,49.32274627685547
2018-10-09,48.11191177368164
2018-10-10,47.024044036865234
2018-10-11,48.698402404785156
2018-10-12,49.237613677978516
2018-10-15,49.03895568847656
2018-10-16,50.240333557128906
2018-10-17,51.36603927612305
2018-10-18,50.25925827026367
2018-10-19,50.50520706176758
2018-10-22,51.30928039550781
2018-10-23,50.56196212768555
2018-10-24,48.726783752441406
2018-10-25,50.80791473388672
2018-10-26,50.40114974975586
2018-10-29,50.53358459472656
2018-10-30,52.14173126220703
2018-10-31,51.77280807495117
2018-11-01,53.012020111083984
2018-11-02,53.08769989013672
2018-11-05,53.021480560302734
2018-11-06,52.80254364013672
2018-11-07,54.05906295776367
2018-11-08,54.001953125
2018-11-09,53.92580032348633
2018-11-12,53.973392486572266
2018-11-13,54.087615966796875
2018-11-14,53.71637725830078
2018-11-15,53.40224075317383
2018-11-16,53.21186065673828
2018-11-19,53.487918853759766
2018-11-20,52.745426177978516
2018-11-21,53.27849578857422
2018-11-23,54.41127395629883
2018-11-26,53.982906341552734
2018-11-27,55.50597381591797
2018-11-28,56.039039611816406
2018-11-29,56.02952194213867
2018-11-30,57.790557861328125
2018-12-03,57.22893524169922
2018-12-04,54.20185089111328
2018-12-06,55.28703689575195
2018-12-07,53.37369155883789
2018-12-10,53.611663818359375
2018-12-11,53.20234680175781
2018-12-12,53.56406784057617
2018-12-13,50.974876403808594
2018-12-14,50.93679428100586
2018-12-17,49.87065505981445
2018-12-18,50.40372085571289
2018-12-19,49.432777404785156
2018-12-20,48.46181869506836
2018-12-21,47.0720329284668
2018-12-24,45.65367889404297
2018-12-26,47.985862731933594
2018-12-27,48.07154083251953
2018-12-28,47.76693344116211
2018-12-31,47.500389099121094
2019-01-02,47.68125915527344
2019-01-03,43.41669464111328
2019-01-04,45.491859436035156
2019-01-07,45.548973083496094
2019-01-08,45.1872444152832
2019-01-09,46.139163970947266
2019-01-10,46.386653900146484
2019-01-11,46.224830627441406
2019-01-14,45.45378112792969
2019-01-15,45.529937744140625
2019-01-16,45.21580123901367
2019-01-17,45.901180267333984
2019-01-18,45.79647445678711
2019-01-22,44.835044860839844
2019-01-23,45.025421142578125
2019-01-24,45.23484420776367
2019-01-25,45.396671295166016
2019-01-28,45.7012825012207
2019-01-29,45.901180267333984
2019-01-30,47.852596282958984
2019-01-31,47.05299758911133
2019-02-01,47.519432067871094
2019-02-04,47.91923522949219
2019-02-05,48.10961151123047
2019-02-06,48.090576171875
2019-02-07,47.985862731933594
2019-02-08,48.042972564697266
2019-02-11,48.176246643066406
2019-02-12,47.490875244140625
2019-02-13,47.985862731933594
2019-02-14,48.0525016784668
2019-02-15,48.6236457824707
2019-02-19,49.32805633544922
2019-02-20,48.77595520019531
2019-02-21,49.00441360473633
2019-02-22,49.04248809814453
2019-02-25,48.93777847290039
2019-02-26,48.66172409057617
2019-02-27,48.004905700683594
2019-02-28,47.5256233215332
2019-03-01,46.93131637573242
2019-03-04,46.76835632324219
2019-03-05,47.65982437133789
2019-03-06,47.650238037109375
2019-03-07,47.535213470458984
2019-03-08,47.535213470458984
2019-03-11,49.00181198120117
2019-03-12,48.570457458496094
2019-03-13,48.90595626831055
2019-03-14,48.82926940917969
2019-03-15,49.06890869140625
2019-03-18,48.63755798339844
2019-03-19,48.84843444824219
2019-03-20,47.803611755371094
2019-03-21,48.21578598022461
2019-03-22,47.69816207885742
2019-03-25,46.99840545654297
2019-03-26,47.05592727661133
2019-03-27,47.89945983886719
2019-03-28,48.234954833984375
2019-03-29,49.50985336303711
2019-04-01,50.01789474487305
2019-04-02,53.03737258911133
2019-04-03,54.6381721496582
2019-04-04,54.84905242919922
2019-04-05,55.337921142578125
2019-04-08,55.31875228881836
2019-04-09,54.590248107910156
2019-04-10,55.4625358581543
2019-04-11,55.970577239990234
2019-04-12,55.6446647644043
2019-04-15,55.06952667236328
2019-04-16,55.702178955078125
2019-04-17,56.0089225769043
2019-04-18,55.75968551635742
2019-04-22,55.35709762573242
2019-04-23,55.8267936706543
2019-04-24,55.45294952392578
2019-04-25,54.36018371582031
2019-04-26,54.74361038208008
2019-04-29,55.337921142578125
2019-04-30,55.87471389770508
2019-05-01,55.141807556152344
2019-05-02,55.604698181152344
2019-05-03,55.73970413208008
2019-05-06,55.672203063964844
2019-05-07,55.13216018676758
2019-05-08,54.43782424926758
2019-05-09,54.57283401489258
2019-05-10,54.60177230834961
2019-05-13,52.846641540527344
2019-05-14,53.280609130859375
2019-05-15,53.087738037109375
2019-05-16,53.40597152709961
2019-05-17,52.93343734741211
2019-05-20,52.34518051147461
2019-05-21,52.87557601928711
2019-05-22,52.133018493652344
2019-05-23,52.07516098022461
2019-05-24,52.19088363647461
2019-05-28,51.959442138671875
2019-05-29,51.31332015991211
2019-05-30,51.13973617553711
2019-05-31,49.66427230834961
2019-06-03,50.24288558959961
2019-06-04,52.374114990234375
2019-06-05,52.981658935546875
2019-06-06,52.74056625366211
2019-06-07,53.107017517089844
2019-06-10,52.77914047241211
2019-06-11,52.92379379272461
2019-06-12,53.47347640991211
2019-06-13,54.50532913208008
2019-06-14,53.99423599243164
2019-06-17,53.685630798339844
2019-06-18,54.032798767089844
2019-06-19,54.35103988647461
2019-06-20,53.974937438964844
2019-06-21,53.99423599243164
2019-06-24,54.07137680053711
2019-06-25,53.92671585083008
2019-06-26,54.370330810546875
2019-06-27,54.794639587402344
2019-06-28,54.72713851928711
2019-07-01,55.730064392089844
2019-07-02,56.453330993652344
2019-07-03,57.041587829589844
2019-07-05,56.607635498046875
2019-07-08,57.25374221801758
2019-07-09,56.85835266113281
2019-07-10,57.35018539428711
2019-07-11,58.01558303833008
2019-07-12,59.452476501464844
2019-07-15,59.50069046020508
2019-07-16,60.90864944458008
2019-07-17,60.03108596801758
2019-07-18,60.42647171020508
2019-07-19,58.73885726928711
2019-07-22,59.10530471801758
2019-07-23,60.841148376464844
2019-07-24,61.30022048950195
2019-07-25,60.397605895996094
2019-07-26,60.32966995239258
2019-07-29,60.620826721191406
2019-07-30,60.785823822021484
2019-07-31,59.24264144897461
2019-08-01,58.54384231567383
2019-08-02,58.35943603515625
2019-08-05,56.11745834350586
2019-08-06,57.05889892578125
2019-08-07,57.49564743041992
2019-08-08,58.26237869262695
2019-08-09,57.77710723876953
2019-08-12,56.9327278137207
2019-08-13,57.107421875
2019-08-14,55.544830322265625
2019-08-15,55.42837142944336
2019-08-16,56.33098220825195
2019-08-19,56.4765625
2019-08-20,55.98158264160156
2019-08-21,56.301856994628906
2019-08-22,56.253334045410156
2019-08-23,54.545162200927734
2019-08-26,54.622806549072266
2019-08-27,54.4869270324707
2019-08-28,55.011024475097656
2019-08-29,56.17569351196289
2019-08-30,56.15628433227539
2019-09-03,55.60306930541992
2019-09-04,55.544830322265625
2019-09-05,56.4765625
2019-09-06,56.27274703979492
2019-09-09,56.398921966552734
2019-09-10,56.91331100463867
2019-09-11,57.049190521240234
2019-09-12,57.689762115478516
2019-09-13,58.24296569824219
2019-09-16,57.33065414428711
2019-09-17,57.62181854248047
2019-09-18,57.5635871887207
2019-09-19,56.961849212646484
2019-09-20,56.90361022949219
2019-09-23,56.31156921386719
2019-09-24,56.29216003417969
2019-09-25,56.59302520751953
2019-09-26,57.049190521240234
2019-09-27,56.56391525268555
2019-09-30,55.903934478759766
2019-10-01,55.33130645751953
2019-10-02,52.7496337890625
2019-10-03,51.27439498901367
2019-10-04,52.22554016113281
2019-10-07,51.78878402709961
2019-10-08,51.63349533081055
2019-10-09,52.33229446411133
2019-10-10,51.536441802978516
2019-10-11,51.39085388183594
2019-10-14,51.4296760559082
2019-10-15,52.06053924560547
2019-10-16,51.60437774658203
2019-10-17,51.798492431640625
2019-10-18,52.24494934082031
2019-10-21,52.972862243652344
2019-10-22,53.04079818725586
2019-10-23,52.613525390625
2019-10-24,52.59395980834961
2019-10-25,53.38595199584961
2019-10-28,53.94327926635742
2019-10-29,54.14861297607422
2019-10-30,54.089942932128906
2019-10-31,53.85527801513672
2019-11-01,54.774383544921875
2019-11-04,55.615257263183594
2019-11-05,56.23125076293945
2019-11-06,56.29969024658203
2019-11-07,56.37791442871094
2019-11-08,56.29969024658203
2019-11-11,55.93791961669922
2019-11-12,55.947696685791016
2019-11-13,55.24370193481445
2019-11-14,55.2925910949707
2019-11-15,55.5859260559082
2019-11-18,55.810813903808594
2019-11-19,55.801029205322266
2019-11-20,54.43216323852539
2019-11-21,54.08016586303711
2019-11-22,54.86237716674805
2019-11-25,55.097042083740234
2019-11-26,56.18235778808594
2019-11-27,55.801029205322266
2019-11-29,56.03569793701172
2019-12-02,55.4881477355957
2019-12-03,54.383270263671875
2019-12-04,54.81349182128906
2019-12-05,54.63749313354492
2019-12-06,54.89170837402344
2019-12-09,54.55927276611328
2019-12-10,54.29527282714844
2019-12-11,53.85527801513672
2019-12-12,55.429481506347656
2019-12-13,55.46859359741211
2019-12-16,57.121009826660156
2019-12-17,57.385013580322266
2019-12-18,57.27745819091797
2019-12-19,57.82500457763672
2019-12-20,57.65878677368164
2019-12-23,58.11833572387695
2019-12-24,58.0694465637207
2019-12-26,58.23567199707031
2019-12-27,57.766334533691406
2019-12-30,57.35567855834961
2019-12-31,57.17967987060547
2020-01-02,57.72722625732422
2020-01-03,56.76901626586914
2020-01-06,56.37791442871094
2020-01-07,56.32902526855469
2020-01-08,57.541446685791016
2020-01-09,57.649009704589844
2020-01-10,57.92277908325195
2020-01-13,58.16722106933594
2020-01-14,60.083641052246094
2020-01-15,60.24986267089844
2020-01-16,60.50408172607422
2020-01-17,60.6507453918457
2020-01-21,58.99832534790039
2020-01-22,58.31388854980469
2020-01-23,58.929874420166016
2020-01-24,57.50234603881836
2020-01-27,55.566368103027344
2020-01-28,56.2019157409668
2020-01-29,55.390377044677734
2020-01-30,55.830360412597656
2020-01-31,54.5005989074707
2020-02-03,54.79393768310547
2020-02-04,56.641910552978516
2020-02-05,57.58056640625
2020-02-06,56.8863525390625
2020-02-07,56.63213348388672
2020-02-10,56.42679977416992
2020-02-11,57.35567855834961
2020-02-12,58.14767074584961
2020-02-13,57.81523513793945
2020-02-14,57.5903434753418
2020-02-18,57.41434097290039
2020-02-19,57.60435485839844
2020-02-20,57.47636795043945
2020-02-21,56.97426223754883
2020-02-24,53.390602111816406
2020-02-25,50.102298736572266
2020-02-26,48.822425842285156
2020-02-27,47.444091796875
2020-02-28,45.415985107421875
2020-03-02,46.43003463745117
2020-03-03,45.4651985168457
2020-03-04,47.749298095703125
2020-03-05,44.31331253051758
2020-03-06,45.17969512939453
2020-03-09,42.846378326416016
2020-03-10,44.76619338989258
2020-03-11,42.00953674316406
2020-03-12,33.1882209777832
2020-03-13,37.7662467956543
2020-03-16,35.25571823120117
2020-03-17,31.24871253967285
2020-03-18,23.12641143798828
2020-03-19,21.177059173583984
2020-03-20,21.019533157348633
2020-03-23,21.876068115234375
2020-03-24,26.473783493041992
2020-03-25,30.618619918823242
2020-03-26,31.209333419799805
2020-03-27,29.092609405517578
2020-03-30,28.226232528686523
2020-03-31,28.08839988708496
2020-04-01,23.500532150268555
2020-04-02,22.328950881958008
2020-04-03,22.132043838500977
2020-04-06,21.974519729614258
2020-04-07,21.90560531616211
2020-04-08,22.870433807373047
2020-04-09,24.01247787475586
2020-04-13,22.89012336730957
2020-04-14,24.160160064697266
2020-04-15,23.973100662231445
2020-04-16,22.42740249633789
2020-04-17,23.894338607788086
2020-04-20,23.274089813232422
2020-04-21,22.742448806762695
2020-04-22,22.12220001220703
2020-04-23,22.132043838500977
2020-04-24,22.063127517700195
2020-04-27,21.816997528076172
2020-04-28,23.963254928588867
2020-04-29,26.89712905883789
2020-04-30,25.50895118713379
2020-05-01,23.746658325195312
2020-05-04,22.220651626586914
2020-05-05,21.37396240234375
2020-05-06,20.67495346069336
2020-05-07,21.34442710876465
2020-05-08,22.368330001831055
2020-05-11,21.66931915283203
2020-05-12,20.704486846923828
2020-05-13,19.109561920166016
2020-05-14,19.080026626586914
2020-05-15,18.892967224121094
2020-05-18,21.52164077758789
2020-05-19,21.423189163208008
2020-05-20,22.368330001831055
2020-05-21,22.801517486572266
2020-05-22,22.338794708251953
2020-05-26,25.252975463867188
2020-05-27,25.91260528564453
2020-05-28,25.2628231048584
2020-05-29,24.819787979125977
2020-06-01,25.764928817749023
2020-06-02,26.00121307373047
2020-06-03,28.029327392578125
2020-06-04,31.87881088256836
2020-06-05,33.631256103515625
2020-06-08,36.39775848388672
2020-06-09,33.64109420776367
2020-06-10,31.150264739990234
2020-06-11,26.778987884521484
2020-06-12,29.958988189697266
2020-06-15,29.988523483276367
2020-06-16,30.815523147583008
2020-06-17,30.244503021240234
2020-06-18,30.31342124938965
2020-06-19,29.05323028564453
2020-06-22,28.856325149536133
2020-06-23,29.181215286254883
2020-06-24,26.916820526123047
2020-06-25,27.57645034790039
2020-06-26,26.493473052978516
2020-06-29,28.167160034179688
2020-06-30,27.615827560424805
2020-07-01,27.2712459564209
2020-07-02,27.290935516357422
2020-07-06,27.999794006347656
2020-07-07,26.59192657470703
2020-07-08,26.59192657470703
2020-07-09,25.252975463867188
2020-07-10,26.670690536499023
2020-07-13,26.40486717224121
2020-07-14,25.705860137939453
2020-07-15,28.157312393188477
2020-07-16,26.838056564331055
2020-07-17,26.63130760192871
2020-07-20,25.81415367126465
2020-07-21,26.020906448364258
2020-07-22,25.84368896484375
2020-07-23,26.365488052368164
2020-07-24,25.558176040649414
2020-07-27,25.105300903320312
2020-07-28,25.538488388061523
2020-07-29,25.32189178466797
2020-07-30,24.55396842956543
2020-07-31,24.583499908447266
2020-08-03,24.80994415283203
2020-08-04,25.272668838500977
2020-08-05,26.060283660888672
2020-08-06,26.660842895507812
2020-08-07,26.759296417236328
2020-08-10,28.885862350463867
2020-08-11,29.181215286254883
2020-08-12,28.639734268188477
2020-08-13,28.255765914916992
2020-08-14,28.50189971923828
2020-08-17,27.586294174194336
2020-08-18,27.202329635620117
2020-08-19,27.241710662841797
2020-08-20,27.19248390197754
2020-08-21,26.847904205322266
2020-08-24,29.338741302490234
2020-08-25,29.634098052978516
2020-08-26,29.486419677734375
2020-08-27,30.342954635620117
2020-08-28,31.494844436645508
2020-08-31,30.37248992919922
2020-09-01,30.234655380249023
2020-09-02,30.658000946044922
2020-09-03,30.73676300048828
2020-09-04,31.27825164794922
2020-09-08,32.03633499145508
2020-09-09,31.268404006958008
2020-09-10,31.297941207885742
2020-09-11,31.209333419799805
2020-09-14,32.3120002746582
2020-09-15,32.99131393432617
2020-09-16,34.034912109375
2020-09-17,33.434349060058594
2020-09-18,32.33168411254883
2020-09-21,29.35843276977539
2020-09-22,29.752241134643555
2020-09-23,29.10245704650879
2020-09-24,28.560970306396484
2020-09-25,29.319053649902344
2020-09-28,30.854902267456055
2020-09-29,30.136201858520508
2020-09-30,30.106664657592773
2020-10-01,30.618619918823242
2020-10-02,31.25855827331543
2020-10-05,31.504688262939453
2020-10-06,30.579238891601562
2020-10-07,31.652368545532227
2020-10-08,32.174163818359375
2020-10-09,32.30215072631836
2020-10-12,32.13478088378906
2020-10-13,31.27825164794922
2020-10-14,31.268404006958008
2020-10-15,30.854902267456055
2020-10-16,30.982891082763672
2020-10-19,31.012426376342773
2020-10-20,31.485000610351562
2020-10-21,31.012426376342773
2020-10-22,33.198062896728516
2020-10-23,33.473731994628906
2020-10-26,31.435771942138672
2020-10-27,30.234655380249023
2020-10-28,29.191062927246094
2020-10-29,30.28388214111328
2020-10-30,30.165739059448242
2020-11-02,29.752241134643555
2020-11-03,30.421716690063477
2020-11-04,29.958988189697266
2020-11-05,31.485000610351562
2020-11-06,30.933666229248047
