,TJX
2017-09-15,33.369266510009766
2017-09-18,33.22446060180664
2017-09-19,32.95746994018555
2017-09-20,32.771934509277344
2017-09-21,32.95294189453125
2017-09-22,32.78550338745117
2017-09-25,33.409996032714844
2017-09-26,33.387359619140625
2017-09-27,33.559326171875
2017-09-28,33.464298248291016
2017-09-29,33.36473846435547
2017-10-02,33.215415954589844
2017-10-03,33.405479431152344
2017-10-04,33.32854461669922
2017-10-05,33.40093994140625
2017-10-06,33.3059196472168
2017-10-09,33.0479736328125
2017-10-10,32.69499969482422
2017-10-11,32.830772399902344
2017-10-12,32.48230743408203
2017-10-13,32.613548278808594
2017-10-16,32.20628356933594
2017-10-17,32.49137496948242
2017-10-18,32.26510238647461
2017-10-19,32.31488037109375
2017-10-20,32.62259292602539
2017-10-23,32.67237091064453
2017-10-24,32.46421813964844
2017-10-25,32.32845687866211
2017-10-26,32.342037200927734
2017-10-27,31.92119026184082
2017-10-30,31.38268280029297
2017-10-31,31.586318969726562
2017-11-01,31.55011749267578
2017-11-02,31.7718563079834
2017-11-03,31.043283462524414
2017-11-06,30.875856399536133
2017-11-07,30.907533645629883
2017-11-08,30.904342651367188
2017-11-09,31.481698989868164
2017-11-10,31.922664642333984
2017-11-13,32.16816329956055
2017-11-14,30.88614845275879
2017-11-15,31.38622283935547
2017-11-16,31.39531707763672
2017-11-17,32.286354064941406
2017-11-20,32.3636474609375
2017-11-21,32.3818359375
2017-11-22,32.08176803588867
2017-11-24,32.218170166015625
2017-11-27,32.25908279418945
2017-11-28,33.027366638183594
2017-11-29,33.995689392089844
2017-11-30,34.345733642578125
2017-12-01,34.254817962646484
2017-12-04,35.00492477416992
2017-12-05,34.36846923828125
2017-12-06,34.11843490600586
2017-12-07,33.568363189697266
2017-12-08,33.586544036865234
2017-12-11,33.3228759765625
2017-12-12,33.46834945678711
2017-12-13,33.595638275146484
2017-12-14,33.377410888671875
2017-12-15,33.71837615966797
2017-12-18,34.30936813354492
2017-12-19,34.57759094238281
2017-12-20,34.45938491821289
2017-12-21,34.68670654296875
2017-12-22,34.66396713256836
2017-12-26,35.209495544433594
2017-12-27,34.99128341674805
2017-12-28,34.72307205200195
2017-12-29,34.75944519042969
2018-01-02,34.86399459838867
2018-01-03,34.236629486083984
2018-01-04,34.29117965698242
2018-01-05,35.07311248779297
2018-01-08,34.391204833984375
2018-01-09,34.32300567626953
2018-01-10,34.673065185546875
2018-01-11,34.95036697387695
2018-01-12,35.586822509765625
2018-01-16,34.81853485107422
2018-01-17,34.813987731933594
2018-01-18,35.11857986450195
2018-01-19,35.86412811279297
2018-01-22,36.12325668334961
2018-01-23,36.05962371826172
2018-01-24,36.02779006958008
2018-01-25,36.032344818115234
2018-01-26,36.60060501098633
2018-01-29,36.74607467651367
2018-01-30,36.527862548828125
2018-01-31,36.51422119140625
2018-02-01,36.414207458496094
2018-02-02,35.673187255859375
2018-02-05,34.57759094238281
2018-02-06,34.5457649230957
2018-02-07,34.6412353515625
2018-02-08,33.804744720458984
2018-02-09,34.386653900146484
2018-02-12,34.41847610473633
2018-02-13,34.345733642578125
2018-02-14,34.95425033569336
2018-02-15,35.59791564941406
2018-02-16,35.55227279663086
2018-02-20,34.86295700073242
2018-02-21,34.620994567871094
2018-02-22,34.87665939331055
2018-02-23,35.58879470825195
2018-02-26,35.99507141113281
2018-02-27,35.29206466674805
2018-02-28,37.74346160888672
2018-03-01,37.81652069091797
2018-03-02,38.186283111572266
2018-03-05,38.26845169067383
2018-03-06,38.52408218383789
2018-03-07,37.720638275146484
2018-03-08,37.734344482421875
2018-03-09,37.7389030456543
2018-03-12,37.647613525390625
2018-03-13,37.56999588012695
2018-03-14,37.37826919555664
2018-03-15,37.13175582885742
2018-03-16,37.163726806640625
2018-03-19,37.15458297729492
2018-03-20,37.360008239746094
2018-03-21,37.83477783203125
2018-03-22,36.9765510559082
2018-03-23,36.465267181396484
2018-03-26,37.008506774902344
2018-03-27,36.72091293334961
2018-03-28,36.83504104614258
2018-03-29,37.2321891784668
2018-04-02,36.77568817138672
2018-04-03,37.583702087402344
2018-04-04,38.332359313964844
2018-04-05,38.78429412841797
2018-04-06,38.09041976928711
2018-04-09,37.71151351928711
2018-04-10,37.601959228515625
2018-04-11,37.455875396728516
2018-04-12,37.67500686645508
2018-04-13,37.095237731933594
2018-04-16,37.77085876464844
2018-04-17,38.09497833251953
2018-04-18,37.971717834472656
2018-04-19,37.7252082824707
2018-04-20,37.65217971801758
2018-04-23,37.99455261230469
2018-04-24,37.930641174316406
2018-04-25,38.040191650390625
2018-04-26,38.84819793701172
2018-04-27,39.48731231689453
2018-04-30,38.73408126831055
2018-05-01,38.14976501464844
2018-05-02,38.131500244140625
2018-05-03,38.14518356323242
2018-05-04,37.811946868896484
2018-05-07,37.38283920288086
2018-05-08,37.69782638549805
2018-05-09,38.295841217041016
2018-05-10,38.012821197509766
2018-05-11,38.378013610839844
2018-05-14,38.766029357910156
2018-05-15,39.0718879699707
2018-05-16,39.06730270385742
2018-05-17,39.56257629394531
2018-05-18,38.88386535644531
2018-05-21,38.842594146728516
2018-05-22,40.10371780395508
2018-05-23,40.30549240112305
2018-05-24,40.695289611816406
2018-05-25,40.40637969970703
2018-05-29,40.52561569213867
2018-05-30,41.1722297668457
2018-05-31,41.41986846923828
2018-06-01,41.465721130371094
2018-06-04,42.62595748901367
2018-06-05,43.121238708496094
2018-06-06,43.24506378173828
2018-06-07,43.33676528930664
2018-06-08,43.53855514526367
2018-06-11,43.57065963745117
2018-06-12,43.7586784362793
2018-06-13,43.44225311279297
2018-06-14,43.36428451538086
2018-06-15,43.6440315246582
2018-06-18,44.00632095336914
2018-06-19,43.91001892089844
2018-06-20,44.354854583740234
2018-06-21,44.157649993896484
2018-06-22,43.6027717590332
2018-06-25,43.662384033203125
2018-06-26,43.6440315246582
2018-06-27,43.203773498535156
2018-06-28,43.71741485595703
2018-06-29,43.64862823486328
2018-07-02,43.524803161621094
2018-07-03,43.634857177734375
2018-07-05,43.598175048828125
2018-07-06,43.818302154541016
2018-07-09,43.88709259033203
2018-07-10,43.579833984375
2018-07-11,43.73116683959961
2018-07-12,43.22212600708008
2018-07-13,43.71741485595703
2018-07-16,43.65320587158203
2018-07-17,44.1622428894043
2018-07-18,44.30899429321289
2018-07-19,44.79969024658203
2018-07-20,44.515357971191406
2018-07-23,44.74005889892578
2018-07-24,44.48783493041992
2018-07-25,44.79509735107422
2018-07-26,44.72172546386719
2018-07-27,44.27688980102539
2018-07-30,44.37778091430664
2018-07-31,44.60248565673828
2018-08-01,44.212684631347656
2018-08-02,44.6942024230957
2018-08-03,44.75381851196289
2018-08-06,45.06108093261719
2018-08-07,45.281192779541016
2018-08-08,45.735206604003906
2018-08-09,45.771888732910156
2018-08-10,46.180030822753906
2018-08-13,45.56094741821289
2018-08-14,46.31761169433594
2018-08-15,45.57181930541992
2018-08-16,45.82041931152344
2018-08-17,46.19791793823242
2018-08-20,46.79640579223633
2018-08-21,49.01077651977539
2018-08-22,48.688507080078125
2018-08-23,49.46653366088867
2018-08-24,49.74736022949219
2018-08-27,49.47112274169922
2018-08-28,49.540184020996094
2018-08-29,49.96833419799805
2018-08-30,49.95912170410156
2018-08-31,50.62665939331055
2018-09-04,51.30339050292969
2018-09-05,51.160682678222656
2018-09-06,50.916683197021484
2018-09-07,50.608238220214844
2018-09-10,51.013362884521484
2018-09-11,50.82000732421875
2018-09-12,50.77396774291992
2018-09-13,50.17088317871094
2018-09-14,50.0742073059082
2018-09-17,49.70132064819336
2018-09-18,50.21232223510742
2018-09-19,50.35504150390625
2018-09-20,50.43330764770508
2018-09-21,50.5069580078125
2018-09-24,50.511566162109375
2018-09-25,50.78778076171875
2018-09-26,51.441505432128906
2018-09-27,51.47373962402344
2018-09-28,51.570411682128906
2018-10-01,51.66709518432617
2018-10-02,50.833824157714844
2018-10-03,50.79698944091797
2018-10-04,50.769371032714844
2018-10-05,50.77858352661133
2018-10-08,51.013362884521484
2018-10-09,51.28498077392578
2018-10-10,50.014366149902344
2018-10-11,49.6092529296875
2018-10-12,50.382659912109375
2018-10-15,50.87525177001953
2018-10-16,51.67629623413086
2018-10-17,51.00876235961914
2018-10-18,50.4747428894043
2018-10-19,49.37906265258789
2018-10-22,50.01896286010742
2018-10-23,49.217933654785156
2018-10-24,48.90488815307617
2018-10-25,49.029170989990234
2018-10-26,49.047584533691406
2018-10-29,49.90387725830078
2018-10-30,50.71873092651367
2018-10-31,50.585227966308594
2018-11-01,50.70492172241211
2018-11-02,50.40568542480469
2018-11-05,50.769371032714844
2018-11-06,50.43330764770508
2018-11-07,51.02717971801758
2018-11-08,51.13766860961914
2018-11-09,51.229740142822266
2018-11-12,50.244544982910156
2018-11-13,49.48955154418945
2018-11-14,48.644004821777344
2018-11-15,48.486915588378906
2018-11-16,47.58131408691406
2018-11-19,45.24336242675781
2018-11-20,43.265811920166016
2018-11-21,42.655914306640625
2018-11-23,42.37868881225586
2018-11-26,42.618953704833984
2018-11-27,42.092220306396484
2018-11-28,44.21762466430664
2018-11-29,43.88494873046875
2018-11-30,45.141700744628906
2018-12-03,44.71662902832031
2018-12-04,43.58925247192383
2018-12-06,42.933135986328125
2018-12-07,41.85195541381836
2018-12-10,42.702125549316406
2018-12-11,42.258544921875
2018-12-12,42.60047149658203
2018-12-13,42.33248519897461
2018-12-14,41.78727340698242
2018-12-17,40.97407531738281
2018-12-18,40.72456741333008
2018-12-19,40.327213287353516
2018-12-20,39.209068298339844
2018-12-21,38.74702453613281
2018-12-24,38.46978759765625
2018-12-26,40.51202392578125
2018-12-27,40.51202392578125
2018-12-28,40.484310150146484
2018-12-31,41.34370803833008
2019-01-02,41.269779205322266
2019-01-03,40.8354606628418
2019-01-04,41.95362091064453
2019-01-07,43.080989837646484
2019-01-08,43.7186164855957
2019-01-09,43.68164825439453
2019-01-10,43.51531982421875
2019-01-11,43.85722351074219
2019-01-14,43.22884750366211
2019-01-15,43.72785186767578
2019-01-16,43.92192077636719
2019-01-17,44.356239318847656
2019-01-18,45.42818069458008
2019-01-22,45.04007339477539
2019-01-23,44.94765090942383
2019-01-24,44.984622955322266
2019-01-25,45.160186767578125
2019-01-28,45.24336242675781
2019-01-29,45.04007339477539
2019-01-30,45.18791198730469
2019-01-31,45.95490646362305
2019-02-01,45.18791198730469
2019-02-04,45.27108383178711
2019-02-05,45.48362350463867
2019-02-06,45.05854797363281
2019-02-07,44.836761474609375
2019-02-08,45.22487258911133
2019-02-11,45.37273406982422
2019-02-12,45.973392486572266
2019-02-13,46.2841796875
2019-02-14,45.92237091064453
2019-02-15,46.599613189697266
2019-02-19,46.83154296875
2019-02-20,46.859375
2019-02-21,46.506832122802734
2019-02-22,46.7109375
2019-02-25,45.829593658447266
2019-02-26,46.12646484375
2019-02-27,47.83347702026367
2019-02-28,47.58300018310547
2019-03-01,48.2602424621582
2019-03-04,47.694305419921875
2019-03-05,47.926246643066406
2019-03-06,48.17673110961914
2019-03-07,48.009742736816406
2019-03-08,47.054195404052734
2019-03-11,47.963356018066406
2019-03-12,48.18601608276367
2019-03-13,48.68698501586914
2019-03-14,48.334449768066406
2019-03-15,48.028297424316406
2019-03-18,48.56638717651367
2019-03-19,48.44578170776367
2019-03-20,48.74264907836914
2019-03-21,48.69626235961914
2019-03-22,48.55710220336914
2019-03-25,48.974586486816406
2019-03-26,49.020965576171875
2019-03-27,49.225067138671875
2019-03-28,49.225067138671875
2019-03-29,49.36422348022461
2019-04-01,49.36422348022461
2019-04-02,49.24362564086914
2019-04-03,49.32712173461914
2019-04-04,50.32905197143555
2019-04-05,50.19917297363281
2019-04-08,50.40327835083008
2019-04-09,49.93014144897461
2019-04-10,50.50532150268555
2019-04-11,49.99507522583008
2019-04-12,50.069297790527344
2019-04-15,50.319786071777344
2019-04-16,50.55170440673828
2019-04-17,51.08052062988281
2019-04-18,51.13617706298828
2019-04-22,50.477500915527344
2019-04-23,51.20111846923828
2019-04-24,51.414493560791016
2019-04-25,51.09907150268555
2019-04-26,51.08052062988281
2019-04-29,50.82074737548828
2019-04-30,50.91352081298828
2019-05-01,50.04145812988281
2019-05-02,50.514610290527344
2019-05-03,50.12495040893555
2019-05-06,50.27339172363281
2019-05-07,49.559043884277344
2019-05-08,50.106407165527344
2019-05-09,49.94868850708008
2019-05-10,50.319786071777344
2019-05-13,48.68698501586914
2019-05-14,48.77975845336914
2019-05-15,48.77043914794922
2019-05-16,49.09656524658203
2019-05-17,49.42270278930664
2019-05-20,49.35747528076172
2019-05-21,49.6276969909668
2019-05-22,48.19272232055664
2019-05-23,48.602718353271484
2019-05-24,48.09954071044922
2019-05-28,46.65524673461914
2019-05-29,46.33844757080078
2019-05-30,47.11183547973633
2019-05-31,46.860252380371094
2019-06-03,46.48752975463867
2019-06-04,47.242286682128906
2019-06-05,47.670921325683594
2019-06-06,47.428653717041016
2019-06-07,48.37907791137695
2019-06-10,48.108863830566406
2019-06-11,48.50952911376953
2019-06-12,48.57476043701172
2019-06-13,49.217708587646484
2019-06-14,49.702239990234375
2019-06-17,49.90723419189453
2019-06-18,50.15882873535156
2019-06-19,50.44768142700195
2019-06-20,50.15882873535156
2019-06-21,49.32019805908203
2019-06-24,49.18043518066406
2019-06-25,49.43201446533203
2019-06-26,49.24565505981445
2019-06-27,49.27361297607422
2019-06-28,49.27361297607422
2019-07-01,49.3481559753418
2019-07-02,49.18043518066406
2019-07-03,50.24267578125
2019-07-05,50.71791076660156
2019-07-08,51.20244598388672
2019-07-09,51.0533561706543
2019-07-10,51.39811325073242
2019-07-11,52.05037307739258
2019-07-12,52.82377243041992
2019-07-15,52.61878204345703
2019-07-16,52.385826110839844
2019-07-17,52.46037292480469
2019-07-18,51.45402526855469
2019-07-19,50.913578033447266
2019-07-22,50.50358581542969
2019-07-23,50.92290496826172
2019-07-24,51.2490234375
2019-07-25,51.29561996459961
2019-07-26,51.957191467285156
2019-07-29,51.659019470214844
2019-07-30,51.23039627075195
2019-07-31,50.83903503417969
2019-08-01,49.003387451171875
2019-08-02,48.7890739440918
2019-08-05,47.242286682128906
2019-08-06,48.779762268066406
2019-08-07,48.61202621459961
2019-08-08,49.879276275634766
2019-08-09,49.3481559753418
2019-08-12,48.19272232055664
2019-08-13,49.88859939575195
2019-08-14,48.12925720214844
2019-08-15,46.97819519042969
2019-08-16,48.09182357788086
2019-08-19,48.24156188964844
2019-08-20,48.204124450683594
2019-08-21,50.066410064697266
2019-08-22,51.35783004760742
2019-08-23,49.682716369628906
2019-08-26,50.019615173339844
2019-08-27,49.9821891784668
2019-08-28,51.10516357421875
2019-08-29,51.84446716308594
2019-08-30,51.44206237792969
2019-09-03,50.78699493408203
2019-09-04,50.90864944458008
2019-09-05,52.19071578979492
2019-09-06,52.5369758605957
2019-09-09,53.145259857177734
2019-09-10,53.26691436767578
2019-09-11,53.061038970947266
2019-09-12,53.107826232910156
2019-09-13,52.948734283447266
2019-09-16,51.87254333496094
2019-09-17,52.30301284790039
2019-09-18,52.658626556396484
2019-09-19,52.836429595947266
2019-09-20,51.292335510253906
2019-09-23,51.64794158935547
2019-09-24,51.75087356567383
2019-09-25,51.956764221191406
2019-09-26,51.676021575927734
2019-09-27,51.3110466003418
2019-09-30,52.16264724731445
2019-10-01,51.83510208129883
2019-10-02,50.712120056152344
2019-10-03,50.51560592651367
2019-10-04,51.741519927978516
2019-10-07,52.15328598022461
2019-10-08,51.863182067871094
2019-10-09,52.508888244628906
2019-10-10,53.74417495727539
2019-10-11,54.81101989746094
2019-10-14,54.38990020751953
2019-10-15,54.726802825927734
2019-10-16,55.484806060791016
2019-10-17,56.60779571533203
2019-10-18,56.48613357543945
2019-10-21,56.06501388549805
2019-10-22,56.48613357543945
2019-10-23,55.84978103637695
2019-10-24,55.31636047363281
2019-10-25,55.30699920654297
2019-10-28,54.59577560424805
2019-10-29,53.81904602050781
2019-10-30,54.80165481567383
2019-10-31,53.95005798339844
2019-11-01,54.28694534301758
2019-11-04,54.88588333129883
2019-11-05,55.41930389404297
2019-11-06,55.0543327331543
2019-11-07,55.49415969848633
2019-11-08,55.428653717041016
2019-11-11,54.79229736328125
2019-11-12,54.65192794799805
2019-11-13,54.90560531616211
2019-11-14,55.60083770751953
2019-11-15,56.2021369934082
2019-11-18,55.94845962524414
2019-11-19,56.9725456237793
2019-11-20,55.73237991333008
2019-11-21,55.544471740722656
2019-11-22,55.60083770751953
2019-11-25,55.760555267333984
2019-11-26,56.7000846862793
2019-11-27,57.282588958740234
2019-11-29,57.43291473388672
2019-12-02,56.74705505371094
2019-12-03,55.9014892578125
2019-12-04,56.25851058959961
2019-12-05,55.967254638671875
2019-12-06,56.2209358215332
2019-12-09,56.709476470947266
2019-12-10,56.596736907958984
2019-12-11,56.7376594543457
2019-12-12,57.17924118041992
2019-12-13,56.71886444091797
2019-12-16,56.934967041015625
2019-12-17,57.07588577270508
2019-12-18,56.84101104736328
2019-12-19,56.60612869262695
2019-12-20,56.35246658325195
2019-12-23,56.40883255004883
2019-12-24,56.728267669677734
2019-12-26,57.14165115356445
2019-12-27,57.16984176635742
2019-12-30,57.47048568725586
2019-12-31,57.36713790893555
2020-01-02,57.968441009521484
2020-01-03,57.5362548828125
2020-01-06,57.90266799926758
2020-01-07,57.86509323120117
2020-01-08,58.17512893676758
2020-01-09,58.851585388183594
2020-01-10,58.56972885131836
2020-01-13,58.73884582519531
2020-01-14,58.9267463684082
2020-01-15,58.0623893737793
2020-01-16,59.01130294799805
2020-01-17,58.8891716003418
2020-01-21,58.532142639160156
2020-01-22,58.6542854309082
2020-01-23,58.673072814941406
2020-01-24,57.489288330078125
2020-01-27,57.2450065612793
2020-01-28,57.592620849609375
2020-01-29,57.39532470703125
2020-01-30,56.84101104736328
2020-01-31,55.46930694580078
2020-02-03,56.596736907958984
2020-02-04,57.57383728027344
2020-02-05,58.456993103027344
2020-02-06,58.081172943115234
2020-02-07,57.66779327392578
2020-02-10,57.92146301269531
2020-02-11,58.68247985839844
2020-02-12,59.682044982910156
2020-02-13,59.748050689697266
2020-02-14,59.76691436767578
2020-02-18,59.84235763549805
2020-02-19,60.17239761352539
2020-02-20,60.22898483276367
2020-02-21,59.70091247558594
2020-02-24,58.22983169555664
2020-02-25,56.3155632019043
2020-02-26,60.34214401245117
2020-02-27,56.6927604675293
2020-02-28,56.39099884033203
2020-03-02,58.644752502441406
2020-03-03,57.15481948852539
2020-03-04,58.72018814086914
2020-03-05,56.174110412597656
2020-03-06,55.22169494628906
2020-03-09,53.9392204284668
2020-03-10,54.66531753540039
2020-03-11,52.439857482910156
2020-03-12,46.546146392822266
2020-03-13,48.63017272949219
2020-03-16,38.70987319946289
2020-03-17,40.08664321899414
2020-03-18,38.52127456665039
2020-03-19,39.275672912597656
2020-03-20,35.239654541015625
2020-03-23,34.6644287109375
2020-03-24,38.700439453125
2020-03-25,41.56715393066406
2020-03-26,45.22595977783203
2020-03-27,44.132080078125
2020-03-30,44.83932876586914
2020-03-31,45.08451461791992
2020-04-01,42.07636260986328
2020-04-02,41.293678283691406
2020-04-03,38.62500762939453
2020-04-06,43.481422424316406
2020-04-07,44.018924713134766
2020-04-08,46.31040954589844
2020-04-09,46.027503967285156
2020-04-13,45.122222900390625
2020-04-14,47.35711669921875
2020-04-15,45.537147521972656
2020-04-16,43.80203628540039
2020-04-17,46.895050048828125
2020-04-20,45.06564712524414
2020-04-21,43.424835205078125
2020-04-22,43.73603057861328
2020-04-23,43.13251495361328
2020-04-24,43.424835205078125
2020-04-27,45.11280059814453
2020-04-28,46.29153823852539
2020-04-29,48.60187911987305
2020-04-30,46.253822326660156
2020-05-01,45.499427795410156
2020-05-04,44.98078536987305
2020-05-05,45.42399215698242
2020-05-06,44.9619255065918
2020-05-07,45.73517990112305
2020-05-08,45.74460983276367
2020-05-11,45.593727111816406
2020-05-12,43.339969635009766
2020-05-13,41.51999282836914
2020-05-14,42.18952178955078
2020-05-15,44.480987548828125
2020-05-18,46.9233512878418
2020-05-19,47.39484786987305
2020-05-20,47.95120620727539
2020-05-21,51.20453643798828
2020-05-22,50.36526870727539
2020-05-26,52.147518157958984
2020-05-27,52.138099670410156
2020-05-28,50.99708557128906
2020-05-29,49.75232696533203
2020-06-01,50.28984069824219
2020-06-02,51.24224853515625
2020-06-03,52.090946197509766
2020-06-04,51.704322814941406
2020-06-05,53.995792388916016
2020-06-08,54.146671295166016
2020-06-09,53.0339469909668
2020-06-10,51.685462951660156
2020-06-11,49.65803527832031
2020-06-12,49.469425201416016
2020-06-15,49.601444244384766
2020-06-16,52.383270263671875
2020-06-17,51.43085479736328
2020-06-18,50.40298843383789
2020-06-19,49.63916778564453
2020-06-22,49.808902740478516
2020-06-23,50.21439743041992
2020-06-24,48.59244155883789
2020-06-25,47.970062255859375
2020-06-26,46.71588897705078
2020-06-29,47.87577819824219
2020-06-30,47.677738189697266
2020-07-01,48.26239013671875
2020-07-02,48.799903869628906
2020-07-06,49.63916778564453
2020-07-07,47.904056549072266
2020-07-08,47.970062255859375
2020-07-09,47.14023208618164
2020-07-10,48.158668518066406
2020-07-13,47.49856948852539
2020-07-14,47.01764678955078
2020-07-15,49.62974166870117
2020-07-16,50.459571838378906
2020-07-17,49.89377212524414
2020-07-20,48.790462493896484
2020-07-21,50.04465866088867
2020-07-22,50.39356231689453
2020-07-23,50.34640884399414
2020-07-24,49.87491989135742
2020-07-27,49.111083984375
2020-07-28,48.82819366455078
2020-07-29,49.601444244384766
2020-07-30,48.65845489501953
2020-07-31,49.02621841430664
2020-08-03,48.93191909790039
2020-08-04,50.242679595947266
2020-08-05,50.48786163330078
2020-08-06,50.36526870727539
2020-08-07,52.28897476196289
2020-08-10,53.2979850769043
2020-08-11,54.23154830932617
2020-08-12,54.439002990722656
2020-08-13,53.854347229003906
2020-08-14,54.57101821899414
2020-08-17,56.023231506347656
2020-08-18,54.174964904785156
2020-08-19,51.261112213134766
2020-08-20,48.705604553222656
2020-08-21,48.73388671875
2020-08-24,50.36526870727539
2020-08-25,50.12952423095703
2020-08-26,50.22382354736328
2020-08-27,50.61044692993164
2020-08-28,51.949501037597656
2020-08-31,51.66659927368164
2020-09-01,52.119239807128906
2020-09-02,53.49601364135742
2020-09-03,52.354984283447266
2020-09-04,52.03437042236328
2020-09-08,52.147518157958984
2020-09-09,51.638309478759766
2020-09-10,51.02536392211914
2020-09-11,51.06309509277344
2020-09-14,52.307838439941406
2020-09-15,53.61860275268555
2020-09-16,54.0523796081543
2020-09-17,52.75104904174805
2020-09-18,52.82648468017578
2020-09-21,51.081947326660156
2020-09-22,50.8084831237793
2020-09-23,49.85605239868164
2020-09-24,49.81834411621094
2020-09-25,50.14837646484375
2020-09-28,52.4304313659668
2020-09-29,51.072513580322266
2020-09-30,52.47758102416992
2020-10-01,53.82605743408203
2020-10-02,54.344703674316406
2020-10-05,54.2409782409668
2020-10-06,53.38285446166992
2020-10-07,55.03308868408203
2020-10-08,54.97650909423828
2020-10-09,54.872779846191406
2020-10-12,54.66531753540039
2020-10-13,54.118385314941406
2020-10-14,54.13724136352539
2020-10-15,54.13724136352539
2020-10-16,53.420562744140625
2020-10-19,51.987220764160156
2020-10-20,51.798622131347656
2020-10-21,51.845767974853516
2020-10-22,52.82648468017578
2020-10-23,53.76948547363281
2020-10-26,51.86463165283203
2020-10-27,51.04423522949219
2020-10-28,48.422706604003906
2020-10-29,48.781044006347656
2020-10-30,47.904056549072266
2020-11-02,48.790462493896484
2020-11-03,50.91221237182617
2020-11-04,50.21439743041992
2020-11-05,51.49687194824219
2020-11-06,50.86505889892578
2020-11-09,57.42829513549805
2020-11-10,58.710758209228516
2020-11-11,56.6927604675293
2020-11-12,56.01380157470703
2020-11-13,56.23069763183594
2020-11-16,57.607460021972656
2020-11-17,57.65460968017578
2020-11-18,58.729618072509766
2020-11-19,58.05067443847656
2020-11-20,57.2208366394043
2020-11-23,58.2769775390625
2020-11-24,60.66275405883789
2020-11-25,59.21997833251953
2020-11-27,59.616031646728516
2020-11-30,59.88949966430664
2020-12-01,61.181396484375
2020-12-02,61.2945556640625
2020-12-03,62.152687072753906
2020-12-04,62.831634521484375
2020-12-07,62.124385833740234
2020-12-08,61.69062423706055
2020-12-09,62.9165153503418
2020-12-10,62.727909088134766
2020-12-11,62.29414367675781
2020-12-14,61.61517333984375
2020-12-15,62.93538284301758
2020-12-16,62.82221221923828
2020-12-17,63.6614875793457
2020-12-18,63.84065246582031
2020-12-21,63.40686798095703
2020-12-22,63.15226364135742
2020-12-23,63.50115966796875
2020-12-24,63.16169738769531
2020-12-28,64.50074768066406
2020-12-29,64.1141128540039
2020-12-30,64.40644073486328
2020-12-31,64.39701843261719
2021-01-04,63.00137710571289
2021-01-05,62.9165153503418
2021-01-06,65.67948913574219
2021-01-07,65.91522979736328
2021-01-08,66.21697998046875
2021-01-11,64.47245788574219
2021-01-12,64.50074768066406
2021-01-13,64.24613189697266
2021-01-14,64.14240264892578
2021-01-15,64.55731964111328
2021-01-19,63.350284576416016
2021-01-20,64.39701843261719
2021-01-21,64.18012237548828
2021-01-22,63.095680236816406
2021-01-25,61.935794830322266
2021-01-26,60.79478454589844
2021-01-27,60.28556442260742
2021-01-28,61.75663375854492
2021-01-29,60.38928985595703
2021-02-01,60.41758346557617
2021-02-02,62.07725524902344
2021-02-03,62.925941467285156
2021-02-04,64.67048645019531
2021-02-05,64.43473815917969
2021-02-08,65.98125457763672
2021-02-09,65.0665283203125
2021-02-10,64.93402862548828
2021-02-11,65.33157348632812
2021-02-12,64.36608123779297
2021-02-16,63.89280319213867
2021-02-17,63.25861358642578
2021-02-18,64.65005493164062
2021-02-19,64.07264709472656
2021-02-22,65.83324432373047
2021-02-23,66.47692108154297
2021-02-24,66.1266860961914
2021-02-25,64.06319427490234
2021-02-26,62.46349334716797
2021-03-01,63.65616226196289
2021-03-02,62.67174530029297
2021-03-03,60.25800704956055
2021-03-04,59.20732879638672
2021-03-05,59.368247985839844
2021-03-08,61.69678497314453
2021-03-09,62.5486946105957
2021-03-10,62.094337463378906
2021-03-11,62.5486946105957
2021-03-12,63.26806640625
2021-03-15,64.385009765625
2021-03-16,63.15448760986328
2021-03-17,63.74134826660156
2021-03-18,62.96516799926758
2021-03-19,63.05036544799805
2021-03-22,62.94623947143555
2021-03-23,61.08150863647461
2021-03-24,60.89219665527344
2021-03-25,61.60213088989258
2021-03-26,62.51083755493164
2021-03-29,62.028076171875
2021-03-30,62.96516799926758
2021-03-31,62.61493682861328
2021-04-01,62.45403289794922
2021-04-05,64.1388931274414
2021-04-06,64.02532958984375
2021-04-07,64.1578369140625
2021-04-08,65.3410415649414
2021-04-09,65.73857879638672
2021-04-12,65.80486297607422
2021-04-13,64.80150604248047
2021-04-14,64.94347381591797
2021-04-15,65.53980255126953
2021-04-16,66.24972534179688
2021-04-19,65.31263732910156
2021-04-20,64.12944030761719
2021-04-21,64.8204345703125
2021-04-22,65.47355651855469
2021-04-23,66.62835693359375
2021-04-26,65.57767486572266
2021-04-27,66.06989288330078
2021-04-28,66.21186828613281
2021-04-29,67.60331726074219
2021-04-30,67.20578002929688
2021-05-03,68.22804260253906
2021-05-04,67.0353775024414
2021-05-05,67.23416137695312
2021-05-06,67.9251480102539
2021-05-07,69.83720397949219
2021-05-10,69.08940887451172
2021-05-11,68.16179656982422
2021-05-12,66.05281066894531
2021-05-13,67.35429382324219
2021-05-14,68.80777740478516
2021-05-17,68.4087905883789
2021-05-18,67.58228302001953
2021-05-19,64.01033782958984
2021-05-20,64.00083923339844
2021-05-21,63.68732833862305
2021-05-24,63.04133987426758
2021-05-25,63.90581130981445
2021-05-26,64.46632385253906
2021-05-27,63.87734603881836
2021-05-28,64.16232299804688
2021-06-01,63.829833984375
2021-06-02,62.68034744262695
