,LYB
2015-02-13,54.72603988647461
2015-02-17,54.695621490478516
2015-02-18,54.42197036743164
2015-02-19,55.4862060546875
2015-02-20,55.01792526245117
2015-02-23,55.67473602294922
2015-02-24,55.53483200073242
2015-02-25,54.4827766418457
2015-02-26,53.17112731933594
2015-02-27,52.65627670288086
2015-03-02,52.77273178100586
2015-03-03,53.01176834106445
2015-03-04,53.47145080566406
2015-03-05,53.92504119873047
2015-03-06,53.569522857666016
2015-03-09,53.692108154296875
2015-03-10,51.718502044677734
2015-03-11,52.16592788696289
2015-03-12,52.72368240356445
2015-03-13,51.313961029052734
2015-03-16,52.26399612426758
2015-03-17,50.66427230834961
2015-03-18,53.2078971862793
2015-03-19,52.11077117919922
2015-03-20,52.4233512878418
2015-03-23,52.94434356689453
2015-03-24,52.73594284057617
2015-03-25,52.34367752075195
2015-03-26,53.85147476196289
2015-03-27,53.0546760559082
2015-03-30,53.79629898071289
2015-03-31,53.81468200683594
2015-04-01,54.32342529296875
2015-04-02,53.92504119873047
2015-04-06,55.74538803100586
2015-04-07,56.284786224365234
2015-04-08,55.935428619384766
2015-04-09,55.6166877746582
2015-04-10,56.02734375
2015-04-13,55.83734893798828
2015-04-14,57.1857795715332
2015-04-15,59.159393310546875
2015-04-16,58.7855110168457
2015-04-17,58.62614440917969
2015-04-20,59.05517578125
2015-04-21,59.177772521972656
2015-04-22,59.52101135253906
2015-04-23,59.802955627441406
2015-04-24,61.80107116699219
2015-04-27,63.455970764160156
2015-04-28,63.8298454284668
2015-04-29,64.0198974609375
2015-04-30,63.44987487792969
2015-05-01,64.05052185058594
2015-05-04,63.66438674926758
2015-05-05,63.11273956298828
2015-05-06,63.29049301147461
2015-05-07,62.38950729370117
2015-05-08,63.639854431152344
2015-05-11,63.3885498046875
2015-05-12,63.27210235595703
2015-05-13,63.989234924316406
2015-05-14,63.872772216796875
2015-05-15,64.1976318359375
2015-05-18,63.989234924316406
2015-05-19,62.0462532043457
2015-05-20,62.40174865722656
2015-05-21,63.3885498046875
2015-05-22,63.06983184814453
2015-05-26,61.67238998413086
2015-05-27,62.11366653442383
2015-05-28,62.187252044677734
2015-05-29,61.96658706665039
2015-06-01,62.1688346862793
2015-06-02,62.7143440246582
2015-06-03,62.99628448486328
2015-06-04,60.97365951538086
2015-06-05,61.09623718261719
2015-06-08,60.97365951538086
2015-06-09,62.41402053833008
2015-06-10,63.78084182739258
2015-06-11,63.9401969909668
2015-06-12,63.915672302246094
2015-06-15,63.66438674926758
2015-06-16,64.15471649169922
2015-06-17,63.52340316772461
2015-06-18,64.24664306640625
2015-06-19,63.707279205322266
2015-06-22,64.33243560791016
2015-06-23,64.0198974609375
2015-06-24,64.24052429199219
2015-06-25,65.04957580566406
2015-06-26,64.13018798828125
2015-06-29,62.28530502319336
2015-06-30,63.44987487792969
2015-07-01,61.94206237792969
2015-07-02,62.303688049316406
2015-07-06,60.52619934082031
2015-07-07,59.8336067199707
2015-07-08,58.27065658569336
2015-07-09,59.64360427856445
2015-07-10,60.2994270324707
2015-07-13,60.95524597167969
2015-07-14,61.97883987426758
2015-07-15,61.47624969482422
2015-07-16,61.75204849243164
2015-07-17,59.76005935668945
2015-07-20,58.98163604736328
2015-07-21,58.87744140625
2015-07-22,58.66291809082031
2015-07-23,57.492218017578125
2015-07-24,55.389915466308594
2015-07-27,55.07118225097656
2015-07-28,56.67093276977539
2015-07-29,57.46773147583008
2015-07-30,57.70676803588867
2015-07-31,57.5106201171875
2015-08-03,55.206024169921875
2015-08-04,56.11928176879883
2015-08-05,56.168338775634766
2015-08-06,55.27345275878906
2015-08-07,53.318214416503906
2015-08-10,56.0334587097168
2015-08-11,54.770870208740234
2015-08-12,54.78310775756836
2015-08-13,54.721824645996094
2015-08-14,53.391780853271484
2015-08-17,53.52049255371094
2015-08-18,52.8217658996582
2015-08-19,52.05559158325195
2015-08-20,51.4304084777832
2015-08-21,49.64862823486328
2015-08-24,47.7926139831543
2015-08-25,48.08339309692383
2015-08-26,50.05078887939453
2015-08-27,52.74819564819336
2015-08-28,52.85335922241211
2015-08-31,52.822452545166016
2015-09-01,50.45290756225586
2015-09-02,51.20150375366211
2015-09-03,51.158199310302734
2015-09-04,49.64862823486328
2015-09-08,51.455169677734375
2015-09-09,51.42423629760742
2015-09-10,52.0367317199707
2015-09-11,51.82637023925781
2015-09-14,50.972591400146484
2015-09-15,51.83255386352539
2015-09-16,54.01029586791992
2015-09-17,53.329750061035156
2015-09-18,53.01422119140625
2015-09-21,53.67619705200195
2015-09-22,52.54401779174805
2015-09-23,51.47370529174805
2015-09-24,51.8758659362793
2015-09-25,52.2841911315918
2015-09-28,49.86516571044922
2015-09-29,50.0879020690918
2015-09-30,51.57270050048828
2015-10-01,53.193641662597656
2015-10-02,54.70939636230469
2015-10-05,56.020992279052734
2015-10-06,57.92650604248047
2015-10-07,59.13908386230469
2015-10-08,60.32077407836914
2015-10-09,59.052490234375
2015-10-12,57.33876419067383
2015-10-13,57.09130859375
2015-10-14,58.24821853637695
2015-10-15,57.78422164916992
2015-10-16,58.25440216064453
2015-10-19,57.75946044921875
2015-10-20,57.74710464477539
2015-10-21,56.45404815673828
2015-10-22,58.470943450927734
2015-10-23,58.25440216064453
2015-10-26,57.171714782714844
2015-10-27,55.946746826171875
2015-10-28,57.01087951660156
2015-10-29,56.91804885864258
2015-10-30,57.48105239868164
2015-11-02,57.92032241821289
2015-11-03,58.96586990356445
2015-11-04,59.03392028808594
2015-11-05,58.76789474487305
2015-11-06,59.50412368774414
2015-11-09,58.45857620239258
2015-11-10,57.8275260925293
2015-11-11,57.245975494384766
2015-11-12,55.71165084838867
2015-11-13,56.78194808959961
2015-11-16,58.415260314941406
2015-11-17,58.14922332763672
2015-11-18,58.817386627197266
2015-11-19,58.087554931640625
2015-11-20,58.19358825683594
2015-11-23,58.89849090576172
2015-11-24,60.08369827270508
2015-11-25,59.85288619995117
2015-11-27,59.3600959777832
2015-11-30,59.77180099487305
2015-12-01,60.55778121948242
2015-12-02,59.31019973754883
2015-12-03,59.36634826660156
2015-12-04,60.08993911743164
2015-12-07,56.44700241088867
2015-12-08,54.500755310058594
2015-12-09,55.411495208740234
2015-12-10,54.58184051513672
2015-12-11,53.38417434692383
2015-12-14,53.47149658203125
2015-12-15,54.92491912841797
2015-12-16,55.473873138427734
2015-12-17,54.70036697387695
2015-12-18,54.600563049316406
2015-12-21,54.257476806640625
2015-12-22,54.32609176635742
2015-12-23,55.98536682128906
2015-12-24,54.999786376953125
2015-12-28,54.220054626464844
2015-12-29,55.305458068847656
2015-12-30,54.74401092529297
2015-12-31,54.20756149291992
2016-01-04,54.38221740722656
2016-01-05,54.66917419433594
2016-01-06,52.092918395996094
2016-01-07,49.95954513549805
2016-01-08,49.647647857666016
2016-01-11,47.614078521728516
2016-01-12,48.7493782043457
2016-01-13,46.747005462646484
2016-01-14,47.639041900634766
2016-01-15,46.77198028564453
2016-01-19,46.148170471191406
2016-01-20,45.12514114379883
2016-01-21,46.528682708740234
2016-01-22,48.96147155761719
2016-01-25,47.30842590332031
2016-01-26,48.41877746582031
2016-01-27,47.85112380981445
2016-01-28,48.27531051635742
2016-01-29,48.63710021972656
2016-02-01,48.18796920776367
2016-02-02,46.9091911315918
2016-02-03,47.08385467529297
2016-02-04,49.691314697265625
2016-02-05,49.74744415283203
2016-02-08,47.23355484008789
2016-02-09,47.23355484008789
2016-02-10,46.79692459106445
2016-02-11,45.80508804321289
2016-02-12,47.6951789855957
2016-02-16,48.61215591430664
2016-02-17,49.34199142456055
2016-02-18,50.028175354003906
2016-02-19,48.743141174316406
2016-02-22,50.25272750854492
2016-02-23,48.03202438354492
2016-02-24,48.811771392822266
2016-02-25,49.25910949707031
2016-02-26,50.51295471191406
2016-02-29,50.538177490234375
2016-03-01,50.966609954833984
2016-03-02,50.67676544189453
2016-03-03,50.342838287353516
2016-03-04,51.665992736816406
2016-03-07,53.07735824584961
2016-03-08,50.77128601074219
2016-03-09,52.037723541259766
2016-03-10,53.54359817504883
2016-03-11,55.118797302246094
2016-03-14,53.398685455322266
2016-03-15,53.06475067138672
2016-03-16,54.394222259521484
2016-03-17,55.82447814941406
2016-03-18,55.20701599121094
2016-03-21,54.31230163574219
2016-03-22,54.23040008544922
2016-03-23,53.37349319458008
2016-03-24,53.78932189941406
2016-03-28,53.62551498413086
2016-03-29,53.675933837890625
2016-03-30,54.12328338623047
2016-03-31,53.92165756225586
2016-04-01,54.7092399597168
2016-04-04,54.28710174560547
2016-04-05,53.47429656982422
2016-04-06,54.33120346069336
2016-04-07,53.17186737060547
2016-04-08,52.844242095947266
2016-04-11,53.675933837890625
2016-04-12,55.370819091796875
2016-04-13,55.69845199584961
2016-04-14,55.69845199584961
2016-04-15,55.54094696044922
2016-04-18,55.748863220214844
2016-04-19,57.3996467590332
2016-04-20,56.98382568359375
2016-04-21,57.14133071899414
2016-04-22,56.83258056640625
2016-04-25,55.603965759277344
2016-04-26,56.47977066040039
2016-04-27,56.177310943603516
2016-04-28,54.41312026977539
2016-04-29,52.08815383911133
2016-05-02,52.8127326965332
2016-05-03,52.27717208862305
2016-05-04,51.28795623779297
2016-05-05,51.42655563354492
2016-05-06,51.7289924621582
2016-05-09,51.1367301940918
2016-05-10,51.86763000488281
2016-05-11,51.58407974243164
2016-05-12,51.19344711303711
2016-05-13,50.8594970703125
2016-05-16,52.4661979675293
2016-05-17,52.85681915283203
2016-05-18,51.42655563354492
2016-05-19,50.92880630493164
2016-05-20,51.22172927856445
2016-05-23,51.005218505859375
2016-05-24,51.228092193603516
2016-05-25,52.66717529296875
2016-05-26,51.81392288208008
2016-05-27,51.83303451538086
2016-05-31,51.807559967041016
2016-06-01,52.53346633911133
2016-06-02,51.310855865478516
2016-06-03,50.78871536254883
2016-06-06,51.90305709838867
2016-06-07,52.41246795654297
2016-06-08,52.43796920776367
2016-06-09,50.890602111816406
2016-06-10,51.24082565307617
2016-06-13,50.44487380981445
2016-06-14,50.0819091796875
2016-06-15,50.37481689453125
2016-06-16,50.36207580566406
2016-06-17,50.97337341308594
2016-06-20,50.69320297241211
2016-06-21,50.247467041015625
2016-06-22,50.285675048828125
2016-06-23,50.33660888671875
2016-06-24,47.70039367675781
2016-06-27,45.414363861083984
2016-06-28,46.063873291015625
2016-06-29,47.127296447753906
2016-06-30,47.38837432861328
2016-07-01,47.560306549072266
2016-07-05,46.38863754272461
2016-07-06,46.5542106628418
2016-07-07,47.45204544067383
2016-07-08,48.86566925048828
2016-07-11,48.36899948120117
2016-07-12,49.324134826660156
2016-07-13,48.878414154052734
2016-07-14,49.41965866088867
2016-07-15,49.6107063293457
2016-07-18,49.986392974853516
2016-07-19,50.139217376708984
2016-07-20,50.61042022705078
2016-07-21,50.36207580566406
2016-07-22,49.76987838745117
2016-07-25,50.22200012207031
2016-07-26,50.209259033203125
2016-07-27,49.75715637207031
2016-07-28,50.31749725341797
2016-07-29,47.92325973510742
2016-08-01,47.68764877319336
2016-08-02,45.82828903198242
2016-08-03,46.840755462646484
2016-08-04,47.33742904663086
2016-08-05,47.43930435180664
2016-08-08,48.025146484375
2016-08-09,47.471160888671875
2016-08-10,47.37563705444336
2016-08-11,48.795631408691406
2016-08-12,48.505863189697266
2016-08-15,49.89672088623047
2016-08-16,49.452430725097656
2016-08-17,49.70353698730469
2016-08-18,50.29594802856445
2016-08-19,51.429229736328125
2016-08-22,50.50198745727539
2016-08-23,50.84971237182617
2016-08-24,50.28306579589844
2016-08-25,50.83039474487305
2016-08-26,50.978492736816406
2016-08-29,51.300445556640625
2016-08-30,51.474308013916016
2016-08-31,50.79821014404297
2016-09-01,50.534202575683594
2016-09-02,51.332637786865234
2016-09-06,51.17165756225586
2016-09-07,51.190975189208984
2016-09-08,50.56637191772461
2016-09-09,49.059627532958984
2016-09-12,49.420230865478516
2016-09-13,47.95210266113281
2016-09-14,48.58958053588867
2016-09-15,49.272117614746094
2016-09-16,49.65846252441406
2016-09-19,50.50843811035156
2016-09-20,49.92890930175781
2016-09-21,50.31526565551758
2016-09-22,50.34101104736328
2016-09-23,49.83232498168945
2016-09-26,49.25281524658203
2016-09-27,50.08344650268555
2016-09-28,51.51292037963867
2016-09-29,51.815582275390625
2016-09-30,51.937931060791016
2016-10-03,52.05381774902344
2016-10-04,51.409912109375
2016-10-05,52.36934280395508
2016-10-06,54.14653396606445
2016-10-07,52.440162658691406
2016-10-10,52.96818161010742
2016-10-11,51.706111907958984
2016-10-12,51.51292037963867
2016-10-13,51.44856262207031
2016-10-14,51.223175048828125
2016-10-17,51.210289001464844
2016-10-18,51.62884521484375
2016-10-19,52.57538604736328
2016-10-20,52.51744079589844
2016-10-21,52.71705627441406
2016-10-24,52.55607223510742
2016-10-25,51.4871711730957
2016-10-26,51.73830795288086
2016-10-27,51.67392349243164
2016-10-28,51.69322967529297
2016-10-31,51.223175048828125
2016-11-01,50.360328674316406
2016-11-02,49.83232498168945
2016-11-03,50.42472457885742
2016-11-04,50.51487350463867
2016-11-07,50.972049713134766
2016-11-08,50.83682632446289
2016-11-09,52.118221282958984
2016-11-10,53.6700325012207
2016-11-11,52.929542541503906
2016-11-14,53.05832290649414
2016-11-15,53.715118408203125
2016-11-16,53.573448181152344
2016-11-17,53.451114654541016
2016-11-18,53.521942138671875
2016-11-21,54.83552932739258
2016-11-22,55.228309631347656
2016-11-23,55.78850173950195
2016-11-25,56.36076354980469
2016-11-28,55.651947021484375
2016-11-29,54.442413330078125
2016-11-30,58.73434066772461
2016-12-01,59.29357147216797
2016-12-02,57.966983795166016
2016-12-05,57.61582946777344
2016-12-06,57.082576751708984
2016-12-07,58.142578125
2016-12-08,58.87739562988281
2016-12-09,57.4987678527832
2016-12-12,58.259605407714844
2016-12-13,58.279136657714844
2016-12-14,57.2841682434082
2016-12-15,57.765384674072266
2016-12-16,57.6678581237793
2016-12-19,57.31669616699219
2016-12-20,57.310184478759766
2016-12-21,57.076072692871094
2016-12-22,56.920005798339844
2016-12-23,57.03057098388672
2016-12-27,56.6403694152832
2016-12-28,56.17219161987305
2016-12-29,55.93156051635742
2016-12-30,55.78199768066406
2017-01-03,56.49733352661133
2017-01-04,57.7393913269043
2017-01-05,57.6678581237793
2017-01-06,57.33619689941406
2017-01-09,56.50383758544922
2017-01-10,56.49733352661133
2017-01-11,57.511783599853516
2017-01-12,58.279136657714844
2017-01-13,58.35065460205078
2017-01-17,58.5067253112793
2017-01-18,58.55876541137695
2017-01-19,58.370174407958984
2017-01-20,59.10498809814453
2017-01-23,59.28055953979492
2017-01-24,61.86221694946289
2017-01-25,62.675106048583984
