,EL
2021-06-11,285.3658447265625
2021-06-14,288.21746826171875
2021-06-15,287.8277282714844
2021-06-16,284.2062072753906
2021-06-17,285.06170654296875
2021-06-18,281.2405700683594
2021-06-21,286.56353759765625
2021-06-22,285.64154052734375
2021-06-23,287.4189453125
2021-06-24,293.4263610839844
2021-06-25,300.31756591796875
2021-06-28,298.97735595703125
2021-06-29,301.8004150390625
2021-06-30,302.3421936035156
2021-07-01,301.3916931152344
2021-07-02,301.8479309082031
2021-07-06,303.2546691894531
2021-07-07,303.3592224121094
2021-07-08,298.0553894042969
2021-07-09,302.142578125
2021-07-12,304.6234436035156
2021-07-13,304.7660217285156
2021-07-14,310.402587890625
2021-07-15,310.7828674316406
2021-07-16,308.43505859375
2021-07-19,300.46966552734375
2021-07-20,307.446533203125
2021-07-21,307.0947570800781
2021-07-22,310.421630859375
2021-07-23,317.0467834472656
2021-07-26,316.8282165527344
2021-07-27,313.46331787109375
2021-07-28,314.4993896484375
2021-07-29,317.0848083496094
2021-07-30,317.3128662109375
2021-08-02,311.4577331542969
2021-08-03,311.3341064453125
2021-08-04,309.66119384765625
2021-08-05,312.4272766113281
2021-08-06,312.5603332519531
2021-08-09,310.31707763671875
2021-08-10,311.5052185058594
2021-08-11,311.3816833496094
2021-08-12,310.61175537109375
2021-08-13,310.44061279296875
2021-08-16,311.7524108886719
2021-08-17,306.6385498046875
2021-08-18,303.2926330566406
2021-08-19,311.2010498046875
2021-08-20,313.8435363769531
2021-08-23,319.6512451171875
2021-08-24,320.89642333984375
2021-08-25,318.72918701171875
2021-08-26,319.84136962890625
2021-08-27,323.95709228515625
2021-08-30,326.9939270019531
2021-08-31,324.1474304199219
2021-09-01,327.7841796875
2021-09-02,327.546142578125
2021-09-03,325.42315673828125
2021-09-07,321.3677062988281
2021-09-08,320.5965576171875
2021-09-09,321.29144287109375
2021-09-10,319.596923828125
2021-09-13,316.9503479003906
2021-09-14,314.9416809082031
2021-09-15,310.59100341796875
2021-09-16,307.6207275390625
2021-09-17,304.52667236328125
2021-09-20,295.692138671875
2021-09-21,296.6250305175781
2021-09-22,303.2700500488281
2021-09-23,305.8976135253906
2021-09-24,305.2597351074219
2021-09-27,303.3843688964844
2021-09-28,294.6829833984375
2021-09-29,291.6936950683594
2021-09-30,285.53424072265625
2021-10-01,295.768310546875
2021-10-04,291.5033264160156
2021-10-05,298.1482238769531
2021-10-06,298.5005187988281
2021-10-07,299.6809997558594
2021-10-08,296.7488098144531
2021-10-11,295.08282470703125
2021-10-12,294.2450866699219
2021-10-13,299.8904724121094
2021-10-14,304.2030944824219
2021-10-15,305.4216003417969
2021-10-18,303.0796813964844
2021-10-19,297.4342346191406
2021-10-20,289.64691162109375
2021-10-21,302.51788330078125
2021-10-22,311.91424560546875
2021-10-25,314.2181701660156
2021-10-26,315.1605224609375
2021-10-27,309.753173828125
2021-10-28,309.87701416015625
2021-10-29,308.7630615234375
2021-11-01,309.5437316894531
2021-11-02,322.3672180175781
2021-11-03,324.042724609375
2021-11-04,323.4430236816406
2021-11-05,332.7250061035156
2021-11-08,332.6203308105469
2021-11-09,330.4115905761719
2021-11-10,328.5457763671875
2021-11-11,327.87939453125
2021-11-12,330.0785217285156
2021-11-15,331.36370849609375
2021-11-16,333.5057067871094
2021-11-17,337.4468994140625
2021-11-18,330.5354309082031
2021-11-19,335.91424560546875
2021-11-22,333.64849853515625
2021-11-23,332.9725341796875
2021-11-24,332.44891357421875
2021-11-26,318.3021545410156
2021-11-29,324.3105773925781
2021-11-30,316.6999206542969
2021-12-01,310.2718811035156
2021-12-02,319.1795959472656
2021-12-03,319.7804870605469
2021-12-06,325.7411804199219
2021-12-07,337.2715759277344
2021-12-08,339.6654052734375
2021-12-09,339.3697509765625
2021-12-10,344.662841796875
2021-12-13,343.6614685058594
2021-12-14,340.2471923828125
2021-12-15,348.22021484375
2021-12-16,345.89312744140625
2021-12-17,329.9469909667969
2021-12-20,329.54644775390625
2021-12-21,336.4226989746094
2021-12-22,344.95849609375
2021-12-23,349.0499267578125
2021-12-27,352.1781005859375
2021-12-28,350.776123046875
2021-12-29,352.9505615234375
2021-12-30,350.33746337890625
2021-12-31,353.0650939941406
2022-01-03,353.15087890625
2022-01-04,354.6482238769531
2022-01-05,339.6272277832031
2022-01-06,338.9405517578125
2022-01-07,338.50189208984375
2022-01-10,320.3431701660156
2022-01-11,324.8065490722656
2022-01-12,329.5560302734375
2022-01-13,318.90301513671875
2022-01-14,307.14373779296875
2022-01-18,296.5574951171875
2022-01-19,295.19366455078125
2022-01-20,287.125244140625
2022-01-21,283.272216796875
2022-01-24,287.8214416503906
2022-01-25,280.5923156738281
2022-01-26,279.02825927734375
2022-01-27,284.3881530761719
2022-01-28,289.7289123535156
2022-01-31,297.358642578125
2022-02-01,300.4390869140625
2022-02-02,304.3970642089844
2022-02-03,289.0898742675781
2022-02-04,298.846435546875
2022-02-07,299.8764343261719
2022-02-08,300.49627685546875
2022-02-09,305.226806640625
2022-02-10,301.0018005371094
2022-02-11,286.8486633300781
2022-02-14,289.7861022949219
2022-02-15,293.2957458496094
2022-02-16,294.36395263671875
2022-02-17,290.20574951171875
2022-02-18,288.9659423828125
2022-02-22,281.99432373046875
2022-02-23,277.464111328125
2022-02-24,279.5622863769531
2022-02-25,287.0165100097656
2022-02-28,283.19384765625
2022-03-01,272.92999267578125
2022-03-02,278.81689453125
2022-03-03,279.2469787597656
2022-03-04,273.02557373046875
2022-03-07,252.1727752685547
2022-03-08,257.878173828125
2022-03-09,265.37060546875
2022-03-10,261.2420654296875
2022-03-11,252.51683044433594
2022-03-14,239.28079223632812
2022-03-15,247.4231414794922
2022-03-16,258.8719787597656
2022-03-17,260.3150939941406
2022-03-18,264.5965270996094
2022-03-21,261.8250732421875
2022-03-22,269.40350341796875
2022-03-23,261.3089904785156
2022-03-24,264.4149475097656
2022-03-25,262.7043151855469
2022-03-28,265.313232421875
2022-03-29,272.2992248535156
2022-03-30,266.78497314453125
2022-03-31,260.2481994628906
2022-04-01,262.2455139160156
2022-04-04,266.2689208984375
2022-04-05,260.5731201171875
2022-04-06,252.99464416503906
2022-04-07,255.18310546875
2022-04-08,254.82003784179688
2022-04-11,250.6532745361328
2022-04-12,251.05465698242188
2022-04-13,254.76263427734375
2022-04-14,252.1727752685547
2022-04-18,252.4116973876953
2022-04-19,262.3889465332031
2022-04-20,265.9249267578125
2022-04-21,259.8946228027344
2022-04-22,252.33531188964844
2022-04-25,256.3299255371094
2022-04-26,243.47618103027344
2022-04-27,248.1303253173828
2022-04-28,260.25775146484375
2022-04-29,252.3543701171875
2022-05-02,249.076416015625
2022-05-03,234.63621520996094
2022-05-04,245.85581970214844
2022-05-05,231.1098175048828
2022-05-06,229.6476287841797
2022-05-09,223.22552490234375
2022-05-10,219.49839782714844
2022-05-11,219.31683349609375
2022-05-12,220.7598876953125
2022-05-13,229.73362731933594
2022-05-16,224.9457244873047
2022-05-17,231.82656860351562
2022-05-18,218.97279357910156
2022-05-19,224.9457244873047
2022-05-20,226.69461059570312
2022-05-23,226.1116485595703
2022-05-24,221.77291870117188
2022-05-25,221.82069396972656
2022-05-26,229.7432098388672
2022-05-27,241.29739379882812
2022-05-31,243.97039794921875
2022-06-01,239.91781616210938
2022-06-02,253.31150817871094
2022-06-03,253.1390838623047
2022-06-06,254.537841796875
2022-06-07,259.94134521484375
2022-06-08,256.6263732910156
2022-06-09,247.93679809570312
2022-06-10,239.01724243164062
2022-06-13,228.26776123046875
2022-06-14,230.68206787109375
2022-06-15,232.92393493652344
2022-06-16,223.34332275390625
2022-06-17,227.8558349609375
2022-06-21,236.41127014160156
2022-06-22,237.51307678222656
2022-06-23,247.71641540527344
2022-06-24,258.86834716796875
2022-06-27,251.84567260742188
2022-06-28,246.57632446289062
2022-06-29,246.21226501464844
2022-06-30,243.98956298828125
2022-07-01,245.76197814941406
2022-07-05,248.166748046875
2022-07-06,246.4517822265625
2022-07-07,248.46371459960938
2022-07-08,240.933349609375
2022-07-11,235.29037475585938
2022-07-12,234.05450439453125
2022-07-13,235.1466827392578
2022-07-14,233.74789428710938
2022-07-15,235.24246215820312
2022-07-18,235.46282958984375
2022-07-19,244.68896484375
2022-07-20,246.98834228515625
2022-07-21,251.55824279785156
2022-07-22,249.1918487548828
2022-07-25,247.84095764160156
2022-07-26,241.25912475585938
2022-07-27,252.3726348876953
2022-07-28,259.91259765625
2022-07-29,261.6466979980469
2022-08-01,262.0394287109375
2022-08-02,257.1341857910156
2022-08-03,258.255126953125
2022-08-04,261.84783935546875
2022-08-05,259.3856201171875
2022-08-08,258.8299865722656
2022-08-09,254.48989868164062
2022-08-10,261.07183837890625
2022-08-11,259.02154541015625
2022-08-12,263.8310546875
2022-08-15,264.7795104980469
2022-08-16,264.5303955078125
2022-08-17,264.9231872558594
2022-08-18,269.809326171875
2022-08-19,261.819091796875
2022-08-22,254.14503479003906
2022-08-23,254.42288208007812
2022-08-24,254.29827880859375
2022-08-25,265.6897277832031
2022-08-26,250.89723205566406
2022-08-29,248.94271850585938
2022-08-30,246.8973388671875
2022-08-31,244.2758026123047
2022-09-01,241.20291137695312
2022-09-02,238.4564971923828
2022-09-06,236.3726806640625
2022-09-07,238.13961791992188
2022-09-08,238.09158325195312
2022-09-09,242.85458374023438
2022-09-12,245.27447509765625
2022-09-13,235.51805114746094
2022-09-14,236.3631134033203
2022-09-15,235.05711364746094
2022-09-16,229.8716278076172
2022-09-19,232.06103515625
2022-09-20,229.98684692382812
2022-09-21,228.41195678710938
2022-09-22,225.57916259765625
2022-09-23,219.92312622070312
2022-09-26,223.22647094726562
2022-09-27,217.0998992919922
2022-09-28,219.0780487060547
2022-09-29,210.63722229003906
2022-09-30,207.32424926757812
2022-10-03,210.3875274658203
2022-10-04,218.23301696777344
2022-10-05,217.25355529785156
2022-10-06,219.9999542236328
2022-10-07,211.04054260253906
2022-10-10,208.28453063964844
2022-10-11,205.54774475097656
2022-10-12,206.55601501464844
2022-10-13,204.7891082763672
2022-10-14,200.99600219726562
2022-10-17,204.52024841308594
2022-10-18,206.69049072265625
2022-10-19,199.05624389648438
2022-10-20,192.96804809570312
2022-10-21,193.78433227539062
2022-10-24,188.9733123779297
2022-10-25,196.97244262695312
2022-10-26,197.81748962402344
2022-10-27,196.3098602294922
2022-10-28,198.24000549316406
2022-10-31,192.52633666992188
2022-11-01,198.5472869873047
2022-11-02,182.4145965576172
2022-11-03,186.0828857421875
2022-11-04,202.1675567626953
2022-11-07,197.8271026611328
2022-11-08,199.6324005126953
2022-11-09,196.67474365234375
2022-11-10,210.19546508789062
2022-11-11,219.1549072265625
2022-11-14,211.90480041503906
2022-11-15,217.9641571044922
2022-11-16,214.05580139160156
2022-11-17,219.09725952148438
2022-11-18,224.18678283691406
2022-11-21,210.22430419921875
2022-11-22,213.46041870117188
2022-11-23,213.86375427246094
2022-11-25,211.27098083496094
2022-11-28,208.66864013671875
2022-11-29,207.0312042236328
2022-11-30,227.114013671875
2022-12-01,223.42491149902344
2022-12-02,230.2155303955078
2022-12-05,222.95294189453125
2022-12-06,228.32763671875
2022-12-07,223.97396850585938
2022-12-08,233.6926727294922
2022-12-09,231.56399536132812
2022-12-12,235.4457244873047
2022-12-13,239.0288543701172
2022-12-14,240.0498504638672
2022-12-15,231.7470245361328
2022-12-16,232.0745086669922
2022-12-19,227.54745483398438
2022-12-20,228.8959503173828
2022-12-21,234.89669799804688
2022-12-22,233.3074188232422
2022-12-23,232.15158081054688
2022-12-27,239.154052734375
2022-12-28,237.13134765625
2022-12-29,240.7337188720703
2022-12-30,238.98068237304688
2023-01-03,244.5673065185547
2023-01-04,252.27291870117188
2023-01-05,251.56015014648438
2023-01-06,254.1029815673828
2023-01-09,252.00320434570312
2023-01-10,252.7930450439453
2023-01-11,253.9103240966797
2023-01-12,252.6003875732422
2023-01-13,257.38751220703125
2023-01-17,257.2141418457031
2023-01-18,253.56361389160156
2023-01-19,249.96127319335938
2023-01-20,257.7150573730469
2023-01-23,264.3899841308594
2023-01-24,266.9617614746094
2023-01-25,263.8602294921875
2023-01-26,263.16668701171875
2023-01-27,260.826171875
2023-01-30,261.2306823730469
2023-01-31,266.88470458984375
2023-02-01,270.4678039550781
2023-02-02,258.5337219238281
2023-02-03,259.6221618652344
2023-02-06,251.56015014648438
2023-02-07,251.40602111816406
2023-02-08,249.65298461914062
2023-02-09,243.21876525878906
2023-02-10,241.03231811523438
2023-02-13,245.896484375
2023-02-14,246.1180419921875
2023-02-15,245.28004455566406
2023-02-16,240.3484344482422
2023-02-17,243.57518005371094
2023-02-21,240.79151916503906
2023-02-22,240.0787353515625
2023-02-23,240.4736785888672
2023-02-24,233.7890167236328
2023-02-27,233.8662872314453
2023-02-28,234.7451934814453
2023-03-01,237.43020629882812
2023-03-02,240.33734130859375
2023-03-03,244.57736206054688
2023-03-06,243.0899658203125
2023-03-07,237.07286071777344
2023-03-08,239.9896240234375
2023-03-09,235.16049194335938
2023-03-10,228.12924194335938
2023-03-13,226.93161010742188
2023-03-14,232.20506286621094
2023-03-15,228.70877075195312
2023-03-16,229.1240692138672
2023-03-17,226.5452880859375
2023-03-20,228.72805786132812
2023-03-21,230.35067749023438
2023-03-22,229.191650390625
2023-03-23,230.56314086914062
2023-03-24,233.43167114257812
2023-03-27,233.6055145263672
2023-03-28,232.21469116210938
2023-03-29,236.27120971679688
2023-03-30,238.28977966308594
2023-03-31,238.03868103027344
2023-04-03,238.3573760986328
2023-04-04,236.20359802246094
2023-04-05,231.24888610839844
2023-04-06,233.01634216308594
2023-04-10,232.3402557373047
2023-04-11,233.48960876464844
2023-04-12,238.6085205078125
2023-04-13,242.90647888183594
2023-04-14,245.3306884765625
2023-04-17,244.5966339111328
2023-04-18,248.2957763671875
2023-04-19,247.86119079589844
2023-04-20,249.64796447753906
2023-04-21,247.474853515625
2023-04-24,244.93470764160156
2023-04-25,238.6085205078125
2023-04-26,232.61068725585938
2023-04-27,237.2756805419922
2023-04-28,238.28977966308594
2023-05-01,238.4346466064453
2023-05-02,236.84104919433594
2023-05-03,195.77392578125
2023-05-04,194.1320343017578
2023-05-05,196.585205078125
2023-05-08,198.9708251953125
2023-05-09,194.3831329345703
2023-05-10,194.31552124023438
2023-05-11,194.89498901367188
2023-05-12,192.34521484375
2023-05-15,194.31552124023438
2023-05-16,188.28872680664062
2023-05-17,190.3363037109375
2023-05-18,193.0213165283203
2023-05-19,193.05027770996094
2023-05-22,191.20553588867188
2023-05-23,185.1980743408203
2023-05-24,183.40162658691406
2023-05-25,184.5702667236328
2023-05-26,187.796142578125
2023-05-30,185.98390197753906
2023-05-31,178.34722900390625
2023-06-01,177.242431640625
2023-06-02,182.47567749023438
2023-06-05,175.49803161621094
2023-06-06,178.4441375732422
2023-06-07,175.6627655029297
2023-06-08,175.53677368164062
2023-06-09,171.07882690429688
2023-06-12,174.08309936523438
2023-06-13,178.96746826171875
2023-06-14,186.22618103027344
2023-06-15,193.25230407714844
2023-06-16,197.65211486816406
2023-06-20,191.4497528076172
2023-06-21,188.73619079589844
2023-06-22,189.50180053710938
2023-06-23,186.01295471191406
2023-06-26,188.08688354492188
2023-06-27,190.40309143066406
2023-06-28,187.8833465576172
2023-06-29,186.5847625732422
2023-06-30,190.31585693359375
2023-07-03,191.88583374023438
2023-07-05,189.5987091064453
2023-07-06,188.02874755859375
2023-07-07,186.51693725585938
2023-07-10,187.2340545654297
2023-07-11,186.9433135986328
2023-07-12,185.1310577392578
2023-07-13,187.2921905517578
2023-07-14,187.65077209472656
2023-07-17,186.7010498046875
2023-07-18,182.3690643310547
2023-07-19,185.07290649414062
2023-07-20,176.63186645507812
2023-07-21,174.11216735839844
2023-07-24,171.57305908203125
2023-07-25,172.87168884277344
2023-07-26,172.57125854492188
2023-07-27,168.0939178466797
2023-07-28,174.8680877685547
2023-07-31,174.44168090820312
2023-08-01,169.62515258789062
2023-08-02,167.1732635498047
2023-08-03,166.5336456298828
2023-08-04,165.39007568359375
2023-08-07,164.8958282470703
2023-08-08,162.94789123535156
2023-08-09,161.05812072753906
2023-08-10,164.69232177734375
2023-08-11,162.45367431640625
2023-08-14,162.0078582763672
2023-08-15,158.47056579589844
2023-08-16,157.12350463867188
2023-08-17,157.0556640625
2023-08-18,151.85145568847656
2023-08-21,146.24024963378906
2023-08-22,144.97071838378906
2023-08-23,148.14944458007812
2023-08-24,146.07553100585938
2023-08-25,148.46925354003906
2023-08-28,151.5607452392578
2023-08-29,154.35182189941406
2023-08-30,159.17864990234375
2023-08-31,156.2202606201172
2023-09-01,157.3588409423828
2023-09-05,156.7457733154297
2023-09-06,152.3762969970703
2023-09-07,151.2279815673828
2023-09-08,149.86558532714844
2023-09-11,149.18435668945312
2023-09-12,147.23805236816406
2023-09-13,148.2987823486328
2023-09-14,150.09913635253906
2023-09-15,151.51991271972656
2023-09-18,150.0601806640625
2023-09-19,147.92898559570312
2023-09-20,146.7904052734375
2023-09-21,142.1776580810547
2023-09-22,143.6568603515625
2023-09-25,141.5840301513672
2023-09-26,135.87164306640625
2023-09-27,136.28033447265625
2023-09-28,138.13906860351562
2023-09-29,140.66928100585938
2023-10-02,139.55014038085938
2023-10-03,137.27296447753906
2023-10-04,138.55752563476562
2023-10-05,137.59408569335938
2023-10-06,141.36021423339844
2023-10-09,138.10015869140625
2023-10-10,136.89341735839844
2023-10-11,136.6598663330078
2023-10-12,135.87164306640625
2023-10-13,133.9837188720703
2023-10-16,136.44580078125
2023-10-17,138.83973693847656
2023-10-18,134.90821838378906
2023-10-19,135.08338928222656
2023-10-20,133.61390686035156
2023-10-23,133.29275512695312
2023-10-24,134.31459045410156
2023-10-25,130.93772888183594
2023-10-26,130.6263427734375
2023-10-27,121.1867446899414
2023-10-30,124.53439331054688
2023-10-31,125.41023254394531
2023-11-01,101.70421600341797
2023-11-02,111.30924224853516
2023-11-03,107.98106384277344
2023-11-06,109.64514923095703
2023-11-07,112.42837524414062
2023-11-08,113.46965026855469
2023-11-09,112.2239990234375
2023-11-10,111.6693115234375
2023-11-13,110.67669677734375
2023-11-14,119.52265167236328
2023-11-15,122.68539428710938
2023-11-16,119.32803344726562
2023-11-17,120.48607635498047
2023-11-20,119.16259002685547
2023-11-21,116.9243392944336
2023-11-22,119.3377456665039
2023-11-24,120.58338928222656
2023-11-27,119.43507385253906
2023-11-28,122.64647674560547
2023-11-29,122.8714828491211
2023-11-30,124.91608428955078
2023-12-01,129.07374572753906
2023-12-04,135.9314727783203
2023-12-05,129.29873657226562
2023-12-06,130.46290588378906
2023-12-07,132.88902282714844
2023-12-08,130.8248748779297
2023-12-11,131.87161254882812
2023-12-12,133.6227264404297
2023-12-13,139.92283630371094
2023-12-14,142.8870086669922
2023-12-15,140.5195770263672
2023-12-18,139.77610778808594
2023-12-19,145.78271484375
2023-12-20,140.490234375
2023-12-21,142.300048828125
2023-12-22,141.2924041748047
2023-12-26,141.8598175048828
2023-12-27,142.5543975830078
2023-12-28,144.3446502685547
2023-12-29,143.07289123535156
2024-01-02,142.29026794433594
2024-01-03,135.6477813720703
2024-01-04,135.7064666748047
2024-01-05,134.31729125976562
2024-01-08,136.00973510742188
2024-01-09,136.24452209472656
2024-01-10,132.7227325439453
2024-01-11,135.48146057128906
2024-01-12,131.88140869140625
2024-01-16,126.94110870361328
2024-01-17,123.53670501708984
2024-01-18,124.88673400878906
2024-01-19,123.09648895263672
2024-01-22,122.48016357421875
2024-01-23,125.36608123779297
2024-01-24,123.41932678222656
2024-01-25,125.8650131225586
2024-01-26,127.95850372314453
2024-01-29,132.56619262695312
2024-01-30,131.2650909423828
2024-01-31,129.12266540527344
2024-02-01,131.7738037109375
2024-02-02,131.20639038085938
2024-02-05,147.0153350830078
2024-02-06,143.03375244140625
2024-02-07,138.8467254638672
2024-02-08,137.71192932128906
2024-02-09,140.22608947753906
2024-02-12,142.7402801513672
2024-02-13,139.07174682617188
2024-02-14,139.55108642578125
2024-02-15,142.1630859375
2024-02-16,143.1902618408203
2024-02-20,141.95765686035156
2024-02-21,144.27613830566406
2024-02-22,145.4403076171875
2024-02-23,146.73162841796875
2024-02-26,141.86961364746094
2024-02-27,145.2837677001953
2024-02-28,144.8219451904297
2024-02-29,146.00111389160156
2024-03-01,146.24676513671875
2024-03-04,145.21499633789062
2024-03-05,144.76300048828125
2024-03-06,142.88613891601562
2024-03-07,145.59823608398438
2024-03-08,146.90516662597656
2024-03-11,151.24842834472656
2024-03-12,149.4403533935547
2024-03-13,155.1986541748047
2024-03-14,150.1871795654297
2024-03-15,147.15081787109375
2024-03-18,145.2543182373047
2024-03-19,143.65260314941406
2024-03-20,144.2126922607422
2024-03-21,143.71156311035156
2024-03-22,140.69485473632812
2024-03-25,136.7544403076172
2024-03-26,136.8920135498047
2024-03-27,142.52255249023438
2024-03-28,151.47442626953125
2024-04-01,149.3912353515625
2024-04-02,150.11837768554688
2024-04-03,143.93756103515625
2024-04-04,141.8052215576172
2024-04-05,141.92312622070312
2024-04-08,142.90577697753906
2024-04-09,145.9716339111328
2024-04-10,142.35549926757812
2024-04-11,142.90577697753906
2024-04-12,136.39085388183594
2024-04-15,134.8579559326172
2024-04-16,134.55331420898438
2024-04-17,135.64405822753906
2024-04-18,142.2965545654297
2024-04-19,141.9034881591797
2024-04-22,144.8612518310547
2024-04-23,146.39418029785156
2024-04-24,144.8022918701172
2024-04-25,142.47341918945312
2024-04-26,144.89071655273438
2024-04-29,144.2421875
2024-04-30,144.16358947753906
2024-05-01,125.15925598144531
2024-05-02,132.5978546142578
2024-05-03,130.632568359375
2024-05-06,127.82221221923828
2024-05-07,127.2424545288086
2024-05-08,127.2817611694336
2024-05-09,129.37478637695312
2024-05-10,129.70889282226562
2024-05-13,132.37184143066406
2024-05-14,131.73312377929688
2024-05-15,133.6394500732422
2024-05-16,135.84060668945312
2024-05-17,132.41114807128906
2024-05-20,128.8638153076172
2024-05-21,130.41639709472656
2024-05-22,128.50022888183594
2024-05-23,123.9407730102539
2024-05-24,123.87198638916016
2024-05-28,123.87198638916016
2024-05-29,119.44027709960938
2024-05-30,119.28304290771484
2024-05-31,121.88152313232422
2024-06-03,122.7312240600586
2024-06-04,122.05936431884766
2024-06-05,121.48632049560547
2024-06-06,122.02973175048828
2024-06-07,119.02616882324219
2024-06-10,117.38605499267578
2024-06-11,116.19055938720703
2024-06-12,112.65345764160156
2024-06-13,112.72262573242188
2024-06-14,112.53490447998047
2024-06-17,113.50315856933594
2024-06-18,109.4621810913086
2024-06-20,111.34928131103516
2024-06-21,112.48550415039062
2024-06-24,113.75016021728516
2024-06-25,112.51513671875
2024-06-26,111.8630599975586
2024-06-27,109.53133392333984
2024-06-28,105.12479400634766
2024-07-01,104.11701965332031
2024-07-02,104.60115051269531
2024-07-03,105.16431427001953
2024-07-05,105.07539367675781
2024-07-08,105.22359466552734
2024-07-09,102.9610366821289
2024-07-10,100.9850082397461
2024-07-11,100.39220428466797
2024-07-12,102.12123107910156
2024-07-15,99.82904052734375
2024-07-16,99.77963256835938
2024-07-17,99.47335052490234
2024-07-18,95.73865509033203
2024-07-19,97.99132537841797
2024-07-22,99.82904052734375
2024-07-23,98.76197052001953
2024-07-24,98.60389709472656
2024-07-25,98.70269775390625
2024-07-26,99.51287078857422
2024-07-29,99.52275085449219
2024-07-30,98.24821472167969
2024-07-31,98.41617584228516
2024-08-01,95.95601654052734
2024-08-02,94.35543060302734
2024-08-05,91.09497833251953
2024-08-06,92.25096130371094
2024-08-07,90.4725341796875
2024-08-08,90.60096740722656
2024-08-09,88.08153533935547
2024-08-12,85.16688537597656
2024-08-13,90.81832885742188
2024-08-14,90.53180694580078
2024-08-15,93.99974060058594
2024-08-16,93.831787109375
2024-08-19,91.73719024658203
2024-08-20,89.87972259521484
2024-08-21,90.41325378417969
2024-08-22,90.3440933227539
2024-08-23,92.57699584960938
2024-08-26,93.36741638183594
2024-08-27,91.75695037841797
2024-08-28,91.28269958496094
2024-08-29,89.4845199584961
2024-08-30,91.22624206542969
2024-09-03,92.09211730957031
2024-09-04,91.97269439697266
2024-09-05,89.64376068115234
2024-09-06,87.08592224121094
2024-09-09,86.49871826171875
2024-09-10,84.72713470458984
2024-09-11,84.1200180053711
2024-09-12,83.8015365600586
2024-09-13,84.15983581542969
2024-09-16,84.72713470458984
2024-09-17,87.6830825805664
2024-09-18,87.58355712890625
2024-09-19,87.02620697021484
2024-09-20,84.60771179199219
2024-09-23,86.28970336914062
2024-09-24,91.54472351074219
2024-09-25,91.17647552490234
2024-09-26,100.3030776977539
2024-09-27,99.39738464355469
2024-09-30,99.2182388305664
2024-10-01,96.77983093261719
2024-10-02,96.660400390625
2024-10-03,94.95849609375
2024-10-04,95.40636444091797
2024-10-07,95.58551025390625
2024-10-08,93.46559143066406
2024-10-09,93.25657653808594
2024-10-10,94.49071502685547
2024-10-11,95.64522552490234
2024-10-14,93.99308013916016
2024-10-15,90.99732208251953
2024-10-16,90.4200668334961
2024-10-17,90.5096435546875
2024-10-18,89.61390686035156
2024-10-21,88.83759307861328
2024-10-22,87.17549133300781
2024-10-23,87.37454986572266
2024-10-24,88.2105712890625
2024-10-25,86.83710479736328
2024-10-28,88.3001480102539
2024-10-29,88.33000946044922
2024-10-30,86.73757934570312
2024-10-31,68.61375427246094
2024-11-01,66.26492309570312
2024-11-04,66.13553619384766
2024-11-05,65.54833221435547
2024-11-06,62.98053741455078
2024-11-07,65.99620056152344
2024-11-08,63.59760665893555
2024-11-11,64.28433990478516
2024-11-12,62.44309616088867
2024-11-13,62.56252670288086
2024-11-14,64.52320861816406
2024-11-15,63.44831466674805
2024-11-18,64.26443481445312
2024-11-19,64.48339080810547
2024-11-20,65.02084350585938
2024-11-21,66.52368927001953
2024-11-22,69.59906768798828
2024-11-25,72.62468719482422
2024-11-26,72.83368682861328
2024-11-27,73.61000061035156
2024-11-29,72.12000274658203
2024-12-02,75.9800033569336
2024-12-03,77.4800033569336
2024-12-04,79.29000091552734
2024-12-05,78.16999816894531
2024-12-06,79.31999969482422
2024-12-09,81.68000030517578
2024-12-10,82.58000183105469
2024-12-11,81.22000122070312
2024-12-12,81.0199966430664
2024-12-13,80.04000091552734
2024-12-16,79.56999969482422
2024-12-17,78.18000030517578
