,DELL
2020-05-04,19.18357276916504
2020-05-05,19.013263702392575
2020-05-06,19.15519142150879
2020-05-07,19.75127220153809
2020-05-08,20.650135040283203
2020-05-11,20.517669677734375
2020-05-12,19.98781394958496
2020-05-13,19.41065788269043
2020-05-14,19.803312301635746
2020-05-15,19.912118911743164
2020-05-18,20.71163558959961
2020-05-19,20.834638595581055
2020-05-20,21.127948760986328
2020-05-21,21.00021743774414
2020-05-22,20.375743865966797
2020-05-26,21.033334732055664
2020-05-27,21.55845832824707
2020-05-28,21.563186645507812
2020-05-29,23.48390769958496
2020-06-01,23.356176376342773
2020-06-02,23.252099990844727
2020-06-03,23.09125328063965
2020-06-04,23.275754928588867
2020-06-05,23.900222778320312
2020-06-08,24.439538955688477
2020-06-09,23.668411254882812
2020-06-10,23.365642547607425
2020-06-11,22.041000366210938
2020-06-12,22.187658309936523
2020-06-15,22.263347625732425
2020-06-16,22.556665420532227
2020-06-17,22.480968475341797
2020-06-18,22.43366241455078
2020-06-19,23.14328956604004
2020-06-22,22.84524726867676
2020-06-23,23.185869216918945
2020-06-24,25.12078285217285
2020-06-25,24.411155700683594
2020-06-26,24.718660354614254
2020-06-29,25.43301773071289
2020-06-30,25.99125862121582
2020-07-01,25.67902183532715
2020-07-02,25.42828369140625
2020-07-06,25.574941635131836
2020-07-07,25.049816131591797
2020-07-08,25.61751937866211
2020-07-09,25.399900436401367
2020-07-10,25.276899337768555
2020-07-13,24.4915771484375
2020-07-14,24.836931228637695
2020-07-15,24.92208480834961
2020-07-16,27.95928955078125
2020-07-17,28.560104370117188
2020-07-20,29.07103729248047
2020-07-21,28.886537551879883
2020-07-22,29.217693328857425
2020-07-23,29.104148864746097
2020-07-24,28.76352882385254
2020-07-27,28.8392276763916
2020-07-28,28.08702278137207
2020-07-29,28.2384090423584
2020-07-30,27.98767471313477
2020-07-31,28.30463981628418
2020-08-03,28.612144470214844
2020-08-04,28.53645133972168
2020-08-05,28.673643112182617
2020-08-06,28.834491729736328
2020-08-07,28.76352882385254
2020-08-10,29.250808715820312
2020-08-11,29.113615036010746
2020-08-12,29.250808715820312
2020-08-13,28.176910400390625
2020-08-14,28.34248733520508
2020-08-17,28.2384090423584
2020-08-18,28.39452362060547
2020-08-19,28.31410026550293
2020-08-20,28.224214553833008
2020-08-21,28.602684020996097
2020-08-24,29.123075485229492
2020-08-25,28.687835693359375
2020-08-26,29.392732620239254
2020-08-27,29.53466033935547
2020-08-28,31.322914123535156
2020-08-31,31.26141929626465
2020-09-01,31.398609161376953
2020-09-02,32.392093658447266
2020-09-03,31.005952835083008
2020-09-04,30.584911346435547
2020-09-08,30.34836769104004
2020-09-09,31.62095832824707
2020-09-10,30.95864486694336
2020-09-11,31.408071517944336
2020-09-14,31.625696182250977
2020-09-15,31.743959426879883
2020-09-16,31.871694564819336
2020-09-17,31.488502502441406
2020-09-18,31.398609161376953
2020-09-21,30.987024307250977
2020-09-22,31.37022399902344
2020-09-23,31.0390682220459
2020-09-24,30.925533294677734
2020-09-25,31.09110450744629
2020-09-28,31.843305587768555
2020-09-29,32.358970642089844
2020-09-30,32.0230827331543
2020-10-01,31.952119827270508
2020-10-02,31.77234649658203
2020-10-05,32.26908874511719
2020-10-06,31.923734664916992
2020-10-07,31.89061164855957
2020-10-08,32.481971740722656
2020-10-09,32.35423278808594
2020-10-12,32.76109313964844
2020-10-13,33.35718536376953
2020-10-14,33.42341232299805
2020-10-15,33.134830474853516
2020-10-16,33.186866760253906
2020-10-19,32.87936019897461
2020-10-20,32.83678436279297
2020-10-21,33.035484313964844
2020-10-22,32.53874588012695
2020-10-23,32.2548942565918
2020-10-26,30.62748336791992
2020-10-27,30.073976516723633
2020-10-28,28.71622085571289
2020-10-29,28.631067276000977
2020-10-30,28.50806427001953
2020-11-02,28.52225875854492
2020-11-03,29.212961196899418
2020-11-04,29.440040588378903
2020-11-05,30.5186767578125
2020-11-06,30.556520462036133
2020-11-09,30.39094352722168
2020-11-10,30.565982818603516
2020-11-11,30.69371795654297
2020-11-12,30.47610092163086
2020-11-13,31.27560806274414
2020-11-16,31.862234115600582
2020-11-17,32.1035041809082
2020-11-18,31.980504989624023
2020-11-19,32.406280517578125
2020-11-20,32.330589294433594
2020-11-23,32.822593688964844
2020-11-24,33.272029876708984
2020-11-25,32.80840301513672
2020-11-27,33.03074645996094
2020-11-30,32.657012939453125
2020-12-01,33.36191177368164
2020-12-02,33.36191177368164
2020-12-03,33.546417236328125
2020-12-04,34.10939025878906
2020-12-07,33.29568099975586
2020-12-08,34.000579833984375
2020-12-09,33.83973693847656
2020-12-10,34.13777160644531
2020-12-11,33.89176559448242
2020-12-14,34.265506744384766
2020-12-15,34.885250091552734
2020-12-16,34.946739196777344
2020-12-17,35.344139099121094
2020-12-18,34.497314453125
2020-12-21,34.56354904174805
2020-12-22,34.407432556152344
2020-12-23,34.724395751953125
2020-12-24,34.53043746948242
2020-12-28,34.464202880859375
2020-12-29,33.825538635253906
2020-12-30,34.29861068725586
2020-12-31,34.67235565185547
2021-01-04,34.29389190673828
2021-01-05,34.75278091430664
2021-01-06,35.04136276245117
2021-01-07,36.115264892578125
2021-01-08,36.53157806396485
2021-01-11,35.77936935424805
2021-01-12,36.30922317504883
2021-01-13,33.69780731201172
2021-01-14,34.6534309387207
2021-01-15,35.13125228881836
2021-01-19,35.415103912353516
2021-01-20,36.451148986816406
2021-01-21,36.38018798828125
2021-01-22,35.926029205322266
2021-01-25,35.80302429199219
2021-01-26,35.973331451416016
2021-01-27,34.9420166015625
2021-01-28,34.970401763916016
2021-01-29,34.48312759399414
2021-02-01,34.984588623046875
2021-02-02,36.5079231262207
2021-02-03,36.78231430053711
2021-02-04,37.52032470703125
2021-02-05,37.66224670410156
2021-02-08,37.8183708190918
2021-02-09,37.65278625488281
2021-02-10,37.64805603027344
2021-02-11,37.61021423339844
2021-02-12,37.87040710449219
2021-02-16,37.58182907104492
2021-02-17,37.49666976928711
2021-02-18,37.70009994506836
2021-02-19,38.21102523803711
2021-02-22,38.21102523803711
2021-02-23,38.11168670654297
2021-02-24,38.646263122558594
2021-02-25,37.69536590576172
2021-02-26,38.35295104980469
2021-03-01,39.30857849121094
2021-03-02,39.128807067871094
2021-03-03,39.54985427856445
2021-03-04,39.17138671875
2021-03-05,40.37775421142578
2021-03-08,40.26420593261719
2021-03-09,40.91706848144531
2021-03-10,41.48003387451172
2021-03-11,41.92473983764648
2021-03-12,42.01935958862305
2021-03-15,42.246437072753906
2021-03-16,42.142356872558594
2021-03-17,43.183143615722656
2021-03-18,41.68346405029297
2021-03-19,41.45638656616211
2021-03-22,41.32392501831055
2021-03-23,40.56698226928711
2021-03-24,40.85083770751953
2021-03-25,40.68053436279297
2021-03-26,42.09978103637695
2021-03-29,41.730770111083984
2021-03-30,41.91054916381836
2021-03-31,41.70238494873047
2021-04-01,42.142356872558594
2021-04-05,42.27482604980469
2021-04-06,42.33159637451172
2021-04-07,43.29195022583008
2021-04-08,43.798152923583984
2021-04-09,44.41316604614258
2021-04-12,44.209739685058594
2021-04-13,43.77449417114258
2021-04-14,43.85491943359375
2021-04-15,46.797508239746094
2021-04-16,47.98021697998047
2021-04-19,48.926387786865234
2021-04-20,48.008602142333984
2021-04-21,47.975494384765625
2021-04-22,47.540252685546875
2021-04-23,47.975494384765625
2021-04-26,47.48821640014648
2021-04-27,47.644325256347656
2021-04-28,47.034053802490234
2021-04-29,47.30844497680664
2021-04-30,46.51839065551758
2021-05-03,46.25819778442383
2021-05-04,45.662105560302734
2021-05-05,46.55150604248047
2021-05-06,47.19962310791016
2021-05-07,47.809906005859375
2021-05-10,47.15705108642578
2021-05-11,46.27711486816406
2021-05-12,44.51251602172851
2021-05-13,45.6053352355957
2021-05-14,46.56570816040039
2021-05-17,46.54677200317383
2021-05-18,46.43323516845703
2021-05-19,45.79457473754883
2021-05-20,46.65085220336914
2021-05-21,46.58462142944336
2021-05-24,47.37467193603515
2021-05-25,47.076629638671875
2021-05-26,47.147586822509766
2021-05-27,47.1665153503418
2021-05-28,46.6650505065918
2021-06-01,48.65673065185547
2021-06-02,47.68217468261719
2021-06-03,48.0937614440918
2021-06-04,48.97843933105469
2021-06-07,48.652000427246094
2021-06-08,49.158206939697266
2021-06-09,49.18185043334961
2021-06-10,49.10143280029297
2021-06-11,49.191314697265625
2021-06-14,48.60469436645508
2021-06-15,48.66146087646485
2021-06-16,48.60942459106445
2021-06-17,47.142860412597656
2021-06-18,46.63193130493164
2021-06-21,47.30844497680664
2021-06-22,47.19490051269531
2021-06-23,46.93943786621094
2021-06-24,46.87320709228515
2021-06-25,47.071895599365234
2021-06-28,47.19016647338867
2021-06-29,48.34922790527344
2021-06-30,47.152320861816406
2021-07-01,46.688697814941406
2021-07-02,47.01039505004883
2021-07-06,46.53731918334961
2021-07-07,47.06716537475586
2021-07-08,46.83536529541016
2021-07-09,47.42671203613281
2021-07-12,45.95069122314453
2021-07-13,44.35639572143555
2021-07-14,44.18607711791992
2021-07-15,44.29962158203125
2021-07-16,43.66095733642578
2021-07-19,43.94008255004883
2021-07-20,45.11806106567383
2021-07-21,45.51544952392578
2021-07-22,45.387718200683594
2021-07-23,45.676300048828125
2021-07-26,45.63372039794922
2021-07-27,45.46342086791992
2021-07-28,45.36406326293945
2021-07-29,45.78984069824219
2021-07-30,45.70941162109375
2021-08-02,45.55328750610352
2021-08-03,46.56570816040039
2021-08-04,46.07368850708008
2021-08-05,46.52312850952149
2021-08-06,46.61773681640625
2021-08-09,46.59881210327149
2021-08-10,46.56097030639648
2021-08-11,47.48347854614258
2021-08-12,47.549713134765625
2021-08-13,47.322635650634766
2021-08-16,47.142860412597656
2021-08-17,46.27711486816406
2021-08-18,45.87026596069336
2021-08-19,45.52018356323242
2021-08-20,46.59881210327149
2021-08-23,47.365203857421875
2021-08-24,47.65852355957031
2021-08-25,48.282997131347656
2021-08-26,48.041725158691406
2021-08-27,45.86552429199219
2021-08-30,46.43323516845703
2021-08-31,46.106807708740234
2021-09-01,45.77091979980469
2021-09-02,45.92230224609375
2021-09-03,45.95542526245117
2021-09-07,45.42083358764648
2021-09-08,44.8909797668457
2021-09-09,45.59587478637695
2021-09-10,45.05656433105469
2021-09-13,46.7833137512207
2021-09-14,46.09734344482422
2021-09-15,47.516597747802734
2021-09-16,47.97075653076172
2021-09-17,47.55917739868164
2021-09-20,47.720027923583984
2021-09-21,46.99620056152344
2021-09-22,46.96308517456055
2021-09-23,48.58103942871094
2021-09-24,49.14400863647461
2021-09-27,49.612361907958984
2021-09-28,49.81106185913086
2021-09-29,49.8536376953125
2021-09-30,49.219696044921875
2021-10-01,50.04286575317383
2021-10-04,49.78739929199219
2021-10-05,50.11383438110352
2021-10-06,49.91040802001953
2021-10-07,50.6436882019043
2021-10-08,49.70225143432617
2021-10-11,49.76848220825195
2021-10-12,49.0825080871582
2021-10-13,49.04938888549805
2021-10-14,50.14694595336914
2021-10-15,50.9559211730957
2021-10-18,51.4006233215332
2021-10-19,52.4224853515625
2021-10-20,52.81040954589844
2021-10-21,53.44908142089844
2021-10-22,54.18708419799805
2021-10-25,53.12264633178711
2021-10-26,52.13862609863281
2021-10-27,51.27762222290039
2021-10-28,52.07713317871094
2021-10-29,52.034549713134766
2021-11-01,52.75364303588867
2021-11-02,50.97273254394531
2021-11-03,51.523433685302734
2021-11-04,50.93539047241211
2021-11-05,52.606163024902344
2021-11-08,51.831451416015625
2021-11-09,52.344818115234375
2021-11-10,52.848854064941406
2021-11-11,52.4474983215332
2021-11-12,52.2701530456543
2021-11-15,52.92353057861328
2021-11-16,52.92353057861328
2021-11-17,52.2701530456543
2021-11-18,52.17680740356445
2021-11-19,51.35542297363281
2021-11-22,51.45809555053711
2021-11-23,51.02873229980469
2021-11-24,53.48356246948242
2021-11-26,52.43816375732422
2021-11-29,53.73558807373047
2021-11-30,52.708839416503906
2021-12-01,51.99012756347656
2021-12-02,53.34355926513672
2021-12-03,54.584964752197266
2021-12-06,54.83698272705078
2021-12-07,54.986324310302734
2021-12-08,54.51029968261719
2021-12-09,53.81024932861328
2021-12-10,53.76358795166016
2021-12-13,52.0088005065918
2021-12-14,50.991397857666016
2021-12-15,52.30748748779297
2021-12-16,51.327423095703125
2021-12-17,51.01006317138672
2021-12-20,50.03000259399414
2021-12-21,51.75678253173828
2021-12-22,51.68210983276367
2021-12-23,52.15814208984375
2021-12-27,52.8301887512207
2021-12-28,53.15687942504883
2021-12-29,53.250221252441406
2021-12-30,52.74617767333984
2021-12-31,52.42882537841797
2022-01-03,53.18487548828125
2022-01-04,54.59430694580078
2022-01-05,54.11827087402344
2022-01-06,54.174278259277344
2022-01-07,54.12760543823242
2022-01-10,55.891727447509766
2022-01-11,56.237083435058594
2022-01-12,55.957061767578125
2022-01-13,56.16240692138672
2022-01-14,56.49843215942383
2022-01-18,55.51836395263672
2022-01-19,54.0995979309082
2022-01-20,53.576904296875
2022-01-21,51.86878204345703
2022-01-24,51.72877502441406
2022-01-25,51.74745178222656
2022-01-26,51.65410614013672
2022-01-27,51.75678253173828
2022-01-28,52.494163513183594
2022-01-31,53.02620315551758
2022-02-01,54.66897201538086
2022-02-02,55.44369888305664
2022-02-03,55.25701904296875
2022-02-04,54.827659606933594
2022-02-07,55.03300094604492
2022-02-08,55.957061767578125
2022-02-09,56.722442626953125
2022-02-10,56.675785064697266
2022-02-11,55.546363830566406
2022-02-14,54.69697952270508
2022-02-15,55.83572006225586
2022-02-16,56.27442169189453
2022-02-17,55.31301498413086
2022-02-18,54.97699737548828
2022-02-22,53.32488632202149
2022-02-23,52.99819564819336
2022-02-24,52.12080383300781
2022-02-25,48.032527923583984
2022-02-28,47.56583404541016
2022-03-01,46.55776596069336
2022-03-02,50.03000259399414
2022-03-03,49.08727264404297
2022-03-04,48.499229431152344
2022-03-07,46.044403076171875
2022-03-08,46.89379119873047
2022-03-09,48.51790237426758
2022-03-10,48.508567810058594
2022-03-11,48.545902252197266
2022-03-14,47.36048889160156
2022-03-15,48.61124038696289
2022-03-16,48.508567810058594
2022-03-17,47.14580535888672
2022-03-18,48.37788772583008
2022-03-21,48.83525085449219
2022-03-22,49.46062850952149
2022-03-23,49.09659957885742
2022-03-24,49.94599533081055
2022-03-25,51.14073944091797
2022-03-28,50.683380126953125
2022-03-29,51.36475372314453
2022-03-30,50.70204544067383
2022-03-31,46.84712219238281
2022-04-01,45.549705505371094
2022-04-04,46.091068267822266
2022-04-05,45.41902542114258
2022-04-06,43.981597900390625
2022-04-07,44.513633728027344
2022-04-08,44.23360824584961
2022-04-11,43.82292175292969
2022-04-12,43.962928771972656
2022-04-13,44.15894317626953
2022-04-14,43.8135871887207
2022-04-18,44.2802848815918
2022-04-19,45.107425689697266
2022-04-20,46.05675506591797
2022-04-21,45.31421661376953
2022-04-22,44.05470275878906
2022-04-25,44.4306755065918
2022-04-26,43.7163200378418
2022-04-27,43.75392532348633
2022-04-28,45.22960662841797
2022-04-29,44.1862907409668
2022-05-02,44.646854400634766
2022-05-03,44.975826263427734
2022-05-04,45.878170013427734
2022-05-05,44.42127227783203
2022-05-06,42.84218215942383
2022-05-09,42.47560501098633
2022-05-10,42.766990661621094
2022-05-11,41.74246597290039
2022-05-12,41.11271667480469
2022-05-13,42.381614685058594
2022-05-16,42.325218200683594
2022-05-17,43.81031036376953
2022-05-18,40.70853805541992
2022-05-19,38.63128280639648
2022-05-20,37.64434814453125
2022-05-23,38.74407196044922
2022-05-24,38.42449569702149
2022-05-25,40.69913482666016
2022-05-26,41.29128646850586
2022-05-27,46.6019172668457
2022-05-31,46.9402961730957
2022-06-01,47.62644958496094
2022-06-02,48.19981002807617
2022-06-03,47.955421447753906
2022-06-06,47.03429412841797
2022-06-07,48.077613830566406
2022-06-08,47.30687713623047
2022-06-09,47.32566833496094
2022-06-10,46.207149505615234
2022-06-13,44.4118766784668
2022-06-14,44.505863189697266
2022-06-15,45.032230377197266
2022-06-16,43.133567810058594
2022-06-17,44.7314453125
2022-06-21,46.272945404052734
2022-06-22,45.69017791748047
2022-06-23,46.0943603515625
2022-06-24,47.2316780090332
2022-06-27,47.22228240966797
2022-06-28,46.00035858154297
2022-06-29,44.54346466064453
2022-06-30,43.4343376159668
2022-07-01,40.17277908325195
2022-07-05,40.54874801635742
2022-07-06,39.66520690917969
2022-07-07,40.36075592041016
2022-07-08,40.34196472167969
2022-07-11,39.92839431762695
2022-07-12,40.464149475097656
2022-07-13,40.54874801635742
2022-07-14,40.13517379760742
2022-07-15,40.84952163696289
2022-07-18,40.32316970825195
2022-07-19,41.715576171875
2022-07-20,41.83871078491211
2022-07-21,42.29337692260742
2022-07-22,41.052520751953125
2022-07-25,41.53560256958008
2022-07-26,41.13777542114258
2022-07-27,41.95238494873047
2022-07-28,42.15130233764648
2022-07-29,42.681739807128906
2022-08-01,43.02274703979492
2022-08-02,41.9239616394043
2022-08-03,42.10393524169922
2022-08-04,41.86713409423828
2022-08-05,43.01326751708984
2022-08-08,43.0511589050293
2022-08-09,42.71015930175781
2022-08-10,44.737205505371094
2022-08-11,45.087677001953125
2022-08-12,45.67496109008789
2022-08-15,45.750736236572266
2022-08-16,46.02542495727539
2022-08-17,45.305545806884766
2022-08-18,46.356956481933594
2022-08-19,45.15398788452149
2022-08-22,44.367794036865234
2022-08-23,44.46251678466797
2022-08-24,44.15940856933594
2022-08-25,45.371849060058594
2022-08-26,39.24333190917969
2022-08-29,38.44766998291016
2022-08-30,37.59516906738281
2022-08-31,36.269065856933594
2022-09-01,35.662841796875
2022-09-02,35.79545211791992
2022-09-06,35.32183837890625
2022-09-07,35.97541427612305
2022-09-08,36.467979431152344
2022-09-09,37.68989181518555
2022-09-12,38.1729736328125
2022-09-13,36.27853775024414
2022-09-14,36.11751174926758
2022-09-15,35.662841796875
2022-09-16,35.95647430419922
2022-09-19,35.82386779785156
2022-09-20,34.99979019165039
2022-09-21,34.83876037597656
2022-09-22,34.365142822265625
2022-09-23,33.645259857177734
2022-09-26,32.86853790283203
2022-09-27,32.88748550415039
2022-09-28,33.427398681640625
2022-09-29,32.38545608520508
2022-09-30,32.36650848388672
2022-10-03,33.986263275146484
2022-10-04,35.48286056518555
2022-10-05,35.86175537109375
2022-10-06,35.50181198120117
2022-10-07,32.7738151550293
2022-10-10,32.660152435302734
2022-10-11,32.08234786987305
2022-10-12,31.987628936767575
2022-10-13,33.14323806762695
2022-10-14,32.45176696777344
2022-10-17,32.65068435668945
2022-10-18,33.05236053466797
2022-10-19,32.98541259765625
2022-10-20,33.339271545410156
2022-10-21,35.242454528808594
2022-10-24,35.65369415283203
2022-10-25,36.09363555908203
2022-10-26,36.14145278930664
2022-10-27,36.11276626586914
2022-10-28,37.45168685913086
2022-10-31,36.7248420715332
2022-11-01,37.44212341308594
2022-11-02,36.02668380737305
2022-11-03,35.720645904541016
2022-11-04,37.29866790771485
2022-11-07,38.13071060180664
2022-11-08,38.65671920776367
2022-11-09,37.61427307128906
2022-11-10,39.90000915527344
2022-11-11,40.81813049316406
2022-11-14,40.40689468383789
2022-11-15,40.50252151489258
2022-11-16,39.38356399536133
2022-11-17,39.938262939453125
2022-11-18,40.206050872802734
2022-11-21,39.27836227416992
2022-11-22,41.93708801269531
2022-11-23,42.6639404296875
2022-11-25,42.683067321777344
2022-11-28,41.67887496948242
2022-11-29,41.62149429321289
2022-11-30,42.83608627319336
2022-12-01,42.94129180908203
2022-12-02,42.59698867797851
2022-12-05,41.19112014770508
2022-12-06,40.61729049682617
2022-12-07,40.091285705566406
2022-12-08,40.38776016235352
2022-12-09,40.00521469116211
2022-12-12,40.99984359741211
2022-12-13,40.980712890625
2022-12-14,39.86175537109375
2022-12-15,37.662086486816406
2022-12-16,37.53775787353515
2022-12-19,37.29866790771485
2022-12-20,37.2508544921875
2022-12-21,37.413429260253906
2022-12-22,37.432559967041016
2022-12-23,37.413429260253906
2022-12-27,37.69077682495117
2022-12-28,37.06913375854492
2022-12-29,38.082889556884766
2022-12-30,38.4654426574707
2023-01-03,39.115779876708984
2023-01-04,39.15403366088867
2023-01-05,39.08709335327149
2023-01-06,40.56947708129883
2023-01-09,40.43557357788086
2023-01-10,40.63642120361328
2023-01-11,38.991451263427734
2023-01-12,38.18809509277344
2023-01-13,38.42719268798828
2023-01-17,38.28373336791992
2023-01-18,38.274169921875
2023-01-19,37.73860168457031
2023-01-20,38.50369644165039
2023-01-23,39.24967575073242
2023-01-24,39.13397979736328
2023-01-25,39.06649017333984
2023-01-26,39.519630432128906
2023-01-27,38.86402893066406
2023-01-30,38.57478713989258
2023-01-31,39.16290283203125
2023-02-01,39.75102233886719
2023-02-02,40.89833450317383
2023-02-03,40.72479248046875
2023-02-06,39.49070358276367
2023-02-07,40.48375701904297
2023-02-08,40.339141845703125
2023-02-09,40.53196334838867
2023-02-10,41.18758010864258
2023-02-13,41.84318542480469
2023-02-14,41.4864501953125
2023-02-15,41.264705657958984
2023-02-16,41.18758010864258
2023-02-17,40.95618438720703
2023-02-21,40.38734817504883
2023-02-22,40.31021881103515
2023-02-23,40.52231979370117
2023-02-24,40.117393493652344
2023-02-27,39.52927017211914
2023-02-28,39.18218994140625
2023-03-01,38.989356994628906
2023-03-02,38.72904586791992
2023-03-03,38.36267852783203
2023-03-06,37.66849899291992
2023-03-07,36.63688278198242
2023-03-08,37.37926483154297
2023-03-09,36.444061279296875
2023-03-10,35.402801513671875
2023-03-13,35.258182525634766
2023-03-14,36.20302963256836
2023-03-15,36.16446304321289
2023-03-16,36.68509292602539
2023-03-17,35.884864807128906
2023-03-20,37.16715621948242
2023-03-21,37.745635986328125
2023-03-22,36.71401596069336
2023-03-23,36.46334457397461
2023-03-24,36.03913116455078
2023-03-27,36.62724685668945
2023-03-28,36.93577194213867
2023-03-29,37.71670913696289
2023-03-30,38.43016815185547
2023-03-31,38.767608642578125
2023-04-03,39.50034713745117
2023-04-04,39.4039306640625
2023-04-05,39.33644485473633
2023-04-06,38.78689193725586
2023-04-10,39.943843841552734
2023-04-11,40.10774993896485
2023-04-12,40.368064880371094
2023-04-13,41.120086669921875
2023-04-14,41.72748947143555
2023-04-17,42.35416793823242
2023-04-18,43.86785507202149
2023-04-19,42.25775909423828
2023-04-20,41.38039779663086
2023-04-21,41.5635871887207
2023-04-24,41.5052375793457
2023-04-25,40.56193542480469
2023-04-26,40.52303695678711
2023-04-27,41.62193298339844
2023-04-28,42.29294204711914
2023-05-01,42.61385345458984
2023-05-02,43.52798080444336
2023-05-03,43.91697692871094
2023-05-04,42.96395111083984
2023-05-05,44.14064407348633
2023-05-08,44.75330352783203
2023-05-09,44.71440505981445
2023-05-10,44.56853103637695
2023-05-11,43.469635009765625
2023-05-12,43.52798080444336
2023-05-15,43.69330596923828
2023-05-16,44.13092041015625
2023-05-17,44.58797454833984
2023-05-18,45.823028564453125
2023-05-19,46.43568420410156
2023-05-22,46.23146057128906
2023-05-23,45.074222564697266
2023-05-24,44.64632797241211
2023-05-25,46.75659942626953
2023-05-26,47.17476272583008
2023-05-30,46.01752471923828
2023-05-31,43.57661056518555
2023-06-01,44.208717346191406
2023-06-02,45.96889877319336
2023-06-05,44.22816848754883
2023-06-06,45.56045913696289
2023-06-07,46.34815979003906
2023-06-08,46.57183074951172
2023-06-09,46.299537658691406
2023-06-12,46.74687194824219
2023-06-13,47.456783294677734
2023-06-14,48.02082061767578
2023-06-15,48.81825256347656
2023-06-16,48.30283737182617
2023-06-20,47.97219467163086
2023-06-21,48.68210220336914
2023-06-22,49.868526458740234
2023-06-23,49.46980667114258
2023-06-26,49.90741729736328
2023-06-27,49.97549057006836
2023-06-28,50.34503555297851
2023-06-29,51.638427734375
2023-06-30,52.620628356933594
2023-07-03,53.10686492919922
2023-07-05,52.71786880493164
2023-07-06,52.31915664672851
2023-07-07,52.05659103393555
2023-07-10,53.35970687866211
2023-07-11,54.20576477050781
2023-07-12,52.67897415161133
2023-07-13,54.1085090637207
2023-07-14,53.89456558227539
2023-07-17,53.19438552856445
2023-07-18,52.34833526611328
2023-07-19,52.80539321899414
2023-07-20,52.124664306640625
2023-07-21,52.08576583862305
2023-07-24,52.61455154418945
2023-07-25,53.24126434326172
2023-07-26,52.80060577392578
2023-07-27,52.59496307373047
2023-07-28,51.51780700683594
2023-07-31,51.82136535644531
2023-08-01,52.26202774047851
2023-08-02,51.85074615478515
2023-08-03,52.39912414550781
2023-08-04,52.134727478027344
2023-08-07,53.43711471557617
2023-08-08,56.38462448120117
2023-08-09,55.39559555053711
2023-08-10,54.83742904663086
2023-08-11,55.65999221801758
2023-08-14,55.58164596557617
2023-08-15,54.573028564453125
2023-08-16,54.07362365722656
2023-08-17,53.721092224121094
2023-08-18,53.789642333984375
2023-08-21,54.88639450073242
2023-08-22,54.641578674316406
2023-08-23,55.65019989013672
2023-08-24,55.53268814086914
2023-08-25,55.043067932128906
2023-08-28,56.002723693847656
2023-08-29,55.327049255371094
2023-08-30,54.53385925292969
2023-08-31,55.07244491577149
2023-09-01,66.77436828613281
2023-09-05,66.68622589111328
2023-09-06,69.00703430175781
2023-09-07,67.54796600341797
2023-09-08,69.0363998413086
2023-09-11,70.66194915771484
2023-09-12,69.26162719726562
2023-09-13,68.98743438720703
2023-09-14,69.68270111083984
2023-09-15,67.85152435302734
2023-09-18,67.71443176269531
2023-09-19,68.44886779785156
2023-09-20,67.50879669189453
2023-09-21,67.01917266845703
2023-09-22,68.59575653076172
2023-09-25,68.57615661621094
2023-09-26,67.49900817871094
2023-09-27,66.53934478759766
2023-09-28,67.07791900634766
2023-09-29,67.46961975097656
2023-10-02,66.2945327758789
2023-10-03,65.84408569335938
2023-10-04,65.8049087524414
2023-10-05,64.81587982177734
2023-10-06,65.03132629394531
2023-10-09,65.78533172607422
2023-10-10,66.56871795654297
2023-10-11,68.87973022460938
2023-10-12,67.61650848388672
2023-10-13,66.62747192382812
2023-10-16,66.35328674316406
2023-10-17,66.49038696289062
2023-10-18,65.5013427734375
2023-10-19,65.63843536376953
2023-10-20,64.54169464111328
2023-10-23,64.54170227050781
2023-10-24,65.93021392822266
2023-10-25,65.32951354980469
2023-10-26,63.52738571166992
2023-10-27,64.9552993774414
2023-10-30,65.41813659667969
2023-10-31,65.89082336425781
2023-11-01,67.6240234375
2023-11-02,67.60433197021484
2023-11-03,68.45122528076172
2023-11-06,70.87374877929688
2023-11-07,70.51923370361328
2023-11-08,71.37598419189453
2023-11-09,71.13963317871094
2023-11-10,72.38044738769531
2023-11-13,72.64633178710938
2023-11-14,72.7645034790039
2023-11-15,71.82898712158203
2023-11-16,71.43507385253906
2023-11-17,72.47891998291016
2023-11-20,72.2425765991211
2023-11-21,72.49861907958984
2023-11-22,73.54247283935547
2023-11-24,73.27659606933594
2023-11-27,73.3258285522461
2023-11-28,72.90237426757812
2023-11-29,73.91668701171875
2023-11-30,74.71435546875
2023-12-01,70.83436584472656
2023-12-04,68.26411437988281
2023-12-05,68.23457336425781
2023-12-06,66.59986114501953
2023-12-07,67.54524230957031
2023-12-08,67.653564453125
2023-12-11,68.18533325195312
2023-12-12,68.92391204833984
2023-12-13,68.80574035644531
2023-12-14,71.32675170898438
2023-12-15,70.52909088134766
2023-12-18,72.25243377685547
2023-12-19,72.40998840332031
2023-12-20,71.31690216064453
2023-12-21,74.17272186279297
2023-12-22,74.55677795410156
2023-12-26,75.82713317871094
2023-12-27,76.08317565917969
2023-12-28,75.51201629638672
2023-12-29,75.33474731445312
2024-01-02,73.65079498291016
2024-01-03,75.4332275390625
2024-01-04,74.81282043457031
2024-01-05,74.68480682373047
2024-01-08,78.15119171142578
2024-01-09,75.93546295166016
2024-01-10,77.05809783935547
2024-01-11,78.49585723876953
2024-01-12,78.10194396972656
2024-01-16,78.30875396728516
2024-01-17,76.47708892822266
