,MCO
2019-05-23,176.12509155273438
2019-05-24,176.60214233398438
2019-05-28,178.78701782226562
2019-05-29,177.68028259277344
2019-05-30,178.70115661621094
2019-05-31,174.4840545654297
2019-06-03,172.6999053955078
2019-06-04,176.37315368652344
2019-06-05,178.26226806640625
2019-06-06,180.23721313476562
2019-06-07,181.19131469726562
2019-06-10,183.1376495361328
2019-06-11,181.16268920898438
2019-06-12,182.05953979492188
2019-06-13,183.52880859375
2019-06-14,183.47157287597656
2019-06-17,183.01361083984375
2019-06-18,185.1316680908203
2019-06-19,187.0589599609375
2019-06-20,188.2897186279297
2019-06-21,185.62783813476562
2019-06-24,186.152587890625
2019-06-25,184.89320373535156
2019-06-26,184.98855590820312
2019-06-27,186.3624725341797
2019-06-28,186.34341430664062
2019-07-01,189.2247314453125
2019-07-02,191.06613159179688
2019-07-03,193.30825805664062
2019-07-05,192.18243408203125
2019-07-08,188.50918579101562
2019-07-09,188.9575958251953
2019-07-10,190.59864807128906
2019-07-11,192.40187072753906
2019-07-12,195.88429260253906
2019-07-15,195.58851623535156
2019-07-16,195.5694580078125
2019-07-17,193.4609375
2019-07-18,194.89205932617188
2019-07-19,191.66725158691406
2019-07-22,192.98387145996094
2019-07-23,193.34640502929688
2019-07-24,193.708984375
2019-07-25,191.6385955810547
2019-07-26,194.06199645996094
2019-07-29,192.2205810546875
2019-07-30,192.9552459716797
2019-07-31,204.49969482421875
2019-08-01,206.1312255859375
2019-08-02,204.4616241455078
2019-08-05,193.3845672607422
2019-08-06,196.82884216308594
2019-08-07,198.68931579589844
2019-08-08,204.79550170898438
2019-08-09,204.29937744140625
2019-08-12,203.15447998046875
2019-08-13,203.69833374023438
2019-08-14,197.02919006347656
2019-08-15,200.311279296875
2019-08-16,204.4520263671875
2019-08-19,208.02870178222656
2019-08-20,207.17755126953125
2019-08-21,209.47271728515625
2019-08-22,207.30189514160156
2019-08-23,201.21009826660156
2019-08-26,202.98886108398438
2019-08-27,203.9547576904297
2019-08-28,204.9971466064453
2019-08-29,206.90977478027344
2019-08-30,206.16384887695312
2019-09-03,203.83042907714844
2019-09-04,204.36593627929688
2019-09-05,209.98912048339844
2019-09-06,210.9071807861328
2019-09-09,207.87562561035156
2019-09-10,202.22378540039062
2019-09-11,203.78260803222656
2019-09-12,203.67739868164062
2019-09-13,203.0080108642578
2019-09-16,204.0121307373047
2019-09-17,208.6311492919922
2019-09-18,207.2922821044922
2019-09-19,207.11061096191406
2019-09-20,204.7293701171875
2019-09-23,205.97256469726562
2019-09-24,201.38226318359375
2019-09-25,204.3946533203125
2019-09-26,203.86866760253906
2019-09-27,196.88751220703125
2019-09-30,195.8833770751953
2019-10-01,192.6892852783203
2019-10-02,188.2136993408203
2019-10-03,190.84356689453125
2019-10-04,194.66885375976562
2019-10-07,199.11578369140625
2019-10-08,196.77276611328125
2019-10-09,200.49285888671875
2019-10-10,201.83169555664062
2019-10-11,204.7484893798828
2019-10-14,205.10235595703125
2019-10-15,209.13803100585938
2019-10-16,207.66525268554688
2019-10-17,209.2145233154297
2019-10-18,207.80874633789062
2019-10-21,209.7117919921875
2019-10-22,203.88783264160156
2019-10-23,202.7115478515625
2019-10-24,206.16384887695312
2019-10-25,206.57504272460938
2019-10-28,206.8428192138672
2019-10-29,210.77333068847656
2019-10-30,208.70765686035156
2019-10-31,211.05064392089844
2019-11-01,210.8689727783203
2019-11-04,208.47811889648438
2019-11-05,203.75387573242188
2019-11-06,206.37420654296875
2019-11-07,208.736328125
2019-11-08,208.6024627685547
2019-11-11,208.52597045898438
2019-11-12,207.96173095703125
2019-11-13,209.18582153320312
2019-11-14,209.3005828857422
2019-11-15,210.5342254638672
2019-11-18,211.71051025390625
2019-11-19,214.09176635742188
2019-11-20,214.60931396484375
2019-11-21,214.8297882080078
2019-11-22,213.689208984375
2019-11-25,216.3633270263672
2019-11-26,217.31219482421875
2019-11-27,217.1204833984375
2019-11-29,217.2546844482422
2019-12-02,215.84573364257812
2019-12-03,215.46234130859375
2019-12-04,217.37930297851562
2019-12-05,219.83294677734375
2019-12-06,222.14285278320312
2019-12-09,220.97354125976562
2019-12-10,221.45272827148438
2019-12-11,223.56137084960938
2019-12-12,224.59654235839844
2019-12-13,225.31536865234375
2019-12-16,226.29299926757812
2019-12-17,225.5836944580078
2019-12-18,226.65719604492188
2019-12-19,228.3057403564453
2019-12-20,228.24826049804688
2019-12-23,227.2130889892578
2019-12-24,228.28659057617188
2019-12-26,229.1300048828125
2019-12-27,229.3600616455078
2019-12-30,227.7881622314453
2019-12-31,227.54855346679688
2020-01-02,231.6795196533203
2020-01-03,231.10447692871094
2020-01-06,231.8232879638672
2020-01-07,230.98944091796875
2020-01-08,235.4175262451172
2020-01-09,238.51339721679688
2020-01-10,237.72743225097656
2020-01-13,241.043701171875
2020-01-14,239.06927490234375
2020-01-15,242.519775390625
2020-01-16,245.41432189941406
2020-01-17,246.92872619628906
2020-01-21,245.69223022460938
2020-01-22,246.77532958984375
2020-01-23,246.41111755371094
2020-01-24,245.0021514892578
2020-01-27,244.52296447753906
2020-01-28,249.38230895996094
2020-01-29,249.84243774414062
2020-01-30,252.85198974609375
2020-01-31,246.1236114501953
2020-02-03,250.16830444335938
2020-02-04,255.7753143310547
2020-02-05,253.3600311279297
2020-02-06,256.8775329589844
2020-02-07,256.3887634277344
2020-02-10,257.2800598144531
2020-02-11,259.7336730957031
2020-02-12,262.05322265625
2020-02-13,261.4398498535156
2020-02-14,266.2896728515625
2020-02-18,269.0212097167969
2020-02-19,273.4588928222656
2020-02-20,267.286376953125
2020-02-21,260.538818359375
2020-02-24,255.7270050048828
2020-02-25,249.7434844970703
2020-02-26,250.6847686767578
2020-02-27,234.4148406982422
2020-02-28,230.53468322753906
2020-03-02,249.253662109375
2020-03-03,242.86672973632812
2020-03-04,258.9156494140625
2020-03-05,242.61705017089844
2020-03-06,229.03640747070312
2020-03-09,202.5089874267578
2020-03-10,218.59640502929688
2020-03-11,202.9027862548828
2020-03-12,185.6916961669922
2020-03-13,204.6411895751953
2020-03-16,178.0657501220703
2020-03-17,194.0955352783203
2020-03-18,167.45291137695312
2020-03-19,170.8720703125
2020-03-20,168.8455810546875
2020-03-23,158.55918884277344
2020-03-24,188.00636291503906
2020-03-25,198.93617248535156
2020-03-26,215.45574951171875
2020-03-27,211.4795379638672
2020-03-30,213.42921447753906
2020-03-31,203.13327026367188
2020-04-01,189.7351531982422
2020-04-02,198.54237365722656
2020-04-03,200.5304718017578
2020-04-06,220.0946807861328
2020-04-07,219.66249084472656
2020-04-08,217.55909729003906
2020-04-09,232.11936950683594
2020-04-13,221.9483184814453
2020-04-14,228.35446166992188
2020-04-15,220.73817443847656
2020-04-16,225.42514038085938
2020-04-17,229.89120483398438
2020-04-20,229.99684143066406
2020-04-21,219.23028564453125
2020-04-22,230.34259033203125
2020-04-23,230.505859375
2020-04-24,235.5001678466797
2020-04-27,244.48988342285156
2020-04-28,242.0599365234375
2020-04-29,244.89329528808594
2020-04-30,234.25157165527344
2020-05-01,232.2730712890625
2020-05-04,235.68264770507812
2020-05-05,240.5616912841797
2020-05-06,231.9369354248047
2020-05-07,237.8916778564453
2020-05-08,241.79103088378906
2020-05-11,243.04920959472656
2020-05-12,240.58087158203125
2020-05-13,237.9204559326172
2020-05-14,243.82716369628906
2020-05-15,241.36846923828125
2020-05-18,249.53213500976562
2020-05-19,244.40196228027344
2020-05-20,246.6638641357422
2020-05-21,244.2576141357422
2020-05-22,247.1932830810547
2020-05-26,249.96534729003906
2020-05-27,249.0894775390625
2020-05-28,254.8645477294922
2020-05-29,257.38641357421875
2020-06-01,266.6553649902344
2020-06-02,266.077880859375
2020-06-03,271.9876403808594
2020-06-04,265.6831970214844
2020-06-05,269.2060546875
2020-06-08,271.2465515136719
2020-06-09,264.6725769042969
2020-06-10,266.4242248535156
2020-06-11,248.59857177734375
2020-06-12,256.9723815917969
2020-06-15,260.081298828125
2020-06-16,264.2586364746094
2020-06-17,264.7110290527344
2020-06-18,264.5859375
2020-06-19,264.9132385253906
2020-06-22,266.2030029296875
2020-06-23,266.645751953125
2020-06-24,255.57679748535156
2020-06-25,265.81793212890625
2020-06-26,258.8974914550781
2020-06-29,259.0225524902344
2020-06-30,264.4319152832031
2020-07-01,267.9548034667969
2020-07-02,267.58892822265625
2020-07-06,273.017578125
2020-07-07,274.6731262207031
2020-07-08,283.2106018066406
2020-07-09,283.25872802734375
2020-07-10,281.9400939941406
2020-07-13,275.0484924316406
2020-07-14,280.3231201171875
2020-07-15,282.5175476074219
2020-07-16,278.5328063964844
2020-07-17,281.54547119140625
2020-07-20,282.9122314453125
2020-07-21,279.9765930175781
2020-07-22,282.4983825683594
2020-07-23,277.320068359375
2020-07-24,278.8215637207031
2020-07-27,278.64825439453125
2020-07-28,272.0647277832031
2020-07-29,280.43853759765625
2020-07-30,273.133056640625
2020-07-31,270.755615234375
2020-08-03,270.1106872558594
2020-08-04,265.654296875
2020-08-05,267.2135925292969
2020-08-06,268.84991455078125
2020-08-07,265.1922912597656
2020-08-10,260.9861755371094
2020-08-11,264.23944091796875
2020-08-12,268.38787841796875
2020-08-13,271.40057373046875
2020-08-14,270.51495361328125
2020-08-17,272.98870849609375
2020-08-18,274.78863525390625
2020-08-19,271.6638488769531
2020-08-20,273.3708801269531
2020-08-21,274.34503173828125
2020-08-24,274.1038513183594
2020-08-25,275.22259521484375
2020-08-26,281.5588073730469
2020-08-27,281.7613220214844
2020-08-28,283.9119567871094
2020-08-31,284.153076171875
2020-09-01,285.53216552734375
2020-09-02,293.6523742675781
2020-09-03,280.8836364746094
2020-09-04,272.4161682128906
2020-09-08,268.7803649902344
2020-09-09,278.1446838378906
2020-09-10,273.67950439453125
2020-09-11,274.7983093261719
2020-09-14,278.4051208496094
2020-09-15,276.7367248535156
2020-09-16,276.6112976074219
2020-09-17,272.64764404296875
2020-09-18,270.82489013671875
2020-09-21,270.0726318359375
2020-09-22,269.1950378417969
2020-09-23,263.91973876953125
2020-09-24,265.7039489746094
2020-09-25,270.5065612792969
2020-09-28,275.0104064941406
2020-09-29,275.5601501464844
2020-09-30,279.5334777832031
2020-10-01,283.0535583496094
2020-10-02,283.49713134765625
2020-10-05,284.6737365722656
2020-10-06,277.6914367675781
2020-10-07,277.990478515625
2020-10-08,281.7419738769531
2020-10-09,284.23980712890625
2020-10-12,282.8896484375
2020-10-13,282.966796875
2020-10-14,279.7842102050781
2020-10-15,280.1410827636719
2020-10-16,278.7715148925781
2020-10-19,274.40283203125
2020-10-20,275.23223876953125
2020-10-21,267.295166015625
2020-10-22,263.01312255859375
2020-10-23,262.2030944824219
2020-10-26,259.42559814453125
2020-10-27,256.71551513671875
2020-10-28,252.53965759277344
2020-10-29,253.6391143798828
2020-10-30,253.54273986816406
2020-11-02,256.4648132324219
2020-11-03,259.5992431640625
2020-11-04,275.4444580078125
2020-11-05,280.700439453125
2020-11-06,280.28570556640625
2020-11-09,265.6460876464844
2020-11-10,260.7082214355469
2020-11-11,270.27520751953125
2020-11-12,266.5043640136719
2020-11-13,265.6073913574219
2020-11-16,265.7328186035156
2020-11-17,264.91314697265625
2020-11-18,262.916748046875
2020-11-19,264.3633117675781
2020-11-20,263.76416015625
2020-11-23,261.7348327636719
2020-11-24,262.449951171875
2020-11-25,267.2721862792969
2020-11-27,267.9002990722656
2020-11-30,272.8482360839844
2020-12-01,269.8137512207031
2020-12-02,268.6251525878906
2020-12-03,270.4709167480469
2020-12-04,276.05657958984375
2020-12-07,273.5826416015625
2020-12-08,269.4368896484375
2020-12-09,266.0641784667969
2020-12-10,264.7692565917969
2020-12-11,265.4070739746094
2020-12-14,265.3877258300781
2020-12-15,268.0645446777344
2020-12-16,271.1183166503906
2020-12-17,270.6448669433594
2020-12-18,273.8435974121094
2020-12-21,269.4851989746094
2020-12-22,271.81414794921875
2020-12-23,266.43145751953125
2020-12-24,269.50445556640625
2020-12-28,268.6251525878906
2020-12-29,271.2923278808594
2020-12-30,275.91162109375
2020-12-31,280.4825744628906
2021-01-04,282.1833801269531
2021-01-05,274.819580078125
2021-01-06,271.8914489746094
2021-01-07,271.92047119140625
2021-01-08,270.7898254394531
2021-01-11,267.0595703125
2021-01-12,264.8465881347656
2021-01-13,265.0301208496094
2021-01-14,263.0104675292969
2021-01-15,257.68560791015625
2021-01-19,260.2369079589844
2021-01-20,266.2671203613281
2021-01-21,261.6671142578125
2021-01-22,257.7339782714844
2021-01-25,257.5889892578125
2021-01-26,259.6377258300781
2021-01-27,254.19700622558594
2021-01-28,260.9906921386719
2021-01-29,257.30877685546875
2021-02-01,261.64788818359375
2021-02-02,268.89569091796875
2021-02-03,264.67266845703125
2021-02-04,267.5427551269531
2021-02-05,267.65869140625
2021-02-08,269.0309753417969
2021-02-09,272.828857421875
2021-02-10,267.5620422363281
2021-02-11,269.2919616699219
2021-02-12,269.30157470703125
2021-02-16,270.9251403808594
2021-02-17,271.1183166503906
2021-02-18,269.4078369140625
2021-02-19,270.99273681640625
2021-02-22,267.7167663574219
2021-02-23,266.7599182128906
2021-02-24,269.79156494140625
2021-02-25,268.5711975097656
2021-02-26,266.2466735839844
2021-03-01,273.5882873535156
2021-03-02,272.2904357910156
2021-03-03,269.25885009765625
2021-03-04,269.2685241699219
2021-03-05,278.4020690917969
2021-03-08,280.3779602050781
2021-03-09,280.9202880859375
2021-03-10,281.9759826660156
2021-03-11,282.3634338378906
2021-03-12,282.4700012207031
2021-03-15,288.0101013183594
2021-03-16,286.86724853515625
2021-03-17,283.8937072753906
2021-03-18,278.5666809082031
2021-03-19,278.74102783203125
2021-03-22,281.1624450683594
2021-03-23,281.6369934082031
2021-03-24,286.9350280761719
2021-03-25,286.4701232910156
2021-03-26,294.5575256347656
2021-03-29,297.3179016113281
2021-03-30,288.17474365234375
2021-03-31,289.2207946777344
2021-04-01,296.6786804199219
2021-04-05,301.11468505859375
2021-04-06,299.7684020996094
2021-04-07,298.2283935546875
2021-04-08,303.2552185058594
2021-04-09,304.4078063964844
2021-04-12,304.5918273925781
2021-04-13,305.2601013183594
2021-04-14,305.2601013183594
2021-04-15,308.4951171875
2021-04-16,311.8753967285156
2021-04-19,310.63555908203125
2021-04-20,313.58001708984375
2021-04-21,314.81011962890625
2021-04-22,314.8294982910156
2021-04-23,317.4252014160156
2021-04-26,315.05218505859375
2021-04-27,316.1369934082031
2021-04-28,309.9770202636719
2021-04-29,319.57537841796875
2021-04-30,316.4372253417969
2021-05-03,318.9652099609375
2021-05-04,319.82720947265625
2021-05-05,318.3356628417969
2021-05-06,319.23638916015625
2021-05-07,323.9823303222656
2021-05-10,323.1300354003906
2021-05-11,318.4131164550781
2021-05-12,309.6767272949219
2021-05-13,318.5002746582031
2021-05-14,323.53680419921875
2021-05-17,319.3235778808594
2021-05-18,313.62841796875
2021-05-19,314.3174133300781
2021-05-20,317.31597900390625
2021-05-21,319.1501159667969
2021-05-24,322.06134033203125
2021-05-25,323.1676025390625
2021-05-26,321.3917541503906
2021-05-27,323.8565979003906
2021-05-28,325.4287414550781
2021-06-01,321.1297912597656
2021-06-02,325.0890197753906
2021-06-03,324.3903503417969
2021-06-04,325.7198181152344
2021-06-07,325.15704345703125
2021-06-08,326.9813232421875
2021-06-09,328.7572021484375
2021-06-10,329.9023132324219
2021-06-11,334.54083251953125
2021-06-14,337.4715270996094
2021-06-15,340.52838134765625
2021-06-16,336.6369323730469
2021-06-17,344.8370056152344
2021-06-18,338.44195556640625
2021-06-21,345.1281433105469
2021-06-22,348.8544921875
2021-06-23,347.0204772949219
2021-06-24,351.2611999511719
2021-06-25,354.19183349609375
2021-06-28,354.92926025390625
2021-06-29,355.5018310546875
2021-06-30,351.6493225097656
2021-07-01,354.5023193359375
2021-07-02,356.9574890136719
2021-07-06,359.0924072265625
2021-07-07,365.5941162109375
2021-07-08,363.3233947753906
2021-07-09,364.4781799316406
2021-07-12,363.9444580078125
2021-07-13,363.9056091308594
2021-07-14,364.4878845214844
2021-07-15,363.6629943847656
2021-07-16,366.77801513671875
2021-07-19,360.8294372558594
2021-07-20,366.14727783203125
2021-07-21,367.7873229980469
2021-07-22,369.9319152832031
2021-07-23,370.5626525878906
2021-07-26,368.5539855957031
2021-07-27,369.6990661621094
2021-07-28,367.37969970703125
2021-07-29,366.14727783203125
2021-07-30,364.8759765625
2021-08-02,368.000732421875
2021-08-03,367.932861328125
2021-08-04,371.4361267089844
2021-08-05,375.3953552246094
2021-08-06,373.58062744140625
2021-08-09,371.10614013671875
2021-08-10,369.0973815917969
2021-08-11,368.75775146484375
2021-08-12,367.7193298339844
2021-08-13,369.38848876953125
2021-08-16,373.06634521484375
2021-08-17,370.5724182128906
2021-08-18,362.8575744628906
2021-08-19,364.0628967285156
2021-08-20,365.890380859375
2021-08-23,368.5050354003906
2021-08-24,365.8222961425781
2021-08-25,365.8708801269531
2021-08-26,364.8697204589844
2021-08-27,367.2803649902344
2021-08-30,370.42962646484375
2021-08-31,370.1186218261719
2021-09-01,371.421142578125
2021-09-02,374.9010009765625
2021-09-03,374.609375
2021-09-07,371.0906677246094
2021-09-08,371.255859375
2021-09-09,371.80023193359375
2021-09-10,371.82940673828125
2021-09-13,368.5633850097656
2021-09-14,369.51593017578125
2021-09-15,369.18548583984375
2021-09-16,369.69091796875
2021-09-17,359.6498718261719
2021-09-20,358.6098327636719
2021-09-21,359.1055603027344
2021-09-22,360.0192565917969
2021-09-23,366.3763427734375
2021-09-24,365.7445068359375
2021-09-27,357.9002685546875
2021-09-28,345.5457458496094
2021-09-29,349.3658447265625
2021-09-30,345.1763916015625
2021-10-01,349.2006530761719
2021-10-04,339.9468994140625
2021-10-05,345.4389343261719
2021-10-06,347.93695068359375
2021-10-07,352.8359375
2021-10-08,352.1361389160156
2021-10-11,349.9782409667969
2021-10-12,350.8336181640625
2021-10-13,351.3585205078125
2021-10-14,360.1261291503906
2021-10-15,360.7969055175781
2021-10-18,363.53802490234375
2021-10-19,368.3592224121094
2021-10-20,361.53564453125
2021-10-21,365.6765441894531
2021-10-22,370.98370361328125
2021-10-25,374.3275146484375
2021-10-26,379.4209289550781
2021-10-27,381.6565856933594
2021-10-28,395.3135681152344
2021-10-29,392.8445739746094
2021-11-01,383.3576965332031
2021-11-02,379.7708740234375
2021-11-03,375.7369079589844
2021-11-04,378.15728759765625
2021-11-05,376.28125
2021-11-08,376.436767578125
2021-11-09,381.3260803222656
2021-11-10,376.84503173828125
2021-11-11,374.6677551269531
2021-11-12,377.16583251953125
2021-11-15,379.84857177734375
2021-11-16,390.4048767089844
2021-11-17,386.166748046875
2021-11-18,383.989501953125
2021-11-19,376.5826416015625
2021-11-22,374.4115295410156
2021-11-23,376.39764404296875
2021-11-24,382.14178466796875
2021-11-26,373.9442138671875
2021-11-29,386.7760314941406
2021-11-30,380.3211975097656
2021-12-01,370.22509765625
2021-12-02,378.8705139160156
2021-12-03,374.615966796875
2021-12-06,375.2293701171875
2021-12-07,387.8761291503906
2021-12-08,387.5451965332031
2021-12-09,383.00830078125
2021-12-10,387.243408203125
2021-12-13,388.2656555175781
2021-12-14,381.58685302734375
2021-12-15,387.2238464355469
2021-12-16,385.4617004394531
2021-12-17,383.2419738769531
2021-12-20,376.7188720703125
2021-12-21,380.9442138671875
2021-12-22,384.5367431640625
2021-12-23,386.7663269042969
2021-12-27,388.9178771972656
2021-12-28,388.8692626953125
2021-12-29,387.5451965332031
2021-12-30,380.7300720214844
2021-12-31,380.26275634765625
2022-01-03,373.4573669433594
2022-01-04,376.0665588378906
2022-01-05,367.0901184082031
2022-01-06,364.724365234375
2022-01-07,362.56292724609375
2022-01-10,352.2332458496094
2022-01-11,358.14288330078125
2022-01-12,363.0498046875
2022-01-13,353.0120849609375
2022-01-14,344.2109069824219
2022-01-18,335.32208251953125
2022-01-19,337.4737243652344
2022-01-20,336.14959716796875
2022-01-21,332.83941650390625
2022-01-24,334.9911193847656
2022-01-25,316.44427490234375
2022-01-26,315.96722412109375
2022-01-27,317.310791015625
2022-01-28,327.6210632324219
2022-01-31,333.9395751953125
2022-02-01,334.8158264160156
2022-02-02,337.8825988769531
2022-02-03,331.36932373046875
2022-02-04,337.71710205078125
2022-02-07,327.6210632324219
2022-02-08,329.276123046875
2022-02-09,334.1927185058594
2022-02-10,340.89105224609375
2022-02-11,323.5124816894531
2022-02-14,314.92547607421875
2022-02-15,321.1078186035156
2022-02-16,321.88665771484375
2022-02-17,314.60418701171875
2022-02-18,315.0325622558594
2022-02-22,314.5164794921875
2022-02-23,310.46649169921875
2022-02-24,314.1839904785156
2022-02-25,315.84271240234375
2022-02-28,314.2132263183594
2022-03-01,314.5254821777344
2022-03-02,318.0771179199219
2022-03-03,317.0135192871094
2022-03-04,317.9307556152344
2022-03-07,307.05145263671875
2022-03-08,306.378173828125
2022-03-09,315.4622497558594
2022-03-10,306.378173828125
2022-03-11,297.07952880859375
2022-03-14,293.99615478515625
2022-03-15,299.2651062011719
2022-03-16,307.2172546386719
2022-03-17,314.01812744140625
2022-03-18,323.19000244140625
2022-03-21,318.87725830078125
2022-03-22,322.9460144042969
2022-03-23,318.2039794921875
2022-03-24,321.5019226074219
2022-03-25,322.4874267578125
2022-03-28,327.6099853515625
2022-03-29,331.3762512207031
2022-03-30,330.1078796386719
2022-03-31,329.21990966796875
2022-04-01,332.0690612792969
2022-04-04,334.0693054199219
2022-04-05,334.1473388671875
2022-04-06,332.8301086425781
2022-04-07,335.0450439453125
2022-04-08,334.3717956542969
2022-04-11,326.25372314453125
2022-04-12,324.077880859375
2022-04-13,325.5609436035156
2022-04-14,320.42864990234375
2022-04-18,320.2627258300781
2022-04-19,325.4438171386719
2022-04-20,326.907470703125
2022-04-21,321.9117431640625
2022-04-22,314.59381103515625
2022-04-25,317.6087646484375
2022-04-26,311.25677490234375
2022-04-27,311.73492431640625
2022-04-28,318.6723327636719
2022-04-29,308.7979736328125
2022-05-02,293.82061767578125
2022-05-03,301.9093017578125
2022-05-04,309.70538330078125
2022-05-05,296.6307067871094
2022-05-06,293.1473083496094
2022-05-09,278.6968078613281
2022-05-10,278.12115478515625
2022-05-11,275.3305969238281
2022-05-12,278.65777587890625
2022-05-13,281.9459533691406
2022-05-16,280.7750549316406
2022-05-17,285.7513427734375
2022-05-18,273.78887939453125
2022-05-19,276.58648681640625
2022-05-20,282.95428466796875
2022-05-23,288.7059020996094
2022-05-24,286.4854736328125
2022-05-25,285.6148986816406
2022-05-26,292.90228271484375
2022-05-27,300.7765197753906
2022-05-31,294.9857482910156
2022-06-01,276.2147521972656
2022-06-02,287.1604309082031
2022-06-03,279.0514221191406
2022-06-06,278.3177795410156
2022-06-07,283.07171630859375
2022-06-08,277.6820068359375
2022-06-09,273.3389587402344
2022-06-10,267.2645568847656
2022-06-13,259.5565490722656
2022-06-14,252.0540008544922
2022-06-15,256.5731506347656
2022-06-16,248.10223388671875
2022-06-17,250.28355407714844
2022-06-21,254.38204956054688
2022-06-22,257.4241943359375
2022-06-23,264.10504150390625
2022-06-24,271.4412841796875
2022-06-27,271.7347717285156
2022-06-28,264.69195556640625
2022-06-29,266.0026550292969
2022-06-30,266.0321044921875
2022-07-01,268.9078369140625
2022-07-05,273.93560791015625
2022-07-06,276.81146240234375
2022-07-07,278.7188415527344
2022-07-08,277.926513671875
2022-07-11,277.4472351074219
2022-07-12,269.43609619140625
2022-07-13,269.7001037597656
2022-07-14,269.19146728515625
2022-07-15,275.4615173339844
2022-07-18,274.7181701660156
2022-07-19,282.82720947265625
2022-07-20,284.6759338378906
2022-07-21,289.48846435546875
2022-07-22,289.0091247558594
2022-07-25,284.2357177734375
2022-07-26,280.3132629394531
2022-07-27,287.20928955078125
2022-07-28,299.5928955078125
2022-07-29,303.47625732421875
2022-08-01,300.7961120605469
2022-08-02,300.7961120605469
2022-08-03,303.15350341796875
2022-08-04,306.44989013671875
2022-08-05,304.2783508300781
2022-08-08,306.01947021484375
2022-08-09,303.7403259277344
2022-08-10,315.4980163574219
2022-08-11,310.6658020019531
2022-08-12,315.9184875488281
2022-08-15,315.2631530761719
2022-08-16,315.1556091308594
2022-08-17,314.539306640625
2022-08-18,313.5589904785156
2022-08-19,304.7657775878906
2022-08-22,298.4329528808594
2022-08-23,292.7178039550781
2022-08-24,292.962890625
2022-08-25,300.0210266113281
2022-08-26,287.1399230957031
2022-08-29,284.3852844238281
2022-08-30,281.1502685546875
2022-08-31,278.91522216796875
2022-09-01,281.13067626953125
2022-09-02,278.79754638671875
2022-09-06,282.22857666015625
2022-09-07,288.6299743652344
2022-09-08,290.2768859863281
2022-09-09,293.6393127441406
2022-09-12,297.3546447753906
2022-09-13,284.9832763671875
2022-09-14,280.5718994140625
2022-09-15,276.7487487792969
2022-09-16,274.7685241699219
2022-09-19,273.0235595703125
2022-09-20,265.4752502441406
2022-09-21,261.44622802734375
2022-09-22,250.2707977294922
2022-09-23,249.6728057861328
2022-09-26,245.38888549804688
2022-09-27,244.82034301757812
2022-09-28,247.01620483398438
2022-09-29,241.7029571533203
2022-09-30,238.32093811035156
2022-10-03,245.9280548095703
2022-10-04,256.8192443847656
2022-10-05,256.7015686035156
2022-10-06,249.06504821777344
2022-10-07,240.62461853027344
2022-10-10,238.28172302246094
2022-10-11,236.13485717773438
2022-10-12,234.83106994628906
2022-10-13,237.066162109375
2022-10-14,230.61575317382812
2022-10-17,238.27191162109375
2022-10-18,241.0853729248047
2022-10-19,237.1151580810547
2022-10-20,232.7332000732422
2022-10-21,237.26220703125
2022-10-24,240.15406799316406
2022-10-25,252.54507446289062
2022-10-26,251.90792846679688
2022-10-27,255.8585205078125
2022-10-28,263.7891540527344
2022-10-31,259.6523132324219
2022-11-01,259.1425476074219
2022-11-02,251.0648193359375
2022-11-03,249.6042022705078
2022-11-04,253.85867309570312
2022-11-07,259.1817321777344
2022-11-08,261.8775634765625
2022-11-09,257.30938720703125
2022-11-10,288.4633483886719
2022-11-11,304.2559814453125
2022-11-14,287.81634521484375
2022-11-15,292.85504150390625
2022-11-16,290.89447021484375
2022-11-17,284.0911865234375
2022-11-18,286.5712890625
2022-11-21,286.18902587890625
2022-11-22,289.2549133300781
2022-11-23,292.79248046875
2022-11-25,295.7797546386719
2022-11-28,286.8277587890625
2022-11-29,284.5086669921875
2022-11-30,293.0970764160156
2022-12-01,300.7716064453125
2022-12-02,296.49713134765625
2022-12-05,286.2479553222656
2022-12-06,287.52545166015625
2022-12-07,285.63873291015625
2022-12-08,284.83294677734375
2022-12-09,282.9757080078125
2022-12-12,285.9924621582031
2022-12-13,296.39886474609375
2022-12-14,292.4583740234375
2022-12-15,281.88494873046875
2022-12-16,276.8734436035156
2022-12-19,273.4931335449219
2022-12-20,270.11279296875
2022-12-21,277.52197265625
2022-12-22,274.3480224609375
2022-12-23,273.98443603515625
2022-12-27,271.5670471191406
2022-12-28,268.2850036621094
2022-12-29,278.023193359375
2022-12-30,273.78790283203125
2023-01-03,271.6751708984375
2023-01-04,279.18267822265625
2023-01-05,271.8913879394531
2023-01-06,284.6757507324219
2023-01-09,285.746826171875
2023-01-10,292.0947570800781
2023-01-11,302.0982666015625
2023-01-12,306.9820861816406
2023-01-13,309.0751037597656
2023-01-17,308.1415710449219
2023-01-18,310.9913024902344
2023-01-19,307.5323181152344
2023-01-20,314.91204833984375
2023-01-23,314.6369323730469
2023-01-24,309.89068603515625
2023-01-25,310.25433349609375
2023-01-26,312.6913146972656
2023-01-27,314.03753662109375
2023-01-30,308.7508239746094
2023-01-31,317.1525573730469
2023-02-01,317.6634826660156
2023-02-02,323.7756652832031
2023-02-03,318.73455810546875
2023-02-06,309.0652770996094
2023-02-07,312.3768310546875
2023-02-08,306.5791015625
2023-02-09,301.68548583984375
2023-02-10,301.44970703125
2023-02-13,308.1120910644531
