,PFG
2018-11-06,37.82248306274414
2018-11-07,38.70772933959961
2018-11-08,38.801727294921875
2018-11-09,38.62155532836914
2018-11-12,38.05751037597656
2018-11-13,38.386531829833984
2018-11-14,37.853816986083984
2018-11-15,38.010501861572266
2018-11-16,37.7911491394043
2018-11-19,38.40220260620117
2018-11-20,37.6031379699707
2018-11-21,37.971336364746094
2018-11-23,37.845985412597656
2018-11-26,38.37869644165039
2018-11-27,38.292518615722656
2018-11-28,39.451961517333984
2018-11-29,38.91924285888672
2018-11-30,39.061805725097656
2018-12-03,38.26186752319336
2018-12-04,36.32938003540039
2018-12-06,35.66409683227539
2018-12-07,35.16513442993164
2018-12-10,34.00088119506836
2018-12-11,33.31975173950195
2018-12-12,33.88207244873047
2018-12-13,34.25432205200195
2018-12-14,34.54737091064453
2018-12-17,34.66617202758789
2018-12-18,34.57904052734375
2018-12-19,34.262237548828125
2018-12-20,34.159278869628906
2018-12-21,32.947509765625
2018-12-24,32.53566360473633
2018-12-26,34.349361419677734
2018-12-27,34.83247756958008
2018-12-28,34.49984359741211
2018-12-31,34.98296356201172
2019-01-02,35.133445739746094
2019-01-03,34.365196228027344
2019-01-04,35.87794494628906
2019-01-07,36.139305114746094
2019-01-08,35.75120544433594
2019-01-09,36.11553955078125
2019-01-10,36.368980407714844
2019-01-11,36.448184967041016
2019-01-14,37.09762954711914
2019-01-15,37.557003021240234
2019-01-16,38.23020935058594
2019-01-17,38.816280364990234
2019-01-18,39.6795654296875
2019-01-22,39.22019958496094
2019-01-23,38.74501037597656
2019-01-24,38.8875617980957
2019-01-25,39.66373062133789
2019-01-28,39.434051513671875
2019-01-29,39.299407958984375
2019-01-30,38.12723922729492
2019-01-31,39.65580749511719
2019-02-01,39.29149627685547
2019-02-04,39.36277389526367
2019-02-05,38.68956756591797
2019-02-06,38.626197814941406
2019-02-07,37.984676361083984
2019-02-08,37.881717681884766
2019-02-11,38.317325592041016
2019-02-12,38.64997482299805
2019-02-13,38.97468948364258
2019-02-14,38.68956756591797
2019-02-15,40.22605895996094
2019-02-19,40.67749786376953
2019-02-20,41.35862731933594
2019-02-21,41.2239875793457
2019-02-22,41.8734245300293
2019-02-25,42.047664642333984
2019-02-26,41.643760681152344
2019-02-27,41.51701736450195
2019-02-28,41.69126510620117
2019-03-01,41.13111877441406
2019-03-04,41.099117279052734
2019-03-05,41.27516555786133
2019-03-06,40.771018981933594
2019-03-07,40.01081085205078
2019-03-08,39.93879699707031
2019-03-11,40.48294448852539
2019-03-12,40.61898422241211
2019-03-13,40.8990592956543
2019-03-14,41.36318588256836
2019-03-15,41.747291564941406
2019-03-18,42.24341583251953
2019-03-19,41.55523681640625
2019-03-20,40.56296157836914
2019-03-21,41.155128479003906
2019-03-22,39.570701599121094
2019-03-25,39.218605041503906
2019-03-26,40.13084411621094
2019-03-27,39.93879699707031
2019-03-28,40.018821716308594
2019-03-29,40.1628532409668
2019-04-01,41.59525680541992
2019-04-02,41.38719177246094
2019-04-03,41.819305419921875
2019-04-04,42.09938430786133
2019-04-05,42.563507080078125
2019-04-08,42.66753005981445
2019-04-09,41.45120620727539
2019-04-10,42.2114143371582
2019-04-11,42.779563903808594
2019-04-12,43.90787124633789
2019-04-15,43.44374465942383
2019-04-16,44.347991943359375
2019-04-17,44.54804229736328
2019-04-18,44.18794631958008
2019-04-22,44.0359001159668
2019-04-23,44.45201873779297
2019-04-24,44.083919525146484
2019-04-25,44.63606262207031
2019-04-26,45.916419982910156
2019-04-29,45.95641326904297
2019-04-30,45.74037170410156
2019-05-01,45.51630401611328
2019-05-02,45.24423599243164
2019-05-03,46.07645034790039
2019-05-06,45.852394104003906
2019-05-07,45.17220687866211
2019-05-08,44.83611297607422
2019-05-09,44.724090576171875
2019-05-10,45.196224212646484
2019-05-13,43.40372848510742
2019-05-14,44.235958099365234
2019-05-15,43.835845947265625
2019-05-16,44.42801284790039
2019-05-17,43.81184387207031
2019-05-20,43.90787124633789
2019-05-21,44.2679557800293
2019-05-22,43.9478759765625
2019-05-23,42.88357925415039
2019-05-24,43.38772201538086
2019-05-28,43.30771255493164
2019-05-29,43.24368667602539
2019-05-30,43.30771255493164
2019-05-31,41.68305969238281
2019-06-03,42.846988677978516
2019-06-04,44.2938117980957
2019-06-05,44.08366394042969
2019-06-06,44.56863021850586
2019-06-07,44.75453567504883
2019-06-10,44.204898834228516
2019-06-11,44.277645111083984
2019-06-12,43.986671447753906
2019-06-13,44.81919479370117
2019-06-14,45.191001892089844
2019-06-17,44.34230422973633
2019-06-18,45.25566101074219
2019-06-19,45.401161193847656
2019-06-20,46.653995513916016
2019-06-21,46.58125686645508
2019-06-24,46.484249114990234
2019-06-25,45.611305236816406
2019-06-26,45.39307403564453
2019-06-27,45.910369873046875
2019-06-28,46.81564712524414
2019-07-01,47.4622802734375
2019-07-02,46.69440460205078
2019-07-03,47.40568923950195
2019-07-05,47.53501892089844
2019-07-08,47.08238983154297
2019-07-09,47.26020050048828
2019-07-10,46.94497299194336
2019-07-11,47.05813217163086
2019-07-12,47.78558349609375
2019-07-15,47.43803024291992
2019-07-16,47.68051528930664
2019-07-17,47.203617095947266
2019-07-18,48.254398345947266
2019-07-19,47.98765563964844
2019-07-22,47.559268951416016
2019-07-23,48.35137176513672
2019-07-24,48.96568298339844
2019-07-25,48.569618225097656
2019-07-26,49.0465087890625
2019-07-29,48.10081100463867
2019-07-30,48.03614807128906
2019-07-31,46.91264343261719
2019-08-01,45.02126693725586
2019-08-02,44.68986892700195
2019-08-05,43.420867919921875
2019-08-06,43.913917541503906
2019-08-07,43.51785659790039
2019-08-08,45.0131721496582
2019-08-09,44.4473876953125
2019-08-12,42.741912841796875
2019-08-13,43.695682525634766
2019-08-14,42.37818145751953
2019-08-15,42.17611312866211
2019-08-16,43.07330322265625
2019-08-19,43.550193786621094
2019-08-20,43.05713653564453
2019-08-21,43.43703842163086
2019-08-22,43.71992492675781
2019-08-23,42.28119659423828
2019-08-26,42.903568267822266
2019-08-27,42.442840576171875
2019-08-28,42.442840576171875
2019-08-29,43.00055694580078
2019-08-30,43.0167350769043
2019-09-03,42.57217025756836
2019-09-04,42.931575775146484
2019-09-05,44.02609634399414
2019-09-06,44.51618957519531
2019-09-09,45.74956130981445
2019-09-10,46.27232360839844
2019-09-11,46.29682540893555
2019-09-12,46.85226058959961
2019-09-13,47.23615646362305
2019-09-16,46.492862701416016
2019-09-17,46.69706344604492
2019-09-18,46.68073272705078
2019-09-19,46.476524353027344
2019-09-20,46.19881057739258
2019-09-23,46.656227111816406
2019-09-24,46.190650939941406
2019-09-25,46.378501892089844
2019-09-26,46.32950973510742
2019-09-27,46.86042404174805
2019-09-30,46.67255401611328
2019-10-01,45.07160949707031
2019-10-02,43.870906829833984
2019-10-03,43.585018157958984
2019-10-04,44.72037887573242
2019-10-07,44.34465026855469
2019-10-08,42.77637481689453
2019-10-09,43.536014556884766
2019-10-10,44.06694030761719
2019-10-11,45.21046829223633
2019-10-14,45.13695526123047
2019-10-15,45.602542877197266
2019-10-16,45.251312255859375
2019-10-17,45.324832916259766
2019-10-18,45.741390228271484
2019-10-21,46.419349670410156
2019-10-22,46.37034225463867
2019-10-23,46.82775115966797
2019-10-24,46.88493728637695
2019-10-25,44.524349212646484
2019-10-28,44.989933013916016
2019-10-29,44.924591064453125
2019-10-30,44.36915588378906
2019-10-31,43.601348876953125
2019-11-01,44.5570182800293
2019-11-04,45.26764678955078
2019-11-05,45.961936950683594
2019-11-06,45.99460983276367
2019-11-07,45.627037048339844
2019-11-08,45.16962814331055
2019-11-11,45.38200378417969
2019-11-12,45.635215759277344
2019-11-13,44.43449783325195
2019-11-14,44.58969497680664
2019-11-15,44.614200592041016
2019-11-18,44.336483001708984
2019-11-19,44.7530517578125
2019-11-20,44.336483001708984
2019-11-21,44.385494232177734
2019-11-22,44.614200592041016
2019-11-25,44.80206298828125
2019-11-26,44.63053512573242
2019-11-27,45.09611892700195
2019-11-29,45.00626754760742
2019-12-02,44.428733825683594
2019-12-03,43.191162109375
2019-12-04,43.56243133544922
2019-12-05,43.55418395996094
2019-12-06,44.27198028564453
2019-12-09,43.933712005615234
2019-12-10,43.92545700073242
2019-12-11,44.156471252441406
2019-12-12,45.26203918457031
2019-12-13,44.79175567626953
2019-12-16,44.86601638793945
2019-12-17,45.09702682495117
2019-12-18,45.16303253173828
2019-12-19,45.460044860839844
2019-12-20,45.418792724609375
2019-12-23,45.204280853271484
2019-12-24,45.146522521972656
2019-12-26,45.352787017822266
2019-12-27,45.17953109741211
2019-12-30,45.08877182006836
2019-12-31,45.37753677368164
2020-01-02,45.97981643676758
2020-01-03,45.30329132080078
2020-01-06,45.37753677368164
2020-01-07,45.66630172729492
2020-01-08,45.864315032958984
2020-01-09,46.35109329223633
2020-01-10,45.955074310302734
2020-01-13,46.24383544921875
2020-01-14,45.99631881713867
2020-01-15,45.55080032348633
2020-01-16,46.285091400146484
2020-01-17,47.0936393737793
2020-01-21,45.889060974121094
2020-01-22,45.88081359863281
2020-01-23,45.649810791015625
2020-01-24,44.849517822265625
2020-01-27,43.653194427490234
2020-01-28,44.428733825683594
2020-01-29,44.94851303100586
2020-01-30,44.907264709472656
2020-01-31,43.68619918823242
2020-02-03,44.44523239135742
2020-02-04,45.03102493286133
2020-02-05,46.318092346191406
2020-02-06,46.30159378051758
2020-02-07,45.864315032958984
2020-02-10,46.03757095336914
2020-02-11,46.48310089111328
2020-02-12,46.6316032409668
2020-02-13,46.19434356689453
2020-02-14,46.499603271484375
2020-02-18,45.59205627441406
2020-02-19,46.128326416015625
2020-02-20,46.18608093261719
2020-02-21,44.89076614379883
2020-02-24,42.679649353027344
2020-02-25,40.823280334472656
2020-02-26,40.386009216308594
2020-02-27,38.62041091918945
2020-02-28,37.06724548339844
2020-03-02,39.31348419189453
2020-03-03,37.36785125732422
2020-03-04,38.6120719909668
2020-03-05,36.64972686767578
2020-03-06,35.30531311035156
2020-03-09,29.56862449645996
2020-03-10,31.37230110168457
2020-03-11,29.994489669799805
2020-03-12,25.86941146850586
2020-03-13,29.685529708862305
2020-03-16,24.47490119934082
2020-03-17,23.93212890625
2020-03-18,22.72132682800293
2020-03-19,22.454116821289062
2020-03-20,21.443723678588867
2020-03-23,20.174463272094727
2020-03-24,24.725414276123047
2020-03-25,27.213823318481445
2020-03-26,28.26597023010254
2020-03-27,27.222169876098633
2020-03-30,27.73154640197754
2020-03-31,26.170024871826172
2020-04-01,22.87998390197754
2020-04-02,22.211950302124023
2020-04-03,22.05329704284668
2020-04-06,23.59811782836914
2020-04-07,24.05738067626953
2020-04-08,25.418493270874023
2020-04-09,27.222169876098633
2020-04-13,26.303634643554688
2020-04-14,26.37043571472168
2020-04-15,24.742116928100586
2020-04-16,23.907075881958008
2020-04-17,25.501996994018555
2020-04-20,24.875722885131836
2020-04-21,23.74007225036621
2020-04-22,24.257793426513672
2020-04-23,24.608509063720703
2020-04-24,25.03437614440918
2020-04-27,26.46228790283203
2020-04-28,28.065555572509766
2020-04-29,30.52056312561035
2020-04-30,30.403657913208008
2020-05-01,29.309755325317383
2020-05-04,29.201208114624023
2020-05-05,29.10935401916504
2020-05-06,28.357820510864258
