,SYK
2017-09-18,133.33792114257812
2017-09-19,131.9633331298828
2017-09-20,131.65887451171875
2017-09-21,129.77687072753906
2017-09-22,129.9798583984375
2017-09-25,129.28790283203125
2017-09-26,130.15509033203125
2017-09-27,130.0536346435547
2017-09-28,129.75289916992188
2017-09-29,131.41851806640625
2017-10-02,132.7973175048828
2017-10-03,132.9083251953125
2017-10-04,135.07371520996094
2017-10-05,137.23898315429688
2017-10-06,137.87750244140625
2017-10-09,135.0366668701172
2017-10-10,133.88922119140625
2017-10-11,135.4808349609375
2017-10-12,135.61964416503906
2017-10-13,135.7399139404297
2017-10-16,136.29515075683594
2017-10-17,137.68316650390625
2017-10-18,137.5443878173828
2017-10-19,138.17361450195312
2017-10-20,139.25628662109375
2017-10-23,138.72886657714844
2017-10-24,138.5159912109375
2017-10-25,138.9694061279297
2017-10-26,137.71090698242188
2017-10-27,147.8157958984375
2017-10-30,143.77194213867188
2017-10-31,143.30931091308594
2017-11-01,142.90216064453125
2017-11-02,143.4481658935547
2017-11-03,144.5215301513672
2017-11-06,144.0310821533203
2017-11-07,144.5585174560547
2017-11-08,144.78060913085938
2017-11-09,144.92868041992188
2017-11-10,142.94842529296875
2017-11-13,144.12362670898438
2017-11-14,144.30868530273438
2017-11-15,143.24456787109375
2017-11-16,144.79913330078125
2017-11-17,143.79974365234375
2017-11-20,143.19825744628906
2017-11-21,144.1051025390625
2017-11-22,143.23529052734375
2017-11-24,143.1242218017578
2017-11-27,143.5406951904297
2017-11-28,144.15138244628906
2017-11-29,142.59678649902344
2017-11-30,144.3549346923828
2017-12-01,144.23463439941406
2017-12-04,140.98667907714844
2017-12-05,140.6813201904297
2017-12-06,140.4314422607422
2017-12-07,139.8669891357422
2017-12-08,140.58876037597656
2017-12-11,141.31057739257812
2017-12-12,142.19891357421875
2017-12-13,141.86575317382812
2017-12-14,140.04278564453125
2017-12-15,142.73561096191406
2017-12-18,143.88304138183594
2017-12-19,143.67019653320312
2017-12-20,143.22598266601562
2017-12-21,142.59678649902344
2017-12-22,142.6337890625
2017-12-26,142.6986083984375
2017-12-27,144.00331115722656
2017-12-28,144.43955993652344
2017-12-29,143.715576171875
2018-01-02,146.55575561523438
2018-01-03,147.38180541992188
2018-01-04,147.33541870117188
2018-01-05,149.48876953125
2018-01-08,151.53065490722656
2018-01-09,149.22882080078125
2018-01-10,148.07791137695312
2018-01-11,147.20547485351562
2018-01-12,146.862060546875
2018-01-16,148.012939453125
2018-01-17,148.75550842285156
2018-01-18,148.7647705078125
2018-01-19,149.69290161132812
2018-01-22,150.84385681152344
2018-01-23,150.3054962158203
2018-01-24,152.6723175048828
2018-01-25,153.65615844726562
2018-01-26,156.7747344970703
2018-01-29,156.6262664794922
2018-01-30,156.34779357910156
2018-01-31,152.57022094726562
2018-02-01,152.94140625
2018-02-02,150.59320068359375
2018-02-05,143.3071746826172
2018-02-06,143.06590270996094
2018-02-07,142.62966918945312
2018-02-08,137.37631225585938
2018-02-09,140.35568237304688
2018-02-12,142.62037658691406
2018-02-13,143.4557342529297
2018-02-14,145.0150146484375
2018-02-15,147.14974975585938
2018-02-16,148.38421630859375
2018-02-20,147.33541870117188
2018-02-21,146.53720092773438
2018-02-22,147.5395965576172
2018-02-23,150.08273315429688
2018-02-26,153.86036682128906
2018-02-27,152.32887268066406
2018-02-28,150.50970458984375
2018-03-01,147.84588623046875
2018-03-02,149.2473602294922
2018-03-05,150.8623809814453
2018-03-06,151.0386962890625
2018-03-07,151.28005981445312
2018-03-08,151.6141815185547
2018-03-09,154.454345703125
2018-03-12,155.82801818847656
2018-03-13,155.10406494140625
2018-03-14,154.42648315429688
2018-03-15,154.4915008544922
2018-03-16,155.47532653808594
2018-03-19,154.1016845703125
2018-03-20,154.5471649169922
2018-03-21,152.89505004882812
2018-03-22,149.2566680908203
2018-03-23,146.2494354248047
2018-03-26,148.87611389160156
2018-03-27,147.14974975585938
2018-03-28,147.05667114257812
2018-03-29,149.8029022216797
2018-04-02,145.4554901123047
2018-04-03,148.0992889404297
2018-04-04,147.8572540283203
2018-04-05,149.0116424560547
2018-04-06,144.45013427734375
2018-04-09,146.20025634765625
2018-04-10,149.3001708984375
2018-04-11,146.94500732421875
2018-04-12,147.60586547851562
2018-04-13,147.4104461669922
2018-04-16,150.86412048339844
2018-04-17,152.3442840576172
2018-04-18,153.3310546875
2018-04-19,152.25119018554688
2018-04-20,152.90280151367188
2018-04-23,155.25807189941406
2018-04-24,153.3310546875
2018-04-25,153.95477294921875
2018-04-26,156.4962158203125
2018-04-27,158.8793182373047
2018-04-30,157.71568298339844
2018-05-01,157.26882934570312
2018-05-02,155.49075317382812
2018-05-03,155.28594970703125
2018-05-04,156.39376831054688
2018-05-07,155.90966796875
2018-05-08,155.10906982421875
2018-05-09,155.82591247558594
2018-05-10,157.29681396484375
2018-05-11,157.77151489257812
2018-05-14,157.4642791748047
2018-05-15,156.59860229492188
2018-05-16,159.89401245117188
2018-05-17,159.42852783203125
2018-05-18,160.87144470214844
2018-05-21,161.7372589111328
2018-05-22,160.95523071289062
2018-05-23,163.30117797851562
2018-05-24,162.94737243652344
2018-05-25,161.77444458007812
2018-05-29,160.43394470214844
2018-05-30,162.97532653808594
2018-05-31,161.99790954589844
2018-06-01,163.33839416503906
2018-06-04,164.1855010986328
2018-06-05,164.97682189941406
2018-06-06,167.3599395751953
2018-06-07,165.8425750732422
2018-06-08,166.5872802734375
2018-06-11,158.05078125
2018-06-12,151.31097412109375
2018-06-13,155.09046936035156
2018-06-14,157.0919647216797
2018-06-15,156.74752807617188
2018-06-18,158.48831176757812
2018-06-19,158.00425720214844
2018-06-20,157.82736206054688
2018-06-21,158.0787353515625
2018-06-22,160.11746215820312
2018-06-25,158.51625061035156
2018-06-26,160.35015869140625
2018-06-27,157.47364807128906
2018-06-28,157.73500061035156
2018-06-29,157.6322784423828
2018-07-02,158.6591796875
2018-07-03,158.50047302246094
2018-07-05,159.93807983398438
2018-07-06,161.5997314453125
2018-07-09,162.0664825439453
2018-07-10,162.78530883789062
2018-07-11,161.88912963867188
2018-07-12,162.73861694335938
2018-07-13,162.7106170654297
2018-07-16,161.88912963867188
2018-07-17,164.40029907226562
2018-07-18,162.18783569335938
2018-07-19,161.36634826660156
2018-07-20,162.7106170654297
2018-07-23,163.0653533935547
2018-07-24,161.42237854003906
2018-07-25,158.67784118652344
2018-07-26,159.9940948486328
2018-07-27,157.80035400390625
2018-07-30,154.01966857910156
2018-07-31,152.3953094482422
2018-08-01,154.02899169921875
2018-08-02,155.38258361816406
2018-08-03,154.30899047851562
2018-08-06,155.08380126953125
2018-08-07,154.19700622558594
2018-08-08,155.1118621826172
2018-08-09,155.9053192138672
2018-08-10,154.8504638671875
2018-08-13,155.06517028808594
2018-08-14,155.15850830078125
2018-08-15,155.69061279296875
2018-08-16,157.4736328125
2018-08-17,158.67784118652344
2018-08-20,157.66966247558594
2018-08-21,157.10958862304688
2018-08-22,158.2764434814453
2018-08-23,158.1363983154297
2018-08-24,158.67784118652344
2018-08-27,159.1446075439453
2018-08-28,158.59384155273438
2018-08-29,159.882080078125
2018-08-30,157.78170776367188
2018-08-31,158.1644287109375
2018-09-04,157.3896026611328
2018-09-05,156.86680603027344
2018-09-06,159.86338806152344
2018-09-07,158.46315002441406
2018-09-10,159.06056213378906
2018-09-11,160.33949279785156
2018-09-12,161.7677459716797
2018-09-13,161.5623779296875
2018-09-14,159.16323852539062
2018-09-17,158.58448791503906
2018-09-18,162.52389526367188
2018-09-19,161.9918212890625
2018-09-20,161.9545135498047
2018-09-21,162.89730834960938
2018-09-24,164.3722686767578
2018-09-25,164.0828857421875
2018-09-26,164.09219360351562
2018-09-27,163.83944702148438
2018-09-28,166.31053161621094
2018-10-01,167.21847534179688
2018-10-02,166.02976989746094
2018-10-03,164.09217834472656
2018-10-04,162.4635009765625
2018-10-05,162.95022583007812
2018-10-08,163.8020477294922
2018-10-09,164.8129425048828
2018-10-10,160.19839477539062
2018-10-11,157.9238739013672
2018-10-12,160.09542846679688
2018-10-15,158.56971740722656
2018-10-16,163.8956298828125
2018-10-17,164.95335388183594
2018-10-18,162.02357482910156
2018-10-19,158.12979125976562
2018-10-22,157.0253143310547
2018-10-23,155.9676055908203
2018-10-24,152.75714111328125
2018-10-25,154.6946258544922
2018-10-26,150.11753845214844
2018-10-29,151.3998565673828
2018-10-30,151.6713104248047
2018-10-31,151.83982849121094
2018-11-01,155.91148376464844
2018-11-02,154.78826904296875
2018-11-05,155.6868133544922
2018-11-06,156.06124877929688
2018-11-07,158.8879852294922
2018-11-08,160.32940673828125
2018-11-09,160.29197692871094
2018-11-12,159.13133239746094
2018-11-13,157.08148193359375
2018-11-14,155.3779296875
2018-11-15,157.9238739013672
2018-11-16,161.1437530517578
2018-11-19,156.98785400390625
2018-11-20,155.33116149902344
2018-11-21,153.8241729736328
2018-11-23,154.25473022460938
2018-11-26,155.293701171875
2018-11-27,156.3794403076172
2018-11-28,160.69444274902344
2018-11-29,159.9737548828125
2018-11-30,164.2326202392578
2018-12-03,162.76303100585938
2018-12-04,161.2279815673828
2018-12-06,161.4058380126953
2018-12-07,158.04556274414062
2018-12-10,160.2638702392578
2018-12-11,160.67575073242188
2018-12-12,161.56495666503906
2018-12-13,161.79896545410156
2018-12-14,155.902099609375
2018-12-17,149.8648223876953
2018-12-18,151.14715576171875
2018-12-19,147.8898468017578
2018-12-20,143.94921875
2018-12-21,141.08502197265625
2018-12-24,135.7216796875
2018-12-26,141.1786346435547
2018-12-27,144.7073974609375
2018-12-28,145.3835906982422
2018-12-31,147.21498107910156
2019-01-02,145.1018524169922
2019-01-03,143.18592834472656
2019-01-04,147.506103515625
2019-01-07,147.44979858398438
2019-01-08,149.2342071533203
2019-01-09,150.07945251464844
2019-01-10,151.52577209472656
2019-01-11,149.78831481933594
2019-01-14,148.06964111328125
2019-01-15,152.27716064453125
2019-01-16,153.46044921875
2019-01-17,154.4089813232422
2019-01-18,157.35800170898438
2019-01-22,155.78958129882812
2019-01-23,155.6956787109375
2019-01-24,157.12322998046875
2019-01-25,155.6768798828125
2019-01-28,152.14561462402344
2019-01-29,151.27220153808594
2019-01-30,168.47779846191406
2019-01-31,166.76849365234375
2019-02-01,166.52432250976562
2019-02-04,166.36465454101562
2019-02-05,168.44024658203125
2019-02-06,169.70809936523438
2019-02-07,169.7550811767578
2019-02-08,171.54885864257812
2019-02-11,172.365966796875
2019-02-12,174.36639404296875
2019-02-13,174.01889038085938
2019-02-14,174.253662109375
2019-02-15,175.4652099609375
2019-02-19,174.78903198242188
2019-02-20,176.2259521484375
2019-02-21,176.1696319580078
2019-02-22,177.1932830810547
2019-02-25,176.07569885253906
2019-02-26,173.971923828125
2019-02-27,175.4088897705078
2019-02-28,177.0430450439453
2019-03-01,179.92630004882812
2019-03-04,179.07164001464844
2019-03-05,178.3766326904297
2019-03-06,176.88339233398438
2019-03-07,175.68124389648438
2019-03-08,175.84091186523438
2019-03-11,177.70985412597656
2019-03-12,179.19374084472656
2019-03-13,180.17047119140625
2019-03-14,181.58865356445312
2019-03-15,182.2366485595703
2019-03-18,181.80462646484375
2019-03-19,184.1901092529297
2019-03-20,185.14810180664062
2019-03-21,185.9557647705078
2019-03-22,182.61228942871094
2019-03-25,183.29788208007812
2019-03-26,184.1525421142578
2019-03-27,184.26524353027344
2019-03-28,184.6795654296875
2019-03-29,185.9979248046875
2019-04-01,184.66078186035156
2019-04-02,183.78500366210938
2019-04-03,183.47425842285156
2019-04-04,182.41018676757812
2019-04-05,183.85093688964844
2019-04-08,184.32177734375
2019-04-09,184.53834533691406
2019-04-10,184.6984405517578
2019-04-11,183.93563842773438
2019-04-12,181.4308624267578
2019-04-15,182.1370849609375
2019-04-16,178.01258850097656
2019-04-17,169.7259063720703
2019-04-18,169.7447509765625
2019-04-22,171.53395080566406
2019-04-23,176.053955078125
2019-04-24,174.2458953857422
2019-04-25,176.251708984375
2019-04-26,177.29693603515625
2019-04-29,176.36465454101562
2019-04-30,177.89015197753906
2019-05-01,175.80911254882812
2019-05-02,177.83367919921875
2019-05-03,179.58517456054688
2019-05-06,179.87710571289062
2019-05-07,176.59068298339844
2019-05-08,177.0803680419922
2019-05-09,177.0426788330078
2019-05-10,176.3740692138672
2019-05-13,173.45492553710938
2019-05-14,173.43606567382812
2019-05-15,174.8391876220703
2019-05-16,174.80154418945312
2019-05-17,173.39845275878906
2019-05-20,173.5585174560547
2019-05-21,174.63197326660156
2019-05-22,175.10279846191406
2019-05-23,173.73741149902344
2019-05-24,173.99171447753906
2019-05-28,171.36444091796875
2019-05-29,170.79942321777344
2019-05-30,173.0312042236328
2019-05-31,172.55091857910156
2019-06-03,172.34376525878906
2019-06-04,175.5736846923828
2019-06-05,178.10675048828125
2019-06-06,180.63043212890625
2019-06-07,182.96575927734375
2019-06-10,184.6795654296875
2019-06-11,183.4459686279297
2019-06-12,185.6494903564453
2019-06-13,185.30111694335938
2019-06-14,184.0675048828125
2019-06-17,184.933837890625
2019-06-18,186.61944580078125
2019-06-19,188.79469299316406
2019-06-20,191.4219512939453
2019-06-21,190.89462280273438
2019-06-24,192.5519256591797
2019-06-25,191.91156005859375
2019-06-26,190.5649871826172
2019-06-27,191.2163848876953
2019-06-28,194.08648681640625
2019-07-01,194.9927978515625
2019-07-02,194.294189453125
2019-07-03,196.51278686523438
2019-07-05,196.89987182617188
2019-07-08,196.4373016357422
2019-07-09,197.2869415283203
2019-07-10,197.37191772460938
2019-07-11,199.05239868164062
2019-07-12,194.86062622070312
2019-07-15,194.00148010253906
2019-07-16,193.91656494140625
2019-07-17,196.32395935058594
2019-07-18,198.68418884277344
2019-07-19,196.3900604248047
2019-07-22,196.83383178710938
2019-07-23,197.66455078125
2019-07-24,201.62977600097656
2019-07-25,200.7706756591797
2019-07-26,202.46055603027344
2019-07-29,203.2819366455078
2019-07-30,201.66754150390625
2019-07-31,198.0516815185547
2019-08-01,201.01608276367188
2019-08-02,199.78880310058594
2019-08-05,194.1619873046875
2019-08-06,199.4017333984375
2019-08-07,199.90206909179688
2019-08-08,205.6138458251953
2019-08-09,206.51072692871094
2019-08-12,205.0474090576172
2019-08-13,206.86001586914062
2019-08-14,200.20419311523438
2019-08-15,203.26304626464844
2019-08-16,204.86802673339844
2019-08-19,206.4163360595703
2019-08-20,205.7554473876953
2019-08-21,206.77505493164062
2019-08-22,206.06700134277344
2019-08-23,202.13014221191406
2019-08-26,205.00015258789062
2019-08-27,206.29356384277344
2019-08-28,207.2188262939453
2019-08-29,209.41851806640625
2019-08-30,208.32342529296875
2019-09-03,205.92538452148438
2019-09-04,206.75619506835938
2019-09-05,207.907958984375
2019-09-06,209.0220489501953
2019-09-09,205.0379180908203
2019-09-10,201.7430419921875
2019-09-11,205.76487731933594
2019-09-12,207.738037109375
2019-09-13,205.98204040527344
2019-09-16,203.25360107421875
2019-09-17,206.18971252441406
2019-09-18,208.15341186523438
2019-09-19,208.6915740966797
2019-09-20,208.83319091796875
2019-09-23,207.8796844482422
2019-09-24,205.80264282226562
2019-09-25,205.76487731933594
2019-09-26,204.2921142578125
2019-09-27,202.15330505371094
2019-09-30,204.69903564453125
2019-10-01,201.31105041503906
2019-10-02,197.8852081298828
2019-10-03,201.69906616210938
2019-10-04,203.93247985839844
2019-10-07,201.51927185058594
2019-10-08,196.7306365966797
2019-10-09,199.56027221679688
2019-10-10,199.95773315429688
2019-10-11,202.34259033203125
2019-10-14,201.25430297851562
2019-10-15,203.42147827148438
2019-10-16,204.17852783203125
2019-10-17,203.99876403808594
2019-10-18,203.77163696289062
2019-10-21,203.53506469726562
2019-10-22,198.50979614257812
2019-10-23,199.1722412109375
2019-10-24,200.0713348388672
2019-10-25,200.27005004882812
2019-10-28,202.25743103027344
2019-10-29,208.70217895507812
2019-10-30,205.44667053222656
2019-10-31,204.67068481445312
2019-11-01,201.35838317871094
2019-11-04,194.16603088378906
2019-11-05,187.73069763183594
2019-11-06,190.22909545898438
2019-11-07,190.01144409179688
2019-11-08,189.06509399414062
2019-11-11,187.77801513671875
2019-11-12,189.44361877441406
2019-11-13,190.91049194335938
2019-11-14,192.2637939453125
2019-11-15,195.18809509277344
2019-11-18,194.06187438964844
2019-11-19,196.0114288330078
2019-11-20,193.34266662597656
2019-11-21,190.48463439941406
2019-11-22,190.7779998779297
2019-11-25,192.20697021484375
2019-11-26,191.6013641357422
2019-11-27,193.94833374023438
2019-11-29,193.8726348876953
2019-12-02,191.4783172607422
2019-12-03,192.17861938476562
2019-12-04,193.40892028808594
2019-12-05,192.3111114501953
2019-12-06,193.04928588867188
2019-12-09,189.6517791748047
2019-12-10,187.50360107421875
2019-12-11,187.36160278320312
2019-12-12,189.0555877685547
2019-12-13,192.04612731933594
2019-12-16,193.29531860351562
2019-12-17,192.5477294921875
2019-12-18,197.33631896972656
2019-12-19,196.919921875
2019-12-20,198.7368927001953
2019-12-23,201.1407470703125
2019-12-24,200.23220825195312
2019-12-26,198.50035095214844
2019-12-27,199.2574462890625
2019-12-30,198.07598876953125
2019-12-31,199.2242431640625
2020-01-02,199.70822143554688
2020-01-03,198.89208984375
2020-01-06,201.3878631591797
2020-01-07,198.9205322265625
2020-01-08,199.9359588623047
2020-01-09,200.8279571533203
2020-01-10,198.9490203857422
2020-01-13,196.32992553710938
2020-01-14,197.3452911376953
2020-01-15,196.1970672607422
2020-01-16,198.76873779296875
2020-01-17,201.34042358398438
2020-01-21,203.69383239746094
2020-01-22,205.9903106689453
2020-01-23,205.18368530273438
2020-01-24,203.29527282714844
2020-01-27,203.6463623046875
2020-01-28,203.26678466796875
2020-01-29,199.92648315429688
2020-01-30,202.9156951904297
2020-01-31,199.9454345703125
2020-02-03,200.83749389648438
2020-02-04,205.3070526123047
2020-02-05,206.61660766601562
2020-02-06,207.1005859375
2020-02-07,203.84561157226562
2020-02-10,206.1421356201172
2020-02-11,207.0056915283203
2020-02-12,205.05079650878906
2020-02-13,206.31297302246094
2020-02-14,210.2321319580078
2020-02-18,210.6022186279297
2020-02-19,213.61044311523438
2020-02-20,213.01260375976562
2020-02-21,212.8512725830078
2020-02-24,204.54791259765625
2020-02-25,195.779541015625
2020-02-26,191.3668670654297
2020-02-27,184.90444946289062
2020-02-28,180.86190795898438
2020-03-02,187.1534881591797
2020-03-03,179.1916961669922
2020-03-04,188.27325439453125
2020-03-05,179.92245483398438
2020-03-06,176.3922882080078
2020-03-09,163.81861877441406
2020-03-10,174.1907196044922
2020-03-11,166.65599060058594
2020-03-12,146.37677001953125
2020-03-13,155.91378784179688
2020-03-16,136.4886016845703
2020-03-17,133.00595092773438
2020-03-18,131.90513610839844
2020-03-19,141.8692169189453
2020-03-20,132.26577758789062
2020-03-23,120.04318237304688
2020-03-24,136.11854553222656
2020-03-25,145.238037109375
2020-03-26,154.99334716796875
2020-03-27,151.09310913085938
2020-03-30,155.20266723632812
2020-03-31,158.5646209716797
2020-04-01,137.78334045410156
2020-04-02,142.45960998535156
2020-04-03,141.02149963378906
2020-04-06,157.774169921875
2020-04-07,157.89794921875
2020-04-08,168.03147888183594
2020-04-09,174.0220489501953
2020-04-13,163.8885498046875
2020-04-14,167.04098510742188
2020-04-15,164.32662963867188
2020-04-16,166.4885711669922
2020-04-17,180.4888153076172
2020-04-20,175.92684936523438
2020-04-21,170.3934326171875
2020-04-22,173.26014709472656
2020-04-23,173.7935028076172
2020-04-24,179.1649932861328
2020-04-27,182.82220458984375
2020-04-28,176.2030029296875
2020-04-29,183.50791931152344
2020-04-30,177.55543518066406
2020-05-01,172.02203369140625
2020-05-04,170.06961059570312
2020-05-05,178.98403930664062
2020-05-06,176.99356079101562
2020-05-07,183.04119873046875
2020-05-08,182.93649291992188
2020-05-11,184.4221954345703
2020-05-12,179.21261596679688
2020-05-13,172.51727294921875
2020-05-14,170.841064453125
2020-05-15,171.68865966796875
2020-05-18,182.78416442871094
2020-05-19,179.29832458496094
2020-05-20,181.8888397216797
2020-05-21,176.27923583984375
2020-05-22,175.3744659423828
2020-05-26,177.43162536621094
2020-05-27,182.49838256835938
2020-05-28,186.0508270263672
2020-05-29,186.41275024414062
2020-06-01,187.86038208007812
2020-06-02,188.94613647460938
2020-06-03,191.1461181640625
2020-06-04,188.65087890625
2020-06-05,197.1748504638672
2020-06-08,196.19387817382812
2020-06-09,191.1461181640625
2020-06-10,191.57473754882812
2020-06-11,174.8030242919922
2020-06-12,178.85069274902344
2020-06-15,179.50784301757812
2020-06-16,182.3555450439453
2020-06-17,180.5364532470703
2020-06-18,180.97454833984375
2020-06-19,178.20306396484375
2020-06-22,176.27923583984375
2020-06-23,177.9078369140625
2020-06-24,167.90765380859375
2020-06-25,167.25047302246094
2020-06-26,165.488525390625
2020-06-29,169.6309356689453
2020-06-30,172.1822509765625
2020-07-01,175.67007446289062
2020-07-02,175.765625
2020-07-06,175.72743225097656
2020-07-07,172.32557678222656
2020-07-08,173.69204711914062
2020-07-09,169.86984252929688
2020-07-10,169.9844970703125
2020-07-13,169.95579528808594
2020-07-14,174.5902862548828
2020-07-15,180.23765563964844
2020-07-16,178.29786682128906
2020-07-17,184.4707489013672
2020-07-20,182.2061004638672
2020-07-21,183.95474243164062
2020-07-22,186.20985412597656
2020-07-23,186.48699951171875
2020-07-24,189.99391174316406
2020-07-27,188.5701141357422
2020-07-28,185.6461181640625
2020-07-29,192.45924377441406
2020-07-30,191.3030548095703
2020-07-31,184.7096710205078
2020-08-03,183.085205078125
2020-08-04,180.8874053955078
2020-08-05,179.60702514648438
2020-08-06,180.20895385742188
2020-08-07,183.02786254882812
2020-08-10,179.329833984375
2020-08-11,180.52427673339844
2020-08-12,181.728271484375
2020-08-13,182.4736328125
2020-08-14,179.9987030029297
2020-08-17,180.6294403076172
2020-08-18,180.9447479248047
2020-08-19,177.82962036132812
2020-08-20,179.51141357421875
2020-08-21,180.39051818847656
2020-08-24,180.31405639648438
2020-08-25,181.1454315185547
2020-08-26,180.61033630371094
2020-08-27,187.4807891845703
2020-08-28,189.40147399902344
2020-08-31,189.35365295410156
2020-09-01,189.22946166992188
2020-09-02,192.6598663330078
2020-09-03,189.3345489501953
2020-09-04,188.83766174316406
2020-09-08,191.18832397460938
2020-09-09,196.28146362304688
2020-09-10,192.81280517578125
2020-09-11,193.0421600341797
2020-09-14,196.3770294189453
2020-09-15,201.14524841308594
2020-09-16,206.21929931640625
2020-09-17,202.16773986816406
2020-09-18,197.20838928222656
2020-09-21,193.892578125
2020-09-22,194.3321075439453
2020-09-23,193.40521240234375
2020-09-24,190.11814880371094
2020-09-25,195.8992462158203
2020-09-28,198.03970336914062
2020-09-29,196.18556213378906
2020-09-30,199.6638946533203
2020-10-01,199.9513397216797
2020-10-02,199.59678649902344
2020-10-05,205.1161346435547
2020-10-06,201.79115295410156
2020-10-07,208.3166046142578
2020-10-08,209.9359588623047
2020-10-09,213.6155242919922
2020-10-12,216.20269775390625
2020-10-13,210.80795288085938
2020-10-14,211.9770050048828
2020-10-15,213.0406036376953
2020-10-16,214.68875122070312
2020-10-19,211.6607666015625
2020-10-20,211.5745391845703
2020-10-21,211.6703643798828
2020-10-22,215.25405883789062
2020-10-23,212.62857055664062
2020-10-26,205.76773071289062
2020-10-27,204.54122924804688
2020-10-28,196.3867645263672
2020-10-29,196.80841064453125
2020-10-30,193.5696258544922
2020-11-02,194.30743408203125
2020-11-03,199.55848693847656
2020-11-04,199.0506134033203
2020-11-05,201.8007354736328
2020-11-06,204.52200317382812
2020-11-09,224.55838012695312
2020-11-10,220.9363555908203
2020-11-11,215.8290252685547
2020-11-12,215.80984497070312
2020-11-13,222.24908447265625
2020-11-16,225.9286346435547
2020-11-17,221.76995849609375
2020-11-18,222.0766143798828
2020-11-19,223.81097412109375
2020-11-20,223.130615234375
2020-11-23,223.27439880371094
2020-11-24,230.26939392089844
2020-11-25,223.9547119140625
2020-11-27,223.0827178955078
2020-11-30,223.64810180664062
2020-12-01,221.34837341308594
2020-12-02,224.47216796875
2020-12-03,224.97042846679688
2020-12-04,229.5794677734375
2020-12-07,226.90603637695312
2020-12-08,225.61241149902344
2020-12-09,226.0723876953125
2020-12-10,225.30581665039062
2020-12-11,222.49818420410156
2020-12-14,221.3004150390625
2020-12-15,224.28053283691406
2020-12-16,225.30581665039062
2020-12-17,228.15170288085938
2020-12-18,229.97230529785156
2020-12-21,225.0470733642578
2020-12-22,225.4591064453125
2020-12-23,226.45565795898438
2020-12-24,227.1551513671875
2020-12-28,228.57333374023438
2020-12-29,230.78684997558594
2020-12-30,232.55455017089844
2020-12-31,235.41754150390625
2021-01-04,229.63392639160156
2021-01-05,230.24880981445312
2021-01-06,232.92922973632812
2021-01-07,234.14939880371094
2021-01-08,234.0917510986328
2021-01-11,232.35281372070312
2021-01-12,229.8164825439453
2021-01-13,233.6497802734375
2021-01-14,232.6217803955078
2021-01-15,232.4873046875
2021-01-19,232.56417846679688
2021-01-20,235.5808868408203
2021-01-21,234.0341033935547
2021-01-22,230.5081787109375
2021-01-25,230.1431427001953
2021-01-26,228.65399169921875
2021-01-27,221.68869018554688
2021-01-28,220.96815490722656
2021-01-29,212.33114624023438
2021-02-01,217.64401245117188
2021-02-02,225.89669799804688
2021-02-03,224.76304626464844
2021-02-04,227.77011108398438
2021-02-05,229.4033203125
2021-02-08,232.92922973632812
2021-02-09,232.64102172851562
2021-02-10,233.48646545410156
2021-02-11,235.7057647705078
2021-02-12,238.40542602539062
2021-02-16,238.1267852783203
2021-02-17,236.887451171875
2021-02-18,235.53285217285156
2021-02-19,232.5833740234375
2021-02-22,233.6017303466797
2021-02-23,236.87786865234375
2021-02-24,239.04908752441406
2021-02-25,236.1284637451172
2021-02-26,233.15985107421875
2021-03-01,236.1572723388672
2021-03-02,235.75379943847656
2021-03-03,233.3423614501953
2021-03-04,226.54037475585938
2021-03-05,230.60427856445312
2021-03-08,226.73252868652344
2021-03-09,227.8565673828125
2021-03-10,230.6522979736328
2021-03-11,229.86453247070312
2021-03-12,231.30560302734375
2021-03-15,231.77638244628906
2021-03-16,228.68280029296875
2021-03-17,226.90545654296875
2021-03-18,221.79437255859375
2021-03-19,220.96815490722656
2021-03-22,222.96644592285156
2021-03-23,220.42051696777344
2021-03-24,224.62852478027344
2021-03-25,226.0984344482422
2021-03-26,231.51695251464844
2021-03-29,232.5257568359375
2021-03-30,234.16326904296875
2021-03-31,234.62559509277344
2021-04-01,234.01876831054688
2021-04-05,239.34547424316406
2021-04-06,239.25875854492188
2021-04-07,238.34368896484375
2021-04-08,240.6843719482422
2021-04-09,244.00753784179688
2021-04-12,242.57229614257812
2021-04-13,244.2483673095703
2021-04-14,243.01541137695312
2021-04-15,247.4077911376953
2021-04-16,247.6774444580078
2021-04-19,247.31146240234375
2021-04-20,248.92970275878906
2021-04-21,254.18898010253906
2021-04-22,254.45870971679688
2021-04-23,257.1846008300781
2021-04-26,255.52792358398438
2021-04-27,255.28704833984375
2021-04-28,250.03738403320312
2021-04-29,253.74588012695312
2021-04-30,252.97528076171875
2021-05-03,253.4280242919922
2021-05-04,246.19407653808594
2021-05-05,243.7667236328125
2021-05-06,244.7877960205078
2021-05-07,245.41387939453125
2021-05-10,246.56976318359375
2021-05-11,242.2544403076172
2021-05-12,235.76220703125
2021-05-13,238.7386474609375
2021-05-14,243.651123046875
2021-05-17,242.5915985107422
2021-05-18,243.545166015625
2021-05-19,242.97689819335938
2021-05-20,244.99969482421875
2021-05-21,246.2518768310547
2021-05-24,247.6967315673828
2021-05-25,247.34999084472656
2021-05-26,243.1502685546875
2021-05-27,245.1537628173828
2021-05-28,245.8858642578125
2021-06-01,246.38671875
2021-06-02,241.5031280517578
2021-06-03,240.52064514160156
2021-06-04,242.57229614257812
2021-06-07,240.3665008544922
2021-06-08,240.5591583251953
