,CL
2021-06-04,77.30805969238281
2021-06-07,77.24360656738281
2021-06-08,76.35057067871094
2021-06-09,76.00992584228516
2021-06-10,76.9674072265625
2021-06-11,76.99503326416016
2021-06-14,76.79247283935547
2021-06-15,76.66357421875
2021-06-16,75.44831085205078
2021-06-17,75.89022064208984
2021-06-18,74.59208679199219
2021-06-21,74.97877502441406
2021-06-22,74.84068298339844
2021-06-23,73.88318634033203
2021-06-24,74.16859436035156
2021-06-25,74.99718475341797
2021-06-28,75.236572265625
2021-06-29,74.80384063720703
2021-06-30,74.89591217041016
2021-07-01,75.25498962402344
2021-07-02,75.21815490722656
2021-07-06,75.46672821044922
2021-07-07,76.10201263427734
2021-07-08,75.80736541748047
2021-07-09,75.89022064208984
2021-07-12,76.35057067871094
2021-07-13,76.08358001708984
2021-07-14,76.62675476074219
2021-07-15,76.99503326416016
2021-07-16,77.69474029541016
2021-07-19,77.30805969238281
2021-07-20,76.53981018066406
2021-07-21,76.06771087646484
2021-07-22,75.75301361083984
2021-07-23,77.08589935302734
2021-07-26,77.83565521240234
2021-07-27,77.70606231689453
2021-07-28,76.99335479736328
2021-07-29,77.30805206298828
2021-07-30,73.58705139160156
2021-08-02,73.62406921386719
2021-08-03,73.51300048828125
2021-08-04,72.43002319335938
2021-08-05,73.03167724609375
2021-08-06,72.78175354003906
2021-08-09,72.5133285522461
2021-08-10,72.87432098388672
2021-08-11,73.216796875
2021-08-12,72.92984008789062
2021-08-13,73.5315170288086
2021-08-16,73.8462142944336
2021-08-17,74.07762145996094
2021-08-18,72.34671020507812
2021-08-19,73.09647369384766
2021-08-20,72.93911743164062
2021-08-23,72.55036163330078
2021-08-24,71.89314270019531
2021-08-25,71.8746566772461
2021-08-26,71.55992126464844
2021-08-27,71.68026733398438
2021-08-30,71.8746566772461
2021-08-31,72.15232849121094
2021-09-01,72.50405883789062
2021-09-02,72.67991638183594
2021-09-03,72.11529541015625
2021-09-07,71.180419921875
2021-09-08,71.99498748779297
2021-09-09,71.55068969726562
2021-09-10,71.31001281738281
2021-09-13,71.6247329711914
2021-09-14,71.55068969726562
2021-09-15,71.46737670898438
2021-09-16,70.78241729736328
2021-09-17,70.56026458740234
2021-09-20,70.50472259521484
2021-09-21,70.7083511352539
2021-09-22,70.74539184570312
2021-09-23,70.96753692626953
2021-09-24,70.93049621582031
2021-09-27,70.35662078857422
2021-09-28,70.18073272705078
2021-09-29,71.3470458984375
2021-09-30,69.9585952758789
2021-10-01,69.9585952758789
2021-10-04,69.477294921875
2021-10-05,68.8848876953125
2021-10-06,69.51429748535156
2021-10-07,69.96786499023438
2021-10-08,69.96786499023438
2021-10-11,70.16223907470703
2021-10-12,70.04191589355469
2021-10-13,70.41216278076172
2021-10-14,70.90274047851562
2021-10-15,70.57878875732422
2021-10-18,69.68091583251953
2021-10-19,69.21810150146484
2021-10-20,69.93514251708984
2021-10-21,69.7396011352539
2021-10-22,70.3076400756836
2021-10-25,69.97239685058594
2021-10-26,70.9222412109375
2021-10-27,70.68013763427734
2021-10-28,71.59272003173828
2021-10-29,70.95018768310547
2021-11-01,70.7266845703125
2021-11-02,71.02468872070312
2021-11-03,71.95590209960938
2021-11-04,71.97454071044922
2021-11-05,72.4866943359375
2021-11-08,72.39358520507812
2021-11-09,72.68226623535156
2021-11-10,73.08269500732422
2021-11-11,72.62638092041016
2021-11-12,72.66365814208984
2021-11-15,72.91507720947266
2021-11-16,72.52395629882812
2021-11-17,72.24461364746094
2021-11-18,71.13642120361328
2021-11-19,71.8907241821289
2021-11-22,72.22595977783203
2021-11-23,72.57052612304688
2021-11-24,72.41221618652344
2021-11-26,71.7603530883789
2021-11-29,72.36564636230469
2021-11-30,69.86064910888672
2021-12-01,70.20520782470703
2021-12-02,70.28901672363281
2021-12-03,71.49030303955078
2021-12-06,73.17582702636719
2021-12-07,72.4587631225586
2021-12-08,72.41221618652344
2021-12-09,72.63571166992188
2021-12-10,74.00460815429688
2021-12-13,75.55976104736328
2021-12-14,76.4816665649414
2021-12-15,77.06835174560547
2021-12-16,78.17649841308594
2021-12-17,76.80760955810547
2021-12-20,76.8448486328125
2021-12-21,76.44441986083984
2021-12-22,76.78898620605469
2021-12-23,77.09628295898438
2021-12-27,78.13925170898438
2021-12-28,78.65142059326172
2021-12-29,79.07049560546875
2021-12-30,78.77249145507812
2021-12-31,79.4709243774414
2022-01-03,78.77249145507812
2022-01-04,79.03324127197266
2022-01-05,79.35916900634766
2022-01-06,78.83768463134766
2022-01-07,78.63282012939453
2022-01-10,77.95299530029297
2022-01-11,77.45013427734375
2022-01-12,77.17078399658203
2022-01-13,76.86347961425781
2022-01-14,77.71088409423828
2022-01-18,77.4035873413086
2022-01-19,78.2789306640625
2022-01-20,77.56190490722656
2022-01-21,78.3390121459961
2022-01-24,78.3390121459961
2022-01-25,76.53197479248047
2022-01-26,76.20427703857422
2022-01-27,77.43081665039062
2022-01-28,77.75851440429688
2022-01-31,77.19673919677734
2022-02-01,76.70050811767578
2022-02-02,77.52444458007812
2022-02-03,77.45890045166016
2022-02-04,75.95148468017578
2022-02-07,75.95148468017578
2022-02-08,75.76422119140625
2022-02-09,75.71742248535156
2022-02-10,74.64069366455078
2022-02-11,74.46279907226562
2022-02-14,74.20999145507812
2022-02-15,73.57333374023438
2022-02-16,73.34860229492188
2022-02-17,74.10701751708984
2022-02-18,74.48151397705078
2022-02-22,73.82611846923828
2022-02-23,73.62950134277344
2022-02-24,70.76446533203125
2022-02-25,73.16134643554688
2022-02-28,72.04717254638672
2022-03-01,71.19515228271484
2022-03-02,71.8131103515625
2022-03-03,72.468505859375
2022-03-04,72.4310531616211
2022-03-07,71.79438018798828
2022-03-08,70.09968566894531
2022-03-09,70.72702026367188
2022-03-10,69.13530731201172
2022-03-11,69.06978607177734
2022-03-14,69.24767303466797
2022-03-15,70.68019104003906
2022-03-16,70.36186218261719
2022-03-17,70.34312438964844
2022-03-18,67.59980773925781
2022-03-21,69.42558288574219
2022-03-22,69.7532730102539
2022-03-23,68.9386978149414
2022-03-24,68.9574203491211
2022-03-25,70.01542663574219
2022-03-28,70.5865707397461
2022-03-29,71.34495544433594
2022-03-30,71.49476623535156
2022-03-31,70.99853515625
2022-04-01,71.55094146728516
2022-04-04,71.71011352539062
2022-04-05,72.51531982421875
2022-04-06,73.78865814208984
2022-04-07,75.29608154296875
2022-04-08,75.13690948486328
2022-04-11,75.31481170654297
2022-04-12,75.83912658691406
2022-04-13,75.82977294921875
2022-04-14,75.782958984375
2022-04-18,74.91220092773438
2022-04-19,75.4739761352539
2022-04-20,76.78304290771484
2022-04-21,77.31986236572266
2022-04-22,76.3780746459961
2022-04-25,77.0467300415039
2022-04-26,75.83184051513672
2022-04-27,75.99195861816406
2022-04-28,76.49110412597656
2022-04-29,72.56388854980469
2022-05-02,70.80277252197266
2022-05-03,70.15294647216797
2022-05-04,72.51679229736328
2022-05-05,71.65978240966797
2022-05-06,72.36611938476562
2022-05-09,73.14778900146484
2022-05-10,72.20600891113281
2022-05-11,72.2813491821289
2022-05-12,73.03477478027344
2022-05-13,73.83529663085938
2022-05-16,74.14607238769531
2022-05-17,74.18373107910156
2022-05-18,71.3019027709961
2022-05-19,70.74626922607422
2022-05-20,70.75567626953125
2022-05-23,72.06474304199219
2022-05-24,73.57158660888672
2022-05-25,72.978271484375
2022-05-26,73.60926818847656
2022-05-27,74.26850128173828
2022-05-31,74.2214126586914
2022-06-01,73.64693450927734
2022-06-02,74.6546401977539
2022-06-03,74.33444213867188
2022-06-06,74.19316864013672
2022-06-07,74.12724304199219
2022-06-08,73.33614349365234
2022-06-09,72.37553405761719
2022-06-10,72.1683349609375
2022-06-13,71.75395965576172
2022-06-14,69.94573974609375
2022-06-15,69.84214782714844
2022-06-16,69.61612701416016
2022-06-17,69.72915649414062
2022-06-21,72.00824737548828
2022-06-22,73.37382507324219
2022-06-23,74.28733825683594
2022-06-24,75.70000457763672
2022-06-27,75.22911071777344
2022-06-28,74.28733825683594
2022-06-29,75.03133392333984
2022-06-30,75.47398376464844
2022-07-01,77.19744110107422
2022-07-05,76.28389739990234
2022-07-06,76.302734375
2022-07-07,74.83357238769531
2022-07-08,73.7882080078125
2022-07-11,74.11781311035156
2022-07-12,73.7505111694336
2022-07-13,73.8635482788086
2022-07-14,73.77877044677734
2022-07-15,73.59984588623047
2022-07-18,72.62982177734375
2022-07-19,73.01593017578125
2022-07-20,71.64202880859375
2022-07-21,72.16317749023438
2022-07-22,73.40442657470703
2022-07-25,73.76448059082031
2022-07-26,74.40880584716797
2022-07-27,74.6267318725586
2022-07-28,75.03416442871094
2022-07-29,74.60778045654297
2022-08-01,76.84392547607422
2022-08-02,76.04801177978516
2022-08-03,77.15660858154297
2022-08-04,76.64494323730469
2022-08-05,76.20909118652344
2022-08-08,76.56914520263672
2022-08-09,75.85850524902344
2022-08-10,76.12380981445312
2022-08-11,75.32788848876953
2022-08-12,76.07643127441406
2022-08-15,76.97657012939453
2022-08-16,77.86724853515625
2022-08-17,77.85777282714844
2022-08-18,78.5020751953125
2022-08-19,78.90003967285156
2022-08-22,77.65878295898438
2022-08-23,76.71126556396484
2022-08-24,76.7491683959961
2022-08-25,76.6733627319336
2022-08-26,75.05310821533203
2022-08-29,75.41317749023438
2022-08-30,74.8541259765625
2022-08-31,74.10559844970703
2022-09-01,75.61215209960938
2022-09-02,74.06768798828125
2022-09-06,73.68868255615234
2022-09-07,74.4277572631836
2022-09-08,73.7550048828125
2022-09-09,73.9350357055664
2022-09-12,73.8118667602539
2022-09-13,71.47148132324219
2022-09-14,72.06842041015625
2022-09-15,71.281982421875
2022-09-16,71.71784973144531
2022-09-19,72.02104187011719
2022-09-20,71.21566009521484
2022-09-21,70.96929168701172
2022-09-22,71.40515899658203
2022-09-23,71.56624603271484
2022-09-26,71.06404876708984
2022-09-27,68.77104949951172
2022-09-28,69.083740234375
2022-09-29,68.00355529785156
2022-09-30,66.56331634521484
2022-10-03,67.37820434570312
2022-10-04,68.06987762451172
2022-10-05,67.37820434570312
2022-10-06,65.90953063964844
2022-10-07,65.36944580078125
2022-10-10,64.88622283935547
2022-10-11,65.42630767822266
2022-10-12,65.48314666748047
2022-10-13,67.28343963623047
2022-10-14,67.58663940429688
2022-10-17,68.35413360595703
2022-10-18,69.09320068359375
2022-10-19,67.98461151123047
2022-10-20,67.0022201538086
2022-10-21,68.16582489013672
2022-10-24,68.69039154052734
2022-10-25,69.39618682861328
2022-10-26,70.03520965576172
2022-10-27,69.8444595336914
2022-10-28,71.18927764892578
2022-10-31,70.42625427246094
2022-11-01,70.33087921142578
2022-11-02,69.40571594238281
2022-11-03,69.04329681396484
2022-11-04,69.80631256103516
2022-11-07,70.10196685791016
2022-11-08,70.39764404296875
2022-11-09,70.06381225585938
2022-11-10,71.50401306152344
2022-11-11,71.12250518798828
2022-11-14,71.12250518798828
2022-11-15,71.83782196044922
2022-11-16,72.49593353271484
2022-11-17,71.8092269897461
2022-11-18,72.92513275146484
2022-11-21,73.36386108398438
2022-11-22,72.83928680419922
2022-11-23,73.37340545654297
2022-11-25,73.22078704833984
2022-11-28,72.84882354736328
2022-11-29,72.45777130126953
2022-11-30,73.89797973632812
2022-12-01,74.1554946899414
2022-12-02,74.55606842041016
2022-12-05,73.55461120605469
2022-12-06,73.64044952392578
2022-12-07,73.96473693847656
2022-12-08,74.52745819091797
2022-12-09,74.18409729003906
2022-12-12,74.9757308959961
2022-12-13,75.10926055908203
2022-12-14,75.67198181152344
2022-12-15,74.27948760986328
2022-12-16,74.1650161743164
2022-12-19,74.37486267089844
2022-12-20,74.0982666015625
2022-12-21,75.3381576538086
2022-12-22,75.61475372314453
2022-12-23,75.77689361572266
2022-12-27,76.24424743652344
2022-12-28,75.17601776123047
2022-12-29,75.70060729980469
2022-12-30,75.14739990234375
2023-01-03,75.47169494628906
2023-01-04,75.95811462402344
2023-01-05,74.9089584350586
2023-01-06,76.28237915039062
2023-01-09,75.0901870727539
2023-01-10,74.6895980834961
2023-01-11,73.56414794921875
2023-01-12,73.28755950927734
2023-01-13,74.25086212158203
2023-01-17,74.6133041381836
2023-01-18,72.7916030883789
2023-01-19,71.7233657836914
2023-01-20,72.40481567382812
2023-01-23,72.46239471435547
2023-01-24,72.88469696044922
2023-01-25,72.7215347290039
2023-01-26,72.49119567871094
2023-01-27,68.70972442626953
2023-01-30,69.94781494140625
2023-01-31,71.53141784667969
2023-02-01,71.97291564941406
2023-02-02,70.76361083984375
2023-02-03,71.30108642578125
2023-02-06,70.87879180908203
2023-02-07,70.49488067626953
2023-02-08,70.40850830078125
2023-02-09,69.89981842041016
2023-02-10,70.59086608886719
2023-02-13,70.802001953125
2023-02-14,70.23573303222656
2023-02-15,69.7750473022461
2023-02-16,69.84223175048828
2023-02-17,71.5218276977539
2023-02-21,71.27229309082031
2023-02-22,71.41625213623047
2023-02-23,70.69642639160156
2023-02-24,70.18775939941406
2023-02-27,70.63884735107422
2023-02-28,70.35092163085938
2023-03-01,69.63108825683594
2023-03-02,70.802001953125
2023-03-03,70.97476196289062
2023-03-06,70.34131622314453
2023-03-07,68.62332916259766
2023-03-08,69.0648193359375
2023-03-09,68.46976470947266
2023-03-10,68.44097137451172
2023-03-13,68.62332916259766
2023-03-14,69.33355712890625
2023-03-15,69.99580383300781
2023-03-16,70.01498413085938
2023-03-17,69.29517364501953
2023-03-20,70.1397705078125
2023-03-21,69.4679183959961
2023-03-22,69.22797393798828
2023-03-23,68.9400634765625
2023-03-24,70.46607971191406
2023-03-27,71.16671752929688
2023-03-28,71.50263214111328
2023-03-29,71.47384643554688
2023-03-30,72.22245788574219
2023-03-31,72.1264877319336
2023-04-03,72.32804870605469
2023-04-04,71.72338104248047
2023-04-05,72.32804870605469
2023-04-06,72.63516235351562
2023-04-10,72.11688232421875
2023-04-11,72.96146392822266
2023-04-12,72.99028015136719
2023-04-13,73.44136810302734
2023-04-14,72.54878234863281
2023-04-17,72.65435028076172
2023-04-18,72.50079345703125
2023-04-19,72.54878234863281
2023-04-20,73.75614929199219
2023-04-21,74.18115234375
2023-04-24,75.22432708740234
2023-04-25,75.05046081542969
2023-04-26,74.06523895263672
2023-04-27,75.27262115478516
2023-04-28,77.07886505126953
2023-05-01,77.93850708007812
2023-05-02,78.09304809570312
2023-05-03,78.48907470703125
2023-05-04,78.03510284423828
2023-05-05,77.84191131591797
2023-05-08,77.99646759033203
2023-05-09,77.89020538330078
2023-05-10,78.33452606201172
2023-05-11,78.84645080566406
2023-05-12,79.18451690673828
2023-05-15,78.3152084350586
2023-05-16,78.0157699584961
2023-05-17,77.76464080810547
2023-05-18,76.97260284423828
2023-05-19,77.20441436767578
2023-05-22,75.73625183105469
2023-05-23,74.41297912597656
2023-05-24,73.87206268310547
2023-05-25,73.64990234375
2023-05-26,73.61127471923828
2023-05-30,72.39423370361328
2023-05-31,71.84366607666016
2023-06-01,72.34593200683594
2023-06-02,73.45673370361328
2023-06-05,73.64990234375
2023-06-06,72.99309539794922
2023-06-07,72.63570404052734
2023-06-08,73.14763641357422
2023-06-09,73.2538833618164
2023-06-12,73.13796997070312
2023-06-13,72.67434692382812
2023-06-14,72.84821319580078
2023-06-15,74.18115234375
2023-06-16,75.12773132324219
2023-06-20,74.97319030761719
2023-06-21,74.97319030761719
2023-06-22,75.34022521972656
2023-06-23,74.4805908203125
2023-06-26,74.02661895751953
2023-06-27,73.14763641357422
2023-06-28,73.32150268554688
2023-06-29,73.94932556152344
2023-06-30,74.41297912597656
2023-07-03,74.50956726074219
2023-07-05,74.24877166748047
2023-07-06,74.28740692138672
2023-07-07,73.01241302490234
2023-07-10,73.30218505859375
2023-07-11,72.8192367553711
2023-07-12,72.59708404541016
2023-07-13,73.2732162475586
2023-07-14,73.83342742919922
2023-07-17,73.00275421142578
2023-07-18,73.2538833618164
2023-07-19,73.81410217285156
2023-07-20,74.84442901611328
2023-07-21,75.02912139892578
2023-07-24,75.31099700927734
2023-07-25,75.6609115600586
2023-07-26,75.7775650024414
2023-07-27,74.95136260986328
2023-07-28,73.5030746459961
2023-07-31,74.12516021728516
2023-08-01,74.49452209472656
2023-08-02,75.36932373046875
2023-08-03,74.43618774414062
2023-08-04,74.12516021728516
2023-08-07,74.74723815917969
2023-08-08,74.19319152832031
2023-08-09,74.34870910644531
2023-08-10,74.14458465576172
2023-08-11,74.74723815917969
2023-08-14,73.60026550292969
2023-08-15,72.55050659179688
2023-08-16,72.33666229248047
2023-08-17,71.92842102050781
2023-08-18,72.46302032470703
2023-08-21,71.73402404785156
2023-08-22,71.45214080810547
2023-08-23,71.45214080810547
2023-08-24,71.26744842529297
2023-08-25,71.76317596435547
2023-08-28,71.5784912109375
2023-08-29,71.41324615478516
2023-08-30,71.78262329101562
2023-08-31,71.41324615478516
2023-09-01,71.2188491821289
2023-09-05,70.74256896972656
2023-09-06,70.29544830322266
2023-09-07,71.500732421875
2023-09-08,71.15081024169922
2023-09-11,71.87982177734375
2023-09-12,70.4898452758789
2023-09-13,70.79116821289062
2023-09-14,71.40353393554688
2023-09-15,71.12165069580078
2023-09-18,71.78262329101562
2023-09-19,71.17024993896484
2023-09-20,71.69513702392578
2023-09-21,71.17024993896484
2023-09-22,70.42179870605469
2023-09-25,70.1982421875
2023-09-26,69.98441314697266
2023-09-27,69.0610122680664
2023-09-28,69.313720703125
2023-09-29,69.11931610107422
2023-10-02,68.77912902832031
2023-10-03,68.49723052978516
2023-10-04,68.584716796875
2023-10-05,67.3308334350586
2023-10-06,67.4863510131836
2023-10-09,67.36970520019531
2023-10-10,67.54467010498047
2023-10-11,66.94203186035156
2023-10-12,67.74878692626953
2023-10-13,68.96381378173828
2023-10-16,70.13020324707031
2023-10-17,70.06217956542969
2023-10-18,71.02445220947266
2023-10-19,71.14109802246094
2023-10-20,71.68901062011719
2023-10-23,70.40727996826172
2023-10-24,71.26829528808594
2023-10-25,71.82599639892578
2023-10-26,71.50312042236328
2023-10-27,70.24095916748047
2023-10-30,72.28584289550781
2023-10-31,73.49909973144531
2023-11-01,73.31319427490234
2023-11-02,73.18599700927734
2023-11-03,73.20556640625
2023-11-06,73.58715057373047
2023-11-07,73.60671997070312
2023-11-08,73.61650848388672
2023-11-09,73.51866149902344
2023-11-10,73.80240631103516
2023-11-13,74.31118774414062
2023-11-14,75.00586700439453
2023-11-15,73.841552734375
2023-11-16,74.34053802490234
2023-11-17,73.94917297363281
2023-11-20,73.841552734375
2023-11-21,74.91780090332031
2023-11-22,75.61248016357422
2023-11-24,75.64183807373047
2023-11-27,75.44615936279297
2023-11-28,76.18975830078125
2023-11-29,76.19953918457031
2023-11-30,77.07032775878906
2023-12-01,77.00183868408203
2023-12-04,77.27580261230469
2023-12-05,76.00386047363281
2023-12-06,75.79839324951172
2023-12-07,75.94514465332031
2023-12-08,75.50485229492188
2023-12-11,75.9647216796875
2023-12-12,76.89421844482422
2023-12-13,77.67695617675781
2023-12-14,74.62428283691406
2023-12-15,75.31896209716797
2023-12-18,76.37564849853516
2023-12-19,76.44414520263672
2023-12-20,75.68096923828125
2023-12-21,76.22889709472656
2023-12-22,76.80615997314453
2023-12-26,77.33450317382812
2023-12-27,77.39321899414062
2023-12-28,77.53018951416016
2023-12-29,77.99005889892578
2024-01-02,78.97826385498047
2024-01-03,78.16616821289062
2024-01-04,78.60645294189453
2024-01-05,78.25423431396484
2024-01-08,78.66516876220703
2024-01-09,79.07610321044922
2024-01-10,78.81193542480469
2024-01-11,78.82170867919922
2024-01-12,79.16415405273438
2024-01-16,78.69451141357422
2024-01-17,79.21308135986328
2024-01-18,79.08588409423828
2024-01-19,79.11540985107422
2024-01-22,79.15478515625
2024-01-23,80.12921142578125
2024-01-24,78.82013702392578
2024-01-25,79.94219970703125
2024-01-26,81.52687072753906
2024-01-29,82.63909149169922
2024-01-30,82.90485382080078
2024-01-31,82.87531280517578
2024-02-01,84.76512145996094
2024-02-02,83.2887191772461
2024-02-05,82.76703643798828
2024-02-06,82.42254638671875
2024-02-07,82.5406723022461
2024-02-08,82.93437194824219
2024-02-09,82.14695739746094
2024-02-12,82.2453842163086
2024-02-13,82.15679931640625
2024-02-14,82.39302825927734
2024-02-15,82.25523376464844
2024-02-16,82.1666488647461
2024-02-20,83.27886199951172
2024-02-21,83.96785736083984
2024-02-22,84.6469955444336
2024-02-23,84.89306640625
2024-02-26,84.79463958740234
2024-02-27,85.0505599975586
2024-02-28,85.44425201416016
2024-02-29,85.1588134765625
2024-03-01,85.1292953491211
2024-03-04,85.46394348144531
2024-03-05,85.36551666259766
2024-03-06,85.80843353271484
2024-03-07,86.75332641601562
2024-03-08,86.68444061279297
2024-03-11,86.74349212646484
2024-03-12,87.36357879638672
2024-03-13,87.7966537475586
2024-03-14,86.96002197265625
2024-03-15,87.0584487915039
2024-03-18,86.88127899169922
2024-03-19,87.3734130859375
2024-03-20,86.96002197265625
2024-03-21,87.3734130859375
2024-03-22,87.7966537475586
2024-03-25,87.2454605102539
2024-03-26,87.50137329101562
2024-03-27,88.53485107421875
2024-03-28,88.63328552246094
2024-04-01,87.65885162353516
2024-04-02,87.65885162353516
2024-04-03,86.71395874023438
2024-04-04,86.02497100830078
2024-04-05,86.49742126464844
2024-04-08,86.33993530273438
2024-04-09,86.27104187011719
2024-04-10,85.19818115234375
2024-04-11,84.6469955444336
2024-04-12,84.49935913085938
2024-04-15,84.81432342529297
2024-04-16,84.81432342529297
2024-04-17,85.38520050048828
2024-04-18,85.3458251953125
2024-04-19,86.25659942626953
2024-04-22,87.444580078125
2024-04-23,87.69207000732422
2024-04-24,87.97916412353516
2024-04-25,88.39495086669922
2024-04-26,90.09771728515625
2024-04-29,89.58292388916016
2024-04-30,90.99858856201172
2024-05-01,90.97879028320312
2024-05-02,91.97866821289062
2024-05-03,91.94896697998047
2024-05-06,92.24595642089844
2024-05-07,93.1369400024414
2024-05-08,92.53305053710938
2024-05-09,93.1369400024414
2024-05-10,94.14671325683594
2024-05-13,93.51313018798828
2024-05-14,93.62202453613281
2024-05-15,93.5824203491211
2024-05-16,93.5824203491211
2024-05-17,93.18643188476562
2024-05-20,93.44383239746094
2024-05-21,94.21601104736328
2024-05-22,93.81011962890625
2024-05-23,92.79045104980469
2024-05-24,92.36476135253906
2024-05-28,91.01839447021484
2024-05-29,90.3749008178711
2024-05-30,90.01851654052734
2024-05-31,92.02816772460938
2024-06-03,91.54307556152344
2024-06-04,92.86964416503906
2024-06-05,92.72114562988281
2024-06-06,93.03794860839844
2024-06-07,92.94884490966797
2024-06-10,92.95874786376953
2024-06-11,93.01814270019531
2024-06-12,92.29546356201172
2024-06-13,93.81011962890625
2024-06-14,93.6715316772461
2024-06-17,94.98818969726562
2024-06-18,96.0375747680664
2024-06-20,95.9781723022461
2024-06-21,96.29496002197266
2024-06-24,97.99771881103516
2024-06-25,97.71062469482422
2024-06-26,97.2453384399414
2024-06-27,97.1859359741211
2024-06-28,96.06726837158203
2024-07-01,94.58230590820312
2024-07-02,95.156494140625
2024-07-03,94.92879486083984
2024-07-05,96.07716369628906
2024-07-08,96.60185241699219
2024-07-09,96.06726837158203
2024-07-10,96.41375732421875
2024-07-11,96.7800521850586
2024-07-12,97.08694458007812
2024-07-15,96.27516174316406
2024-07-16,96.42366027832031
2024-07-17,98.39370727539062
2024-07-18,97.52253723144531
2024-07-19,97.5921859741211
2024-07-22,97.46282958984375
2024-07-23,96.06979370117188
2024-07-24,96.11954498291016
2024-07-25,96.01009368896484
2024-07-26,98.89566802978516
2024-07-29,100.37825775146484
2024-07-30,99.99019622802734
2024-07-31,98.69666290283203
2024-08-01,100.42800903320312
2024-08-02,102.29866027832031
2024-08-05,100.46781158447266
2024-08-06,102.14940643310547
2024-08-07,101.92054748535156
2024-08-08,102.19915771484375
2024-08-09,101.56233978271484
2024-08-12,100.7762680053711
2024-08-13,100.0896987915039
2024-08-14,101.67179107666016
2024-08-15,100.93547821044922
2024-08-16,101.48273468017578
2024-08-19,101.34342956542969
2024-08-20,102.54741668701172
2024-08-21,102.95537567138672
2024-08-22,103.4329833984375
2024-08-23,103.69169616699219
2024-08-26,104.56731414794922
2024-08-27,105.3931884765625
2024-08-28,105.26383972167969
2024-08-29,105.28373718261719
2024-08-30,105.97030639648438
2024-09-03,107.24394226074219
2024-09-04,108.22901153564453
2024-09-05,107.9902114868164
2024-09-06,107.32353973388672
2024-09-09,106.5772705078125
2024-09-10,106.30860900878906
2024-09-11,105.60214233398438
2024-09-12,105.81109619140625
2024-09-13,105.20413970947266
2024-09-16,104.90563201904297
2024-09-17,104.03995513916016
2024-09-18,102.66681671142578
2024-09-19,101.50263977050781
2024-09-20,102.54741668701172
2024-09-23,102.79617309570312
2024-09-24,103.27378845214844
2024-09-25,103.2339859008789
2024-09-26,102.54741668701172
2024-09-27,103.1444320678711
2024-09-30,103.29368591308594
2024-10-01,101.821044921875
2024-10-02,101.55238342285156
2024-10-03,99.47278594970703
2024-10-04,98.54740905761719
2024-10-07,98.07975006103516
2024-10-08,100.07975006103516
2024-10-09,100.4976577758789
2024-10-10,98.74641418457031
2024-10-11,99.60213470458984
2024-10-14,100.22900390625
2024-10-15,101.04492950439453
2024-10-16,100.68672180175781
2024-10-17,100.02999877929688
2024-10-18,100.45999908447266
2024-10-21,99.36000061035156
2024-10-22,99.66999816894531
2024-10-23,98.9800033569336
2024-10-24,99.73999786376953
2024-10-25,95.61000061035156
2024-10-28,95.73999786376953
2024-10-29,94.72000122070312
2024-10-30,94.66000366210938
2024-10-31,93.70999908447266
2024-11-01,93.33000183105469
2024-11-04,93.61000061035156
2024-11-05,94.26000213623047
2024-11-06,90.22000122070312
2024-11-07,90.7699966430664
2024-11-08,92.56999969482422
2024-11-11,91.95999908447266
2024-11-12,91.5
2024-11-13,91.06999969482422
2024-11-14,91.44999694824219
2024-11-15,93.55999755859375
2024-11-18,94.62000274658203
2024-11-19,93.61000061035156
2024-11-20,93.91000366210938
2024-11-21,94.25
2024-11-22,94.91999816894531
2024-11-25,95.33999633789062
2024-11-26,96.58000183105469
2024-11-27,96.76000213623047
2024-11-29,96.62999725341797
2024-12-02,97.11000061035156
2024-12-03,94.61000061035156
2024-12-04,94.80999755859375
2024-12-05,95.0999984741211
2024-12-06,94.2300033569336
2024-12-09,92.94000244140625
2024-12-10,93.88999938964844
2024-12-11,92.76000213623047
2024-12-12,93.55999755859375
2024-12-13,93.44000244140625
2024-12-16,92.91999816894531
2024-12-17,93.48999786376953
