,GPC
2017-09-18,70.64510345458984
2017-09-19,69.81574249267578
2017-09-20,70.51505279541016
2017-09-21,70.21415710449219
2017-09-22,71.5395736694336
2017-09-25,75.80038452148438
2017-09-26,76.56473541259766
2017-09-27,76.8086929321289
2017-09-28,77.40226745605469
2017-09-29,77.77628326416016
2017-10-02,78.36177062988281
2017-10-03,78.02025604248047
2017-10-04,77.6462173461914
2017-10-05,77.89013671875
2017-10-06,77.69499969482422
2017-10-09,77.39412689208984
2017-10-10,77.67058563232422
2017-10-11,77.65433502197266
2017-10-12,77.94705200195312
2017-10-13,77.94705200195312
2017-10-16,78.06903839111328
2017-10-17,78.76019287109375
2017-10-18,79.7197036743164
2017-10-19,72.94628143310547
2017-10-20,72.06809997558594
2017-10-23,72.58850860595703
2017-10-24,72.2957992553711
2017-10-25,71.92987060546875
2017-10-26,72.69422149658203
2017-10-27,71.84042358398438
2017-10-30,71.58837890625
2017-10-31,71.74285888671875
2017-11-01,71.09234619140625
2017-11-02,71.98678588867188
2017-11-03,71.39321899414062
2017-11-06,70.95411682128906
2017-11-07,70.27918243408203
2017-11-08,69.94583129882812
2017-11-09,69.57178497314453
2017-11-10,69.48233795166016
2017-11-13,69.35224151611328
2017-11-14,69.93769836425781
2017-11-15,69.11642456054688
2017-11-16,69.92144012451172
2017-11-17,70.0352783203125
2017-11-20,70.14097595214844
2017-11-21,69.88890075683594
2017-11-22,70.66950988769531
2017-11-24,70.61257934570312
2017-11-27,71.24683380126953
2017-11-28,72.64541625976562
2017-11-29,74.40181732177734
2017-11-30,75.59709930419922
2017-12-01,75.50765228271484
2017-12-04,76.40211486816406
2017-12-05,76.56473541259766
2017-12-06,76.20695495605469
2017-12-07,76.82532501220703
2017-12-08,77.68531036376953
2017-12-11,76.57144165039062
2017-12-12,75.9489974975586
2017-12-13,76.38304138183594
2017-12-14,74.92516326904297
2017-12-15,75.3346939086914
2017-12-18,76.53047943115234
2017-12-19,76.17831420898438
2017-12-20,76.35029602050781
2017-12-21,77.42320251464844
2017-12-22,77.89826965332031
2017-12-26,78.12759399414062
2017-12-27,78.35691833496094
2017-12-28,78.20130920410156
2017-12-29,77.81635284423828
2018-01-02,79.10222625732422
2018-01-03,79.69196319580078
2018-01-04,79.78202819824219
2018-01-05,79.85576629638672
2018-01-08,80.24888610839844
2018-01-09,81.04336547851562
2018-01-10,81.41191864013672
2018-01-11,83.45951080322266
2018-01-12,84.58976745605469
2018-01-16,84.19662475585938
2018-01-17,84.75357818603516
2018-01-18,84.30311584472656
2018-01-19,85.29415130615234
2018-01-22,85.28594207763672
2018-01-23,85.7773666381836
2018-01-24,87.3335189819336
2018-01-25,87.0714111328125
2018-01-26,88.11161041259766
2018-01-29,87.64476013183594
2018-01-30,86.15412902832031
2018-01-31,85.23680114746094
2018-02-01,84.5324478149414
2018-02-02,83.69701385498047
2018-02-05,81.6330795288086
2018-02-06,81.95247650146484
2018-02-07,81.30543518066406
2018-02-08,78.88109588623047
2018-02-09,79.48719024658203
2018-02-12,80.03593444824219
2018-02-13,79.22510528564453
2018-02-14,81.04336547851562
2018-02-15,82.64866638183594
2018-02-16,81.76410675048828
2018-02-20,77.53788757324219
2018-02-21,76.4485855102539
2018-02-22,76.11278533935547
2018-02-23,77.42320251464844
2018-02-26,77.70171356201172
2018-02-27,75.80972290039062
2018-02-28,75.22000122070312
2018-03-01,74.86784362792969
2018-03-02,74.4173812866211
2018-03-05,75.17088317871094
2018-03-06,75.78515625
2018-03-07,75.07259368896484
2018-03-08,74.72586059570312
2018-03-09,76.45948028564453
2018-03-12,76.25308227539062
2018-03-13,75.72476196289062
2018-03-14,74.61030578613281
2018-03-15,74.50298309326172
2018-03-16,74.94049835205078
2018-03-19,74.70111083984375
2018-03-20,74.94049835205078
2018-03-21,74.69285583496094
2018-03-22,72.62906646728516
2018-03-23,71.42381286621094
2018-03-26,73.14913177490234
2018-03-27,73.14089965820312
2018-03-28,73.2069320678711
2018-03-29,74.16452026367188
2018-04-02,71.62193298339844
2018-04-03,72.75289916992188
2018-04-04,74.07371520996094
2018-04-05,74.8414535522461
2018-04-06,73.68574523925781
2018-04-09,73.31425476074219
2018-04-10,74.60205841064453
2018-04-11,74.01593780517578
2018-04-12,74.4039306640625
2018-04-13,73.90037536621094
2018-04-16,74.8414535522461
2018-04-17,74.9074935913086
2018-04-18,75.41931915283203
2018-04-19,72.7611312866211
2018-04-20,72.439208984375
2018-04-23,73.29774475097656
2018-04-24,72.97576141357422
2018-04-25,73.32250213623047
2018-04-26,73.46284484863281
2018-04-27,75.0643310546875
2018-04-30,72.90975189208984
2018-05-01,73.2069320678711
2018-05-02,72.5960464477539
2018-05-03,73.15739440917969
2018-05-04,74.23055267333984
2018-05-07,74.13150787353516
2018-05-08,74.11499786376953
2018-05-09,74.45345306396484
2018-05-10,74.76715087890625
2018-05-11,75.43582916259766
2018-05-14,75.74128723144531
2018-05-15,75.68348693847656
2018-05-16,76.31912231445312
2018-05-17,76.500732421875
2018-05-18,76.25308227539062
2018-05-21,77.20242309570312
2018-05-22,75.76602935791016
2018-05-23,75.23770141601562
2018-05-24,75.74128723144531
2018-05-25,75.51836395263672
2018-05-29,74.5937728881836
2018-05-30,75.69173431396484
2018-05-31,74.94879150390625
2018-06-01,75.51013946533203
2018-06-04,76.74016571044922
2018-06-05,77.02081298828125
2018-06-06,77.70600128173828
2018-06-07,78.54620361328125
2018-06-08,78.71258544921875
2018-06-11,79.29487609863281
2018-06-12,79.08692169189453
2018-06-13,78.49629211425781
2018-06-14,78.25505065917969
2018-06-15,79.08692169189453
2018-06-18,78.4546890258789
2018-06-19,78.1136245727539
2018-06-20,78.25505065917969
2018-06-21,77.02384948730469
2018-06-22,77.39820861816406
2018-06-25,76.74102020263672
2018-06-26,76.9989013671875
2018-06-27,76.45817565917969
2018-06-28,76.30844116210938
2018-06-29,76.3583755493164
2018-07-02,75.70948791503906
2018-07-03,75.4682388305664
2018-07-05,76.01728820800781
2018-07-06,75.48489379882812
2018-07-09,77.14864349365234
2018-07-10,77.71430206298828
2018-07-11,76.58295440673828
2018-07-12,76.88243865966797
2018-07-13,77.5728988647461
2018-07-16,77.5645980834961
2018-07-17,78.34654998779297
2018-07-18,78.72090148925781
2018-07-19,80.94202423095703
2018-07-20,81.5742416381836
2018-07-23,81.99849700927734
2018-07-24,81.42451477050781
2018-07-25,80.69245147705078
2018-07-26,81.19990539550781
2018-07-27,80.43456268310547
2018-07-30,80.28484344482422
2018-07-31,80.95033264160156
2018-08-01,80.81724548339844
2018-08-02,81.38291931152344
2018-08-03,81.5576171875
2018-08-06,81.8404541015625
2018-08-07,82.60578155517578
2018-08-08,82.63072204589844
2018-08-09,82.66400909423828
2018-08-10,81.5492935180664
2018-08-13,80.34308624267578
2018-08-14,81.74896240234375
2018-08-15,81.60752868652344
2018-08-16,81.90699005126953
2018-08-17,82.26471710205078
2018-08-20,82.75552368164062
2018-08-21,83.00505828857422
2018-08-22,82.58912658691406
2018-08-23,82.84701538085938
2018-08-24,82.4643325805664
2018-08-27,83.05500030517578
2018-08-28,82.8636474609375
2018-08-29,83.28791046142578
2018-08-30,82.42277526855469
2018-08-31,83.0633316040039
2018-09-04,83.34616088867188
2018-09-05,84.11150360107422
2018-09-06,84.82365417480469
2018-09-07,84.94933319091797
2018-09-10,85.2928695678711
2018-09-11,85.44365692138672
2018-09-12,85.20906066894531
2018-09-13,85.15042114257812
2018-09-14,85.37664031982422
2018-09-17,84.35444641113281
2018-09-18,84.88229370117188
2018-09-19,84.64768981933594
2018-09-20,85.04987335205078
2018-09-21,84.7398681640625
2018-09-24,83.27359771728516
2018-09-25,82.75418090820312
2018-09-26,83.33229064941406
2018-09-27,83.32390594482422
2018-09-28,83.28202819824219
2018-10-01,83.18144989013672
2018-10-02,83.8433837890625
2018-10-03,82.07552337646484
2018-10-04,81.89958190917969
2018-10-05,83.13958740234375
2018-10-08,83.56688690185547
2018-10-09,82.17605590820312
2018-10-10,80.96955871582031
2018-10-11,79.38603210449219
2018-10-12,79.46980285644531
2018-10-15,80.64281463623047
2018-10-16,81.32145690917969
2018-10-17,79.71278381347656
2018-10-18,84.47177124023438
2018-10-19,84.90744018554688
2018-10-22,84.44664001464844
2018-10-23,84.26229095458984
2018-10-24,83.41609191894531
2018-10-25,84.28742980957031
2018-10-26,82.5782241821289
2018-10-29,83.57524871826172
2018-10-30,82.3855209350586
2018-10-31,82.04197692871094
2018-11-01,81.96658325195312
2018-11-02,81.28792572021484
2018-11-05,82.17605590820312
2018-11-06,82.5782241821289
2018-11-07,84.17012786865234
2018-11-08,84.68960571289062
2018-11-09,84.29584503173828
2018-11-12,84.02771759033203
2018-11-13,84.96611022949219
2018-11-14,85.35150146484375
2018-11-15,85.11688995361328
2018-11-16,85.803955078125
2018-11-19,85.17554473876953
2018-11-20,83.38256072998047
2018-11-21,83.79310607910156
2018-11-23,83.55010986328125
2018-11-26,84.7817611694336
2018-11-27,85.46879577636719
2018-11-28,87.03556823730469
2018-11-29,86.37366485595703
2018-11-30,86.89314270019531
2018-12-03,87.30366516113281
2018-12-04,86.49934387207031
2018-12-06,85.25906372070312
2018-12-07,83.98503112792969
2018-12-10,83.7994155883789
2018-12-11,83.62220764160156
2018-12-12,84.46595764160156
2018-12-13,84.46595764160156
2018-12-14,83.4450454711914
2018-12-17,81.42008209228516
2018-12-18,81.17540740966797
2018-12-19,79.977294921875
2018-12-20,79.14200592041016
2018-12-21,78.64422607421875
2018-12-24,77.49674224853516
2018-12-26,79.99417114257812
2018-12-27,80.32322692871094
2018-12-28,80.58478546142578
2018-12-31,81.01509857177734
2019-01-02,79.977294921875
2019-01-03,78.7032699584961
2019-01-04,79.13358306884766
2019-01-07,79.8338851928711
2019-01-08,80.28104400634766
2019-01-09,81.17540740966797
2019-01-10,81.892578125
2019-01-11,81.13320922851562
2019-01-14,80.38230895996094
2019-01-15,81.57195281982422
2019-01-16,81.04039764404297
2019-01-17,81.892578125
2019-01-18,82.62662506103516
2019-01-22,81.66475677490234
2019-01-23,81.72383117675781
2019-01-24,80.6100845336914
2019-01-25,81.6732177734375
2019-01-28,81.76599884033203
2019-01-29,82.95569610595703
2019-01-30,83.89224243164062
2019-01-31,84.22126770019531
2019-02-01,85.11563110351562
2019-02-04,85.5459213256836
2019-02-05,86.54154205322266
2019-02-06,86.50779724121094
2019-02-07,86.7946548461914
2019-02-08,86.76933288574219
2019-02-11,87.41902160644531
2019-02-12,89.05585479736328
2019-02-13,89.40179443359375
2019-02-14,89.17398834228516
2019-02-15,90.77706146240234
2019-02-19,92.11859893798828
2019-02-20,92.05953979492188
2019-02-21,92.7260971069336
2019-02-22,93.49388122558594
2019-02-25,92.50672149658203
2019-02-26,92.64170837402344
2019-02-27,92.10173034667969
2019-02-28,91.78112030029297
2019-03-01,92.09331512451172
2019-03-04,91.55329895019531
2019-03-05,91.40142822265625
2019-03-06,90.9542465209961
2019-03-07,90.79535675048828
2019-03-08,90.02208709716797
2019-03-11,90.37897491455078
2019-03-12,90.68487548828125
2019-03-13,91.06727600097656
2019-03-14,91.00778198242188
2019-03-15,90.9653091430664
2019-03-18,91.18621063232422
2019-03-19,91.10125732421875
2019-03-20,91.1352310180664
2019-03-21,92.707275390625
2019-03-22,91.33070373535156
2019-03-25,91.84904479980469
2019-03-26,92.77526092529297
2019-03-27,93.06417846679688
2019-03-28,94.32179260253906
2019-03-29,95.19705200195312
2019-04-01,96.10625457763672
2019-04-02,95.58792877197266
2019-04-03,95.68138885498047
2019-04-04,96.5141372680664
2019-04-05,97.8397445678711
2019-04-08,97.21942901611328
2019-04-09,96.08078002929688
2019-04-10,95.82585144042969
2019-04-11,95.66439819335938
2019-04-12,95.85983276367188
2019-04-15,95.80034637451172
2019-04-16,96.08926391601562
2019-04-17,95.66439819335938
2019-04-18,89.60570526123047
2019-04-22,88.0761489868164
2019-04-23,89.41877746582031
2019-04-24,88.83245086669922
2019-04-25,88.0082015991211
2019-04-26,88.01666259765625
2019-04-29,87.14994049072266
2019-04-30,87.13292694091797
2019-05-01,85.35697174072266
2019-05-02,86.674072265625
2019-05-03,86.77606201171875
2019-05-06,86.1302490234375
2019-05-07,84.20133209228516
2019-05-08,83.71694946289062
2019-05-09,83.71694946289062
2019-05-10,83.81041717529297
2019-05-13,82.45083618164062
2019-05-14,82.22142791748047
2019-05-15,81.93251037597656
2019-05-16,82.89273071289062
2019-05-17,83.3515625
2019-05-20,83.53852081298828
2019-05-21,84.81314849853516
2019-05-22,84.99159240722656
2019-05-23,83.47904205322266
2019-05-24,83.77644348144531
2019-05-28,82.60379028320312
2019-05-29,83.10516357421875
2019-05-30,84.03987884521484
2019-05-31,84.03987884521484
2019-06-03,84.31178283691406
2019-06-04,85.72236633300781
2019-06-05,86.01128387451172
2019-06-06,86.17652130126953
2019-06-07,87.58069610595703
2019-06-10,87.30671691894531
2019-06-11,88.10297393798828
2019-06-12,87.70911407470703
2019-06-13,88.06016540527344
2019-06-14,88.128662109375
2019-06-17,87.66630554199219
2019-06-18,88.12007904052734
2019-06-19,88.00879669189453
2019-06-20,88.864990234375
2019-06-21,89.02767944335938
2019-06-24,89.00199890136719
2019-06-25,88.50540161132812
2019-06-26,87.28958129882812
2019-06-27,88.05158996582031
2019-06-28,88.68519592285156
2019-07-01,89.56707000732422
2019-07-02,89.60130310058594
2019-07-03,90.88562774658203
2019-07-05,90.41471862792969
2019-07-08,90.01228332519531
2019-07-09,89.18179321289062
2019-07-10,89.20746612548828
2019-07-11,88.95918273925781
2019-07-12,90.25206756591797
2019-07-15,89.73831939697266
2019-07-16,90.2006607055664
2019-07-17,87.52078247070312
2019-07-18,83.57367706298828
2019-07-19,81.49310302734375
2019-07-22,82.02395629882812
2019-07-23,83.05140686035156
2019-07-24,83.30828857421875
2019-07-25,83.45381927490234
2019-07-26,83.83053588867188
2019-07-29,84.207275390625
2019-07-30,83.84767150878906
2019-07-31,83.15413665771484
2019-08-01,80.93658447265625
2019-08-02,78.94164276123047
2019-08-05,77.12650299072266
2019-08-06,78.5306625366211
2019-08-07,77.51177978515625
2019-08-08,78.69335174560547
2019-08-09,78.28235626220703
2019-08-12,76.42439270019531
2019-08-13,78.01696014404297
2019-08-14,76.13330078125
2019-08-15,76.07337951660156
2019-08-16,76.8781967163086
2019-08-19,77.35765075683594
2019-08-20,76.67269897460938
2019-08-21,76.92100524902344
2019-08-22,76.89531707763672
2019-08-23,75.11441040039062
2019-08-26,75.19148254394531
2019-08-27,75.21717834472656
2019-08-28,75.85929870605469
2019-08-29,76.70695495605469
2019-08-30,77.30628204345703
2019-09-03,77.74295043945312
2019-09-04,78.41934967041016
2019-09-05,80.77901458740234
2019-09-06,81.44380187988281
2019-09-09,82.31584167480469
2019-09-10,83.90450286865234
2019-09-11,84.65563201904297
2019-09-12,84.19804382324219
2019-09-13,85.19960021972656
2019-09-16,84.51749420166016
2019-09-17,84.60384368896484
2019-09-18,84.67290496826172
2019-09-19,83.76634216308594
2019-09-20,84.1807632446289
2019-09-23,84.41388702392578
2019-09-24,82.92886352539062
2019-09-25,84.37071228027344
2019-09-26,84.12033081054688
2019-09-27,85.41543579101562
2019-09-30,85.98526763916016
2019-10-01,83.93904113769531
2019-10-02,81.46971893310547
2019-10-03,81.69420623779297
2019-10-04,82.83389282226562
2019-10-07,81.62513732910156
2019-10-08,79.90697479248047
2019-10-09,80.49410247802734
2019-10-10,81.60784912109375
2019-10-11,83.64546203613281
2019-10-14,83.59366607666016
2019-10-15,84.56068420410156
2019-10-16,84.37935638427734
2019-10-17,85.41543579101562
2019-10-18,87.50482177734375
2019-10-21,87.94515991210938
2019-10-22,89.19706726074219
2019-10-23,90.0000228881836
2019-10-24,89.83599090576172
2019-10-25,88.5063705444336
2019-10-28,89.499267578125
2019-10-29,89.1539077758789
2019-10-30,89.09346771240234
2019-10-31,88.56681060791016
2019-11-01,90.40583801269531
2019-11-04,91.85633087158203
2019-11-05,92.59022521972656
2019-11-06,93.02191925048828
2019-11-07,91.88224029541016
2019-11-08,91.64911651611328
2019-11-11,91.6059341430664
2019-11-12,90.3971939086914
2019-11-13,90.09500885009766
2019-11-14,89.64604949951172
2019-11-15,90.50944519042969
2019-11-18,90.99293518066406
2019-11-19,90.2849349975586
2019-11-20,89.19706726074219
2019-11-21,88.5495376586914
2019-11-22,89.54242706298828
2019-11-25,89.77555847167969
2019-11-26,90.18135070800781
2019-11-27,90.83753967285156
2019-11-29,90.1122817993164
2019-12-02,90.41446685791016
2019-12-03,88.67903900146484
2019-12-04,89.59423065185547
2019-12-05,89.5707778930664
2019-12-06,90.197021484375
2019-12-09,90.35356903076172
2019-12-10,90.15351104736328
2019-12-11,90.6753921508789
2019-12-12,91.96269226074219
2019-12-13,91.46690368652344
2019-12-16,91.63214874267578
2019-12-17,92.10186004638672
2019-12-18,92.19752502441406
2019-12-19,91.49298095703125
2019-12-20,92.18881225585938
2019-12-23,92.65850067138672
2019-12-24,91.78001403808594
2019-12-26,92.19752502441406
2019-12-27,92.40626525878906
2019-12-30,92.21492767333984
2019-12-31,92.3975830078125
2020-01-02,92.03226470947266
2020-01-03,90.72759246826172
2020-01-06,88.80533599853516
2020-01-07,88.46610260009766
2020-01-08,88.21389770507812
2020-01-09,87.68333435058594
2020-01-10,86.02202606201172
2020-01-13,86.71785736083984
2020-01-14,86.97879028320312
2020-01-15,86.36993408203125
2020-01-16,88.3530502319336
2020-01-17,89.4141845703125
2020-01-21,88.21389770507812
2020-01-22,87.16145324707031
2020-01-23,87.12665557861328
2020-01-24,85.30009460449219
2020-01-27,83.63880157470703
2020-01-28,84.00410461425781
2020-01-29,84.50860595703125
2020-01-30,84.26504516601562
2020-01-31,81.38603973388672
2020-02-03,82.02099609375
2020-02-04,82.96907806396484
2020-02-05,85.256591796875
2020-02-06,83.63011932373047
2020-02-07,82.96036529541016
2020-02-10,82.75164031982422
2020-02-11,83.24739074707031
2020-02-12,83.97802734375
2020-02-13,84.33464050292969
2020-02-14,83.90845489501953
2020-02-18,84.16069030761719
2020-02-19,86.41341400146484
2020-02-20,86.63957214355469
2020-02-21,83.68231201171875
2020-02-24,83.2560806274414
2020-02-25,80.05528259277344
2020-02-26,78.43746948242188
2020-02-27,75.4193115234375
2020-02-28,75.88029479980469
2020-03-02,77.44593048095703
2020-03-03,75.11488342285156
2020-03-04,77.62858581542969
2020-03-05,75.16262817382812
2020-03-06,72.70549774169922
2020-03-09,70.33607482910156
2020-03-10,75.39958190917969
2020-03-11,73.62692260742188
2020-03-12,68.84423065185547
2020-03-13,69.56382751464844
2020-03-16,62.262577056884766
2020-03-17,67.44013214111328
2020-03-18,58.22581100463867
2020-03-19,56.43559646606445
2020-03-20,48.57270050048828
2020-03-23,44.132266998291016
2020-03-24,53.364166259765625
2020-03-25,56.848052978515625
2020-03-26,60.23543167114258
2020-03-27,56.56724166870117
2020-03-30,57.98887634277344
2020-03-31,59.08583450317383
2020-04-01,55.0578498840332
2020-04-02,53.88191223144531
2020-04-03,51.12638473510742
2020-04-06,58.883975982666016
2020-04-07,60.867244720458984
2020-04-08,64.28092956542969
2020-04-09,62.894412994384766
2020-04-13,62.5609245300293
2020-04-14,65.08831024169922
2020-04-15,62.76277542114258
2020-04-16,64.4828109741211
2020-04-17,65.50953674316406
2020-04-20,64.21953582763672
2020-04-21,62.341548919677734
2020-04-22,63.97380447387695
2020-04-23,64.14932250976562
2020-04-24,65.84300994873047
2020-04-27,68.0368881225586
2020-04-28,69.51995849609375
2020-04-29,72.05610656738281
2020-04-30,69.57259368896484
2020-05-01,65.9834213256836
2020-05-04,66.36954498291016
2020-05-05,65.81668090820312
2020-05-06,63.71931457519531
2020-05-07,64.69339752197266
2020-05-08,67.0803451538086
2020-05-11,66.6854476928711
2020-05-12,65.08831024169922
2020-05-13,61.98176574707031
2020-05-14,62.306461334228516
2020-05-15,64.16686248779297
2020-05-18,67.84383392333984
2020-05-19,67.04524230957031
2020-05-20,67.76484680175781
2020-05-21,67.70342254638672
2020-05-22,67.76484680175781
2020-05-26,72.2579345703125
2020-05-27,76.6018295288086
2020-05-28,73.98670196533203
2020-05-29,73.1969223022461
2020-06-01,74.39916229248047
2020-06-02,74.47815704345703
2020-06-03,78.2253189086914
2020-06-04,79.89871215820312
2020-06-05,81.7049331665039
2020-06-08,82.80284118652344
2020-06-09,81.15599822998047
2020-06-10,78.36698150634766
2020-06-11,74.01078033447266
2020-06-12,75.7815933227539
2020-06-15,75.80816650390625
2020-06-16,78.42894744873047
2020-06-17,78.5263442993164
2020-06-18,78.12789916992188
2020-06-19,77.54354095458984
2020-06-22,77.69406127929688
2020-06-23,78.30500793457031
2020-06-24,74.96702575683594
2020-06-25,75.31232452392578
2020-06-26,74.07276916503906
2020-06-29,77.04772186279297
2020-06-30,76.9946060180664
2020-07-01,76.05606842041016
2020-07-02,76.88835906982422
2020-07-06,77.42842864990234
2020-07-07,76.88835906982422
2020-07-08,76.26856994628906
2020-07-09,74.77224731445312
2020-07-10,75.77277374267578
2020-07-13,75.37431335449219
2020-07-14,76.29512786865234
2020-07-15,78.14561462402344
2020-07-16,78.4820785522461
2020-07-17,77.79146575927734
2020-07-20,77.05657958984375
2020-07-21,77.58780670166016
2020-07-22,78.88935852050781
2020-07-23,78.32271575927734
2020-07-24,78.4820785522461
2020-07-27,79.18153381347656
2020-07-28,78.9779052734375
2020-07-29,81.14714050292969
2020-07-30,80.11121368408203
2020-07-31,79.81903839111328
2020-08-03,80.4476547241211
2020-08-04,80.7398452758789
2020-08-05,81.83773803710938
2020-08-06,81.66065979003906
2020-08-07,82.1210708618164
2020-08-10,83.28981018066406
2020-08-11,84.35228729248047
2020-08-12,85.76893615722656
2020-08-13,83.54657745361328
2020-08-14,83.7236557006836
2020-08-17,83.422607421875
2020-08-18,82.83826446533203
2020-08-19,82.37784576416016
2020-08-20,81.65180206298828
2020-08-21,82.5903549194336
2020-08-24,84.10438537597656
2020-08-25,83.67054748535156
2020-08-26,83.5554428100586
2020-08-27,82.91793060302734
2020-08-28,84.00697326660156
2020-08-31,83.61742401123047
2020-09-01,84.69760131835938
2020-09-02,87.91161346435547
2020-09-03,86.43004608154297
2020-09-04,86.9923324584961
2020-09-08,87.0726547241211
2020-09-09,88.95584106445312
2020-09-10,88.15258026123047
2020-09-11,89.75018310546875
2020-09-14,91.94570922851562
2020-09-15,90.89257049560547
2020-09-16,90.46417236328125
2020-09-17,90.8836669921875
2020-09-18,91.08891296386719
2020-09-21,86.17122650146484
2020-09-22,86.06411743164062
2020-09-23,84.49331665039062
2020-09-24,83.84178924560547
2020-09-25,83.9845962524414
2020-09-28,85.44828033447266
2020-09-29,84.55580139160156
2020-09-30,84.93955993652344
2020-10-01,84.76107788085938
2020-10-02,85.54647827148438
2020-10-05,86.92987060546875
2020-10-06,86.14444732666016
2020-10-07,88.13475036621094
2020-10-08,90.27674102783203
2020-10-09,89.59844970703125
2020-10-12,89.45563507080078
2020-10-13,89.16111755371094
2020-10-14,90.08039855957031
2020-10-15,90.39276123046875
2020-10-16,90.07147979736328
2020-10-19,89.79481506347656
2020-10-20,90.90150451660156
2020-10-21,91.05323028564453
2020-10-22,86.37650299072266
2020-10-23,88.16151428222656
2020-10-26,85.17161560058594
2020-10-27,83.77931213378906
2020-10-28,80.04865264892578
2020-10-29,80.60198974609375
2020-10-30,80.70909881591797
2020-11-02,83.46694946289062
2020-11-03,87.5992431640625
2020-11-04,84.61827087402344
2020-11-05,85.87671661376953
2020-11-06,84.49331665039062
2020-11-09,87.9026870727539
2020-11-10,89.08971405029297
2020-11-11,87.14405822753906
2020-11-12,85.61788177490234
2020-11-13,88.38463592529297
2020-11-16,88.8665771484375
2020-11-17,87.89376068115234
2020-11-18,88.04547882080078
2020-11-19,87.46536254882812
2020-11-20,86.53713989257812
2020-11-23,86.67996978759766
2020-11-24,90.2856674194336
2020-11-25,88.31324005126953
2020-11-27,87.78665924072266
2020-11-30,87.79557800292969
2020-12-01,90.74085998535156
2020-12-02,86.55501556396484
2020-12-03,87.51783752441406
2020-12-04,88.4086685180664
2020-12-07,88.4086685180664
2020-12-08,86.96893310546875
2020-12-09,88.13870239257812
2020-12-10,87.31986236572266
2020-12-11,87.33786010742188
2020-12-14,86.22207641601562
2020-12-15,86.91493225097656
2020-12-16,86.83395385742188
2020-12-17,87.2388687133789
2020-12-18,87.76078033447266
2020-12-21,87.6077880859375
2020-12-22,88.75959014892578
2020-12-23,89.44346618652344
2020-12-24,89.407470703125
2020-12-28,90.01937103271484
2020-12-29,88.8945541381836
2020-12-30,89.63243103027344
2020-12-31,90.37030029296875
2021-01-04,88.57963562011719
2021-01-05,89.39848327636719
2021-01-06,92.96182250976562
2021-01-07,93.34873962402344
2021-01-08,92.98880767822266
2021-01-11,94.58152770996094
2021-01-12,97.45201110839844
2021-01-13,95.28337097167969
2021-01-14,94.43756103515625
2021-01-15,91.91801452636719
2021-01-19,89.57844543457031
2021-01-20,89.99235534667969
2021-01-21,91.98101043701172
2021-01-22,91.4591064453125
2021-01-25,91.06318664550781
2021-01-26,91.3331298828125
2021-01-27,88.90357208251953
2021-01-28,87.2388687133789
2021-01-29,84.47639465332031
2021-02-01,85.20524597167969
2021-02-02,87.70679473876953
2021-02-03,88.5616455078125
2021-02-04,90.35230255126953
2021-02-05,91.46810150146484
2021-02-08,93.20477294921875
2021-02-09,93.27676391601562
2021-02-10,92.7818603515625
2021-02-11,90.46027374267578
2021-02-12,89.37149810791016
2021-02-16,91.71105194091797
2021-02-17,89.02954864501953
2021-02-18,90.95519256591797
2021-02-19,92.10697937011719
2021-02-22,94.09561157226562
2021-02-23,94.3475570678711
2021-02-24,95.66131591796875
2021-02-25,94.83348083496094
2021-02-26,94.7974853515625
2021-03-01,97.46099090576172
2021-03-02,98.25285339355469
2021-03-03,99.23367309570312
2021-03-04,97.5339126586914
2021-03-05,102.21160888671875
2021-03-08,105.94654846191406
2021-03-09,102.88245391845703
2021-03-10,104.39636993408203
2021-03-11,102.95498657226562
2021-03-12,103.87964630126953
2021-03-15,105.13972473144531
2021-03-16,103.75273132324219
2021-03-17,103.90684509277344
2021-03-18,105.10345458984375
2021-03-19,106.34540557861328
2021-03-22,104.55046844482422
2021-03-23,104.0518798828125
2021-03-24,104.0790786743164
2021-03-25,106.09158325195312
2021-03-26,107.46951293945312
2021-03-29,106.20942687988281
2021-03-30,106.58111572265625
2021-03-31,104.78617858886719
2021-04-01,105.71990203857422
2021-04-05,106.27287292480469
2021-04-06,106.490478515625
2021-04-07,105.77427673339844
2021-04-08,104.90403747558594
2021-04-09,105.96466827392578
2021-04-12,106.7442855834961
2021-04-13,105.14878845214844
2021-04-14,106.66270446777344
2021-04-15,107.37886047363281
2021-04-16,108.80210876464844
2021-04-19,108.24005889892578
2021-04-20,108.10408020019531
2021-04-21,109.90808868408203
2021-04-22,108.20379638671875
2021-04-23,110.8962173461914
2021-04-26,110.78741455078125
2021-04-27,111.64863586425781
2021-04-28,113.03564453125
2021-04-29,113.98749542236328
2021-04-30,113.28945922851562
2021-05-03,115.35635375976562
2021-05-04,118.08501434326172
2021-05-05,119.34510803222656
2021-05-06,120.00687408447266
2021-05-07,120.98593139648438
2021-05-10,121.11284637451172
2021-05-11,118.97341918945312
2021-05-12,115.55579376220703
2021-05-13,118.71052551269531
2021-05-14,119.62613677978516
2021-05-17,119.97968292236328
2021-05-18,118.91902160644531
2021-05-19,117.52297973632812
2021-05-20,118.58361053466797
2021-05-21,119.14566802978516
2021-05-24,119.11847686767578
2021-05-25,117.83118438720703
2021-05-26,118.619873046875
2021-05-27,118.2663345336914
2021-05-28,118.8646469116211
2021-06-01,119.74397277832031
2021-06-02,118.59268951416016
2021-06-03,117.82185363769531
2021-06-04,118.54251098632812
