,VLO
2018-03-28,68.28390502929688
2018-03-29,70.16722869873047
2018-04-02,69.25204467773438
2018-04-03,70.11429595947266
2018-04-04,70.6059341430664
2018-04-05,72.50438690185547
2018-04-06,71.99005889892578
2018-04-09,72.61784362792969
2018-04-10,74.79615020751953
2018-04-11,75.87017059326172
2018-04-12,76.03656768798828
2018-04-13,77.01984405517578
2018-04-16,79.7881088256836
2018-04-17,80.69573974609375
2018-04-18,81.33863067626953
2018-04-19,81.83782196044922
2018-04-20,82.1025619506836
2018-04-23,82.63955688476562
2018-04-24,81.90589904785156
2018-04-25,82.20089721679688
2018-04-26,84.36404418945312
2018-04-27,83.03287506103516
2018-04-30,83.90270233154297
2018-05-01,83.74386596679688
2018-05-02,84.90108489990234
2018-05-03,85.74820709228516
2018-05-04,85.76331329345703
2018-05-07,85.97512817382812
2018-05-08,85.612060546875
2018-05-09,86.84490966796875
2018-05-10,86.59532165527344
2018-05-11,86.70121002197266
2018-05-14,87.63907623291016
2018-05-15,87.6617660522461
2018-05-16,87.5780029296875
2018-05-17,91.17283630371094
2018-05-18,91.8201904296875
2018-05-21,92.96261596679688
2018-05-22,91.50794219970703
2018-05-23,92.19340515136719
2018-05-24,92.82553100585938
2018-05-25,90.42645263671875
2018-05-29,90.99003601074219
2018-05-30,93.07686614990234
2018-05-31,92.30762481689453
2018-06-01,94.27259826660156
2018-06-04,94.7752456665039
2018-06-05,93.92987060546875
2018-06-06,92.30762481689453
2018-06-07,92.52850341796875
2018-06-08,91.18045043945312
2018-06-11,91.82780456542969
2018-06-12,89.88568878173828
2018-06-13,89.77906799316406
2018-06-14,88.97176361083984
2018-06-15,87.72270965576172
2018-06-18,88.75850677490234
2018-06-19,88.8194351196289
2018-06-20,88.14160919189453
2018-06-21,84.70671844482422
2018-06-22,85.48355102539062
2018-06-25,83.21395111083984
2018-06-26,83.96794128417969
2018-06-27,83.41197204589844
2018-06-28,83.09971618652344
2018-06-29,84.40969848632812
2018-07-02,83.19111633300781
2018-07-03,82.38379669189453
2018-07-05,81.89635467529297
2018-07-06,82.1248550415039
2018-07-09,83.2215805053711
2018-07-10,82.72652435302734
2018-07-11,81.00527954101562
2018-07-12,81.33277130126953
2018-07-13,81.75164794921875
2018-07-16,80.9595947265625
2018-07-17,80.79963684082031
2018-07-18,81.22614288330078
2018-07-19,81.49271392822266
2018-07-20,80.89103698730469
2018-07-23,80.94434356689453
2018-07-24,81.69834899902344
2018-07-25,83.26725769042969
2018-07-26,88.97936248779297
2018-07-27,88.61380004882812
2018-07-30,89.30686950683594
2018-07-31,90.13703155517578
2018-08-01,88.94129943847656
2018-08-02,87.83695220947266
2018-08-03,87.8750228881836
2018-08-06,88.11280059814453
2018-08-07,89.50861358642578
2018-08-08,88.88740539550781
2018-08-09,88.30452728271484
2018-08-10,88.48090362548828
2018-08-13,88.03609466552734
2018-08-14,88.23551177978516
2018-08-15,85.52824401855469
2018-08-16,85.37483978271484
2018-08-17,85.1294174194336
2018-08-20,86.97005462646484
2018-08-21,87.53759765625
2018-08-22,88.71866607666016
2018-08-23,90.5439453125
2018-08-24,92.45362854003906
2018-08-27,92.9598159790039
2018-08-28,92.33089447021484
2018-08-29,92.4996337890625
2018-08-30,91.30323028564453
2018-08-31,90.4059066772461
2018-09-04,92.21588134765625
2018-09-05,89.6619873046875
2018-09-06,89.01776885986328
2018-09-07,88.25851440429688
2018-09-10,88.3888931274414
2018-09-11,88.27381896972656
2018-09-12,89.20183563232422
2018-09-13,89.60062408447266
2018-09-14,89.8307113647461
2018-09-17,88.54994201660156
2018-09-18,88.45023345947266
2018-09-19,84.13240814208984
2018-09-20,84.73062133789062
2018-09-21,86.08040618896484
2018-09-24,88.16645812988281
2018-09-25,89.54694366455078
2018-09-26,89.36287689208984
2018-09-27,88.41954803466797
2018-09-28,87.23848724365234
2018-10-01,87.33818817138672
2018-10-02,88.595947265625
2018-10-03,92.02413940429688
2018-10-04,89.89973449707031
2018-10-05,89.81538391113281
2018-10-08,89.10212707519531
2018-10-09,88.70331573486328
2018-10-10,85.00670623779297
2018-10-11,81.97734832763672
2018-10-12,83.02037811279297
2018-10-15,79.59986114501953
2018-10-16,81.22573852539062
2018-10-17,79.56149291992188
2018-10-18,79.2930679321289
2018-10-19,71.14058685302734
2018-10-22,71.20960998535156
2018-10-23,70.29695892333984
2018-10-24,66.48532104492188
2018-10-25,67.0145034790039
2018-10-26,65.79508972167969
2018-10-29,67.0145034790039
2018-10-30,69.10052490234375
2018-10-31,69.85980987548828
2018-11-01,70.94886016845703
2018-11-02,70.42735290527344
2018-11-05,69.90583801269531
2018-11-06,70.00552368164062
2018-11-07,71.01020812988281
2018-11-08,68.0268325805664
2018-11-09,67.16787719726562
2018-11-12,65.93312072753906
2018-11-13,64.09248352050781
2018-11-14,63.14915084838867
2018-11-15,63.86240005493164
2018-11-16,64.3839111328125
2018-11-19,62.47911834716797
2018-11-20,60.86856460571289
2018-11-21,61.32539749145508
2018-11-23,59.64514923095703
2018-11-26,61.00019454956055
2018-11-27,59.95486068725586
2018-11-28,61.49575424194336
2018-11-29,61.534454345703125
2018-11-30,61.86740493774414
2018-12-03,62.95145034790039
2018-12-04,61.565425872802734
2018-12-06,61.04664611816406
2018-12-07,58.83986282348633
2018-12-10,56.81888961791992
2018-12-11,56.73372268676758
2018-12-12,57.020225524902344
2018-12-13,56.880855560302734
2018-12-14,56.75696563720703
2018-12-17,56.1994514465332
2018-12-18,55.02250289916992
2018-12-19,54.960575103759766
2018-12-20,54.674072265625
2018-12-21,55.47161102294922
2018-12-24,53.380958557128906
2018-12-26,56.76469421386719
2018-12-27,57.78677749633789
2018-12-28,56.89634323120117
2018-12-31,58.050071716308594
2019-01-02,58.50689697265625
2019-01-03,57.453834533691406
2019-01-04,59.629642486572266
2019-01-07,59.69158935546875
2019-01-08,59.90066909790039
2019-01-09,59.846473693847656
2019-01-10,59.947113037109375
2019-01-11,60.7601318359375
2019-01-14,61.13181686401367
2019-01-15,60.99245071411133
2019-01-16,61.170528411865234
2019-01-17,62.324256896972656
2019-01-18,63.950321197509766
2019-01-22,63.501216888427734
2019-01-23,61.77449417114258
2019-01-24,61.13181686401367
2019-01-25,63.64056396484375
2019-01-28,62.742393493652344
2019-01-29,62.82755661010742
2019-01-30,64.48455810546875
2019-01-31,67.99993896484375
2019-02-01,66.0177001953125
2019-02-04,65.6537857055664
2019-02-05,66.55973815917969
2019-02-06,66.52877044677734
2019-02-07,64.97239685058594
2019-02-08,65.1504898071289
2019-02-11,64.53105163574219
2019-02-12,64.44493865966797
2019-02-13,65.32946014404297
2019-02-14,65.44686889648438
2019-02-15,66.06523895263672
2019-02-19,66.37052917480469
2019-02-20,66.87151336669922
2019-02-21,66.12787628173828
2019-02-22,66.78540802001953
2019-02-25,66.51924133300781
2019-02-26,66.07308959960938
2019-02-27,65.0398178100586
2019-02-28,63.84220886230469
2019-03-01,64.88327026367188
2019-03-04,64.60147857666016
2019-03-05,63.52127456665039
2019-03-06,63.677818298339844
2019-03-07,63.082908630371094
2019-03-08,62.4254035949707
2019-03-11,65.34512329101562
2019-03-12,65.63473510742188
2019-03-13,65.92436218261719
2019-03-14,66.4879379272461
2019-03-15,66.59752655029297
2019-03-18,67.90473175048828
2019-03-19,67.6542739868164
2019-03-20,67.66209411621094
2019-03-21,67.61511993408203
2019-03-22,66.24529266357422
2019-03-25,66.91063690185547
2019-03-26,68.10042572021484
2019-03-27,67.33331298828125
2019-03-28,66.40184020996094
2019-03-29,66.40184020996094
2019-04-01,67.6542739868164
2019-04-02,66.1043930053711
2019-04-03,65.95567321777344
2019-04-04,66.02611541748047
2019-04-05,67.85779571533203
2019-04-08,67.4742431640625
2019-04-09,66.62101745605469
2019-04-10,69.21979522705078
2019-04-11,69.69728088378906
2019-04-12,69.20413970947266
2019-04-15,68.60922241210938
2019-04-16,69.13369750976562
2019-04-17,69.99471282958984
2019-04-18,68.91450500488281
2019-04-22,71.34891510009766
2019-04-23,70.66789245605469
2019-04-24,68.671875
2019-04-25,71.09844207763672
2019-04-26,70.51136016845703
2019-04-29,70.1356201171875
2019-04-30,70.96536254882812
2019-05-01,70.26868438720703
2019-05-02,69.07889556884766
2019-05-03,69.22762298583984
2019-05-06,67.62295532226562
2019-05-07,66.03394317626953
2019-05-08,64.49974060058594
2019-05-09,63.98308563232422
2019-05-10,65.54080200195312
2019-05-13,63.72480010986328
2019-05-14,65.66400146484375
2019-05-15,65.98851013183594
2019-05-16,67.65069580078125
2019-05-17,66.25764465332031
2019-05-20,64.96747589111328
2019-05-21,65.27616119384766
2019-05-22,63.59814453125
2019-05-23,59.688087463378906
2019-05-24,60.32920837402344
2019-05-28,59.43479537963867
2019-05-29,59.25273513793945
2019-05-30,57.677635192871094
2019-05-31,55.72258377075195
2019-06-03,56.9890022277832
2019-06-04,58.45330047607422
2019-06-05,57.89133834838867
2019-06-06,58.944026947021484
2019-06-07,59.14985656738281
2019-06-10,60.04424285888672
2019-06-11,60.44001770019531
2019-06-12,60.55082321166992
2019-06-13,61.152366638183594
2019-06-14,60.75661849975586
2019-06-17,60.89118576049805
2019-06-18,61.579776763916016
2019-06-19,61.86473846435547
2019-06-20,63.12324523925781
2019-06-21,64.83292388916016
2019-06-24,63.92266082763672
2019-06-25,64.61128234863281
2019-06-26,67.2232666015625
2019-06-27,66.43174743652344
2019-06-28,67.76152801513672
2019-07-01,66.68506622314453
2019-07-02,63.87516784667969
2019-07-03,64.88833618164062
2019-07-05,64.77749633789062
2019-07-08,64.3975830078125
2019-07-09,65.09410858154297
2019-07-10,66.01226043701172
2019-07-11,66.82752227783203
2019-07-12,67.08079528808594
2019-07-15,66.740478515625
2019-07-16,66.65338897705078
2019-07-17,65.88561248779297
2019-07-18,65.97269439697266
2019-07-19,66.21013641357422
2019-07-22,66.76420593261719
2019-07-23,67.09663391113281
2019-07-24,68.20477294921875
2019-07-25,66.05183410644531
2019-07-26,66.73255157470703
2019-07-29,66.51091766357422
2019-07-30,67.11248779296875
2019-07-31,67.47657775878906
2019-08-01,66.75627899169922
2019-08-02,64.95954132080078
2019-08-05,60.6459846496582
2019-08-06,61.494300842285156
2019-08-07,60.66999435424805
2019-08-08,63.03086471557617
2019-08-09,63.10287094116211
2019-08-12,61.74238586425781
2019-08-13,63.01484680175781
2019-08-14,60.822059631347656
2019-08-15,61.39827346801758
2019-08-16,62.51866149902344
2019-08-19,63.783103942871094
2019-08-20,62.43064880371094
2019-08-21,62.742759704589844
2019-08-22,61.958473205566406
2019-08-23,59.36552429199219
2019-08-26,58.9893684387207
2019-08-27,57.38880920410156
2019-08-28,58.22911071777344
2019-08-29,60.21384048461914
2019-08-30,60.245845794677734
2019-09-03,59.67764663696289
2019-09-04,59.84569549560547
2019-09-05,61.45427322387695
2019-09-06,62.526668548583984
2019-09-09,63.52702713012695
2019-09-10,65.36771392822266
2019-09-11,66.15998840332031
2019-09-12,66.98430633544922
2019-09-13,68.4488296508789
2019-09-16,65.93590545654297
2019-09-17,67.47245788574219
2019-09-18,66.90425872802734
2019-09-19,66.86424255371094
2019-09-20,66.30402374267578
2019-09-23,67.33643341064453
2019-09-24,66.5041275024414
2019-09-25,66.9522933959961
2019-09-26,66.5201187133789
2019-09-27,67.57649230957031
2019-09-30,68.21672821044922
2019-10-01,68.20072174072266
2019-10-02,66.26403045654297
2019-10-03,66.85623931884766
2019-10-04,67.64051818847656
2019-10-07,66.76020812988281
2019-10-08,66.68017578125
2019-10-09,68.08068084716797
2019-10-10,68.66490936279297
2019-10-11,70.42552947998047
2019-10-14,70.84969329833984
2019-10-15,71.58592987060547
2019-10-16,71.29785919189453
2019-10-17,72.10615539550781
2019-10-18,72.8744125366211
2019-10-21,74.59502410888672
2019-10-22,75.36332702636719
2019-10-23,75.10722351074219
2019-10-24,77.5561294555664
2019-10-25,79.44480895996094
2019-10-28,80.08502960205078
2019-10-29,80.68524169921875
2019-10-30,79.07666015625
2019-10-31,77.61215209960938
2019-11-01,79.9169692993164
2019-11-04,81.02135467529297
2019-11-05,80.90132904052734
2019-11-06,80.30911254882812
2019-11-07,81.14942932128906
2019-11-08,80.7172622680664
2019-11-11,80.57319641113281
2019-11-12,80.41314697265625
2019-11-13,80.22907257080078
2019-11-14,80.68524169921875
2019-11-15,80.5171890258789
2019-11-18,80.87731170654297
2019-11-19,78.82633209228516
2019-11-20,78.47911834716797
2019-11-21,79.46422576904297
2019-11-22,78.73749542236328
2019-11-25,78.60829162597656
2019-11-26,78.68097686767578
2019-11-27,78.40643310546875
2019-11-29,77.10637664794922
2019-12-02,77.19522094726562
2019-12-03,75.81441497802734
2019-12-04,75.26531219482422
2019-12-05,75.08767700195312
2019-12-06,75.58832550048828
2019-12-09,74.70816040039062
2019-12-10,76.36351013183594
2019-12-11,75.00692749023438
2019-12-12,76.3311996459961
2019-12-13,75.74982452392578
2019-12-16,76.82376098632812
2019-12-17,77.25980377197266
2019-12-18,76.31505584716797
2019-12-19,76.37965393066406
2019-12-20,76.9287338256836
2019-12-23,76.9045181274414
2019-12-24,76.79147338867188
2019-12-26,76.24236297607422
2019-12-27,75.25724792480469
2019-12-30,74.99887084960938
2019-12-31,75.62063598632812
2020-01-02,76.81568145751953
2020-01-03,73.90069580078125
2020-01-06,73.90875244140625
2020-01-07,74.87773132324219
2020-01-08,75.16842651367188
2020-01-09,76.85606384277344
2020-01-10,78.23685455322266
2020-01-13,77.7200698852539
2020-01-14,77.03370666503906
2020-01-15,74.49821472167969
2020-01-16,74.27213287353516
2020-01-17,73.6584243774414
2020-01-21,72.87518310546875
2020-01-22,72.36646270751953
2020-01-23,72.27764892578125
2020-01-24,72.0757827758789
2020-01-27,68.6762924194336
2020-01-28,69.40300750732422
2020-01-29,69.8148193359375
2020-01-30,71.2117691040039
2020-01-31,68.07874298095703
2020-02-03,64.80036926269531
2020-02-04,65.59977722167969
2020-02-05,67.6507568359375
2020-02-06,67.23894500732422
2020-02-07,67.86072540283203
2020-02-10,68.127197265625
2020-02-11,68.82160949707031
2020-02-12,69.47518920898438
2020-02-13,68.38045501708984
2020-02-14,67.51445770263672
2020-02-18,67.41642761230469
2020-02-19,67.99646759033203
2020-02-20,68.76441955566406
2020-02-21,67.72687530517578
2020-02-24,63.80540466308594
2020-02-25,60.815303802490234
2020-02-26,58.593143463134766
2020-02-27,54.07529067993164
2020-02-28,54.12430953979492
2020-03-02,55.44780349731445
2020-03-03,52.645599365234375
2020-03-04,52.40867614746094
2020-03-05,50.407108306884766
2020-03-06,51.542686462402344
2020-03-09,47.71108627319336
2020-03-10,49.385887145996094
2020-03-11,44.45954895019531
2020-03-12,35.91402816772461
2020-03-13,40.766849517822266
2020-03-16,34.010494232177734
2020-03-17,31.878196716308594
2020-03-18,28.610322952270508
2020-03-19,30.562870025634766
2020-03-20,31.584096908569336
2020-03-23,26.649585723876953
2020-03-24,28.308040618896484
2020-03-25,32.376548767089844
2020-03-26,37.25386428833008
2020-03-27,36.796363830566406
2020-03-30,38.5528564453125
2020-03-31,37.05779266357422
2020-04-01,33.49580764770508
2020-04-02,33.9042854309082
2020-04-03,32.956607818603516
2020-04-06,37.662349700927734
2020-04-07,39.2227668762207
2020-04-08,42.15568923950195
2020-04-09,40.93022918701172
2020-04-13,40.603450775146484
2020-04-14,41.62466049194336
2020-04-15,38.15254211425781
2020-04-16,36.7636833190918
2020-04-17,42.286407470703125
2020-04-20,41.101802825927734
2020-04-21,40.39921188354492
2020-04-22,41.314212799072266
2020-04-23,42.539669036865234
2020-04-24,42.890968322753906
2020-04-27,45.399070739746094
2020-04-28,47.278099060058594
2020-04-29,54.14882278442383
2020-04-30,51.755104064941406
2020-05-01,48.00519561767578
2020-05-04,52.00836181640625
2020-05-05,51.48550033569336
2020-05-06,49.76169204711914
2020-05-07,50.04763412475586
2020-05-08,53.85470962524414
2020-05-11,53.56877899169922
2020-05-12,51.74692916870117
2020-05-13,49.00025939941406
2020-05-14,49.29899215698242
2020-05-15,48.776214599609375
2020-05-18,53.398250579833984
2020-05-19,53.14931106567383
2020-05-20,55.87937927246094
2020-05-21,54.54339599609375
2020-05-22,54.50189971923828
2020-05-26,57.0079231262207
2020-05-27,58.23603820800781
2020-05-28,55.70512008666992
2020-05-29,55.298519134521484
2020-06-01,55.24873733520508
2020-06-02,56.58472442626953
2020-06-03,58.53477478027344
2020-06-04,58.128177642822266
2020-06-05,61.93698501586914
2020-06-08,62.75020217895508
2020-06-09,59.14052963256836
2020-06-10,57.29835891723633
2020-06-11,50.35285568237305
2020-06-12,52.933563232421875
2020-06-15,52.76760482788086
2020-06-16,54.900211334228516
2020-06-17,51.71372985839844
2020-06-18,53.630592346191406
2020-06-19,52.4107780456543
2020-06-22,51.99586486816406
2020-06-23,51.98757553100586
2020-06-24,48.14555740356445
2020-06-25,47.53150177001953
2020-06-26,46.7348747253418
2020-06-29,47.257659912109375
2020-06-30,48.80939865112305
2020-07-01,46.83445739746094
2020-07-02,46.75148391723633
2020-07-06,46.859344482421875
2020-07-07,44.079490661621094
2020-07-08,43.963314056396484
2020-07-09,41.67303466796875
2020-07-10,44.519287109375
2020-07-13,44.1707649230957
2020-07-14,45.14164733886719
2020-07-15,47.4900016784668
2020-07-16,46.95063781738281
2020-07-17,46.029541015625
2020-07-20,45.08355712890625
2020-07-21,47.78044128417969
2020-07-22,47.35723876953125
2020-07-23,47.855125427246094
2020-07-24,48.11236572265625
2020-07-27,48.15385437011719
2020-07-28,47.20786666870117
2020-07-29,49.53133773803711
2020-07-30,46.7431755065918
2020-07-31,46.660194396972656
2020-08-03,45.52853012084961
2020-08-04,44.77689743041992
2020-08-05,43.59456253051758
2020-08-06,43.4763298034668
2020-08-07,44.47286605834961
2020-08-10,45.22449493408203
2020-08-11,45.3089485168457
2020-08-12,46.5504035949707
2020-08-13,44.920467376708984
2020-08-14,45.99301528930664
2020-08-17,46.955787658691406
2020-08-18,46.229488372802734
2020-08-19,45.8241081237793
2020-08-20,44.506649017333984
2020-08-21,44.439083099365234
2020-08-24,46.44062042236328
2020-08-25,45.8156623840332
2020-08-26,45.35116958618164
2020-08-27,45.131595611572266
2020-08-28,46.356163024902344
2020-08-31,44.413753509521484
2020-09-01,44.31241226196289
2020-09-02,44.68400192260742
2020-09-03,44.19416809082031
2020-09-04,43.25674057006836
2020-09-08,41.15386962890625
2020-09-09,40.32623291015625
2020-09-10,38.53583908081055
2020-09-11,39.17767333984375
2020-09-14,40.1235466003418
2020-09-15,39.321250915527344
2020-09-16,41.466346740722656
2020-09-17,41.381900787353516
2020-09-18,41.13697052001953
2020-09-21,39.996856689453125
2020-09-22,40.04753112792969
2020-09-23,37.5899658203125
2020-09-24,37.649078369140625
2020-09-25,37.09168243408203
2020-09-28,37.85176467895508
2020-09-29,36.66097640991211
2020-09-30,36.584964752197266
2020-10-01,34.017608642578125
2020-10-02,34.397640228271484
2020-10-05,36.373836517333984
2020-10-06,35.7488899230957
2020-10-07,35.76577377319336
2020-10-08,37.463279724121094
2020-10-09,36.855228424072266
2020-10-12,36.3907356262207
2020-10-13,34.98881912231445
2020-10-14,35.225276947021484
2020-10-15,35.09859848022461
2020-10-16,33.96693801879883
2020-10-19,33.1815185546875
2020-10-20,34.372314453125
2020-10-21,34.2371826171875
2020-10-22,34.86213302612305
2020-10-23,35.444862365722656
2020-10-26,33.39265823364258
2020-10-27,32.3116569519043
2020-10-28,30.5634822845459
2020-10-29,31.695148468017578
2020-10-30,32.607242584228516
2020-11-02,33.69668197631836
2020-11-03,33.34198760986328
2020-11-04,32.91127014160156
2020-11-05,33.38420486450195
2020-11-06,32.23564910888672
2020-11-09,42.29399108886719
2020-11-10,42.1926383972168
2020-11-11,42.049068450927734
2020-11-12,39.92930221557617
2020-11-13,43.003379821777344
2020-11-16,47.01490020751953
2020-11-17,46.55067825317383
2020-11-18,44.057655334472656
2020-11-19,44.02327346801758
2020-11-20,43.68800735473633
2020-11-23,48.218421936035156
2020-11-24,50.28160858154297
2020-11-25,48.51070785522461
2020-11-27,48.67404556274414
2020-11-30,46.22400665283203
2020-12-01,46.765602111816406
2020-12-02,49.920555114746094
2020-12-03,49.78301239013672
2020-12-04,52.671470642089844
2020-12-07,51.11548614501953
2020-12-08,50.70283508300781
2020-12-09,50.54810333251953
2020-12-10,51.46794128417969
2020-12-11,50.74583435058594
2020-12-14,48.476322174072266
2020-12-15,49.413352966308594
2020-12-16,48.931941986083984
2020-12-17,48.43334197998047
2020-12-18,47.08367156982422
2020-12-21,46.46471405029297
2020-12-22,46.16382598876953
2020-12-23,47.96052551269531
2020-12-24,47.865962982177734
2020-12-28,47.35875701904297
2020-12-29,47.668243408203125
2020-12-30,48.760013580322266
2020-12-31,48.63106918334961
2021-01-04,47.9089469909668
2021-01-05,49.27580261230469
2021-01-06,50.37617492675781
2021-01-07,51.29601287841797
2021-01-08,49.61106872558594
2021-01-11,50.410560607910156
2021-01-12,51.15846633911133
2021-01-13,49.602481842041016
2021-01-14,51.81180953979492
2021-01-15,50.11827087402344
2021-01-19,52.043922424316406
2021-01-20,52.0697135925293
2021-01-21,50.59968566894531
2021-01-22,51.10688781738281
2021-01-25,51.072505950927734
2021-01-26,49.98932647705078
2021-01-27,50.48793029785156
2021-01-28,50.144073486328125
2021-01-29,48.51070785522461
2021-02-01,48.34737014770508
2021-02-02,49.66265106201172
2021-02-03,51.66566467285156
2021-02-04,52.49094772338867
2021-02-05,53.05832290649414
2021-02-08,55.69747543334961
2021-02-09,55.52555465698242
2021-02-10,56.834903717041016
2021-02-11,56.3460807800293
2021-02-12,56.51192855834961
2021-02-16,58.44978713989258
2021-02-17,59.46236801147461
2021-02-18,59.2092170715332
2021-02-19,62.438961029052734
2021-02-22,64.81326293945312
2021-02-23,66.17498779296875
2021-02-24,68.22633361816406
2021-02-25,68.21759796142578
2021-02-26,67.1963119506836
2021-03-01,67.9120864868164
2021-03-02,66.89077758789062
2021-03-03,67.67640686035156
2021-03-04,66.6638412475586
2021-03-05,68.9857406616211
2021-03-08,70.32131958007812
2021-03-09,66.8471450805664
2021-03-10,71.0283432006836
2021-03-11,71.99728393554688
2021-03-12,71.94490814208984
2021-03-15,71.42988586425781
2021-03-16,69.23889923095703
2021-03-17,69.08177185058594
2021-03-18,64.3331527709961
2021-03-19,64.3331527709961
2021-03-22,63.09364318847656
2021-03-23,61.173248291015625
2021-03-24,62.65718460083008
2021-03-25,63.21586990356445
2021-03-26,63.81816101074219
2021-03-29,62.727020263671875
2021-03-30,62.65718460083008
2021-03-31,62.50004959106445
2021-04-01,65.72982788085938
2021-04-05,65.13624572753906
2021-04-06,64.75216674804688
2021-04-07,64.95293426513672
2021-04-08,63.617393493652344
2021-04-09,62.05488967895508
2021-04-12,61.36528778076172
2021-04-13,61.34782028198242
2021-04-14,63.09364318847656
2021-04-15,62.3167610168457
2021-04-16,63.285675048828125
2021-04-19,61.84538650512695
2021-04-20,59.9511833190918
2021-04-21,61.36528778076172
2021-04-22,59.7765998840332
2021-04-23,61.260536193847656
2021-04-26,61.55731964111328
2021-04-27,62.692100524902344
2021-04-28,64.69979095458984
2021-04-29,65.34574127197266
2021-04-30,64.56012725830078
2021-05-03,68.21759796142578
2021-05-04,68.22633361816406
2021-05-05,69.88485717773438
2021-05-06,70.23401641845703
2021-05-07,70.26019287109375
2021-05-10,69.51822662353516
2021-05-11,67.81605529785156
2021-05-12,69.80628967285156
2021-05-13,68.52313232421875
2021-05-14,71.78485870361328
2021-05-17,72.14727783203125
2021-05-18,70.34403991699219
2021-05-19,68.31096649169922
2021-05-20,68.05461883544922
2021-05-21,68.24024963378906
2021-05-24,69.221435546875
2021-05-25,68.35516357421875
2021-05-26,69.91090393066406
2021-05-27,71.41360473632812
2021-05-28,71.0688705444336
2021-06-01,72.64228820800781
2021-06-02,74.5958023071289
2021-06-03,73.64997863769531
2021-06-04,73.57926177978516
2021-06-07,73.09310913085938
2021-06-08,73.59693908691406
2021-06-09,72.42130279541016
2021-06-10,72.43013763427734
2021-06-11,71.85557556152344
2021-06-14,72.43898010253906
2021-06-15,72.74836730957031
2021-06-16,72.00585174560547
2021-06-17,69.4600830078125
2021-06-18,67.19720458984375
2021-06-21,70.69762420654297
2021-06-22,71.58155822753906
2021-06-23,71.46663665771484
2021-06-24,72.24451446533203
2021-06-25,72.5627212524414
2021-06-28,68.69991302490234
2021-06-29,67.99274444580078
2021-06-30,69.01812744140625
2021-07-01,68.77946472167969
2021-07-02,69.00928497314453
2021-07-06,66.03038787841797
2021-07-07,63.91778564453125
2021-07-08,62.1057014465332
2021-07-09,63.90895080566406
2021-07-12,63.36090087890625
2021-07-13,62.29133605957031
2021-07-14,59.816287994384766
2021-07-15,59.047264099121094
2021-07-16,57.35009765625
2021-07-19,54.73363494873047
2021-07-20,55.30819320678711
2021-07-21,57.37662887573242
2021-07-22,56.112586975097656
2021-07-23,56.315895080566406
2021-07-26,57.93350601196289
2021-07-27,57.96886444091797
2021-07-28,59.48923110961914
2021-07-29,59.78977966308594
2021-07-30,59.197540283203125
2021-08-02,58.69369888305664
2021-08-03,61.00078201293945
2021-08-04,57.5485725402832
2021-08-05,58.920494079589844
2021-08-06,59.62886428833008
2021-08-09,59.1805305480957
2021-08-10,59.9875373840332
2021-08-11,59.93374252319336
2021-08-12,60.30137252807617
2021-08-13,59.40469741821289
2021-08-16,57.87138748168945
2021-08-17,56.94781494140625
2021-08-18,55.80903625488281
2021-08-19,54.01568603515625
2021-08-20,53.979820251464844
2021-08-23,56.589141845703125
2021-08-24,58.490089416503906
2021-08-25,59.48540115356445
2021-08-26,58.696327209472656
2021-08-27,60.17582702636719
2021-08-30,59.19845962524414
2021-08-31,59.45849609375
2021-09-01,57.342350006103516
2021-09-02,58.46318054199219
2021-09-03,58.01484680175781
2021-09-07,58.750118255615234
2021-09-08,57.11818313598633
2021-09-09,56.97471618652344
2021-09-10,56.85813903808594
2021-09-13,59.3419303894043
2021-09-14,58.01484680175781
2021-09-15,59.63783645629883
2021-09-16,58.696327209472656
2021-09-17,58.821861267089844
2021-09-20,56.463600158691406
2021-09-21,56.777435302734375
2021-09-22,58.57079315185547
2021-09-23,60.229644775390625
2021-09-24,60.64210510253906
2021-09-27,63.466644287109375
2021-09-28,63.81634521484375
2021-09-29,63.045196533203125
2021-09-30,63.2783317565918
2021-10-01,66.01319122314453
2021-10-04,67.26852416992188
2021-10-05,66.6229248046875
2021-10-06,67.58236694335938
2021-10-07,68.0576171875
2021-10-08,70.4786148071289
2021-10-11,69.76129913330078
2021-10-12,70.76555633544922
2021-10-13,70.066162109375
2021-10-14,70.9897232055664
2021-10-15,70.53243255615234
2021-10-18,70.05720520019531
2021-10-19,71.86846923828125
2021-10-20,72.66651916503906
2021-10-21,73.5273208618164
2021-10-22,72.6216812133789
2021-10-25,74.14602661132812
2021-10-26,73.41971588134766
2021-10-27,70.54139709472656
2021-10-28,70.35311126708984
2021-10-29,69.33984375
2021-11-01,69.95857238769531
2021-11-02,68.02173614501953
2021-11-03,68.03966522216797
2021-11-04,68.46111297607422
2021-11-05,69.86888122558594
2021-11-08,69.74336242675781
2021-11-09,70.16478729248047
2021-11-10,68.91841125488281
2021-11-11,69.24121856689453
2021-11-12,68.6673583984375
2021-11-15,69.35779571533203
2021-11-16,69.88683319091797
2021-11-17,66.69941711425781
2021-11-18,66.25445556640625
2021-11-19,62.721961975097656
2021-11-22,64.15676879882812
2021-11-23,65.88213348388672
2021-11-24,66.24536895751953
2021-11-26,61.7593994140625
2021-11-29,61.90468978881836
2021-11-30,60.78774642944336
2021-12-01,61.12372589111328
2021-12-02,64.62897491455078
2021-12-03,63.30314636230469
2021-12-06,63.93882369995117
2021-12-07,65.04668426513672
2021-12-08,64.22032928466797
2021-12-09,63.8480110168457
