,VZ
2021-06-03,46.110595703125
2021-06-04,46.36954879760742
2021-06-07,46.28862380981445
2021-06-08,46.248165130615234
2021-06-09,46.167232513427734
2021-06-10,46.40191650390625
2021-06-11,46.393829345703125
2021-06-14,46.27244186401367
2021-06-15,46.3614616394043
2021-06-16,45.83544921875
2021-06-17,45.74643325805664
2021-06-18,45.171875
2021-06-21,45.63314437866211
2021-06-22,45.616947174072266
2021-06-23,45.374183654785156
2021-06-24,45.616947174072266
2021-06-25,45.62504959106445
2021-06-28,45.463199615478516
2021-06-29,45.18804931640625
2021-06-30,45.34180450439453
2021-07-01,45.552207946777344
2021-07-02,45.67360305786133
2021-07-06,45.64931869506836
2021-07-07,45.74643325805664
2021-07-08,45.56476593017578
2021-07-09,45.883914947509766
2021-07-12,45.94938659667969
2021-07-13,45.90028381347656
2021-07-14,46.0885009765625
2021-07-15,46.27671432495117
2021-07-16,46.203060150146484
2021-07-19,45.6956901550293
2021-07-20,45.4829216003418
2021-07-21,45.78571701049805
2021-07-22,45.78571701049805
2021-07-23,45.728431701660156
2021-07-26,45.64659881591797
2021-07-27,45.99029541015625
2021-07-28,45.59749984741211
2021-07-29,45.81026840209961
2021-07-30,45.64659881591797
2021-08-02,45.63023376464844
2021-08-03,45.60567855834961
2021-08-04,45.31108474731445
2021-08-05,45.2537956237793
2021-08-06,45.18833541870117
2021-08-09,45.10649490356445
2021-08-10,45.401100158691406
2021-08-11,45.47475051879883
2021-08-12,45.53202819824219
2021-08-13,45.72024917602539
2021-08-16,45.81026840209961
2021-08-17,45.97393035888672
2021-08-18,45.39291763305664
2021-08-19,45.31108474731445
2021-08-20,45.43383026123047
2021-08-23,45.351993560791016
2021-08-24,45.016483306884766
2021-08-25,44.95101547241211
2021-08-26,44.68095779418945
2021-08-27,44.82008743286133
2021-08-30,44.82008743286133
2021-08-31,45.008296966552734
2021-09-01,44.959190368652344
2021-09-02,45.2456169128418
2021-09-03,45.36017990112305
2021-09-07,44.861000061035156
2021-09-08,44.93465042114258
2021-09-09,44.55004119873047
2021-09-10,44.3781852722168
2021-09-13,44.69733428955078
2021-09-14,44.525474548339844
2021-09-15,44.65641784667969
2021-09-16,44.541847229003906
2021-09-17,44.41909408569336
2021-09-20,44.40272903442383
2021-09-21,44.214508056640625
2021-09-22,44.23906707763672
2021-09-23,44.53366470336914
2021-09-24,44.49274826049805
2021-09-27,44.574581146240234
2021-09-28,44.32089614868164
2021-09-29,44.50093460083008
2021-09-30,44.19814682006836
2021-10-01,44.43546676635742
2021-10-04,44.5991325378418
2021-10-05,44.60731887817383
2021-10-06,44.62369155883789
2021-10-07,44.6319580078125
2021-10-08,44.08544921875
2021-10-11,43.20771789550781
2021-10-12,42.50387191772461
2021-10-13,42.52042770385742
2021-10-14,42.9924201965332
2021-10-15,43.2822380065918
2021-10-18,42.98413848876953
2021-10-19,43.34848403930664
2021-10-20,44.39183044433594
2021-10-21,44.20964813232422
2021-10-22,43.82875061035156
2021-10-25,43.538936614990234
2021-10-26,43.95296096801758
2021-10-27,43.580345153808594
2021-10-28,43.721107482910156
2021-10-29,43.878440856933594
2021-11-01,43.845314025878906
2021-11-02,43.53065490722656
2021-11-03,43.837032318115234
2021-11-04,42.934452056884766
2021-11-05,43.25739669799805
2021-11-08,43.33192443847656
2021-11-09,43.25739669799805
2021-11-10,43.55549621582031
2021-11-11,43.4312858581543
2021-11-12,43.3401985168457
2021-11-15,43.38988494873047
2021-11-16,43.10835266113281
2021-11-17,42.8350944519043
2021-11-18,42.42934036254883
2021-11-19,42.114688873291016
2021-11-22,42.677764892578125
2021-11-23,42.851654052734375
2021-11-24,42.77712631225586
2021-11-26,42.8930549621582
2021-11-29,42.77712631225586
2021-11-30,41.626129150390625
2021-12-01,41.21211242675781
2021-12-02,42.00703811645508
2021-12-03,42.578392028808594
2021-12-06,42.28857421875
2021-12-07,42.05672073364258
2021-12-08,41.80830764770508
2021-12-09,41.53504943847656
2021-12-10,41.55989074707031
2021-12-13,41.63441467285156
2021-12-14,41.94080352783203
2021-12-15,41.85798645019531
2021-12-16,43.6796989440918
2021-12-17,44.02747344970703
2021-12-20,43.96123504638672
2021-12-21,43.70454025268555
2021-12-22,43.696258544921875
2021-12-23,43.621742248535156
2021-12-27,43.621742248535156
2021-12-28,43.65486526489258
2021-12-29,43.35675811767578
2021-12-30,43.26567840576172
2021-12-31,43.025543212890625
2022-01-03,43.42300796508789
2022-01-04,44.27590560913086
2022-01-05,44.73133087158203
2022-01-06,44.51603317260742
2022-01-07,45.454627990722656
2022-01-10,45.144554138183594
2022-01-11,44.909908294677734
2022-01-12,44.7925910949707
2022-01-13,44.85124588012695
2022-01-14,44.65011978149414
2022-01-18,44.77582550048828
2022-01-19,44.83448791503906
2022-01-20,44.75068283081055
2022-01-21,44.549560546875
2022-01-24,44.38195037841797
2022-01-25,44.33167266845703
2022-01-26,42.75617980957031
2022-01-27,42.89863967895508
2022-01-28,44.33167266845703
2022-01-31,44.608219146728516
2022-02-01,44.58308029174805
2022-02-02,45.085899353027344
2022-02-03,45.07750701904297
2022-02-04,44.67525863647461
2022-02-07,44.415470123291016
2022-02-08,44.264625549316406
2022-02-09,44.83448791503906
2022-02-10,44.44898986816406
2022-02-11,44.68364334106445
2022-02-14,44.64174270629883
2022-02-15,44.7171630859375
2022-02-16,44.75068283081055
2022-02-17,44.90153121948242
2022-02-18,45.11103439331055
2022-02-22,45.16969299316406
2022-02-23,44.75906753540039
2022-02-24,44.07188415527344
2022-02-25,45.35406494140625
2022-02-28,44.97695541381836
2022-03-01,44.926673889160156
2022-03-02,45.37083053588867
2022-03-03,45.80660629272461
2022-03-04,46.183712005615234
2022-03-07,45.823360443115234
2022-03-08,44.624977111816406
2022-03-09,44.482513427734375
2022-03-10,44.608219146728516
2022-03-11,44.44898986816406
2022-03-14,43.9964599609375
2022-03-15,44.2143440246582
2022-03-16,43.988075256347656
2022-03-17,43.879127502441406
2022-03-18,42.571815490722656
2022-03-21,42.82321548461914
2022-03-22,42.739418029785156
2022-03-23,42.71427917480469
2022-03-24,42.739418029785156
2022-03-25,42.97406005859375
2022-03-28,42.88187789916992
2022-03-29,42.94892883300781
2022-03-30,43.2506103515625
2022-03-31,42.68913269042969
2022-04-01,43.678009033203125
2022-04-04,43.96293258666992
2022-04-05,44.231101989746094
2022-04-06,44.58308029174805
2022-04-07,44.6763801574707
2022-04-08,45.405860900878906
2022-04-11,45.71970748901367
2022-04-12,45.52461242675781
2022-04-13,45.92328643798828
2022-04-14,45.66032791137695
2022-04-18,45.287109375
2022-04-19,45.592472076416016
2022-04-20,46.15230178833008
2022-04-21,46.6612434387207
2022-04-22,44.0317268371582
2022-04-25,42.64910888671875
2022-04-26,41.91114807128906
2022-04-27,41.10532760620117
2022-04-28,41.054439544677734
2022-04-29,39.27314376831055
2022-05-02,39.213768005371094
2022-05-03,40.011104583740234
2022-05-04,41.02898406982422
2022-05-05,40.57941818237305
2022-05-06,40.94416427612305
2022-05-09,41.24104309082031
2022-05-10,40.825401306152344
2022-05-11,40.61335372924805
2022-05-12,40.76603317260742
2022-05-13,40.867820739746094
2022-05-16,41.5973014831543
2022-05-17,41.512474060058594
2022-05-18,41.470062255859375
2022-05-19,41.648193359375
2022-05-20,42.012935638427734
2022-05-23,42.13168716430664
2022-05-24,42.9884033203125
2022-05-25,43.463409423828125
2022-05-26,43.25135803222656
2022-05-27,43.5991325378418
2022-05-31,43.505821228027344
2022-06-01,43.5991325378418
2022-06-02,43.505821228027344
2022-06-03,43.098670959472656
2022-06-06,43.463409423828125
2022-06-07,43.811187744140625
2022-06-08,43.72636413574219
2022-06-09,43.20894241333008
2022-06-10,43.10715103149414
2022-06-13,42.06382369995117
2022-06-14,41.69908905029297
2022-06-15,41.690608978271484
2022-06-16,41.427650451660156
2022-06-17,41.58881759643555
2022-06-21,42.962955474853516
2022-06-22,43.081703186035156
2022-06-23,44.18441390991211
2022-06-24,43.22590255737305
2022-06-27,43.22590255737305
2022-06-28,42.801788330078125
2022-06-29,43.20894241333008
2022-06-30,43.04777526855469
2022-07-01,43.802696228027344
2022-07-05,43.6160888671875
2022-07-06,43.69243240356445
2022-07-07,43.55501174926758
2022-07-08,43.366050720214844
2022-07-11,43.374637603759766
2022-07-12,43.61513137817383
2022-07-13,43.38322830200195
2022-07-14,43.366050720214844
2022-07-15,43.82126998901367
2022-07-18,43.1856803894043
2022-07-19,43.331695556640625
2022-07-20,42.14640808105469
2022-07-21,40.93535232543945
2022-07-22,38.17826843261719
2022-07-25,38.444522857666016
2022-07-26,38.58195495605469
2022-07-27,38.573368072509766
2022-07-28,39.12306213378906
2022-07-29,39.672760009765625
2022-08-01,39.732887268066406
2022-08-02,38.942691802978516
2022-08-03,38.93410873413086
2022-08-04,38.16109085083008
2022-08-05,38.607723236083984
2022-08-08,38.255577087402344
2022-08-09,38.375823974609375
2022-08-10,38.513240814208984
2022-08-11,38.46171188354492
2022-08-12,38.779502868652344
2022-08-15,39.131649017333984
2022-08-16,39.337791442871094
2022-08-17,38.942691802978516
2022-08-18,37.9549560546875
2022-08-19,38.15250015258789
2022-08-22,37.937774658203125
2022-08-23,37.3365478515625
2022-08-24,37.40525817871094
2022-08-25,37.56845474243164
2022-08-26,37.1475830078125
2022-08-29,37.21630096435547
2022-08-30,36.529178619384766
2022-08-31,35.910762786865234
2022-09-01,35.910762786865234
2022-09-02,35.47272491455078
2022-09-06,35.30094528198242
2022-09-07,35.28376770019531
2022-09-08,35.48990249633789
2022-09-09,36.280094146728516
2022-09-12,36.726722717285156
2022-09-13,35.859230041503906
2022-09-14,35.45554733276367
2022-09-15,35.24081802368164
2022-09-16,35.429779052734375
2022-09-19,35.42119216918945
2022-09-20,34.86290740966797
2022-09-21,33.909523010253906
2022-09-22,34.2960205078125
2022-09-23,33.943870544433594
2022-09-26,33.43712615966797
2022-09-27,33.40275955200195
2022-09-28,33.832218170166016
2022-09-29,33.18803787231445
2022-09-30,32.612571716308594
2022-10-03,33.63467788696289
2022-10-04,34.19295883178711
2022-10-05,33.84080123901367
2022-10-06,33.04865264892578
2022-10-07,32.18400573730469
2022-10-10,31.983131408691406
2022-10-11,31.389232635498047
2022-10-12,31.16215705871582
2022-10-13,31.79098892211914
2022-10-14,31.773517608642578
2022-10-17,32.472225189208984
2022-10-18,32.37615203857422
2022-10-19,31.9394588470459
2022-10-20,32.31501388549805
2022-10-21,30.873939514160156
2022-10-24,31.415435791015625
2022-10-25,31.81719207763672
2022-10-26,31.81719207763672
2022-10-27,31.598844528198242
2022-10-28,32.900184631347656
2022-10-31,32.63816833496094
2022-11-01,32.63816833496094
2022-11-02,32.935115814208984
2022-11-03,32.446022033691406
2022-11-04,32.52463150024414
2022-11-07,32.48094940185547
2022-11-08,33.07485580444336
2022-11-09,32.85650634765625
2022-11-10,33.64255142211914
2022-11-11,33.450408935546875
2022-11-14,33.459144592285156
2022-11-15,32.9263801574707
2022-11-16,33.08359146118164
2022-11-17,33.3281364440918
2022-11-18,33.66875457763672
2022-11-21,33.72988510131836
2022-11-22,34.236446380615234
2022-11-23,33.991905212402344
2022-11-25,34.07923889160156
2022-11-28,33.39800262451172
2022-11-29,33.48534393310547
2022-11-30,34.04430389404297
2022-12-01,33.47661209106445
2022-12-02,33.345603942871094
2022-12-05,32.37615203857422
2022-12-06,32.21894073486328
2022-12-07,32.46348571777344
2022-12-08,32.402347564697266
2022-12-09,32.66436004638672
2022-12-12,33.14472579956055
2022-12-13,33.066123962402344
2022-12-14,32.70803451538086
2022-12-15,32.98751449584961
2022-12-16,32.41981887817383
2022-12-19,32.341217041015625
2022-12-20,32.30628204345703
2022-12-21,32.99625015258789
2022-12-22,33.459144592285156
2022-12-23,33.54648208618164
2022-12-27,34.28011703491211
2022-12-28,33.89583206176758
2022-12-29,34.28884506225586
2022-12-30,34.4111213684082
2023-01-03,35.039955139160156
2023-01-04,35.92206954956055
2023-01-05,36.41989517211914
2023-01-06,36.84784698486328
2023-01-09,36.69970703125
2023-01-10,37.21422576904297
2023-01-11,36.53115463256836
2023-01-12,37.09003448486328
2023-01-13,37.1343879699707
2023-01-17,36.238407135009766
2023-01-18,35.4577522277832
2023-01-19,35.53759002685547
2023-01-20,35.48435974121094
2023-01-23,35.1561393737793
2023-01-24,35.85694885253906
2023-01-25,35.7771110534668
2023-01-26,35.72388458251953
2023-01-27,36.05210876464844
2023-01-30,36.41582489013672
2023-01-31,36.87712478637695
2023-02-01,36.983577728271484
2023-02-02,37.10777282714844
2023-02-03,36.82390213012695
2023-02-06,36.6198616027832
2023-02-07,35.97227096557617
2023-02-08,35.94565963745117
2023-02-09,35.31581497192383
2023-02-10,35.49323272705078
2023-02-13,35.76823806762695
2023-02-14,35.7771110534668
2023-02-15,35.82146453857422
2023-02-16,35.34242630004883
2023-02-17,35.679527282714844
2023-02-21,34.77467727661133
2023-02-22,34.84564971923828
2023-02-23,34.1803092956543
2023-02-24,34.366607666015625
2023-02-27,34.49080276489258
2023-02-28,34.4286994934082
2023-03-01,33.97627639770508
2023-03-02,34.07386016845703
2023-03-03,33.940792083740234
2023-03-06,33.84321212768555
2023-03-07,33.63030242919922
2023-03-08,33.293209075927734
2023-03-09,32.42383575439453
2023-03-10,32.539161682128906
2023-03-13,32.41496658325195
2023-03-14,32.71657943725586
2023-03-15,32.876258850097656
2023-03-16,32.45044708251953
2023-03-17,32.63674545288086
2023-03-20,33.204490661621094
2023-03-21,33.479496002197266
2023-03-22,33.098045349121094
2023-03-23,33.15127182006836
2023-03-24,33.408531188964844
2023-03-27,33.75449752807617
2023-03-28,33.710147857666016
2023-03-29,34.13595199584961
2023-03-30,34.29563522338867
2023-03-31,34.49966812133789
2023-04-03,34.79241943359375
2023-04-04,35.17387390136719
2023-04-05,35.581947326660156
2023-04-06,35.60268783569336
2023-04-10,35.48545455932617
2023-04-11,35.57563400268555
2023-04-12,35.35018539428711
2023-04-13,35.458404541015625
2023-04-14,35.36822509765625
2023-04-17,35.584651947021484
2023-04-18,35.11571502685547
2023-04-19,34.809104919433594
2023-04-20,33.53758239746094
2023-04-21,33.65481948852539
2023-04-24,33.4564208984375
2023-04-25,33.63678741455078
2023-04-26,33.29410171508789
2023-04-27,34.98044967651367
2023-04-28,35.01652145385742
2023-05-01,34.90830612182617
2023-05-02,33.97044372558594
2023-05-03,34.25
2023-05-04,33.68187713623047
2023-05-05,34.11473846435547
2023-05-08,34.11473846435547
2023-05-09,33.88026428222656
2023-05-10,33.93437576293945
2023-05-11,33.90732192993164
2023-05-12,33.8983039855957
2023-05-15,33.15884017944336
2023-05-16,32.50954818725586
2023-05-17,32.62678146362305
2023-05-18,32.58169174194336
2023-05-19,32.50954818725586
2023-05-22,32.428382873535156
2023-05-23,32.680885314941406
2023-05-24,32.34722137451172
2023-05-25,31.40034294128418
2023-05-26,31.562665939331055
2023-05-30,31.472482681274414
2023-05-31,32.130794525146484
2023-06-01,32.21195602416992
2023-06-02,31.183914184570312
2023-06-05,31.075698852539062
2023-06-06,31.292129516601562
2023-06-07,31.797130584716797
2023-06-08,31.95043182373047
2023-06-09,31.986509323120117
2023-06-12,32.11275863647461
2023-06-13,31.995519638061523
2023-06-14,32.22097396850586
2023-06-15,32.861244201660156
2023-06-16,32.87928009033203
2023-06-20,32.29311752319336
2023-06-21,32.3111572265625
2023-06-22,32.32918930053711
2023-06-23,32.022579193115234
2023-06-26,32.563655853271484
2023-06-27,32.9604377746582
2023-06-28,33.20392608642578
2023-06-29,33.35722732543945
2023-06-30,33.53758239746094
2023-07-03,33.61874771118164
2023-07-05,33.799110412597656
2023-07-06,33.48347473144531
2023-07-07,32.953834533691406
2023-07-10,32.25619888305664
2023-07-11,32.11851501464844
2023-07-12,31.99917984008789
2023-07-13,31.797231674194336
2023-07-14,31.218936920166016
2023-07-17,28.878202438354492
2023-07-18,29.621728897094727
2023-07-19,31.182222366333008
2023-07-20,30.87929916381836
2023-07-21,31.09960174560547
2023-07-24,31.19139289855957
2023-07-25,31.4300594329834
2023-07-26,31.521854400634766
2023-07-27,30.79668617248535
2023-07-28,31.23729133605957
2023-07-31,31.283191680908203
2023-08-01,30.68653678894043
2023-08-02,30.585559844970703
2023-08-03,30.34689712524414
2023-08-04,29.943002700805664
2023-08-07,29.860389709472656
2023-08-08,29.897109985351562
2023-08-09,30.025619506835938
2023-08-10,30.310182571411133
2023-08-11,30.622278213500977
2023-08-14,30.805870056152344
2023-08-15,30.530485153198242
2023-08-16,30.53966522216797
2023-08-17,30.34689712524414
2023-08-18,30.45705223083496
2023-08-21,30.291820526123047
2023-08-22,30.47541046142578
2023-08-23,30.466228485107422
2023-08-24,30.640640258789062
2023-08-25,30.613096237182617
2023-08-28,30.79668617248535
2023-08-29,31.843130111694336
2023-08-30,31.797231674194336
2023-08-31,32.10932922363281
2023-09-01,31.99917984008789
2023-09-05,31.485136032104492
2023-09-06,31.37498664855957
2023-09-07,31.03534698486328
2023-09-08,30.704893112182617
2023-09-11,31.154682159423828
2023-09-12,31.24647331237793
2023-09-13,31.08124542236328
2023-09-14,31.24647331237793
2023-09-15,31.016990661621094
2023-09-18,30.7783260345459
2023-09-19,30.65899658203125
2023-09-20,30.84258460998535
2023-09-21,30.558025360107422
2023-09-22,30.54884147644043
2023-09-25,30.438690185546875
2023-09-26,30.282642364501953
2023-09-27,29.741064071655273
2023-09-28,29.87874984741211
2023-09-29,29.750240325927734
2023-10-02,29.15358543395996
2023-10-03,29.355527877807617
2023-10-04,28.951637268066406
2023-10-05,29.208660125732422
2023-10-06,28.922712326049805
2023-10-09,29.485231399536133
2023-10-10,29.775863647460938
2023-10-11,29.494606018066406
2023-10-12,28.978965759277344
2023-10-13,28.75395965576172
2023-10-16,29.2977237701416
2023-10-17,29.541481018066406
2023-10-18,29.110219955444336
2023-10-19,29.60710906982422
2023-10-20,29.597734451293945
2023-10-23,29.428979873657227
2023-10-24,32.15718078613281
2023-10-25,31.58528709411621
2023-10-26,32.31656265258789
2023-10-27,31.350908279418945
2023-10-30,32.457191467285156
2023-10-31,32.935333251953125
2023-11-01,33.1884651184082
2023-11-02,33.6572265625
2023-11-03,33.76972961425781
2023-11-06,33.41346740722656
2023-11-07,33.69472885131836
2023-11-08,33.53535079956055
2023-11-09,33.394718170166016
2023-11-10,33.47909927368164
2023-11-13,33.58222198486328
2023-11-14,33.63847732543945
2023-11-15,33.750980377197266
2023-11-16,33.919734954833984
2023-11-17,33.966609954833984
2023-11-20,34.43537521362305
2023-11-21,34.922889709472656
2023-11-22,35.01664352416992
2023-11-24,35.07289505004883
2023-11-27,35.01664352416992
2023-11-28,35.12914276123047
2023-11-29,35.40102767944336
2023-11-30,35.935420989990234
2023-12-01,36.1697998046875
2023-12-04,35.663536071777344
2023-12-05,36.01979064941406
2023-12-06,36.09479904174805
2023-12-07,36.23542785644531
2023-12-08,35.860416412353516
2023-12-11,35.316650390625
2023-12-12,34.96976089477539
2023-12-13,34.679134368896484
2023-12-14,35.504154205322266
2023-12-15,35.03539276123047
2023-12-18,35.316650390625
2023-12-19,35.222896575927734
2023-12-20,34.96976089477539
2023-12-21,35.091644287109375
2023-12-22,35.14789581298828
2023-12-26,35.138519287109375
2023-12-27,34.97914123535156
2023-12-28,35.14789581298828
2023-12-29,35.34477233886719
2024-01-02,36.4510612487793
2024-01-03,36.713565826416016
2024-01-04,36.91044616699219
2024-01-05,37.688594818115234
2024-01-08,37.5948371887207
2024-01-09,37.2182731628418
2024-01-10,37.25640869140625
2024-01-11,36.1314697265625
2024-01-12,36.76067352294922
2024-01-16,37.456607818603516
2024-01-17,37.05620574951172
2024-01-18,37.12294006347656
2024-01-19,37.494747161865234
2024-01-22,37.73307418823242
2024-01-23,40.25941467285156
2024-01-24,39.3537483215332
2024-01-25,40.316619873046875
2024-01-26,40.421485900878906
2024-01-29,40.08781433105469
2024-01-30,40.48822021484375
2024-01-31,40.373817443847656
2024-02-01,40.50728988647461
2024-02-02,40.16408157348633
2024-02-05,39.44908142089844
2024-02-06,39.18214797973633
2024-02-07,38.533878326416016
2024-02-08,38.04767990112305
2024-02-09,37.86654281616211
2024-02-12,38.22880935668945
2024-02-13,38.25741195678711
2024-02-14,38.2764778137207
2024-02-15,38.69594955444336
2024-02-16,38.60061264038086
2024-02-20,38.610145568847656
2024-02-21,39.18214797973633
2024-02-22,38.829410552978516
2024-02-23,38.76268005371094
2024-02-26,37.83794021606445
2024-02-27,38.06674575805664
2024-02-28,38.22880935668945
2024-02-29,38.15254211425781
2024-03-01,38.32414627075195
2024-03-04,38.42901611328125
2024-03-05,38.46714401245117
2024-03-06,38.06674575805664
2024-03-07,37.68540954589844
2024-03-08,37.66633987426758
2024-03-11,38.25741195678711
2024-03-12,38.25741195678711
2024-03-13,38.38134002685547
2024-03-14,37.91421127319336
2024-03-15,37.647274017333984
2024-03-18,38.06674575805664
2024-03-19,38.10487747192383
2024-03-20,38.24787521362305
2024-03-21,38.64828109741211
2024-03-22,38.486209869384766
2024-03-25,38.96287536621094
2024-03-26,38.943809509277344
2024-03-27,39.60161590576172
2024-03-28,40.002017974853516
2024-04-01,40.30708312988281
2024-04-02,40.55495071411133
2024-04-03,40.8409538269043
2024-04-04,40.46915054321289
2024-04-05,40.1545524597168
2024-04-08,39.78274917602539
2024-04-09,39.56477355957031
2024-04-10,39.25476837158203
2024-04-11,38.906005859375
2024-04-12,38.4797477722168
2024-04-15,38.85757064819336
2024-04-16,38.5281867980957
2024-04-17,38.537872314453125
2024-04-18,38.87694549560547
2024-04-19,39.225704193115234
2024-04-22,37.394718170166016
2024-04-23,38.46037292480469
2024-04-24,38.25693130493164
2024-04-25,37.995361328125
2024-04-26,38.44099426269531
2024-04-29,38.838191986083984
2024-04-30,38.25693130493164
2024-05-01,37.975982666015625
2024-05-02,37.714412689208984
2024-05-03,37.675662994384766
2024-05-06,38.1019287109375
2024-05-07,38.082550048828125
2024-05-08,38.24724197387695
2024-05-09,38.54756164550781
2024-05-10,39.13851547241211
2024-05-13,39.27414321899414
2024-05-14,39.225704193115234
2024-05-15,39.225704193115234
2024-05-16,38.99319839477539
2024-05-17,38.80913162231445
2024-05-20,38.86725616455078
2024-05-21,38.382869720458984
2024-05-22,38.54756164550781
2024-05-23,38.19880294799805
2024-05-24,38.499122619628906
2024-05-28,38.13098907470703
2024-05-29,37.87910461425781
2024-05-30,39.070701599121094
2024-05-31,39.86509704589844
2024-06-03,39.700401306152344
2024-06-04,40.26229476928711
2024-06-05,40.0588493347168
2024-06-06,40.03947830200195
2024-06-07,39.661651611328125
2024-06-10,39.14820098876953
2024-06-11,39.15789031982422
2024-06-12,38.5281867980957
2024-06-13,38.537872314453125
2024-06-14,38.43130874633789
2024-06-17,38.227867126464844
2024-06-18,38.82851028442383
2024-06-20,38.98351287841797
2024-06-21,38.98351287841797
2024-06-24,39.88447189331055
2024-06-25,39.79728317260742
2024-06-26,39.73915481567383
2024-06-27,39.5453987121582
2024-06-28,39.95228958129883
2024-07-01,40.436676025390625
2024-07-02,39.81665802001953
2024-07-03,39.83603286743164
2024-07-05,39.98134994506836
2024-07-08,40.23323059082031
2024-07-09,40.01041030883789
2024-07-10,40.44857406616211
2024-07-11,40.665191650390625
2024-07-12,40.79319381713867
2024-07-15,40.16303253173828
2024-07-16,40.81288528442383
2024-07-17,41.383968353271484
2024-07-18,41.42335510253906
2024-07-19,40.98027038574219
2024-07-22,38.48916244506836
2024-07-23,38.292232513427734
2024-07-24,39.060245513916016
2024-07-25,39.335941314697266
2024-07-26,39.47378921508789
2024-07-29,39.414710998535156
2024-07-30,39.424560546875
2024-07-31,39.89718246459961
2024-08-01,40.22210693359375
2024-08-02,40.34026336669922
2024-08-05,39.18824768066406
2024-08-06,39.64117431640625
2024-08-07,39.66086959838867
2024-08-08,39.89718246459961
2024-08-09,40.1236457824707
2024-08-12,39.90702438354492
2024-08-13,40.15318298339844
2024-08-14,40.271339416503906
2024-08-15,39.424560546875
2024-08-16,39.98579788208008
2024-08-19,40.113800048828125
2024-08-20,40.22210693359375
2024-08-21,40.41903305053711
2024-08-22,40.241798400878906
2024-08-23,40.57657241821289
2024-08-26,40.852272033691406
2024-08-27,40.81288528442383
2024-08-28,40.852272033691406
2024-08-29,40.61595916748047
2024-08-30,41.137813568115234
2024-09-03,42.270137786865234
2024-09-04,40.84242248535156
2024-09-05,40.6750373840332
2024-09-06,40.51749801635742
2024-09-09,42.073211669921875
2024-09-10,42.97907257080078
2024-09-11,43.12676239013672
2024-09-12,43.18584442138672
2024-09-13,43.7470817565918
2024-09-16,44.308319091796875
2024-09-17,43.402462005615234
2024-09-18,43.205535888671875
2024-09-19,43.264610290527344
2024-09-20,43.64862060546875
2024-09-23,43.57969284057617
2024-09-24,43.97354507446289
2024-09-25,43.865234375
2024-09-26,43.93415832519531
2024-09-27,44.200008392333984
2024-09-30,44.219703674316406
2024-10-01,44.51509094238281
2024-10-02,44.35755157470703
2024-10-03,43.835697174072266
2024-10-04,43.50092315673828
2024-10-07,43.1661491394043
2024-10-08,43.333534240722656
2024-10-09,43.43199920654297
2024-10-10,42.95000076293945
2024-10-11,43.0
2024-10-14,43.189998626708984
2024-10-15,43.7400016784668
2024-10-16,43.90999984741211
2024-10-17,43.849998474121094
2024-10-18,43.9900016784668
2024-10-21,43.70000076293945
2024-10-22,41.5
2024-10-23,42.86000061035156
2024-10-24,41.86000061035156
2024-10-25,41.380001068115234
2024-10-28,41.619998931884766
2024-10-29,41.33000183105469
2024-10-30,41.279998779296875
2024-10-31,42.130001068115234
2024-11-01,41.36000061035156
2024-11-04,41.060001373291016
2024-11-05,41.2599983215332
2024-11-06,41.15999984741211
2024-11-07,40.56999969482422
2024-11-08,40.47999954223633
2024-11-11,40.439998626708984
2024-11-12,40.400001525878906
2024-11-13,41.13999938964844
2024-11-14,40.869998931884766
2024-11-15,41.650001525878906
2024-11-18,42.25
2024-11-19,41.93000030517578
2024-11-20,42.220001220703125
2024-11-21,42.5
2024-11-22,43.150001525878906
2024-11-25,43.97999954223633
2024-11-26,44.369998931884766
2024-11-27,44.380001068115234
2024-11-29,44.34000015258789
2024-12-02,43.849998474121094
2024-12-03,43.83000183105469
2024-12-04,42.52000045776367
2024-12-05,42.54999923706055
2024-12-06,42.369998931884766
2024-12-09,42.36000061035156
2024-12-10,42.29999923706055
2024-12-11,41.9900016784668
2024-12-12,42.08000183105469
2024-12-13,42.279998779296875
2024-12-16,40.880001068115234
2024-12-17,40.779998779296875
