,GLW
2021-06-01,38.979854583740234
2021-06-02,38.76290512084961
2021-06-03,39.03410339355469
2021-06-04,39.24201965332031
2021-06-07,38.50978469848633
2021-06-08,38.88041687011719
2021-06-09,38.6544303894043
2021-06-10,38.90753936767578
2021-06-11,39.01601791381836
2021-06-14,37.479244232177734
2021-06-15,37.081485748291016
2021-06-16,36.4758186340332
2021-06-17,35.544715881347656
2021-06-18,34.98424530029297
2021-06-21,35.607994079589844
2021-06-22,36.295021057128906
2021-06-23,36.936859130859375
2021-06-24,37.06340408325195
2021-06-25,36.97301483154297
2021-06-28,37.05437088012695
2021-06-29,36.92781448364258
2021-06-30,36.97301483154297
2021-07-01,37.13573455810547
2021-07-02,37.24420928955078
2021-07-06,36.53909683227539
2021-07-07,36.74701690673828
2021-07-08,36.249820709228516
2021-07-09,37.090538024902344
2021-07-12,36.9910888671875
2021-07-13,36.6746940612793
2021-07-14,36.8464469909668
2021-07-15,36.6746940612793
2021-07-16,35.9967041015625
2021-07-19,35.55376052856445
2021-07-20,36.25886535644531
2021-07-21,36.936859130859375
2021-07-22,36.54814147949219
2021-07-23,37.26228713989258
2021-07-26,37.11764907836914
2021-07-27,36.629493713378906
2021-07-28,36.91877746582031
2021-07-29,37.80467987060547
2021-07-30,37.84083557128906
2021-08-02,37.15380859375
2021-08-03,37.696205139160156
2021-08-04,37.596763610839844
2021-08-05,36.96397018432617
2021-08-06,36.9910888671875
2021-08-09,36.8374137878418
2021-08-10,36.9910888671875
2021-08-11,37.00917434692383
2021-08-12,36.48485565185547
2021-08-13,36.439659118652344
2021-08-16,36.5119743347168
2021-08-17,36.493892669677734
2021-08-18,36.692771911621094
2021-08-19,36.96397018432617
2021-08-20,36.31310272216797
2021-08-23,36.53006362915039
2021-08-24,36.602386474609375
2021-08-25,36.900699615478516
2021-08-26,36.33118438720703
2021-08-27,36.8374137878418
2021-08-30,36.42821502685547
2021-08-31,36.36456298828125
2021-09-01,35.609806060791016
2021-09-02,36.00990676879883
2021-09-03,35.90989303588867
2021-09-07,35.96444320678711
2021-09-08,35.44612503051758
2021-09-09,35.10966110229492
2021-09-10,35.309722900390625
2021-09-13,35.41884231567383
2021-09-14,34.79140090942383
2021-09-15,35.13694763183594
2021-09-16,35.31882095336914
2021-09-17,34.909610748291016
2021-09-20,34.545875549316406
2021-09-21,33.92752456665039
2021-09-22,33.936622619628906
2021-09-23,34.364013671875
2021-09-24,34.909610748291016
2021-09-27,34.991451263427734
2021-09-28,34.20032501220703
2021-09-29,33.76383972167969
2021-09-30,33.18186950683594
2021-10-01,33.627437591552734
2021-10-04,33.24552536010742
2021-10-05,33.55469512939453
2021-10-06,33.07274627685547
2021-10-07,33.591064453125
2021-10-08,33.79112243652344
2021-10-11,33.5728759765625
2021-10-12,33.118202209472656
2021-10-13,33.50922775268555
2021-10-14,34.273067474365234
2021-10-15,34.50950622558594
2021-10-18,34.39127731323242
2021-10-19,34.47312545776367
2021-10-20,34.85505676269531
2021-10-21,34.9732666015625
2021-10-22,34.76411437988281
2021-10-25,35.10966110229492
2021-10-26,33.26370620727539
2021-10-27,32.18158721923828
2021-10-28,32.40892028808594
2021-10-29,32.345279693603516
2021-11-01,33.13639450073242
2021-11-02,33.609256744384766
2021-11-03,33.70018768310547
2021-11-04,33.34554672241211
2021-11-05,34.8641471862793
2021-11-08,34.982357025146484
2021-11-09,34.755027770996094
2021-11-10,34.654361724853516
2021-11-11,35.01124954223633
2021-11-12,35.79822540283203
2021-11-15,35.41388702392578
2021-11-16,35.368133544921875
2021-11-17,34.95634078979492
2021-11-18,35.07530975341797
2021-11-19,34.45305252075195
2021-11-22,35.423038482666016
2021-11-23,36.08189392089844
2021-11-24,35.72501754760742
2021-11-26,34.736724853515625
2021-11-29,35.19426727294922
2021-11-30,33.94059753417969
2021-12-01,33.72097396850586
2021-12-02,34.343231201171875
2021-12-03,33.977195739746094
2021-12-06,34.46220016479492
2021-12-07,34.98379135131836
2021-12-08,35.06614685058594
2021-12-09,34.361541748046875
2021-12-10,34.416439056396484
2021-12-13,33.794185638427734
2021-12-14,33.656917572021484
2021-12-15,34.041255950927734
2021-12-16,33.949745178222656
2021-12-17,33.574562072753906
2021-12-20,33.0346565246582
2021-12-21,33.18107604980469
2021-12-22,33.2908821105957
2021-12-23,33.62946319580078
2021-12-27,34.19681930541992
2021-12-28,34.17851638793945
2021-12-29,34.32493209838867
2021-12-30,34.05040740966797
2021-12-31,34.06870651245117
2022-01-03,34.0321044921875
2022-01-04,34.782474517822266
2022-01-05,34.93803787231445
2022-01-06,35.07530975341797
2022-01-07,34.745872497558594
2022-01-10,34.407291412353516
2022-01-11,34.80992889404297
2022-01-12,34.928890228271484
2022-01-13,34.855682373046875
2022-01-14,33.94059753417969
2022-01-18,33.5379638671875
2022-01-19,32.906551361083984
2022-01-20,32.14702606201172
2022-01-21,32.082969665527344
2022-01-24,32.33004379272461
2022-01-25,32.302589416503906
2022-01-26,35.90803909301758
2022-01-27,37.11595916748047
2022-01-28,38.54348373413086
2022-01-31,38.470279693603516
2022-02-01,38.58924102783203
2022-02-02,39.110843658447266
2022-02-03,38.991878509521484
2022-02-04,38.607540130615234
2022-02-07,38.616695404052734
2022-02-08,39.110843658447266
2022-02-09,39.303009033203125
2022-02-10,38.8820686340332
2022-02-11,38.31471252441406
2022-02-14,37.78396224975586
2022-02-15,38.51603317260742
2022-02-16,38.790557861328125
2022-02-17,37.8480224609375
2022-02-18,38.159149169921875
2022-02-22,37.62839889526367
2022-02-23,36.813968658447266
2022-02-24,37.0701904296875
2022-02-25,37.86245346069336
2022-02-28,37.21759796142578
2022-03-01,35.53174591064453
2022-03-02,36.6924934387207
2022-03-03,36.517459869384766
2022-03-04,35.78969192504883
2022-03-07,34.352577209472656
2022-03-08,34.05778884887695
2022-03-09,34.66579818725586
2022-03-10,34.09463119506836
2022-03-11,33.56953048706055
2022-03-14,33.35764694213867
2022-03-15,33.70771026611328
2022-03-16,34.37099838256836
2022-03-17,34.73027801513672
2022-03-18,35.02507400512695
2022-03-21,34.8223991394043
2022-03-22,35.31986618041992
2022-03-23,34.592098236083984
2022-03-24,35.329078674316406
2022-03-25,35.34749984741211
2022-03-28,34.96058654785156
2022-03-29,35.30143356323242
2022-03-30,34.6197395324707
2022-03-31,34.002506256103516
2022-04-01,33.49583435058594
2022-04-04,33.70771026611328
2022-04-05,32.86018371582031
2022-04-06,32.16926574707031
2022-04-07,31.699438095092773
2022-04-08,31.404647827148438
2022-04-11,31.017728805541992
2022-04-12,30.907180786132812
2022-04-13,31.201980590820312
2022-04-14,31.036157608032227
2022-04-18,31.201980590820312
2022-04-19,31.975807189941406
2022-04-20,31.93895721435547
2022-04-21,31.911327362060547
2022-04-22,31.13749122619629
2022-04-25,31.708648681640625
2022-04-26,32.703582763671875
2022-04-27,33.228675842285156
2022-04-28,33.53268051147461
2022-04-29,32.417999267578125
2022-05-02,33.12734603881836
2022-05-03,33.28395462036133
2022-05-04,34.33415222167969
2022-05-05,33.65243911743164
2022-05-06,33.956451416015625
2022-05-09,32.94309616088867
2022-05-10,33.16419982910156
2022-05-11,32.132423400878906
2022-05-12,32.43641662597656
2022-05-13,32.74042510986328
2022-05-16,32.42721176147461
2022-05-17,33.43134689331055
2022-05-18,31.377010345458984
2022-05-19,30.879549026489258
2022-05-20,30.5202693939209
2022-05-23,31.100637435913086
2022-05-24,30.64924430847168
2022-05-25,31.045364379882812
2022-05-26,32.44563674926758
2022-05-27,33.09547805786133
2022-05-31,33.25328826904297
2022-06-01,32.9005241394043
2022-06-02,33.893856048583984
2022-06-03,33.27185821533203
2022-06-06,33.31827926635742
2022-06-07,33.27185821533203
2022-06-08,33.25328826904297
2022-06-09,31.805072784423828
2022-06-10,30.895305633544922
2022-06-13,29.651317596435547
2022-06-14,29.799850463867188
2022-06-15,30.393997192382812
2022-06-16,29.122163772583008
2022-06-17,29.595619201660156
2022-06-21,29.818418502807617
2022-06-22,29.289260864257812
2022-06-23,29.344966888427734
2022-06-24,30.412555694580078
2022-06-27,30.90458106994629
2022-06-28,30.17119026184082
2022-06-29,30.059791564941406
2022-06-30,29.25213050842285
2022-07-01,29.623470306396484
2022-07-05,29.382099151611328
2022-07-06,29.623470306396484
2022-07-07,30.31972885131836
2022-07-08,30.2733097076416
2022-07-11,30.124774932861328
2022-07-12,30.04122543334961
2022-07-13,29.929819107055664
2022-07-14,29.697734832763672
2022-07-15,30.82103729248047
2022-07-18,30.421842575073242
2022-07-19,31.740087509155273
2022-07-20,31.953609466552734
2022-07-21,32.35279846191406
2022-07-22,31.907190322875977
2022-07-25,32.01860046386719
2022-07-26,32.43635177612305
2022-07-27,33.37397384643555
2022-07-28,33.689613342285156
2022-07-29,34.12593460083008
2022-08-01,33.78245544433594
2022-08-02,33.52251434326172
2022-08-03,33.88456726074219
2022-08-04,33.87528991699219
2022-08-05,33.23472595214844
2022-08-08,33.32755661010742
2022-08-09,32.844818115234375
2022-08-10,34.1630744934082
2022-08-11,34.47871017456055
2022-08-12,34.850040435791016
2022-08-15,34.515846252441406
2022-08-16,34.70151138305664
2022-08-17,33.773162841796875
2022-08-18,34.21877670288086
2022-08-19,33.596778869628906
2022-08-22,32.62201690673828
2022-08-23,32.5291862487793
2022-08-24,32.47348403930664
2022-08-25,33.28114318847656
2022-08-26,32.15785217285156
2022-08-29,31.897916793823242
2022-08-30,32.300262451171875
2022-08-31,32.113121032714844
2022-09-01,31.692060470581055
2022-09-02,31.018356323242188
2022-09-06,30.68150520324707
2022-09-07,30.86864471435547
2022-09-08,30.980928421020508
2022-09-09,31.476850509643555
2022-09-12,32.113121032714844
2022-09-13,30.803144454956055
2022-09-14,30.803144454956055
2022-09-15,30.513080596923828
2022-09-16,29.99844741821289
2022-09-19,30.28851318359375
2022-09-20,29.66159439086914
2022-09-21,29.062747955322266
2022-09-22,28.744611740112305
2022-09-23,28.360977172851562
2022-09-26,27.96798324584961
2022-09-27,27.603059768676758
2022-09-28,28.00541114807129
2022-09-29,27.715347290039062
2022-09-30,27.1539306640625
2022-10-03,27.94927215576172
2022-10-04,29.50252914428711
2022-10-05,29.3060302734375
2022-10-06,29.465099334716797
2022-10-07,28.501331329345703
2022-10-10,28.192550659179688
2022-10-11,27.977340698242188
2022-10-12,28.145767211914062
2022-10-13,28.61361312866211
2022-10-14,28.25804901123047
2022-10-17,29.24989128112793
2022-10-18,29.474454879760742
2022-10-19,29.399599075317383
2022-10-20,28.913040161132812
2022-10-21,30.120086669921875
2022-10-24,30.251083374023438
2022-10-25,29.689666748046875
2022-10-26,30.307226181030273
2022-10-27,30.04523277282715
2022-10-28,30.40079689025879
2022-10-31,30.10137176513672
2022-11-01,30.46629524230957
2022-11-02,29.708377838134766
2022-11-03,29.830020904541016
2022-11-04,30.77507209777832
2022-11-07,30.952857971191406
2022-11-08,30.859285354614258
2022-11-09,29.99844741821289
2022-11-10,31.72013282775879
2022-11-11,32.244117736816406
2022-11-14,31.804340362548828
2022-11-15,32.15055465698242
2022-11-16,31.327138900756836
2022-11-17,31.40260124206543
2022-11-18,31.968584060668945
2022-11-21,31.751625061035156
2022-11-22,32.05347442626953
2022-11-23,31.99687957763672
2022-11-25,32.18553924560547
2022-11-28,31.23280906677246
2022-11-29,31.515796661376953
2022-11-30,32.194976806640625
2022-12-01,32.29874038696289
2022-12-02,32.07234573364258
2022-12-05,31.600696563720703
2022-12-06,31.393165588378906
2022-12-07,31.24223518371582
2022-12-08,31.430898666381836
2022-12-09,31.147907257080078
2022-12-12,31.591264724731445
2022-12-13,32.06291580200195
2022-12-14,31.81765365600586
2022-12-15,30.930950164794922
2022-12-16,30.46872901916504
2022-12-19,29.949913024902344
2022-12-20,29.761249542236328
2022-12-21,30.21403694152832
2022-12-22,29.780118942260742
2022-12-23,29.949913024902344
2022-12-27,30.09140396118164
2022-12-28,29.638620376586914
2022-12-29,30.1668701171875
2022-12-30,30.129140853881836
2023-01-03,30.695125579833984
2023-01-04,32.176109313964844
2023-01-05,32.44023513793945
2023-01-06,33.37411117553711
2023-01-09,33.41183853149414
2023-01-10,33.80802536010742
2023-01-11,34.34571075439453
2023-01-12,34.468345642089844
2023-01-13,34.024986267089844
2023-01-17,33.91178894042969
2023-01-18,33.90235900878906
2023-01-19,33.72312927246094
2023-01-20,33.80802536010742
2023-01-23,34.06271743774414
2023-01-24,33.77973175048828
2023-01-25,33.54389572143555
2023-01-26,34.36457443237305
2023-01-27,34.713600158691406
2023-01-30,34.326847076416016
2023-01-31,32.647762298583984
2023-02-01,33.2797737121582
2023-02-02,34.23250961303711
2023-02-03,33.71369552612305
2023-02-06,33.03451919555664
2023-02-07,33.19487762451172
2023-02-08,33.14771270751953
2023-02-09,33.015647888183594
2023-02-10,33.2514762878418
2023-02-13,33.647666931152344
2023-02-14,33.383541107177734
2023-02-15,33.60993194580078
2023-02-16,33.34580612182617
2023-02-17,33.56276321411133
2023-02-21,32.647762298583984
2023-02-22,32.46853256225586
2023-02-23,32.73265838623047
2023-02-24,32.36477279663086
2023-02-27,32.63106918334961
2023-02-28,32.2886848449707
2023-03-01,32.65009307861328
2023-03-02,32.8212776184082
2023-03-03,33.54409408569336
2023-03-06,33.734310150146484
2023-03-07,32.75470733642578
2023-03-08,32.6976432800293
2023-03-09,32.2886848449707
2023-03-10,31.6324462890625
2023-03-13,31.451745986938477
2023-03-14,31.917768478393555
2023-03-15,31.204469680786133
2023-03-16,31.699026107788086
2023-03-17,31.21398162841797
2023-03-20,31.603919982910156
2023-03-21,32.02238464355469
2023-03-22,31.16642951965332
2023-03-23,31.061811447143555
2023-03-24,31.24251365661621
2023-03-27,31.718048095703125
2023-03-28,31.90825653076172
2023-03-29,32.678619384765625
2023-03-30,33.11611557006836
2023-03-31,33.55360412597656
2023-04-03,33.239749908447266
2023-04-04,32.74519348144531
2023-04-05,32.58351516723633
2023-04-06,32.43134307861328
2023-04-10,33.17317581176758
2023-04-11,33.26828384399414
2023-04-12,33.0400276184082
2023-04-13,33.22072982788086
2023-04-14,33.078067779541016
2023-04-17,33.0400276184082
2023-04-18,32.81177520751953
2023-04-19,32.336238861083984
2023-04-20,32.31721496582031
2023-04-21,31.955814361572266
2023-04-24,32.012874603271484
2023-04-25,31.280553817749023
2023-04-26,30.662364959716797
2023-04-27,31.147403717041016
2023-04-28,31.594406127929688
2023-05-01,31.48979377746582
2023-05-02,30.900131225585938
2023-05-03,30.12025260925293
2023-05-04,29.834936141967773
2023-05-05,29.93955421447754
2023-05-08,29.93004035949707
2023-05-09,29.635211944580078
2023-05-10,29.758852005004883
2023-05-11,29.464017868041992
2023-05-12,29.47353172302246
2023-05-15,29.673255920410156
2023-05-16,29.131147384643555
2023-05-17,29.31184959411621
2023-05-18,29.758852005004883
2023-05-19,29.787382125854492
2023-05-22,29.958574295043945
2023-05-23,29.264297485351562
2023-05-24,29.987106323242188
2023-05-25,29.521085739135742
2023-05-26,29.987106323242188
2023-05-30,29.900741577148438
2023-05-31,29.56488800048828
2023-06-01,29.622465133666992
2023-06-02,30.23659896850586
2023-06-05,29.795188903808594
2023-06-06,30.015897750854492
2023-06-07,30.601242065429688
2023-06-08,30.399728775024414
2023-06-09,31.455272674560547
2023-06-12,31.503257751464844
2023-06-13,31.65679168701172
2023-06-14,31.89668846130371
2023-06-15,32.47243881225586
2023-06-16,34.401206970214844
2023-06-20,33.489601135253906
2023-06-21,33.02899932861328
2023-06-22,33.05778884887695
2023-06-23,32.49162673950195
2023-06-26,32.76031494140625
2023-06-27,33.288082122802734
2023-06-28,33.374446868896484
2023-06-29,33.30727767944336
2023-06-30,33.62394332885742
2023-07-03,33.73908996582031
2023-07-05,33.566368103027344
2023-07-06,33.24970626831055
2023-07-07,33.29768371582031
2023-07-10,33.60475158691406
2023-07-11,33.96939468383789
2023-07-12,34.122928619384766
2023-07-13,34.37241744995117
2023-07-14,32.20375061035156
2023-07-17,32.24213790893555
2023-07-18,32.27092742919922
2023-07-19,32.24213790893555
2023-07-20,31.84870719909668
2023-07-21,31.87749481201172
2023-07-24,31.84870719909668
2023-07-25,32.625972747802734
2023-07-26,33.00980758666992
2023-07-27,32.44364929199219
2023-07-28,32.39567184448242
2023-07-31,32.56839370727539
2023-08-01,32.37648391723633
2023-08-02,32.44364929199219
2023-08-03,32.21335220336914
2023-08-04,31.76234245300293
2023-08-07,31.77193832397461
2023-08-08,31.503257751464844
2023-08-09,31.24416732788086
2023-08-10,31.340126037597656
2023-08-11,31.11941909790039
2023-08-14,31.05224609375
2023-08-15,30.601242065429688
2023-08-16,30.466899871826172
2023-08-17,30.735584259033203
2023-08-18,30.850736618041992
2023-08-21,30.706796646118164
2023-08-22,30.668411254882812
2023-08-23,30.89871597290039
2023-08-24,30.6588191986084
2023-08-25,31.11941909790039
2023-08-28,31.330528259277344
2023-08-29,31.570430755615234
2023-08-30,31.705921173095703
2023-08-31,31.76399040222168
2023-09-01,31.802703857421875
2023-09-05,31.1639404296875
2023-09-06,30.83487892150879
2023-09-07,30.505821228027344
2023-09-08,30.360647201538086
2023-09-11,30.031585693359375
2023-09-12,30.380002975463867
2023-09-13,30.25418472290039
2023-09-14,30.467105865478516
2023-09-15,30.22515106201172
2023-09-18,30.554210662841797
2023-09-19,30.85423469543457
2023-09-20,30.60260009765625
2023-09-21,30.176759719848633
2023-09-22,30.215471267700195
2023-09-25,29.9735164642334
2023-09-26,29.15086555480957
2023-09-27,29.092796325683594
2023-09-28,29.34442901611328
2023-09-29,29.489601135253906
2023-10-02,29.23796844482422
2023-10-03,29.0540828704834
2023-10-04,29.102474212646484
2023-10-05,28.725021362304688
2023-10-06,28.62824249267578
2023-10-09,28.492746353149414
2023-10-10,28.30885887145996
2023-10-11,28.163686752319336
2023-10-12,27.224895477294922
2023-10-13,27.03133201599121
2023-10-16,27.486207962036133
2023-10-17,27.2829647064209
2023-10-18,26.71194839477539
2023-10-19,26.54741859436035
2023-10-20,26.29578399658203
2023-10-23,26.063507080078125
2023-10-24,25.995758056640625
2023-10-25,25.918333053588867
2023-10-26,26.063507080078125
2023-10-27,25.734445571899414
2023-10-30,25.802194595336914
2023-10-31,25.898975372314453
2023-11-01,25.802194595336914
2023-11-02,26.499025344848633
2023-11-03,27.03133201599121
2023-11-06,26.828086853027344
2023-11-07,26.586130142211914
2023-11-08,26.431278228759766
2023-11-09,26.198999404907227
2023-11-10,26.78937530517578
2023-11-13,26.828086853027344
2023-11-14,27.544275283813477
2023-11-15,28.018512725830078
2023-11-16,27.73509979248047
2023-11-17,27.832826614379883
2023-11-20,27.64714813232422
2023-11-21,27.471237182617188
2023-11-22,27.520099639892578
2023-11-24,27.559192657470703
2023-11-27,27.236690521240234
2023-11-28,27.12919044494629
2023-11-29,27.5787353515625
2023-11-30,27.842601776123047
2023-12-01,28.184648513793945
2023-12-04,28.204195022583008
2023-12-05,27.813282012939453
2023-12-06,28.135786056518555
2023-12-07,28.350784301757812
2023-12-08,28.448514938354492
2023-12-11,28.82965087890625
2023-12-12,28.741695404052734
2023-12-13,29.00555992126465
2023-12-14,29.875337600708008
2023-12-15,29.76783561706543
2023-12-18,29.416017532348633
2023-12-19,29.689653396606445
2023-12-20,29.073970794677734
2023-12-21,29.494197845458984
2023-12-22,29.543062210083008
2023-12-26,29.7580623626709
2023-12-27,29.865564346313477
2023-12-28,29.933971405029297
2023-12-29,29.7580623626709
2024-01-02,29.79715347290039
2024-01-03,29.44533348083496
2024-01-04,29.59192657470703
2024-01-05,29.875337600708008
2024-01-08,30.608293533325195
2024-01-09,29.89488410949707
2024-01-10,29.99260902404785
2024-01-11,30.041473388671875
2024-01-12,29.90465545654297
2024-01-16,29.53329086303711
2024-01-17,29.17169761657715
2024-01-18,29.474651336669922
2024-01-19,29.748292922973633
2024-01-22,29.9242000579834
2024-01-23,29.61147117614746
2024-01-24,29.679882049560547
2024-01-25,30.119653701782227
2024-01-26,30.158748626708984
2024-01-29,30.442155838012695
2024-01-30,32.543304443359375
2024-01-31,31.751708984375
2024-02-01,31.360795974731445
2024-02-02,31.517160415649414
2024-02-05,31.28261375427246
2024-02-06,31.311933517456055
2024-02-07,31.06761360168457
2024-02-08,31.00897789001465
2024-02-09,31.311933517456055
2024-02-12,31.448753356933594
2024-02-13,30.569204330444336
2024-02-14,31.028522491455078
2024-02-15,31.302160263061523
2024-02-16,31.184886932373047
2024-02-20,31.55625343322754
2024-02-21,31.517160415649414
2024-02-22,31.947162628173828
2024-02-23,31.947162628173828
2024-02-26,31.771249771118164
2024-02-27,31.693071365356445
2024-02-28,31.633922576904297
2024-02-29,31.78179359436035
2024-03-01,31.98880958557129
2024-03-04,32.90559005737305
2024-03-05,32.0380973815918
2024-03-06,32.343692779541016
2024-03-07,32.13667297363281
2024-03-08,32.24510955810547
2024-03-11,32.43241500854492
2024-03-12,32.422550201416016
2024-03-13,32.264827728271484
2024-03-14,32.067665100097656
2024-03-15,32.047950744628906
2024-03-18,31.870513916015625
2024-03-19,32.08738327026367
2024-03-20,32.2056770324707
2024-03-21,32.65914535522461
2024-03-22,32.10710144042969
2024-03-25,32.00852584838867
2024-03-26,31.850797653198242
2024-03-27,32.55070495605469
2024-03-28,32.49155807495117
2024-04-01,32.2056770324707
2024-04-02,32.047950744628906
2024-04-03,32.10710144042969
2024-04-04,31.909942626953125
2024-04-05,32.07752990722656
2024-04-08,31.732500076293945
2024-04-09,32.08738327026367
2024-04-10,31.495912551879883
2024-04-11,31.811365127563477
2024-04-12,31.042449951171875
2024-04-15,30.845293045043945
2024-04-16,30.480552673339844
2024-04-17,30.539697647094727
2024-04-18,30.470693588256836
2024-04-19,30.825576782226562
2024-04-22,31.10159683227539
2024-04-23,31.08188247680664
2024-04-24,31.072025299072266
2024-04-25,30.90443992614746
2024-04-26,30.884723663330078
2024-04-29,31.32832908630371
2024-04-30,32.90559005737305
2024-05-01,33.00416564941406
2024-05-02,33.09288787841797
2024-05-03,33.24075698852539
2024-05-06,32.9647331237793
2024-05-07,32.94501876831055
2024-05-08,33.44777297973633
2024-05-09,33.71393585205078
2024-05-10,33.684356689453125
2024-05-13,33.79279708862305
2024-05-14,34.453277587890625
2024-05-15,34.61100387573242
2024-05-16,34.71944046020508
2024-05-17,34.847591400146484
2024-05-20,35.015174865722656
2024-05-21,35.96152877807617
2024-05-22,36.06011199951172
2024-05-23,35.60664749145508
2024-05-24,35.76436996459961
2024-05-28,35.34048080444336
2024-05-29,35.04474639892578
2024-05-30,36.43470764160156
2024-05-31,37.010826110839844
2024-06-03,37.11016082763672
2024-06-04,36.76250076293945
2024-06-05,37.23929214477539
2024-06-06,37.14989471435547
2024-06-07,36.68303680419922
2024-06-10,36.61350631713867
2024-06-11,37.10022735595703
2024-06-12,37.7657470703125
2024-06-13,37.825347900390625
2024-06-14,37.00089645385742
2024-06-17,38.49086380004883
2024-06-18,39.94110107421875
2024-06-20,39.5835075378418
2024-06-21,39.782169342041016
2024-06-24,39.633174896240234
2024-06-25,39.50404357910156
2024-06-26,38.02400588989258
2024-06-27,38.33193588256836
2024-06-28,38.59019470214844
2024-07-01,38.401466369628906
2024-07-02,38.13327407836914
2024-07-03,38.16307067871094
2024-07-05,38.18293762207031
2024-07-08,42.762107849121094
2024-07-09,44.371273040771484
2024-07-10,45.17585754394531
2024-07-11,44.74873352050781
2024-07-12,45.31492233276367
2024-07-15,45.45398712158203
2024-07-16,45.89104461669922
2024-07-17,45.533451080322266
2024-07-18,44.68913650512695
2024-07-19,44.0136833190918
2024-07-22,44.0136833190918
2024-07-23,43.765357971191406
2024-07-24,43.65609359741211
2024-07-25,42.52371597290039
2024-07-26,42.563446044921875
2024-07-29,42.39458465576172
2024-07-30,39.474246978759766
2024-07-31,39.74243927001953
2024-08-01,39.772239685058594
2024-08-02,38.67959213256836
2024-08-05,37.507484436035156
2024-08-06,38.07367706298828
2024-08-07,37.59688186645508
2024-08-08,38.351802825927734
2024-08-09,38.19287109375
2024-08-12,39.047122955322266
2024-08-13,39.50404357910156
2024-08-14,39.32524871826172
2024-08-15,39.99076461791992
2024-08-16,39.93117141723633
2024-08-19,40.33842849731445
2024-08-20,40.45762252807617
2024-08-21,41.79859924316406
2024-08-22,40.994014739990234
2024-08-23,41.65953063964844
2024-08-26,41.937660217285156
2024-08-27,42.235652923583984
2024-08-28,42.036991119384766
2024-08-29,41.59000015258789
2024-08-30,41.849998474121094
2024-09-03,40.66999816894531
2024-09-04,41.2400016784668
2024-09-05,41.369998931884766
2024-09-06,40.63999938964844
2024-09-09,40.970001220703125
2024-09-10,41.15999984741211
2024-09-11,41.849998474121094
2024-09-12,41.86000061035156
2024-09-13,42.5
2024-09-16,42.90999984741211
2024-09-17,43.29999923706055
2024-09-18,43.41999816894531
2024-09-19,44.43000030517578
2024-09-20,44.5
2024-09-23,44.650001525878906
2024-09-24,45.290000915527344
2024-09-25,44.66999816894531
2024-09-26,45.279998779296875
2024-09-27,44.869998931884766
2024-09-30,45.150001525878906
2024-10-01,44.540000915527344
2024-10-02,44.90999984741211
2024-10-03,44.59000015258789
2024-10-04,44.880001068115234
2024-10-07,44.11000061035156
2024-10-08,44.59000015258789
2024-10-09,46.72999954223633
2024-10-10,46.02000045776367
2024-10-11,46.459999084472656
2024-10-14,46.83000183105469
2024-10-15,45.7599983215332
2024-10-16,46.0099983215332
2024-10-17,46.52000045776367
2024-10-18,46.65999984741211
2024-10-21,47.029998779296875
2024-10-22,47.310001373291016
2024-10-23,46.88999938964844
2024-10-24,46.810001373291016
2024-10-25,46.25
2024-10-28,46.84000015258789
2024-10-29,49.029998779296875
2024-10-30,48.040000915527344
2024-10-31,47.59000015258789
2024-11-01,48.36000061035156
2024-11-04,47.02000045776367
2024-11-05,47.279998779296875
2024-11-06,48.2400016784668
2024-11-07,48.220001220703125
2024-11-08,48.720001220703125
2024-11-11,48.91999816894531
2024-11-12,48.31999969482422
2024-11-13,47.209999084472656
2024-11-14,47.04999923706055
2024-11-15,46.4900016784668
2024-11-18,46.439998626708984
2024-11-19,47.290000915527344
2024-11-20,47.349998474121094
2024-11-21,47.84000015258789
2024-11-22,48.52000045776367
2024-11-25,48.2599983215332
2024-11-26,48.0
2024-11-27,48.220001220703125
2024-11-29,48.66999816894531
2024-12-02,49.2400016784668
2024-12-03,49.16999816894531
2024-12-04,49.150001525878906
2024-12-05,49.7599983215332
2024-12-06,49.560001373291016
2024-12-09,48.5099983215332
2024-12-10,48.369998931884766
2024-12-11,47.630001068115234
2024-12-12,48.61000061035156
2024-12-13,48.150001525878906
2024-12-16,48.18000030517578
2024-12-17,47.7599983215332
