,CCI
2021-06-04,165.49383544921875
2021-06-07,166.61277770996094
2021-06-08,165.132080078125
2021-06-09,165.81350708007812
2021-06-10,168.46365356445312
2021-06-11,164.59317016601562
2021-06-14,166.91378784179688
2021-06-15,165.58404541015625
2021-06-16,164.26284790039062
2021-06-17,166.7274627685547
2021-06-18,164.5084686279297
2021-06-21,167.39646911621094
2021-06-22,166.94761657714844
2021-06-23,166.0074920654297
2021-06-24,165.93978881835938
2021-06-25,166.4479522705078
2021-06-28,167.71835327148438
2021-06-29,167.1424560546875
2021-06-30,165.23683166503906
2021-07-01,164.89804077148438
2021-07-02,166.83755493164062
2021-07-06,169.07345581054688
2021-07-07,170.08978271484375
2021-07-08,170.0135498046875
2021-07-09,170.84353637695312
2021-07-12,171.99537658691406
2021-07-13,169.7171173095703
2021-07-14,170.9959716796875
2021-07-15,171.2246551513672
2021-07-16,172.02078247070312
2021-07-19,171.10609436035156
2021-07-20,172.1647491455078
2021-07-21,170.3184356689453
2021-07-22,162.6367645263672
2021-07-23,163.83941650390625
2021-07-26,162.81459045410156
2021-07-27,164.77951049804688
2021-07-28,163.3990020751953
2021-07-29,163.3058319091797
2021-07-30,163.5345001220703
2021-08-02,163.55142211914062
2021-08-03,164.95733642578125
2021-08-04,165.2707061767578
2021-08-05,164.69480895996094
2021-08-06,164.98275756835938
2021-08-09,164.49151611328125
2021-08-10,161.73898315429688
2021-08-11,162.56900024414062
2021-08-12,163.7208251953125
2021-08-13,164.96580505371094
2021-08-16,165.1182861328125
2021-08-17,166.7104949951172
2021-08-18,164.3560333251953
2021-08-19,167.61671447753906
2021-08-20,167.7353057861328
2021-08-23,165.9652099609375
2021-08-24,163.0602264404297
2021-08-25,161.1715545654297
2021-08-26,160.68878173828125
2021-08-27,161.73898315429688
2021-08-30,162.87388610839844
2021-08-31,164.88955688476562
2021-09-01,167.65061950683594
2021-09-02,167.60824584960938
2021-09-03,168.1164093017578
2021-09-07,165.60946655273438
2021-09-08,166.45640563964844
2021-09-09,163.0009307861328
2021-09-10,159.52850341796875
2021-09-13,160.77349853515625
2021-09-14,161.4131622314453
2021-09-15,160.9014434814453
2021-09-16,161.38758850097656
2021-09-17,160.80760192871094
2021-09-20,159.66468811035156
2021-09-21,160.15939331054688
2021-09-22,159.886474609375
2021-09-23,157.24244689941406
2021-09-24,155.28927612304688
2021-09-27,151.1782684326172
2021-09-28,149.3103790283203
2021-09-29,149.9159698486328
2021-09-30,147.8263397216797
2021-10-01,147.5704345703125
2021-10-04,148.11631774902344
2021-10-05,147.08428955078125
2021-10-06,148.6962890625
2021-10-07,147.42547607421875
2021-10-08,144.8411407470703
2021-10-11,143.93704223632812
2021-10-12,145.50640869140625
2021-10-13,144.75584411621094
2021-10-14,146.08636474609375
2021-10-15,144.01380920410156
2021-10-18,143.12677001953125
2021-10-19,147.45106506347656
2021-10-20,149.2592315673828
2021-10-21,151.7667694091797
2021-10-22,152.77320861816406
2021-10-25,151.5109100341797
2021-10-26,153.5919952392578
2021-10-27,152.0311737060547
2021-10-28,155.14430236816406
2021-10-29,153.77964782714844
2021-11-01,154.8116455078125
2021-11-02,155.91192626953125
2021-11-03,156.01425170898438
2021-11-04,154.41934204101562
2021-11-05,153.6346435546875
2021-11-08,153.4981689453125
2021-11-09,154.24876403808594
2021-11-10,153.81373596191406
2021-11-11,154.08670043945312
2021-11-12,154.18902587890625
2021-11-15,155.8948516845703
2021-11-16,153.70286560058594
2021-11-17,157.53244018554688
2021-11-18,156.36395263671875
2021-11-19,156.71365356445312
2021-11-22,155.19546508789062
2021-11-23,156.65394592285156
2021-11-24,159.20413208007812
2021-11-26,156.50892639160156
2021-11-29,158.49624633789062
2021-11-30,154.9310302734375
2021-12-01,154.0013885498047
2021-12-02,158.33419799804688
2021-12-03,157.66888427734375
2021-12-06,160.19354248046875
2021-12-07,163.8865966796875
2021-12-08,163.3749237060547
2021-12-09,161.72874450683594
2021-12-10,164.7906951904297
2021-12-13,169.41346740722656
2021-12-14,167.47152709960938
2021-12-15,169.27598571777344
2021-12-16,172.2576446533203
2021-12-17,173.00521850585938
2021-12-20,173.6840362548828
2021-12-21,170.63363647460938
2021-12-22,171.49290466308594
2021-12-23,171.3296356201172
2021-12-27,175.93533325195312
2021-12-28,177.26719665527344
2021-12-29,178.12644958496094
2021-12-30,178.65919494628906
2021-12-31,179.36380004882812
2022-01-03,178.50453186035156
2022-01-04,173.70120239257812
2022-01-05,161.9378204345703
2022-01-06,165.40927124023438
2022-01-07,167.325439453125
2022-01-10,163.83677673339844
2022-01-11,161.1902618408203
2022-01-12,162.76271057128906
2022-01-13,161.00982666015625
2022-01-14,158.234375
2022-01-18,158.10548400878906
2022-01-19,157.4095001220703
2022-01-20,156.086181640625
2022-01-21,156.6017608642578
2022-01-24,157.7703857421875
2022-01-25,156.54161071777344
2022-01-26,152.00465393066406
2022-01-27,147.42477416992188
2022-01-28,155.25270080566406
2022-01-31,156.8251953125
2022-02-01,155.15818786621094
2022-02-02,158.10548400878906
2022-02-03,156.11199951171875
2022-02-04,154.9261932373047
2022-02-07,155.4331512451172
2022-02-08,152.5116729736328
2022-02-09,154.35906982421875
2022-02-10,148.69650268554688
2022-02-11,145.1133575439453
2022-02-14,143.9962921142578
2022-02-15,142.2949676513672
2022-02-16,141.49583435058594
2022-02-17,140.37876892089844
2022-02-18,139.49371337890625
2022-02-22,140.18972778320312
2022-02-23,137.4228973388672
2022-02-24,141.77935791015625
2022-02-25,143.9962921142578
2022-02-28,143.14559936523438
2022-03-01,144.36575317382812
2022-03-02,148.8253631591797
2022-03-03,151.09381103515625
2022-03-04,153.8950653076172
2022-03-07,151.9015350341797
2022-03-08,149.38389587402344
2022-03-09,149.47842407226562
2022-03-10,151.3773956298828
2022-03-11,149.1948699951172
2022-03-14,149.72352600097656
2022-03-15,149.71484375
2022-03-16,150.2694854736328
2022-03-17,153.31991577148438
2022-03-18,151.5520477294922
2022-03-21,151.74270629882812
2022-03-22,150.80679321289062
2022-03-23,150.28677368164062
2022-03-24,151.92466735839844
2022-03-25,153.89186096191406
2022-03-28,156.7083282470703
2022-03-29,159.3428497314453
2022-03-30,159.9407958984375
2022-03-31,159.97544860839844
2022-04-01,163.82315063476562
2022-04-04,163.86651611328125
2022-04-05,167.3502655029297
2022-04-06,171.21533203125
2022-04-07,170.30540466308594
2022-04-08,171.6053009033203
2022-04-11,169.90676879882812
2022-04-12,168.19952392578125
2022-04-13,167.65357971191406
2022-04-14,166.97763061523438
2022-04-18,165.47837829589844
2022-04-19,168.00889587402344
2022-04-20,171.5272979736328
2022-04-21,170.20140075683594
2022-04-22,168.2428436279297
2022-04-25,167.1422882080078
2022-04-26,163.45919799804688
2022-04-27,163.56317138671875
2022-04-28,166.4490203857422
2022-04-29,160.5040740966797
2022-05-02,156.69969177246094
2022-05-03,159.2041778564453
2022-05-04,159.83680725097656
2022-05-05,157.36697387695312
2022-05-06,158.24224853515625
2022-05-09,151.9853515625
2022-05-10,147.5742950439453
2022-05-11,147.92959594726562
2022-05-12,149.0995635986328
2022-05-13,152.94729614257812
2022-05-16,152.2539825439453
2022-05-17,153.21592712402344
2022-05-18,152.05465698242188
2022-05-19,154.5851593017578
2022-05-20,157.89559936523438
2022-05-23,160.5040740966797
2022-05-24,166.0503692626953
2022-05-25,164.8110809326172
2022-05-26,162.51458740234375
2022-05-27,167.59292602539062
2022-05-31,164.351806640625
2022-06-01,162.99989318847656
2022-06-02,162.2373046875
2022-06-03,158.62351989746094
2022-06-06,160.13143920898438
2022-06-07,161.15403747558594
2022-06-08,159.84547424316406
2022-06-09,155.66842651367188
2022-06-10,149.61949157714844
2022-06-13,143.89122009277344
2022-06-14,138.0768585205078
2022-06-15,140.1140594482422
2022-06-16,135.5150146484375
2022-06-17,136.5292510986328
2022-06-21,141.6092071533203
2022-06-22,146.9514617919922
2022-06-23,150.02041625976562
2022-06-24,153.00193786621094
2022-06-27,151.66419982910156
2022-06-28,147.40611267089844
2022-06-29,146.28695678710938
2022-06-30,147.22251892089844
2022-07-01,150.70242309570312
2022-07-05,149.97671508789062
2022-07-06,150.18653869628906
2022-07-07,150.07289123535156
2022-07-08,149.863037109375
2022-07-11,150.61495971679688
2022-07-12,149.4608612060547
2022-07-13,149.43460083007812
2022-07-14,149.5308074951172
2022-07-15,151.61172485351562
2022-07-18,148.75262451171875
2022-07-19,151.72540283203125
2022-07-20,149.10235595703125
2022-07-21,151.27072143554688
2022-07-22,151.1395721435547
2022-07-25,149.95046997070312
2022-07-26,152.67843627929688
2022-07-27,151.734130859375
2022-07-28,158.44036865234375
2022-07-29,157.95950317382812
2022-08-01,157.3561553955078
2022-08-02,155.50257873535156
2022-08-03,156.0709228515625
2022-08-04,155.93978881835938
2022-08-05,155.9834747314453
2022-08-08,156.71791076660156
2022-08-09,157.260009765625
2022-08-10,158.95623779296875
2022-08-11,156.40316772460938
2022-08-12,158.85133361816406
2022-08-15,161.00222778320312
2022-08-16,159.40216064453125
2022-08-17,158.667724609375
2022-08-18,158.3004913330078
2022-08-19,157.50485229492188
2022-08-22,154.7593536376953
2022-08-23,151.35816955566406
2022-08-24,152.8707733154297
2022-08-25,155.12660217285156
2022-08-26,151.62046813964844
2022-08-29,151.65542602539062
2022-08-30,148.78758239746094
2022-08-31,149.36465454101562
2022-09-01,150.3876495361328
2022-09-02,146.68043518066406
2022-09-06,147.96571350097656
2022-09-07,151.85653686523438
2022-09-08,152.33741760253906
2022-09-09,152.6172637939453
2022-09-12,154.6107635498047
2022-09-13,147.8782501220703
2022-09-14,146.8551483154297
2022-09-15,142.5332794189453
2022-09-16,143.96212768554688
2022-09-19,144.1385498046875
2022-09-20,142.30393981933594
2022-09-21,139.70199584960938
2022-09-22,138.5553741455078
2022-09-23,135.53009033203125
2022-09-26,132.97227478027344
2022-09-27,130.661376953125
2022-09-28,132.36366271972656
2022-09-29,127.2303466796875
2022-09-30,127.49496459960938
2022-10-03,130.28211975097656
2022-10-04,132.6194610595703
2022-10-05,128.57101440429688
2022-10-06,121.45317077636719
2022-10-07,118.4984359741211
2022-10-10,116.98136138916016
2022-10-11,116.89315795898438
2022-10-12,113.80611419677734
2022-10-13,115.6495132446289
2022-10-14,112.58893585205078
2022-10-17,117.28125
2022-10-18,117.64286804199219
2022-10-19,115.2790756225586
2022-10-20,111.83922576904297
2022-10-21,109.00796508789062
2022-10-24,108.0024642944336
2022-10-25,111.51288604736328
2022-10-26,113.17106628417969
2022-10-27,112.89764404296875
2022-10-28,116.86670684814453
2022-10-31,117.5370101928711
2022-11-01,116.65499877929688
2022-11-02,113.6385269165039
2022-11-03,114.0619125366211
2022-11-04,114.70577239990234
2022-11-07,114.52054595947266
2022-11-08,114.5029067993164
2022-11-09,112.58893585205078
2022-11-10,122.29991149902344
2022-11-11,123.89635467529297
2022-11-14,119.16875457763672
2022-11-15,119.9537582397461
2022-11-16,119.60974884033203
2022-11-17,117.85456085205078
2022-11-18,119.81261444091797
2022-11-21,122.69680786132812
2022-11-22,122.69680786132812
2022-11-23,123.587646484375
2022-11-25,124.53140258789062
2022-11-28,121.29441833496094
2022-11-29,122.69680786132812
2022-11-30,124.74307250976562
2022-12-01,124.99005126953125
2022-12-02,123.63172149658203
2022-12-05,122.26461791992188
2022-12-06,121.07389831542969
2022-12-07,122.35282135009766
2022-12-08,122.78500366210938
2022-12-09,123.32304382324219
2022-12-12,124.12566375732422
2022-12-13,127.86540222167969
2022-12-14,122.58242797851562
2022-12-15,123.04608917236328
2022-12-16,120.16610717773438
2022-12-19,118.77516174316406
2022-12-20,119.31012725830078
2022-12-21,119.92536163330078
2022-12-22,120.90617370605469
2022-12-23,122.13663482666016
2022-12-27,122.09205627441406
2022-12-28,120.24634552001953
2022-12-29,123.41166687011719
2022-12-30,120.94182586669922
2023-01-03,123.32250213623047
2023-01-04,127.81636810302734
2023-01-05,125.49812316894531
2023-01-06,129.92063903808594
2023-01-09,129.6263885498047
2023-01-10,131.16000366210938
2023-01-11,135.16346740722656
2023-01-12,134.86029052734375
2023-01-13,134.51255798339844
2023-01-17,134.0221405029297
2023-01-18,129.51048278808594
2023-01-19,129.50155639648438
2023-01-20,132.06947326660156
2023-01-23,129.09141540527344
2023-01-24,129.56398010253906
2023-01-25,129.70663452148438
2023-01-26,132.07838439941406
2023-01-27,130.2416229248047
2023-01-30,129.0646514892578
2023-01-31,132.060546875
2023-02-01,132.95220947265625
2023-02-02,136.01051330566406
2023-02-03,130.15245056152344
2023-02-06,129.9652099609375
2023-02-07,129.3499755859375
2023-02-08,127.87877655029297
2023-02-09,125.72100830078125
2023-02-10,126.16683959960938
2023-02-13,126.38084411621094
2023-02-14,123.97340393066406
2023-02-15,124.94529724121094
2023-02-16,124.6153793334961
2023-02-17,125.4356689453125
2023-02-21,121.85130310058594
2023-02-22,119.67571258544922
2023-02-23,119.71136474609375
2023-02-24,116.9472885131836
2023-02-27,117.3841781616211
2023-02-28,116.58171844482422
2023-03-01,114.98568725585938
2023-03-02,115.2977523803711
2023-03-03,117.25936126708984
2023-03-06,116.0378189086914
2023-03-07,112.8100814819336
2023-03-08,115.94864654541016
2023-03-09,114.00487518310547
2023-03-10,113.13107299804688
2023-03-13,116.43013000488281
2023-03-14,118.35688781738281
2023-03-15,119.74665832519531
2023-03-16,119.59324645996094
2023-03-17,117.55369567871094
2023-03-20,118.43810272216797
2023-03-21,116.85882568359375
2023-03-22,113.78144073486328
2023-03-23,111.67871856689453
2023-03-24,116.83173370361328
2023-03-27,115.03585052490234
2023-03-28,115.05390930175781
2023-03-29,118.19444274902344
2023-03-30,119.6022720336914
2023-03-31,120.78448486328125
2023-04-03,119.32249450683594
2023-04-04,120.64912414550781
2023-04-05,120.67620086669922
2023-04-06,121.30790710449219
2023-04-10,120.94692993164062
2023-04-11,121.38912200927734
2023-04-12,120.7032699584961
2023-04-13,120.86571502685547
2023-04-14,116.66026306152344
2023-04-17,119.28640747070312
2023-04-18,119.48494720458984
2023-04-19,120.52277374267578
2023-04-20,114.54852294921875
2023-04-21,113.68216705322266
2023-04-24,112.33751678466797
2023-04-25,110.30699157714844
2023-04-26,108.42086029052734
2023-04-27,110.97480773925781
2023-04-28,111.08309173583984
2023-05-01,110.13552856445312
2023-05-02,106.95886993408203
2023-05-03,106.36326599121094
2023-05-04,106.12862396240234
2023-05-05,106.94084167480469
2023-05-08,105.01860809326172
2023-05-09,105.63227081298828
2023-05-10,107.34693145751953
2023-05-11,105.30738830566406
2023-05-12,105.30738830566406
2023-05-15,102.78954315185547
2023-05-16,100.57852935791016
2023-05-17,103.28589630126953
2023-05-18,102.87076568603516
2023-05-19,102.0495376586914
2023-05-22,103.83638763427734
2023-05-23,101.94122314453125
2023-05-24,100.10022735595703
2023-05-25,101.30952453613281
2023-05-26,100.85829162597656
2023-05-30,101.26439666748047
2023-05-31,102.16683959960938
2023-06-01,101.21928405761719
2023-06-02,102.8797836303711
2023-06-05,101.79684448242188
2023-06-06,101.96831512451172
2023-06-07,103.7010269165039
2023-06-08,104.28761291503906
2023-06-09,102.84370422363281
2023-06-12,103.9266357421875
2023-06-13,104.32371520996094
2023-06-14,104.66678619384766
2023-06-15,106.9355697631836
2023-06-16,104.8497543334961
2023-06-20,102.87369537353516
2023-06-21,102.60839080810547
2023-06-22,100.31214904785156
2023-06-23,100.12004089355469
2023-06-26,101.35505676269531
2023-06-27,101.87652587890625
2023-06-28,103.90746307373047
2023-06-29,104.36488342285156
2023-06-30,104.23680877685547
2023-07-03,105.63651275634766
2023-07-05,107.8321304321289
2023-07-06,106.74347686767578
2023-07-07,105.69140625
2023-07-10,105.34376525878906
2023-07-11,106.06648254394531
2023-07-12,106.52391052246094
2023-07-13,105.54502868652344
2023-07-14,105.80118560791016
2023-07-17,100.6231918334961
2023-07-18,101.14464569091797
2023-07-19,103.83427429199219
2023-07-20,98.3452377319336
2023-07-21,98.14398193359375
2023-07-24,101.97715759277344
2023-07-25,101.1172103881836
2023-07-26,102.88285064697266
2023-07-27,100.72383117675781
2023-07-28,99.66261291503906
2023-07-31,99.0679702758789
2023-08-01,99.0313720703125
2023-08-02,97.88782501220703
2023-08-03,95.99410247802734
2023-08-04,94.96947479248047
2023-08-07,95.00607299804688
2023-08-08,95.17989349365234
2023-08-09,95.71964263916016
2023-08-10,95.77455139160156
2023-08-11,95.51839447021484
2023-08-14,94.33824157714844
2023-08-15,93.94486236572266
2023-08-16,91.34671783447266
2023-08-17,91.29182434082031
2023-08-18,91.6943588256836
2023-08-21,90.78866577148438
2023-08-22,90.30380249023438
2023-08-23,91.02651977539062
2023-08-24,91.0814208984375
2023-08-25,91.20950317382812
2023-08-28,91.36502075195312
2023-08-29,92.03284454345703
2023-08-30,92.2341079711914
2023-08-31,91.94136810302734
2023-09-01,91.2735366821289
2023-09-05,91.47480010986328
2023-09-06,90.56910705566406
2023-09-07,91.54798889160156
2023-09-08,90.78866577148438
2023-09-11,90.13912200927734
2023-09-12,89.6085205078125
2023-09-13,89.14196014404297
2023-09-14,91.70348358154297
2023-09-15,91.49893951416016
2023-09-18,90.68072509765625
2023-09-19,90.16007232666016
2023-09-20,89.94620513916016
2023-09-21,86.37588500976562
2023-09-22,85.52049255371094
2023-09-25,85.82731628417969
2023-09-26,84.68370056152344
2023-09-27,83.40060424804688
2023-09-28,85.61346435546875
2023-09-29,85.56697845458984
2023-10-02,84.54423522949219
2023-10-03,82.2291030883789
2023-10-04,83.00080871582031
2023-10-05,83.50288391113281
2023-10-06,84.77668762207031
2023-10-09,86.63622283935547
2023-10-10,86.57113647460938
2023-10-11,87.90070343017578
2023-10-12,87.68685913085938
2023-10-13,87.90070343017578
2023-10-16,87.93790435791016
2023-10-17,86.84077453613281
2023-10-18,84.54423522949219
2023-10-19,79.8581771850586
2023-10-20,80.09062194824219
2023-10-23,80.52761840820312
2023-10-24,81.93157958984375
2023-10-25,81.13197326660156
2023-10-26,85.04631042480469
2023-10-27,83.55867767333984
2023-10-30,83.8469009399414
2023-10-31,86.45027160644531
2023-11-01,85.93888854980469
2023-11-02,90.69932556152344
2023-11-03,91.48963928222656
2023-11-06,90.3088150024414
2023-11-07,89.77884674072266
2023-11-08,89.89042663574219
2023-11-09,88.90486907958984
2023-11-10,88.9234619140625
2023-11-13,88.83049011230469
2023-11-14,94.25106811523438
2023-11-15,96.00833892822266
2023-11-16,96.80792999267578
2023-11-17,96.62197875976562
2023-11-20,97.09616088867188
2023-11-21,96.32444763183594
2023-11-22,95.85957336425781
2023-11-24,96.30586242675781
2023-11-27,99.62515258789062
2023-11-28,103.32563781738281
2023-11-29,107.83503723144531
2023-11-30,109.04374694824219
2023-12-01,110.24314880371094
2023-12-04,110.11299133300781
2023-12-05,109.66668701171875
2023-12-06,108.86708068847656
2023-12-07,109.37845611572266
2023-12-08,107.91870880126953
2023-12-11,106.47756958007812
2023-12-12,105.96620178222656
2023-12-13,108.56026458740234
2023-12-14,107.95240783691406
2023-12-15,106.34089660644531
2023-12-18,105.9450912475586
2023-12-19,107.42465209960938
2023-12-20,107.82047271728516
2023-12-21,107.99951934814453
2023-12-22,108.2162857055664
2023-12-26,108.93250274658203
2023-12-27,109.4037094116211
2023-12-28,109.42256164550781
2023-12-29,108.55554962158203
2024-01-02,109.90318298339844
2024-01-03,106.95346069335938
2024-01-04,107.43407440185547
2024-01-05,107.21732330322266
2024-01-08,108.15031433105469
2024-01-09,107.2079086303711
2024-01-10,106.8780746459961
2024-01-11,106.22781372070312
2024-01-12,106.2183837890625
2024-01-16,104.44667053222656
2024-01-17,102.2508544921875
2024-01-18,101.58175659179688
2024-01-19,101.75138854980469
2024-01-22,102.49589538574219
2024-01-23,101.73253631591797
2024-01-24,99.48019409179688
2024-01-25,104.42781066894531
2024-01-26,102.34510040283203
2024-01-29,102.67493438720703
2024-01-30,101.76081848144531
2024-01-31,102.0152587890625
2024-02-01,104.66341400146484
2024-02-02,102.08123779296875
2024-02-05,99.50846862792969
2024-02-06,101.4592514038086
2024-02-07,100.7147445678711
2024-02-08,101.30846405029297
2024-02-09,102.15662384033203
2024-02-12,101.9587173461914
2024-02-13,99.16919708251953
2024-02-14,99.70637512207031
2024-02-15,101.77023315429688
2024-02-16,101.98699188232422
2024-02-20,102.64666748046875
2024-02-21,101.48751831054688
2024-02-22,101.75138854980469
2024-02-23,102.42991638183594
2024-02-26,99.8288803100586
2024-02-27,99.55558776855469
2024-02-28,102.31684112548828
2024-02-29,103.60792541503906
2024-03-01,104.66341400146484
2024-03-04,106.30320739746094
2024-03-05,105.14404296875
2024-03-06,105.61524963378906
2024-03-07,105.18173217773438
2024-03-08,106.4162826538086
2024-03-11,105.79430389404297
2024-03-12,104.57859802246094
2024-03-13,103.74928283691406
2024-03-14,101.51703643798828
2024-03-15,101.11552429199219
2024-03-18,99.75800323486328
2024-03-19,99.9587631225586
2024-03-20,99.92052459716797
2024-03-21,99.09837341308594
2024-03-22,98.2762222290039
2024-03-25,98.96453857421875
2024-03-26,97.44450378417969
2024-03-27,100.94344329833984
2024-03-28,101.17288208007812
2024-04-01,99.6719741821289
2024-04-02,98.32402038574219
2024-04-03,97.67394256591797
2024-04-04,96.8517837524414
2024-04-05,96.34510803222656
2024-04-08,95.78107452392578
2024-04-09,97.51142120361328
2024-04-10,93.40064239501953
2024-04-11,92.80792999267578
2024-04-12,92.45421600341797
2024-04-15,91.44085693359375
2024-04-16,89.82522583007812
2024-04-17,88.95527648925781
2024-04-18,90.2171859741211
2024-04-19,91.01065826416016
2024-04-22,90.89594268798828
2024-04-23,91.26878356933594
2024-04-24,91.24009704589844
2024-04-25,90.06422424316406
2024-04-26,89.46194458007812
2024-04-29,91.12537384033203
2024-04-30,89.65314483642578
2024-05-01,91.03934478759766
2024-05-02,92.19609069824219
2024-05-03,93.10428619384766
2024-05-06,91.698974609375
2024-05-07,91.91886138916016
2024-05-08,93.0278091430664
2024-05-09,95.48471069335938
2024-05-10,95.13099670410156
2024-05-13,95.6376724243164
2024-05-14,96.61278533935547
2024-05-15,98.96453857421875
2024-05-16,99.4425277709961
2024-05-17,98.36225891113281
2024-05-20,96.19214630126953
2024-05-21,96.3164291381836
2024-05-22,95.80975341796875
2024-05-23,94.65299987792969
2024-05-24,93.80216217041016
2024-05-28,93.40064239501953
2024-05-29,93.56317138671875
2024-05-30,95.24571228027344
2024-05-31,97.98941802978516
2024-06-03,98.57257843017578
2024-06-04,99.06013488769531
2024-06-05,97.87470245361328
2024-06-06,97.1672592163086
2024-06-07,96.19214630126953
2024-06-10,95.4560317993164
2024-06-11,95.84799194335938
2024-06-12,95.28395080566406
2024-06-13,95.43692016601562
2024-06-14,96.24788665771484
2024-06-17,93.56731414794922
2024-06-18,92.5960922241211
2024-06-20,93.63530731201172
2024-06-21,93.72271728515625
2024-06-24,94.62594604492188
2024-06-25,92.89717864990234
2024-06-26,93.16912078857422
2024-06-27,94.58709716796875
2024-06-28,94.88817596435547
2024-07-01,93.21768188476562
2024-07-02,92.54753875732422
2024-07-03,93.87811279296875
2024-07-05,93.30509185791016
2024-07-08,93.83926391601562
2024-07-09,94.26659393310547
2024-07-10,94.98530578613281
2024-07-11,99.3946304321289
2024-07-12,100.56981658935547
2024-07-15,100.15219116210938
2024-07-16,100.90973663330078
2024-07-17,102.5899429321289
2024-07-18,102.01693725585938
2024-07-19,102.0557861328125
2024-07-22,100.94859313964844
2024-07-23,101.28851318359375
2024-07-24,102.43456268310547
2024-07-25,102.49282836914062
2024-07-26,104.42555236816406
2024-07-29,105.01799774169922
2024-07-30,106.2708740234375
2024-07-31,106.9118881225586
2024-08-01,109.05828094482422
2024-08-02,111.89424133300781
2024-08-05,107.58202362060547
2024-08-06,109.71871185302734
2024-08-07,108.067626953125
2024-08-08,107.70828247070312
2024-08-09,107.45576477050781
2024-08-12,107.54317474365234
2024-08-13,107.17411041259766
2024-08-14,107.03813934326172
2024-08-15,106.02806854248047
2024-08-16,106.67877960205078
2024-08-19,106.34857177734375
2024-08-20,106.81475830078125
2024-08-21,106.40684509277344
2024-08-22,106.33885955810547
2024-08-23,109.14568328857422
2024-08-26,109.72842407226562
2024-08-27,110.27230072021484
2024-08-28,110.22373962402344
2024-08-29,108.46583557128906
2024-08-30,108.7960433959961
2024-09-03,110.08776092529297
2024-09-04,110.55396270751953
2024-09-05,110.59280395507812
2024-09-06,112.7780532836914
2024-09-09,114.15718078613281
2024-09-10,116.48810577392578
2024-09-11,116.6823501586914
2024-09-12,115.64314270019531
2024-09-13,116.96683502197266
2024-09-16,118.34465026855469
2024-09-17,117.64590454101562
2024-09-18,115.91378784179688
2024-09-19,113.34514617919922
2024-09-20,113.50260925292969
2024-09-23,115.00836944580078
2024-09-24,115.52012634277344
2024-09-25,114.90010833740234
2024-09-26,112.9613265991211
2024-09-27,114.7623291015625
2024-09-30,116.75032043457031
2024-10-01,117.22271728515625
2024-10-02,113.94548034667969
2024-10-03,112.47908782958984
2024-10-04,109.71361541748047
2024-10-07,109.43804931640625
2024-10-08,110.32378387451172
2024-10-09,109.70377349853516
2024-10-10,108.19801330566406
2024-10-11,109.05422973632812
2024-10-14,110.25489807128906
2024-10-15,112.48892974853516
2024-10-16,113.84706115722656
2024-10-17,109.97933197021484
2024-10-18,110.59934997558594
2024-10-21,108.44405364990234
2024-10-22,108.03070068359375
2024-10-23,108.9262924194336
2024-10-24,109.68408203125
2024-10-25,107.18433380126953
2024-10-28,107.3221206665039
2024-10-29,104.9207763671875
2024-10-30,106.10176086425781
2024-10-31,105.78683471679688
2024-11-01,104.89125061035156
2024-11-04,106.64305114746094
2024-11-05,106.9776611328125
2024-11-06,101.83052825927734
2024-11-07,102.55880737304688
2024-11-08,104.17282104492188
2024-11-11,102.45054626464844
2024-11-12,100.6298599243164
2024-11-13,101.13178253173828
2024-11-14,101.28924560546875
2024-11-15,102.15530395507812
2024-11-18,102.93277740478516
2024-11-19,102.81468963623047
2024-11-20,102.71627044677734
2024-11-21,102.84420776367188
2024-11-22,103.76931762695312
2024-11-25,104.39917755126953
2024-11-26,104.61569213867188
2024-11-27,105.00934600830078
2024-11-29,104.56648254394531
2024-12-02,103.65121459960938
2024-12-03,103.03120422363281
2024-12-04,101.81084442138672
2024-12-05,101.68290710449219
2024-12-06,100.23619842529297
2024-12-09,100.38381958007812
2024-12-10,98.96663665771484
2024-12-11,97.60850524902344
2024-12-12,97.20499420166016
2024-12-13,97.11000061035156
2024-12-16,95.72000122070312
2024-12-17,94.87999725341797
