,KLAC
2018-04-06,93.3253173828125
2018-04-09,93.0742416381836
2018-04-10,97.3607406616211
2018-04-11,95.62998962402344
2018-04-12,97.85394287109375
2018-04-13,96.48189544677734
2018-04-16,97.61180877685547
2018-04-17,99.19908905029297
2018-04-18,97.06480407714844
2018-04-19,91.72911071777344
2018-04-20,91.00273895263672
2018-04-23,90.5722885131836
2018-04-24,89.28093719482422
2018-04-25,88.46489715576172
2018-04-26,90.41983795166016
2018-04-27,91.63048553466797
2018-04-30,91.23590087890625
2018-05-01,91.76496887207031
2018-05-02,91.62149810791016
2018-05-03,92.35681915283203
2018-05-04,95.64791870117188
2018-05-07,95.69275665283203
2018-05-08,95.86312866210938
2018-05-09,97.89877319335938
2018-05-10,99.59363555908203
2018-05-11,99.60261535644531
2018-05-14,101.77849578857422
2018-05-15,100.5145034790039
2018-05-16,102.62716674804688
2018-05-17,102.23894500732422
2018-05-18,98.7629623413086
2018-05-21,100.61380004882812
2018-05-22,102.58202362060547
2018-05-23,102.29312133789062
2018-05-24,102.50076293945312
2018-05-25,103.21403503417969
2018-05-29,102.60910034179688
2018-05-30,102.93412780761719
2018-05-31,102.22991943359375
2018-06-01,104.5863265991211
2018-06-04,104.94750213623047
2018-06-05,106.65389251708984
2018-06-06,106.02188873291016
2018-06-07,104.66761779785156
2018-06-08,103.10568237304688
2018-06-11,101.54373168945312
2018-06-12,102.55494689941406
2018-06-13,101.98612976074219
2018-06-14,102.13963317871094
2018-06-15,101.87777709960938
2018-06-18,101.16453552246094
2018-06-19,99.83734130859375
2018-06-20,99.10603332519531
2018-06-21,99.59357452392578
2018-06-22,96.2078857421875
2018-06-25,94.02298736572266
2018-06-26,94.42926025390625
2018-06-27,90.8630142211914
2018-06-28,91.91935729980469
2018-06-29,92.56939697265625
2018-07-02,93.71601104736328
2018-07-03,91.7297592163086
2018-07-05,93.38195037841797
2018-07-06,94.68207550048828
2018-07-09,95.66619873046875
2018-07-10,95.7564697265625
2018-07-11,93.22846984863281
2018-07-12,94.39315795898438
2018-07-13,94.67304992675781
2018-07-16,94.0410385131836
2018-07-17,95.60298156738281
2018-07-18,99.52135467529297
2018-07-19,97.95040130615234
2018-07-20,96.53292846679688
2018-07-23,96.55096435546875
2018-07-24,93.85145568847656
2018-07-25,94.29383087158203
2018-07-26,95.00711059570312
2018-07-27,97.1197738647461
2018-07-30,95.97315979003906
2018-07-31,106.01285552978516
2018-08-01,105.37184143066406
2018-08-02,106.96084594726562
2018-08-03,107.9720458984375
2018-08-06,106.78028106689453
2018-08-07,106.68096923828125
2018-08-08,106.69001007080078
2018-08-09,105.42598724365234
2018-08-10,103.1327896118164
2018-08-13,104.8662338256836
2018-08-14,104.79354095458984
2018-08-15,102.45813751220703
2018-08-16,101.99466705322266
2018-08-17,102.14007568359375
2018-08-20,100.80427551269531
2018-08-21,102.9488296508789
2018-08-22,103.60310363769531
2018-08-23,103.53040313720703
2018-08-24,104.902587890625
2018-08-27,106.75637817382812
2018-08-28,106.64734649658203
2018-08-29,106.07484436035156
2018-08-30,106.093017578125
2018-08-31,105.60230255126953
2018-09-04,107.40155029296875
2018-09-05,107.983154296875
2018-09-06,97.48741149902344
2018-09-07,94.6703872680664
2018-09-10,96.04256439208984
2018-09-11,95.97895812988281
2018-09-12,93.50724029541016
2018-09-13,94.6522216796875
2018-09-14,94.93392181396484
2018-09-17,93.84347534179688
2018-09-18,94.13424682617188
2018-09-19,93.09832763671875
2018-09-20,94.43412017822266
2018-09-21,94.97936248779297
2018-09-24,94.85215759277344
2018-09-25,93.01654815673828
2018-09-26,91.39900970458984
2018-09-27,91.69890594482422
2018-09-28,92.42585754394531
2018-10-01,91.56259155273438
2018-10-02,91.75341033935547
2018-10-03,93.42546081542969
2018-10-04,92.09872436523438
2018-10-05,90.27217864990234
2018-10-08,90.16314697265625
2018-10-09,90.09954833984375
2018-10-10,85.2833480834961
2018-10-11,83.39317321777344
2018-10-12,84.68358612060547
2018-10-15,82.77527618408203
2018-10-16,84.47457885742188
2018-10-17,85.25607299804688
2018-10-18,83.00243377685547
2018-10-19,82.52079010009766
2018-10-22,82.03919982910156
2018-10-23,82.23003387451172
2018-10-24,78.14987182617188
2018-10-25,80.90330505371094
2018-10-26,79.24943542480469
2018-10-29,77.35929107666016
2018-10-30,83.23869323730469
2018-10-31,83.18417358398438
2018-11-01,86.25566101074219
2018-11-02,84.77446746826172
2018-11-05,84.06564331054688
2018-11-06,86.37379455566406
2018-11-07,87.70053100585938
2018-11-08,88.19123840332031
2018-11-09,86.58280181884766
2018-11-12,83.86570739746094
2018-11-13,84.89257049560547
2018-11-14,83.89299011230469
2018-11-15,86.52238464355469
2018-11-16,88.77613830566406
2018-11-19,84.58926391601562
2018-11-20,86.55903625488281
2018-11-21,86.79722595214844
2018-11-23,86.40325927734375
2018-11-26,87.79583740234375
2018-11-27,88.25394439697266
2018-11-28,90.45269775390625
2018-11-29,88.58375549316406
2018-11-30,90.29695892333984
2018-12-03,92.6698226928711
2018-12-04,87.8782958984375
2018-12-06,87.54846954345703
2018-12-07,84.46102142333984
2018-12-10,84.54347229003906
2018-12-11,84.95573425292969
2018-12-12,85.69783020019531
2018-12-13,84.9099349975586
2018-12-14,82.00569152832031
2018-12-17,81.48346710205078
2018-12-18,82.47293853759766
2018-12-19,79.65116119384766
2018-12-20,78.69835662841797
2018-12-21,78.48763275146484
2018-12-24,74.41988372802734
2018-12-26,78.83578491210938
2018-12-27,80.89714050292969
