,GRMN
2018-03-20,50.86763381958008
2018-03-21,50.46062088012695
2018-03-22,49.468544006347656
2018-03-23,48.908897399902344
2018-03-26,49.765316009521484
2018-03-27,49.298954010009766
2018-03-28,49.35830307006836
2018-03-29,49.96882247924805
2018-04-02,49.23111343383789
2018-04-03,49.858577728271484
2018-04-04,50.30799102783203
2018-04-05,50.5793342590332
2018-04-06,49.53636932373047
2018-04-09,49.61267852783203
2018-04-10,50.3419075012207
2018-04-11,50.27407455444336
2018-04-12,50.282554626464844
2018-04-13,50.053611755371094
2018-04-16,50.392784118652344
2018-04-17,50.80827713012695
2018-04-18,50.85915756225586
2018-04-19,50.22319412231445
2018-04-20,49.977294921875
2018-04-23,49.256568908691406
2018-04-24,48.89194107055664
2018-04-25,49.03609085083008
2018-04-26,49.9942512512207
2018-04-27,50.24863815307617
2018-04-30,49.74835968017578
2018-05-01,50.01969528198242
2018-05-02,52.52958679199219
2018-05-03,51.17287063598633
2018-05-04,50.782833099365234
2018-05-07,50.3419075012207
2018-05-08,50.51997756958008
2018-05-09,50.37582015991211
2018-05-10,50.18928146362305
2018-05-11,50.27407455444336
2018-05-14,50.35887145996094
2018-05-15,50.22319412231445
2018-05-16,50.613250732421875
2018-05-17,50.6556510925293
2018-05-18,50.6725959777832
2018-05-21,51.22376251220703
2018-05-22,51.274635314941406
2018-05-23,51.11353302001953
2018-05-24,51.32550811767578
2018-05-25,51.3509407043457
2018-05-29,51.24918746948242
2018-05-30,51.63924789428711
2018-05-31,50.95241928100586
2018-06-01,52.05473327636719
2018-06-04,51.73251724243164
2018-06-05,52.309120178222656
2018-06-06,52.47870635986328
2018-06-07,52.088653564453125
2018-06-08,52.444793701171875
2018-06-11,52.79244613647461
2018-06-12,52.885711669921875
2018-06-13,52.775474548339844
2018-06-14,52.5211067199707
2018-06-15,52.375709533691406
2018-06-18,52.3928108215332
2018-06-19,52.110591888427734
2018-06-20,52.54676055908203
2018-06-21,51.4178352355957
2018-06-22,51.51189422607422
2018-06-25,51.067169189453125
2018-06-26,51.529014587402344
2018-06-27,51.298095703125
2018-06-28,52.1362419128418
2018-06-29,52.170440673828125
2018-07-02,52.10202407836914
2018-07-03,51.845462799072266
2018-07-05,51.81124496459961
2018-07-06,52.46978759765625
2018-07-09,53.359249114990234
2018-07-10,54.13752746582031
2018-07-11,53.265174865722656
2018-07-12,53.94082260131836
2018-07-13,54.07766342163086
2018-07-16,54.257266998291016
2018-07-17,54.78751754760742
2018-07-18,54.77897262573242
2018-07-19,55.61711883544922
2018-07-20,55.206607818603516
2018-07-23,54.62501907348633
2018-07-24,54.29148483276367
2018-07-25,54.231597900390625
2018-07-26,54.40266799926758
2018-07-27,53.821083068847656
2018-07-30,52.94017791748047
2018-07-31,53.410560607910156
2018-08-01,55.16383743286133
2018-08-02,55.189491271972656
2018-08-03,55.514495849609375
2018-08-06,55.206607818603516
2018-08-07,55.45462417602539
2018-08-08,55.103973388671875
2018-08-09,55.30923080444336
2018-08-10,54.59081268310547
2018-08-13,54.3427848815918
2018-08-14,54.8901481628418
2018-08-15,54.428321838378906
2018-08-16,55.12962341308594
2018-08-17,55.890804290771484
2018-08-20,55.334877014160156
2018-08-21,55.5401496887207
2018-08-22,55.5657958984375
2018-08-23,55.59145736694336
2018-08-24,55.36909103393555
2018-08-27,56.207244873046875
2018-08-28,56.77170181274414
2018-08-29,58.25130081176758
2018-08-30,57.91774368286133
2018-08-31,58.27695846557617
2018-09-04,58.148677825927734
2018-09-05,58.77302169799805
2018-09-06,59.03813934326172
2018-09-07,58.08879852294922
2018-09-10,58.18289566040039
2018-09-11,58.499324798583984
2018-09-12,58.542076110839844
2018-09-13,59.136817932128906
2018-09-14,59.231632232666016
2018-09-17,58.904090881347656
2018-09-18,59.45573043823242
2018-09-19,59.6367301940918
2018-09-20,60.08494567871094
2018-09-21,60.36936950683594
2018-09-24,60.05905532836914
2018-09-25,60.007362365722656
2018-09-26,59.964263916015625
2018-09-27,59.98150634765625
2018-09-28,60.377986907958984
2018-10-01,60.205604553222656
2018-10-02,59.86946105957031
2018-10-03,59.817752838134766
2018-10-04,59.593631744384766
2018-10-05,59.128196716308594
2018-10-08,58.481754302978516
2018-10-09,57.94735336303711
2018-10-10,55.680484771728516
2018-10-11,54.275550842285156
2018-10-12,53.94802474975586
2018-10-15,53.59463119506836
2018-10-16,54.413448333740234
2018-10-17,54.344505310058594
2018-10-18,53.68943405151367
2018-10-19,53.41361618041992
2018-10-22,53.96525955200195
2018-10-23,53.922157287597656
2018-10-24,52.99989700317383
2018-10-25,53.56877136230469
2018-10-26,53.06023025512695
2018-10-29,53.241241455078125
2018-10-30,54.344505310058594
2018-10-31,57.02509689331055
2018-11-01,58.11110305786133
2018-11-02,57.0164680480957
2018-11-05,55.895965576171875
2018-11-06,55.64601135253906
2018-11-07,56.66307067871094
2018-11-08,57.387107849121094
2018-11-09,56.98199462890625
2018-11-12,56.585514068603516
2018-11-13,56.00802230834961
2018-11-14,55.34433364868164
2018-11-15,56.21489334106445
2018-11-16,56.438995361328125
2018-11-19,55.88734817504883
2018-11-20,55.49086380004883
2018-11-21,56.128692626953125
2018-11-23,56.01663589477539
2018-11-26,56.7751350402832
2018-11-27,56.335533142089844
2018-11-28,57.2147216796875
2018-11-29,56.86994552612305
2018-11-30,57.45606231689453
2018-12-03,59.102325439453125
2018-12-04,57.231956481933594
2018-12-06,56.051116943359375
2018-12-07,55.74943542480469
2018-12-10,55.96492004394531
2018-12-11,56.36140060424805
2018-12-12,57.119903564453125
2018-12-13,57.432701110839844
2018-12-14,56.59859085083008
2018-12-17,54.83476638793945
2018-12-18,55.22575759887695
2018-12-19,54.02671813964844
2018-12-20,53.974578857421875
2018-12-21,53.28817367553711
2018-12-24,52.610450744628906
2018-12-26,54.044090270996094
2018-12-27,54.70443344116211
2018-12-28,54.58278274536133
2018-12-31,55.01721954345703
2019-01-02,54.32212448120117
2019-01-03,53.34028625488281
2019-01-04,55.36478042602539
2019-01-07,55.764461517333984
2019-01-08,56.285789489746094
2019-01-09,57.06776809692383
2019-01-10,57.38926696777344
2019-01-11,57.84107971191406
2019-01-14,57.13728713989258
2019-01-15,57.57172393798828
2019-01-16,57.93665313720703
2019-01-17,58.24944305419922
2019-01-18,58.99667739868164
2019-01-22,58.553558349609375
2019-01-23,58.770782470703125
2019-01-24,59.10092544555664
2019-01-25,59.58750915527344
2019-01-28,58.76207733154297
2019-01-29,59.674407958984375
2019-01-30,60.039329528808594
2019-01-31,60.108848571777344
2019-02-01,60.24785614013672
2019-02-04,60.447696685791016
2019-02-05,60.508522033691406
2019-02-06,60.62146759033203
2019-02-07,60.456390380859375
2019-02-08,61.047237396240234
2019-02-11,61.2992057800293
2019-02-12,62.1680793762207
2019-02-13,62.03774642944336
2019-02-14,62.02904510498047
2019-02-15,62.22888946533203
2019-02-19,61.664127349853516
2019-02-20,72.1688461303711
2019-02-21,71.61276245117188
2019-02-22,72.17752838134766
2019-02-25,72.59458923339844
2019-02-26,72.68148040771484
2019-02-27,73.13330078125
2019-02-28,72.95954132080078
2019-03-01,73.58512115478516
2019-03-04,73.6285400390625
2019-03-05,72.95954132080078
2019-03-06,72.5424575805664
2019-03-07,72.1253890991211
2019-03-08,71.83866882324219
2019-03-11,72.86395263671875
2019-03-12,73.44607543945312
2019-03-13,72.93343353271484
2019-03-14,72.60991668701172
2019-03-15,72.79354858398438
2019-03-18,73.40564727783203
2019-03-19,73.1695327758789
2019-03-20,73.64171600341797
2019-03-21,73.96524047851562
2019-03-22,73.08207702636719
2019-03-25,73.57176971435547
2019-03-26,74.51612091064453
2019-03-27,75.10194396972656
2019-03-28,74.85712432861328
2019-03-29,75.50416564941406
2019-04-01,76.84200286865234
2019-04-02,77.16551208496094
2019-04-03,77.43659210205078
2019-04-04,77.12179565429688
2019-04-05,77.09556579589844
2019-04-08,77.90877532958984
2019-04-09,77.1480484008789
2019-04-10,77.64643859863281
2019-04-11,77.83007049560547
2019-04-12,77.7776107788086
2019-04-15,77.5240249633789
2019-04-16,76.74581909179688
2019-04-17,75.36426544189453
2019-04-18,75.66156005859375
2019-04-22,75.25935363769531
2019-04-23,76.02008056640625
2019-04-24,75.74026489257812
2019-04-25,74.944580078125
2019-04-26,75.02326202392578
2019-04-29,74.72596740722656
2019-04-30,74.97079467773438
2019-05-01,70.00424194335938
2019-05-02,68.86750793457031
2019-05-03,69.55827331542969
2019-05-06,69.34841918945312
2019-05-07,68.52648162841797
2019-05-08,68.79754638671875
2019-05-09,68.69261932373047
2019-05-10,69.34841918945312
2019-05-13,67.57340240478516
2019-05-14,68.1942138671875
2019-05-15,69.10359191894531
2019-05-16,69.43584442138672
2019-05-17,68.32537078857422
2019-05-20,67.55591583251953
2019-05-21,67.94063568115234
2019-05-22,67.52967071533203
2019-05-23,67.59086608886719
2019-05-24,67.89690399169922
2019-05-28,67.20613861083984
2019-05-29,66.78643035888672
2019-05-30,67.5384292602539
2019-05-31,66.87388610839844
2019-06-03,67.0574951171875
2019-06-04,68.45652770996094
2019-06-05,68.60517883300781
2019-06-06,68.52648162841797
2019-06-07,69.03363037109375
2019-06-10,70.10040283203125
2019-06-11,70.13538360595703
2019-06-12,70.54634094238281
2019-06-13,70.38021087646484
2019-06-14,70.26570129394531
2019-06-17,70.41544342041016
2019-06-18,71.1991958618164
2019-06-19,71.8772964477539
2019-06-20,71.98297119140625
2019-06-21,71.51622772216797
2019-06-24,71.61309051513672
2019-06-25,70.61798858642578
2019-06-26,70.6531982421875
2019-06-27,70.68843078613281
2019-06-28,70.27455139160156
2019-07-01,70.35379791259766
2019-07-02,70.47708892822266
2019-07-03,70.94379425048828
2019-07-05,70.23050689697266
2019-07-08,69.96630859375
2019-07-09,69.69332122802734
2019-07-10,69.341064453125
2019-07-11,69.56121826171875
2019-07-12,70.26570129394531
2019-07-15,70.30096435546875
2019-07-16,71.38412475585938
2019-07-17,71.43696594238281
2019-07-18,72.21192932128906
2019-07-19,71.40176391601562
2019-07-22,71.17277526855469
2019-07-23,70.7764892578125
2019-07-24,70.00154113769531
2019-07-25,69.16494750976562
2019-07-26,68.94477844238281
2019-07-29,69.23538970947266
2019-07-30,67.45650482177734
2019-07-31,69.20896911621094
2019-08-01,67.57979583740234
2019-08-02,66.65514373779297
2019-08-05,66.355712890625
2019-08-06,67.50054168701172
2019-08-07,68.03773498535156
2019-08-08,69.26180267333984
2019-08-09,69.60526275634766
2019-08-12,68.51327514648438
2019-08-13,69.6492691040039
2019-08-14,67.37725067138672
2019-08-15,67.61503601074219
2019-08-16,67.95846557617188
2019-08-19,68.8567123413086
2019-08-20,69.30583190917969
2019-08-21,70.55634307861328
2019-08-22,70.69725036621094
2019-08-23,69.00642395019531
2019-08-26,69.5348129272461
2019-08-27,70.2833251953125
2019-08-28,70.7588882446289
2019-08-29,71.26083374023438
2019-08-30,71.83326721191406
2019-09-03,71.51622772216797
2019-09-04,72.69627380371094
2019-09-05,73.13658905029297
2019-09-06,73.49762725830078
2019-09-09,74.97711944580078
2019-09-10,73.89393615722656
2019-09-11,74.11409759521484
2019-09-12,75.31175994873047
2019-09-13,75.65750885009766
2019-09-16,75.41816711425781
2019-09-17,75.54226684570312
2019-09-18,76.18057250976562
2019-09-19,75.79048919677734
2019-09-20,75.3826904296875
2019-09-23,74.89507293701172
2019-09-24,74.292236328125
2019-09-25,74.65573120117188
2019-09-26,74.78870391845703
2019-09-27,75.18762969970703
2019-09-30,75.08126068115234
2019-10-01,74.90393829345703
2019-10-02,73.4943618774414
2019-10-03,74.13265228271484
2019-10-04,75.3294906616211
2019-10-07,75.03691864013672
2019-10-08,73.84010314941406
2019-10-09,75.01033020019531
2019-10-10,75.8968734741211
2019-10-11,77.20008087158203
2019-10-14,76.79227447509766
2019-10-15,76.50857543945312
2019-10-16,77.31536102294922
2019-10-17,77.5635757446289
2019-10-18,77.5369873046875
2019-10-21,77.1823501586914
2019-10-22,77.50150299072266
2019-10-23,76.7479476928711
2019-10-24,76.58838653564453
2019-10-25,77.33306884765625
2019-10-28,77.7054214477539
2019-10-29,77.93592834472656
2019-10-30,85.4183349609375
2019-10-31,83.11332702636719
2019-11-01,83.74278259277344
2019-11-04,83.53887176513672
2019-11-05,82.70551300048828
2019-11-06,82.64344024658203
2019-11-07,84.18604278564453
2019-11-08,85.0105209350586
2019-11-11,85.81729125976562
2019-11-12,85.20556640625
2019-11-13,85.0105209350586
2019-11-14,85.77295684814453
2019-11-15,84.79773712158203
2019-11-18,85.19668579101562
2019-11-19,85.92365264892578
2019-11-20,85.88819885253906
2019-11-21,86.95204162597656
2019-11-22,86.17189025878906
2019-11-25,86.57970428466797
2019-11-26,87.13822937011719
2019-11-27,87.00524139404297
2019-11-29,86.6063003540039
2019-12-02,85.92365264892578
2019-12-03,85.5424575805664
2019-12-04,85.3296890258789
2019-12-05,84.75342559814453
2019-12-06,85.56903839111328
2019-12-09,85.99459075927734
2019-12-10,85.73748016357422
2019-12-11,86.51763916015625
2019-12-12,86.68608093261719
2019-12-13,86.88227081298828
2019-12-16,87.20329284667969
2019-12-17,87.28355407714844
2019-12-18,86.9179458618164
2019-12-19,87.06952667236328
2019-12-20,87.99695587158203
2019-12-23,87.91667938232422
2019-12-24,87.78294372558594
2019-12-26,87.45298767089844
2019-12-27,87.85426330566406
2019-12-30,87.34598541259766
2019-12-31,86.99819946289062
2020-01-02,87.69375610351562
2020-01-03,87.13197326660156
2020-01-06,87.1141128540039
2020-01-07,86.9803695678711
2020-01-08,86.49882507324219
2020-01-09,86.85551452636719
2020-01-10,86.05294799804688
2020-01-13,87.02495574951172
2020-01-14,86.75743865966797
2020-01-15,86.66825103759766
2020-01-16,87.80967712402344
2020-01-17,88.3179702758789
2020-01-21,89.70018005371094
2020-01-22,89.37023162841797
2020-01-23,89.67340087890625
2020-01-24,88.80841827392578
2020-01-27,87.77400207519531
2020-01-28,90.88618469238281
2020-01-29,89.64665222167969
2020-01-30,88.56767272949219
2020-01-31,86.4542465209961
2020-02-03,87.49757385253906
2020-02-04,88.14854431152344
2020-02-05,87.42623901367188
2020-02-06,87.2568130493164
2020-02-07,85.78543853759766
2020-02-10,87.13197326660156
2020-02-11,87.42623901367188
2020-02-12,87.22113800048828
2020-02-13,87.65808868408203
2020-02-14,87.55107116699219
2020-02-18,86.6058349609375
2020-02-19,92.44672393798828
2020-02-20,89.00460815429688
2020-02-21,86.12427520751953
2020-02-24,85.036376953125
2020-02-25,82.04013061523438
2020-02-26,80.59551239013672
2020-02-27,79.61457824707031
2020-02-28,78.8209457397461
2020-03-02,83.35098266601562
2020-03-03,80.31906127929688
2020-03-04,83.29747009277344
2020-03-05,79.7037582397461
2020-03-06,78.04513549804688
2020-03-09,72.37364959716797
2020-03-10,75.28071594238281
2020-03-11,71.79402160644531
2020-03-12,64.99005126953125
2020-03-13,69.51084899902344
2020-03-16,63.6778450012207
2020-03-17,66.44605255126953
2020-03-18,64.4507827758789
2020-03-19,63.01274490356445
2020-03-20,59.34577941894531
2020-03-23,57.188724517822266
2020-03-24,63.246437072753906
2020-03-25,64.4507827758789
2020-03-26,66.7156982421875
2020-03-27,66.08653259277344
2020-03-30,68.9266586303711
2020-03-31,67.37178802490234
2020-04-01,64.18115234375
2020-04-02,66.02362060546875
2020-04-03,64.31597137451172
2020-04-06,67.80319213867188
2020-04-07,66.7156982421875
2020-04-08,69.52883911132812
2020-04-09,70.68824005126953
2020-04-13,69.94226837158203
2020-04-14,73.69013977050781
2020-04-15,70.0411376953125
2020-04-16,70.6972427368164
2020-04-17,73.79798889160156
2020-04-20,71.946533203125
2020-04-21,70.13999938964844
2020-04-22,70.96685028076172
2020-04-23,71.27243041992188
2020-04-24,70.9309310913086
2020-04-27,72.5666732788086
2020-04-28,74.95741271972656
2020-04-29,74.51700592041016
2020-04-30,72.94416046142578
2020-05-01,71.73080444335938
2020-05-04,71.64994049072266
2020-05-05,72.58467102050781
2020-05-06,70.7601547241211
2020-05-07,70.13999938964844
2020-05-08,73.1059341430664
2020-05-11,72.64757537841797
2020-05-12,71.38029479980469
2020-05-13,70.2568359375
2020-05-14,69.47490692138672
2020-05-15,70.1310043334961
2020-05-18,73.6002426147461
2020-05-19,73.74406433105469
2020-05-20,75.37982177734375
2020-05-21,75.67642211914062
2020-05-22,75.39778900146484
2020-05-26,77.86041259765625
2020-05-27,79.20858764648438
2020-05-28,81.70716094970703
2020-05-29,81.04207611083984
2020-06-01,81.37462615966797
2020-06-02,83.08226776123047
2020-06-03,86.03024291992188
2020-06-04,83.82826232910156
2020-06-05,86.75823974609375
2020-06-08,89.24783325195312
2020-06-09,88.1962890625
2020-06-10,87.12674713134766
2020-06-11,82.1655502319336
2020-06-12,82.94367218017578
2020-06-15,84.6628189086914
2020-06-16,86.02002716064453
2020-06-17,86.8343505859375
2020-06-18,86.11953735351562
2020-06-19,88.97872924804688
2020-06-22,88.2458267211914
2020-06-23,88.42680358886719
2020-06-24,86.21906280517578
2020-06-25,87.06958770751953
2020-06-26,85.83000183105469
2020-06-29,86.99720764160156
2020-06-30,88.21868896484375
2020-07-01,87.8839111328125
2020-07-02,88.2458267211914
2020-07-06,89.6482925415039
2020-07-07,89.32255554199219
2020-07-08,88.83396911621094
2020-07-09,87.69389343261719
2020-07-10,87.84772491455078
2020-07-13,87.30485534667969
2020-07-14,88.52632904052734
2020-07-15,89.98306274414062
2020-07-16,91.42170715332031
2020-07-17,90.86073303222656
2020-07-20,90.66166687011719
2020-07-21,90.30879974365234
2020-07-22,91.70220184326172
2020-07-23,90.66166687011719
2020-07-24,87.53105926513672
2020-07-27,90.74310302734375
2020-07-28,89.9016342163086
2020-07-29,89.37686157226562
2020-07-30,90.4897689819336
2020-07-31,89.20494079589844
2020-08-03,90.45357513427734
2020-08-04,90.42643737792969
2020-08-05,92.61605072021484
2020-08-06,92.58891296386719
2020-08-07,92.1907958984375
2020-08-10,92.38984680175781
2020-08-11,91.83793640136719
2020-08-12,93.44847106933594
2020-08-13,94.66091918945312
2020-08-14,94.35328674316406
2020-08-17,94.53425598144531
2020-08-18,94.29900360107422
2020-08-19,94.09088897705078
2020-08-20,93.1408462524414
2020-08-21,92.67939758300781
2020-08-24,93.77420806884766
2020-08-25,93.77420806884766
2020-08-26,94.70616912841797
2020-08-27,92.80606842041016
2020-08-28,93.88277435302734
2020-08-31,93.74706268310547
2020-09-01,94.0999526977539
2020-09-02,95.7376480102539
2020-09-03,91.66600036621094
2020-09-04,92.04602813720703
2020-09-08,89.9016342163086
2020-09-09,91.5121841430664
2020-09-10,89.93783569335938
2020-09-11,90.52595520019531
2020-09-14,90.76264953613281
2020-09-15,91.0175552368164
2020-09-16,89.5700912475586
2020-09-17,89.39710235595703
2020-09-18,87.69474029541016
2020-09-21,85.810302734375
2020-09-22,86.61141967773438
2020-09-23,85.08201599121094
2020-09-24,84.37193298339844
2020-09-25,85.16394805908203
2020-09-28,86.82989501953125
2020-09-29,86.4930648803711
2020-09-30,86.35651397705078
2020-10-01,86.1926498413086
2020-10-02,86.42024230957031
2020-10-05,87.88592529296875
2020-10-06,86.62051391601562
2020-10-07,88.2318344116211
2020-10-08,89.3333740234375
2020-10-09,89.96153259277344
2020-10-12,90.18912506103516
2020-10-13,89.95243835449219
2020-10-14,89.66112518310547
2020-10-15,90.15271759033203
2020-10-16,90.23464965820312
2020-10-19,88.96015167236328
2020-10-20,89.93421173095703
2020-10-21,89.5700912475586
2020-10-22,90.16180419921875
2020-10-23,91.80044555664062
2020-10-26,90.50774383544922
2020-10-27,89.77035522460938
2020-10-28,88.82357788085938
2020-10-29,91.70032501220703
2020-10-30,94.69538879394531
2020-11-02,100.03919219970703
2020-11-03,100.70374298095703
2020-11-04,101.28638458251953
2020-11-05,103.11620330810547
2020-11-06,104.86410522460938
2020-11-09,104.9369125366211
2020-11-10,103.94461822509766
2020-11-11,104.52727508544922
2020-11-12,103.55317687988281
2020-11-13,105.2646484375
2020-11-16,106.97611236572266
2020-11-17,106.812255859375
2020-11-18,104.05387115478516
2020-11-19,104.04475402832031
2020-11-20,104.22682189941406
2020-11-23,104.38159942626953
2020-11-24,106.02023315429688
2020-11-25,105.93831634521484
2020-11-27,106.55736541748047
2020-11-30,106.2933578491211
2020-12-01,109.06084442138672
2020-12-02,107.8591537475586
2020-12-03,108.55103302001953
2020-12-04,110.46277618408203
2020-12-07,110.4263916015625
2020-12-08,111.8374252319336
2020-12-09,108.74220275878906
2020-12-10,107.9684066772461
2020-12-11,108.27794647216797
2020-12-14,107.25306701660156
2020-12-15,109.06488037109375
2020-12-16,108.27794647216797
2020-12-17,108.55244445800781
2020-12-18,109.3393783569336
2020-12-21,108.14067840576172
2020-12-22,109.01911926269531
2020-12-23,110.02567291259766
2020-12-24,109.99822235107422
2020-12-28,110.47404479980469
2020-12-29,109.23871612548828
2020-12-30,109.3668212890625
2020-12-31,109.49494171142578
2021-01-04,108.70801544189453
2021-01-05,108.48839569091797
2021-01-06,109.33023834228516
2021-01-07,111.23352813720703
2021-01-08,111.61785888671875
2021-01-11,110.93157958984375
2021-01-12,111.65445709228516
2021-01-13,110.5289535522461
2021-01-14,110.6113052368164
2021-01-15,110.73025512695312
2021-01-19,112.26753997802734
2021-01-20,113.44796752929688
2021-01-21,113.26494598388672
2021-01-22,113.31071472167969
2021-01-25,113.02703094482422
2021-01-26,111.0962905883789
2021-01-27,107.34457397460938
2021-01-28,107.49098205566406
2021-01-29,105.10270690917969
2021-02-01,107.39032745361328
2021-02-02,108.77206420898438
2021-02-03,108.83611297607422
2021-02-04,109.1380615234375
2021-02-05,110.1080322265625
2021-02-08,113.59436798095703
2021-02-09,115.40617370605469
2021-02-10,117.23626708984375
2021-02-11,118.43498992919922
2021-02-12,119.59710693359375
2021-02-16,121.22586822509766
2021-02-17,118.50818634033203
2021-02-18,116.76043701171875
2021-02-19,117.13560485839844
2021-02-22,116.80619049072266
2021-02-23,115.32381439208984
2021-02-24,117.53823852539062
2021-02-25,113.77737426757812
2021-02-26,113.48456573486328
2021-03-01,117.3735122680664
2021-03-02,116.22056579589844
2021-03-03,113.3015365600586
2021-03-04,109.67794036865234
2021-03-05,112.02046966552734
2021-03-08,112.11197662353516
2021-03-09,114.59178161621094
2021-03-10,116.11076354980469
2021-03-11,116.8702621459961
2021-03-12,117.19207000732422
2021-03-15,117.78968811035156
2021-03-16,117.94599151611328
2021-03-17,116.24502563476562
2021-03-18,115.34396362304688
2021-03-19,115.58303833007812
2021-03-22,117.30239868164062
2021-03-23,115.99678039550781
2021-03-24,116.56682586669922
2021-03-25,117.27481079101562
2021-03-26,118.02874755859375
2021-03-29,119.49986267089844
2021-03-30,120.19861602783203
2021-03-31,121.22840118408203
2021-04-01,121.8352279663086
2021-04-05,124.979736328125
2021-04-06,125.52223205566406
2021-04-07,124.41886138916016
2021-04-08,124.70390319824219
2021-04-09,126.56114959716797
2021-04-12,126.74504852294922
2021-04-13,127.49895477294922
2021-04-14,126.52436065673828
2021-04-15,127.38864135742188
2021-04-16,129.27354431152344
2021-04-19,129.22756958007812
2021-04-20,127.06685638427734
2021-04-21,127.8023681640625
2021-04-22,127.94954681396484
2021-04-23,129.9630889892578
2021-04-26,130.2389373779297
2021-04-27,129.75161743164062
2021-04-28,126.31291961669922
2021-04-29,127.50820922851562
2021-04-30,126.18419647216797
2021-05-03,126.78180694580078
2021-05-04,126.20258331298828
2021-05-05,128.3540802001953
2021-05-06,129.95388793945312
2021-05-07,131.99505615234375
2021-05-10,130.91012573242188
2021-05-11,129.26429748535156
2021-05-12,125.18199920654297
2021-05-13,126.96569061279297
2021-05-14,129.0804443359375
2021-05-17,128.8137969970703
2021-05-18,128.97010803222656
2021-05-19,127.0392837524414
2021-05-20,128.05987548828125
2021-05-21,128.5747528076172
2021-05-24,128.712646484375
2021-05-25,129.521728515625
2021-05-26,130.17454528808594
2021-05-27,130.91012573242188
2021-05-28,130.7814178466797
2021-06-01,131.40664672851562
2021-06-02,130.45042419433594
2021-06-03,130.76300048828125
2021-06-04,132.06861877441406
2021-06-07,131.72842407226562
2021-06-08,131.06643676757812
2021-06-09,130.71702575683594
2021-06-10,131.11241149902344
2021-06-11,133.098388671875
2021-06-14,131.79595947265625
2021-06-15,132.4517822265625
2021-06-16,131.0015411376953
2021-06-17,130.24411010742188
2021-06-18,128.89547729492188
2021-06-21,131.1770477294922
2021-06-22,131.50038146972656
2021-06-23,131.04774475097656
2021-06-24,132.12850952148438
2021-06-25,133.35702514648438
2021-06-28,133.26466369628906
2021-06-29,134.29002380371094
2021-06-30,133.60643005371094
2021-07-01,134.9458465576172
2021-07-02,135.78640747070312
2021-07-06,135.45388793945312
2021-07-07,136.55313110351562
2021-07-08,135.54624938964844
2021-07-09,137.45835876464844
2021-07-12,138.45596313476562
2021-07-13,137.71697998046875
2021-07-14,137.9755859375
2021-07-15,137.7354736328125
2021-07-16,137.9940948486328
2021-07-19,136.3683624267578
2021-07-20,138.382080078125
2021-07-21,140.37730407714844
2021-07-22,139.54595947265625
2021-07-23,142.3725128173828
2021-07-26,141.5966033935547
2021-07-27,140.4419403076172
2021-07-28,144.1829833984375
2021-07-29,145.7810516357422
2021-07-30,145.20831298828125
2021-08-02,145.80877685546875
2021-08-03,148.699951171875
2021-08-04,149.9008331298828
2021-08-05,151.3879852294922
2021-08-06,153.08767700195312
2021-08-09,152.83822631835938
2021-08-10,153.0229949951172
2021-08-11,154.4731903076172
2021-08-12,153.29086303710938
2021-08-13,154.74107360839844
2021-08-16,155.9696807861328
2021-08-17,154.23304748535156
2021-08-18,152.08079528808594
2021-08-19,154.07601928710938
2021-08-20,157.42910766601562
2021-08-23,158.27896118164062
2021-08-24,160.20025634765625
2021-08-25,159.4427947998047
2021-08-26,159.72915649414062
2021-08-27,162.4449005126953
2021-08-30,164.77264404296875
2021-08-31,161.1239776611328
2021-09-01,162.1123504638672
2021-09-02,162.27862548828125
2021-09-03,162.67581176757812
2021-09-07,161.18862915039062
2021-09-08,159.90467834472656
2021-09-09,159.90467834472656
2021-09-10,159.42433166503906
2021-09-13,158.18655395507812
2021-09-14,157.15721130371094
2021-09-15,156.84190368652344
2021-09-16,156.36892700195312
2021-09-17,155.10775756835938
2021-09-20,154.84812927246094
2021-09-21,154.21751403808594
2021-09-22,157.0459442138672
2021-09-23,159.32716369628906
2021-09-24,160.0783233642578
2021-09-27,150.79559326171875
2021-09-28,146.5669403076172
2021-09-29,146.52980041503906
2021-09-30,144.16510009765625
2021-10-01,143.84051513671875
2021-10-04,143.9796142578125
2021-10-05,145.85284423828125
2021-10-06,144.93478393554688
2021-10-07,145.2222900390625
2021-10-08,144.16510009765625
2021-10-11,142.4031524658203
2021-10-12,142.66282653808594
2021-10-13,143.52523803710938
2021-10-14,145.8250274658203
2021-10-15,144.78640747070312
2021-10-18,147.81881713867188
2021-10-19,147.9393768310547
2021-10-20,150.51739501953125
2021-10-21,152.0846405029297
2021-10-22,153.15106201171875
2021-10-25,152.14024353027344
2021-10-26,148.6534423828125
2021-10-27,135.587158203125
2021-10-28,134.5114288330078
2021-10-29,133.16680908203125
2021-11-01,131.0616912841797
2021-11-02,133.76956176757812
2021-11-03,132.74020385742188
2021-11-04,132.33212280273438
2021-11-05,131.84994506835938
2021-11-08,135.81900024414062
2021-11-09,134.409423828125
2021-11-10,132.63818359375
2021-11-11,131.72010803222656
2021-11-12,132.68455505371094
2021-11-15,134.72471618652344
2021-11-16,135.30892944335938
2021-11-17,134.30743408203125
2021-11-18,134.03846740722656
2021-11-19,132.4249267578125
2021-11-22,132.14671325683594
2021-11-23,132.4063720703125
2021-11-24,132.71237182617188
2021-11-26,129.2626495361328
2021-11-29,129.12355041503906
2021-11-30,123.83767700195312
2021-12-01,122.62284851074219
