,PH
2021-06-09,290.3288269042969
2021-06-10,288.1993713378906
2021-06-11,287.07763671875
2021-06-14,282.2578125
2021-06-15,281.2881164550781
2021-06-16,281.34527587890625
2021-06-17,271.1732482910156
2021-06-18,267.1234130859375
2021-06-21,273.8350524902344
2021-06-22,275.01385498046875
2021-06-23,280.6702575683594
2021-06-24,284.12109375
2021-06-25,286.8494873046875
2021-06-28,288.8268127441406
2021-06-29,287.7145690917969
2021-06-30,291.95440673828125
2021-07-01,291.87841796875
2021-07-02,293.05718994140625
2021-07-06,288.9219055175781
2021-07-07,293.0286865234375
2021-07-08,291.73577880859375
2021-07-09,296.19439697265625
2021-07-12,297.924560546875
2021-07-13,294.5116882324219
2021-07-14,291.6882019042969
2021-07-15,291.1274108886719
2021-07-16,285.19537353515625
2021-07-19,275.6222839355469
2021-07-20,284.7485656738281
2021-07-21,290.11968994140625
2021-07-22,287.9616394042969
2021-07-23,291.5456237792969
2021-07-26,293.9698486328125
2021-07-27,293.92230224609375
2021-07-28,291.2034606933594
2021-07-29,294.07440185546875
2021-07-30,296.63165283203125
2021-08-02,290.3858947753906
2021-08-03,294.159912109375
2021-08-04,288.3800048828125
2021-08-05,285.4140625
2021-08-06,283.7978515625
2021-08-09,282.4859313964844
2021-08-10,283.91192626953125
2021-08-11,281.39276123046875
2021-08-12,280.09033203125
2021-08-13,278.5407409667969
2021-08-16,284.2446594238281
2021-08-17,281.7159423828125
2021-08-18,278.5978698730469
2021-08-19,273.1505126953125
2021-08-20,273.64495849609375
2021-08-23,280.0237731933594
2021-08-24,284.2161560058594
2021-08-25,288.5321350097656
2021-08-26,289.9915771484375
2021-08-27,290.48760986328125
2021-08-30,287.64501953125
2021-08-31,282.9900207519531
2021-09-01,280.4049987792969
2021-09-02,281.2825622558594
2021-09-03,276.5417785644531
2021-09-07,276.5321960449219
2021-09-08,274.4908447265625
2021-09-09,274.7389221191406
2021-09-10,270.9519348144531
2021-09-13,276.1697082519531
2021-09-14,272.5354309082031
2021-09-15,276.8088073730469
2021-09-16,276.1888122558594
2021-09-17,274.36688232421875
2021-09-20,271.61016845703125
2021-09-21,266.5831298828125
2021-09-22,272.23968505859375
2021-09-23,277.67681884765625
2021-09-24,274.56719970703125
2021-09-27,277.6101379394531
2021-09-28,272.7738952636719
2021-09-29,275.2825927734375
2021-09-30,266.72625732421875
2021-10-01,278.2396545410156
2021-10-04,275.62603759765625
2021-10-05,278.4781494140625
2021-10-06,280.0425109863281
2021-10-07,276.398681640625
2021-10-08,277.5338134765625
2021-10-11,274.17608642578125
2021-10-12,271.58154296875
2021-10-13,272.64031982421875
2021-10-14,280.9200439453125
2021-10-15,284.2109680175781
2021-10-18,282.1410827636719
2021-10-19,282.5798645019531
2021-10-20,286.49072265625
2021-10-21,285.4034118652344
2021-10-22,285.4510498046875
2021-10-25,289.8865966796875
2021-10-26,290.1728515625
2021-10-27,284.2396545410156
2021-10-28,287.7689208984375
2021-10-29,282.9136962890625
2021-11-01,286.94866943359375
2021-11-02,288.0074462890625
2021-11-03,290.058349609375
2021-11-04,310.6241455078125
2021-11-05,310.7291564941406
2021-11-08,314.2775573730469
2021-11-09,314.3729248046875
2021-11-10,312.6984558105469
2021-11-11,312.80364990234375
2021-11-12,319.5975036621094
2021-11-15,314.1719665527344
2021-11-16,318.1430969238281
2021-11-17,315.1192626953125
2021-11-18,317.9707946777344
2021-11-19,315.53082275390625
2021-11-22,312.5070495605469
2021-11-23,314.832275390625
2021-11-24,311.0238952636719
2021-11-26,296.2879943847656
2021-11-29,295.8095397949219
2021-11-30,289.0348205566406
2021-12-01,280.461181640625
2021-12-02,291.7810363769531
2021-12-03,292.2307434082031
2021-12-06,298.2208557128906
2021-12-07,300.90008544921875
2021-12-08,302.5937805175781
2021-12-09,304.59368896484375
2021-12-10,305.1772766113281
2021-12-13,300.5556640625
2021-12-14,297.9720153808594
2021-12-15,301.5220947265625
2021-12-16,299.6369934082031
2021-12-17,289.5610656738281
2021-12-20,283.5997619628906
2021-12-21,292.163818359375
2021-12-22,293.26422119140625
2021-12-23,298.4409484863281
2021-12-27,302.880859375
2021-12-28,303.73248291015625
2021-12-29,304.8616027832031
2021-12-30,301.41680908203125
2021-12-31,304.4022216796875
2022-01-03,302.3736877441406
2022-01-04,310.06707763671875
2022-01-05,304.6414794921875
2022-01-06,310.15313720703125
2022-01-07,309.7799377441406
2022-01-10,303.7611999511719
2022-01-11,307.5121154785156
2022-01-12,311.09088134765625
2022-01-13,313.6553039550781
2022-01-14,312.8323669433594
2022-01-18,313.7510070800781
2022-01-19,309.15802001953125
2022-01-20,300.6800537109375
2022-01-21,299.9624328613281
2022-01-24,300.62261962890625
2022-01-25,298.3547668457031
2022-01-26,300.354736328125
2022-01-27,295.36932373046875
2022-01-28,295.2545471191406
2022-01-31,296.64202880859375
2022-02-01,303.5315246582031
2022-02-02,305.9236755371094
2022-02-03,298.1250915527344
2022-02-04,289.90557861328125
2022-02-07,290.6711120605469
2022-02-08,291.5896911621094
2022-02-09,300.69915771484375
2022-02-10,292.2509460449219
2022-02-11,288.51641845703125
2022-02-14,289.10211181640625
2022-02-15,294.09417724609375
2022-02-16,297.82867431640625
2022-02-17,290.9068603515625
2022-02-18,288.03643798828125
2022-02-22,283.5050964355469
2022-02-23,278.33056640625
2022-02-24,277.6297302246094
2022-02-25,286.0779724121094
2022-02-28,284.54193115234375
2022-03-01,276.1224670410156
2022-03-02,285.4251403808594
2022-03-03,283.1787109375
2022-03-04,272.50323486328125
2022-03-07,261.05010986328125
2022-03-08,260.7620849609375
2022-03-09,266.9638366699219
2022-03-10,264.6117858886719
2022-03-11,260.147705078125
2022-03-14,263.0181579589844
2022-03-15,267.9815368652344
2022-03-16,274.48089599609375
2022-03-17,277.3129577636719
2022-03-18,278.7818298339844
2022-03-21,276.99609375
2022-03-22,278.6185607910156
2022-03-23,275.2776794433594
2022-03-24,277.581787109375
2022-03-25,278.82012939453125
2022-03-28,275.22003173828125
2022-03-29,285.8763732910156
2022-03-30,279.9914245605469
2022-03-31,272.4168395996094
2022-04-01,270.919189453125
2022-04-04,272.7816467285156
2022-04-05,263.4597473144531
2022-04-06,262.4997863769531
2022-04-07,265.5718078613281
2022-04-08,263.1045837402344
2022-04-11,259.6100769042969
2022-04-12,259.45648193359375
2022-04-13,262.6149597167969
2022-04-14,262.9222412109375
2022-04-18,260.47412109375
2022-04-19,271.63916015625
2022-04-20,277.8697814941406
2022-04-21,275.4985046386719
2022-04-22,265.9942321777344
2022-04-25,267.1366882324219
2022-04-26,260.53167724609375
2022-04-27,260.8388671875
2022-04-28,265.3126220703125
2022-04-29,259.99407958984375
2022-05-02,262.1445617675781
2022-05-03,265.3797607421875
2022-05-04,278.96417236328125
2022-05-05,265.12066650390625
2022-05-06,260.685302734375
2022-05-09,260.3492736816406
2022-05-10,255.11720275878906
2022-05-11,254.30113220214844
2022-05-12,251.29074096679688
2022-05-13,256.0282897949219
2022-05-16,256.0764465332031
2022-05-17,262.8788757324219
2022-05-18,254.0985107421875
2022-05-19,253.46168518066406
2022-05-20,249.6793975830078
2022-05-23,252.43896484375
2022-05-24,252.86346435546875
2022-05-25,253.345947265625
2022-05-26,258.5948181152344
2022-05-27,263.139404296875
2022-05-31,262.6086730957031
2022-06-01,262.9270324707031
2022-06-02,269.0250549316406
2022-06-03,267.11456298828125
2022-06-06,268.0408630371094
2022-06-07,273.79150390625
2022-06-08,273.0774841308594
2022-06-09,267.2304382324219
2022-06-10,254.3493194580078
2022-06-13,244.2568359375
2022-06-14,243.755126953125
2022-06-15,245.8392333984375
2022-06-16,232.08982849121094
2022-06-17,228.06629943847656
2022-06-21,233.40203857421875
2022-06-22,235.30284118652344
2022-06-23,231.53021240234375
2022-06-24,244.2086181640625
2022-06-27,243.0218048095703
2022-06-28,241.21751403808594
2022-06-29,238.64132690429688
2022-06-30,237.40625
2022-07-01,240.31056213378906
2022-07-05,237.6571502685547
2022-07-06,235.54408264160156
2022-07-07,242.14376831054688
2022-07-08,239.32635498046875
2022-07-11,239.33599853515625
2022-07-12,240.34910583496094
2022-07-13,236.57647705078125
2022-07-14,236.0651092529297
2022-07-15,239.63511657714844
2022-07-18,239.05616760253906
2022-07-19,250.85655212402344
2022-07-20,255.87393188476562
2022-07-21,258.8746337890625
2022-07-22,258.45965576171875
2022-07-25,258.1509704589844
2022-07-26,260.82366943359375
2022-07-27,267.3172607421875
2022-07-28,273.00994873046875
2022-07-29,278.93426513671875
2022-08-01,277.2071533203125
2022-08-02,275.5572204589844
2022-08-03,279.8702087402344
2022-08-04,283.160400390625
2022-08-05,282.53326416015625
2022-08-08,282.272705078125
2022-08-09,279.57110595703125
2022-08-10,289.1618957519531
2022-08-11,291.64166259765625
2022-08-12,297.17999267578125
2022-08-15,295.6554870605469
2022-08-16,295.3563537597656
2022-08-17,288.67950439453125
2022-08-18,290.1749572753906
2022-08-19,285.3699951171875
2022-08-22,275.04583740234375
2022-08-23,275.52825927734375
2022-08-24,275.3738098144531
2022-08-25,282.10870361328125
2022-08-26,267.7148742675781
2022-08-29,264.92333984375
2022-08-30,261.32733154296875
2022-08-31,256.85894775390625
2022-09-01,259.4275207519531
2022-09-02,256.73297119140625
2022-09-06,258.3418884277344
2022-09-07,264.62286376953125
2022-09-08,266.3191223144531
2022-09-09,270.4191589355469
2022-09-12,273.8697814941406
2022-09-13,261.9767761230469
2022-09-14,262.45166015625
2022-09-15,259.3208923339844
2022-09-16,252.10951232910156
2022-09-19,257.0140686035156
2022-09-20,251.00450134277344
2022-09-21,250.6846160888672
2022-09-22,242.736572265625
2022-09-23,237.1050567626953
2022-09-26,232.60757446289062
2022-09-27,230.96949768066406
2022-09-28,240.23582458496094
2022-09-29,238.0161590576172
2022-09-30,234.86602783203125
2022-10-03,244.51034545898438
2022-10-04,254.94944763183594
2022-10-05,255.10458374023438
2022-10-06,252.9140167236328
2022-10-07,246.3810272216797
2022-10-10,245.10157775878906
2022-10-11,247.16616821289062
2022-10-12,245.39239501953125
2022-10-13,251.19834899902344
2022-10-14,246.4295196533203
2022-10-17,253.93179321289062
2022-10-18,258.6327209472656
2022-10-19,257.421142578125
2022-10-20,251.92535400390625
2022-10-21,261.1141357421875
2022-10-24,268.5775146484375
2022-10-25,273.2010192871094
2022-10-26,270.3319396972656
2022-10-27,274.8681335449219
2022-10-28,282.69024658203125
2022-10-31,281.69183349609375
2022-11-01,280.06353759765625
2022-11-02,274.8390808105469
2022-11-03,277.378662109375
2022-11-04,289.6981201171875
2022-11-07,291.4040832519531
2022-11-08,290.0567932128906
2022-11-09,280.3446350097656
2022-11-10,295.3599853515625
2022-11-11,300.47216796875
2022-11-14,298.90435791015625
2022-11-15,302.8968200683594
2022-11-16,301.2511901855469
2022-11-17,296.1584167480469
2022-11-18,297.6092834472656
2022-11-21,299.3426208496094
2022-11-22,301.2706604003906
2022-11-23,298.3103942871094
2022-11-25,297.998779296875
2022-11-28,287.3264465332031
2022-11-29,286.5669250488281
2022-11-30,291.09490966796875
2022-12-01,289.71209716796875
2022-12-02,289.5758361816406
2022-12-05,285.1841735839844
2022-12-06,282.4770812988281
2022-12-07,284.39544677734375
2022-12-08,284.444091796875
2022-12-09,281.8442077636719
2022-12-12,288.0762023925781
2022-12-13,290.46197509765625
2022-12-14,289.1960144042969
2022-12-15,282.0292053222656
2022-12-16,278.2510681152344
2022-12-19,275.28106689453125
2022-12-20,279.0981750488281
2022-12-21,284.5707092285156
2022-12-22,282.8957824707031
2022-12-23,283.3242492675781
2022-12-27,284.8921203613281
2022-12-28,279.3416442871094
2022-12-29,284.3370361328125
2022-12-30,283.36328125
2023-01-03,284.1033020019531
2023-01-04,289.09869384765625
2023-01-05,290.2769470214844
2023-01-06,300.4526672363281
2023-01-09,301.3971862792969
2023-01-10,302.3515319824219
2023-01-11,303.14996337890625
2023-01-12,306.90869140625
2023-01-13,309.1580505371094
2023-01-17,306.4510498046875
2023-01-18,299.73211669921875
2023-01-19,289.9945373535156
2023-01-20,297.3074645996094
2023-01-23,303.5297546386719
2023-01-24,304.48406982421875
2023-01-25,302.0594177246094
2023-01-26,306.1589050292969
2023-01-27,311.40740966796875
2023-01-30,308.9730224609375
2023-01-31,317.44476318359375
2023-02-01,320.06414794921875
2023-02-02,328.6916198730469
2023-02-03,340.81494140625
2023-02-06,339.8313903808594
2023-02-07,339.8606262207031
2023-02-08,342.752685546875
2023-02-09,343.6910095214844
2023-02-10,341.0128479003906
2023-02-13,344.10162353515625
2023-02-14,344.4045715332031
2023-02-15,353.0158996582031
2023-02-16,346.5451965332031
2023-02-17,347.4639587402344
2023-02-21,335.7933044433594
2023-02-22,337.5331115722656
2023-02-23,341.139892578125
2023-02-24,340.1819763183594
2023-02-27,342.57672119140625
2023-02-28,343.9158935546875
2023-03-01,345.3819885253906
2023-03-02,347.4835205078125
2023-03-03,351.7354431152344
2023-03-06,352.37078857421875
2023-03-07,351.4324951171875
2023-03-08,354.4918518066406
2023-03-09,343.0166015625
2023-03-10,330.8375549316406
2023-03-13,324.6014099121094
2023-03-14,326.68341064453125
2023-03-15,306.4697570800781
2023-03-16,306.91937255859375
2023-03-17,298.04412841796875
2023-03-20,308.7080993652344
2023-03-21,318.8540344238281
2023-03-22,314.8562927246094
2023-03-23,313.194580078125
2023-03-24,313.63446044921875
2023-03-27,317.3389587402344
2023-03-28,320.3495178222656
2023-03-29,326.6345520019531
2023-03-30,328.9804382324219
2023-03-31,328.53070068359375
2023-04-03,331.5218200683594
2023-04-04,313.40966796875
2023-04-05,305.5313720703125
2023-04-06,305.4238586425781
2023-04-10,308.0629577636719
2023-04-11,310.80963134765625
2023-04-12,317.2021179199219
2023-04-13,312.3442077636719
2023-04-14,311.91412353515625
2023-04-17,318.072021484375
2023-04-18,317.3780517578125
2023-04-19,316.1366882324219
2023-04-20,312.129150390625
2023-04-21,313.5660095214844
2023-04-24,315.6772766113281
2023-04-25,309.9591979980469
2023-04-26,304.622314453125
2023-04-27,316.0096130371094
2023-04-28,317.55401611328125
2023-05-01,319.98785400390625
2023-05-02,317.6908264160156
2023-05-03,315.9314880371094
2023-05-04,315.0224304199219
2023-05-05,325.78411865234375
2023-05-08,327.2893981933594
2023-05-09,331.463134765625
2023-05-10,319.5089416503906
2023-05-11,318.71356201171875
2023-05-12,318.1243896484375
2023-05-15,321.7672424316406
2023-05-16,315.7187805175781
2023-05-17,324.9289855957031
2023-05-18,329.0823974609375
2023-05-19,326.814208984375
2023-05-22,328.0907287597656
2023-05-23,322.82769775390625
2023-05-24,316.1802673339844
2023-05-25,321.20758056640625
2023-05-26,326.853515625
2023-05-30,324.2711181640625
2023-05-31,314.63873291015625
2023-06-01,320.0882263183594
2023-06-02,334.5614013671875
2023-06-05,331.27203369140625
2023-06-06,340.30548095703125
2023-06-07,352.44171142578125
2023-06-08,349.38800048828125
2023-06-09,349.68255615234375
2023-06-12,352.0980224609375
2023-06-13,361.56353759765625
2023-06-14,360.89581298828125
2023-06-15,367.2683410644531
2023-06-16,362.4177551269531
2023-06-20,365.1180114746094
2023-06-21,367.4745178222656
2023-06-22,364.293212890625
2023-06-23,363.4192810058594
2023-06-26,368.67242431640625
2023-06-27,373.3070068359375
2023-06-28,375.5260925292969
2023-06-29,379.7481994628906
2023-06-30,382.9786682128906
2023-07-03,383.93109130859375
2023-07-05,375.9188537597656
2023-07-06,372.0992126464844
2023-07-07,377.2149658203125
2023-07-10,385.5315856933594
2023-07-11,391.48187255859375
2023-07-12,389.9010314941406
2023-07-13,391.442626953125
2023-07-14,389.0271301269531
2023-07-17,393.6911315917969
2023-07-18,401.163330078125
2023-07-19,396.3717346191406
2023-07-20,395.5174560546875
2023-07-21,390.45086669921875
2023-07-24,390.66693115234375
2023-07-25,390.8829345703125
2023-07-26,386.6313171386719
2023-07-27,390.1170349121094
2023-07-28,392.33612060546875
2023-07-31,402.5871276855469
2023-08-01,406.67181396484375
2023-08-02,398.5220947265625
2023-08-03,410.60919189453125
2023-08-04,406.65216064453125
2023-08-07,417.2566833496094
2023-08-08,417.423583984375
2023-08-09,414.6153259277344
2023-08-10,405.287353515625
2023-08-11,408.969482421875
2023-08-14,406.328125
2023-08-15,401.3597717285156
2023-08-16,398.9639587402344
2023-08-17,391.8255310058594
2023-08-18,390.5588684082031
2023-08-21,390.2741394042969
2023-08-22,390.8927307128906
2023-08-23,396.83319091796875
2023-08-24,391.1185607910156
2023-08-25,397.3866882324219
2023-08-28,402.63970947265625
2023-08-29,410.48480224609375
2023-08-30,412.7810974121094
2023-08-31,410.8790283203125
2023-09-01,416.35870361328125
2023-09-05,405.7245788574219
2023-09-06,405.9117736816406
2023-09-07,403.2015380859375
2023-09-08,403.29022216796875
2023-09-11,400.3039855957031
2023-09-12,399.5253601074219
2023-09-13,384.3970642089844
2023-09-14,389.47265625
2023-09-15,386.4568786621094
2023-09-18,390.1428527832031
2023-09-19,386.05279541015625
2023-09-20,384.8208312988281
2023-09-21,376.0986328125
2023-09-22,381.7065124511719
2023-09-25,385.8556823730469
2023-09-26,378.34576416015625
2023-09-27,385.4614562988281
2023-09-28,386.76239013671875
2023-09-29,383.8944091796875
2023-10-02,379.6762390136719
2023-10-03,376.43377685546875
2023-10-04,379.0356140136719
2023-10-05,378.1387634277344
2023-10-06,386.0626525878906
2023-10-09,389.6993713378906
2023-10-10,391.52264404296875
2023-10-11,401.40777587890625
2023-10-12,400.9938659667969
2023-10-13,387.25518798828125
2023-10-16,391.256591796875
2023-10-17,397.01220703125
2023-10-18,373.50665283203125
2023-10-19,369.564453125
2023-10-20,367.5341796875
2023-10-23,361.571533203125
2023-10-24,367.8890075683594
2023-10-25,362.2121276855469
2023-10-26,364.6169128417969
2023-10-27,360.9506530761719
2023-10-30,364.2128601074219
2023-10-31,363.5821228027344
2023-11-01,365.1195983886719
2023-11-02,398.7369384765625
2023-11-03,395.39593505859375
2023-11-06,400.2744445800781
2023-11-07,401.2008056640625
2023-11-08,404.7291259765625
2023-11-09,406.8579406738281
2023-11-10,414.8795471191406
2023-11-13,414.8597717285156
2023-11-14,423.29681396484375
2023-11-15,424.40460205078125
2023-11-16,421.7934265136719
2023-11-17,427.92584228515625
2023-11-20,426.82794189453125
2023-11-21,428.2027893066406
2023-11-22,426.53118896484375
2023-11-24,428.94464111328125
2023-11-27,427.21368408203125
2023-11-28,421.8824157714844
2023-11-29,423.3957214355469
2023-11-30,428.4599609375
2023-12-01,435.3638916015625
2023-12-04,433.3758239746094
2023-12-05,430.09197998046875
2023-12-06,429.5875244140625
2023-12-07,429.04351806640625
2023-12-08,433.8505859375
2023-12-11,433.44500732421875
2023-12-12,436.0265808105469
2023-12-13,436.7288513183594
2023-12-14,450.44775390625
2023-12-15,448.657470703125
2023-12-18,448.54864501953125
2023-12-19,455.2449035644531
2023-12-20,444.52301025390625
2023-12-21,450.9324035644531
2023-12-22,453.19744873046875
2023-12-26,456.4317932128906
2023-12-27,457.21319580078125
2023-12-28,456.9263610839844
2023-12-29,455.6800842285156
2024-01-02,453.61285400390625
2024-01-03,445.769287109375
2024-01-04,447.1342468261719
2024-01-05,448.60797119140625
2024-01-08,453.6920166015625
2024-01-09,452.47540283203125
2024-01-10,455.75921630859375
2024-01-11,457.5989685058594
2024-01-12,455.30426025390625
2024-01-16,455.72955322265625
2024-01-17,451.08074951171875
2024-01-18,460.6256408691406
2024-01-19,465.2447204589844
2024-01-22,468.3603820800781
2024-01-23,463.98858642578125
2024-01-24,459.8145751953125
2024-01-25,466.65911865234375
2024-01-26,466.451416015625
2024-01-29,471.3078918457031
2024-01-30,472.6531066894531
2024-01-31,459.438720703125
2024-02-01,494.72991943359375
2024-02-02,504.7989807128906
2024-02-05,503.3251953125
2024-02-06,505.97601318359375
2024-02-07,508.6169128417969
2024-02-08,511.3646545410156
2024-02-09,517.1874389648438
2024-02-12,514.0330200195312
2024-02-13,507.5158386230469
2024-02-14,517.7130737304688
2024-02-15,517.6734619140625
2024-02-16,515.8780517578125
2024-02-20,515.3523559570312
2024-02-21,519.4987182617188
2024-02-22,525.7380981445312
2024-02-23,526.799560546875
2024-02-26,526.5416259765625
2024-02-27,527.2161865234375
2024-02-28,526.8292846679688
2024-02-29,531.1443481445312
2024-03-01,533.4754028320312
2024-03-04,531.203857421875
2024-03-05,523.7542114257812
2024-03-06,526.958251953125
2024-03-07,535.141845703125
2024-03-08,533.0289916992188
2024-03-11,531.7294921875
2024-03-12,533.9515991210938
2024-03-13,535.2212524414062
2024-03-14,531.9378051757812
2024-03-15,531.114501953125
2024-03-18,531.9478149414062
2024-03-19,534.507080078125
2024-03-20,542.0657348632812
2024-03-21,556.1317749023438
2024-03-22,550.4280395507812
2024-03-25,546.1030883789062
2024-03-26,544.7440185546875
2024-03-27,553.5625610351562
2024-03-28,551.3206787109375
2024-04-01,546.5791625976562
2024-04-02,543.0379028320312
2024-04-03,554.078369140625
2024-04-04,551.1818237304688
2024-04-05,562.1132202148438
2024-04-08,561.3792114257812
2024-04-09,556.8360595703125
2024-04-10,550.9041137695312
2024-04-11,551.3206787109375
2024-04-12,545.894775390625
2024-04-15,539.0005493164062
2024-04-16,539.7644653320312
2024-04-17,536.22314453125
2024-04-18,533.7630615234375
2024-04-19,530.3507690429688
2024-04-22,535.3799438476562
2024-04-23,545.97412109375
2024-04-24,541.95654296875
2024-04-25,544.9622802734375
2024-04-26,549.1880493164062
2024-04-29,549.9815673828125
2024-04-30,540.5282592773438
2024-05-01,538.5939331054688
2024-05-02,526.4127197265625
2024-05-03,531.8684692382812
2024-05-06,546.3609008789062
2024-05-07,545.755859375
2024-05-08,550.4478149414062
2024-05-09,557.8198852539062
2024-05-10,558.2576293945312
2024-05-13,548.2094116210938
2024-05-14,546.5877075195312
2024-05-15,550.4378662109375
2024-05-16,536.7283935546875
2024-05-17,542.3196411132812
2024-05-20,545.1948852539062
2024-05-21,544.0706176757812
2024-05-22,543.2747192382812
2024-05-23,523.8745727539062
2024-05-24,527.1178588867188
2024-05-28,523.8446655273438
2024-05-29,520.5119018554688
2024-05-30,521.775390625
2024-05-31,528.7992553710938
2024-06-03,510.45361328125
2024-06-04,509.82684326171875
2024-06-05,520.5217895507812
2024-06-06,512.5825805664062
2024-06-07,513.4979858398438
2024-06-10,523.3074340820312
2024-06-11,520.3228149414062
2024-06-12,530.2318115234375
2024-06-13,526.192626953125
2024-06-14,500.7236328125
2024-06-17,503.439697265625
2024-06-18,504.235595703125
2024-06-20,505.3896484375
2024-06-21,501.57928466796875
2024-06-24,507.67791748046875
2024-06-25,502.7134094238281
2024-06-26,500.0570983886719
2024-06-27,501.6389465332031
2024-06-28,503.2208251953125
2024-07-01,498.4454040527344
2024-07-02,507.4192199707031
2024-07-03,510.0954284667969
2024-07-05,502.9123840332031
2024-07-08,506.1656494140625
2024-07-09,506.0761413574219
2024-07-10,520.4918823242188
2024-07-11,525.4564208984375
2024-07-12,535.1466064453125
2024-07-15,541.9515380859375
2024-07-16,565.7689819335938
2024-07-17,555.083984375
2024-07-18,544.8665771484375
2024-07-19,541.8619995117188
2024-07-22,549.2937622070312
2024-07-23,548.8360595703125
2024-07-24,526.55078125
2024-07-25,542.339599609375
2024-07-26,551.7710571289062
2024-07-29,545.7122192382812
2024-07-30,548.388427734375
2024-07-31,558.2874755859375
2024-08-01,531.8037109375
2024-08-02,515.8557739257812
2024-08-05,503.71826171875
2024-08-06,515.3683471679688
2024-08-07,509.8765869140625
2024-08-08,565.172119140625
2024-08-09,566.8932495117188
2024-08-12,564.8736572265625
2024-08-13,568.6044311523438
2024-08-14,575.4292602539062
2024-08-15,587.8156127929688
2024-08-16,580.4136962890625
2024-08-19,583.4977416992188
2024-08-20,579.309326171875
2024-08-21,582.940673828125
2024-08-22,584.2936401367188
2024-08-23,590.7803344726562
2024-08-26,588.2234497070312
2024-08-27,587.0694580078125
2024-08-28,586.6204833984375
2024-08-29,589.8228759765625
2024-08-30,598.7816772460938
2024-09-03,573.9903564453125
2024-09-04,575.5866088867188
2024-09-05,573.8407592773438
2024-09-06,569.9599609375
2024-09-09,578.8289794921875
2024-09-10,579.726806640625
2024-09-11,583.01904296875
2024-09-12,586.1615600585938
2024-09-13,589.9326782226562
2024-09-16,595.3698120117188
2024-09-17,603.7399291992188
2024-09-18,607.5908203125
2024-09-19,624.570556640625
2024-09-20,622.2960205078125
2024-09-23,617.2578735351562
2024-09-24,623.8922119140625
2024-09-25,620.3505859375
2024-09-26,633.8984985351562
2024-09-27,631.2747192382812
2024-09-30,630.3269653320312
2024-10-01,628.6509399414062
2024-10-02,626.0171508789062
2024-10-03,624.8299560546875
2024-10-04,629.1896362304688
2024-10-07,628.2219848632812
2024-10-08,625.8575439453125
2024-10-09,631.2946166992188
2024-10-10,630.0277099609375
2024-10-11,635.6444091796875
2024-10-14,642.0093383789062
2024-10-15,636.5123291015625
2024-10-16,635.9735717773438
2024-10-17,638.3280029296875
2024-10-18,638.9265747070312
2024-10-21,637.7294311523438
2024-10-22,627.79296875
2024-10-23,628.2119750976562
2024-10-24,622.6651000976562
2024-10-25,620.270751953125
2024-10-28,622.17626953125
2024-10-29,623.6328125
2024-10-30,622.814697265625
2024-10-31,632.5716552734375
2024-11-01,633.5294189453125
2024-11-04,636.4923706054688
2024-11-05,651.9058837890625
2024-11-06,707.7835083007812
2024-11-07,688.1400146484375
2024-11-08,695.5800170898438
2024-11-11,708.1500244140625
2024-11-12,699.3200073242188
2024-11-13,706.4600219726562
2024-11-14,697.6300048828125
2024-11-15,698.9099731445312
2024-11-18,691.6799926757812
2024-11-19,689.760009765625
2024-11-20,690.4299926757812
2024-11-21,702.6799926757812
2024-11-22,706.8699951171875
2024-11-25,704.4199829101562
2024-11-26,706.8499755859375
2024-11-27,699.8800048828125
2024-11-29,702.9000244140625
2024-12-02,700.6900024414062
2024-12-03,700.9000244140625
2024-12-04,696.489990234375
2024-12-05,694.7100219726562
2024-12-06,696.1599731445312
2024-12-09,686.0
2024-12-10,677.9299926757812
2024-12-11,686.3900146484375
2024-12-12,682.5700073242188
2024-12-13,671.8200073242188
2024-12-16,673.739990234375
2024-12-17,665.989990234375
