,NDSN
2017-09-18,106.86160278320312
2017-09-19,106.97358703613281
2017-09-20,109.6707992553711
2017-09-21,108.87751007080078
2017-09-22,109.39081573486328
2017-09-25,110.3427734375
2017-09-26,110.1841049194336
2017-09-27,110.82807922363281
2017-09-28,111.03340148925781
2017-09-29,110.59476470947266
2017-10-02,111.28538513183594
2017-10-03,111.9200210571289
2017-10-04,113.00262451171875
2017-10-05,113.6466064453125
2017-10-06,113.71195220947266
2017-10-09,113.92658996582031
2017-10-10,114.13191986083984
2017-10-11,114.19725036621094
2017-10-12,113.79593658447266
2017-10-13,113.9919204711914
2017-10-16,114.99989318847656
2017-10-17,114.8972396850586
2017-10-18,115.1398696899414
2017-10-19,114.68256378173828
2017-10-20,116.34381866455078
2017-10-23,117.11846160888672
2017-10-24,117.26778411865234
2017-10-25,117.16510772705078
2017-10-26,118.64901733398438
2017-10-27,117.74376678466797
2017-10-30,116.2131576538086
2017-10-31,118.2383804321289
2017-11-01,117.9490737915039
2017-11-02,118.02373504638672
2017-11-03,118.27574920654297
2017-11-06,118.26639556884766
2017-11-07,118.47171783447266
2017-11-08,117.59442138671875
2017-11-09,115.41053009033203
2017-11-10,115.60649871826172
2017-11-13,115.55050659179688
2017-11-14,116.92244720458984
2017-11-15,115.6531753540039
2017-11-16,117.5011215209961
2017-11-17,118.22908020019531
2017-11-20,119.15301513671875
2017-11-21,119.6290054321289
2017-11-22,119.572998046875
2017-11-24,120.0489730834961
2017-11-27,119.51701354980469
2017-11-28,120.39429473876953
2017-11-29,117.27713012695312
2017-11-30,119.7969970703125
2017-12-01,119.98365020751953
2017-12-04,119.01300811767578
2017-12-05,117.79975891113281
2017-12-06,117.97705841064453
2017-12-07,118.73303985595703
2017-12-08,118.81702423095703
2017-12-11,116.6798095703125
2017-12-12,115.93318176269531
2017-12-13,118.44373321533203
2017-12-14,134.2629852294922
2017-12-15,135.1402587890625
2017-12-18,132.96116638183594
2017-12-19,133.16690063476562
2017-12-20,133.83091735839844
2017-12-21,135.31793212890625
2017-12-22,135.12156677246094
2017-12-26,135.4395751953125
2017-12-27,136.1035614013672
2017-12-28,137.3286895751953
2017-12-29,136.9171905517578
2018-01-02,137.87112426757812
2018-01-03,139.4609832763672
2018-01-04,140.4523468017578
2018-01-05,139.666748046875
2018-01-08,138.7969970703125
2018-01-09,137.37548828125
2018-01-10,136.22515869140625
2018-01-11,137.88047790527344
2018-01-12,138.8437957763672
2018-01-16,136.76754760742188
2018-01-17,138.58189392089844
2018-01-18,139.53579711914062
2018-01-19,141.35011291503906
2018-01-22,140.27464294433594
2018-01-23,140.16241455078125
2018-01-24,138.03012084960938
2018-01-25,138.68472290039062
2018-01-26,140.37757873535156
2018-01-29,137.11358642578125
2018-01-30,135.3553466796875
2018-01-31,134.41079711914062
2018-02-01,134.8783416748047
2018-02-02,132.54031372070312
2018-02-05,126.79803466796875
2018-02-06,130.08067321777344
2018-02-07,128.71527099609375
2018-02-08,124.99302673339844
2018-02-09,127.62103271484375
2018-02-12,128.04188537597656
2018-02-13,128.37855529785156
2018-02-14,130.58572387695312
2018-02-15,129.9965362548828
2018-02-16,130.1746063232422
2018-02-20,129.87466430664062
2018-02-21,130.58700561523438
2018-02-22,132.5364532470703
2018-02-23,127.98143005371094
2018-02-26,129.8559112548828
2018-02-27,128.9093017578125
2018-02-28,125.65705108642578
2018-03-01,125.49772644042969
2018-03-02,126.34124755859375
2018-03-05,127.40968322753906
2018-03-06,127.9720687866211
2018-03-07,129.02182006835938
2018-03-08,129.05926513671875
2018-03-09,131.19618225097656
2018-03-12,130.92434692382812
2018-03-13,131.30865478515625
2018-03-14,130.48388671875
2018-03-15,130.2964324951172
2018-03-16,130.53076171875
2018-03-19,130.7650909423828
2018-03-20,132.98635864257812
2018-03-21,131.94595336914062
2018-03-22,126.7817611694336
2018-03-23,125.54457092285156
2018-03-26,128.82496643066406
2018-03-27,126.2006607055664
2018-03-28,125.59144592285156
2018-03-29,127.78459167480469
2018-04-02,124.38237762451172
2018-04-03,126.89421081542969
2018-04-04,127.24098205566406
2018-04-05,127.94393157958984
2018-04-06,123.13587951660156
2018-04-09,123.99808502197266
2018-04-10,127.47527313232422
2018-04-11,126.73490142822266
2018-04-12,128.23446655273438
2018-04-13,128.13137817382812
2018-04-16,130.7462921142578
2018-04-17,131.79600524902344
2018-04-18,132.2084197998047
2018-04-19,132.63958740234375
2018-04-20,131.0743408203125
2018-04-23,129.25608825683594
2018-04-24,126.72553253173828
2018-04-25,124.39176940917969
2018-04-26,123.67945861816406
2018-04-27,122.77030944824219
2018-04-30,120.5302963256836
2018-05-01,119.48994445800781
2018-05-02,119.2650146484375
2018-05-03,119.60240936279297
2018-05-04,121.62686920166016
2018-05-07,122.83592987060547
2018-05-08,123.4544906616211
2018-05-09,124.2230453491211
2018-05-10,124.0543441772461
2018-05-11,123.95125579833984
2018-05-14,124.92601013183594
2018-05-15,123.91375732421875
2018-05-16,125.76014709472656
2018-05-17,125.63833618164062
2018-05-18,126.49119567871094
2018-05-21,130.85877990722656
2018-05-22,121.13951110839844
2018-05-23,119.03068542480469
2018-05-24,120.57714080810547
2018-05-25,119.83501434326172
2018-05-29,119.80680084228516
2018-05-30,120.6335220336914
2018-05-31,118.02185821533203
2018-06-01,119.0458755493164
2018-06-04,121.33809661865234
2018-06-05,122.94453430175781
2018-06-06,123.49882507324219
2018-06-07,123.65853881835938
2018-06-08,124.87039947509766
2018-06-11,124.33491516113281
2018-06-12,123.66788482666016
2018-06-13,121.2535629272461
2018-06-14,121.6950912475586
2018-06-15,122.64393615722656
2018-06-18,123.06665802001953
2018-06-19,121.71388244628906
2018-06-20,122.63450622558594
2018-06-21,122.52181243896484
2018-06-22,122.58753967285156
2018-06-25,121.64813995361328
2018-06-26,120.76504516601562
2018-06-27,118.61370849609375
2018-06-28,119.97592163085938
2018-06-29,120.6335220336914
2018-07-02,120.6429214477539
2018-07-03,119.66590118408203
2018-07-05,122.35269165039062
2018-07-06,121.23477935791016
2018-07-09,124.34429931640625
2018-07-10,123.95913696289062
2018-07-11,122.12720489501953
2018-07-12,123.04788208007812
2018-07-13,123.5176010131836
2018-07-16,121.13143157958984
2018-07-17,122.18360137939453
2018-07-18,123.1418228149414
2018-07-19,123.11366271972656
2018-07-20,123.45183563232422
2018-07-23,121.04688262939453
2018-07-24,121.79843139648438
2018-07-25,121.7232666015625
2018-07-26,124.945556640625
2018-07-27,124.63552856445312
2018-07-30,123.7618637084961
2018-07-31,125.98834991455078
2018-08-01,124.56976318359375
2018-08-02,124.83283233642578
2018-08-03,125.03010559082031
2018-08-06,125.3589096069336
2018-08-07,125.8380355834961
2018-08-08,125.3589096069336
2018-08-09,125.02070617675781
2018-08-10,125.34952545166016
2018-08-13,123.57396697998047
2018-08-14,125.80985260009766
2018-08-15,124.84219360351562
2018-08-16,127.13444519042969
2018-08-17,126.81501770019531
2018-08-20,126.86212921142578
2018-08-21,125.97679138183594
2018-08-22,125.9390640258789
2018-08-23,126.5230484008789
2018-08-24,127.99237060546875
2018-08-27,129.78195190429688
2018-08-28,130.1210479736328
2018-08-29,131.2512969970703
2018-08-30,130.1022491455078
2018-08-31,130.94049072265625
2018-09-04,131.12889099121094
2018-09-05,132.97496032714844
2018-09-06,134.61383056640625
2018-09-07,134.06756591796875
2018-09-10,134.25588989257812
2018-09-11,133.5683135986328
2018-09-12,135.40499877929688
2018-09-13,136.24327087402344
2018-09-14,136.51644897460938
2018-09-17,136.9591064453125
2018-09-18,136.94024658203125
2018-09-19,136.13966369628906
2018-09-20,136.85546875
2018-09-21,136.8272247314453
2018-09-24,136.0266571044922
2018-09-25,135.0282440185547
2018-09-26,132.5887908935547
2018-09-27,131.67514038085938
2018-09-28,130.8274383544922
2018-10-01,129.5370635986328
2018-10-02,130.79917907714844
2018-10-03,131.2512969970703
2018-10-04,129.58416748046875
2018-10-05,128.43504333496094
2018-10-08,127.27656555175781
2018-10-09,125.5717544555664
2018-10-10,120.68338012695312
2018-10-11,117.6505126953125
2018-10-12,118.25331115722656
2018-10-15,119.03511047363281
2018-10-16,122.00203704833984
2018-10-17,120.97537994384766
2018-10-18,118.22506713867188
2018-10-19,115.68197631835938
2018-10-22,114.77778625488281
2018-10-23,111.14212799072266
2018-10-24,106.5174789428711
2018-10-25,108.5142822265625
2018-10-26,109.24893951416016
2018-10-29,108.79682922363281
2018-10-30,113.2707748413086
2018-10-31,115.54070281982422
2018-11-01,119.45892333984375
2018-11-02,120.5515365600586
2018-11-05,119.40239715576172
2018-11-06,119.0162582397461
2018-11-07,122.18096923828125
2018-11-08,122.4823989868164
2018-11-09,120.76815032958984
2018-11-12,117.45272064208984
2018-11-13,117.4150619506836
2018-11-14,118.51705169677734
2018-11-15,120.39138793945312
2018-11-16,119.92988586425781
2018-11-19,117.8388900756836
2018-11-20,114.66472625732422
2018-11-21,117.33970642089844
2018-11-23,116.61446380615234
2018-11-26,117.64112091064453
2018-11-27,111.66017150878906
2018-11-28,114.15613555908203
2018-11-29,111.14212799072266
2018-11-30,113.41206359863281
2018-12-03,114.82488250732422
2018-12-04,109.38082122802734
2018-12-06,108.79682922363281
2018-12-07,106.87540435791016
2018-12-10,106.52690124511719
2018-12-11,104.2475357055664
2018-12-12,105.55675506591797
2018-12-13,112.23471069335938
2018-12-14,111.66017150878906
2018-12-17,108.10924530029297
2018-12-18,109.53150177001953
2018-12-19,108.10924530029297
2018-12-20,108.4021224975586
2018-12-21,107.19281768798828
2018-12-24,105.6906509399414
2018-12-26,110.93411254882812
2018-12-27,111.30256652832031
2018-12-28,111.1041488647461
2018-12-31,112.75749206542969
2019-01-02,110.60342407226562
2019-01-03,106.53150939941406
2019-01-04,110.32000732421875
2019-01-07,110.49005889892578
2019-01-08,113.3999252319336
2019-01-09,116.19642639160156
2019-01-10,117.60411834716797
2019-01-11,115.96023559570312
2019-01-14,115.62010955810547
2019-01-15,115.80908203125
2019-01-16,116.81995391845703
2019-01-17,118.16153717041016
2019-01-18,121.19422912597656
2019-01-22,118.48277282714844
2019-01-23,118.0575942993164
2019-01-24,119.34248352050781
2019-01-25,120.64624786376953
2019-01-28,120.57067108154297
2019-01-29,120.9958267211914
2019-01-30,122.05394744873047
2019-01-31,122.4791030883789
2019-02-01,123.44275665283203
2019-02-04,124.93550872802734
2019-02-05,125.71019744873047
2019-02-06,126.63603973388672
2019-02-07,125.02998352050781
2019-02-08,125.26617431640625
2019-02-11,125.77633666992188
2019-02-12,128.87513732910156
2019-02-13,129.67820739746094
2019-02-14,130.56629943847656
2019-02-15,131.95506286621094
2019-02-19,131.56771850585938
2019-02-20,131.1520233154297
2019-02-21,127.62803649902344
2019-02-22,129.8766326904297
2019-02-25,131.30682373046875
2019-02-26,129.51670837402344
2019-02-27,129.46932983398438
2019-02-28,128.58847045898438
2019-03-01,128.3137664794922
2019-03-04,129.22300720214844
2019-03-05,129.71556091308594
2019-03-06,128.61685180664062
2019-03-07,126.20156860351562
2019-03-08,124.97972106933594
2019-03-11,125.4154052734375
2019-03-12,125.35858917236328
2019-03-13,125.30174255371094
2019-03-14,124.2977523803711
2019-03-15,123.50211334228516
2019-03-18,125.94583129882812
2019-03-19,125.89846801757812
2019-03-20,124.78079223632812
2019-03-21,126.7414779663086
2019-03-22,121.19099426269531
2019-03-25,121.76880645751953
2019-03-26,123.40740966796875
2019-03-27,123.01907348632812
2019-03-28,124.61031341552734
2019-03-29,125.51961517333984
2019-04-01,128.66419982910156
2019-04-02,129.24197387695312
2019-04-03,130.1228790283203
2019-04-04,130.44491577148438
2019-04-05,131.61941528320312
2019-04-08,132.49081420898438
2019-04-09,131.50572204589844
2019-04-10,133.4474639892578
2019-04-11,133.949462890625
2019-04-12,136.62049865722656
2019-04-15,136.4783935546875
2019-04-16,137.29296875
2019-04-17,136.75308227539062
2019-04-18,138.3822021484375
2019-04-22,138.06015014648438
2019-04-23,140.29554748535156
2019-04-24,139.5946502685547
2019-04-25,136.0237579345703
2019-04-26,137.41615295410156
2019-04-29,138.85585021972656
2019-04-30,138.24014282226562
2019-05-01,136.6678466796875
2019-05-02,137.63397216796875
2019-05-03,140.9964599609375
2019-05-06,139.82188415527344
2019-05-07,137.43507385253906
2019-05-08,136.734130859375
2019-05-09,135.7017364501953
2019-05-10,135.40811157226562
2019-05-13,130.67222595214844
2019-05-14,130.45436096191406
2019-05-15,130.66275024414062
2019-05-16,130.9563751220703
2019-05-17,128.08642578125
2019-05-20,123.69154357910156
2019-05-21,126.78880310058594
2019-05-22,124.2977523803711
2019-05-23,121.92980194091797
2019-05-24,121.54039764404297
2019-05-28,120.524169921875
2019-05-29,120.83757019042969
2019-05-30,120.8660888671875
2019-05-31,119.30848693847656
2019-06-03,119.38443756103516
2019-06-04,122.90806579589844
2019-06-05,124.2947006225586
2019-06-06,124.7410888671875
2019-06-07,125.69085693359375
2019-06-10,127.80877685546875
2019-06-11,126.83053588867188
2019-06-12,126.54562377929688
2019-06-13,127.12496185302734
2019-06-14,123.5823745727539
2019-06-17,122.78458404541016
2019-06-18,125.72884368896484
2019-06-19,126.31768035888672
2019-06-20,128.98651123046875
2019-06-21,128.9010009765625
2019-06-24,128.369140625
2019-06-25,127.78028869628906
2019-06-26,129.1194610595703
2019-06-27,131.72183227539062
2019-06-28,134.2101287841797
2019-07-01,134.5045928955078
2019-07-02,132.9564971923828
2019-07-03,133.7637939453125
2019-07-05,131.6932830810547
2019-07-08,129.451904296875
2019-07-09,128.37864685058594
2019-07-10,127.68536376953125
2019-07-11,128.95799255371094
2019-07-12,131.89273071289062
2019-07-15,131.99720764160156
2019-07-16,132.85202026367188
2019-07-17,131.24691772460938
2019-07-18,129.93624877929688
2019-07-19,130.60107421875
2019-07-22,131.4368438720703
2019-07-23,133.1464385986328
2019-07-24,135.8627166748047
2019-07-25,134.29562377929688
2019-07-26,134.7040252685547
2019-07-29,132.6905517578125
2019-07-30,135.35940551757812
2019-07-31,134.54258728027344
2019-08-01,131.5698699951172
2019-08-02,128.6066131591797
2019-08-05,125.36791229248047
2019-08-06,126.5931396484375
2019-08-07,127.71382141113281
2019-08-08,132.24417114257812
2019-08-09,131.3323974609375
2019-08-12,129.3663787841797
2019-08-13,131.90228271484375
2019-08-14,126.74507904052734
2019-08-15,125.63389587402344
2019-08-16,129.96475219726562
2019-08-19,130.306640625
2019-08-20,128.67306518554688
2019-08-21,126.3746566772461
2019-08-22,128.0462646484375
2019-08-23,124.2662124633789
2019-08-26,125.15206909179688
2019-08-27,126.62845611572266
2019-08-28,126.87610626220703
2019-08-29,129.1431427001953
2019-08-30,129.50511169433594
2019-09-03,125.53304290771484
2019-09-04,127.1333236694336
2019-09-05,132.15310668945312
2019-09-06,131.85781860351562
2019-09-09,135.56314086914062
2019-09-10,138.46832275390625
2019-09-11,140.4495849609375
2019-09-12,139.83041381835938
2019-09-13,139.31605529785156
2019-09-16,138.39208984375
2019-09-17,138.9731903076172
2019-09-18,138.1063690185547
2019-09-19,138.43019104003906
2019-09-20,136.87759399414062
2019-09-23,138.39208984375
2019-09-24,136.2204132080078
2019-09-25,138.32545471191406
2019-09-26,137.7634735107422
2019-09-27,137.42056274414062
2019-09-30,139.31605529785156
2019-10-01,135.19166564941406
2019-10-02,131.4005889892578
2019-10-03,131.76254272460938
2019-10-04,134.16290283203125
2019-10-07,134.3438720703125
2019-10-08,130.46714782714844
2019-10-09,131.2196044921875
2019-10-10,132.657958984375
2019-10-11,136.10609436035156
2019-10-14,136.468017578125
2019-10-15,138.00161743164062
2019-10-16,137.73489379882812
2019-10-17,138.39208984375
2019-10-18,139.8018798828125
2019-10-21,142.96426391601562
2019-10-22,145.78372192382812
2019-10-23,146.4790802001953
2019-10-24,147.46014404296875
2019-10-25,146.91722106933594
2019-10-28,148.61273193359375
2019-10-29,150.47012329101562
2019-10-30,150.3367919921875
2019-10-31,149.36520385742188
2019-11-01,152.42282104492188
2019-11-04,154.79458618164062
2019-11-05,156.56625366210938
2019-11-06,154.84222412109375
2019-11-07,156.51864624023438
2019-11-08,155.4423065185547
2019-11-11,156.78533935546875
2019-11-12,156.64248657226562
2019-11-13,155.2232208251953
2019-11-14,154.91842651367188
2019-11-15,155.5185089111328
2019-11-18,156.6710205078125
2019-11-19,157.09019470214844
2019-11-20,156.65199279785156
2019-11-21,156.0614471435547
2019-11-22,156.49960327148438
2019-11-25,157.36634826660156
2019-11-26,158.2903289794922
2019-11-27,159.0523223876953
2019-11-29,157.9569549560547
2019-12-02,157.49020385742188
2019-12-03,156.251953125
2019-12-04,156.78533935546875
2019-12-05,158.09031677246094
2019-12-06,159.70008850097656
2019-12-09,158.35702514648438
2019-12-10,157.76644897460938
2019-12-11,159.0714111328125
2019-12-12,155.26132202148438
2019-12-13,153.8515625
2019-12-16,156.98538208007812
2019-12-17,158.9190216064453
2019-12-18,156.07095336914062
2019-12-19,156.24278259277344
2019-12-20,156.94932556152344
2019-12-23,156.47195434570312
2019-12-24,155.8896026611328
2019-12-26,155.4886016845703
2019-12-27,155.43128967285156
2019-12-30,155.96595764160156
2019-12-31,155.46945190429688
2020-01-02,157.75131225585938
2020-01-03,156.63424682617188
2020-01-06,156.19505310058594
2020-01-07,155.6317901611328
2020-01-08,154.83935546875
2020-01-09,157.17843627929688
2020-01-10,156.20465087890625
2020-01-13,157.88494873046875
2020-01-14,157.61761474609375
2020-01-15,158.47691345214844
2020-01-16,160.71099853515625
2020-01-17,161.82803344726562
2020-01-21,161.07382202148438
2020-01-22,162.6300048828125
2020-01-23,164.49176025390625
2020-01-24,163.2410125732422
2020-01-27,165.1791534423828
2020-01-28,167.39413452148438
2020-01-29,166.10525512695312
2020-01-30,164.74952697753906
2020-01-31,161.21697998046875
2020-02-03,163.89981079101562
2020-02-04,169.97198486328125
2020-02-05,170.66893005371094
2020-02-06,169.57093811035156
2020-02-07,167.27000427246094
2020-02-10,167.67103576660156
2020-02-11,168.9599609375
2020-02-12,170.4302215576172
2020-02-13,169.58050537109375
2020-02-14,169.4563751220703
2020-02-18,164.76861572265625
2020-02-19,163.7279815673828
2020-02-20,164.3103485107422
2020-02-21,162.496337890625
2020-02-24,157.4823455810547
2020-02-25,150.38233947753906
2020-02-26,148.70779418945312
2020-02-27,143.01438903808594
2020-02-28,139.0338134765625
2020-03-02,141.53125
2020-03-03,138.5553741455078
2020-03-04,141.71304321289062
2020-03-05,136.89993286132812
2020-03-06,136.97653198242188
2020-03-09,126.20211029052734
2020-03-10,134.65133666992188
2020-03-11,128.02975463867188
2020-03-12,111.60977172851562
2020-03-13,120.30777740478516
2020-03-16,98.28053283691406
2020-03-17,105.32313537597656
2020-03-18,99.67757415771484
2020-03-19,109.63862609863281
2020-03-20,102.61517333984375
2020-03-23,95.17070770263672
2020-03-24,113.91584777832031
2020-03-25,114.52825927734375
2020-03-26,127.2451400756836
2020-03-27,126.20211029052734
2020-03-30,132.61318969726562
2020-03-31,129.24497985839844
2020-04-01,119.61883544921875
2020-04-02,122.38419342041016
2020-04-03,121.9344711303711
2020-04-06,133.66574096679688
2020-04-07,136.50765991210938
2020-04-08,140.9857940673828
2020-04-09,146.01895141601562
2020-04-13,135.31155395507812
2020-04-14,138.5553741455078
2020-04-15,134.99578857421875
2020-04-16,139.9715576171875
2020-04-17,145.9041290283203
2020-04-20,145.3204345703125
2020-04-21,144.7080535888672
2020-04-22,146.2390594482422
2020-04-23,148.70779418945312
2020-04-24,149.71250915527344
2020-04-27,154.78392028808594
2020-04-28,153.052001953125
2020-04-29,157.97991943359375
2020-04-30,153.97061157226562
2020-05-01,151.04257202148438
2020-05-04,150.15264892578125
2020-05-05,151.0617218017578
2020-05-06,153.28164672851562
2020-05-07,153.3390655517578
2020-05-08,159.14730834960938
2020-05-11,160.44862365722656
2020-05-12,153.89405822753906
2020-05-13,153.1572723388672
2020-05-14,155.36761474609375
2020-05-15,155.46331787109375
2020-05-18,165.54876708984375
2020-05-19,165.0033416748047
2020-05-20,166.92665100097656
2020-05-21,167.85484313964844
2020-05-22,167.0013885498047
2020-05-26,170.1275634765625
2020-05-27,171.17283630371094
2020-05-28,174.89353942871094
2020-05-29,180.61849975585938
2020-06-01,177.76080322265625
2020-06-02,180.0814971923828
2020-06-03,185.01048278808594
2020-06-04,182.69940185546875
2020-06-05,192.40402221679688
2020-06-08,192.73004150390625
2020-06-09,191.5792999267578
2020-06-10,188.52984619140625
2020-06-11,180.71437072753906
2020-06-12,178.05809020996094
2020-06-15,184.2145538330078
2020-06-16,189.36410522460938
2020-06-17,186.14205932617188
2020-06-18,186.27630615234375
2020-06-19,185.80641174316406
2020-06-22,184.96253967285156
2020-06-23,183.2364044189453
2020-06-24,177.10873413085938
2020-06-25,179.06495666503906
2020-06-26,172.96607971191406
2020-06-29,177.27174377441406
2020-06-30,181.92266845703125
2020-07-01,177.89508056640625
2020-07-02,178.50875854492188
2020-07-06,181.9322509765625
2020-07-07,179.33351135253906
2020-07-08,179.83212280273438
2020-07-09,179.2567596435547
2020-07-10,178.72935485839844
2020-07-13,177.41555786132812
2020-07-14,181.62539672851562
2020-07-15,184.39675903320312
2020-07-16,183.4473876953125
2020-07-17,182.6898193359375
2020-07-20,181.87469482421875
2020-07-21,184.37757873535156
2020-07-22,185.0296630859375
2020-07-23,188.41476440429688
2020-07-24,184.33920288085938
2020-07-27,187.32154846191406
2020-07-28,184.44467163085938
2020-07-29,188.74081420898438
2020-07-30,185.95022583007812
2020-07-31,185.68177795410156
2020-08-03,188.52023315429688
2020-08-04,186.32423400878906
2020-08-05,189.5750732421875
2020-08-06,188.13665771484375
2020-08-07,191.2628173828125
2020-08-10,193.3629608154297
2020-08-11,196.23023986816406
2020-08-12,198.3494873046875
2020-08-13,197.985107421875
2020-08-14,198.18646240234375
2020-08-17,198.47415161132812
2020-08-18,197.21795654296875
2020-08-19,195.76034545898438
2020-08-20,183.16929626464844
2020-08-21,181.30889892578125
2020-08-24,180.8861083984375
2020-08-25,181.2897491455078
2020-08-26,184.89321899414062
2020-08-27,181.73171997070312
2020-08-28,180.6170654296875
2020-08-31,179.20448303222656
2020-09-01,182.36595153808594
2020-09-02,189.40957641601562
2020-09-03,181.2032470703125
2020-09-04,179.5792236328125
2020-09-08,178.67599487304688
2020-09-09,182.40438842773438
2020-09-10,183.36537170410156
2020-09-11,184.18212890625
2020-09-14,187.47813415527344
2020-09-15,190.72608947753906
2020-09-16,190.4569854736328
2020-09-17,187.1417999267578
2020-09-18,184.4992218017578
2020-09-21,180.38644409179688
2020-09-22,178.80091857910156
2020-09-23,175.63943481445312
2020-09-24,174.10191345214844
2020-09-25,176.50425720214844
2020-09-28,182.38519287109375
2020-09-29,183.94189453125
2020-09-30,184.32627868652344
2020-10-01,184.2301483154297
2020-10-02,183.03858947753906
2020-10-05,188.59280395507812
2020-10-06,190.0150146484375
2020-10-07,192.68638610839844
2020-10-08,192.7344512939453
2020-10-09,193.33018493652344
2020-10-12,196.04002380371094
2020-10-13,195.2616729736328
2020-10-14,194.56982421875
2020-10-15,198.85556030273438
2020-10-16,200.4122772216797
2020-10-19,199.23031616210938
2020-10-20,200.5852508544922
2020-10-21,200.2008819580078
2020-10-22,202.92031860351562
2020-10-23,199.4513397216797
2020-10-26,195.1175537109375
2020-10-27,190.0246124267578
2020-10-28,183.7496795654297
2020-10-29,187.57420349121094
2020-10-30,185.8733673095703
2020-11-02,189.30389404296875
2020-11-03,192.48455810546875
2020-11-04,194.75241088867188
2020-11-05,200.32582092285156
2020-11-06,202.43023681640625
2020-11-09,193.89715576171875
2020-11-10,189.47683715820312
2020-11-11,194.33921813964844
2020-11-12,191.45640563964844
2020-11-13,194.0316925048828
2020-11-16,198.7498779296875
2020-11-17,195.97279357910156
2020-11-18,193.6280975341797
2020-11-19,194.40647888183594
2020-11-20,194.2046356201172
2020-11-23,193.6280975341797
2020-11-24,196.53970336914062
2020-11-25,194.6178741455078
2020-11-27,196.385986328125
2020-11-30,195.84783935546875
2020-12-01,195.7998046875
2020-12-02,189.81320190429688
2020-12-03,187.67990112304688
2020-12-04,192.59031677246094
2020-12-07,191.24501037597656
2020-12-08,191.1584930419922
2020-12-09,190.774169921875
2020-12-10,190.2648162841797
2020-12-11,190.0630645751953
2020-12-14,191.9176483154297
2020-12-15,194.02207946777344
2020-12-16,186.41151428222656
2020-12-17,189.59860229492188
2020-12-18,191.3509979248047
2020-12-21,188.54908752441406
2020-12-22,191.2643585205078
2020-12-23,190.98512268066406
2020-12-24,191.5628662109375
2020-12-28,191.0428924560547
2020-12-29,189.5889129638672
2020-12-30,191.44729614257812
2020-12-31,193.48854064941406
2021-01-04,189.26158142089844
2021-01-05,191.89022827148438
2021-01-06,197.3400421142578
2021-01-07,197.66741943359375
2021-01-08,195.7224578857422
2021-01-11,196.6467742919922
2021-01-12,199.64129638671875
2021-01-13,196.04978942871094
2021-01-14,194.5284423828125
2021-01-15,186.0745086669922
2021-01-19,182.46372985839844
2021-01-20,186.6714630126953
2021-01-21,184.96719360351562
2021-01-22,184.8612518310547
2021-01-25,181.1349639892578
2021-01-26,180.5283660888672
2021-01-27,176.77316284179688
2021-01-28,177.49530029296875
2021-01-29,172.34396362304688
2021-02-01,175.80067443847656
2021-02-02,176.77316284179688
2021-02-03,176.91758728027344
2021-02-04,179.11294555664062
2021-02-05,181.08680725097656
2021-02-08,182.94517517089844
2021-02-09,181.3467559814453
2021-02-10,182.87774658203125
2021-02-11,182.1171112060547
2021-02-12,181.2793731689453
2021-02-16,179.32476806640625
2021-02-17,176.9368438720703
2021-02-18,178.7759552001953
2021-02-19,180.90391540527344
2021-02-22,177.9031219482422
2021-02-23,181.22225952148438
2021-02-24,189.82894897460938
2021-02-25,186.41331481933594
2021-02-26,185.6510467529297
2021-03-01,186.972900390625
2021-03-02,186.18174743652344
2021-03-03,187.7641143798828
2021-03-04,184.7440643310547
2021-03-05,189.1149444580078
2021-03-08,189.62631225585938
2021-03-09,190.2727508544922
2021-03-10,194.634033203125
2021-03-11,193.8138885498047
2021-03-12,194.6243438720703
2021-03-15,199.9600830078125
2021-03-16,198.9083709716797
2021-03-17,198.50314331054688
2021-03-18,198.0303192138672
2021-03-19,195.05857849121094
2021-03-22,194.6243438720703
2021-03-23,191.17010498046875
2021-03-24,192.69461059570312
2021-03-25,194.2480926513672
2021-03-26,196.43833923339844
2021-03-29,195.83045959472656
2021-03-30,196.86285400390625
2021-03-31,191.70079040527344
2021-04-01,195.2708282470703
2021-04-05,195.40589904785156
2021-04-06,195.85940551757812
2021-04-07,194.5857696533203
2021-04-08,193.96823120117188
2021-04-09,195.9848175048828
2021-04-12,196.4286651611328
2021-04-13,194.81732177734375
2021-04-14,196.32254028320312
2021-04-15,197.4031982421875
2021-04-16,198.9759521484375
2021-04-19,198.69610595703125
2021-04-20,198.95663452148438
2021-04-21,202.1600341796875
2021-04-22,203.3853759765625
2021-04-23,206.4150848388672
2021-04-26,206.12564086914062
2021-04-27,206.5791015625
2021-04-28,206.10635375976562
2021-04-29,207.3510284423828
2021-04-30,203.98362731933594
2021-05-03,201.281982421875
2021-05-04,203.8774871826172
2021-05-05,201.17584228515625
2021-05-06,201.2530517578125
2021-05-07,201.49423217773438
2021-05-10,201.34951782226562
2021-05-11,200.13380432128906
2021-05-12,193.0033721923828
2021-05-13,198.21368408203125
2021-05-14,198.63819885253906
2021-05-17,196.82427978515625
2021-05-18,193.6402130126953
2021-05-19,191.99024963378906
2021-05-20,192.44371032714844
2021-05-21,194.74012756347656
2021-05-24,195.7358856201172
2021-05-25,209.6182861328125
2021-05-26,208.6225128173828
2021-05-27,215.99876403808594
2021-05-28,214.31663513183594
2021-06-01,214.2973175048828
2021-06-02,214.16195678710938
2021-06-03,213.1758575439453
2021-06-04,216.7044677734375
2021-06-07,215.15769958496094
