,IEX
2018-04-17,133.36595153808594
2018-04-18,134.39028930664062
2018-04-19,133.97499084472656
2018-04-20,133.4766845703125
2018-04-23,131.68641662597656
2018-04-24,127.69058990478516
2018-04-25,127.20148468017578
2018-04-26,126.57402038574219
2018-04-27,125.9557113647461
2018-04-30,123.34414672851562
2018-05-01,123.04882049560547
2018-05-02,122.6150894165039
2018-05-03,122.34745788574219
2018-05-04,125.96493530273438
2018-05-07,125.75265502929688
2018-05-08,125.84492492675781
2018-05-09,126.05719757080078
2018-05-10,127.21072387695312
2018-05-11,128.07818603515625
2018-05-14,127.4857406616211
2018-05-15,126.93029022216797
2018-05-16,127.1987533569336
2018-05-17,127.7634506225586
2018-05-18,129.17047119140625
2018-05-21,131.46621704101562
2018-05-22,129.9017791748047
2018-05-23,129.36489868164062
2018-05-24,130.45716857910156
2018-05-25,128.9206085205078
2018-05-29,127.65241241455078
2018-05-30,130.14244079589844
2018-05-31,128.3743896484375
2018-06-01,129.10568237304688
2018-06-04,128.89280700683594
2018-06-05,130.7626495361328
2018-06-06,131.90126037597656
2018-06-07,132.6603240966797
2018-06-08,133.41940307617188
2018-06-11,132.734375
2018-06-12,132.58627319335938
2018-06-13,131.6143035888672
2018-06-14,132.99359130859375
2018-06-15,132.60479736328125
2018-06-18,133.28981018066406
2018-06-19,131.07740783691406
2018-06-20,130.71636962890625
2018-06-21,128.43919372558594
2018-06-22,128.35589599609375
2018-06-25,126.93029022216797
2018-06-26,125.9583740234375
2018-06-27,125.51404571533203
2018-06-28,125.44920349121094
2018-06-29,126.33792877197266
2018-07-02,125.69913482666016
2018-07-03,125.37516021728516
2018-07-05,127.35614776611328
2018-07-06,127.18023681640625
2018-07-09,128.09669494628906
2018-07-10,128.44845581054688
2018-07-11,126.57859802246094
2018-07-12,127.88379669189453
2018-07-13,128.74734497070312
2018-07-16,127.60523223876953
2018-07-17,128.72879028320312
2018-07-18,129.14669799804688
2018-07-19,130.6230926513672
2018-07-20,130.03807067871094
2018-07-23,127.63310241699219
2018-07-24,129.6295166015625
2018-07-25,138.39527893066406
2018-07-26,139.63027954101562
2018-07-27,139.2403106689453
2018-07-30,137.4016876220703
2018-07-31,142.61106872558594
2018-08-01,141.7474365234375
2018-08-02,141.87744140625
2018-08-03,140.9210205078125
2018-08-06,142.04458618164062
2018-08-07,142.3231964111328
2018-08-08,141.6267547607422
2018-08-09,140.81884765625
2018-08-10,140.25242614746094
2018-08-13,140.29888916015625
2018-08-14,141.24607849121094
2018-08-15,140.75389099121094
2018-08-16,141.17176818847656
2018-08-17,141.2553253173828
2018-08-20,142.13748168945312
2018-08-21,142.77821350097656
2018-08-22,141.9053497314453
2018-08-23,140.16888427734375
2018-08-24,140.6796112060547
2018-08-27,142.54605102539062
2018-08-28,142.6946258544922
2018-08-29,144.263916015625
2018-08-30,142.91748046875
2018-08-31,142.26748657226562
2018-09-04,141.87744140625
2018-09-05,141.7845916748047
2018-09-06,141.6731719970703
2018-09-07,141.4688720703125
2018-09-10,141.6267547607422
2018-09-11,141.2089080810547
2018-09-12,140.33604431152344
2018-09-13,142.40673828125
2018-09-14,144.1896209716797
2018-09-17,142.90817260742188
2018-09-18,144.82107543945312
2018-09-19,144.0225067138672
2018-09-20,145.5731964111328
2018-09-21,145.0067596435547
2018-09-24,143.72531127929688
2018-09-25,143.00106811523438
2018-09-26,142.3046112060547
2018-09-27,141.33888244628906
2018-09-28,139.8996124267578
2018-10-01,140.31741333007812
2018-10-02,139.21246337890625
2018-10-03,140.18746948242188
2018-10-04,139.12889099121094
2018-10-05,137.48526000976562
2018-10-08,135.38670349121094
2018-10-09,133.18594360351562
2018-10-10,130.1123809814453
2018-10-11,124.59663391113281
2018-10-12,126.74163055419922
2018-10-15,125.92188262939453
2018-10-16,127.43093872070312
2018-10-17,127.9526138305664
2018-10-18,125.1673812866211
2018-10-19,123.76078033447266
2018-10-22,124.4035415649414
2018-10-23,120.54708862304688
2018-10-24,118.42323303222656
2018-10-25,118.1717300415039
2018-10-26,118.64679718017578
2018-10-29,116.44842529296875
2018-10-30,116.67198181152344
2018-10-31,118.13446044921875
2018-11-01,122.92242431640625
2018-11-02,124.93449401855469
2018-11-05,124.76683807373047
2018-11-06,125.25121307373047
2018-11-07,129.05178833007812
2018-11-08,127.17943572998047
2018-11-09,126.24793243408203
2018-11-12,123.88191223144531
2018-11-13,123.58379364013672
2018-11-14,124.58053588867188
2018-11-15,126.75096130371094
2018-11-16,127.39366149902344
2018-11-19,125.39096069335938
2018-11-20,122.9504165649414
2018-11-21,123.90986633300781
2018-11-23,122.40079498291016
2018-11-26,124.12407684326172
2018-11-27,122.80135345458984
2018-11-28,125.39096069335938
2018-11-29,125.15807342529297
2018-11-30,127.98983001708984
2018-12-03,129.65725708007812
2018-12-04,125.2791519165039
2018-12-06,125.79146575927734
2018-12-07,124.48738098144531
2018-12-10,125.17668914794922
2018-12-11,124.39420318603516
2018-12-12,126.32246398925781
2018-12-13,125.76354217529297
2018-12-14,123.48135375976562
2018-12-17,120.45391845703125
2018-12-18,120.20242309570312
2018-12-19,117.09117889404297
2018-12-20,116.38323974609375
2018-12-21,115.2374496459961
2018-12-24,110.51467895507812
2018-12-26,115.2001724243164
2018-12-27,116.83965301513672
2018-12-28,115.65663146972656
2018-12-31,117.61282348632812
2019-01-02,116.48568725585938
2019-01-03,113.10428619384766
2019-01-04,120.49118041992188
2019-01-07,122.80135345458984
2019-01-08,125.66106414794922
2019-01-09,126.25724792480469
2019-01-10,127.21671295166016
2019-01-11,127.20735931396484
2019-01-14,126.05799102783203
2019-01-15,125.82440185546875
2019-01-16,126.9364242553711
2019-01-17,128.80531311035156
2019-01-18,131.5432891845703
2019-01-22,128.58103942871094
2019-01-23,127.00182342529297
2019-01-24,127.79608917236328
2019-01-25,128.2633056640625
2019-01-28,126.75885772705078
2019-01-29,129.9827423095703
2019-01-30,128.1138458251953
2019-01-31,128.8240203857422
2019-02-01,129.02023315429688
2019-02-04,129.07632446289062
2019-02-05,129.28182983398438
2019-02-06,129.13233947753906
2019-02-07,128.8146514892578
2019-02-08,130.8424530029297
2019-02-11,131.16014099121094
2019-02-12,133.59906005859375
2019-02-13,132.66464233398438
2019-02-14,131.83297729492188
2019-02-15,134.67369079589844
2019-02-19,133.197265625
2019-02-20,133.7859344482422
2019-02-21,133.1225128173828
2019-02-22,135.07550048828125
2019-02-25,135.337158203125
2019-02-26,134.1317138671875
2019-02-27,135.45863342285156
2019-02-28,134.65501403808594
2019-03-01,135.35586547851562
2019-03-04,136.00994873046875
2019-03-05,135.25303649902344
2019-03-06,135.5801239013672
2019-03-07,134.38401794433594
2019-03-08,133.58973693847656
2019-03-11,137.13131713867188
2019-03-12,136.3277130126953
2019-03-13,137.75741577148438
2019-03-14,137.05654907226562
2019-03-15,138.0377197265625
2019-03-18,140.14955139160156
2019-03-19,139.4113311767578
2019-03-20,138.8226776123047
2019-03-21,141.70083618164062
2019-03-22,138.23394775390625
2019-03-25,138.13116455078125
2019-03-26,140.47665405273438
2019-03-27,140.1309051513672
2019-03-28,141.52325439453125
2019-03-29,141.79425048828125
2019-04-01,145.56942749023438
2019-04-02,144.67237854003906
2019-04-03,145.35452270507812
2019-04-04,146.09271240234375
2019-04-05,146.0179901123047
2019-04-08,147.09259033203125
2019-04-09,144.4013671875
2019-04-10,145.1957244873047
2019-04-11,147.18603515625
2019-04-12,146.9617919921875
2019-04-15,145.9712677001953
2019-04-16,145.56942749023438
2019-04-17,144.36402893066406
2019-04-18,144.39202880859375
2019-04-22,143.53233337402344
2019-04-23,145.9525909423828
2019-04-24,146.43849182128906
2019-04-25,143.2707061767578
2019-04-26,146.3263397216797
2019-04-29,146.98983764648438
2019-04-30,146.39173889160156
2019-05-01,144.32659912109375
2019-05-02,145.16761779785156
2019-05-03,146.1768341064453
2019-05-06,145.77503967285156
2019-05-07,143.6444549560547
2019-05-08,143.4388885498047
2019-05-09,142.8875732421875
2019-05-10,144.36402893066406
2019-05-13,140.700927734375
2019-05-14,141.22421264648438
2019-05-15,143.40150451660156
2019-05-16,143.8702850341797
2019-05-17,141.19834899902344
2019-05-20,141.59213256835938
2019-05-21,143.65463256835938
2019-05-22,142.33274841308594
2019-05-23,141.3202362060547
2019-05-24,143.36399841308594
2019-05-28,142.0233917236328
2019-05-29,142.17335510253906
2019-05-30,142.8389892578125
2019-05-31,143.1671142578125
2019-06-03,143.9171600341797
2019-06-04,147.67652893066406
2019-06-05,148.22964477539062
2019-06-06,148.38909912109375
2019-06-07,151.4828643798828
2019-06-10,152.87973022460938
2019-06-11,151.9609375
2019-06-12,150.2828369140625
2019-06-13,150.2546844482422
2019-06-14,149.70152282714844
2019-06-17,149.88909912109375
2019-06-18,152.71096801757812
2019-06-19,153.78909301757812
2019-06-20,155.7391815185547
2019-06-21,157.0703887939453
2019-06-24,155.50474548339844
2019-06-25,156.95790100097656
2019-06-26,157.74537658691406
2019-06-27,158.9923095703125
2019-06-28,161.38291931152344
2019-07-01,162.5360565185547
2019-07-02,161.67356872558594
2019-07-03,162.25482177734375
2019-07-05,160.99851989746094
2019-07-08,159.9766845703125
2019-07-09,159.35789489746094
2019-07-10,158.4485626220703
2019-07-11,158.57041931152344
2019-07-12,160.15484619140625
2019-07-15,159.07347106933594
2019-07-16,158.30252075195312
2019-07-17,155.84841918945312
2019-07-18,155.0491943359375
2019-07-19,154.63546752929688
2019-07-22,154.90814208984375
2019-07-23,156.9673309326172
2019-07-24,156.69464111328125
2019-07-25,155.35946655273438
2019-07-26,158.72561645507812
2019-07-29,157.43740844726562
2019-07-30,159.61883544921875
2019-07-31,158.17083740234375
2019-08-01,158.0674285888672
2019-08-02,151.92747497558594
2019-08-05,146.61502075195312
2019-08-06,150.04696655273438
2019-08-07,148.67417907714844
2019-08-08,152.43524169921875
2019-08-09,152.3506317138672
2019-08-12,152.5010528564453
2019-08-13,154.83291625976562
2019-08-14,151.25051879882812
2019-08-15,152.10617065429688
2019-08-16,154.20294189453125
2019-08-19,155.6603240966797
2019-08-20,154.92697143554688
2019-08-21,155.95184326171875
2019-08-22,155.0115966796875
2019-08-23,150.95907592773438
2019-08-26,151.10008239746094
2019-08-27,152.89596557617188
2019-08-28,153.1028289794922
2019-08-29,155.44407653808594
2019-08-30,154.87054443359375
2019-09-03,151.62661743164062
2019-09-04,153.22506713867188
2019-09-05,158.63160705566406
2019-09-06,158.7632293701172
2019-09-09,157.898193359375
2019-09-10,156.29971313476562
2019-09-11,157.66311645507812
2019-09-12,159.38377380371094
2019-09-13,160.6719207763672
2019-09-16,161.28311157226562
2019-09-17,161.17971801757812
2019-09-18,160.2300262451172
2019-09-19,156.71343994140625
2019-09-20,154.52259826660156
2019-09-23,153.8268280029297
2019-09-24,152.67030334472656
2019-09-25,154.36280822753906
2019-09-26,154.06190490722656
2019-09-27,154.71067810058594
2019-09-30,154.090087890625
2019-10-01,150.0
2019-10-02,147.3860321044922
2019-10-03,148.10064697265625
2019-10-04,149.0691375732422
2019-10-07,146.8125
2019-10-08,143.21127319335938
2019-10-09,144.67807006835938
2019-10-10,146.7466583251953
2019-10-11,149.9153594970703
2019-10-14,147.91258239746094
2019-10-15,149.52557373046875
2019-10-16,148.46910095214844
2019-10-17,150.55372619628906
2019-10-18,151.24229431152344
2019-10-21,150.29904174804688
2019-10-22,150.11036682128906
2019-10-23,149.95944213867188
2019-10-24,148.8747100830078
2019-10-25,149.71424865722656
2019-10-28,150.31793212890625
2019-10-29,153.0722198486328
2019-10-30,147.3749237060547
2019-10-31,146.70523071289062
2019-11-01,150.01605224609375
2019-11-04,151.11024475097656
2019-11-05,151.4309844970703
2019-11-06,150.60089111328125
2019-11-07,151.28004455566406
2019-11-08,150.5631103515625
2019-11-11,151.6762237548828
2019-11-12,152.3364715576172
2019-11-13,152.50628662109375
2019-11-14,152.5629119873047
2019-11-15,152.86473083496094
2019-11-18,152.0346221923828
2019-11-19,153.33631896972656
2019-11-20,152.8175506591797
2019-11-21,151.80824279785156
2019-11-22,151.38381958007812
2019-11-25,151.79879760742188
2019-11-26,152.6949462890625
2019-11-27,154.04380798339844
2019-11-29,153.50613403320312
2019-12-02,151.100830078125
2019-12-03,148.8747100830078
2019-12-04,148.4313507080078
2019-12-05,151.17626953125
2019-12-06,153.96829223632812
2019-12-09,153.58154296875
2019-12-10,153.87399291992188
2019-12-11,154.66635131835938
2019-12-12,157.392333984375
2019-12-13,157.8734130859375
2019-12-16,157.7130584716797
2019-12-17,159.5901336669922
2019-12-18,159.41094970703125
2019-12-19,158.46766662597656
2019-12-20,161.64646911621094
2019-12-23,163.5235595703125
2019-12-24,162.136962890625
2019-12-26,162.92929077148438
2019-12-27,162.8255157470703
2019-12-30,162.55198669433594
2019-12-31,162.24069213867188
2020-01-02,163.4669189453125
2020-01-03,162.95762634277344
2020-01-06,163.12741088867188
2020-01-07,161.11822509765625
2020-01-08,162.41046142578125
2020-01-09,164.02345275878906
2020-01-10,162.30674743652344
2020-01-13,163.50466918945312
2020-01-14,163.1452178955078
2020-01-15,163.7695770263672
2020-01-16,166.18182373046875
2020-01-17,166.35211181640625
2020-01-21,165.4155731201172
2020-01-22,163.6560516357422
2020-01-23,164.3560791015625
2020-01-24,162.84246826171875
2020-01-27,160.6099395751953
2020-01-28,162.02891540527344
2020-01-29,162.84246826171875
2020-01-30,156.95843505859375
2020-01-31,155.00025939941406
2020-02-03,156.14488220214844
2020-02-04,159.9571990966797
2020-02-05,161.21536254882812
2020-02-06,161.94381713867188
2020-02-07,162.09515380859375
2020-02-10,165.04664611816406
2020-02-11,166.54132080078125
2020-02-12,167.26028442382812
2020-02-13,165.25477600097656
2020-02-14,165.34934997558594
2020-02-18,165.5006866455078
2020-02-19,164.16688537597656
2020-02-20,164.20472717285156
2020-02-21,163.98712158203125
2020-02-24,160.28831481933594
2020-02-25,154.04476928710938
2020-02-26,150.7054443359375
2020-02-27,143.93215942382812
2020-02-28,140.00631713867188
2020-03-02,144.77407836914062
2020-03-03,141.34962463378906
2020-03-04,145.58763122558594
2020-03-05,140.2050018310547
2020-03-06,138.34136962890625
2020-03-09,128.3612060546875
2020-03-10,136.64805603027344
2020-03-11,127.58545684814453
2020-03-12,116.48905181884766
2020-03-13,123.7826156616211
2020-03-16,109.45087432861328
2020-03-17,119.15673065185547
2020-03-18,107.84270477294922
2020-03-19,116.6971664428711
2020-03-20,110.18875885009766
2020-03-23,108.45758056640625
2020-03-24,113.5091781616211
2020-03-25,112.91321563720703
2020-03-26,119.01482391357422
2020-03-27,124.09478759765625
2020-03-30,129.4869384765625
2020-03-31,130.65048217773438
2020-04-01,126.00568389892578
2020-04-02,129.0139617919922
2020-04-03,131.02886962890625
2020-04-06,136.18455505371094
2020-04-07,138.19947814941406
2020-04-08,142.84429931640625
2020-04-09,143.33621215820312
2020-04-13,138.7103271484375
2020-04-14,142.10641479492188
2020-04-15,137.54672241210938
2020-04-16,138.89947509765625
2020-04-17,144.4808349609375
2020-04-20,143.39295959472656
2020-04-21,140.602294921875
2020-04-22,143.4686737060547
2020-04-23,144.13084411621094
2020-04-24,144.47142028808594
2020-04-27,147.84852600097656
2020-04-28,149.2581024169922
2020-04-29,149.3527069091797
2020-04-30,145.33224487304688
2020-05-01,143.11856079101562
2020-05-04,142.49429321289062
2020-05-05,143.58216857910156
2020-05-06,143.5064697265625
2020-05-07,145.11468505859375
2020-05-08,146.3444366455078
2020-05-11,145.26602172851562
2020-05-12,140.0725555419922
2020-05-13,138.87115478515625
2020-05-14,141.46250915527344
2020-05-15,140.8834686279297
2020-05-18,146.7781524658203
2020-05-19,143.474853515625
2020-05-20,144.6328887939453
2020-05-21,143.86402893066406
2020-05-22,142.8103790283203
2020-05-26,147.21475219726562
2020-05-27,151.12559509277344
2020-05-28,149.47393798828125
2020-05-29,151.2774658203125
2020-06-01,150.09091186523438
2020-06-02,151.78054809570312
2020-06-03,157.43792724609375
2020-06-04,155.63438415527344
2020-06-05,158.79530334472656
2020-06-08,158.38711547851562
2020-06-09,153.8783416748047
2020-06-10,152.04632568359375
2020-06-11,143.44638061523438
2020-06-12,144.8417510986328
2020-06-15,144.96514892578125
2020-06-16,147.119873046875
2020-06-17,146.8256072998047
2020-06-18,145.33531188964844
2020-06-19,145.45872497558594
2020-06-22,145.64859008789062
2020-06-23,146.4648895263672
2020-06-24,141.20619201660156
2020-06-25,144.46206665039062
2020-06-26,146.90150451660156
2020-06-29,146.55035400390625
2020-06-30,150.01498413085938
2020-07-01,147.92672729492188
2020-07-02,149.8726043701172
2020-07-06,151.90394592285156
2020-07-07,150.29026794433594
2020-07-08,149.7966766357422
2020-07-09,149.20814514160156
2020-07-10,148.9708251953125
2020-07-13,151.34393310546875
2020-07-14,154.5238037109375
2020-07-15,160.07481384277344
2020-07-16,160.3985595703125
2020-07-17,161.45541381835938
2020-07-20,160.89366149902344
2020-07-21,162.0076446533203
2020-07-22,161.23641967773438
2020-07-23,162.73130798339844
2020-07-24,159.6463623046875
2020-07-27,161.4459228515625
2020-07-28,157.46592712402344
2020-07-29,158.6275634765625
2020-07-30,156.7232666015625
2020-07-31,156.93272399902344
2020-08-03,158.33236694335938
2020-08-04,157.15171813964844
2020-08-05,158.19906616210938
2020-08-06,158.55137634277344
2020-08-07,159.52256774902344
2020-08-10,163.0169677734375
2020-08-11,165.6924285888672
2020-08-12,168.5107879638672
2020-08-13,166.4922637939453
2020-08-14,168.2442169189453
2020-08-17,166.4922637939453
2020-08-18,168.11090087890625
2020-08-19,167.3777618408203
2020-08-20,167.8443145751953
2020-08-21,170.2913360595703
2020-08-24,171.9480743408203
2020-08-25,171.10064697265625
2020-08-26,171.38629150390625
2020-08-27,170.1865997314453
2020-08-28,172.2337188720703
2020-08-31,171.6053009033203
2020-09-01,173.3667755126953
2020-09-02,175.35675048828125
2020-09-03,171.5291290283203
2020-09-04,169.1201629638672
2020-09-08,167.5872344970703
2020-09-09,171.09112548828125
2020-09-10,168.9106903076172
2020-09-11,172.45269775390625
2020-09-14,175.29006958007812
2020-09-15,177.29913330078125
2020-09-16,177.5371551513672
2020-09-17,177.5942840576172
2020-09-18,177.13723754882812
2020-09-21,169.72006225585938
2020-09-22,171.71005249023438
2020-09-23,168.0633087158203
2020-09-24,169.25347900390625
2020-09-25,170.4627227783203
2020-09-28,172.64315795898438
2020-09-29,173.0525360107422
2020-09-30,173.68096923828125
2020-10-01,169.5962677001953
2020-10-02,171.3101043701172
2020-10-05,174.1570587158203
2020-10-06,175.00445556640625
2020-10-07,180.12696838378906
2020-10-08,180.90771484375
2020-10-09,181.2981719970703
2020-10-12,180.12696838378906
2020-10-13,177.2896270751953
2020-10-14,179.62864685058594
2020-10-15,181.03207397460938
2020-10-16,184.0011749267578
2020-10-19,181.14666748046875
2020-10-20,182.2922821044922
2020-10-21,181.824462890625
2020-10-22,180.50701904296875
2020-10-23,182.95103454589844
2020-10-26,181.4712371826172
2020-10-27,177.5760040283203
2020-10-28,164.7542724609375
2020-10-29,161.08819580078125
2020-10-30,162.67303466796875
2020-11-02,170.6638946533203
2020-11-03,172.24874877929688
2020-11-04,168.88819885253906
2020-11-05,169.7187957763672
2020-11-06,174.7310333251953
2020-11-09,179.3040771484375
2020-11-10,187.08493041992188
2020-11-11,182.76968383789062
2020-11-12,180.4783477783203
2020-11-13,184.4213104248047
2020-11-16,188.32606506347656
2020-11-17,188.25921630859375
2020-11-18,188.51698303222656
2020-11-19,187.18997192382812
2020-11-20,185.18505859375
2020-11-23,184.62179565429688
2020-11-24,185.68153381347656
2020-11-25,182.98924255371094
2020-11-27,183.64796447753906
2020-11-30,184.40220642089844
2020-12-01,186.30206298828125
2020-12-02,181.2803192138672
2020-12-03,181.64309692382812
2020-12-04,184.04896545410156
2020-12-07,182.27317810058594
2020-12-08,185.2900848388672
2020-12-09,185.65286254882812
2020-12-10,183.18017578125
2020-12-11,184.1921844482422
2020-12-14,183.9439239501953
2020-12-15,187.50498962402344
2020-12-16,186.54078674316406
2020-12-17,188.91798400878906
2020-12-18,189.5576171875
2020-12-21,189.34759521484375
2020-12-22,187.49546813964844
2020-12-23,185.98703002929688
2020-12-24,187.65777587890625
2020-12-28,187.0371856689453
2020-12-29,186.3879852294922
2020-12-30,187.724609375
2020-12-31,190.17820739746094
2021-01-04,186.46435546875
2021-01-05,186.10159301757812
2021-01-06,193.0232391357422
2021-01-07,198.80877685546875
2021-01-08,197.54856872558594
2021-01-11,199.12384033203125
2021-01-12,198.91378784179688
2021-01-13,194.19573974609375
2021-01-14,190.7122344970703
2021-01-15,185.6975555419922
2021-01-19,185.11378479003906
2021-01-20,189.7552490234375
2021-01-21,187.12347412109375
2021-01-22,188.09005737304688
2021-01-25,185.78367614746094
2021-01-26,185.11378479003906
2021-01-27,180.23306274414062
2021-01-28,180.66368103027344
2021-01-29,178.18504333496094
2021-02-01,181.27615356445312
2021-02-02,185.46783447265625
2021-02-03,186.415283203125
2021-02-04,181.46754455566406
2021-02-05,184.08021545410156
2021-02-08,189.8988037109375
2021-02-09,189.06617736816406
2021-02-10,190.788818359375
2021-02-11,189.4872283935547
2021-02-12,191.27684020996094
2021-02-16,188.80780029296875
2021-02-17,185.18077087402344
2021-02-18,185.2956085205078
2021-02-19,188.291015625
2021-02-22,188.8173828125
2021-02-23,188.3484649658203
2021-02-24,189.42025756835938
2021-02-25,188.63552856445312
2021-02-26,186.77894592285156
2021-03-01,191.31517028808594
2021-03-02,191.18118286132812
2021-03-03,190.61654663085938
2021-03-04,186.74066162109375
2021-03-05,189.44900512695312
2021-03-08,190.19544982910156
2021-03-09,189.14276123046875
2021-03-10,191.6309814453125
2021-03-11,190.47300720214844
2021-03-12,190.7792510986328
2021-03-15,194.71253967285156
2021-03-16,190.19544982910156
2021-03-17,188.74081420898438
2021-03-18,191.80322265625
2021-03-19,190.57826232910156
2021-03-22,189.6404266357422
2021-03-23,189.3724365234375
2021-03-24,192.68368530273438
2021-03-25,192.9612274169922
2021-03-26,197.669677734375
2021-03-29,199.19134521484375
2021-03-30,201.41159057617188
2021-03-31,200.3206024169922
2021-04-01,203.1246337890625
2021-04-05,205.4310302734375
2021-04-06,205.76596069335938
2021-04-07,205.07691955566406
2021-04-08,206.0626220703125
2021-04-09,208.0723419189453
2021-04-12,208.85708618164062
2021-04-13,207.23019409179688
2021-04-14,206.20620727539062
2021-04-15,208.67527770996094
2021-04-16,211.08694458007812
2021-04-19,210.39785766601562
2021-04-20,212.9052276611328
2021-04-21,214.9723663330078
2021-04-22,215.23077392578125
2021-04-23,215.50830078125
2021-04-26,215.74754333496094
2021-04-27,216.46527099609375
2021-04-28,215.32644653320312
2021-04-29,218.3410186767578
2021-04-30,214.56082153320312
2021-05-03,213.8909454345703
2021-05-04,217.56585693359375
2021-05-05,215.98680114746094
2021-05-06,216.60887145996094
2021-05-07,216.28347778320312
2021-05-10,217.10646057128906
2021-05-11,215.08718872070312
2021-05-12,208.828369140625
2021-05-13,213.67083740234375
2021-05-14,214.7139892578125
2021-05-17,214.21633911132812
2021-05-18,211.8621063232422
2021-05-19,208.0723419189453
2021-05-20,210.5701446533203
2021-05-21,211.02101135253906
2021-05-24,211.7884979248047
2021-05-25,212.51766967773438
2021-05-26,212.3449249267578
2021-05-27,212.85337829589844
2021-05-28,213.61129760742188
2021-06-01,214.77212524414062
2021-06-02,214.33082580566406
2021-06-03,214.12936401367188
2021-06-04,216.23036193847656
2021-06-07,213.6976318359375
2021-06-08,214.1101531982422
2021-06-09,212.02835083007812
2021-06-10,211.06900024414062
2021-06-11,211.29922485351562
2021-06-14,211.85568237304688
2021-06-15,213.41941833496094
2021-06-16,208.89125061035156
2021-06-17,205.93646240234375
2021-06-18,203.17344665527344
2021-06-21,208.28684997558594
2021-06-22,208.62261962890625
2021-06-23,208.79531860351562
2021-06-24,209.90817260742188
2021-06-25,210.88671875
2021-06-28,210.982666015625
2021-06-29,211.6062469482422
2021-06-30,211.10739135742188
2021-07-01,210.93466186523438
2021-07-02,212.03794860839844
2021-07-06,210.4550018310547
2021-07-07,214.36920166015625
2021-07-08,211.71176147460938
2021-07-09,215.15586853027344
2021-07-12,215.3765411376953
2021-07-13,214.35000610351562
2021-07-14,215.34054565429688
2021-07-15,216.08103942871094
2021-07-16,217.9851837158203
2021-07-19,213.8306884765625
2021-07-20,219.5430908203125
2021-07-21,218.74493408203125
2021-07-22,217.54281616210938
2021-07-23,219.0718994140625
2021-07-26,217.46588134765625
2021-07-27,217.58128356933594
2021-07-28,211.20529174804688
2021-07-29,214.50390625
2021-07-30,218.00439453125
2021-08-02,217.2831573486328
2021-08-03,220.00474548339844
2021-08-04,218.09097290039062
2021-08-05,218.40834045410156
2021-08-06,218.9468536376953
2021-08-09,217.6293487548828
2021-08-10,218.30255126953125
2021-08-11,219.24496459960938
2021-08-12,217.82168579101562
2021-08-13,215.40786743164062
2021-08-16,218.6487579345703
2021-08-17,215.1578369140625
2021-08-18,211.13800048828125
2021-08-19,212.21505737304688
2021-08-20,212.81130981445312
2021-08-23,213.22483825683594
2021-08-24,216.02334594726562
2021-08-25,217.75436401367188
2021-08-26,217.19659423828125
2021-08-27,216.66766357421875
2021-08-30,217.29275512695312
2021-08-31,215.41748046875
2021-09-01,212.17660522460938
2021-09-02,215.6290283203125
2021-09-03,214.04226684570312
2021-09-07,208.84918212890625
2021-09-08,210.7052459716797
2021-09-09,209.3973388671875
2021-09-10,208.83958435058594
2021-09-13,206.2526092529297
2021-09-14,207.64706420898438
2021-09-15,210.73406982421875
2021-09-16,210.00318908691406
2021-09-17,207.48358154296875
2021-09-20,206.48342895507812
2021-09-21,205.23324584960938
2021-09-22,206.9546356201172
2021-09-23,208.90689086914062
2021-09-24,208.37794494628906
2021-09-27,207.14697265625
2021-09-28,203.47332763671875
2021-09-29,204.83895874023438
2021-09-30,199.02073669433594
2021-10-01,202.09812927246094
2021-10-04,200.45364379882812
2021-10-05,202.95399475097656
2021-10-06,203.6272430419922
2021-10-07,205.63714599609375
2021-10-08,203.70416259765625
2021-10-11,199.2227020263672
2021-10-12,197.89556884765625
2021-10-13,198.1744842529297
2021-10-14,205.6470947265625
2021-10-15,205.8109893798828
2021-10-18,205.7435302734375
2021-10-19,208.5108184814453
2021-10-20,210.2849578857422
2021-10-21,212.36764526367188
2021-10-22,213.15834045410156
2021-10-25,213.27401733398438
2021-10-26,212.08802795410156
2021-10-27,214.2671661376953
2021-10-28,214.98072814941406
2021-10-29,214.6046142578125
2021-11-01,215.8870391845703
2021-11-02,223.6007080078125
2021-11-03,222.07730102539062
2021-11-04,225.0277557373047
2021-11-05,226.11732482910156
2021-11-08,227.03330993652344
2021-11-09,227.41900634765625
2021-11-10,227.11044311523438
2021-11-11,225.22061157226562
2021-11-12,226.6379852294922
2021-11-15,226.2137451171875
2021-11-16,228.0360870361328
2021-11-17,227.70828247070312
2021-11-18,227.39971923828125
2021-11-19,226.03057861328125
2021-11-22,226.8983612060547
2021-11-23,227.91073608398438
2021-11-24,227.6215362548828
2021-11-26,222.67507934570312
2021-11-29,226.03057861328125
2021-11-30,216.55235290527344
2021-12-01,213.23544311523438
2021-12-02,220.0427703857422
2021-12-03,220.11990356445312
2021-12-06,226.2908935546875
2021-12-07,226.72476196289062
2021-12-08,228.60499572753906
2021-12-09,226.92726135253906
2021-12-10,227.8336181640625
2021-12-13,228.06503295898438
2021-12-14,225.7605743408203
2021-12-15,229.29922485351562
2021-12-16,230.9287567138672
2021-12-17,220.54417419433594
2021-12-20,215.49171447753906
2021-12-21,220.28382873535156
2021-12-22,220.8527374267578
2021-12-23,222.3858184814453
2021-12-27,225.2591552734375
2021-12-28,226.56085205078125
2021-12-29,227.3900909423828
2021-12-30,227.00440979003906
2021-12-31,227.86256408691406
