,PPG
2021-06-07,169.5048065185547
2021-06-08,168.64779663085938
2021-06-09,166.8018798828125
2021-06-10,167.06558227539062
2021-06-11,167.1974334716797
2021-06-14,165.1725616455078
2021-06-15,166.08612060546875
2021-06-16,164.55096435546875
2021-06-17,161.1981658935547
2021-06-18,158.3350830078125
2021-06-21,161.65023803710938
2021-06-22,161.5277862548828
2021-06-23,159.81370544433594
2021-06-24,159.65362548828125
2021-06-25,157.47805786132812
2021-06-28,158.63645935058594
2021-06-29,158.74951171875
2021-06-30,159.88909912109375
2021-07-01,160.09625244140625
2021-07-02,160.72726440429688
2021-07-06,159.1732635498047
2021-07-07,162.27183532714844
2021-07-08,159.1356201171875
2021-07-09,161.43360900878906
2021-07-12,162.06459045410156
2021-07-13,160.04916381835938
2021-07-14,160.1904296875
2021-07-15,161.4995574951172
2021-07-16,160.2940216064453
2021-07-19,156.10301208496094
2021-07-20,149.26559448242188
2021-07-21,150.47108459472656
2021-07-22,151.15859985351562
2021-07-23,153.437744140625
2021-07-26,155.34017944335938
2021-07-27,155.5285186767578
2021-07-28,153.84271240234375
2021-07-29,153.38124084472656
2021-07-30,154.00283813476562
2021-08-02,153.79563903808594
2021-08-03,155.99005126953125
2021-08-04,154.27593994140625
2021-08-05,153.46600341796875
2021-08-06,154.67149353027344
2021-08-09,155.2953338623047
2021-08-10,158.1876220703125
2021-08-11,160.86253356933594
2021-08-12,161.05157470703125
2021-08-13,160.47499084472656
2021-08-16,160.1063690185547
2021-08-17,157.45982360839844
2021-08-18,155.49383544921875
2021-08-19,152.30848693847656
2021-08-20,152.2896270751953
2021-08-23,153.46165466308594
2021-08-24,153.9531707763672
2021-08-25,154.43521118164062
2021-08-26,152.31797790527344
2021-08-27,152.97015380859375
2021-08-30,152.8472900390625
2021-08-31,150.80569458007812
2021-09-01,149.10430908203125
2021-09-02,149.9360809326172
2021-09-03,147.1288604736328
2021-09-07,142.15713500976562
2021-09-08,142.74314880371094
2021-09-09,146.0891571044922
2021-09-10,144.64300537109375
2021-09-13,144.1514892578125
2021-09-14,142.0909881591797
2021-09-15,142.4501495361328
2021-09-16,141.58055114746094
2021-09-17,138.6977081298828
2021-09-20,138.29129028320312
2021-09-21,137.67691040039062
2021-09-22,137.29884338378906
2021-09-23,138.4898223876953
2021-09-24,140.43685913085938
2021-09-27,140.03985595703125
2021-09-28,138.08334350585938
2021-09-29,137.76199340820312
2021-09-30,135.17214965820312
2021-10-01,136.11734008789062
2021-10-04,136.11734008789062
2021-10-05,137.85650634765625
2021-10-06,138.70718383789062
2021-10-07,142.23275756835938
2021-10-08,142.47853088378906
2021-10-11,143.53713989257812
2021-10-12,144.42559814453125
2021-10-13,146.2025604248047
2021-10-14,150.17237854003906
2021-10-15,151.51455688476562
2021-10-18,148.77349853515625
2021-10-19,150.2291259765625
2021-10-20,151.63739013671875
2021-10-21,155.9569549560547
2021-10-22,152.8567352294922
2021-10-25,151.29714965820312
2021-10-26,152.99851989746094
2021-10-27,152.66770935058594
2021-10-28,154.04766845703125
2021-10-29,151.76979064941406
2021-11-01,150.3141632080078
2021-11-02,153.01742553710938
2021-11-03,153.88699340820312
2021-11-04,154.30288696289062
2021-11-05,154.15167236328125
2021-11-08,153.56561279296875
2021-11-09,153.15771484375
2021-11-10,152.4746856689453
2021-11-11,151.31735229492188
2021-11-12,153.3379364013672
2021-11-15,154.56167602539062
2021-11-16,156.37359619140625
2021-11-17,155.86134338378906
2021-11-18,154.011474609375
2021-11-19,152.57907104492188
2021-11-22,153.0059051513672
2021-11-23,152.19009399414062
2021-11-24,150.60586547851562
2021-11-26,147.60816955566406
2021-11-29,149.27777099609375
2021-11-30,146.25160217285156
2021-12-01,145.5970916748047
2021-12-02,150.8619842529297
2021-12-03,152.1521453857422
2021-12-06,155.9846649169922
2021-12-07,157.7396240234375
2021-12-08,156.3546142578125
2021-12-09,155.6241912841797
2021-12-10,154.97909545898438
2021-12-13,154.44786071777344
2021-12-14,154.11582946777344
2021-12-15,157.3411865234375
2021-12-16,160.6234893798828
2021-12-17,156.13645935058594
2021-12-20,152.42723083496094
2021-12-21,155.51031494140625
2021-12-22,157.2273712158203
2021-12-23,158.47955322265625
2021-12-27,161.02191162109375
2021-12-28,162.39744567871094
2021-12-29,162.4164276123047
2021-12-30,162.30259704589844
2021-12-31,163.583251953125
2022-01-03,161.83778381347656
2022-01-04,162.45437622070312
2022-01-05,164.20936584472656
2022-01-06,161.85671997070312
2022-01-07,159.09620666503906
2022-01-10,157.6542510986328
2022-01-11,160.1396942138672
2022-01-12,159.79818725585938
2022-01-13,160.14918518066406
2022-01-14,156.52536010742188
2022-01-18,155.3775177001953
2022-01-19,153.25259399414062
2022-01-20,151.4976043701172
2022-01-21,146.7923583984375
2022-01-24,147.06744384765625
2022-01-25,146.0808868408203
2022-01-26,145.6065673828125
2022-01-27,145.5116729736328
2022-01-28,146.87774658203125
2022-01-31,148.1773681640625
2022-02-01,149.26828002929688
2022-02-02,149.52442932128906
2022-02-03,148.6896209716797
2022-02-04,145.13226318359375
2022-02-07,144.98043823242188
2022-02-08,146.32749938964844
2022-02-09,148.92678833007812
2022-02-10,145.9101104736328
2022-02-11,142.200927734375
2022-02-14,141.60328674316406
2022-02-15,143.85154724121094
2022-02-16,144.06973266601562
2022-02-17,141.94606018066406
2022-02-18,142.5079345703125
2022-02-22,139.67945861816406
2022-02-23,133.9082794189453
2022-02-24,131.1465301513672
2022-02-25,134.36541748046875
2022-02-28,127.08955383300781
2022-03-01,120.47081756591797
2022-03-02,122.64213562011719
2022-03-03,121.94694519042969
2022-03-04,118.04234313964844
2022-03-07,109.04273986816406
2022-03-08,112.12832641601562
2022-03-09,116.2138442993164
2022-03-10,115.41390228271484
2022-03-11,114.4996337890625
2022-03-14,116.13765716552734
2022-03-15,117.48998260498047
2022-03-16,121.7755126953125
2022-03-17,122.54688262939453
2022-03-18,124.6896743774414
2022-03-21,122.76593780517578
2022-03-22,124.24208068847656
2022-03-23,122.60405731201172
2022-03-24,123.33734893798828
2022-03-25,123.28974151611328
2022-03-28,123.37543487548828
2022-03-29,129.4132537841797
2022-03-30,126.60386657714844
2022-03-31,124.82301330566406
2022-04-01,127.62287139892578
2022-04-04,127.01337432861328
2022-04-05,126.09912109375
2022-04-06,127.74666595458984
2022-04-07,127.7562026977539
2022-04-08,126.2134017944336
2022-04-11,125.47059631347656
2022-04-12,122.57547760009766
2022-04-13,124.36587524414062
2022-04-14,122.15645599365234
2022-04-18,120.46128845214844
2022-04-19,123.46114349365234
2022-04-20,125.42298126220703
2022-04-21,126.80384826660156
2022-04-22,126.5181655883789
2022-04-25,123.17546081542969
2022-04-26,119.8994140625
2022-04-27,123.43257904052734
2022-04-28,124.61348724365234
2022-04-29,121.88980102539062
2022-05-02,124.74681091308594
2022-05-03,126.86103057861328
2022-05-04,130.79415893554688
2022-05-05,125.29916381835938
2022-05-06,122.404052734375
2022-05-09,121.63867950439453
2022-05-10,119.6295394897461
2022-05-11,118.92157745361328
2022-05-12,117.98396301269531
2022-05-13,117.06550598144531
2022-05-16,115.25727844238281
2022-05-17,118.95025634765625
2022-05-18,114.38664245605469
2022-05-19,117.3620834350586
2022-05-20,114.50145721435547
2022-05-23,117.49603271484375
2022-05-24,116.2044448852539
2022-05-25,118.07007598876953
2022-05-26,120.83502960205078
2022-05-27,124.40362548828125
2022-05-31,121.01679992675781
2022-06-01,119.94526672363281
2022-06-02,123.2172622680664
2022-06-03,120.0313720703125
2022-06-06,121.62910461425781
2022-06-07,123.20771026611328
2022-06-08,121.51429748535156
2022-06-09,118.6249771118164
2022-06-10,110.8850326538086
2022-06-13,108.39752960205078
2022-06-14,106.68498992919922
2022-06-15,108.70368194580078
2022-06-16,103.80522155761719
2022-06-17,105.25946044921875
2022-06-21,105.81436920166016
2022-06-22,107.86177062988281
2022-06-23,109.41165924072266
2022-06-24,115.77392578125
2022-06-27,116.05138397216797
2022-06-28,114.10919952392578
2022-06-29,112.13834381103516
2022-06-30,109.39250946044922
2022-07-01,112.76021575927734
2022-07-05,113.62127685546875
2022-07-06,114.23358154296875
2022-07-07,113.94656372070312
2022-07-08,112.76979064941406
2022-07-11,109.22988891601562
2022-07-12,111.00939178466797
2022-07-13,110.70323944091797
2022-07-14,109.87089538574219
2022-07-15,111.74609375
2022-07-18,109.93785095214844
2022-07-19,114.58757781982422
2022-07-20,114.90330505371094
2022-07-21,117.6299819946289
2022-07-22,122.20314025878906
2022-07-25,121.38036346435547
2022-07-26,120.75847625732422
2022-07-27,121.43775177001953
2022-07-28,124.7193374633789
2022-07-29,123.69563293457031
2022-08-01,123.71478271484375
2022-08-02,121.16987609863281
2022-08-03,122.69107818603516
2022-08-04,122.5858383178711
2022-08-05,121.84915161132812
2022-08-08,122.73890686035156
2022-08-09,122.27745819091797
2022-08-10,128.38218688964844
2022-08-11,128.18991088867188
2022-08-12,130.31455993652344
2022-08-15,131.1221160888672
2022-08-16,131.9104461669922
2022-08-17,129.00709533691406
2022-08-18,128.3245086669922
2022-08-19,126.84400177001953
2022-08-22,122.31591796875
2022-08-23,122.71968841552734
2022-08-24,123.06578063964844
2022-08-25,127.05550384521484
2022-08-26,121.17186737060547
2022-08-29,121.07573699951172
2022-08-30,122.84466552734375
2022-08-31,122.07557678222656
2022-09-01,119.72981262207031
2022-09-02,118.97993469238281
2022-09-06,118.91264343261719
2022-09-07,122.90235137939453
2022-09-08,122.825439453125
2022-09-09,123.16191864013672
2022-09-12,126.4979019165039
2022-09-13,119.68172454833984
2022-09-14,115.51897430419922
2022-09-15,115.78816986083984
2022-09-16,112.94248962402344
2022-09-19,114.6249008178711
2022-09-20,112.15415954589844
2022-09-21,108.92394256591797
2022-09-22,107.59722137451172
2022-09-23,107.98178100585938
2022-09-26,106.8761978149414
2022-09-27,106.77044677734375
2022-09-28,108.92394256591797
2022-09-29,107.29920959472656
2022-09-30,106.41475677490234
2022-10-03,109.7795639038086
2022-10-04,114.54798126220703
2022-10-05,115.58627319335938
2022-10-06,113.18284606933594
2022-10-07,109.95260620117188
2022-10-10,106.47242736816406
2022-10-11,106.48204040527344
2022-10-12,105.45336151123047
2022-10-13,107.8856430053711
2022-10-14,106.06864929199219
2022-10-17,108.93354797363281
2022-10-18,112.23107147216797
2022-10-19,110.2121810913086
2022-10-20,104.22280883789062
2022-10-21,108.2413558959961
2022-10-24,107.62608337402344
2022-10-25,108.59705352783203
2022-10-26,108.46248626708984
2022-10-27,108.02024841308594
2022-10-28,109.75071716308594
2022-10-31,109.76995086669922
2022-11-01,109.5969009399414
2022-11-02,105.82830810546875
2022-11-03,105.47259521484375
2022-11-04,111.00049591064453
2022-11-07,111.84651184082031
2022-11-08,111.9618911743164
2022-11-09,110.35746002197266
2022-11-10,120.63157653808594
2022-11-11,125.73480224609375
2022-11-14,123.67613220214844
2022-11-15,125.16458129882812
2022-11-16,124.67164611816406
2022-11-17,122.4196548461914
2022-11-18,124.16905975341797
2022-11-21,124.7296371459961
2022-11-22,127.57121276855469
2022-11-23,128.60537719726562
2022-11-25,128.8953399658203
2022-11-28,125.93778991699219
2022-11-29,127.41655731201172
2022-11-30,130.69305419921875
2022-12-01,130.44178771972656
2022-12-02,132.7034454345703
2022-12-05,130.0841827392578
2022-12-06,127.61951446533203
2022-12-07,125.1065673828125
2022-12-08,125.99577331542969
2022-12-09,126.04412078857422
2022-12-12,127.8901596069336
2022-12-13,129.58157348632812
2022-12-14,128.32510375976562
2022-12-15,124.45902252197266
2022-12-16,121.94605255126953
2022-12-19,121.42414093017578
2022-12-20,120.58326721191406
2022-12-21,122.89324188232422
2022-12-22,121.64644622802734
2022-12-23,122.47764587402344
2022-12-27,122.18768310546875
2022-12-28,120.10966491699219
2022-12-29,122.16836547851562
2022-12-30,121.53045654296875
2023-01-03,122.59361267089844
2023-01-04,125.61883544921875
2023-01-05,118.9885025024414
2023-01-06,124.19803619384766
2023-01-09,124.55565643310547
2023-01-10,125.43519592285156
2023-01-11,127.66785430908203
2023-01-12,127.21359252929688
2023-01-13,127.96748352050781
2023-01-17,126.24708557128906
2023-01-18,123.50215148925781
2023-01-19,119.46208953857422
2023-01-20,126.61434936523438
2023-01-23,125.93778991699219
2023-01-24,126.58535766601562
2023-01-25,123.85975646972656
2023-01-26,123.4248275756836
2023-01-27,123.08655548095703
2023-01-30,123.37651062011719
2023-01-31,125.97644805908203
2023-02-01,127.59053039550781
2023-02-02,129.9295196533203
2023-02-03,126.35338592529297
2023-02-06,125.1065673828125
2023-02-07,126.87530517578125
2023-02-08,126.01512908935547
2023-02-09,124.54600524902344
2023-02-10,122.0040512084961
2023-02-13,124.43002319335938
2023-02-14,125.43519592285156
2023-02-15,126.65302276611328
2023-02-16,125.41969299316406
2023-02-17,126.15775299072266
2023-02-21,122.55489349365234
2023-02-22,124.95355224609375
2023-02-23,124.46800231933594
2023-02-24,125.9635238647461
2023-02-27,127.80863189697266
2023-02-28,128.24563598632812
2023-03-01,129.3818359375
2023-03-02,130.94534301757812
2023-03-03,133.4896697998047
2023-03-06,129.78001403808594
2023-03-07,127.12885284423828
2023-03-08,127.42019653320312
2023-03-09,123.72024536132812
2023-03-10,122.36067962646484
2023-03-13,121.1079330444336
2023-03-14,125.42941284179688
2023-03-15,121.80714416503906
2023-03-16,122.89479064941406
2023-03-17,118.95205688476562
2023-03-20,121.69061279296875
2023-03-21,122.94334411621094
2023-03-22,120.03970336914062
2023-03-23,119.9426040649414
2023-03-24,121.81685638427734
2023-03-27,122.36067962646484
2023-03-28,122.57432556152344
2023-03-29,124.5359878540039
2023-03-30,126.0800552368164
2023-03-31,129.72174072265625
2023-04-03,135.9951629638672
2023-04-04,134.32485961914062
2023-04-05,134.93663024902344
2023-04-06,134.08206176757812
2023-04-10,134.34423828125
2023-04-11,135.27651977539062
2023-04-12,134.02377319335938
2023-04-13,135.26681518554688
2023-04-14,134.42193603515625
2023-04-17,136.85943603515625
2023-04-18,137.51980590820312
2023-04-19,136.49041748046875
2023-04-20,137.36441040039062
2023-04-21,137.87911987304688
2023-04-24,138.83082580566406
2023-04-25,136.37388610839844
2023-04-26,133.6644744873047
2023-04-27,134.91722106933594
2023-04-28,136.20880126953125
2023-05-01,135.72323608398438
2023-05-02,135.56785583496094
2023-05-03,134.34423828125
2023-05-04,131.58628845214844
2023-05-05,134.043212890625
2023-05-08,134.67440795898438
2023-05-09,133.77700805664062
2023-05-10,133.50387573242188
2023-05-11,133.87454223632812
2023-05-12,134.7134552001953
2023-05-15,137.18141174316406
2023-05-16,135.91329956054688
2023-05-17,138.9177703857422
2023-05-18,139.07382202148438
2023-05-19,138.90802001953125
2023-05-22,137.2301788330078
2023-05-23,133.52337646484375
2023-05-24,130.1384735107422
2023-05-25,129.7775421142578
2023-05-26,130.4506072998047
2023-05-30,131.055419921875
2023-05-31,128.07046508789062
2023-06-01,131.6699676513672
2023-06-02,136.1571502685547
2023-06-05,134.53787231445312
2023-06-06,135.80599975585938
2023-06-07,138.3715057373047
2023-06-08,137.70814514160156
2023-06-09,136.24493408203125
2023-06-12,136.55709838867188
2023-06-13,137.8544921875
2023-06-14,137.24969482421875
2023-06-15,137.80572509765625
2023-06-16,139.5713348388672
2023-06-20,138.55682373046875
2023-06-21,138.84947204589844
2023-06-22,137.31797790527344
2023-06-23,135.48406982421875
2023-06-26,137.62037658691406
2023-06-27,140.88821411132812
2023-06-28,139.78594970703125
2023-06-29,141.80517578125
2023-06-30,144.663330078125
2023-07-03,145.41445922851562
2023-07-05,142.59530639648438
2023-07-06,141.66860961914062
2023-07-07,143.17083740234375
2023-07-10,144.2731170654297
2023-07-11,146.89715576171875
2023-07-12,147.95068359375
2023-07-13,147.7946014404297
2023-07-14,146.06802368164062
2023-07-17,147.49221801757812
2023-07-18,147.65802001953125
2023-07-19,146.57525634765625
2023-07-20,146.0485076904297
2023-07-21,145.68759155273438
2023-07-24,142.29290771484375
2023-07-25,143.40493774414062
2023-07-26,142.59530639648438
2023-07-27,141.24916076660156
2023-07-28,141.8441925048828
2023-07-31,140.3712158203125
2023-08-01,141.9807586669922
2023-08-02,138.29347229003906
2023-08-03,136.83999633789062
2023-08-04,137.1228790283203
2023-08-07,139.7469024658203
2023-08-08,139.81520080566406
2023-08-09,136.6402587890625
2023-08-10,136.65003967285156
2023-08-11,133.89646911621094
2023-08-14,136.82644653320312
2023-08-15,136.08169555664062
2023-08-16,134.87640380859375
2023-08-17,135.29776000976562
2023-08-18,136.7284393310547
2023-08-21,135.81712341308594
2023-08-22,135.58193969726562
2023-08-23,135.08218383789062
2023-08-24,134.49420166015625
2023-08-25,135.59173583984375
2023-08-28,136.04249572753906
2023-08-29,138.12974548339844
2023-08-30,139.18801879882812
2023-08-31,138.91366577148438
2023-09-01,139.15863037109375
2023-09-05,133.72988891601562
2023-09-06,134.29824829101562
2023-09-07,133.44569396972656
2023-09-08,132.975341796875
2023-09-11,133.61231994628906
2023-09-12,131.15267944335938
2023-09-13,130.32955932617188
2023-09-14,131.69163513183594
2023-09-15,131.11349487304688
2023-09-18,129.82980346679688
2023-09-19,129.555419921875
2023-09-20,128.17373657226562
2023-09-21,125.71411895751953
2023-09-22,127.51717376708984
2023-09-25,129.3986358642578
2023-09-26,126.02769470214844
2023-09-27,125.45934295654297
2023-09-28,127.93855285644531
2023-09-29,127.19381713867188
2023-10-02,126.77242279052734
2023-10-03,126.06688690185547
2023-10-04,130.54515075683594
2023-10-05,128.69308471679688
2023-10-06,130.4569549560547
2023-10-09,126.17467498779297
2023-10-10,127.6641616821289
2023-10-11,129.85919189453125
2023-10-12,127.4485855102539
2023-10-13,125.8807144165039
2023-10-16,127.7327651977539
2023-10-17,128.8106689453125
2023-10-18,125.21436309814453
2023-10-19,121.84343719482422
2023-10-20,122.21581268310547
2023-10-23,121.20648956298828
2023-10-24,120.38336181640625
2023-10-25,119.04086303710938
2023-10-26,119.56021881103516
2023-10-27,118.29612731933594
2023-10-30,119.37403106689453
2023-10-31,120.3049545288086
2023-11-01,120.50094604492188
2023-11-02,122.41178131103516
2023-11-03,125.73371887207031
2023-11-06,125.18497467041016
2023-11-07,125.24375915527344
2023-11-08,126.9488296508789
2023-11-09,125.44198608398438
2023-11-10,126.86019134521484
2023-11-13,127.32306671142578
2023-11-14,131.48902893066406
2023-11-15,131.5973663330078
2023-11-16,133.11407470703125
2023-11-17,133.8133087158203
2023-11-20,133.5080108642578
2023-11-21,134.5125732421875
2023-11-22,134.5716552734375
2023-11-24,134.38453674316406
2023-11-27,135.21180725097656
2023-11-28,135.98985290527344
2023-11-29,137.4376220703125
2023-11-30,139.84068298339844
2023-12-01,141.45587158203125
2023-12-04,140.9831085205078
2023-12-05,140.4906768798828
2023-12-06,140.53993225097656
2023-12-07,142.78541564941406
2023-12-08,141.800537109375
2023-12-11,143.6324005126953
2023-12-12,143.1695098876953
2023-12-13,145.23773193359375
2023-12-14,146.8922882080078
2023-12-15,146.4293975830078
2023-12-18,146.4983367919922
2023-12-19,147.24684143066406
2023-12-20,144.1051483154297
2023-12-21,145.51348876953125
2023-12-22,146.4983367919922
2023-12-26,147.4241180419922
2023-12-27,147.8870086669922
2023-12-28,148.1036834716797
2023-12-29,147.28623962402344
2024-01-02,145.0506134033203
2024-01-03,143.4157257080078
2024-01-04,142.71649169921875
2024-01-05,143.73089599609375
2024-01-08,145.158935546875
2024-01-09,144.0164794921875
2024-01-10,145.06045532226562
2024-01-11,144.17405700683594
2024-01-12,143.34678649902344
2024-01-16,141.58387756347656
2024-01-17,140.9141845703125
2024-01-18,142.75587463378906
2024-01-19,139.24977111816406
2024-01-22,139.9884033203125
2024-01-23,140.28387451171875
2024-01-24,138.8952178955078
2024-01-25,140.62855529785156
2024-01-26,140.87477111816406
2024-01-29,140.697509765625
2024-01-30,140.90432739257812
2024-01-31,138.90505981445312
2024-02-01,139.35809326171875
2024-02-02,137.9694366455078
2024-02-05,135.4875946044922
2024-02-06,137.77247619628906
2024-02-07,137.2603302001953
2024-02-08,136.53155517578125
2024-02-09,137.4671630859375
2024-02-12,138.7671661376953
2024-02-13,136.639892578125
2024-02-14,137.9792938232422
2024-02-15,140.91796875
2024-02-16,140.41334533691406
2024-02-20,139.6712646484375
2024-02-21,141.14553833007812
2024-02-22,141.8678436279297
2024-02-23,142.84739685058594
2024-02-26,140.83880615234375
2024-02-27,139.4239044189453
2024-02-28,138.9984130859375
2024-02-29,140.10662841796875
2024-03-01,138.04855346679688
2024-03-04,137.751708984375
2024-03-05,137.3262481689453
2024-03-06,138.64222717285156
2024-03-07,139.4139862060547
2024-03-08,139.24578857421875
2024-03-11,140.9971160888672
2024-03-12,139.81967163085938
2024-03-13,140.3836669921875
2024-03-14,137.4944610595703
2024-03-15,136.4060516357422
2024-03-18,137.60330200195312
2024-03-19,140.10662841796875
2024-03-20,140.7596435546875
2024-03-21,142.0954132080078
2024-03-22,141.05648803710938
2024-03-25,139.66136169433594
2024-03-26,140.3242950439453
2024-03-27,143.01560974121094
2024-03-28,143.37179565429688
2024-04-01,141.8678436279297
2024-04-02,140.16598510742188
2024-04-03,140.23524475097656
2024-04-04,138.29592895507812
2024-04-05,137.5736083984375
2024-04-08,138.43443298339844
2024-04-09,140.7002716064453
2024-04-10,136.2774200439453
2024-04-11,136.14881896972656
2024-04-12,133.01222229003906
2024-04-15,133.5960235595703
2024-04-16,132.1019287109375
2024-04-17,133.53665161132812
2024-04-18,133.68505859375
2024-04-19,129.5194549560547
2024-04-22,129.77671813964844
2024-04-23,129.05441284179688
2024-04-24,129.1434783935547
2024-04-25,127.86707305908203
2024-04-26,128.78726196289062
2024-04-29,129.36114501953125
2024-04-30,127.6395034790039
2024-05-01,129.56893920898438
2024-05-02,130.855224609375
2024-05-03,131.51815795898438
2024-05-06,131.6368865966797
2024-05-07,132.79457092285156
2024-05-08,132.02276611328125
2024-05-09,133.58383178710938
2024-05-10,134.55824279785156
2024-05-13,134.96591186523438
2024-05-14,134.6079559326172
2024-05-15,134.26988220214844
2024-05-16,134.01138305664062
2024-05-17,133.67332458496094
2024-05-20,133.00714111328125
2024-05-21,132.9673614501953
2024-05-22,133.93182373046875
2024-05-23,130.2728271484375
2024-05-24,130.6705322265625
2024-05-28,128.86093139648438
2024-05-29,126.42488861083984
2024-05-30,128.38365173339844
2024-05-31,130.6605987548828
2024-06-03,130.9091796875
2024-06-04,130.92904663085938
2024-06-05,132.45033264160156
2024-06-06,129.87509155273438
2024-06-07,127.6777114868164
2024-06-10,127.72742462158203
2024-06-11,128.8311004638672
2024-06-12,129.6663055419922
2024-06-13,129.04983520507812
2024-06-14,126.59391784667969
2024-06-17,127.53850555419922
2024-06-18,127.13084411621094
2024-06-20,127.72742462158203
2024-06-21,127.85667419433594
2024-06-24,127.41918182373047
2024-06-25,124.50589752197266
2024-06-26,124.53572845458984
2024-06-27,124.1877212524414
2024-06-28,125.17207336425781
2024-07-01,123.2729721069336
2024-07-02,124.16783142089844
2024-07-03,124.15789794921875
2024-07-05,124.5158462524414
2024-07-08,126.27574157714844
2024-07-09,124.54566955566406
2024-07-10,125.91780090332031
2024-07-11,128.9702911376953
2024-07-12,129.87509155273438
2024-07-15,130.1336212158203
2024-07-16,132.47021484375
2024-07-17,132.9971923828125
2024-07-18,130.95889282226562
2024-07-19,127.30980682373047
2024-07-22,127.63792419433594
2024-07-23,125.99734497070312
2024-07-24,124.5257797241211
2024-07-25,125.22179412841797
2024-07-26,126.8226089477539
2024-07-29,127.01152038574219
2024-07-30,126.48455047607422
2024-07-31,126.255859375
2024-08-01,125.1621322631836
2024-08-02,122.75593566894531
2024-08-05,118.70914459228516
2024-08-06,118.38101959228516
2024-08-07,117.64524841308594
2024-08-08,118.55005645751953
2024-08-09,118.55999755859375
2024-08-12,118.4000015258789
2024-08-13,119.26000213623047
2024-08-14,119.87000274658203
2024-08-15,122.06999969482422
2024-08-16,122.4000015258789
2024-08-19,123.25
2024-08-20,123.0
2024-08-21,124.94999694824219
2024-08-22,125.16000366210938
2024-08-23,126.52999877929688
2024-08-26,126.9000015258789
2024-08-27,127.11000061035156
2024-08-28,127.63999938964844
2024-08-29,128.83999633789062
2024-08-30,129.72999572753906
2024-09-03,127.94999694824219
2024-09-04,126.66999816894531
2024-09-05,125.27999877929688
2024-09-06,124.77999877929688
2024-09-09,126.13999938964844
2024-09-10,125.88999938964844
2024-09-11,125.5
2024-09-12,125.48999786376953
2024-09-13,126.9800033569336
2024-09-16,127.33999633789062
2024-09-17,127.45999908447266
2024-09-18,127.45999908447266
2024-09-19,129.22999572753906
2024-09-20,126.5
2024-09-23,127.30000305175781
2024-09-24,128.32000732421875
2024-09-25,127.83999633789062
2024-09-26,134.5500030517578
2024-09-27,134.55999755859375
2024-09-30,132.4600067138672
2024-10-01,130.74000549316406
2024-10-02,130.67999267578125
2024-10-03,127.83999633789062
2024-10-04,128.57000732421875
2024-10-07,128.75
2024-10-08,127.2300033569336
2024-10-09,127.44000244140625
2024-10-10,127.3499984741211
2024-10-11,128.25
2024-10-14,128.5
2024-10-15,129.8699951171875
2024-10-16,130.36000061035156
2024-10-17,131.36000061035156
2024-10-18,130.92999267578125
2024-10-21,128.82000732421875
2024-10-22,126.5999984741211
2024-10-23,126.27999877929688
2024-10-24,127.23999786376953
2024-10-25,126.44999694824219
2024-10-28,127.37999725341797
2024-10-29,126.5199966430664
2024-10-30,125.66999816894531
2024-10-31,124.51000213623047
2024-11-01,124.41000366210938
2024-11-04,124.86000061035156
2024-11-05,124.6500015258789
2024-11-06,125.76000213623047
2024-11-07,125.9800033569336
2024-11-08,125.5199966430664
2024-11-11,125.95999908447266
2024-11-12,121.75
2024-11-13,123.41999816894531
2024-11-14,123.5199966430664
2024-11-15,122.52999877929688
2024-11-18,123.41999816894531
2024-11-19,121.08000183105469
2024-11-20,121.29000091552734
2024-11-21,122.68000030517578
2024-11-22,122.6500015258789
2024-11-25,125.79000091552734
2024-11-26,123.3499984741211
2024-11-27,123.44999694824219
2024-11-29,124.37000274658203
2024-12-02,125.97000122070312
2024-12-03,126.18000030517578
2024-12-04,126.83000183105469
2024-12-05,125.5
2024-12-06,125.56999969482422
2024-12-09,126.86000061035156
2024-12-10,125.41999816894531
2024-12-11,122.58999633789062
2024-12-12,124.0199966430664
2024-12-13,124.16999816894531
2024-12-16,122.63999938964844
2024-12-17,122.05999755859375
