,FCX
2019-06-03,9.296567916870117
2019-06-04,9.671428680419922
2019-06-05,9.465255737304688
2019-06-06,9.549596786499023
2019-06-07,9.699545860290527
2019-06-10,9.943203926086426
2019-06-11,9.952576637268066
2019-06-12,9.924461364746094
2019-06-13,10.14937973022461
2019-06-14,9.980690002441406
2019-06-17,10.065035820007324
2019-06-18,10.430525779724121
2019-06-19,10.486753463745117
2019-06-20,10.664813041687012
2019-06-21,10.627326965332031
2019-06-24,10.627326965332031
2019-06-25,10.627326965332031
2019-06-26,10.767900466918945
2019-06-27,10.833503723144531
2019-06-28,10.880361557006836
2019-07-01,10.730415344238281
2019-07-02,10.730415344238281
2019-07-03,10.599212646484375
2019-07-05,10.580470085144043
2019-07-08,10.514870643615723
2019-07-09,10.186864852905273
2019-07-10,10.261837005615234
2019-07-11,10.402410507202148
2019-07-12,10.374171257019043
2019-07-15,10.487136840820312
2019-07-16,10.468307495117188
2019-07-17,10.411825180053711
2019-07-18,10.496551513671875
2019-07-19,10.816624641418457
2019-07-22,10.816624641418457
2019-07-23,10.967247009277344
2019-07-24,11.240251541137695
2019-07-25,10.750724792480469
2019-07-26,10.882522583007812
2019-07-29,10.929590225219727
2019-07-30,10.797798156738281
2019-07-31,10.411825180053711
2019-08-01,10.07292366027832
2019-08-02,9.696364402770996
2019-08-05,9.479843139648438
2019-08-06,9.545741081237793
2019-08-07,9.4892578125
2019-08-08,9.526912689208984
2019-08-09,9.178598403930664
2019-08-12,8.962075233459473
2019-08-13,9.310392379760742
2019-08-14,8.811453819274902
2019-08-15,8.463138580322266
2019-08-16,8.566690444946289
2019-08-19,8.707901000976562
2019-08-20,8.651416778564453
2019-08-21,8.604347229003906
2019-08-22,8.594934463500977
2019-08-23,8.312514305114746
2019-08-26,8.321929931640625
2019-08-27,8.199546813964844
2019-08-28,8.425480842590332
2019-08-29,8.585518836975098
2019-08-30,8.651416778564453
2019-09-03,8.538447380065918
2019-09-04,8.745555877685547
2019-09-05,8.971491813659668
2019-09-06,8.867938041687012
2019-09-09,9.131526947021484
2019-09-10,9.526912689208984
2019-09-11,9.4892578125
2019-09-12,9.762263298034668
2019-09-13,10.12940788269043
2019-09-16,9.856403350830078
2019-09-17,9.799919128417969
2019-09-18,9.752849578857422
2019-09-19,9.837574005126953
2019-09-20,9.856403350830078
2019-09-23,9.724605560302734
2019-09-24,9.423360824584961
2019-09-25,9.479843139648438
2019-09-26,9.225668907165527
2019-09-27,9.084456443786621
2019-09-30,9.009146690368652
2019-10-01,8.632588386535645
2019-10-02,8.350171089172363
2019-10-03,8.340757369995117
2019-10-04,8.312514305114746
2019-10-07,8.246618270874023
2019-10-08,8.011268615722656
2019-10-09,8.048924446105957
2019-10-10,8.434894561767578
2019-10-11,9.040769577026367
2019-10-14,8.993436813354492
2019-10-15,9.012369155883789
2019-10-16,8.993436813354492
2019-10-17,8.936634063720703
2019-10-18,9.069169998168945
2019-10-21,9.296371459960938
2019-10-22,9.400506973266602
2019-10-23,9.589845657348633
2019-10-24,9.078638076782227
2019-10-25,9.599308967590332
2019-10-28,9.693978309631348
2019-10-29,9.68450927734375
2019-10-30,9.589845657348633
2019-10-31,9.296371459960938
2019-11-01,9.959046363830566
2019-11-04,10.224115371704102
2019-11-05,10.32824993133545
2019-11-06,10.072649955749512
2019-11-07,10.66905403137207
2019-11-08,10.90572452545166
2019-11-11,10.498651504516602
2019-11-12,10.451319694519043
2019-11-13,10.261982917785645
2019-11-14,10.2335844039917
2019-11-15,10.564920425415039
2019-11-18,10.422918319702148
2019-11-19,10.678522109985352
2019-11-20,10.441853523254395
2019-11-21,10.422918319702148
2019-11-22,10.74478816986084
2019-11-25,11.038261413574219
2019-11-26,11.085593223571777
2019-11-27,10.990923881530762
2019-11-29,10.773189544677734
2019-12-02,10.839457511901855
2019-12-03,10.33771800994873
2019-12-04,10.517585754394531
2019-12-05,10.725855827331543
2019-12-06,11.019325256347656
2019-12-09,11.45479679107666
2019-12-10,11.625198364257812
2019-12-11,12.155340194702148
2019-12-12,12.363607406616211
2019-12-13,12.183736801147461
2019-12-16,12.25947093963623
2019-12-17,12.268938064575195
2019-12-18,12.287872314453125
2019-12-19,12.306807518005371
2019-12-20,12.032270431518555
2019-12-23,12.164804458618164
2019-12-24,12.297341346740723
2019-12-26,12.467741966247559
2019-12-27,12.335206985473633
2019-12-30,12.31627368927002
2019-12-31,12.42040729522705
2020-01-02,12.49614429473877
2020-01-03,12.117471694946289
2020-01-06,12.164804458618164
2020-01-07,12.354142189025879
2020-01-08,12.477209091186523
2020-01-09,12.268938064575195
2020-01-10,12.212138175964355
2020-01-13,12.808547019958496
2020-01-14,12.551993370056152
2020-01-15,12.333450317382812
2020-01-16,12.209924697875977
2020-01-17,12.22892951965332
2020-01-21,11.65881633758545
2020-01-22,11.706326484680176
2020-01-23,11.373762130737305
2020-01-24,11.250235557556152
2020-01-27,10.357057571411133
2020-01-28,10.737133979797363
2020-01-29,10.727632522583008
2020-01-30,10.75613784790039
2020-01-31,10.547096252441406
2020-02-03,10.870161056518555
2020-02-04,11.440274238586426
2020-02-05,11.791844367980957
2020-02-06,11.706326484680176
2020-02-07,11.212226867675781
2020-02-10,11.563796997070312
2020-02-11,11.782342910766602
2020-02-12,12.03889274597168
2020-02-13,11.981881141662598
2020-02-14,11.6303129196167
2020-02-18,11.421271324157715
2020-02-19,11.497284889221191
2020-02-20,11.47828197479248
2020-02-21,11.345253944396973
2020-02-24,10.680121421813965
2020-02-25,10.195526123046875
2020-02-26,9.938979148864746
2020-02-27,9.311851501464844
2020-02-28,9.463881492614746
2020-03-02,9.976982116699219
2020-03-03,9.568402290344238
2020-03-04,9.929474830627441
2020-03-05,9.492386817932129
2020-03-06,8.960281372070312
2020-03-09,7.8200531005859375
2020-03-10,8.551700592041016
2020-03-11,7.71553373336792
2020-03-12,6.812854290008545
2020-03-13,7.1549224853515625
2020-03-16,5.929177761077881
2020-03-17,6.157223224639893
2020-03-18,5.045502662658691
2020-03-19,5.454084873199463
2020-03-20,5.245042324066162
2020-03-23,5.121518135070801
2020-03-24,6.641819477081299
2020-03-25,6.8888702392578125
2020-03-26,6.641819477081299
2020-03-27,5.891171455383301
2020-03-30,5.929177761077881
2020-03-31,6.413774013519287
2020-04-01,5.995692253112793
2020-04-02,6.071706771850586
2020-04-03,6.005193710327148
2020-04-06,6.831857681274414
2020-04-07,7.211933612823486
2020-04-08,7.630015850067139
2020-04-09,7.782045364379883
2020-04-13,7.886568546295166
2020-04-14,7.905570983886719
2020-04-15,7.287947654724121
2020-04-16,7.202431678771973
2020-04-17,7.9245758056640625
2020-04-20,7.620514869689941
2020-04-21,7.040899753570557
2020-04-22,7.2594428062438965
2020-04-23,7.4209747314453125
2020-04-24,8.057601928710938
2020-04-27,8.409173011779785
2020-04-28,8.47568416595459
2020-04-29,8.798749923706055
2020-04-30,8.390167236328125
2020-05-01,8.03859806060791
2020-05-04,8.266642570495605
2020-05-05,8.361661911010742
2020-05-06,8.16212272644043
2020-05-07,8.523192405700684
2020-05-08,8.751238822937012
2020-05-11,8.532695770263672
2020-05-12,8.238137245178223
2020-05-13,7.98158597946167
2020-05-14,7.877066135406494
2020-05-15,8.057601928710938
2020-05-18,8.722734451293945
2020-05-19,8.684725761413574
2020-05-20,8.665721893310547
2020-05-21,8.456680297851562
2020-05-22,8.304651260375977
2020-05-26,8.798749923706055
2020-05-27,8.827255249023438
2020-05-28,8.637216567993164
2020-05-29,8.618210792541504
2020-06-01,8.874763488769531
2020-06-02,9.26434326171875
2020-06-03,9.63491439819336
2020-06-04,9.691926956176758
2020-06-05,10.319050788879395
2020-06-08,10.689623832702637
2020-06-09,10.70862865447998
2020-06-10,10.898667335510254
2020-06-11,9.41637134552002
2020-06-12,9.967479705810547
2020-06-15,9.948477745056152
2020-06-16,10.243036270141602
2020-06-17,10.167020797729492
2020-06-18,10.0339937210083
2020-06-19,9.976982116699219
2020-06-22,10.252537727355957
2020-06-23,10.528091430664062
2020-06-24,10.04349422454834
2020-06-25,10.528091430664062
2020-06-26,10.252537727355957
2020-06-29,10.490084648132324
2020-06-30,10.993683815002441
2020-07-01,10.917670249938965
2020-07-02,10.92717170715332
2020-07-06,12.114909172058105
2020-07-07,12.095905303955078
2020-07-08,12.181421279907227
2020-07-09,12.24793529510498
2020-07-10,12.323949813842773
2020-07-13,12.3714599609375
2020-07-14,12.827548027038574
2020-07-15,12.85605525970459
2020-07-16,12.799044609069824
2020-07-17,12.903565406799316
2020-07-20,12.761035919189453
2020-07-21,12.713528633117676
2020-07-22,12.941571235656738
2020-07-23,12.656515121459961
2020-07-24,12.466477394104004
2020-07-27,12.884560585021973
2020-07-28,12.570999145507812
2020-07-29,12.637513160705566
2020-07-30,12.295441627502441
2020-07-31,12.276439666748047
2020-08-03,12.44747543334961
2020-08-04,12.304944038391113
2020-08-05,13.274138450622559
2020-08-06,13.834749221801758
2020-08-07,13.264636993408203
2020-08-10,13.663715362548828
2020-08-11,13.264636993408203
2020-08-12,13.274138450622559
2020-08-13,13.103104591369629
2020-08-14,13.093602180480957
2020-08-17,13.397663116455078
2020-08-18,13.692220687866211
2020-08-19,14.195819854736328
2020-08-20,13.967777252197266
2020-08-21,13.644712448120117
2020-08-24,13.834749221801758
2020-08-25,13.739729881286621
2020-08-26,14.262334823608398
2020-08-27,14.15781307220459
2020-08-28,14.870454788208008
2020-08-31,14.832447052001953
2020-09-01,15.374053955078125
2020-09-02,15.459572792053223
2020-09-03,14.784940719604492
2020-09-04,15.222024917602539
2020-09-08,14.936969757080078
2020-09-09,15.336047172546387
2020-09-10,14.984478950500488
2020-09-11,15.459572792053223
2020-09-14,15.54509162902832
2020-09-15,15.592599868774414
2020-09-16,15.94416618347168
2020-09-17,16.181716918945312
2020-09-18,16.15321159362793
2020-09-21,14.870454788208008
2020-09-22,14.898961067199707
2020-09-23,14.034292221069336
2020-09-24,14.613903999328613
2020-09-25,14.537890434265137
2020-09-28,15.108003616333008
2020-09-29,14.556894302368164
2020-09-30,14.860953330993652
2020-10-01,14.77543830871582
2020-10-02,15.14600944519043
2020-10-05,15.507081985473633
2020-10-06,14.936969757080078
2020-10-07,16.039186477661133
2020-10-08,15.96317195892334
2020-10-09,16.37175750732422
2020-10-12,15.972677230834961
2020-10-13,15.982176780700684
2020-10-14,16.096200942993164
2020-10-15,16.35274887084961
2020-10-16,16.295738220214844
2020-10-19,16.286237716674805
2020-10-20,16.73282241821289
2020-10-21,16.837345123291016
2020-10-22,17.43596649169922
2020-10-23,17.44546890258789
2020-10-26,16.495275497436523
2020-10-27,16.837345123291016
2020-10-28,16.029687881469727
2020-10-29,16.609302520751953
2020-10-30,16.476274490356445
2020-11-02,17.331443786621094
2020-11-03,17.83504867553711
2020-11-04,17.10340118408203
2020-11-05,17.882553100585938
2020-11-06,18.167612075805664
2020-11-09,18.804237365722656
2020-11-10,18.83274269104004
2020-11-11,18.557188034057617
2020-11-12,18.547687530517578
2020-11-13,19.136804580688477
2020-11-16,19.953964233398438
2020-11-17,19.982473373413086
2020-11-18,19.67841148376465
2020-11-19,20.058490753173828
2020-11-20,20.19151496887207
2020-11-23,20.81863784790039
2020-11-24,21.958866119384766
2020-11-25,22.36744499206543
2020-11-27,22.34844398498535
2020-11-30,22.224916458129883
2020-12-01,22.462465286254883
2020-12-02,22.88054847717285
2020-12-03,23.175107955932617
2020-12-04,23.81173324584961
2020-12-07,23.35564422607422
2020-12-08,23.251121520996094
2020-12-09,23.241621017456055
2020-12-10,23.621694564819336
2020-12-11,23.384151458740234
2020-12-14,22.61448860168457
2020-12-15,23.089588165283203
2020-12-16,23.175107955932617
2020-12-17,23.48866844177246
2020-12-18,23.403146743774414
2020-12-21,23.621694564819336
2020-12-22,23.042083740234375
2020-12-23,23.621694564819336
2020-12-24,23.555185317993164
2020-12-28,23.403146743774414
2020-12-29,23.507667541503906
2020-12-30,25.208511352539062
2020-12-31,24.72391700744629
2021-01-04,25.788127899169922
2021-01-05,26.956859588623047
2021-01-06,28.657691955566406
2021-01-07,29.617387771606445
2021-01-08,29.598379135131836
2021-01-11,28.80972671508789
2021-01-12,29.44635009765625
2021-01-13,29.037771224975586
2021-01-14,30.39653968811035
2021-01-15,28.838228225708008
2021-01-19,30.130489349365234
2021-01-20,29.427350997924805
2021-01-21,28.54367446899414
2021-01-22,28.971256256103516
2021-01-25,27.536468505859375
2021-01-26,25.664600372314453
2021-01-27,24.505373001098633
2021-01-28,26.405746459960938
2021-01-29,25.569580078125
2021-02-01,26.82383155822754
2021-02-02,26.738313674926758
2021-02-03,27.745515823364258
2021-02-04,28.31562614440918
2021-02-05,30.149492263793945
2021-02-08,30.520063400268555
2021-02-09,30.425048828125
2021-02-10,29.68389892578125
2021-02-11,29.44635009765625
2021-02-12,29.674402236938477
2021-02-16,31.261219024658203
2021-02-17,32.448951721191406
2021-02-18,32.4394416809082
2021-02-19,35.622581481933594
2021-02-22,36.183189392089844
2021-02-23,35.96464538574219
2021-02-24,36.00265884399414
2021-02-25,33.90273666381836
2021-02-26,32.22090530395508
2021-03-01,33.16159439086914
2021-03-02,33.427650451660156
2021-03-03,33.256614685058594
2021-03-04,31.071176528930664
2021-03-05,33.275611877441406
2021-03-08,32.715003967285156
2021-03-09,32.17338943481445
2021-03-10,32.74351501464844
2021-03-11,35.60357666015625
2021-03-12,35.556060791015625
2021-03-15,35.11897659301758
2021-03-16,33.24710464477539
2021-03-17,34.311317443847656
2021-03-18,33.65569305419922
2021-03-19,33.24710464477539
2021-03-22,33.26610565185547
2021-03-23,30.596078872680664
2021-03-24,30.035470962524414
2021-03-25,29.56037712097168
2021-03-26,31.318218231201172
2021-03-29,30.501060485839844
2021-03-30,31.052173614501953
2021-03-31,31.289714813232422
2021-04-01,32.078372955322266
2021-04-05,33.59867858886719
2021-04-06,33.26610565185547
2021-04-07,32.28741455078125
2021-04-08,32.657989501953125
2021-04-09,32.34443283081055
2021-04-12,31.992856979370117
2021-04-13,32.04986572265625
2021-04-14,34.578250885009766
2021-04-15,36.025753021240234
2021-04-16,36.320960998535156
2021-04-19,35.549598693847656
2021-04-20,34.16875457763672
2021-04-21,34.187801361083984
2021-04-22,33.08312225341797
2021-04-23,34.797279357910156
2021-04-26,37.187557220458984
2021-04-27,36.8447380065918
2021-04-28,37.47325134277344
2021-04-29,36.568565368652344
2021-04-30,35.91147232055664
2021-05-03,36.863773345947266
2021-05-04,37.349456787109375
2021-05-05,39.558807373046875
2021-05-06,40.06352615356445
2021-05-07,41.8729133605957
2021-05-10,40.70157241821289
2021-05-11,42.6633186340332
2021-05-12,40.71109390258789
2021-05-13,39.968299865722656
2021-05-14,40.27303695678711
2021-05-17,42.07289505004883
2021-05-18,41.54912567138672
2021-05-19,38.77791976928711
2021-05-20,39.25406265258789
2021-05-21,38.92076110839844
2021-05-24,39.58736801147461
2021-05-25,38.73982238769531
2021-05-26,39.34929656982422
2021-05-27,40.5587272644043
2021-05-28,40.682525634765625
2021-06-01,42.10145950317383
2021-06-02,41.27295684814453
2021-06-03,39.873069763183594
2021-06-04,39.739742279052734
2021-06-07,39.29216003417969
2021-06-08,39.40644073486328
2021-06-09,38.75886535644531
2021-06-10,38.22557830810547
2021-06-11,38.901710510253906
2021-06-14,37.59705352783203
2021-06-15,35.80671691894531
2021-06-16,35.292476654052734
2021-06-17,33.47357177734375
2021-06-18,33.29262924194336
2021-06-21,34.07351303100586
2021-06-22,34.74966049194336
2021-06-23,35.4067497253418
2021-06-24,35.730533599853516
2021-06-25,35.46389389038086
2021-06-28,34.987735748291016
2021-06-29,35.492462158203125
2021-06-30,35.340087890625
2021-07-01,35.321041107177734
2021-07-02,35.3686637878418
2021-07-06,34.28303527832031
2021-07-07,34.48301315307617
2021-07-08,33.035499572753906
2021-07-09,34.75918197631836
2021-07-12,34.787750244140625
2021-07-13,34.02589797973633
2021-07-14,32.942771911621094
2021-07-15,32.818702697753906
2021-07-16,31.683080673217773
2021-07-19,30.919633865356445
2021-07-20,31.444499969482422
2021-07-21,33.06682586669922
2021-07-22,33.20996856689453
2021-07-23,33.5821533203125
2021-07-26,34.97543716430664
2021-07-27,34.689144134521484
2021-07-28,35.00407028198242
2021-07-29,36.712284088134766
2021-07-30,36.35919952392578
2021-08-02,34.946815490722656
2021-08-03,34.96590805053711
2021-08-04,34.02113342285156
2021-08-05,34.21199417114258
2021-08-06,35.17584991455078
2021-08-09,34.79413604736328
2021-08-10,36.47370529174805
2021-08-11,36.96040725708008
2021-08-12,36.63594436645508
2021-08-13,36.35919952392578
2021-08-16,35.15675735473633
2021-08-17,33.12408447265625
2021-08-18,32.33201217651367
2021-08-19,30.93871307373047
2021-08-20,31.30135154724121
2021-08-23,32.63739013671875
2021-08-24,33.601234436035156
2021-08-25,33.50580596923828
2021-08-26,32.96185302734375
2021-08-27,34.89910888671875
2021-08-30,34.96590805053711
2021-08-31,34.72732925415039
2021-09-01,34.25017166137695
2021-09-02,34.612815856933594
2021-09-03,34.48875045776367
2021-09-07,34.69869613647461
2021-09-08,32.79961395263672
2021-09-09,33.21951675415039
2021-09-10,33.8588981628418
2021-09-13,33.677581787109375
2021-09-14,33.20042419433594
2021-09-15,35.061336517333984
2021-09-16,32.73281478881836
2021-09-17,31.539928436279297
2021-09-20,29.745830535888672
2021-09-21,29.087350845336914
2021-09-22,30.11800765991211
2021-09-23,30.642879486083984
2021-09-24,30.76694107055664
2021-09-27,32.36063766479492
2021-09-28,32.03617477416992
2021-09-29,31.597196578979492
2021-09-30,31.043685913085938
2021-10-01,31.33952522277832
2021-10-04,31.215469360351562
2021-10-05,30.72876739501953
2021-10-06,30.261152267456055
2021-10-07,32.75190353393555
2021-10-08,32.57059097290039
2021-10-11,33.62032699584961
2021-10-12,33.02865219116211
2021-10-13,34.18336868286133
2021-10-14,35.50786590576172
2021-10-15,36.95189666748047
2021-10-18,36.85625457763672
2021-10-19,37.1527099609375
2021-10-20,37.22922134399414
2021-10-21,36.741512298583984
2021-10-22,36.02426528930664
2021-10-25,37.621307373046875
2021-10-26,37.1527099609375
2021-10-27,35.3835334777832
2021-10-28,36.43547821044922
2021-10-29,36.072086334228516
2021-11-01,36.65544128417969
2021-11-02,36.86581802368164
2021-11-03,36.5598030090332
2021-11-04,35.3835334777832
2021-11-05,35.42179489135742
2021-11-08,37.70737838745117
2021-11-09,37.487422943115234
2021-11-10,35.880821228027344
2021-11-11,39.113155364990234
2021-11-12,39.42873764038086
2021-11-15,39.07490539550781
2021-11-16,37.86994934082031
2021-11-17,37.171836853027344
2021-11-18,37.0953369140625
2021-11-19,36.60761642456055
2021-11-22,36.091217041015625
2021-11-23,36.990135192871094
2021-11-24,36.961456298828125
2021-11-26,35.61305618286133
2021-11-29,36.32072830200195
2021-11-30,35.460044860839844
2021-12-01,34.64718246459961
2021-12-02,35.47917175292969
2021-12-03,34.96276092529297
2021-12-06,35.737369537353516
2021-12-07,37.076210021972656
2021-12-08,37.02840042114258
2021-12-09,36.78932189941406
2021-12-10,36.69367980957031
2021-12-13,35.98602294921875
2021-12-14,36.30160140991211
2021-12-15,35.62261199951172
2021-12-16,36.60761642456055
2021-12-17,36.33985137939453
2021-12-20,35.785186767578125
2021-12-21,37.46829605102539
2021-12-22,38.38636016845703
2021-12-23,39.33311080932617
2021-12-27,40.15553665161133
2021-12-28,40.15553665161133
2021-12-29,40.14597702026367
2021-12-30,39.801700592041016
2021-12-31,39.906890869140625
2022-01-03,39.667816162109375
2022-01-04,40.30854797363281
2022-01-05,39.85908126831055
2022-01-06,38.75931930541992
2022-01-07,40.05034255981445
2022-01-10,39.801700592041016
2022-01-11,41.11185073852539
2022-01-12,43.17748260498047
2022-01-13,42.53461837768555
2022-01-14,42.29474639892578
2022-01-18,42.49623489379883
2022-01-19,42.29474639892578
2022-01-20,41.44077682495117
2022-01-21,39.32988739013672
2022-01-24,38.34159851074219
2022-01-25,38.02497100830078
2022-01-26,36.873565673828125
2022-01-27,35.597434997558594
2022-01-28,34.58036804199219
2022-01-31,35.71257019042969
2022-02-01,37.43967056274414
2022-02-02,37.7946891784668
2022-02-03,36.65288543701172
2022-02-04,36.86397933959961
2022-02-07,37.32453155517578
2022-02-08,38.98447036743164
2022-02-09,41.795806884765625
2022-02-10,42.131622314453125
2022-02-11,41.06658172607422
2022-02-14,40.73075866699219
2022-02-15,41.901344299316406
2022-02-16,42.457855224609375
2022-02-17,41.4599723815918
2022-02-18,41.27766799926758
2022-02-22,40.64440155029297
2022-02-23,40.740352630615234
2022-02-24,41.94932556152344
2022-02-25,44.46320343017578
2022-02-28,45.04850387573242
2022-03-01,45.96962356567383
2022-03-02,46.209503173828125
2022-03-03,47.101837158203125
2022-03-04,48.08052062988281
2022-03-07,45.24040603637695
2022-03-08,44.77983856201172
2022-03-09,45.08688735961914
2022-03-10,45.7777214050293
2022-03-11,45.02931594848633
2022-03-14,42.7169303894043
2022-03-15,42.486637115478516
2022-03-16,44.53996276855469
2022-03-17,46.62208557128906
2022-03-18,46.13273239135742
2022-03-21,47.50482177734375
2022-03-22,47.84065246582031
2022-03-23,47.79267501831055
2022-03-24,49.366249084472656
2022-03-25,49.826820373535156
2022-03-28,48.23404312133789
2022-03-29,48.06132888793945
2022-03-30,48.72338104248047
2022-03-31,47.72550582885742
2022-04-01,48.89610290527344
2022-04-04,48.838523864746094
2022-04-05,47.101837158203125
2022-04-06,46.113548278808594
2022-04-07,46.516536712646484
2022-04-08,46.9866943359375
2022-04-11,45.78731918334961
2022-04-12,46.055973052978516
2022-04-13,47.57673645019531
2022-04-14,47.34573745727539
2022-04-18,48.86650466918945
2022-04-19,48.74137878417969
2022-04-20,48.029117584228516
2022-04-21,43.264705657958984
2022-04-22,40.338680267333984
2022-04-25,40.08843994140625
2022-04-26,38.673545837402344
2022-04-27,40.12693405151367
2022-04-28,40.27131271362305
2022-04-29,39.0296745300293
2022-05-02,38.673545837402344
2022-05-03,38.64466857910156
2022-05-04,39.75155258178711
2022-05-05,38.15379333496094
2022-05-06,36.459781646728516
2022-05-09,34.188262939453125
2022-05-10,34.717647552490234
2022-05-11,34.56364822387695
2022-05-12,33.05250549316406
2022-05-13,33.726261138916016
2022-05-16,33.83213424682617
2022-05-17,36.22877883911133
2022-05-18,34.015010833740234
2022-05-19,35.34327697753906
2022-05-20,34.94864273071289
2022-05-23,36.91215515136719
2022-05-24,36.07477569580078
2022-05-25,36.411659240722656
2022-05-26,37.046913146972656
2022-05-27,38.16341781616211
2022-05-31,37.61479187011719
2022-06-01,38.15379333496094
2022-06-02,40.15580749511719
2022-06-03,39.780433654785156
2022-06-06,41.17607116699219
2022-06-07,41.7631950378418
2022-06-08,40.61781311035156
2022-06-09,39.00080871582031
2022-06-10,38.70241928100586
2022-06-13,35.776397705078125
2022-06-14,35.439517974853516
2022-06-15,35.51652145385742
2022-06-16,33.5626335144043
2022-06-17,32.551998138427734
2022-06-21,32.75412368774414
2022-06-22,30.14573097229004
2022-06-23,28.461345672607422
2022-06-24,29.82810401916504
2022-06-27,29.856979370117188
2022-06-28,29.625978469848633
2022-06-29,29.15435028076172
2022-06-30,28.162965774536133
2022-07-01,28.1052188873291
2022-07-05,26.237951278686523
2022-07-06,26.353450775146484
2022-07-07,28.124465942382812
2022-07-08,26.95020866394043
2022-07-11,25.901073455810547
2022-07-12,25.313941955566406
2022-07-13,25.44869613647461
2022-07-14,24.28709602355957
2022-07-15,24.993736267089844
2022-07-18,26.54253387451172
2022-07-19,27.587974548339844
2022-07-20,27.65573501586914
2022-07-21,27.98485565185547
2022-07-22,26.871654510498047
2022-07-25,27.384695053100586
2022-07-26,27.03621482849121
2022-07-27,28.352691650390625
2022-07-28,28.875411987304688
2022-07-29,30.540369033813477
2022-08-01,29.020610809326172
2022-08-02,28.39141273498535
2022-08-03,27.771894454956055
2022-08-04,27.839651107788086
2022-08-05,29.301334381103516
2022-08-08,29.6401309967041
2022-08-09,29.08837127685547
2022-08-10,30.395172119140625
2022-08-11,30.656530380249023
2022-08-12,30.60813331604004
2022-08-15,29.523971557617188
2022-08-16,30.3854923248291
2022-08-17,29.281970977783203
2022-08-18,30.230609893798828
2022-08-19,29.475574493408203
2022-08-22,28.90445327758789
2022-08-23,30.77269172668457
2022-08-24,30.317729949951172
2022-08-25,32.1666145324707
2022-08-26,31.159887313842773
2022-08-29,30.491968154907227
2022-08-30,28.807655334472656
2022-08-31,28.652772903442383
2022-09-01,27.191091537475586
2022-09-02,27.394371032714844
2022-09-06,27.220136642456055
2022-09-07,27.471811294555664
2022-09-08,29.6401309967041
2022-09-09,31.14052963256836
2022-09-12,31.14052963256836
2022-09-13,30.056371688842773
2022-09-14,29.069013595581055
2022-09-15,28.82701301574707
2022-09-16,28.39141273498535
2022-09-19,29.51428985595703
2022-09-20,28.768930435180664
2022-09-21,27.200773239135742
2022-09-22,27.44277572631836
2022-09-23,25.826217651367188
2022-09-26,25.651975631713867
2022-09-27,26.0101375579834
2022-09-28,26.968454360961914
2022-09-29,27.268535614013672
2022-09-30,26.455415725708008
2022-10-03,28.401092529296875
2022-10-04,29.795013427734375
2022-10-05,29.53365135192871
2022-10-06,28.865732192993164
2022-10-07,28.023571014404297
2022-10-10,28.323652267456055
2022-10-11,28.246212005615234
2022-10-12,27.917091369628906
2022-10-13,28.56904411315918
2022-10-14,26.8953800201416
2022-10-17,28.043590545654297
2022-10-18,27.72248077392578
2022-10-19,27.595985412597656
2022-10-20,28.335512161254883
2022-10-21,31.167110443115234
2022-10-24,30.213516235351562
2022-10-25,30.816814422607422
2022-10-26,32.44182205200195
2022-10-27,31.857990264892578
2022-10-28,31.332536697387695
2022-10-31,30.836273193359375
2022-11-01,32.01367950439453
2022-11-02,30.174592971801758
2022-11-03,30.709774017333984
2022-11-04,34.24198532104492
2022-11-07,33.52191925048828
2022-11-08,34.50470733642578
2022-11-09,33.11323165893555
2022-11-10,35.759952545166016
2022-11-11,37.01520538330078
2022-11-14,36.8692512512207
2022-11-15,37.0638542175293
2022-11-16,36.372982025146484
2022-11-17,35.38046646118164
2022-11-18,35.361000061035156
2022-11-21,35.15666198730469
2022-11-22,36.840049743652344
2022-11-23,37.01520538330078
2022-11-25,36.1491813659668
2022-11-28,35.21504592895508
2022-11-29,36.499473571777344
2022-11-30,38.7277946472168
2022-12-01,38.50398635864258
2022-12-02,39.136474609375
2022-12-05,37.813114166259766
2022-12-06,37.42388916015625
2022-12-07,37.51146697998047
2022-12-08,38.78617477416992
2022-12-09,37.550384521484375
2022-12-12,37.832576751708984
2022-12-13,38.20233917236328
2022-12-14,38.367759704589844
2022-12-15,37.12224197387695
2022-12-16,37.32658386230469
2022-12-19,36.353519439697266
2022-12-20,36.78166961669922
2022-12-21,37.414161682128906
2022-12-22,36.65517044067383
2022-12-23,37.07359313964844
2022-12-27,37.832576751708984
2022-12-28,36.85951614379883
2022-12-29,37.277931213378906
2022-12-30,36.976287841796875
2023-01-03,36.89842987060547
2023-01-04,37.949344635009766
2023-01-05,38.76671600341797
2023-01-06,41.1409797668457
2023-01-09,41.6761589050293
2023-01-10,43.50551223754883
2023-01-11,44.09907913208008
2023-01-12,44.03073501586914
2023-01-13,43.98192596435547
2023-01-17,43.103267669677734
2023-01-18,42.878719329833984
2023-01-19,43.093502044677734
2023-01-20,44.33339309692383
2023-01-23,43.884300231933594
2023-01-24,43.532840728759766
2023-01-25,45.53422927856445
2023-01-26,44.372440338134766
2023-01-27,43.75737762451172
2023-01-30,42.937294006347656
2023-01-31,43.56211853027344
2023-02-01,43.74761962890625
2023-02-02,42.6736946105957
2023-02-03,42.13673782348633
2023-02-06,41.93171691894531
2023-02-07,42.65416717529297
2023-02-08,42.00005340576172
2023-02-09,41.92195129394531
2023-02-10,41.355709075927734
2023-02-13,41.111637115478516
