,EA
2018-02-27,122.90020751953125
2018-02-28,120.84861755371094
2018-03-01,119.35388946533203
2018-03-02,122.20658111572266
2018-03-05,123.19329833984375
2018-03-06,121.67903137207031
2018-03-07,124.23861694335938
2018-03-08,125.8506088256836
2018-03-09,125.52822875976562
2018-03-12,125.16674041748047
2018-03-13,123.65248107910156
2018-03-14,125.02020263671875
2018-03-15,126.14369201660156
2018-03-16,125.5575180053711
2018-03-19,122.54850769042969
2018-03-20,123.92601776123047
2018-03-21,123.0956039428711
2018-03-22,120.14523315429688
2018-03-23,118.64070892333984
2018-03-26,123.52547454833984
2018-03-27,117.21438598632812
2018-03-28,116.57936096191406
2018-03-29,118.44532012939453
2018-04-02,115.98342895507812
2018-04-03,116.75521850585938
2018-04-04,117.34139251708984
2018-04-05,118.43555450439453
2018-04-06,115.63172149658203
2018-04-09,116.12017822265625
2018-04-10,117.92754364013672
2018-04-11,116.04203033447266
2018-04-12,118.29877471923828
2018-04-13,117.7516860961914
2018-04-16,119.37342834472656
2018-04-17,121.4445571899414
2018-04-18,122.05027770996094
2018-04-19,120.2722396850586
2018-04-20,118.10340118408203
2018-04-23,116.84313201904297
2018-04-24,115.85640716552734
2018-04-25,113.99043273925781
2018-04-26,116.84313201904297
2018-04-27,114.76221466064453
2018-04-30,115.26046752929688
2018-05-01,117.06782531738281
2018-05-02,116.1983413696289
2018-05-03,117.39999389648438
2018-05-04,120.78999328613281
2018-05-07,121.06356048583984
2018-05-08,121.03425598144531
2018-05-09,127.99014282226562
2018-05-10,130.67669677734375
2018-05-11,129.7486114501953
2018-05-14,129.47506713867188
2018-05-15,127.11088562011719
2018-05-16,127.84358215332031
2018-05-17,127.79473876953125
2018-05-18,128.95730590820312
2018-05-21,129.8463592529297
2018-05-22,129.1331024169922
2018-05-23,130.4227294921875
2018-05-24,128.4492645263672
2018-05-25,128.81076049804688
2018-05-29,128.22457885742188
2018-05-30,128.34182739257812
2018-05-31,127.89241790771484
2018-06-01,132.56227111816406
2018-06-04,131.55599975585938
2018-06-05,133.80296325683594
2018-06-06,133.78346252441406
2018-06-07,133.75408935546875
2018-06-08,134.6920166015625
2018-06-11,135.95228576660156
2018-06-12,136.55795288085938
2018-06-13,139.97726440429688
2018-06-14,141.0617218017578
2018-06-15,143.2695770263672
2018-06-18,141.52085876464844
2018-06-19,139.79165649414062
2018-06-20,140.2312774658203
2018-06-21,139.8502655029297
2018-06-22,138.0038604736328
2018-06-25,137.28091430664062
2018-06-26,137.13433837890625
2018-06-27,134.57476806640625
2018-06-28,137.3883819580078
2018-06-29,137.76939392089844
2018-07-02,140.17266845703125
2018-07-03,137.97454833984375
2018-07-05,139.92843627929688
2018-07-06,141.75535583496094
2018-07-09,141.30592346191406
2018-07-10,140.86631774902344
2018-07-11,142.36105346679688
2018-07-12,145.18443298339844
2018-07-13,145.30166625976562
2018-07-16,143.2989044189453
2018-07-17,145.31146240234375
2018-07-18,145.4970245361328
2018-07-19,144.5494384765625
2018-07-20,144.08047485351562
2018-07-23,143.18170166015625
2018-07-24,140.9933319091797
2018-07-25,143.12303161621094
2018-07-26,138.6290740966797
2018-07-27,130.7255859375
2018-07-30,123.30077362060547
2018-07-31,125.78221893310547
2018-08-01,124.54148864746094
2018-08-02,125.6845474243164
2018-08-03,127.85330200195312
2018-08-06,126.05577087402344
2018-08-07,125.14720916748047
2018-08-08,125.45006561279297
2018-08-09,124.87364959716797
2018-08-10,128.29299926757812
2018-08-13,128.29299926757812
2018-08-14,128.869384765625
2018-08-15,125.09835815429688
2018-08-16,126.72010040283203
2018-08-17,125.05927276611328
2018-08-20,124.76619720458984
2018-08-21,123.83808135986328
2018-08-22,124.67826843261719
2018-08-23,123.20306396484375
2018-08-24,125.99713897705078
2018-08-27,125.99713897705078
2018-08-28,124.8443374633789
2018-08-29,125.5575180053711
2018-08-30,113.26748657226562
2018-08-31,110.79582977294922
2018-09-04,110.90326690673828
2018-09-05,108.97869110107422
2018-09-06,110.59064483642578
2018-09-07,112.26123809814453
2018-09-10,110.60043334960938
2018-09-11,109.7016372680664
2018-09-12,110.395263671875
2018-09-13,111.21590423583984
2018-09-14,111.63599395751953
2018-09-17,110.09241485595703
2018-09-18,110.0533447265625
2018-09-19,110.31710052490234
2018-09-20,110.85445404052734
2018-09-21,112.36869049072266
2018-09-24,112.58363342285156
2018-09-25,113.57035064697266
2018-09-26,115.36793518066406
2018-09-27,116.62820434570312
2018-09-28,117.71260833740234
2018-10-01,114.84038543701172
2018-10-02,114.35192108154297
2018-10-03,113.70714569091797
2018-10-04,111.3819808959961
2018-10-05,111.10843658447266
2018-10-08,108.07013702392578
2018-10-09,106.9661636352539
2018-10-10,102.72621154785156
2018-10-11,101.21195220947266
2018-10-12,103.65430450439453
2018-10-15,103.43939208984375
2018-10-16,104.94389343261719
2018-10-17,106.28231048583984
2018-10-18,103.3612289428711
2018-10-19,99.75628662109375
2018-10-22,99.02357482910156
2018-10-23,96.805908203125
2018-10-24,94.03138732910156
2018-10-25,96.36626434326172
2018-10-26,94.00206756591797
2018-10-29,89.0880126953125
2018-10-30,92.64407348632812
2018-10-31,88.88284301757812
2018-11-01,92.02862548828125
2018-11-02,90.3287124633789
2018-11-05,90.55342102050781
2018-11-06,90.10403442382812
2018-11-07,91.63783264160156
2018-11-08,91.70623016357422
2018-11-09,86.84101104736328
2018-11-12,85.6393814086914
2018-11-13,85.37559509277344
2018-11-14,83.78316497802734
2018-11-15,86.21576690673828
2018-11-16,83.98831939697266
2018-11-19,81.12588500976562
2018-11-20,81.1063232421875
2018-11-21,82.0832748413086
2018-11-23,80.764404296875
2018-11-26,82.9723129272461
2018-11-27,83.07976531982422
2018-11-28,83.9199447631836
2018-11-29,84.39865112304688
2018-11-30,82.13212585449219
2018-12-03,82.06373596191406
2018-12-04,79.30873107910156
2018-12-06,81.94649505615234
2018-12-07,80.61785888671875
2018-12-10,81.79996490478516
2018-12-11,81.51666259765625
2018-12-12,81.0770034790039
2018-12-13,78.9961166381836
2018-12-14,78.312255859375
2018-12-17,77.40370178222656
2018-12-18,78.15596771240234
2018-12-19,76.55374145507812
2018-12-20,75.65495300292969
2018-12-21,74.80500793457031
2018-12-24,72.99765014648438
2018-12-26,76.09457397460938
2018-12-27,77.59907531738281
2018-12-28,77.47207641601562
2018-12-31,77.09107208251953
2019-01-02,78.51741027832031
2019-01-03,76.89567565917969
2019-01-04,82.47406768798828
2019-01-07,85.57097625732422
2019-01-08,86.96803283691406
2019-01-09,86.86056518554688
2019-01-10,88.91213989257812
2019-01-11,88.60929870605469
2019-01-14,86.53816986083984
2019-01-15,87.42718505859375
2019-01-16,87.84728240966797
2019-01-17,87.2513427734375
2019-01-18,90.38733673095703
2019-01-22,89.20523834228516
2019-01-23,87.07549285888672
2019-01-24,89.37130737304688
2019-01-25,89.62531280517578
2019-01-28,88.38461303710938
2019-01-29,85.22905731201172
2019-01-30,87.17318725585938
2019-01-31,90.1137924194336
2019-02-01,89.11730194091797
2019-02-04,86.39161682128906
2019-02-05,90.38733673095703
2019-02-06,78.36109924316406
2019-02-07,82.16143035888672
2019-02-08,95.35025787353516
2019-02-11,94.99855041503906
2019-02-12,99.9712142944336
2019-02-13,99.89306640625
2019-02-14,102.82389831542969
2019-02-15,104.37725067138672
2019-02-19,100.58668518066406
2019-02-20,96.35649871826172
2019-02-21,94.6272964477539
2019-02-22,93.7089614868164
2019-02-25,93.65036010742188
2019-02-26,96.22950744628906
2019-02-27,95.58470916748047
2019-02-28,93.57219696044922
2019-03-01,95.16463470458984
2019-03-04,95.04739379882812
2019-03-05,93.51356506347656
2019-03-06,92.58547973632812
2019-03-07,97.06966400146484
2019-03-08,96.09272003173828
2019-03-11,96.7570571899414
2019-03-12,96.31741333007812
2019-03-13,97.82190704345703
2019-03-14,96.55189514160156
2019-03-15,96.69844818115234
2019-03-18,97.36275482177734
2019-03-19,95.26234436035156
2019-03-20,94.79338836669922
2019-03-21,102.46243286132812
2019-03-22,99.9809799194336
2019-03-25,99.38504028320312
2019-03-26,99.9614486694336
2019-03-27,98.34947967529297
2019-03-28,99.84422302246094
2019-03-29,99.287353515625
2019-04-01,100.30337524414062
2019-04-02,98.51555633544922
2019-04-03,97.84146881103516
2019-04-04,95.68242645263672
2019-04-05,97.13806915283203
2019-04-08,95.69217681884766
2019-04-09,95.98526000976562
2019-04-10,97.33346557617188
2019-04-11,98.26155090332031
2019-04-12,99.48274993896484
2019-04-15,95.59449768066406
2019-04-16,91.66716003417969
2019-04-17,89.83048248291016
2019-04-18,90.99305725097656
2019-04-22,90.38733673095703
2019-04-23,92.4487075805664
2019-04-24,91.9797592163086
2019-04-25,90.83673858642578
2019-04-26,92.29238891601562
2019-04-29,92.54640197753906
2019-04-30,92.46824645996094
2019-05-01,92.67340850830078
2019-05-02,92.22401428222656
2019-05-03,90.3677978515625
2019-05-06,91.5987548828125
2019-05-07,90.59252166748047
2019-05-08,91.71599578857422
2019-05-09,91.16889953613281
2019-05-10,91.71599578857422
2019-05-13,88.33575439453125
2019-05-14,92.39008331298828
2019-05-15,94.53938293457031
2019-05-16,96.71797180175781
2019-05-17,95.01809692382812
2019-05-20,90.55342102050781
2019-05-21,93.44518280029297
2019-05-22,91.6769027709961
2019-05-23,89.9867935180664
2019-05-24,90.14309692382812
2019-05-28,91.34477233886719
2019-05-29,90.41665649414062
2019-05-30,90.00633239746094
2019-05-31,90.93444061279297
2019-06-03,89.20523834228516
2019-06-04,91.96024322509766
2019-06-05,93.05442810058594
2019-06-06,94.16812896728516
2019-06-07,94.75430297851562
2019-06-10,93.30842590332031
2019-06-11,92.39987182617188
2019-06-12,90.53387451171875
2019-06-13,91.41313171386719
2019-06-14,90.59252166748047
2019-06-17,90.30918884277344
2019-06-18,89.90864562988281
2019-06-19,90.44596099853516
2019-06-20,91.04190063476562
2019-06-21,93.132568359375
2019-06-24,96.71797180175781
2019-06-25,94.66637420654297
2019-06-26,95.07669830322266
2019-06-27,96.8547592163086
2019-06-28,98.92588806152344
2019-07-01,98.56441497802734
2019-07-02,100.35223388671875
2019-07-03,95.84850311279297
2019-07-05,91.44244384765625
2019-07-08,91.2861328125
2019-07-09,89.92819213867188
2019-07-10,91.79415130615234
2019-07-11,91.33497619628906
2019-07-12,90.680419921875
2019-07-15,90.09426879882812
2019-07-16,87.48579406738281
2019-07-17,87.6323471069336
2019-07-18,87.13410186767578
2019-07-19,85.48306274414062
2019-07-22,86.10830688476562
2019-07-23,86.18647003173828
2019-07-24,87.71050262451172
2019-07-25,87.10480499267578
2019-07-26,87.44673919677734
2019-07-29,86.82148742675781
2019-07-30,86.52840423583984
2019-07-31,90.3677978515625
2019-08-01,92.41939544677734
2019-08-02,90.74880981445312
2019-08-05,86.54793548583984
2019-08-06,88.02311706542969
2019-08-07,90.14309692382812
2019-08-08,93.0348892211914
2019-08-09,89.85002136230469
2019-08-12,89.65463256835938
2019-08-13,90.21148681640625
2019-08-14,86.06922912597656
2019-08-15,85.85430908203125
2019-08-16,87.49555969238281
2019-08-19,88.814453125
2019-08-20,90.56319427490234
2019-08-21,91.87230682373047
2019-08-22,92.4389419555664
2019-08-23,90.76835632324219
2019-08-26,92.20447540283203
2019-08-27,91.89183807373047
2019-08-28,90.27011108398438
2019-08-29,90.8855972290039
2019-08-30,91.5206069946289
2019-09-03,92.64407348632812
2019-09-04,95.69217681884766
2019-09-05,95.20368957519531
2019-09-06,96.25880432128906
2019-09-09,96.40534210205078
2019-09-10,97.20645141601562
2019-09-11,96.825439453125
2019-09-12,96.07318878173828
2019-09-13,96.2099838256836
2019-09-16,96.8352279663086
2019-09-17,96.15133666992188
2019-09-18,96.01457214355469
2019-09-19,97.39207458496094
2019-09-20,96.42488861083984
2019-09-23,95.9168701171875
2019-09-24,95.11577606201172
2019-09-25,95.37954711914062
2019-09-26,94.39285278320312
2019-09-27,93.46473693847656
2019-09-30,95.56517791748047
2019-10-01,94.51984405517578
2019-10-02,92.07747650146484
2019-10-03,92.16539001464844
2019-10-04,93.40612030029297
2019-10-07,91.41313171386719
2019-10-08,90.40687561035156
2019-10-09,90.73905181884766
2019-10-10,90.39712524414062
2019-10-11,92.01885986328125
2019-10-14,91.71599578857422
2019-10-15,92.95673370361328
2019-10-16,94.00206756591797
2019-10-17,94.52961730957031
2019-10-18,92.93717193603516
2019-10-21,93.60149383544922
2019-10-22,92.12630462646484
2019-10-23,93.50382232666016
2019-10-24,93.76759338378906
2019-10-25,94.08998107910156
2019-10-28,94.49055480957031
2019-10-29,92.23377227783203
2019-10-30,94.49055480957031
2019-10-31,94.17788696289062
2019-11-01,93.10325622558594
2019-11-04,95.88758087158203
2019-11-05,95.99504089355469
2019-11-06,96.39558410644531
2019-11-07,94.98876953125
2019-11-08,96.00479125976562
2019-11-11,94.16812896728516
2019-11-12,94.10952758789062
2019-11-13,93.78713989257812
2019-11-14,95.2916488647461
2019-11-15,95.2916488647461
2019-11-18,95.14509582519531
2019-11-19,94.46122741699219
2019-11-20,95.8582534790039
2019-11-21,96.7277603149414
2019-11-22,96.90357971191406
2019-11-25,97.4995346069336
2019-11-26,96.99151611328125
2019-11-27,98.46671295166016
2019-11-29,98.681640625
2019-12-02,98.08570861816406
2019-12-03,98.9356460571289
2019-12-04,98.31041717529297
2019-12-05,99.76605224609375
2019-12-06,100.8504638671875
2019-12-09,99.67813873291016
2019-12-10,99.49251556396484
2019-12-11,100.82115936279297
2019-12-12,102.66759490966797
2019-12-13,102.14005279541016
2019-12-16,103.28307342529297
2019-12-17,103.31237030029297
2019-12-18,104.6117172241211
2019-12-19,104.86572265625
2019-12-20,105.461669921875
2019-12-23,105.30536651611328
2019-12-24,106.0478515625
2019-12-26,106.0087661743164
2019-12-27,105.93058776855469
2019-12-30,104.46517944335938
2019-12-31,105.03182983398438
2020-01-02,104.86572265625
2020-01-03,104.72895812988281
2020-01-06,106.27254486083984
2020-01-07,105.89151763916016
2020-01-08,106.9661636352539
2020-01-09,106.83916473388672
2020-01-10,106.0869140625
2020-01-13,107.28857421875
2020-01-14,107.0541000366211
2020-01-15,107.08340454101562
2020-01-16,108.69536590576172
2020-01-17,110.32686614990234
2020-01-21,109.8188705444336
2020-01-22,110.4831771850586
2020-01-23,110.86420440673828
2020-01-24,109.74071502685547
2020-01-27,108.01150512695312
2020-01-28,109.32063293457031
2020-01-29,109.62347412109375
2020-01-30,109.06661987304688
2020-01-31,105.43235778808594
2020-02-03,102.6187515258789
2020-02-04,104.6019515991211
2020-02-05,105.33466339111328
2020-02-06,107.46440887451172
2020-02-07,106.57538604736328
2020-02-10,106.19438934326172
2020-02-11,106.52655792236328
2020-02-12,107.19088745117188
2020-02-13,106.33113861083984
2020-02-14,107.16157531738281
2020-02-18,106.9368667602539
2020-02-19,107.24948120117188
2020-02-20,106.68283081054688
2020-02-21,105.5202865600586
2020-02-24,104.5628662109375
2020-02-25,102.95089721679688
2020-02-26,104.08416748046875
2020-02-27,100.37178039550781
2020-02-28,99.03334045410156
2020-03-02,104.42611694335938
2020-03-03,104.24046325683594
2020-03-04,109.25224304199219
2020-03-05,107.66958618164062
2020-03-06,105.18812561035156
2020-03-09,98.60348510742188
2020-03-10,100.99700164794922
2020-03-11,98.84770965576172
2020-03-12,91.19821166992188
2020-03-13,94.82268524169922
2020-03-16,86.62608337402344
2020-03-17,93.21073150634766
2020-03-18,88.13059997558594
2020-03-19,87.98404693603516
2020-03-20,84.93597412109375
2020-03-23,93.26934051513672
2020-03-24,92.12630462646484
2020-03-25,87.57372283935547
2020-03-26,96.91336822509766
2020-03-27,93.1716537475586
2020-03-30,95.43818664550781
2020-03-31,97.86101531982422
2020-04-01,95.28186798095703
2020-04-02,99.93212127685547
2020-04-03,100.45967864990234
2020-04-06,104.05486297607422
2020-04-07,103.86924743652344
2020-04-08,104.33818054199219
2020-04-09,103.3612289428711
2020-04-13,106.78057098388672
2020-04-14,109.4476318359375
2020-04-15,110.89351654052734
2020-04-16,115.3777084350586
2020-04-17,112.49569702148438
2020-04-20,112.74970245361328
2020-04-21,110.6590347290039
2020-04-22,111.92908477783203
2020-04-23,111.82161712646484
2020-04-24,113.62896728515625
2020-04-27,113.34564971923828
2020-04-28,108.78331756591797
2020-04-29,110.18035125732422
2020-04-30,111.6262435913086
2020-05-01,110.6590347290039
2020-05-04,114.13697052001953
2020-05-05,116.8529052734375
2020-05-06,112.66179656982422
2020-05-07,114.1076889038086
2020-05-08,113.93183135986328
2020-05-11,114.66454315185547
2020-05-12,113.6875991821289
2020-05-13,114.20538330078125
2020-05-14,114.42028045654297
2020-05-15,115.40702056884766
2020-05-18,114.42028045654297
2020-05-19,115.80757141113281
2020-05-20,116.7942886352539
2020-05-21,114.65478515625
2020-05-22,117.05805969238281
2020-05-26,113.95135498046875
2020-05-27,114.67430877685547
2020-05-28,118.55278778076172
2020-05-29,120.04752349853516
2020-06-01,119.9498062133789
2020-06-02,119.53949737548828
2020-06-03,115.21163940429688
2020-06-04,114.47891998291016
2020-06-05,115.59263610839844
2020-06-08,116.75521850585938
2020-06-09,118.27922821044922
2020-06-10,121.93303680419922
2020-06-11,119.59812927246094
2020-06-12,119.15849304199219
2020-06-15,123.6036148071289
2020-06-16,122.83183288574219
2020-06-17,125.156982421875
2020-06-18,126.36840057373047
2020-06-19,127.18904876708984
2020-06-22,126.72986602783203
2020-06-23,127.58959197998047
2020-06-24,127.85330200195312
2020-06-25,127.7263412475586
2020-06-26,127.9119873046875
2020-06-29,127.67749786376953
2020-06-30,129.00616455078125
2020-07-01,132.1030731201172
2020-07-02,130.75489807128906
2020-07-06,131.17498779296875
2020-07-07,131.6732177734375
2020-07-08,132.48406982421875
2020-07-09,135.5712432861328
2020-07-10,137.56417846679688
2020-07-13,132.1909942626953
2020-07-14,135.33677673339844
2020-07-15,135.2390899658203
2020-07-16,134.8678436279297
2020-07-17,135.121826171875
2020-07-20,138.26763916015625
2020-07-21,136.1280975341797
2020-07-22,135.11204528808594
2020-07-23,132.2398681640625
2020-07-24,132.12261962890625
2020-07-27,133.0214385986328
2020-07-28,131.6732177734375
2020-07-29,132.79669189453125
2020-07-30,135.3953857421875
2020-07-31,138.35552978515625
2020-08-03,139.07847595214844
2020-08-04,142.9472198486328
2020-08-05,142.81044006347656
2020-08-06,143.5626983642578
2020-08-07,140.6709747314453
2020-08-10,137.45677185058594
2020-08-11,132.572021484375
2020-08-12,136.67518615722656
2020-08-13,138.50209045410156
2020-08-14,137.19297790527344
2020-08-17,137.21250915527344
2020-08-18,139.29344177246094
2020-08-19,138.59002685546875
2020-08-20,140.17266845703125
2020-08-21,137.95501708984375
2020-08-24,139.04917907714844
2020-08-25,138.93199157714844
2020-08-26,140.31924438476562
2020-08-27,138.50209045410156
2020-08-28,137.62286376953125
2020-08-31,136.25509643554688
2020-09-01,135.10227966308594
2020-09-02,136.34303283691406
2020-09-03,129.75840759277344
2020-09-04,127.13041687011719
2020-09-08,121.43480682373047
2020-09-09,125.73335266113281
2020-09-10,124.32658386230469
2020-09-11,123.11514282226562
2020-09-14,123.27145385742188
2020-09-15,125.37189483642578
2020-09-16,123.81855010986328
2020-09-17,122.3726577758789
2020-09-18,122.99790954589844
2020-09-21,125.33280944824219
2020-09-22,127.99992370605469
2020-09-23,125.45982360839844
2020-09-24,126.33906555175781
2020-09-25,128.16598510742188
2020-09-28,129.23085021972656
2020-09-29,127.02294158935547
2020-09-30,127.40396881103516
2020-10-01,129.71929931640625
2020-10-02,126.0948486328125
2020-10-05,127.70682525634766
2020-10-06,121.96234130859375
2020-10-07,122.12842559814453
2020-10-08,123.0858383178711
2020-10-09,124.5121841430664
2020-10-12,127.86312866210938
2020-10-13,129.8756103515625
2020-10-14,129.69003295898438
2020-10-15,128.3125
2020-10-16,128.87913513183594
2020-10-19,126.87637329101562
2020-10-20,124.42426300048828
2020-10-21,124.70758056640625
2020-10-22,123.99442291259766
2020-10-23,123.84784698486328
2020-10-26,123.75994110107422
2020-10-27,123.70130920410156
2020-10-28,122.70481872558594
2020-10-29,121.04400634765625
2020-10-30,117.06782531738281
2020-11-02,117.04829406738281
2020-11-03,117.95684814453125
2020-11-04,122.4215087890625
2020-11-05,125.37189483642578
2020-11-06,116.44258880615234
2020-11-09,114.27377319335938
2020-11-10,116.1885757446289
2020-11-11,117.01898193359375
2020-11-12,116.569580078125
2020-11-13,118.0154800415039
2020-11-16,115.86617279052734
2020-11-17,115.78801727294922
2020-11-18,114.1467514038086
2020-11-19,117.37067413330078
2020-11-20,119.06080627441406
2020-11-23,119.05103302001953
2020-11-24,117.47814178466797
2020-11-25,118.70912170410156
2020-11-27,121.30778503417969
2020-11-30,124.80528259277344
2020-12-01,124.47265625
2020-12-02,126.72260284423828
2020-12-03,125.5878677368164
2020-12-04,125.89114379882812
2020-12-07,127.99435424804688
2020-12-08,129.27586364746094
2020-12-09,130.27369689941406
2020-12-10,131.75083923339844
2020-12-11,132.84649658203125
2020-12-14,134.54867553710938
2020-12-15,137.60079956054688
2020-12-16,138.5203399658203
2020-12-17,136.80841064453125
2020-12-18,139.5084228515625
2020-12-21,137.94317626953125
2020-12-22,136.39755249023438
2020-12-23,138.43228149414062
2020-12-24,138.7257843017578
2020-12-28,137.6595001220703
2020-12-29,137.6399383544922
2020-12-30,138.96058654785156
2020-12-31,140.4768829345703
2021-01-04,136.47581481933594
2021-01-05,138.2464599609375
2021-01-06,133.82473754882812
2021-01-07,137.6790771484375
2021-01-08,138.7747039794922
2021-01-11,138.14862060546875
2021-01-12,136.03558349609375
2021-01-13,133.37474060058594
2021-01-14,135.91819763183594
2021-01-15,135.97689819335938
2021-01-19,138.35403442382812
2021-01-20,142.43336486816406
2021-01-21,142.7952880859375
2021-01-22,142.82464599609375
2021-01-25,143.11813354492188
2021-01-26,143.11813354492188
2021-01-27,143.0496368408203
2021-01-28,139.89968872070312
2021-01-29,140.08554077148438
2021-02-01,142.69749450683594
2021-02-02,145.73004150390625
2021-02-03,137.7572784423828
2021-02-04,135.6149444580078
2021-02-05,138.14862060546875
2021-02-08,139.36166381835938
2021-02-09,142.93228149414062
2021-02-10,141.46487426757812
2021-02-11,144.12574768066406
2021-02-12,144.52679443359375
2021-02-16,142.60946655273438
2021-02-17,142.65834045410156
2021-02-18,144.20401000976562
2021-02-19,142.77574157714844
2021-02-22,139.16598510742188
2021-02-23,138.0996856689453
2021-02-24,134.68557739257812
2021-02-25,132.29867553710938
2021-02-26,131.0562744140625
2021-03-01,134.28451538085938
2021-03-02,134.01028442382812
2021-03-03,130.3177032470703
2021-03-04,128.59385681152344
2021-03-05,129.87693786621094
2021-03-08,124.59761047363281
2021-03-09,128.24122619628906
2021-03-10,127.44786834716797
2021-03-11,128.64276123046875
2021-03-12,127.81024932861328
2021-03-15,128.20205688476562
2021-03-16,129.03457641601562
2021-03-17,127.91803741455078
2021-03-18,125.37139129638672
2021-03-19,125.76316833496094
2021-03-22,128.7113494873047
2021-03-23,130.3177032470703
2021-03-24,127.13443756103516
2021-03-25,127.35969543457031
2021-03-26,130.12176513671875
2021-03-29,132.19825744628906
2021-03-30,131.66934204101562
2021-03-31,132.59002685546875
2021-04-01,135.12686157226562
2021-04-05,138.63331604003906
2021-04-06,138.37869262695312
2021-04-07,139.0937042236328
2021-04-08,138.64312744140625
2021-04-09,137.5755157470703
2021-04-12,138.5452117919922
2021-04-13,139.1916046142578
2021-04-14,138.701904296875
2021-04-15,139.83810424804688
2021-04-16,138.15341186523438
2021-04-19,136.76254272460938
2021-04-20,137.96728515625
2021-04-21,138.1436004638672
2021-04-22,138.3590545654297
2021-04-23,140.20045471191406
2021-04-26,140.83709716796875
2021-04-27,140.51393127441406
2021-04-28,141.0330352783203
2021-04-29,143.33474731445312
2021-04-30,139.16224670410156
2021-05-03,138.28070068359375
2021-05-04,134.24533081054688
2021-05-05,135.02890014648438
2021-05-06,138.4374237060547
2021-05-07,139.49525451660156
2021-05-10,137.7615966796875
2021-05-11,138.45704650878906
2021-05-12,136.80174255371094
2021-05-13,136.27284240722656
2021-05-14,135.77328491210938
2021-05-17,134.7056427001953
2021-05-18,135.22479248046875
2021-05-19,136.02798461914062
2021-05-20,138.8977813720703
2021-05-21,137.29147338867188
2021-05-24,139.17205810546875
2021-05-25,140.3179931640625
2021-05-26,141.0330352783203
2021-05-27,139.9947967529297
2021-05-28,139.9947967529297
2021-06-01,140.83811950683594
2021-06-02,138.66114807128906
2021-06-03,139.23973083496094
2021-06-04,142.3973388671875
2021-06-07,142.8974609375
2021-06-08,142.68173217773438
2021-06-09,142.9955596923828
2021-06-10,142.838623046875
2021-06-11,143.5545196533203
2021-06-14,145.67263793945312
2021-06-15,141.99530029296875
2021-06-16,139.83795166015625
2021-06-17,139.1808319091797
2021-06-18,138.38656616210938
2021-06-21,138.2296600341797
2021-06-22,138.131591796875
2021-06-23,135.93496704101562
2021-06-24,135.9644012451172
2021-06-25,135.90554809570312
2021-06-28,140.21051025390625
2021-06-29,141.308837890625
2021-06-30,141.0440673828125
2021-07-01,139.38681030273438
2021-07-02,140.63221740722656
2021-07-06,140.23016357421875
2021-07-07,140.18112182617188
2021-07-08,137.72955322265625
2021-07-09,138.25909423828125
2021-07-12,138.6513214111328
2021-07-13,140.47531127929688
2021-07-14,140.3478240966797
2021-07-15,139.896728515625
2021-07-16,140.32821655273438
2021-07-19,138.50425720214844
2021-07-20,138.3375244140625
2021-07-21,137.9943084716797
2021-07-22,139.53390502929688
2021-07-23,142.18157958984375
2021-07-26,142.4365692138672
2021-07-27,139.1808319091797
2021-07-28,140.77932739257812
2021-07-29,140.602783203125
2021-07-30,141.1715850830078
2021-08-02,141.3186492919922
2021-08-03,137.0921173095703
2021-08-04,137.20001220703125
2021-08-05,134.21885681152344
2021-08-06,133.69912719726562
2021-08-09,133.5226593017578
2021-08-10,134.3758087158203
2021-08-11,135.62120056152344
2021-08-12,136.29782104492188
2021-08-13,135.9938201904297
2021-08-16,137.28826904296875
2021-08-17,138.30810546875
2021-08-18,137.27847290039062
2021-08-19,137.8766632080078
2021-08-20,137.4549560546875
2021-08-23,140.05364990234375
2021-08-24,139.80848693847656
2021-08-25,139.11221313476562
2021-08-26,138.72976684570312
2021-08-27,140.1713104248047
2021-08-30,140.5145263671875
2021-08-31,142.5664825439453
2021-09-01,143.76426696777344
2021-09-02,142.75302124023438
2021-09-03,143.93115234375
2021-09-07,142.57627868652344
2021-09-08,141.4766845703125
2021-09-09,139.71926879882812
2021-09-10,142.48794555664062
2021-09-13,142.04611206054688
2021-09-14,142.7235565185547
2021-09-15,134.5452117919922
2021-09-16,133.48487854003906
2021-09-17,131.44273376464844
2021-09-20,127.72175598144531
2021-09-21,124.4523696899414
2021-09-22,124.09891510009766
2021-09-23,125.5617904663086
2021-09-24,127.53517150878906
2021-09-27,129.5773468017578
2021-09-28,131.3347625732422
2021-09-29,135.42881774902344
2021-09-30,139.6603546142578
2021-10-01,140.97596740722656
2021-10-04,140.55381774902344
2021-10-05,141.46685791015625
2021-10-06,131.62930297851562
2021-10-07,135.08522033691406
2021-10-08,137.4415283203125
2021-10-11,136.9309539794922
2021-10-12,134.1819610595703
2021-10-13,133.95611572265625
2021-10-14,133.2394256591797
2021-10-15,132.296875
2021-10-18,132.25765991210938
2021-10-19,134.26046752929688
2021-10-20,136.66590881347656
2021-10-21,138.0699005126953
2021-10-22,138.50186157226562
2021-10-25,139.60147094726562
2021-10-26,139.80764770507812
2021-10-27,137.81460571289062
2021-10-28,137.6771240234375
2021-10-29,137.69677734375
2021-11-01,139.18910217285156
2021-11-02,137.6182403564453
2021-11-03,136.96043395996094
2021-11-04,139.88616943359375
2021-11-05,137.02915954589844
2021-11-08,135.6448516845703
2021-11-09,137.24514770507812
2021-11-10,136.74444580078125
2021-11-11,141.8203125
