,NRG
2019-09-13,32.51743698120117
2019-09-16,32.965084075927734
2019-09-17,32.965084075927734
2019-09-18,32.89751052856445
2019-09-19,32.770816802978516
2019-09-20,32.998870849609375
2019-09-23,33.17622756958008
2019-09-24,33.218467712402344
2019-09-25,33.581642150878906
2019-09-26,33.362056732177734
2019-09-27,33.31136703491211
2019-09-30,33.44651794433594
2019-10-01,33.05799102783203
2019-10-02,32.272499084472656
2019-10-03,32.6525764465332
2019-10-04,33.07487869262695
2019-10-07,32.87217712402344
2019-10-08,32.939735412597656
2019-10-09,32.73702621459961
2019-10-10,32.770816802978516
2019-10-11,33.091773986816406
2019-10-14,33.04109191894531
2019-10-15,33.26069259643555
2019-10-16,33.37894058227539
2019-10-17,33.57320022583008
2019-10-18,33.91105270385742
2019-10-21,34.07996368408203
2019-10-22,34.417808532714844
2019-10-23,34.308013916015625
2019-10-24,34.49382400512695
2019-10-25,34.468482971191406
2019-10-28,34.10530090332031
2019-10-29,34.21510696411133
2019-10-30,34.417808532714844
2019-10-31,33.91067123413086
2019-11-01,34.392459869384766
2019-11-04,34.49388122558594
2019-11-05,33.479610443115234
2019-11-06,33.454246520996094
2019-11-07,33.84305191040039
2019-11-08,32.49068069458008
2019-11-11,32.57521057128906
2019-11-12,32.74424743652344
2019-11-13,32.786521911621094
2019-11-14,33.3105583190918
2019-11-15,33.64019775390625
2019-11-18,33.64019775390625
2019-11-19,33.29365158081055
2019-11-20,33.50495910644531
2019-11-21,33.13306427001953
2019-11-22,33.2767448425293
2019-11-25,33.12460708618164
2019-11-26,32.896392822265625
2019-11-27,33.02317810058594
2019-11-29,33.58103561401367
2019-12-02,33.6909065246582
2019-12-03,34.15578842163086
2019-12-04,33.40353775024414
2019-12-05,32.6090087890625
2019-12-06,32.51604080200195
2019-12-09,32.592105865478516
2019-12-10,32.43997573852539
2019-12-11,32.896392822265625
2019-12-12,33.24293518066406
2019-12-13,33.2767448425293
2019-12-16,33.91067123413086
2019-12-17,33.46269607543945
2019-12-18,33.60638427734375
2019-12-19,34.071266174316406
2019-12-20,34.333282470703125
2019-12-23,33.87686538696289
2019-12-24,33.716270446777344
2019-12-26,33.158409118652344
2019-12-27,33.158409118652344
2019-12-30,33.158409118652344
2019-12-31,33.59793472290039
2020-01-02,32.79496765136719
2020-01-03,32.28783416748047
2020-01-06,31.594741821289062
2020-01-07,31.16366958618164
2020-01-08,31.15521812438965
2020-01-09,31.391878128051758
2020-01-10,31.535573959350586
2020-01-13,31.2059268951416
2020-01-14,31.696165084838867
2020-01-15,32.22866439819336
2020-01-16,32.64282989501953
2020-01-17,32.57521057128906
2020-01-21,32.55830001831055
2020-01-22,32.69354248046875
2020-01-23,32.8541259765625
2020-01-24,32.08497619628906
2020-01-27,31.12140655517578
2020-01-28,31.281999588012695
2020-01-29,31.40879249572754
2020-01-30,31.40879249572754
2020-01-31,31.434356689453125
2020-02-03,31.988224029541016
2020-02-04,31.7496280670166
2020-02-05,32.380191802978516
2020-02-06,32.2353401184082
2020-02-07,32.27793884277344
2020-02-10,32.62730407714844
2020-02-11,33.09596633911133
2020-02-12,33.43680953979492
2020-02-13,33.7094841003418
2020-02-14,34.13554000854492
2020-02-18,34.041805267333984
2020-02-19,33.57314682006836
2020-02-20,33.266387939453125
2020-02-21,33.54758834838867
2020-02-24,32.49949264526367
2020-02-25,30.786752700805664
2020-02-26,29.866472244262695
2020-02-27,29.397804260253906
2020-02-28,28.298582077026367
2020-03-02,29.11661720275879
2020-03-03,28.375272750854492
2020-03-04,30.207311630249023
2020-03-05,29.269987106323242
2020-03-06,29.244428634643555
2020-03-09,25.674087524414062
2020-03-10,27.56576919555664
2020-03-11,25.56330680847168
2020-03-12,22.6661376953125
2020-03-13,24.58338165283203
2020-03-16,21.209026336669922
2020-03-17,20.084245681762695
2020-03-18,18.73790740966797
2020-03-19,20.408042907714844
2020-03-20,19.86269187927246
2020-03-23,18.88276481628418
2020-03-24,21.950361251831055
2020-03-25,22.40198516845703
2020-03-26,24.0635929107666
2020-03-27,25.179861068725586
2020-03-30,24.242538452148438
2020-03-31,23.228527069091797
2020-04-01,22.870643615722656
2020-04-02,23.680150985717773
2020-04-03,22.33380699157715
2020-04-06,23.211484909057617
2020-04-07,23.31374168395996
2020-04-08,25.09465217590332
2020-04-09,26.21091651916504
2020-04-13,25.546266555786133
2020-04-14,25.91267204284668
2020-04-15,25.137258529663086
2020-04-16,25.299156188964844
2020-04-17,26.730701446533203
2020-04-20,26.44098663330078
2020-04-21,25.82746696472168
2020-04-22,26.492111206054688
2020-04-23,26.611404418945312
2020-04-24,27.778797149658203
2020-04-27,28.699077606201172
2020-04-28,28.72464370727539
2020-04-29,29.517105102539062
2020-04-30,28.820863723754883
2020-05-01,28.339509963989258
2020-05-04,28.322322845458984
2020-05-05,28.2707462310791
2020-05-06,28.176193237304688
2020-05-07,27.608890533447266
2020-05-08,28.167600631713867
2020-05-11,27.93552017211914
2020-05-12,27.565919876098633
2020-05-13,27.290855407714844
2020-05-14,28.064455032348633
2020-05-15,28.021474838256836
2020-05-18,30.539974212646484
2020-05-19,30.385251998901367
2020-05-20,30.514188766479492
2020-05-21,30.342269897460938
2020-05-22,30.703296661376953
2020-05-26,30.72048568725586
2020-05-27,30.918180465698242
2020-05-28,31.322168350219727
2020-05-29,30.9869384765625
2020-06-01,31.021326065063477
2020-06-02,30.858007431030273
2020-06-03,31.270587921142578
2020-06-04,30.462608337402344
2020-06-05,31.562847137451172
2020-06-08,32.800601959228516
2020-06-09,31.28778648376465
2020-06-10,31.10727882385254
2020-06-11,29.02715492248535
2020-06-12,28.949798583984375
2020-06-15,28.631757736206055
2020-06-16,29.018556594848633
2020-06-17,28.872432708740234
2020-06-18,28.906822204589844
2020-06-19,29.293615341186523
2020-06-22,29.353784561157227
2020-06-23,28.365299224853516
2020-06-24,27.995691299438477
2020-06-25,28.047266006469727
2020-06-26,27.13613510131836
2020-06-29,28.313722610473633
2020-06-30,27.987092971801758
2020-07-01,28.494237899780273
2020-07-02,28.184789657592773
2020-07-06,28.391080856323242
2020-07-07,28.150409698486328
2020-07-08,28.528614044189453
2020-07-09,27.7722110748291
2020-07-10,28.330917358398438
2020-07-13,28.562999725341797
2020-07-14,29.08733367919922
2020-07-15,29.242042541503906
2020-07-16,29.08733367919922
2020-07-17,28.984174728393555
2020-07-20,28.726306915283203
2020-07-21,28.820863723754883
2020-07-22,28.872432708740234
2020-07-23,28.562999725341797
2020-07-24,29.388164520263672
2020-07-27,29.00137710571289
2020-07-28,29.00137710571289
2020-07-29,28.91541290283203
2020-07-30,29.095918655395508
2020-07-31,29.3214054107666
2020-08-03,29.026538848876953
2020-08-04,29.51219367980957
2020-08-05,29.104597091674805
2020-08-06,29.46883773803711
2020-08-07,29.729005813598633
2020-08-10,30.336076736450195
2020-08-11,30.266698837280273
2020-08-12,30.578899383544922
2020-08-13,30.60491943359375
2020-08-14,30.30138397216797
2020-08-17,30.613590240478516
2020-08-18,31.2987117767334
2020-08-19,30.708988189697266
2020-08-20,30.049884796142578
2020-08-21,29.945819854736328
2020-08-24,30.093252182006836
2020-08-25,29.97183609008789
2020-08-26,29.434141159057617
2020-08-27,29.25202178955078
2020-08-28,29.737680435180664
2020-08-31,29.841745376586914
2020-09-01,29.63361358642578
2020-09-02,30.708988189697266
2020-09-03,29.68564224243164
2020-09-04,28.9484920501709
2020-09-08,27.717010498046875
2020-09-09,28.06390380859375
2020-09-10,27.21401023864746
2020-09-11,27.41347312927246
2020-09-14,27.352766036987305
2020-09-15,26.537559509277344
2020-09-16,26.81507682800293
2020-09-17,26.485525131225586
2020-09-18,25.956510543823242
2020-09-21,25.280061721801758
2020-09-22,25.011219024658203
2020-09-23,24.73369789123535
2020-09-24,25.175992965698242
2020-09-25,25.600940704345703
2020-09-28,25.600940704345703
2020-09-29,25.757043838500977
2020-09-30,26.65897560119629
2020-10-01,26.563575744628906
2020-10-02,26.936491012573242
2020-10-05,27.118610382080078
2020-10-06,26.97117805480957
2020-10-07,27.22267723083496
2020-10-08,28.055233001708984
2020-10-09,27.98585319519043
2020-10-12,28.41079330444336
2020-10-13,28.801055908203125
2020-10-14,29.23468017578125
2020-10-15,29.520875930786133
2020-10-16,29.21733283996582
2020-10-19,28.965837478637695
2020-10-20,28.775035858154297
2020-10-21,28.211332321166992
2020-10-22,28.775035858154297
2020-10-23,29.199989318847656
2020-10-26,29.295385360717773
2020-10-27,28.65363121032715
2020-10-28,26.99720001220703
2020-10-29,27.26604461669922
2020-10-30,27.686328887939453
2020-11-02,28.167903900146484
2020-11-03,28.658235549926758
2020-11-04,28.640727996826172
2020-11-05,28.124126434326172
2020-11-06,27.344844818115234
2020-11-09,27.94900894165039
2020-11-10,28.55316925048828
2020-11-11,28.211687088012695
2020-11-12,27.30982208251953
2020-11-13,28.14163589477539
2020-11-16,28.588197708129883
2020-11-17,27.922740936279297
2020-11-18,27.441162109375
2020-11-19,27.117191314697266
2020-11-20,26.74068832397461
2020-11-23,26.977092742919922
2020-11-24,27.82642364501953
2020-11-25,28.237951278686523
2020-11-27,28.465608596801758
2020-11-30,28.675752639770508
2020-12-01,29.20986557006836
2020-12-02,29.420007705688477
2020-12-03,28.982206344604492
2020-12-04,30.225553512573242
2020-12-07,29.665176391601562
2020-12-08,29.77899932861328
2020-12-09,29.603885650634766
2020-12-10,29.691442489624023
