,KKR
2014-08-08,17.302316665649414
2014-08-11,17.65170669555664
2014-08-12,17.477012634277344
2014-08-13,17.66689682006836
2014-08-14,17.514986038208008
2014-08-15,17.150405883789062
2014-08-18,17.46941566467285
2014-08-19,17.439035415649414
2014-08-20,17.439035415649414
2014-08-21,17.46941566467285
2014-08-22,17.423847198486328
2014-08-25,17.530176162719727
2014-08-26,17.552961349487305
2014-08-27,17.67449378967285
2014-08-28,17.765626907348633
2014-08-29,17.841583251953125
2014-09-02,17.704872131347656
2014-09-03,17.62132453918457
2014-09-04,17.385862350463867
2014-09-05,17.294721603393555
2014-09-08,17.089643478393555
2014-09-09,17.120027542114258
2014-09-10,17.13521385192871
2014-09-11,17.287126541137695
2014-09-12,17.271930694580078
2014-09-15,17.180789947509766
2014-09-16,17.233951568603516
2014-09-17,17.203580856323242
2014-09-18,17.104833602905273
2014-09-19,17.12761878967285
2014-09-22,16.9377384185791
2014-09-23,16.656702041625977
2014-09-24,16.61872673034668
2014-09-25,16.550369262695312
2014-09-26,16.990901947021484
2014-09-29,16.990901947021484
2014-09-30,16.9377384185791
2014-10-01,16.451629638671875
2014-10-02,16.269346237182617
2014-10-03,16.428842544555664
2014-10-06,16.63391876220703
2014-10-07,16.345298767089844
2014-10-08,16.550369262695312
2014-10-09,15.93514633178711
2014-10-10,15.593355178833008
2014-10-13,15.175602912902832
2014-10-14,15.15281867980957
2014-10-15,15.15281867980957
2014-10-16,15.1224365234375
2014-10-17,15.55536937713623
2014-10-20,15.965521812438965
2014-10-21,16.61872673034668
2014-10-22,16.231361389160156
2014-10-23,16.527584075927734
2014-10-24,17.089643478393555
2014-10-27,17.00609016418457
2014-10-28,17.180789947509766
2014-10-29,16.89975929260254
2014-10-30,16.612924575805664
2014-10-31,16.713703155517578
2014-11-03,16.450130462646484
2014-11-04,16.473386764526367
2014-11-05,16.488893508911133
2014-11-06,16.481143951416016
2014-11-07,16.581918716430664
2014-11-10,16.930767059326172
2014-11-11,16.868745803833008
2014-11-12,17.047048568725586
2014-11-13,17.1013126373291
2014-11-14,17.1943416595459
2014-11-17,17.326128005981445
2014-11-18,17.58970069885254
2014-11-19,17.698238372802734
2014-11-20,17.7757568359375
2014-11-21,17.736995697021484
2014-11-24,17.434656143188477
2014-11-25,17.31062126159668
2014-11-26,17.442415237426758
2014-11-28,17.271865844726562
2014-12-01,16.62842559814453
2014-12-02,16.822235107421875
2014-12-03,17.039295196533203
2014-12-04,17.24860954284668
2014-12-05,17.380390167236328
2014-12-08,17.070308685302734
2014-12-09,17.186588287353516
2014-12-10,17.00053596496582
2014-12-11,17.264114379882812
2014-12-12,17.070308685302734
2014-12-15,17.124568939208984
2014-12-16,16.915260314941406
2014-12-17,17.333879470825195
2014-12-18,17.426910400390625
2014-12-19,17.434656143188477
2014-12-22,17.50442886352539
2014-12-23,17.75249481201172
2014-12-24,17.938549041748047
2014-12-26,17.923049926757812
2014-12-29,17.799007415771484
2014-12-30,18.00832176208496
2014-12-31,17.992813110351562
2015-01-02,18.209875106811523
2015-01-05,18.09359359741211
2015-01-06,17.915292739868164
2015-01-07,18.24863624572754
2015-01-08,18.140104293823242
2015-01-09,18.403676986694336
2015-01-12,18.194366455078125
2015-01-13,18.38817024230957
2015-01-14,18.016077041625977
2015-01-15,17.682727813720703
2015-01-16,17.791259765625
2015-01-20,18.031579971313477
2015-01-21,18.17886734008789
2015-01-22,18.620744705200195
2015-01-23,18.80679702758789
2015-01-26,19.078123092651367
2015-01-27,19.08586883544922
2015-01-28,18.90757179260254
2015-01-29,18.814542770385742
2015-01-30,18.612995147705078
2015-02-02,18.643993377685547
2015-02-03,18.923078536987305
2015-02-04,18.814542770385742
2015-02-05,19.14014434814453
2015-02-06,19.163394927978516
2015-02-09,19.364948272705078
2015-02-10,18.814542770385742
2015-02-11,18.814542770385742
2015-02-12,18.884321212768555
2015-02-13,18.930831909179688
2015-02-17,18.884321212768555
2015-02-18,18.90004539489746
2015-02-19,19.033754348754883
2015-02-20,19.065214157104492
2015-02-23,18.852853775024414
2015-02-24,18.727012634277344
2015-02-25,18.53038787841797
2015-02-26,18.47532844543457
2015-02-27,17.971952438354492
2015-03-02,18.561843872070312
2015-03-03,18.4595890045166
2015-03-04,18.695554733276367
2015-03-05,18.61690330505371
2015-03-06,18.648359298706055
2015-03-09,18.302297592163086
2015-03-10,17.94835662841797
2015-03-11,17.987682342529297
2015-03-12,18.113527297973633
2015-03-13,17.987682342529297
2015-03-16,18.050609588623047
2015-03-17,18.09779930114746
2015-03-18,18.0584716796875
2015-03-19,17.940492630004883
2015-03-20,18.184314727783203
2015-03-23,18.184314727783203
2015-03-24,18.105661392211914
2015-03-25,17.956226348876953
2015-03-26,17.76746368408203
2015-03-27,17.814651489257812
2015-03-30,17.909032821655273
2015-03-31,17.940492630004883
2015-04-01,18.152854919433594
2015-04-02,18.050609588623047
2015-04-06,17.971952438354492
2015-04-07,17.78318977355957
2015-04-08,17.70453453063965
2015-04-09,17.680944442749023
2015-04-10,17.853975296020508
2015-04-13,17.987682342529297
2015-04-14,17.92476463317871
2015-04-15,18.03487777709961
2015-04-16,18.373077392578125
2015-04-17,18.176450729370117
2015-04-20,18.247236251831055
2015-04-21,18.21578025817871
2015-04-22,18.38094139099121
2015-04-23,18.514650344848633
2015-04-24,18.396669387817383
2015-04-27,18.302297592163086
2015-04-28,18.34161949157715
2015-04-29,18.27869987487793
2015-04-30,18.06204605102539
2015-05-01,18.150310516357422
2015-05-04,18.270673751831055
2015-05-05,18.310794830322266
2015-05-06,18.19043731689453
2015-05-07,18.05402374267578
2015-05-08,18.150310516357422
2015-05-11,18.17438507080078
2015-05-12,18.198457717895508
2015-05-13,18.270673751831055
2015-05-14,18.38300895690918
2015-05-15,18.4632511138916
2015-05-18,18.551515579223633
2015-05-19,18.551515579223633
2015-05-20,18.455224990844727
2015-05-21,18.439172744750977
2015-05-22,18.40708351135254
2015-05-26,18.399059295654297
2015-05-27,18.439172744750977
2015-05-28,18.455224990844727
2015-05-29,18.415109634399414
2015-06-01,18.350910186767578
2015-06-02,18.39103126525879
2015-06-03,18.607681274414062
2015-06-04,18.62372589111328
2015-06-05,18.655820846557617
2015-06-08,18.51139259338379
2015-06-09,18.334861755371094
2015-06-10,18.495346069335938
2015-06-11,18.70396614074707
2015-06-12,18.535463333129883
2015-06-15,18.43115234375
2015-06-16,18.38300895690918
2015-06-17,18.28672218322754
2015-06-18,18.4632511138916
2015-06-19,18.455224990844727
2015-06-22,18.55953598022461
2015-06-23,18.679903030395508
2015-06-24,18.68792152404785
2015-06-25,18.663848876953125
2015-06-26,18.527441024780273
2015-06-29,18.28672218322754
2015-06-30,18.334861755371094
2015-07-01,18.47929573059082
2015-07-02,18.671876907348633
2015-07-06,18.575586318969727
2015-07-07,18.51941680908203
2015-07-08,17.989830017089844
2015-07-09,18.30276870727539
2015-07-10,18.591630935668945
2015-07-13,18.864450454711914
2015-07-14,19.113191604614258
2015-07-15,19.289722442626953
2015-07-16,19.369962692260742
2015-07-17,19.377981185913086
2015-07-20,19.065048217773438
2015-07-21,19.418102264404297
2015-07-22,19.329837799072266
2015-07-23,19.474271774291992
2015-07-24,19.35391616821289
2015-07-27,19.057025909423828
2015-07-28,19.418102264404297
2015-07-29,19.73906898498535
2015-07-30,19.624778747558594
2015-07-31,19.51049041748047
2015-08-03,19.583967208862305
2015-08-04,19.543148040771484
2015-08-05,19.42885971069336
2015-08-06,18.979867935180664
2015-08-07,18.775787353515625
2015-08-10,18.99620246887207
2015-08-11,18.596195220947266
2015-08-12,18.481901168823242
2015-08-13,18.563535690307617
2015-08-14,18.661497116088867
2015-08-17,18.114551544189453
2015-08-18,17.87781524658203
2015-08-19,17.55128288269043
2015-08-20,16.54718017578125
2015-08-21,15.959420204162598
2015-08-24,15.257367134094238
2015-08-25,15.428796768188477
2015-08-26,15.959420204162598
2015-08-27,16.604328155517578
2015-08-28,16.253305435180664
2015-08-31,15.583900451660156
2015-09-01,15.1185884475708
2015-09-02,15.1185884475708
2015-09-03,15.461453437805176
2015-09-04,15.298185348510742
2015-09-08,15.902271270751953
2015-09-09,15.436957359313965
2015-09-10,14.996142387390137
2015-09-11,15.102266311645508
2015-09-14,15.0206298828125
2015-09-15,15.420635223388672
2015-09-16,15.47778034210205
2015-09-17,15.885946273803711
2015-09-18,15.379817008972168
2015-09-21,15.379817008972168
2015-09-22,15.045117378234863
2015-09-23,14.685927391052246
2015-09-24,14.408373832702637
2015-09-25,14.245113372802734
2015-09-28,13.485912322998047
2015-09-29,13.167543411254883
2015-09-30,13.698165893554688
2015-10-01,14.008369445800781
2015-10-02,14.236946105957031
2015-10-05,14.906343460083008
2015-10-06,14.971652030944824
2015-10-07,15.200227737426758
2015-10-08,15.314516067504883
2015-10-09,15.241036415100098
2015-10-12,14.979812622070312
2015-10-13,14.612458229064941
2015-10-14,14.375722885131836
2015-10-15,14.449190139770508
2015-10-16,14.5308256149292
2015-10-19,14.06551456451416
2015-10-20,13.853263854980469
2015-10-21,13.918570518493652
2015-10-22,14.196126937866211
2015-10-23,14.522662162780762
2015-10-26,14.50633716583252
2015-10-27,14.367559432983398
2015-10-28,13.755304336547852
2015-10-29,14.122660636901855
2015-10-30,14.00020694732666
2015-11-02,14.963488578796387
2015-11-03,15.428796768188477
2015-11-04,15.345625877380371
2015-11-05,15.703275680541992
2015-11-06,15.794763565063477
2015-11-09,15.146001815795898
2015-11-10,15.00461196899414
2015-11-11,14.987975120544434
2015-11-12,14.888165473937988
2015-11-13,14.663596153259277
2015-11-16,14.680230140686035
2015-11-17,14.364171028137207
2015-11-18,14.538834571838379
2015-11-19,14.588743209838867
2015-11-20,14.513888359069824
2015-11-23,14.2227783203125
2015-11-24,14.16455078125
2015-11-25,14.214457511901855
2015-11-27,14.2227783203125
2015-11-30,14.064740180969238
2015-12-01,14.07305908203125
2015-12-02,13.790268898010254
2015-12-03,13.623917579650879
2015-12-04,13.582332611083984
2015-12-07,13.440938949584961
2015-12-08,13.324495315551758
2015-12-09,13.091607093811035
2015-12-10,13.648876190185547
2015-12-11,12.642464637756348
2015-12-14,12.01866340637207
2015-12-15,12.667414665222168
2015-12-16,12.792180061340332
2015-12-17,13.10824203491211
2015-12-18,12.941892623901367
2015-12-21,13.183098793029785
2015-12-22,13.066654205322266
2015-12-23,13.465888977050781
2015-12-24,13.3411283493042
2015-12-28,13.141510963439941
2015-12-29,13.025067329406738
2015-12-30,12.983480453491211
2015-12-31,12.966843605041504
2016-01-04,13.124874114990234
2016-01-05,12.850398063659668
2016-01-06,12.592558860778809
2016-01-07,12.051931381225586
2016-01-08,11.77745532989502
2016-01-11,11.378218650817871
2016-01-12,11.261773109436035
2016-01-13,11.078789710998535
2016-01-14,11.602788925170898
2016-01-15,11.17860221862793
2016-01-19,10.954031944274902
2016-01-20,11.328314781188965
2016-01-21,11.952119827270508
2016-01-22,11.985391616821289
2016-01-25,11.145331382751465
2016-01-26,11.428122520446777
2016-01-27,11.13701343536377
2016-01-28,11.253458023071289
2016-01-29,11.336630821228027
2016-02-01,11.569519996643066
2016-02-02,11.128695487976074
2016-02-03,11.020572662353516
2016-02-04,11.344951629638672
2016-02-05,11.502979278564453
2016-02-08,10.754415512084961
2016-02-09,10.496573448181152
2016-02-10,9.739686965942383
2016-02-11,9.257278442382812
2016-02-12,9.930991172790527
2016-02-16,10.380128860473633
2016-02-17,10.479939460754395
2016-02-18,10.791642189025879
2016-02-19,10.800061225891113
2016-02-22,11.086493492126465
2016-02-23,10.960127830505371
2016-02-24,10.631577491760254
2016-02-25,10.328298568725586
2016-02-26,10.395696640014648
2016-02-29,10.816912651062012
2016-03-01,10.918006896972656
2016-03-02,10.766368865966797
2016-03-03,10.934853553771973
2016-03-04,11.305530548095703
2016-03-07,11.752020835876465
2016-03-08,11.238131523132324
2016-03-09,11.372923851013184
2016-03-10,11.608805656433105
2016-03-11,11.92050838470459
2016-03-14,11.886812210083008
2016-03-15,11.752020835876465
2016-03-16,12.088996887207031
2016-03-17,12.670282363891602
2016-03-18,12.451242446899414
2016-03-21,12.577614784240723
2016-03-22,12.527066230773926
2016-03-23,11.962629318237305
2016-03-24,11.70989990234375
2016-03-28,11.878386497497559
2016-03-29,12.10584545135498
2016-03-30,12.215361595153809
2016-03-31,12.375425338745117
2016-04-01,12.088996887207031
2016-04-04,11.79414176940918
2016-04-05,11.263407707214355
2016-04-06,11.347649574279785
2016-04-07,11.204436302185059
2016-04-08,10.993825912475586
2016-04-11,11.111767768859863
2016-04-12,11.18758773803711
2016-04-13,11.608805656433105
2016-04-14,11.549836158752441
2016-04-15,11.516139030456543
2016-04-18,11.752020835876465
2016-04-19,12.097420692443848
2016-04-20,12.476518630981445
2016-04-21,12.527066230773926
2016-04-22,12.58603572845459
2016-04-25,12.206941604614258
2016-04-26,12.232211112976074
2016-04-27,12.10584545135498
2016-04-28,11.726750373840332
2016-04-29,11.457168579101562
2016-05-02,11.32237720489502
2016-05-03,11.509946823120117
2016-05-04,11.416160583496094
2016-05-05,11.228593826293945
2016-05-06,11.228593826293945
2016-05-09,11.12628173828125
2016-05-10,11.083649635314941
2016-05-11,10.955761909484863
2016-05-12,11.066597938537598
2016-05-13,10.80229663848877
2016-05-16,11.092179298400879
2016-05-17,11.194491386413574
2016-05-18,11.194491386413574
2016-05-19,10.930185317993164
2016-05-20,11.12628173828125
2016-05-23,11.134807586669922
2016-05-24,11.407635688781738
2016-05-25,11.569628715515137
2016-05-26,11.441740989685059
2016-05-27,11.526997566223145
2016-05-31,11.518474578857422
2016-06-01,11.620783805847168
2016-06-02,11.64635944366455
2016-06-03,11.544050216674805
2016-06-06,11.970341682434082
2016-06-07,11.995924949645996
2016-06-08,11.859509468078613
2016-06-09,11.629310607910156
2016-06-10,11.399112701416016
2016-06-13,11.177438735961914
2016-06-14,10.844929695129395
2016-06-15,10.81934928894043
2016-06-16,10.580625534057617
2016-06-17,10.623254776000977
2016-06-20,10.896084785461426
2016-06-21,11.151860237121582
2016-06-22,11.092179298400879
2016-06-23,11.296799659729004
2016-06-24,10.58914852142334
2016-06-27,10.214012145996094
2016-06-28,10.239591598510742
2016-06-29,10.640307426452637
2016-06-30,10.52094841003418
2016-07-01,10.52094841003418
2016-07-05,10.282217979431152
2016-07-06,10.231062889099121
2016-07-07,10.307798385620117
2016-07-08,10.486841201782227
2016-07-11,10.640307426452637
2016-07-12,10.640307426452637
2016-07-13,10.572099685668945
2016-07-14,10.71703815460205
2016-07-15,10.955761909484863
2016-07-18,11.015443801879883
2016-07-19,11.134807586669922
2016-07-20,11.663413047790527
2016-07-21,11.80835247039795
2016-07-22,12.021500587463379
2016-07-25,11.868036270141602
2016-07-26,12.336958885192871
2016-07-27,12.550104141235352
2016-07-28,12.51600170135498
2016-07-29,12.311378479003906
2016-08-01,12.405163764953613
2016-08-02,12.0556058883667
2016-08-03,12.2970609664917
2016-08-04,12.495402336120605
2016-08-05,12.616127014160156
2016-08-08,12.814467430114746
2016-08-09,12.823092460632324
2016-08-10,12.616127014160156
2016-08-11,12.77135181427002
2016-08-12,12.745479583740234
2016-08-15,12.86620807647705
2016-08-16,12.736859321594238
2016-08-17,12.659246444702148
2016-08-18,12.978312492370605
2016-08-19,13.012808799743652
2016-08-22,13.012808799743652
2016-08-23,12.909326553344727
2016-08-24,12.762725830078125
2016-08-25,12.659246444702148
2016-08-26,12.564387321472168
2016-08-29,12.762725830078125
2016-08-30,12.814467430114746
2016-08-31,12.926572799682617
2016-09-01,12.745479583740234
2016-09-02,12.762725830078125
2016-09-06,12.797222137451172
2016-09-07,12.935197830200195
2016-09-08,13.176653861999512
2016-09-09,12.710986137390137
2016-09-12,12.831716537475586
2016-09-13,12.555765151977539
2016-09-14,12.478155136108398
2016-09-15,12.710986137390137
2016-09-16,12.374672889709473
2016-09-19,12.400542259216309
2016-09-20,12.400542259216309
2016-09-21,12.426411628723145
2016-09-22,12.486776351928711
2016-09-23,12.366048812866211
2016-09-26,12.13321590423584
2016-09-27,12.081476211547852
2016-09-28,12.193578720092773
2016-09-29,12.115966796875
2016-09-30,12.2970609664917
2016-10-03,12.305685997009277
2016-10-04,12.245318412780762
2016-10-05,12.383293151855469
2016-10-06,12.2970609664917
2016-10-07,12.27119255065918
2016-10-10,12.391918182373047
2016-10-11,12.279812812805176
2016-10-12,12.072850227355957
2016-10-13,11.87451171875
2016-10-14,11.857263565063477
2016-10-17,11.762406349182129
2016-10-18,11.831392288208008
2016-10-19,11.96937084197998
2016-10-20,11.977994918823242
2016-10-21,12.09009838104248
2016-10-24,12.486776351928711
2016-10-25,12.831716537475586
2016-10-26,12.823092460632324
2016-10-27,12.719611167907715
2016-10-28,12.512646675109863
2016-10-31,12.236695289611816
2016-11-01,12.13321590423584
2016-11-02,12.281498908996582
2016-11-03,12.11577320098877
2016-11-04,11.897701263427734
2016-11-07,12.176827430725098
2016-11-08,12.11577320098877
2016-11-09,11.871537208557129
2016-11-10,12.429786682128906
2016-11-11,12.857194900512695
2016-11-14,13.19737720489502
2016-11-15,13.127599716186523
2016-11-16,12.874640464782715
2016-11-17,13.275884628295898
2016-11-18,13.432891845703125
2016-11-21,13.4852294921875
2016-11-22,13.467782974243164
2016-11-23,13.56373119354248
2016-11-25,13.903911590576172
2016-11-28,13.406723022460938
2016-11-29,13.310775756835938
2016-11-30,13.345663070678711
2016-12-01,13.668400764465332
2016-12-02,13.502674102783203
2016-12-05,13.668400764465332
2016-12-06,13.842856407165527
2016-12-07,14.252821922302246
2016-12-08,14.819793701171875
2016-12-09,14.941906929016113
2016-12-12,14.793622970581055
2016-12-13,14.697676658630371
2016-12-14,14.409829139709473
2016-12-15,14.523224830627441
2016-12-16,14.523224830627441
2016-12-19,14.523224830627441
2016-12-20,14.688950538635254
2016-12-21,14.497053146362305
2016-12-22,14.252821922302246
2016-12-23,14.017308235168457
2016-12-27,13.886467933654785
2016-12-28,13.616066932678223
2016-12-29,13.493947982788086
2016-12-30,13.424166679382324
2017-01-03,13.807962417602539
2017-01-04,14.28770923614502
2017-01-05,14.313880920410156
2017-01-06,14.59300708770752
2017-01-09,14.950636863708496
2017-01-10,14.924470901489258
2017-01-11,15.046582221984863
2017-01-12,15.02913761138916
2017-01-13,15.02913761138916
2017-01-17,14.819793701171875
2017-01-18,14.950636863708496
2017-01-19,14.863409042358398
2017-01-20,15.02041244506836
2017-01-23,14.994245529174805
2017-01-24,15.369322776794434
2017-01-25,15.430375099182129
2017-01-26,15.526324272155762
2017-01-27,15.473992347717285
2017-01-30,15.29954719543457
2017-01-31,15.14253044128418
2017-02-01,15.334434509277344
2017-02-02,15.316983222961426
2017-02-03,15.360599517822266
2017-02-06,15.238480567932129
2017-02-07,15.648447036743164
2017-02-08,16.023523330688477
2017-02-09,15.910125732421875
2017-02-10,15.849064826965332
2017-02-13,15.700780868530273
2017-02-14,15.709508895874023
2017-02-15,15.857789993286133
2017-02-16,15.848989486694336
2017-02-17,16.060190200805664
2017-02-21,16.077795028686523
2017-02-22,16.0513916015625
2017-02-23,16.007387161254883
2017-02-24,15.840191841125488
2017-02-27,15.94579029083252
2017-02-28,15.866588592529297
2017-03-01,15.998591423034668
2017-03-02,15.919394493103027
2017-03-03,15.919394493103027
2017-03-06,15.875389099121094
2017-03-07,15.76098346710205
2017-03-08,15.848989486694336
2017-03-09,15.857791900634766
2017-03-10,16.02499008178711
2017-03-13,16.077795028686523
2017-03-14,16.068992614746094
2017-03-15,16.218595504760742
2017-03-16,16.148191452026367
2017-03-17,15.980992317199707
2017-03-20,16.060190200805664
2017-03-21,15.778586387634277
2017-03-22,16.033790588378906
2017-03-23,16.0513916015625
2017-03-24,15.989789962768555
2017-03-27,15.558585166931152
2017-03-28,15.708183288574219
2017-03-29,15.637789726257324
2017-03-30,16.165794372558594
2017-03-31,16.042591094970703
2017-04-03,15.787391662597656
2017-04-04,15.875389099121094
2017-04-05,15.558585166931152
2017-04-06,15.558585166931152
2017-04-07,15.356186866760254
2017-04-10,15.743386268615723
2017-04-11,15.734583854675293
2017-04-12,15.461782455444336
2017-04-13,15.19778060913086
2017-04-17,15.232977867126465
2017-04-18,14.995381355285645
2017-04-19,14.836978912353516
2017-04-20,15.153783798217773
2017-04-21,14.995381355285645
2017-04-24,15.188977241516113
2017-04-25,15.391382217407227
2017-04-26,15.637789726257324
2017-04-27,16.48259925842285
2017-04-28,16.70259666442871
2017-05-01,16.63219451904297
2017-05-02,16.491397857666016
2017-05-03,16.368194580078125
2017-05-04,16.208328247070312
2017-05-05,16.510295867919922
2017-05-08,16.643516540527344
2017-05-09,16.847780227661133
2017-05-10,16.723445892333984
2017-05-11,16.599109649658203
2017-05-12,16.306026458740234
2017-05-15,16.45701026916504
2017-05-16,16.54582405090332
2017-05-17,15.924134254455566
2017-05-18,16.110637664794922
2017-05-19,16.385955810546875
2017-05-22,16.73232650756836
2017-05-23,16.607990264892578
2017-05-24,16.643516540527344
2017-05-25,16.54582405090332
2017-05-26,16.581348419189453
2017-05-30,16.528057098388672
2017-05-31,16.35931968688965
2017-06-01,16.661277770996094
2017-06-02,16.68791961669922
2017-06-05,16.430362701416016
2017-06-06,16.45701026916504
2017-06-07,16.46588706970215
2017-06-08,16.55470085144043
2017-06-09,16.83890151977539
2017-06-12,16.616872787475586
2017-06-13,16.972122192382812
2017-06-14,16.51917266845703
2017-06-15,16.368194580078125
2017-06-16,16.21721076965332
2017-06-19,16.73232650756836
2017-06-20,16.536941528320312
2017-06-21,16.47476577758789
2017-06-22,16.670164108276367
2017-06-23,16.45701026916504
2017-06-26,16.190567016601562
2017-06-27,16.163928985595703
2017-06-28,16.46588706970215
2017-06-29,16.35931968688965
2017-06-30,16.51917266845703
2017-07-03,16.46588706970215
2017-07-05,16.368194580078125
2017-07-06,16.270498275756836
2017-07-07,16.47476577758789
2017-07-10,16.75008773803711
2017-07-11,16.847780227661133
2017-07-12,17.025407791137695
2017-07-13,17.01653480529785
2017-07-14,17.09646224975586
2017-07-17,17.26520538330078
2017-07-18,16.989885330200195
2017-07-19,17.26520538330078
2017-07-20,17.14975357055664
2017-07-21,17.211915969848633
2017-07-24,17.140869140625
2017-07-25,17.28296661376953
2017-07-26,17.14975357055664
2017-07-27,17.09646224975586
2017-07-28,17.140869140625
2017-07-31,17.211915969848633
2017-08-01,17.28296661376953
2017-08-02,17.185274124145508
2017-08-03,17.38239288330078
2017-08-04,17.489910125732422
2017-08-07,17.47199058532715
2017-08-08,17.489910125732422
2017-08-09,17.13151741027832
2017-08-10,16.57599449157715
2017-08-11,16.432632446289062
2017-08-14,16.70143699645996
2017-08-15,16.540151596069336
2017-08-16,16.468477249145508
2017-08-17,16.15487289428711
2017-08-18,16.253435134887695
2017-08-21,16.253435134887695
2017-08-22,16.70143699645996
2017-08-23,16.638708114624023
2017-08-24,16.414710998535156
2017-08-25,16.52223777770996
2017-08-28,16.71039390563965
2017-08-29,16.52223777770996
2017-08-30,16.97919273376465
2017-08-31,17.03295135498047
2017-09-01,17.006072998046875
2017-09-05,16.441593170166016
2017-09-06,16.414710998535156
2017-09-07,16.36095428466797
2017-09-08,16.27135467529297
2017-09-11,16.719350814819336
2017-09-12,16.808950424194336
2017-09-13,16.647672653198242
2017-09-14,16.755197525024414
2017-09-15,16.961273193359375
2017-09-18,16.97022819519043
2017-09-19,17.104633331298828
2017-09-20,17.247989654541016
2017-09-21,17.3017520904541
2017-09-22,17.67807960510254
2017-09-25,17.660152435302734
2017-09-26,17.74079704284668
2017-09-27,17.8393497467041
2017-09-28,17.91103172302246
2017-09-29,18.215673446655273
2017-10-02,18.12607192993164
2017-10-03,18.170875549316406
2017-10-04,18.2425537109375
2017-10-05,18.367990493774414
2017-10-06,18.18878936767578
2017-10-09,18.09919548034668
2017-10-10,18.143991470336914
2017-10-11,18.135026931762695
2017-10-12,17.946870803833008
2017-10-13,17.8393497467041
2017-10-16,18.09919548034668
2017-10-17,18.08127212524414
2017-10-18,18.117111206054688
2017-10-19,18.2425537109375
2017-10-20,18.260469436645508
2017-10-23,18.251514434814453
2017-10-24,18.591997146606445
2017-10-25,18.385913848876953
2017-10-26,18.18878936767578
2017-10-27,18.233592987060547
2017-10-30,17.964801788330078
2017-10-31,17.964801788330078
2017-11-01,17.8393497467041
2017-11-02,17.830394744873047
2017-11-03,18.092472076416016
2017-11-06,18.13765525817871
2017-11-07,18.06536102294922
2017-11-08,17.857501983642578
2017-11-09,17.622533798217773
2017-11-10,17.4056453704834
2017-11-13,17.37853240966797
2017-11-14,17.351417541503906
2017-11-15,17.369491577148438
2017-11-16,17.667724609375
2017-11-17,17.676753997802734
2017-11-20,17.622533798217773
2017-11-21,17.622533798217773
2017-11-22,17.64061164855957
2017-11-24,17.631574630737305
2017-11-27,17.613502502441406
2017-11-28,17.740020751953125
2017-11-29,17.875577926635742
2017-11-30,18.002098083496094
2017-12-01,17.965951919555664
2017-12-04,18.029212951660156
2017-12-05,17.694841384887695
2017-12-06,17.34238624572754
2017-12-07,17.76712989807129
2017-12-08,18.06536102294922
2017-12-11,18.2370662689209
2017-12-12,18.17380714416504
2017-12-13,18.020170211791992
2017-12-14,18.011140823364258
2017-12-15,18.16476821899414
2017-12-18,18.643739700317383
2017-12-19,18.770263671875
2017-12-20,18.896780014038086
2017-12-21,19.11367416381836
2017-12-22,19.14078712463379
2017-12-26,18.969078063964844
2017-12-27,19.041379928588867
2017-12-28,19.095596313476562
2017-12-29,19.03234100341797
2018-01-02,19.43901252746582
2018-01-03,19.854724884033203
2018-01-04,19.872800827026367
2018-01-05,19.809541702270508
2018-01-08,19.908954620361328
2018-01-09,20.487327575683594
2018-01-10,20.649999618530273
2018-01-11,20.812671661376953
2018-01-12,20.85785484313965
2018-01-16,20.59577751159668
2018-01-17,20.649999618530273
2018-01-18,20.378881454467773
2018-01-19,20.577701568603516
2018-01-22,20.803630828857422
2018-01-23,21.472379684448242
2018-01-24,21.68024253845215
2018-01-25,22.059799194335938
2018-01-26,22.050771713256836
2018-01-29,21.915206909179688
2018-01-30,21.653127670288086
2018-01-31,21.761571884155273
2018-02-01,21.96943473815918
2018-02-02,21.219341278076172
2018-02-05,19.827611923217773
2018-02-06,19.945093154907227
2018-02-07,20.053546905517578
2018-02-08,19.0504150390625
2018-02-09,19.14982795715332
2018-02-12,19.457090377807617
2018-02-13,19.204050064086914
2018-02-14,19.51131248474121
2018-02-15,20.31561851501465
2018-02-16,20.242774963378906
2018-02-20,19.91495704650879
2018-02-21,19.933162689208984
2018-02-22,19.832998275756836
2018-02-23,19.996910095214844
2018-02-26,20.087968826293945
2018-02-27,19.614458084106445
2018-02-28,19.541608810424805
2018-03-01,19.5142879486084
2018-03-02,19.632667541503906
2018-03-05,20.015125274658203
2018-03-06,20.288305282592773
2018-03-07,20.206350326538086
2018-03-08,20.142606735229492
2018-03-09,20.679859161376953
2018-03-12,20.661651611328125
2018-03-13,20.415790557861328
2018-03-14,20.142606735229492
2018-03-15,19.814788818359375
2018-03-16,20.006013870239258
2018-03-19,19.70551872253418
2018-03-20,19.805679321289062
2018-03-21,19.860315322875977
2018-03-22,19.186473846435547
2018-03-23,18.767595291137695
2018-03-26,18.849544525146484
2018-03-27,18.549049377441406
2018-03-28,18.39424705505371
2018-03-29,18.48530387878418
2018-04-02,18.11195182800293
2018-04-03,17.94804573059082
2018-04-04,18.303180694580078
2018-04-05,18.512622833251953
2018-04-06,18.221229553222656
2018-04-09,18.221229553222656
2018-04-10,18.585468292236328
2018-04-11,18.42156410217285
2018-04-12,18.74027442932129
2018-04-13,18.512622833251953
2018-04-16,18.867755889892578
2018-04-17,19.104516983032227
2018-04-18,19.095413208007812
2018-04-19,19.25931739807129
2018-04-20,19.50518226623535
2018-04-23,19.405014038085938
