,DOC
2017-09-14,20.44084358215332
2017-09-15,20.420047760009766
2017-09-18,20.413108825683594
2017-09-19,20.177364349365234
2017-09-20,20.135761260986328
2017-09-21,19.80986976623535
2017-09-22,19.324506759643555
2017-09-25,19.511714935302734
2017-09-26,19.428510665893555
2017-09-27,19.178892135620117
2017-09-28,19.31063461303711
2017-09-29,19.296768188476562
2017-10-02,18.52018165588379
2017-10-03,18.721263885498047
2017-10-04,18.76287078857422
2017-10-05,18.818336486816406
2017-10-06,18.665790557861328
2017-10-09,18.603391647338867
2017-10-10,18.33297348022461
2017-10-11,18.346837997436523
2017-10-12,18.32604217529297
2017-10-13,18.28443717956543
2017-10-16,18.18042755126953
2017-10-17,18.36070442199707
2017-10-18,18.35377311706543
2017-10-19,18.277502059936523
2017-10-20,18.277502059936523
2017-10-23,18.014015197753906
2017-10-24,17.771333694458008
2017-10-25,17.58411979675293
2017-10-26,17.480112075805664
2017-10-27,17.729732513427734
2017-10-30,17.750534057617188
2017-10-31,17.916946411132812
2017-11-01,18.041749954223633
2017-11-02,18.686594009399414
2017-11-03,19.08029556274414
2017-11-06,18.869386672973633
2017-11-07,18.98186683654785
2017-11-08,18.974836349487305
2017-11-09,18.99593162536621
2017-11-10,18.988901138305664
2017-11-13,19.143569946289062
2017-11-14,18.99593162536621
2017-11-15,18.918598175048828
2017-11-16,18.869386672973633
2017-11-17,18.84126091003418
2017-11-20,18.84126091003418
2017-11-21,18.84126091003418
2017-11-22,18.777986526489258
2017-11-24,18.89750862121582
2017-11-27,18.763927459716797
2017-11-28,18.665504455566406
2017-11-29,18.911569595336914
2017-11-30,18.588171005249023
2017-12-01,18.74283790588379
2017-12-04,18.560049057006836
2017-12-05,18.672536849975586
2017-12-06,18.707685470581055
2017-12-07,18.820171356201172
2017-12-08,18.82720375061035
2017-12-11,18.785017013549805
2017-12-12,19.08029556274414
2017-12-13,18.960777282714844
2017-12-14,18.84829330444336
2017-12-15,18.862356185913086
2017-12-18,18.967805862426758
2017-12-19,18.349138259887695
2017-12-20,18.16634750366211
2017-12-21,17.997623443603516
2017-12-22,18.04684066772461
2017-12-26,18.243688583374023
2017-12-27,18.187442779541016
2017-12-28,18.299930572509766
2017-12-29,18.335081100463867
2018-01-02,18.215560913085938
2018-01-03,18.208532333374023
2018-01-04,17.75859832763672
2018-01-05,17.58283233642578
2018-01-08,17.596899032592773
2018-01-09,17.22429084777832
2018-01-10,17.125864028930664
2018-01-11,16.99228858947754
2018-01-12,16.61968231201172
2018-01-16,16.675922393798828
2018-01-17,16.675922393798828
2018-01-18,16.4017391204834
2018-01-19,16.46501350402832
2018-01-22,16.626712799072266
2018-01-23,17.069622039794922
2018-01-24,17.020410537719727
2018-01-25,17.139923095703125
2018-01-26,17.034469604492188
2018-01-29,16.879798889160156
2018-01-30,16.577499389648438
2018-01-31,16.92901611328125
2018-02-01,16.570465087890625
2018-02-02,16.774349212646484
2018-02-05,16.345497131347656
2018-02-06,16.49313735961914
2018-02-07,16.436891555786133
2018-02-08,15.916646003723145
2018-02-09,16.31737518310547
2018-02-12,16.06428337097168
2018-02-13,16.029130935668945
2018-02-14,15.557479858398438
2018-02-15,15.929082870483398
2018-02-16,16.207792282104492
2018-02-20,16.04343032836914
2018-02-21,15.5789155960083
2018-02-22,15.643234252929688
2018-02-23,15.979107856750488
2018-02-26,16.03627586364746
2018-02-27,15.543183326721191
2018-02-28,15.464578628540039
2018-03-01,15.671821594238281
2018-03-02,15.60750675201416
2018-03-05,15.907648086547852
2018-03-06,15.929082870483398
2018-03-07,16.17205810546875
2018-03-08,16.336427688598633
2018-03-09,16.15062141418457
2018-03-12,16.522228240966797
2018-03-13,16.436471939086914
2018-03-14,16.400745391845703
2018-03-15,16.400745391845703
2018-03-16,16.572250366210938
2018-03-19,16.486495971679688
2018-03-20,16.207792282104492
2018-03-21,16.09345054626465
2018-03-22,16.157766342163086
2018-03-23,15.929082870483398
2018-03-26,15.943370819091797
2018-03-27,16.286399841308594
2018-03-28,16.71517562866211
2018-03-29,16.60084342956543
2018-04-02,16.565107345581055
2018-04-03,16.400745391845703
2018-04-04,16.70088768005371
2018-04-05,16.550813674926758
2018-04-06,16.57940101623535
2018-04-09,16.53652000427246
2018-04-10,16.450763702392578
2018-04-11,16.350717544555664
2018-04-12,15.893354415893555
2018-04-13,16.021984100341797
2018-04-16,16.100603103637695
2018-04-17,16.279253005981445
2018-04-18,16.200645446777344
2018-04-19,15.979107856750488
2018-04-20,15.636087417602539
2018-04-23,15.664674758911133
2018-04-24,15.943370819091797
2018-04-25,15.964816093444824
2018-04-26,15.993402481079102
2018-04-27,16.679447174072266
2018-04-30,16.693740844726562
2018-05-01,16.9152774810791
2018-05-02,16.75090980529785
2018-05-03,16.815227508544922
2018-05-04,17.018518447875977
2018-05-07,17.265377044677734
2018-05-08,17.076608657836914
2018-05-09,17.337976455688477
2018-05-10,17.468666076660156
2018-05-11,17.48318862915039
2018-05-14,17.27263641357422
2018-05-15,16.96769905090332
2018-05-16,16.93865203857422
2018-05-17,16.80070686340332
2018-05-18,16.713579177856445
2018-05-21,16.793447494506836
2018-05-22,16.77166175842285
2018-05-23,16.851526260375977
2018-05-24,16.7789249420166
2018-05-25,17.076608657836914
2018-05-29,17.207292556762695
2018-05-30,17.403322219848633
2018-05-31,17.403322219848633
2018-06-01,17.664701461791992
2018-06-04,17.657442092895508
2018-06-05,17.563051223754883
2018-06-06,17.446882247924805
2018-06-07,17.62839698791504
2018-06-08,17.671960830688477
2018-06-11,17.55579376220703
2018-06-12,17.621137619018555
2018-06-13,17.076608657836914
2018-06-14,17.33071517944336
2018-06-15,17.439626693725586
2018-06-18,17.388803482055664
2018-06-19,17.42510414123535
2018-06-20,17.788131713867188
2018-06-21,17.875253677368164
2018-06-22,18.020462036132812
2018-06-25,18.12936782836914
2018-06-26,18.238279342651367
2018-06-27,18.201974868774414
2018-06-28,18.659381866455078
2018-06-29,18.74651336669922
2018-07-02,18.550472259521484
2018-07-03,18.768291473388672
2018-07-05,19.015148162841797
2018-07-06,19.051448822021484
2018-07-09,18.826374053955078
2018-07-10,18.884456634521484
2018-07-11,18.826374053955078
2018-07-12,18.790067672729492
2018-07-13,18.76103401184082
2018-07-16,18.717470169067383
2018-07-17,18.56499481201172
2018-07-18,18.51417350769043
2018-07-19,18.8917179107666
2018-07-20,18.862674713134766
2018-07-23,18.898977279663086
2018-07-24,18.78281021118164
2018-07-25,19.044191360473633
2018-07-26,19.131309509277344
2018-07-27,18.47787094116211
2018-07-30,18.499650955200195
2018-07-31,18.804595947265625
2018-08-01,18.877199172973633
2018-08-02,18.906238555908203
2018-08-03,19.488082885742188
2018-08-06,19.340778350830078
2018-08-07,19.495450973510742
2018-08-08,19.215574264526367
2018-08-09,19.26712989807129
2018-08-10,19.134559631347656
2018-08-13,19.186113357543945
2018-08-14,19.355512619018555
2018-08-15,19.782686233520508
2018-08-16,19.87106704711914
2018-08-17,20.047836303710938
2018-08-20,19.937353134155273
2018-08-21,19.834239959716797
2018-08-22,19.69430160522461
2018-08-23,19.672208786010742
2018-08-24,19.67957305908203
2018-08-27,19.67957305908203
2018-08-28,19.907896041870117
2018-08-29,19.929990768432617
2018-08-30,19.834239959716797
2018-08-31,19.907896041870117
2018-09-04,19.54700469970703
2018-09-05,19.620655059814453
2018-09-06,19.87106704711914
2018-09-07,19.4807186126709
2018-09-10,19.613285064697266
2018-09-11,19.635385513305664
2018-09-12,19.613285064697266
2018-09-13,19.753219604492188
2018-09-14,19.370235443115234
2018-09-17,19.69430160522461
2018-09-18,19.355512619018555
2018-09-19,19.2376708984375
2018-09-20,19.40706443786621
2018-09-21,19.436527252197266
2018-09-24,18.928333282470703
2018-09-25,19.075641632080078
2018-09-26,18.825223922729492
2018-09-27,18.891508102416992
2018-09-28,19.384971618652344
2018-10-01,18.994619369506836
2018-10-02,18.869413375854492
2018-10-03,18.692646026611328
2018-10-04,18.648456573486328
2018-10-05,18.560083389282227
2018-10-08,18.898868560791016
2018-10-09,19.08300018310547
2018-10-10,19.001981735229492
2018-10-11,18.27284049987793
2018-10-12,18.199188232421875
2018-10-15,18.398040771484375
2018-10-16,18.913602828979492
2018-10-17,18.98725700378418
2018-10-18,19.06827163696289
2018-10-19,19.443889617919922
2018-10-22,19.11246109008789
2018-10-23,19.24503517150879
2018-10-24,19.738496780395508
2018-10-25,19.907896041870117
2018-10-26,19.51017951965332
2018-10-29,19.900529861450195
2018-10-30,20.143577575683594
2018-10-31,20.290876388549805
2018-11-01,20.718055725097656
2018-11-02,20.598644256591797
2018-11-05,21.061363220214844
2018-11-06,21.26287269592285
2018-11-07,21.434528350830078
2018-11-08,21.471843719482422
2018-11-09,21.509164810180664
2018-11-12,21.509164810180664
2018-11-13,21.479312896728516
2018-11-14,21.2404842376709
2018-11-15,21.203166961669922
2018-11-16,21.322580337524414
2018-11-19,21.389747619628906
2018-11-20,21.598724365234375
2018-11-21,21.53901481628418
2018-11-23,21.46438217163086
2018-11-26,21.449460983276367
2018-11-27,21.688282012939453
2018-11-28,21.568872451782227
2018-11-29,21.494237899780273
2018-11-30,21.837547302246094
2018-12-03,21.762914657592773
2018-12-04,21.70320701599121
2018-12-06,22.561481475830078
2018-12-07,22.29280662536621
2018-12-10,22.240562438964844
2018-12-11,22.09130096435547
2018-12-12,21.57633399963379
2018-12-13,21.64349937438965
2018-12-14,21.606182098388672
2018-12-17,20.882246017456055
2018-12-18,21.31511688232422
2018-12-19,21.150922775268555
2018-12-20,21.471843719482422
2018-12-21,21.098684310913086
2018-12-24,19.979188919067383
2018-12-26,20.852394104003906
2018-12-27,20.755369186401367
2018-12-28,20.807613372802734
2018-12-31,20.84493064880371
2019-01-02,20.135915756225586
2019-01-03,20.85985565185547
2019-01-04,20.874788284301758
2019-01-07,21.12107276916504
2019-01-08,21.352436065673828
2019-01-09,21.277799606323242
2019-01-10,21.546480178833008
2019-01-11,21.65096664428711
2019-01-14,21.621110916137695
2019-01-15,21.994277954101562
2019-01-16,22.158466339111328
2019-01-17,22.248029708862305
2019-01-18,22.300268173217773
2019-01-22,22.315196990966797
2019-01-23,22.307727813720703
2019-01-24,22.2554874420166
2019-01-25,22.66597557067871
2019-01-28,22.86001205444336
2019-01-29,22.95703887939453
2019-01-30,23.06899070739746
2019-01-31,23.539175033569336
2019-02-01,23.277963638305664
2019-02-04,23.300350189208984
2019-02-05,23.382448196411133
2019-02-06,23.20332908630371
2019-02-07,23.41230010986328
2019-02-08,23.315271377563477
2019-02-11,23.20332908630371
2019-02-12,22.68089485168457
2019-02-13,22.94957733154297
2019-02-14,23.09137725830078
2019-02-15,23.295326232910156
2019-02-19,23.38596534729004
2019-02-20,23.287771224975586
2019-02-21,23.423738479614258
2019-02-22,23.60502052307129
2019-02-25,23.26511001586914
2019-02-26,23.35575294494629
2019-02-27,23.250003814697266
2019-02-28,23.242450714111328
2019-03-01,23.05360984802246
2019-03-04,23.114038467407227
2019-03-05,23.212238311767578
2019-03-06,23.000736236572266
2019-03-07,22.962966918945312
2019-03-08,22.940309524536133
2019-03-11,23.37086296081543
2019-03-12,23.491718292236328
2019-03-13,23.589916229248047
2019-03-14,23.642791748046875
2019-03-15,23.51437759399414
2019-03-18,23.015838623046875
2019-03-19,22.89497947692871
2019-03-20,23.174468994140625
2019-03-21,23.90716552734375
2019-03-22,23.90716552734375
2019-03-25,23.937379837036133
2019-03-26,24.058242797851562
2019-03-27,23.801420211791992
2019-03-28,23.937379837036133
2019-03-29,23.642791748046875
2019-04-01,23.552148818969727
2019-04-02,23.60502052307129
2019-04-03,23.589916229248047
2019-04-04,23.45395278930664
2019-04-05,23.574806213378906
2019-04-08,23.35575294494629
2019-04-09,23.257556915283203
2019-04-10,23.393524169921875
2019-04-11,23.317989349365234
2019-04-12,23.310436248779297
2019-04-15,23.27266502380371
2019-04-16,22.532411575317383
2019-04-17,22.018766403198242
2019-04-18,22.532411575317383
2019-04-22,22.109411239624023
2019-04-23,22.336015701293945
2019-04-24,22.509750366210938
2019-04-25,22.600393295288086
2019-04-26,22.84966278076172
2019-04-29,22.320907592773438
2019-04-30,22.494638442993164
2019-05-01,22.607948303222656
2019-05-02,23.0687198638916
2019-05-03,23.466323852539062
2019-05-06,23.1528263092041
2019-05-07,22.785804748535156
2019-05-08,22.701698303222656
2019-05-09,22.93872833251953
2019-05-10,23.19105339050293
2019-05-13,23.665122985839844
2019-05-14,23.611597061157227
2019-05-15,23.8486385345459
2019-05-16,24.1238956451416
2019-05-17,24.16977310180664
2019-05-20,23.718647003173828
2019-05-21,23.894508361816406
2019-05-22,23.9556827545166
2019-05-23,24.30740737915039
2019-05-24,24.33799171447754
2019-05-28,24.009204864501953
2019-05-29,23.8486385345459
2019-05-30,24.009204864501953
2019-05-31,24.246234893798828
2019-06-03,24.32270050048828
2019-06-04,23.680416107177734
2019-06-05,24.10860824584961
2019-06-06,24.34564208984375
2019-06-07,24.26152801513672
2019-06-10,24.03978729248047
2019-06-11,24.10860824584961
2019-06-12,24.162128448486328
2019-06-13,24.422101974487305
2019-06-14,24.55973243713379
2019-06-17,24.819711685180664
2019-06-18,24.659133911132812
2019-06-19,24.79676628112793
2019-06-20,25.454347610473633
2019-06-21,25.003217697143555
2019-06-24,25.07967758178711
2019-06-25,24.643840789794922
2019-06-26,24.162128448486328
2019-06-27,24.315053939819336
2019-06-28,24.452682495117188
2019-07-01,24.13918685913086
2019-07-02,24.896175384521484
2019-07-03,25.194372177124023
2019-07-05,24.987924575805664
2019-07-08,25.2861270904541
2019-07-09,25.316709518432617
2019-07-10,25.43904685974121
2019-07-11,24.94969367980957
2019-07-12,24.9038143157959
2019-07-15,24.70501136779785
2019-07-16,24.674427032470703
2019-07-17,24.888521194458008
2019-07-18,24.957338333129883
2019-07-19,24.269176483154297
2019-07-22,24.185068130493164
2019-07-23,24.590316772460938
2019-07-24,24.429750442504883
2019-07-25,24.30740737915039
2019-07-26,24.529151916503906
2019-07-29,24.529151916503906
2019-07-30,24.659133911132812
2019-07-31,24.414453506469727
2019-08-01,25.041444778442383
2019-08-02,25.435861587524414
2019-08-05,25.095582962036133
2019-08-06,25.35079002380371
2019-08-07,26.070022583007812
2019-08-08,26.456701278686523
2019-08-09,26.371633529663086
2019-08-12,26.0777530670166
2019-08-13,26.00041389465332
2019-08-14,25.89988136291504
2019-08-15,26.52630615234375
2019-08-16,26.66550636291504
2019-08-19,26.781509399414062
2019-08-20,26.28655433654785
2019-08-21,26.487627029418945
2019-08-22,26.704174041748047
2019-08-23,26.410297393798828
2019-08-26,26.642305374145508
2019-08-27,26.750579833984375
2019-08-28,26.781509399414062
2019-08-29,26.874317169189453
2019-08-30,26.843381881713867
2019-09-03,27.48526954650879
2019-09-04,27.833290100097656
2019-09-05,27.33833122253418
2019-09-06,27.51620101928711
2019-09-09,27.23005485534668
2019-09-10,26.827909469604492
2019-09-11,26.75830841064453
2019-09-12,26.76604461669922
2019-09-13,26.093215942382812
2019-09-16,26.371633529663086
2019-09-17,27.152725219726562
2019-09-18,27.028993606567383
2019-09-19,27.13725471496582
2019-09-20,27.075387954711914
2019-09-23,27.114055633544922
2019-09-24,27.33833122253418
2019-09-25,27.13725471496582
2019-09-26,27.36153221130371
2019-09-27,27.469802856445312
2019-09-30,27.554874420166016
2019-10-01,27.616741180419922
2019-10-02,27.748214721679688
2019-10-03,27.987957000732422
2019-10-04,28.14263153076172
2019-10-07,28.088497161865234
2019-10-08,28.18902587890625
2019-10-09,28.18902587890625
2019-10-10,28.266366958618164
2019-10-11,28.111690521240234
2019-10-14,28.343706130981445
2019-10-15,28.390098571777344
2019-10-16,28.490642547607422
2019-10-17,28.614383697509766
2019-10-18,28.91598892211914
2019-10-21,29.055194854736328
2019-10-22,29.016530990600586
2019-10-23,29.333600997924805
2019-10-24,29.070653915405273
2019-10-25,28.073020935058594
2019-10-28,27.9570255279541
2019-10-29,28.15035629272461
2019-10-30,28.529308319091797
2019-10-31,29.09385871887207
2019-11-01,28.67209815979004
2019-11-04,27.94572639465332
2019-11-05,27.94572639465332
2019-11-06,26.96942138671875
2019-11-07,26.274295806884766
2019-11-08,26.3133487701416
2019-11-11,26.094654083251953
2019-11-12,25.969688415527344
2019-11-13,26.48517417907715
2019-11-14,26.54766273498535
2019-11-15,26.906938552856445
2019-11-18,27.141250610351562
2019-11-19,27.336511611938477
2019-11-20,27.40680503845215
2019-11-21,26.821022033691406
2019-11-22,26.867887496948242
2019-11-25,26.875701904296875
2019-11-26,27.2271671295166
2019-11-27,27.41461753845215
2019-11-29,27.242786407470703
2019-12-02,26.42269515991211
2019-12-03,26.85226821899414
2019-12-04,26.86008071899414
2019-12-05,26.96942138671875
2019-12-06,26.821022033691406
2019-12-09,26.70387077331543
2019-12-10,26.2821044921875
2019-12-11,25.92283058166504
2019-12-12,25.23550796508789
2019-12-13,25.188644409179688
2019-12-16,25.329233169555664
2019-12-17,25.016817092895508
2019-12-18,25.329233169555664
2019-12-19,25.688512802124023
2019-12-20,26.2899169921875
2019-12-23,26.102468490600586
2019-12-24,26.164947509765625
2019-12-26,26.3211612701416
2019-12-27,26.54766273498535
2019-12-30,26.602333068847656
2019-12-31,26.922563552856445
2020-01-02,26.3055362701416
2020-01-03,26.813215255737305
2020-01-06,27.06315040588379
2020-01-07,26.89131736755371
2020-01-08,26.93818473815918
2020-01-09,27.086578369140625
2020-01-10,27.281845092773438
2020-01-13,27.594257354736328
2020-01-14,27.492725372314453
2020-01-15,27.797330856323242
2020-01-16,28.453399658203125
2020-01-17,28.312814712524414
2020-01-21,28.718957901000977
2020-01-22,28.515888214111328
2020-01-23,28.92202377319336
2020-01-24,28.898597717285156
2020-01-27,28.742393493652344
2020-01-28,28.67209815979004
2020-01-29,28.6330509185791
2020-01-30,28.515888214111328
2020-01-31,28.109743118286133
2020-02-03,28.20347023010254
2020-02-04,28.46902847290039
2020-02-05,28.34406280517578
2020-02-06,28.367494583129883
2020-02-07,28.359682083129883
2020-02-10,28.820497512817383
2020-02-11,28.578369140625
2020-02-12,28.703340530395508
2020-02-13,29.117294311523438
2020-02-14,29.432842254638672
2020-02-18,29.448625564575195
2020-02-19,29.046295166015625
2020-02-20,29.417064666748047
2020-02-21,29.30662727355957
2020-02-24,29.267181396484375
2020-02-25,28.13119888305664
2020-02-26,27.571107864379883
2020-02-27,25.85135841369629
2020-02-28,24.959928512573242
2020-03-02,25.898693084716797
2020-03-03,26.2142391204834
2020-03-04,27.271331787109375
2020-03-05,27.310768127441406
2020-03-06,26.600791931152344
2020-03-09,24.644378662109375
2020-03-10,25.322813034057617
2020-03-11,22.90886688232422
2020-03-12,19.816482543945312
2020-03-13,22.766870498657227
2020-03-16,17.56819725036621
2020-03-17,18.396509170532227
2020-03-18,16.447994232177734
2020-03-19,15.840564727783203
2020-03-20,16.534774780273438
2020-03-23,15.73801326751709
2020-03-24,16.692548751831055
2020-03-25,17.27631187438965
2020-03-26,19.18538475036621
2020-03-27,19.7454833984375
2020-03-30,19.209049224853516
2020-03-31,18.814611434936523
2020-04-01,16.79509925842285
2020-04-02,16.10089111328125
2020-04-03,16.006227493286133
2020-04-06,18.238739013671875
2020-04-07,18.854053497314453
2020-04-08,21.047122955322266
2020-04-09,22.364540100097656
2020-04-13,21.181230545043945
2020-04-14,21.567779541015625
2020-04-15,20.116254806518555
2020-04-16,19.51671028137207
2020-04-17,20.715797424316406
2020-04-20,20.02947998046875
2020-04-21,19.319494247436523
2020-04-22,19.627151489257812
2020-04-23,19.18538475036621
2020-04-24,19.11438751220703
2020-04-27,19.97425651550293
2020-04-28,20.913015365600586
2020-04-29,21.544111251831055
2020-04-30,20.62113380432129
2020-05-01,19.840150833129883
2020-05-04,19.824371337890625
2020-05-05,19.879596710205078
2020-05-06,18.95660972595215
2020-05-07,18.788358688354492
2020-05-08,19.4293212890625
2020-05-11,19.02071189880371
2020-05-12,17.578533172607422
2020-05-13,17.26605987548828
2020-05-14,17.810884475708008
2020-05-15,17.578533172607422
2020-05-18,19.277095794677734
2020-05-19,19.285106658935547
2020-05-20,19.180950164794922
2020-05-21,19.405288696289062
2020-05-22,19.66968536376953
2020-05-26,20.462886810302734
2020-05-27,20.615114212036133
2020-05-28,20.502948760986328
2020-05-29,19.74180030822754
2020-06-01,20.446861267089844
2020-06-02,20.895540237426758
2020-06-03,22.113378524780273
2020-06-04,22.257596969604492
2020-06-05,23.515493392944336
2020-06-08,23.892065048217773
2020-06-09,23.44338607788086
2020-06-10,22.562055587768555
2020-06-11,21.02373504638672
2020-06-12,22.017230987548828
2020-06-15,22.562055587768555
2020-06-16,22.874526977539062
2020-06-17,22.409822463989258
2020-06-18,22.433862686157227
2020-06-19,21.08782958984375
2020-06-22,21.528493881225586
2020-06-23,21.608613967895508
2020-06-24,20.82343101501465
2020-06-25,21.30415153503418
2020-06-26,21.224031448364258
2020-06-29,21.77686882019043
2020-06-30,22.081329345703125
2020-07-01,23.09085464477539
2020-07-02,22.8104305267334
2020-07-06,22.18548583984375
2020-07-07,21.672712326049805
2020-07-08,21.512468338012695
2020-07-09,21.52048110961914
2020-07-10,21.360239028930664
2020-07-13,21.09583854675293
2020-07-14,20.975662231445312
2020-07-15,21.512468338012695
2020-07-16,21.02373504638672
2020-07-17,21.720781326293945
2020-07-20,20.583066940307617
2020-07-21,20.727285385131836
2020-07-22,21.480419158935547
2020-07-23,21.296144485473633
2020-07-24,21.02373504638672
2020-07-27,21.19999885559082
2020-07-28,21.89704704284668
2020-07-29,22.35373878479004
2020-07-30,22.257596969604492
2020-07-31,21.86500358581543
2020-08-03,21.544517517089844
2020-08-04,21.881023406982422
2020-08-05,21.77686882019043
2020-08-06,22.473920822143555
2020-08-07,22.92259979248047
2020-08-10,23.259109497070312
2020-08-11,22.610126495361328
2020-08-12,22.946636199951172
2020-08-13,22.264808654785156
2020-08-14,21.923898696899414
2020-08-17,22.32162857055664
2020-08-18,22.467731475830078
2020-08-19,21.907663345336914
2020-08-20,22.248573303222656
2020-08-21,22.281047821044922
2020-08-24,22.678775787353516
2020-08-25,22.50020408630371
2020-08-26,22.15928840637207
2020-08-27,22.768062591552734
2020-08-28,23.10085678100586
2020-08-31,22.435264587402344
2020-09-01,22.289159774780273
2020-09-02,23.182025909423828
2020-09-03,23.060272216796875
2020-09-04,23.011571884155273
2020-09-08,22.524547576904297
2020-09-09,22.808645248413086
2020-09-10,22.670656204223633
2020-09-11,22.638187408447266
2020-09-14,23.344369888305664
2020-09-15,23.368717193603516
2020-09-16,23.279430389404297
2020-09-17,22.808645248413086
2020-09-18,21.591100692749023
2020-09-21,21.3394775390625
2020-09-22,21.591100692749023
2020-09-23,20.76317024230957
2020-09-24,21.08785057067871
2020-09-25,21.696624755859375
2020-09-28,22.183639526367188
2020-09-29,21.95636558532715
2020-09-30,22.037532806396484
2020-10-01,22.759944915771484
2020-10-02,23.133325576782227
2020-10-05,22.954748153686523
2020-10-06,22.930397033691406
2020-10-07,23.003456115722656
2020-10-08,23.571643829345703
2020-10-09,23.238842010498047
2020-10-12,23.141441345214844
2020-10-13,22.62195587158203
2020-10-14,22.329748153686523
2020-10-15,22.419034957885742
2020-10-16,21.94013023376465
2020-10-19,21.542404174804688
2020-10-20,21.98883056640625
2020-10-21,22.248573303222656
2020-10-22,23.108972549438477
2020-10-23,23.352481842041016
2020-10-26,22.678775787353516
2020-10-27,22.199874877929688
2020-10-28,21.574867248535156
2020-10-29,22.33786392211914
2020-10-30,21.891427993774414
2020-11-02,22.930397033691406
2020-11-03,23.157676696777344
2020-11-04,23.149560928344727
2020-11-05,23.26319694519043
2020-11-06,22.792409896850586
2020-11-09,23.628459930419922
2020-11-10,24.1381893157959
2020-11-11,23.907989501953125
2020-11-12,23.496915817260742
2020-11-13,24.42593765258789
2020-11-16,25.264530181884766
2020-11-17,25.33029556274414
2020-11-18,24.95211410522461
2020-11-19,25.15764617919922
2020-11-20,25.13298225402832
2020-11-23,25.083656311035156
2020-11-24,25.29741096496582
2020-11-25,25.083656311035156
2020-11-27,24.565704345703125
2020-11-30,23.72711753845215
2020-12-01,24.384830474853516
2020-12-02,24.253286361694336
2020-12-03,24.721914291381836
2020-12-04,25.149429321289062
2020-12-07,25.272747039794922
2020-12-08,25.387849807739258
2020-12-09,25.067211151123047
2020-12-10,24.286174774169922
2020-12-11,24.113525390625
2020-12-14,23.743560791015625
2020-12-15,24.623252868652344
2020-12-16,24.97677230834961
2020-12-17,25.067211151123047
2020-12-18,24.52459716796875
2020-12-21,24.154630661010742
2020-12-22,24.393054962158203
2020-12-23,24.26973533630371
2020-12-24,24.467044830322266
2020-12-28,24.59859275817871
2020-12-29,24.467044830322266
2020-12-30,24.54926109313965
2020-12-31,24.85345458984375
2021-01-04,23.75177764892578
2021-01-05,23.91620635986328
2021-01-06,24.006649017333984
2021-01-07,23.365371704101562
2021-01-08,23.505136489868164
2021-01-11,23.406476974487305
2021-01-12,23.521583557128906
2021-01-13,24.203960418701172
2021-01-14,24.541040420532227
2021-01-15,24.631473541259766
2021-01-19,23.965538024902344
2021-01-20,24.795902252197266
2021-01-21,24.606813430786133
2021-01-22,24.812349319458008
2021-01-25,24.985002517700195
2021-01-26,24.771240234375
2021-01-27,23.981979370117188
2021-01-28,24.672588348388672
2021-01-29,24.376611709594727
2021-02-01,24.97677230834961
2021-02-02,24.943889617919922
2021-02-03,25.116540908813477
2021-02-04,25.23164176940918
2021-02-05,25.075435638427734
2021-02-08,24.87811851501465
2021-02-09,24.59859275817871
2021-02-10,25.190532684326172
2021-02-11,25.650938034057617
2021-02-12,25.437177658081055
2021-02-16,24.78768539428711
2021-02-17,24.9110050201416
2021-02-18,24.85345458984375
2021-02-19,24.728897094726562
2021-02-22,25.061054229736328
2021-02-23,25.50946044921875
2021-02-24,25.991079330444336
2021-02-25,24.728897094726562
2021-02-26,24.155927658081055
2021-03-01,24.562820434570312
2021-03-02,24.72059440612793
2021-03-03,24.29709815979004
2021-03-04,24.488086700439453
2021-03-05,24.753808975219727
2021-03-08,25.110876083374023
2021-03-09,25.102571487426758
2021-03-10,25.55097770690918
2021-03-11,25.84992027282715
2021-03-12,26.37306022644043
2021-03-15,26.630483627319336
2021-03-16,26.68030548095703
2021-03-17,26.979244232177734
2021-03-18,26.63878631591797
2021-03-19,26.514230728149414
2021-03-22,26.273414611816406
2021-03-23,26.35645294189453
2021-03-24,26.02429962158203
2021-03-25,26.132247924804688
2021-03-26,26.62217903137207
2021-03-29,26.3398494720459
2021-03-30,26.55574607849121
2021-03-31,26.35645294189453
2021-04-01,27.161928176879883
2021-04-05,26.804859161376953
2021-04-06,27.045673370361328
2021-04-07,27.095497131347656
2021-04-08,27.095497131347656
2021-04-09,26.896207809448242
2021-04-12,27.26987648010254
2021-04-13,27.435955047607422
2021-04-14,26.995853424072266
2021-04-15,27.52730369567871
2021-04-16,27.61033821105957
2021-04-19,27.69337272644043
2021-04-20,28.274641036987305
2021-04-21,28.498844146728516
2021-04-22,28.266340255737305
2021-04-23,28.22482681274414
2021-04-26,28.374290466308594
2021-04-27,28.16669273376465
2021-04-28,27.884370803833008
2021-04-29,28.125181198120117
2021-04-30,28.515457153320312
2021-05-03,28.35768699645996
2021-05-04,28.25803565979004
2021-05-05,27.47747230529785
2021-05-06,27.859458923339844
2021-05-07,28.085678100585938
2021-05-10,28.07730484008789
2021-05-11,27.50754737854004
2021-05-12,26.904273986816406
2021-05-13,27.289695739746094
2021-05-14,27.717016220092773
2021-05-17,27.918102264404297
2021-05-18,27.985136032104492
2021-05-19,27.859455108642578
2021-05-20,27.800804138183594
2021-05-21,27.599708557128906
2021-05-24,28.027027130126953
2021-05-25,28.110820770263672
2021-05-26,27.876211166381836
2021-05-27,27.599708557128906
2021-05-28,27.968379974365234
