,CE
2021-06-04,154.28553771972656
2021-06-07,153.32086181640625
2021-06-08,153.03334045410156
2021-06-09,150.51971435546875
2021-06-10,149.46231079101562
2021-06-11,148.72032165527344
2021-06-14,145.1307830810547
2021-06-15,145.34408569335938
2021-06-16,141.5690460205078
2021-06-17,137.12615966796875
2021-06-18,135.85549926757812
2021-06-21,138.54530334472656
2021-06-22,137.8125457763672
2021-06-23,137.97024536132812
2021-06-24,139.13890075683594
2021-06-25,139.30587768554688
2021-06-28,137.59922790527344
2021-06-29,136.4212646484375
2021-06-30,140.6137237548828
2021-07-01,142.0421142578125
2021-07-02,143.51686096191406
2021-07-06,139.29661560058594
2021-07-07,140.4931182861328
2021-07-08,138.87918090820312
2021-07-09,142.4038543701172
2021-07-12,143.1922149658203
2021-07-13,142.99745178222656
2021-07-14,142.96035766601562
2021-07-15,144.6577606201172
2021-07-16,141.30938720703125
2021-07-19,136.92210388183594
2021-07-20,140.05718994140625
2021-07-21,140.4931182861328
2021-07-22,138.0908203125
2021-07-23,142.3863525390625
2021-07-26,143.08517456054688
2021-07-27,143.58834838867188
2021-07-28,143.36473083496094
2021-07-29,145.0605926513672
2021-07-30,145.14442443847656
2021-08-02,143.48585510253906
2021-08-03,145.57305908203125
2021-08-04,142.1254425048828
2021-08-05,142.60997009277344
2021-08-06,144.85560607910156
2021-08-09,145.82464599609375
2021-08-10,149.40272521972656
2021-08-11,152.0396728515625
2021-08-12,151.7135467529297
2021-08-13,151.30352783203125
2021-08-16,148.6293182373047
2021-08-17,146.04830932617188
2021-08-18,144.26856994628906
2021-08-19,141.96705627441406
2021-08-20,143.31813049316406
2021-08-23,144.84629821777344
2021-08-24,146.7005157470703
2021-08-25,148.24729919433594
2021-08-26,147.39938354492188
2021-08-27,149.31887817382812
2021-08-30,148.50819396972656
2021-08-31,147.7814178466797
2021-09-01,146.31849670410156
2021-09-02,145.73147583007812
2021-09-03,144.55743408203125
2021-09-07,142.07884216308594
2021-09-08,140.79298400878906
2021-09-09,142.4329833984375
2021-09-10,142.75906372070312
2021-09-13,143.38336181640625
2021-09-14,139.49781799316406
2021-09-15,140.9420928955078
2021-09-16,141.96705627441406
2021-09-17,138.75238037109375
2021-09-20,135.28614807128906
2021-09-21,136.0408935546875
2021-09-22,135.7333984375
2021-09-23,139.25550842285156
2021-09-24,142.42359924316406
2021-09-27,144.66920471191406
2021-09-28,142.88951110839844
2021-09-29,143.3554229736328
2021-09-30,140.36439514160156
2021-10-01,142.86158752441406
2021-10-04,142.82427978515625
2021-10-05,148.89022827148438
2021-10-06,148.00502014160156
2021-10-07,149.151123046875
2021-10-08,148.21932983398438
2021-10-11,148.918212890625
2021-10-12,148.3777313232422
2021-10-13,147.8466339111328
2021-10-14,151.6389923095703
2021-10-15,153.51190185546875
2021-10-18,152.7943878173828
2021-10-19,153.38145446777344
2021-10-20,155.19842529296875
2021-10-21,154.46231079101562
2021-10-22,156.98745727539062
2021-10-25,159.7176055908203
2021-10-26,159.8107452392578
2021-10-27,152.42172241210938
2021-10-28,154.18276977539062
2021-10-29,151.11387634277344
2021-11-01,151.11387634277344
2021-11-02,155.43649291992188
2021-11-03,155.8762664794922
2021-11-04,156.0821075439453
2021-11-05,158.49603271484375
2021-11-08,159.0480499267578
2021-11-09,161.7801055908203
2021-11-10,158.08433532714844
2021-11-11,159.57200622558594
2021-11-12,159.17904663085938
2021-11-15,156.6435089111328
2021-11-16,157.77560424804688
2021-11-17,156.15695190429688
2021-11-18,156.68093872070312
2021-11-19,155.07162475585938
2021-11-22,155.3148956298828
2021-11-23,156.70899963378906
2021-11-24,155.2774658203125
2021-11-26,150.5338134765625
2021-11-29,149.50460815429688
2021-11-30,141.6172332763672
2021-12-01,139.35304260253906
2021-12-02,143.93760681152344
2021-12-03,143.54461669921875
2021-12-06,147.97952270507812
2021-12-07,149.56076049804688
2021-12-08,149.53269958496094
2021-12-09,148.40994262695312
2021-12-10,150.5618896484375
2021-12-13,147.8953399658203
2021-12-14,149.31747436523438
2021-12-15,149.72914123535156
2021-12-16,152.58285522460938
2021-12-17,148.98068237304688
2021-12-20,145.864990234375
2021-12-21,148.33506774902344
2021-12-22,149.2052001953125
2021-12-23,150.93614196777344
2021-12-27,153.28456115722656
2021-12-28,154.828369140625
2021-12-29,156.3253936767578
2021-12-30,155.43649291992188
2021-12-31,157.24229431152344
2022-01-03,156.70899963378906
2022-01-04,161.09710693359375
2022-01-05,162.63153076171875
2022-01-06,160.65736389160156
2022-01-07,160.99417114257812
2022-01-10,159.3287811279297
2022-01-11,160.1427764892578
2022-01-12,161.6210479736328
2022-01-13,162.20114135742188
2022-01-14,162.36019897460938
2022-01-18,159.5439453125
2022-01-19,157.27972412109375
2022-01-20,154.36988830566406
2022-01-21,150.3092498779297
2022-01-24,150.44960021972656
2022-01-25,149.55140686035156
2022-01-26,149.36428833007812
2022-01-27,149.76658630371094
2022-01-28,143.32008361816406
2022-01-31,145.68724060058594
2022-02-01,147.48365783691406
2022-02-02,148.6251220703125
2022-02-03,149.57948303222656
2022-02-04,146.4357147216797
2022-02-07,145.11648559570312
2022-02-08,148.09181213378906
2022-02-09,150.26246643066406
2022-02-10,149.71981811523438
2022-02-11,145.55625915527344
2022-02-14,144.24635314941406
2022-02-15,148.11988830566406
2022-02-16,146.0427703857422
2022-02-17,143.086181640625
2022-02-18,135.56768798828125
2022-02-22,135.3985595703125
2022-02-23,130.16378784179688
2022-02-24,128.9514617919922
2022-02-25,132.77647399902344
2022-02-28,130.89683532714844
2022-03-01,127.4947280883789
2022-03-02,134.6654510498047
2022-03-03,136.018798828125
2022-03-04,133.35914611816406
2022-03-07,125.57749938964844
2022-03-08,125.84064483642578
2022-03-09,130.2671661376953
2022-03-10,130.2389678955078
2022-03-11,129.70327758789062
2022-03-14,131.3949432373047
2022-03-15,130.20138549804688
2022-03-16,133.6786651611328
2022-03-17,133.9888458251953
2022-03-18,134.25198364257812
2022-03-21,134.15797424316406
2022-03-22,135.03199768066406
2022-03-23,132.97381591796875
2022-03-24,135.20115661621094
2022-03-25,135.43612670898438
2022-03-28,135.15419006347656
2022-03-29,137.5225067138672
2022-03-30,135.93421936035156
2022-03-31,134.270751953125
2022-04-01,135.03199768066406
2022-04-04,134.75009155273438
2022-04-05,133.94180297851562
2022-04-06,131.98703002929688
2022-04-07,132.63551330566406
2022-04-08,135.77447509765625
2022-04-11,136.2537384033203
2022-04-12,135.3045654296875
2022-04-13,138.26495361328125
2022-04-14,136.43234252929688
2022-04-18,136.5733184814453
2022-04-19,138.5187225341797
2022-04-20,139.41151428222656
2022-04-21,139.1295623779297
2022-04-22,134.12037658691406
2022-04-25,133.36854553222656
2022-04-26,130.85926818847656
2022-04-27,132.2853546142578
2022-04-28,134.98634338378906
2022-04-29,138.77349853515625
2022-05-02,137.83851623535156
2022-05-03,141.9845428466797
2022-05-04,147.405517578125
2022-05-05,143.12730407714844
2022-05-06,140.70957946777344
2022-05-09,134.9769287109375
2022-05-10,133.0314178466797
2022-05-11,133.66416931152344
2022-05-12,131.293701171875
2022-05-13,134.5991668701172
2022-05-16,136.6391143798828
2022-05-17,146.86721801757812
2022-05-18,142.900634765625
2022-05-19,141.68234252929688
2022-05-20,142.3528594970703
2022-05-23,143.3539581298828
2022-05-24,141.16287231445312
2022-05-25,143.05172729492188
2022-05-26,147.09390258789062
2022-05-27,150.36160278320312
2022-05-31,147.8210906982422
2022-06-01,146.5933380126953
2022-06-02,149.60604858398438
2022-06-03,148.11386108398438
2022-06-06,150.41824340820312
2022-06-07,152.33544921875
2022-06-08,149.6343536376953
2022-06-09,146.6405487060547
2022-06-10,137.621337890625
2022-06-13,130.0753936767578
2022-06-14,128.63986206054688
2022-06-15,126.91156768798828
2022-06-16,116.34345245361328
2022-06-17,115.69181060791016
2022-06-21,117.20288848876953
2022-06-22,114.01072692871094
2022-06-23,113.6329574584961
2022-06-24,120.48004913330078
2022-06-27,117.77899169921875
2022-06-28,116.17347717285156
2022-06-29,113.07576751708984
2022-06-30,111.07357025146484
2022-07-01,109.28861999511719
2022-07-05,106.757568359375
2022-07-06,107.13533782958984
2022-07-07,108.61808776855469
2022-07-08,106.7103500366211
2022-07-11,105.00094604492188
2022-07-12,105.45427703857422
2022-07-13,102.19600677490234
2022-07-14,100.79828643798828
2022-07-15,102.6965560913086
2022-07-18,103.5370864868164
2022-07-19,109.21305847167969
2022-07-20,109.04307556152344
2022-07-21,108.7880859375
2022-07-22,107.6765365600586
2022-07-25,109.39610290527344
2022-07-26,108.84507751464844
2022-07-27,112.2271957397461
2022-07-28,113.79473876953125
2022-07-29,111.63817596435547
2022-08-01,108.1705551147461
2022-08-02,105.88098907470703
2022-08-03,105.09246826171875
2022-08-04,105.4344711303711
2022-08-05,105.31095886230469
2022-08-08,105.44397735595703
2022-08-09,105.14946746826172
2022-08-10,108.1800537109375
2022-08-11,110.4126205444336
2022-08-12,111.74268341064453
2022-08-15,110.4126205444336
2022-08-16,111.94219207763672
2022-08-17,108.98760223388672
2022-08-18,111.06816101074219
2022-08-19,108.94009399414062
2022-08-22,105.46298217773438
2022-08-23,110.2036361694336
2022-08-24,110.57414245605469
2022-08-25,112.69271087646484
2022-08-26,108.19906616210938
2022-08-29,109.26309967041016
2022-08-30,107.19202423095703
2022-08-31,105.32046508789062
2022-09-01,103.27790832519531
2022-09-02,101.53934478759766
2022-09-06,101.01683044433594
2022-09-07,104.72195434570312
2022-09-08,106.72651672363281
2022-09-09,109.52910614013672
2022-09-12,111.12515258789062
2022-09-13,103.82892608642578
2022-09-14,102.59387969970703
2022-09-15,101.84335327148438
2022-09-16,97.31170654296875
2022-09-19,98.63224792480469
2022-09-20,94.42361450195312
2022-09-21,92.43805694580078
2022-09-22,89.23643493652344
2022-09-23,86.45284271240234
2022-09-26,83.46025085449219
2022-09-27,83.86876678466797
2022-09-28,87.39337158203125
2022-09-29,84.7522964477539
2022-09-30,85.82581329345703
2022-10-03,89.53095245361328
2022-10-04,92.05802917480469
2022-10-05,90.02497100830078
2022-10-06,87.95390319824219
2022-10-07,85.73081970214844
2022-10-10,87.26036071777344
2022-10-11,86.46234130859375
2022-10-12,85.42681121826172
2022-10-13,88.59042358398438
2022-10-14,84.24877166748047
2022-10-17,87.37438201904297
2022-10-18,90.1674575805664
2022-10-19,87.96338653564453
2022-10-20,87.45037841796875
2022-10-21,89.91096496582031
2022-10-24,88.44791412353516
2022-10-25,91.22200012207031
2022-10-26,91.45951080322266
2022-10-27,91.0510025024414
2022-10-28,91.96973419189453
2022-10-31,91.98888397216797
2022-11-01,94.13260650634766
2022-11-02,89.95999145507812
2022-11-03,90.42892456054688
2022-11-04,87.98853302001953
2022-11-07,88.42875671386719
2022-11-08,89.78773498535156
2022-11-09,87.80669403076172
2022-11-10,99.80774688720703
2022-11-11,105.8082504272461
2022-11-14,100.48722839355469
2022-11-15,98.38179016113281
2022-11-16,96.22848510742188
2022-11-17,95.05135345458984
2022-11-18,96.8792724609375
2022-11-21,95.29060363769531
2022-11-22,99.60676574707031
2022-11-23,99.74075317382812
2022-11-25,100.1427001953125
2022-11-28,96.43900299072266
2022-11-29,101.01359558105469
2022-11-30,102.6883773803711
2022-12-01,102.87020111083984
2022-12-02,104.42057800292969
2022-12-05,103.72195434570312
2022-12-06,100.30540466308594
2022-12-07,97.53003692626953
2022-12-08,96.83141326904297
2022-12-09,97.96068572998047
2022-12-12,100.72647857666016
2022-12-13,104.30574798583984
2022-12-14,101.42510986328125
2022-12-15,97.99897766113281
2022-12-16,97.16636657714844
2022-12-19,96.63999938964844
2022-12-20,97.03237915039062
2022-12-21,98.62102508544922
2022-12-22,96.78356170654297
2022-12-23,98.15209197998047
2022-12-27,99.29094696044922
2022-12-28,96.18063354492188
2022-12-29,99.04212951660156
2022-12-30,97.84586334228516
2023-01-03,97.87456512451172
2023-01-04,104.45886993408203
2023-01-05,106.09536743164062
2023-01-06,111.6078109741211
2023-01-09,111.78007507324219
2023-01-10,113.43572235107422
2023-01-11,114.00994110107422
2023-01-12,116.41204833984375
2023-01-13,116.07709503173828
2023-01-17,114.90953826904297
2023-01-18,113.57928466796875
2023-01-19,111.56954193115234
2023-01-20,116.36421203613281
2023-01-23,117.66575622558594
2023-01-24,117.07240295410156
2023-01-25,116.2493667602539
2023-01-26,115.26363372802734
2023-01-27,115.32106018066406
2023-01-30,116.708740234375
2023-01-31,117.9050064086914
2023-02-01,119.6085205078125
2023-02-02,121.32158660888672
2023-02-03,120.05830383300781
2023-02-06,116.87142944335938
2023-02-07,118.5844955444336
2023-02-08,116.27806854248047
2023-02-09,115.081787109375
2023-02-10,114.72769927978516
2023-02-13,116.708740234375
2023-02-14,116.8331527709961
2023-02-15,117.60832977294922
2023-02-16,116.01969146728516
2023-02-17,114.45067596435547
2023-02-21,108.91583251953125
2023-02-22,109.94580841064453
2023-02-23,110.48485565185547
2023-02-24,113.31483459472656
2023-02-27,113.06456756591797
2023-02-28,111.8805923461914
2023-03-01,115.23036193847656
2023-03-02,118.9363021850586
2023-03-03,119.87962341308594
2023-03-06,115.60576629638672
2023-03-07,113.2667007446289
2023-03-08,113.54584503173828
2023-03-09,109.42601776123047
2023-03-10,105.05589294433594
2023-03-13,101.30184173583984
2023-03-14,103.95855712890625
2023-03-15,98.48148345947266
2023-03-16,100.45477294921875
2023-03-17,99.14566040039062
2023-03-20,99.14566040039062
2023-03-21,101.23446655273438
2023-03-22,97.14350891113281
2023-03-23,95.82477569580078
2023-03-24,97.77880859375
2023-03-27,99.39593505859375
2023-03-28,99.43443298339844
2023-03-29,101.9563980102539
2023-03-30,102.4088134765625
2023-03-31,104.81526184082031
2023-04-03,105.00776672363281
2023-04-04,102.2740478515625
2023-04-05,102.82271575927734
2023-04-06,102.0622787475586
2023-04-10,103.37139892578125
2023-04-11,104.80562591552734
2023-04-12,105.55644226074219
2023-04-13,106.83666229248047
2023-04-14,106.5767822265625
2023-04-17,106.47089385986328
2023-04-18,105.3831787109375
2023-04-19,105.02703094482422
2023-04-20,102.803466796875
2023-04-21,100.685791015625
2023-04-24,101.72537994384766
2023-04-25,96.74884796142578
2023-04-26,96.70071411132812
2023-04-27,99.54032135009766
2023-04-28,102.96138000488281
2023-05-01,101.40106964111328
2023-05-02,98.88130950927734
2023-05-03,97.59234619140625
2023-05-04,98.0284652709961
2023-05-05,102.63188171386719
2023-05-08,102.73849487304688
2023-05-09,101.31385803222656
2023-05-10,99.7535400390625
2023-05-11,98.10599517822266
2023-05-12,97.67957305908203
2023-05-15,101.97286987304688
2023-05-16,99.64691925048828
2023-05-17,102.44774627685547
2023-05-18,104.19219970703125
2023-05-19,104.06620788574219
2023-05-22,105.15164184570312
2023-05-23,104.84152221679688
2023-05-24,103.60102081298828
2023-05-25,102.98078155517578
2023-05-26,104.10497283935547
2023-05-30,104.66706848144531
2023-05-31,100.80989837646484
2023-06-01,102.8257064819336
2023-06-02,111.15061950683594
2023-06-05,110.3656234741211
2023-06-06,111.9259262084961
2023-06-07,114.13556671142578
2023-06-08,112.07129669189453
2023-06-09,110.12332153320312
2023-06-12,110.84049224853516
2023-06-13,113.94173431396484
2023-06-14,112.75939178466797
2023-06-15,113.19550323486328
2023-06-16,110.48191833496094
2023-06-20,105.4617691040039
2023-06-21,105.1710205078125
2023-06-22,103.82392120361328
2023-06-23,106.08202362060547
2023-06-26,107.65202331542969
2023-06-27,109.64844512939453
2023-06-28,110.46253204345703
2023-06-29,110.59821319580078
2023-06-30,112.22636413574219
2023-07-03,113.31179809570312
2023-07-05,111.00524139404297
2023-07-06,108.69869232177734
2023-07-07,113.33118438720703
2023-07-10,113.28271484375
2023-07-11,115.03687286376953
2023-07-12,118.06057739257812
2023-07-13,118.90373992919922
2023-07-14,116.14167785644531
2023-07-17,117.30464172363281
2023-07-18,119.81472778320312
2023-07-19,118.71958923339844
2023-07-20,118.1768798828125
2023-07-21,117.51786804199219
2023-07-24,118.23503112792969
2023-07-25,120.17330932617188
2023-07-26,121.2393569946289
2023-07-27,121.97590637207031
2023-07-28,122.78478240966797
2023-07-31,122.2000503540039
2023-08-01,122.18057250976562
2023-08-02,120.36788940429688
2023-08-03,121.24498748779297
2023-08-04,120.79669189453125
2023-08-07,121.55684661865234
2023-08-08,122.1415786743164
2023-08-09,123.03816986083984
2023-08-10,123.7203598022461
2023-08-11,122.7945327758789
2023-08-14,121.13778686523438
2023-08-15,116.16752624511719
2023-08-16,113.43875885009766
2023-08-17,114.9298324584961
2023-08-18,114.70568084716797
2023-08-21,115.00780487060547
2023-08-22,114.46205139160156
2023-08-23,114.52052307128906
2023-08-24,114.59848022460938
2023-08-25,115.20269775390625
2023-08-28,118.44799041748047
2023-08-29,119.73441314697266
2023-08-30,122.11234283447266
2023-08-31,123.14537048339844
2023-09-01,125.6207504272461
2023-09-05,123.1356201171875
2023-09-06,123.70087432861328
2023-09-07,122.1903076171875
2023-09-08,121.38142395019531
2023-09-11,122.78478240966797
2023-09-12,122.78478240966797
2023-09-13,121.0110855102539
2023-09-14,125.60128021240234
2023-09-15,124.9775390625
2023-09-18,125.71820068359375
2023-09-19,125.03601837158203
2023-09-20,124.73390197753906
2023-09-21,122.16107177734375
2023-09-22,120.74796295166016
2023-09-25,120.72846221923828
2023-09-26,117.06412506103516
2023-09-27,120.1632308959961
2023-09-28,123.17461395263672
2023-09-29,122.32674407958984
2023-10-02,118.31155395507812
2023-10-03,117.88274383544922
2023-10-04,118.7403564453125
2023-10-05,117.23954010009766
2023-10-06,117.2687759399414
2023-10-09,117.89250183105469
2023-10-10,119.91957092285156
2023-10-11,120.93311309814453
2023-10-12,117.70732879638672
2023-10-13,116.41116333007812
2023-10-16,117.3857192993164
2023-10-17,119.10093688964844
2023-10-18,116.24549102783203
2023-10-19,113.6823959350586
2023-10-20,112.28878021240234
2023-10-23,110.22270965576172
2023-10-24,113.21460723876953
2023-10-25,110.06678009033203
2023-10-26,113.63367462158203
2023-10-27,111.28060150146484
2023-10-30,112.04534912109375
2023-10-31,112.27085876464844
2023-11-01,110.80997467041016
2023-11-02,113.31012725830078
2023-11-03,118.59471893310547
2023-11-06,117.68290710449219
2023-11-07,114.29056549072266
2023-11-08,115.68279266357422
2023-11-09,114.11408233642578
2023-11-10,116.19263458251953
2023-11-13,115.54553985595703
2023-11-14,123.33028411865234
2023-11-15,124.80094146728516
2023-11-16,125.36961364746094
2023-11-17,127.38932037353516
2023-11-20,128.01683044433594
2023-11-21,127.87953186035156
2023-11-22,129.13453674316406
2023-11-24,130.34046936035156
2023-11-27,131.36993408203125
2023-11-28,131.8797607421875
2023-11-29,134.75247192382812
2023-11-30,135.94862365722656
2023-12-01,138.28207397460938
2023-12-04,138.63502502441406
2023-12-05,137.2624053955078
2023-12-06,138.17420959472656
2023-12-07,138.93898010253906
2023-12-08,138.5860137939453
2023-12-11,139.59588623046875
2023-12-12,138.5860137939453
2023-12-13,142.2136688232422
2023-12-14,148.9003143310547
2023-12-15,149.0277557373047
2023-12-18,147.498291015625
2023-12-19,149.00816345214844
2023-12-20,148.2238006591797
2023-12-21,151.3122100830078
2023-12-22,152.4005126953125
2023-12-26,154.51828002929688
2023-12-27,155.40066528320312
2023-12-28,154.2535400390625
2023-12-29,152.3318634033203
2024-01-02,151.694580078125
2024-01-03,147.3022003173828
2024-01-04,146.82177734375
2024-01-05,147.19435119628906
2024-01-08,146.24330139160156
2024-01-09,144.7137908935547
2024-01-10,146.07664489746094
2024-01-11,144.4980926513672
2024-01-12,144.48829650878906
2024-01-16,141.73324584960938
2024-01-17,140.0174560546875
2024-01-18,142.73330688476562
2024-01-19,142.29209899902344
2024-01-22,142.4391632080078
2024-01-23,143.4490203857422
2024-01-24,140.4978790283203
2024-01-25,142.52740478515625
2024-01-26,143.2823486328125
2024-01-29,144.64515686035156
2024-01-30,147.4492645263672
2024-01-31,143.42941284179688
2024-02-01,145.00794982910156
2024-02-02,144.0961151123047
2024-02-05,141.67440795898438
2024-02-06,144.97853088378906
2024-02-07,146.0962371826172
2024-02-08,145.98837280273438
2024-02-09,146.00799560546875
2024-02-12,148.6944122314453
2024-02-13,142.6646728515625
2024-02-14,145.2530517578125
2024-02-15,149.12582397460938
2024-02-16,148.79090881347656
2024-02-20,147.12628173828125
2024-02-21,148.1211395263672
2024-02-22,147.2937469482422
2024-02-23,147.1361541748047
2024-02-26,147.87489318847656
2024-02-27,147.34300231933594
2024-02-28,147.17555236816406
2024-02-29,149.687255859375
2024-03-01,151.15487670898438
2024-03-04,152.56338500976562
2024-03-05,149.33267211914062
2024-03-06,149.21446228027344
2024-03-07,154.3068084716797
2024-03-08,153.15438842773438
2024-03-11,155.0652313232422
2024-03-12,154.20831298828125
2024-03-13,155.4789276123047
2024-03-14,155.39027404785156
2024-03-15,157.64588928222656
2024-03-18,159.87193298339844
2024-03-19,159.71434020996094
2024-03-20,162.96475219726562
2024-03-21,165.8113555908203
2024-03-22,162.9253692626953
2024-03-25,165.3878173828125
2024-03-26,163.93003845214844
2024-03-27,167.09182739257812
2024-03-28,169.2784881591797
2024-04-01,168.5692901611328
2024-04-02,166.4417266845703
2024-04-03,168.69735717773438
2024-04-04,160.85691833496094
2024-04-05,160.17727661132812
2024-04-08,162.2457275390625
2024-04-09,163.78228759765625
2024-04-10,157.66558837890625
2024-04-11,157.97093200683594
2024-04-12,153.69610595703125
2024-04-15,153.44003295898438
2024-04-16,152.60276794433594
2024-04-17,152.16940307617188
2024-04-18,152.2974395751953
2024-04-19,152.1300048828125
2024-04-22,152.61264038085938
2024-04-23,153.70596313476562
2024-04-24,153.0952606201172
2024-04-25,151.57839965820312
2024-04-26,152.86474609375
2024-04-29,155.94203186035156
2024-04-30,151.99398803710938
2024-05-01,152.8152618408203
2024-05-02,154.73486328125
2024-05-03,155.51654052734375
2024-05-06,157.40646362304688
2024-05-07,161.01805114746094
2024-05-08,161.55238342285156
2024-05-09,159.72183227539062
2024-05-10,155.04159545898438
2024-05-13,158.5542449951172
2024-05-14,158.0298309326172
2024-05-15,156.91171264648438
2024-05-16,154.03233337402344
2024-05-17,155.68475341796875
2024-05-20,154.88328552246094
2024-05-21,153.79483032226562
2024-05-22,151.59820556640625
2024-05-23,149.9952392578125
2024-05-24,151.26177978515625
2024-05-28,149.66871643066406
2024-05-29,146.7992401123047
2024-05-30,149.72808837890625
2024-05-31,150.4405059814453
2024-06-03,146.5914306640625
2024-06-04,143.72193908691406
2024-06-05,145.41397094726562
2024-06-06,145.65142822265625
2024-06-07,144.92910766601562
2024-06-10,143.4152069091797
2024-06-11,143.49436950683594
2024-06-12,144.25625610351562
2024-06-13,142.6236114501953
2024-06-14,137.92359924316406
2024-06-17,137.88401794433594
2024-06-18,137.6663360595703
2024-06-20,136.59768676757812
2024-06-21,135.55873107910156
2024-06-24,137.58717346191406
2024-06-25,132.986083984375
2024-06-26,137.0132598876953
2024-06-27,134.53956604003906
2024-06-28,133.47093200683594
2024-07-01,130.29469299316406
2024-07-02,131.48208618164062
2024-07-03,133.34230041503906
2024-07-05,130.78944396972656
2024-07-08,132.5803985595703
2024-07-09,130.0176544189453
2024-07-10,133.27304077148438
2024-07-11,137.72569274902344
2024-07-12,140.7436065673828
2024-07-15,141.3372802734375
2024-07-16,145.95816040039062
2024-07-17,144.3255157470703
2024-07-18,142.01016235351562
2024-07-19,137.39915466308594
2024-07-22,138.260009765625
2024-07-23,137.3892822265625
2024-07-24,134.69789123535156
2024-07-25,135.45977783203125
2024-07-26,137.61685180664062
2024-07-29,137.6762237548828
2024-07-30,138.68064880371094
2024-07-31,140.3712615966797
2024-08-01,136.7911376953125
2024-08-02,130.82423400878906
2024-08-05,125.29490661621094
2024-08-06,126.38883972167969
2024-08-07,124.35015106201172
2024-08-08,125.70265197753906
2024-08-09,125.8021011352539
2024-08-12,124.49932861328125
2024-08-13,126.42861938476562
2024-08-14,125.0462875366211
2024-08-15,128.61648559570312
2024-08-16,128.3479766845703
2024-08-19,128.99440002441406
2024-08-20,127.79106140136719
2024-08-21,130.00875854492188
2024-08-22,128.8153839111328
2024-08-23,131.24192810058594
2024-08-26,130.77452087402344
2024-08-27,130.267333984375
2024-08-28,128.10931396484375
2024-08-29,129.3424530029297
2024-08-30,129.87948608398438
2024-09-03,124.55899810791016
2024-09-04,123.62417602539062
2024-09-05,120.77001953125
2024-09-06,119.37773895263672
2024-09-09,119.69597625732422
2024-09-10,118.50259399414062
2024-09-11,119.83519744873047
2024-09-12,119.21862030029297
2024-09-13,122.46063232421875
2024-09-16,123.11699676513672
2024-09-17,125.0661849975586
2024-09-18,125.67282104492188
2024-09-19,129.37228393554688
2024-09-20,126.19989013671875
2024-09-23,127.02531433105469
2024-09-24,131.8286590576172
2024-09-25,129.3126220703125
2024-09-26,139.04861450195312
2024-09-27,138.5215301513672
2024-09-30,135.2099151611328
2024-10-01,134.26513671875
2024-10-02,134.12591552734375
2024-10-03,133.16127014160156
2024-10-04,135.91598510742188
2024-10-07,134.83200073242188
2024-10-08,128.6662139892578
2024-10-09,132.51486206054688
2024-10-10,134.1060333251953
2024-10-11,135.42868041992188
2024-10-14,134.91156005859375
2024-10-15,133.03199768066406
2024-10-16,134.22537231445312
2024-10-17,134.7425079345703
2024-10-18,135.2198486328125
2024-10-21,132.2662353515625
2024-10-22,130.65518188476562
2024-10-23,128.2286376953125
2024-10-24,129.06399536132812
2024-10-25,128.1590118408203
2024-10-28,129.25296020507812
2024-10-29,126.18000030517578
2024-10-30,127.0199966430664
2024-10-31,125.97000122070312
2024-11-01,124.80999755859375
2024-11-04,123.5
2024-11-05,91.0
2024-11-06,92.44000244140625
2024-11-07,89.72000122070312
2024-11-08,84.80000305175781
2024-11-11,78.61000061035156
2024-11-12,75.70999908447266
2024-11-13,74.0
2024-11-14,73.94000244140625
2024-11-15,73.77999877929688
2024-11-18,73.0
2024-11-19,72.19999694824219
2024-11-20,72.9000015258789
2024-11-21,75.0
2024-11-22,74.69999694824219
2024-11-25,76.5
2024-11-26,72.8499984741211
2024-11-27,72.91000366210938
2024-11-29,73.20999908447266
2024-12-02,74.22000122070312
2024-12-03,72.5
2024-12-04,70.9000015258789
2024-12-05,69.44000244140625
2024-12-06,70.54000091552734
2024-12-09,72.41999816894531
2024-12-10,69.6500015258789
2024-12-11,68.04000091552734
2024-12-12,68.8499984741211
2024-12-13,68.58000183105469
2024-12-16,68.16000366210938
2024-12-17,68.41000366210938
