,HII
2019-10-30,200.2562713623047
2019-10-31,200.763427734375
2019-11-01,204.8291778564453
2019-11-04,203.52134704589844
2019-11-05,204.74911499023438
2019-11-06,208.17434692382812
2019-11-07,222.818359375
2019-11-08,223.4945526123047
2019-11-11,224.10838317871094
2019-11-12,225.94110107421875
2019-11-13,226.4215087890625
2019-11-14,227.22225952148438
2019-11-15,228.52113342285156
2019-11-18,229.5887908935547
2019-11-19,228.92144775390625
2019-11-20,226.20799255371094
2019-11-21,223.0674591064453
2019-11-22,222.2489776611328
2019-11-25,221.6707000732422
2019-11-26,221.88421630859375
2019-11-27,225.61846923828125
2019-11-29,224.83230590820312
2019-12-02,223.3760986328125
2019-12-03,222.64353942871094
2019-12-04,227.36050415039062
2019-12-05,225.15391540527344
2019-12-06,226.38673400878906
2019-12-09,226.22592163085938
2019-12-10,224.93057250976562
2019-12-11,226.68157958984375
2019-12-12,227.4051513671875
2019-12-13,224.4481658935547
2019-12-16,225.40402221679688
2019-12-17,225.4844512939453
2019-12-18,224.86801147460938
2019-12-19,227.1282196044922
2019-12-20,227.0120849609375
2019-12-23,228.24493408203125
2019-12-24,226.90487670898438
2019-12-26,225.66311645507812
2019-12-27,224.29627990722656
2019-12-30,224.95733642578125
2019-12-31,224.12652587890625
2020-01-02,228.56655883789062
2020-01-03,235.40077209472656
2020-01-06,236.7407989501953
2020-01-07,238.93844604492188
2020-01-08,240.2784881591797
2020-01-09,246.57672119140625
2020-01-10,242.0473175048828
2020-01-13,245.51358032226562
2020-01-14,242.44940185546875
2020-01-15,244.8704071044922
2020-01-16,247.0770263671875
2020-01-17,248.1846923828125
2020-01-21,248.86370849609375
2020-01-22,246.33547973632812
2020-01-23,247.5504608154297
2020-01-24,246.98764038085938
2020-01-27,244.8793182373047
2020-01-28,245.049072265625
2020-01-29,236.15118408203125
2020-01-30,237.4644012451172
2020-01-31,233.16737365722656
2020-02-03,233.48001098632812
2020-02-04,236.79440307617188
2020-02-05,240.81451416015625
2020-02-06,239.58169555664062
2020-02-07,240.43931579589844
2020-02-10,240.24278259277344
2020-02-11,239.48342895507812
2020-02-12,241.27903747558594
2020-02-13,223.66197204589844
2020-02-14,219.95455932617188
2020-02-18,212.1733856201172
2020-02-19,210.56529235839844
2020-02-20,212.1019287109375
2020-02-21,210.85121154785156
2020-02-24,209.7969970703125
2020-02-25,199.06773376464844
2020-02-26,196.32516479492188
2020-02-27,193.2015838623047
2020-02-28,184.4772186279297
2020-03-02,188.16622924804688
2020-03-03,186.335205078125
2020-03-04,197.05215454101562
2020-03-05,188.2111053466797
2020-03-06,183.3642578125
2020-03-09,174.8911895751953
2020-03-10,187.9508056640625
2020-03-11,177.64669799804688
2020-03-12,158.564453125
2020-03-13,160.32363891601562
2020-03-16,140.6220245361328
2020-03-17,144.59825134277344
2020-03-18,154.7049102783203
2020-03-19,152.11094665527344
2020-03-20,143.00059509277344
2020-03-23,138.19859313964844
2020-03-24,148.4398193359375
2020-03-25,159.26451110839844
2020-03-26,175.2861328125
2020-03-27,166.57969665527344
2020-03-30,170.1251220703125
2020-03-31,163.54592895507812
2020-04-01,155.40496826171875
2020-04-02,162.13674926757812
2020-04-03,162.49578857421875
2020-04-06,173.86795043945312
2020-04-07,172.0997314453125
2020-04-08,175.42076110839844
2020-04-09,172.6831817626953
2020-04-13,174.6578369140625
2020-04-14,176.8389434814453
2020-04-15,171.4176025390625
2020-04-16,172.76397705078125
2020-04-17,175.8874969482422
2020-04-20,172.56646728515625
2020-04-21,165.55650329589844
2020-04-22,167.15414428710938
2020-04-23,167.6388397216797
2020-04-24,165.60137939453125
2020-04-27,168.97618103027344
2020-04-28,171.67791748046875
2020-04-29,175.51947021484375
2020-04-30,171.8035888671875
2020-05-01,166.65151977539062
2020-05-04,161.5443115234375
2020-05-05,163.9588165283203
2020-05-06,160.35060119628906
2020-05-07,155.5575714111328
2020-05-08,162.08290100097656
2020-05-11,159.8658447265625
2020-05-12,155.74607849121094
2020-05-13,152.8199920654297
2020-05-14,154.5792236328125
2020-05-15,153.07127380371094
2020-05-18,161.93032836914062
2020-05-19,155.7281036376953
2020-05-20,157.17318725585938
2020-05-21,162.9086151123047
2020-05-22,164.048583984375
2020-05-26,173.60769653320312
2020-05-27,184.8272705078125
2020-05-28,181.02952575683594
2020-05-29,180.31687927246094
2020-06-01,176.38380432128906
2020-06-02,175.22915649414062
2020-06-03,180.11839294433594
2020-06-04,179.08102416992188
2020-06-05,182.73448181152344
2020-06-08,185.8466339111328
2020-06-09,178.39547729492188
2020-06-10,177.7188720703125
2020-06-11,163.09616088867188
2020-06-12,164.4403076171875
2020-06-15,164.2508544921875
2020-06-16,167.40811157226562
2020-06-17,165.93772888183594
2020-06-18,163.71861267089844
2020-06-19,161.16571044921875
2020-06-22,160.49813842773438
2020-06-23,159.8215789794922
2020-06-24,150.8458709716797
2020-06-25,155.25709533691406
2020-06-26,154.21971130371094
2020-06-29,160.0381317138672
2020-06-30,157.40403747558594
2020-07-01,156.7184600830078
2020-07-02,156.1591339111328
2020-07-06,156.3125
2020-07-07,151.83819580078125
2020-07-08,151.0894775390625
2020-07-09,145.92958068847656
2020-07-10,150.68353271484375
2020-07-13,153.01089477539062
2020-07-14,154.99546813964844
2020-07-15,159.6411895751953
2020-07-16,161.80613708496094
2020-07-17,163.23146057128906
2020-07-20,158.97364807128906
2020-07-21,160.579345703125
2020-07-22,162.02268981933594
2020-07-23,163.19537353515625
2020-07-24,159.72235107421875
2020-07-27,156.2403564453125
2020-07-28,157.85504150390625
2020-07-29,158.65792846679688
2020-07-30,157.6746368408203
2020-07-31,156.70042419433594
2020-08-03,158.17076110839844
2020-08-04,156.54702758789062
2020-08-05,161.17474365234375
2020-08-06,146.8587188720703
2020-08-07,151.4593048095703
2020-08-10,152.56890869140625
2020-08-11,152.03665161132812
2020-08-12,148.09457397460938
2020-08-13,148.05848693847656
2020-08-14,150.54818725585938
2020-08-17,147.12030029296875
2020-08-18,146.39862060546875
2020-08-19,146.83164978027344
2020-08-20,143.91790771484375
2020-08-21,143.09706115722656
2020-08-24,146.29937744140625
2020-08-25,143.3766632080078
2020-08-26,138.8211669921875
2020-08-27,139.34791564941406
2020-08-28,138.4578857421875
2020-08-31,137.60421752929688
2020-09-01,136.52352905273438
2020-09-02,137.4499053955078
2020-09-03,136.33282470703125
2020-09-04,133.9625244140625
2020-09-08,128.7406005859375
2020-09-09,128.3682403564453
2020-09-10,125.17152404785156
2020-09-11,133.8625946044922
2020-09-14,133.36317443847656
2020-09-15,131.92823791503906
2020-09-16,134.35302734375
2020-09-17,136.75965881347656
2020-09-18,135.47915649414062
2020-09-21,130.68405151367188
2020-09-22,130.4207000732422
2020-09-23,126.62461853027344
2020-09-24,126.67909240722656
2020-09-25,128.2501983642578
2020-09-28,129.9847869873047
2020-09-29,128.24110412597656
2020-09-30,127.8233871459961
2020-10-01,127.12409210205078
2020-10-02,130.8929443359375
2020-10-05,132.88182067871094
2020-10-06,133.61741638183594
2020-10-07,134.35302734375
2020-10-08,135.89691162109375
2020-10-09,136.20571899414062
2020-10-12,135.72433471679688
2020-10-13,134.82528686523438
2020-10-14,137.61331176757812
2020-10-15,133.9988555908203
2020-10-16,134.40748596191406
2020-10-19,133.46304321289062
2020-10-20,134.13507080078125
2020-10-21,135.78794860839844
2020-10-22,138.24903869628906
2020-10-23,138.7848663330078
2020-10-26,135.96046447753906
2020-10-27,133.0543975830078
2020-10-28,128.46817016601562
2020-10-29,129.83949279785156
2020-10-30,133.9352264404297
2020-11-02,135.76971435546875
2020-11-03,142.4901580810547
2020-11-04,136.87770080566406
2020-11-05,137.86761474609375
2020-11-06,138.69406127929688
2020-11-09,141.6455535888672
2020-11-10,146.7039794921875
2020-11-11,143.5254364013672
2020-11-12,143.97042846679688
2020-11-13,148.94711303710938
2020-11-16,148.26600646972656
2020-11-17,147.86643981933594
2020-11-18,148.04806518554688
2020-11-19,147.31246948242188
2020-11-20,144.16116333007812
2020-11-23,149.94610595703125
2020-11-24,155.17709350585938
2020-11-25,151.3372344970703
2020-11-27,150.42294311523438
2020-11-30,146.45506286621094
2020-12-01,150.32240295410156
2020-12-02,149.17955017089844
2020-12-03,149.69154357910156
2020-12-04,153.31201171875
2020-12-07,155.46051025390625
2020-12-08,156.87762451171875
2020-12-09,158.5690155029297
2020-12-10,159.5015411376953
2020-12-11,162.46372985839844
2020-12-14,159.97698974609375
2020-12-15,160.97349548339844
2020-12-16,159.64784240722656
2020-12-17,155.85365295410156
2020-12-18,155.0765380859375
2020-12-21,151.09951782226562
2020-12-22,149.6001434326172
2020-12-23,152.26976013183594
2020-12-24,151.2183380126953
2020-12-28,152.58059692382812
2020-12-29,152.29718017578125
2020-12-30,154.08914184570312
2020-12-31,155.86280822753906
2021-01-04,149.98411560058594
2021-01-05,151.36463928222656
2021-01-06,156.3199462890625
2021-01-07,155.18626403808594
2021-01-08,154.5919647216797
2021-01-11,154.69253540039062
2021-01-12,157.4444580078125
2021-01-13,156.6125030517578
2021-01-14,157.27073669433594
2021-01-15,156.76791381835938
2021-01-19,155.9451141357422
2021-01-20,154.01600646972656
2021-01-21,152.58059692382812
2021-01-22,153.2663116455078
2021-01-25,152.23321533203125
2021-01-26,147.08590698242188
2021-01-27,149.2069854736328
2021-01-28,148.06417846679688
2021-01-29,143.84030151367188
2021-02-01,144.24256896972656
2021-02-02,145.93394470214844
2021-02-03,147.3784942626953
2021-02-04,147.42417907714844
2021-02-05,149.84698486328125
2021-02-08,150.87094116210938
2021-02-09,152.88230895996094
2021-02-10,153.38516235351562
2021-02-11,155.90847778320312
2021-02-12,161.02838134765625
2021-02-16,160.14149475097656
2021-02-17,163.1219940185547
2021-02-18,163.1311492919922
2021-02-19,166.51393127441406
2021-02-22,174.29425048828125
2021-02-23,170.4361114501953
2021-02-24,171.9720458984375
2021-02-25,168.54104614257812
2021-02-26,161.8079071044922
2021-03-01,164.10745239257812
2021-03-02,165.2296600341797
2021-03-03,167.62120056152344
2021-03-04,164.9905242919922
2021-03-05,170.7302703857422
2021-03-08,175.78013610839844
2021-03-09,170.25193786621094
2021-03-10,172.79991149902344
2021-03-11,174.68553161621094
2021-03-12,179.4502716064453
2021-03-15,182.38453674316406
2021-03-16,179.48707580566406
2021-03-17,182.07180786132812
2021-03-18,182.55934143066406
2021-03-19,181.44631958007812
2021-03-22,180.3517303466797
2021-03-23,176.12966918945312
2021-03-24,178.5580596923828
2021-03-25,184.09544372558594
2021-03-26,186.87332153320312
2021-03-29,190.73667907714844
2021-03-30,189.18209838867188
2021-03-31,189.34771728515625
2021-04-01,187.85757446289062
2021-04-05,190.95736694335938
2021-04-06,190.74581909179688
2021-04-07,188.5934295654297
2021-04-08,190.07435607910156
2021-04-09,190.28591918945312
2021-04-12,193.413330078125
2021-04-13,189.62364196777344
2021-04-14,191.1965789794922
2021-04-15,191.6472625732422
2021-04-16,191.38050842285156
2021-04-19,193.16497802734375
2021-04-20,190.92977905273438
2021-04-21,191.84963989257812
2021-04-22,187.54481506347656
2021-04-23,189.605224609375
2021-04-26,190.37794494628906
2021-04-27,190.81944274902344
2021-04-28,193.3857421875
2021-04-29,195.89691162109375
2021-04-30,195.29904174804688
2021-05-03,197.89291381835938
2021-05-04,197.2030792236328
2021-05-05,195.80490112304688
2021-05-06,200.80880737304688
2021-05-07,199.59463500976562
2021-05-10,201.78382873535156
2021-05-11,197.48822021484375
2021-05-12,195.13343811035156
2021-05-13,198.03089904785156
2021-05-14,198.877197265625
2021-05-17,199.4566650390625
2021-05-18,196.2648468017578
2021-05-19,196.090087890625
2021-05-20,195.519775390625
2021-05-21,196.540771484375
2021-05-24,198.63800048828125
2021-05-25,194.894287109375
2021-05-26,195.72213745117188
2021-05-27,199.40277099609375
2021-05-28,199.94845581054688
2021-06-01,201.68701171875
2021-06-02,202.45457458496094
2021-06-03,204.01747131347656
2021-06-04,205.53411865234375
2021-06-07,204.63710021972656
2021-06-08,205.91331481933594
2021-06-09,204.40585327148438
2021-06-10,204.14695739746094
2021-06-11,204.37815856933594
2021-06-14,203.26840209960938
2021-06-15,203.53659057617188
2021-06-16,200.4847869873047
2021-06-17,195.7221221923828
2021-06-18,191.59754943847656
2021-06-21,197.02610778808594
2021-06-22,195.68516540527344
2021-06-23,193.7338104248047
2021-06-24,195.19500732421875
2021-06-25,197.23880004882812
2021-06-28,195.27822875976562
2021-06-29,192.19869995117188
2021-06-30,194.89903259277344
2021-07-01,196.19375610351562
2021-07-02,196.02731323242188
2021-07-06,190.37681579589844
2021-07-07,191.32937622070312
2021-07-08,188.2406005859375
2021-07-09,190.70977783203125
2021-07-12,189.2948455810547
2021-07-13,187.41757202148438
2021-07-14,186.4927520751953
2021-07-15,186.23379516601562
2021-07-16,185.64193725585938
2021-07-19,180.620361328125
2021-07-20,187.6302490234375
2021-07-21,189.35958862304688
2021-07-22,186.9644012451172
2021-07-23,188.42556762695312
2021-07-26,189.73875427246094
2021-07-27,189.05438232421875
2021-07-28,189.45208740234375
2021-07-29,191.643798828125
2021-07-30,189.7017822265625
2021-08-02,188.12039184570312
2021-08-03,188.9896697998047
2021-08-04,185.33676147460938
2021-08-05,187.9169464111328
2021-08-06,190.11793518066406
2021-08-09,189.7017822265625
2021-08-10,191.3756103515625
2021-08-11,193.21592712402344
2021-08-12,191.88427734375
2021-08-13,190.45086669921875
2021-08-16,190.27513122558594
2021-08-17,190.20114135742188
2021-08-18,186.03958129882812
2021-08-19,185.1055450439453
2021-08-20,187.4822540283203
2021-08-23,190.48782348632812
2021-08-24,190.5432891845703
2021-08-25,190.70977783203125
2021-08-26,190.0960235595703
2021-08-27,192.48594665527344
2021-08-30,192.50454711914062
2021-08-31,189.86355590820312
2021-09-01,188.76625061035156
2021-09-02,190.75628662109375
2021-09-03,188.93362426757812
2021-09-07,185.2789764404297
2021-09-08,185.511474609375
2021-09-09,185.3627166748047
2021-09-10,184.29324340820312
2021-09-13,186.89707946777344
2021-09-14,183.8933868408203
2021-09-15,185.24180603027344
2021-09-16,181.41049194335938
2021-09-17,181.32679748535156
2021-09-20,180.0620880126953
2021-09-21,176.05413818359375
2021-09-22,178.05345153808594
2021-09-23,180.9083251953125
2021-09-24,181.68017578125
2021-09-27,183.2517547607422
2021-09-28,182.7681884765625
2021-09-29,183.50283813476562
2021-09-30,179.53204345703125
2021-10-01,180.57354736328125
2021-10-04,181.3918914794922
2021-10-05,181.27102661132812
2021-10-06,182.99134826660156
2021-10-07,188.6453399658203
2021-10-08,191.927978515625
2021-10-11,196.04757690429688
2021-10-12,197.302978515625
2021-10-13,193.3972930908203
2021-10-14,193.85293579101562
2021-10-15,195.76858520507812
2021-10-18,192.91371154785156
2021-10-19,194.74566650390625
2021-10-20,196.884521484375
2021-10-21,196.3358612060547
2021-10-22,197.91673278808594
2021-10-25,197.59124755859375
2021-10-26,190.02162170410156
2021-10-27,188.44076538085938
2021-10-28,190.1890106201172
2021-10-29,188.5244598388672
2021-11-01,187.92001342773438
2021-11-02,185.89276123046875
2021-11-03,185.9392547607422
2021-11-04,177.90469360351562
2021-11-05,180.42478942871094
2021-11-08,180.5270538330078
2021-11-09,181.10362243652344
2021-11-10,180.23878479003906
2021-11-11,175.6356201171875
2021-11-12,178.56491088867188
2021-11-15,177.06773376464844
2021-11-16,175.1241912841797
2021-11-17,173.60838317871094
2021-11-18,172.2135009765625
2021-11-19,171.8322296142578
2021-11-22,177.15139770507812
2021-11-23,175.9611053466797
2021-11-24,174.50132751464844
2021-11-26,171.49749755859375
2021-11-29,170.0470733642578
2021-11-30,166.10751342773438
2021-12-01,165.23728942871094
2021-12-02,166.83741760253906
2021-12-03,169.52304077148438
2021-12-06,173.93051147460938
2021-12-07,172.82632446289062
2021-12-08,174.37033081054688
2021-12-09,174.00537109375
2021-12-10,174.0240936279297
2021-12-13,175.3154296875
2021-12-14,174.23928833007812
2021-12-15,177.24310302734375
2021-12-16,176.6067657470703
2021-12-17,172.28355407714844
2021-12-20,168.0445556640625
2021-12-21,171.3758544921875
2021-12-22,168.75570678710938
2021-12-23,170.50563049316406
2021-12-27,172.3490447998047
2021-12-28,174.31414794921875
2021-12-29,173.56553649902344
2021-12-30,173.3316192626953
2021-12-31,174.74462890625
2022-01-03,174.08956909179688
2022-01-04,177.3179931640625
2022-01-05,174.97857666015625
2022-01-06,178.356689453125
2022-01-07,180.56507873535156
2022-01-10,183.59695434570312
2022-01-11,186.11415100097656
2022-01-12,184.49530029296875
2022-01-13,183.04486083984375
2022-01-14,184.98190307617188
2022-01-18,183.00741577148438
2022-01-19,181.23883056640625
2022-01-20,179.32986450195312
2022-01-21,178.8245391845703
2022-01-24,183.08224487304688
2022-01-25,182.1652374267578
2022-01-26,179.59188842773438
2022-01-27,176.32608032226562
2022-01-28,175.6149139404297
2022-01-31,175.17506408691406
2022-02-01,173.6029815673828
2022-02-02,174.9972686767578
2022-02-03,171.7408447265625
2022-02-04,170.87989807128906
2022-02-07,172.19935607910156
2022-02-08,174.05215454101562
2022-02-09,175.16574096679688
2022-02-10,168.11004638671875
2022-02-11,172.05899047851562
2022-02-14,169.6166229248047
2022-02-15,168.55921936035156
2022-02-16,170.85183715820312
2022-02-17,173.0415496826172
2022-02-18,174.13638305664062
2022-02-22,174.87562561035156
2022-02-23,175.35287475585938
2022-02-24,180.79586791992188
2022-02-25,188.20700073242188
2022-02-28,192.48231506347656
2022-03-01,192.24685668945312
2022-03-02,196.34323120117188
2022-03-03,198.69747924804688
2022-03-04,205.32701110839844
2022-03-07,205.97679138183594
2022-03-08,197.22842407226562
2022-03-09,196.01364135742188
2022-03-10,198.38671875
2022-03-11,194.05491638183594
2022-03-14,190.1657257080078
2022-03-15,190.6930694580078
2022-03-16,183.02769470214844
2022-03-17,185.8245086669922
2022-03-18,182.39675903320312
2022-03-21,188.9697723388672
2022-03-22,189.31817626953125
2022-03-23,191.20156860351562
2022-03-24,191.71949768066406
2022-03-25,193.9607391357422
2022-03-28,188.66847229003906
2022-03-29,190.4670867919922
2022-03-30,191.46527099609375
2022-03-31,187.8114776611328
2022-04-01,190.81549072265625
2022-04-04,190.09982299804688
2022-04-05,189.39353942871094
2022-04-06,190.32582092285156
2022-04-07,195.7970428466797
2022-04-08,193.8948211669922
2022-04-11,193.27333068847656
2022-04-12,197.7275390625
2022-04-13,200.52438354492188
2022-04-14,209.68704223632812
2022-04-18,209.88479614257812
2022-04-19,211.04307556152344
2022-04-20,214.0376434326172
2022-04-21,209.03724670410156
2022-04-22,209.2161865234375
2022-04-25,205.78842163085938
2022-04-26,205.91085815429688
2022-04-27,207.03147888183594
2022-04-28,205.36468505859375
2022-04-29,200.3360137939453
2022-05-02,199.94992065429688
2022-05-03,202.23825073242188
2022-05-04,209.18795776367188
2022-05-05,206.92787170410156
2022-05-06,203.64137268066406
2022-05-09,197.73692321777344
2022-05-10,197.4261932373047
2022-05-11,194.0172576904297
2022-05-12,191.8890380859375
2022-05-13,191.8984375
2022-05-16,192.84014892578125
2022-05-17,196.78582763671875
2022-05-18,191.01324462890625
2022-05-19,189.0262908935547
2022-05-20,186.22946166992188
2022-05-23,188.90383911132812
2022-05-24,192.1809539794922
2022-05-25,194.10198974609375
2022-05-26,200.31509399414062
2022-05-27,203.06173706054688
2022-05-31,199.33009338378906
2022-06-01,199.33009338378906
2022-06-02,200.59921264648438
2022-06-03,201.58421325683594
2022-06-06,201.2716827392578
2022-06-07,204.70974731445312
2022-06-08,202.91964721679688
2022-06-09,202.68287658691406
2022-06-10,200.77919006347656
2022-06-13,196.36561584472656
2022-06-14,193.9788818359375
2022-06-15,194.7934112548828
2022-06-16,190.4272003173828
2022-06-17,190.02940368652344
2022-06-21,198.28826904296875
2022-06-22,198.3734893798828
2022-06-23,198.89442443847656
2022-06-24,203.95201110839844
2022-06-27,206.82177734375
2022-06-28,205.6947021484375
2022-06-29,204.47293090820312
2022-06-30,206.3009033203125
2022-07-01,209.27481079101562
2022-07-05,198.76182556152344
2022-07-06,202.91964721679688
2022-07-07,205.81784057617188
2022-07-08,204.27401733398438
2022-07-11,204.41612243652344
2022-07-12,200.9685821533203
2022-07-13,197.2274932861328
2022-07-14,193.35377502441406
2022-07-15,193.80841064453125
2022-07-18,191.15647888183594
2022-07-19,196.16668701171875
2022-07-20,197.85256958007812
2022-07-21,197.7104949951172
2022-07-22,197.6915740966797
2022-07-25,199.44374084472656
2022-07-26,199.4058380126953
2022-07-27,199.24484252929688
2022-07-28,201.24327087402344
2022-07-29,205.3726806640625
2022-08-01,206.13038635253906
2022-08-02,205.9694061279297
2022-08-03,207.12486267089844
2022-08-04,216.70968627929688
2022-08-05,215.5447235107422
2022-08-08,211.2921600341797
2022-08-09,213.5652618408203
2022-08-10,215.0143585205078
2022-08-11,215.3174285888672
2022-08-12,218.2724151611328
2022-08-15,220.2613525390625
2022-08-16,221.1895294189453
2022-08-17,223.68045043945312
2022-08-18,224.25814819335938
2022-08-19,223.03639221191406
2022-08-22,222.5628662109375
2022-08-23,223.6520538330078
2022-08-24,226.67330932617188
2022-08-25,229.93804931640625
2022-08-26,224.8173065185547
2022-08-29,224.3699493408203
2022-08-30,220.41043090820312
2022-08-31,219.16355895996094
2022-09-01,216.51751708984375
2022-09-02,215.8703155517578
2022-09-06,218.04042053222656
2022-09-07,221.43838500976562
2022-09-08,221.0005645751953
2022-09-09,223.96066284179688
2022-09-12,223.67515563964844
2022-09-13,218.2402801513672
2022-09-14,221.64776611328125
2022-09-15,221.10523986816406
2022-09-16,220.92442321777344
2022-09-19,223.303955078125
2022-09-20,221.59068298339844
2022-09-21,221.3717498779297
2022-09-22,224.1510467529297
2022-09-23,219.17306518554688
2022-09-26,215.92742919921875
2022-09-27,214.06187438964844
2022-09-28,214.49020385742188
2022-09-29,212.56752014160156
2022-09-30,210.82571411132812
2022-10-03,216.1367950439453
2022-10-04,221.0005645751953
2022-10-05,221.78103637695312
2022-10-06,220.64837646484375
2022-10-07,221.65733337402344
2022-10-10,223.73223876953125
2022-10-11,223.38961791992188
2022-10-12,215.77513122558594
2022-10-13,219.54428100585938
2022-10-14,212.4152374267578
2022-10-17,217.02200317382812
2022-10-18,227.07310485839844
2022-10-19,231.42283630371094
2022-10-20,231.29913330078125
2022-10-21,237.84756469726562
2022-10-24,239.93203735351562
2022-10-25,240.5316925048828
2022-10-26,239.16107177734375
2022-10-27,241.4263916015625
2022-10-28,244.95758056640625
2022-10-31,244.68157958984375
2022-11-01,244.46263122558594
2022-11-02,241.55010986328125
2022-11-03,232.4793701171875
2022-11-04,232.19383239746094
2022-11-07,232.5650177001953
2022-11-08,232.74588012695312
2022-11-09,227.28248596191406
2022-11-10,232.40321350097656
2022-11-11,216.61268615722656
2022-11-14,210.4640350341797
2022-11-15,212.4533233642578
2022-11-16,213.14813232421875
2022-11-17,213.2242889404297
2022-11-18,216.355712890625
2022-11-21,221.47647094726562
2022-11-22,219.30633544921875
2022-11-23,217.78475952148438
2022-11-25,220.4451141357422
2022-11-28,219.05752563476562
2022-11-29,218.20582580566406
2022-11-30,221.97625732421875
2022-12-01,220.96185302734375
2022-12-02,230.3209228515625
2022-12-05,225.68923950195312
2022-12-06,225.56484985351562
2022-12-07,224.23468017578125
2022-12-08,225.11508178710938
2022-12-09,223.31597900390625
2022-12-12,225.296875
2022-12-13,221.96665954589844
2022-12-14,223.3351287841797
2022-12-15,218.67471313476562
2022-12-16,221.31593322753906
2022-12-19,219.6891326904297
2022-12-20,218.95228576660156
2022-12-21,220.4929656982422
2022-12-22,219.17239379882812
2022-12-23,220.16758728027344
2022-12-27,222.1006317138672
2022-12-28,219.44029235839844
2022-12-29,221.02886962890625
2022-12-30,220.75131225585938
2023-01-03,218.52163696289062
2023-01-04,218.33981323242188
2023-01-05,217.18186950683594
2023-01-06,220.2058868408203
2023-01-09,212.0238800048828
2023-01-10,214.3301239013672
2023-01-11,217.25845336914062
2023-01-12,218.636474609375
2023-01-13,213.46890258789062
2023-01-17,212.01431274414062
2023-01-18,209.88986206054688
2023-01-19,208.33958435058594
2023-01-20,208.71279907226562
2023-01-23,208.55967712402344
2023-01-24,210.67454528808594
2023-01-25,207.5261688232422
2023-01-26,208.1768798828125
2023-01-27,208.82763671875
2023-01-30,207.34432983398438
2023-01-31,211.0477752685547
2023-02-01,208.9615936279297
2023-02-02,208.33958435058594
2023-02-03,207.63143920898438
2023-02-06,212.45449829101562
2023-02-07,215.6124725341797
2023-02-08,215.9856719970703
2023-02-09,210.96165466308594
2023-02-10,211.80377197265625
2023-02-13,209.5166473388672
2023-02-14,206.88502502441406
2023-02-15,209.00946044921875
2023-02-16,209.49749755859375
2023-02-17,214.87559509277344
2023-02-21,212.46409606933594
2023-02-22,211.24871826171875
2023-02-23,209.13153076171875
2023-02-24,212.4420623779297
2023-02-27,209.19891357421875
2023-02-28,207.10093688964844
2023-03-01,207.61099243164062
2023-03-02,209.33364868164062
2023-03-03,210.27674865722656
2023-03-06,208.6696014404297
2023-03-07,205.94610595703125
2023-03-08,204.35821533203125
2023-03-09,202.1062774658203
2023-03-10,200.1334228515625
2023-03-13,201.28826904296875
2023-03-14,200.5087432861328
2023-03-15,197.69863891601562
2023-03-16,197.53500366210938
2023-03-17,191.86669921875
2023-03-20,195.67767333984375
2023-03-21,197.79486083984375
2023-03-22,191.9051971435547
2023-03-23,189.32606506347656
2023-03-24,192.5018768310547
2023-03-27,197.1693572998047
2023-03-28,199.0363311767578
2023-03-29,200.92254638671875
2023-03-30,199.18067932128906
2023-03-31,199.22877502441406
2023-04-03,201.13427734375
2023-04-04,200.48948669433594
2023-04-05,199.8447265625
2023-04-06,198.37228393554688
2023-04-10,201.78868103027344
2023-04-11,201.29786682128906
2023-04-12,202.60667419433594
2023-04-13,203.49209594726562
2023-04-14,202.04852294921875
2023-04-17,203.42471313476562
2023-04-18,204.05026245117188
2023-04-19,203.08787536621094
2023-04-20,203.732666015625
2023-04-21,200.85520935058594
2023-04-24,201.43260192871094
2023-04-25,198.61288452148438
2023-04-26,192.33827209472656
2023-04-27,193.80105590820312
2023-04-28,194.07052612304688
2023-05-01,194.55169677734375
2023-05-02,189.32606506347656
2023-05-03,189.4319305419922
2023-05-04,185.4766082763672
2023-05-05,190.0767059326172
2023-05-08,186.92013549804688
2023-05-09,187.1607208251953
2023-05-10,190.87547302246094
2023-05-11,189.35491943359375
2023-05-12,187.9210205078125
2023-05-15,189.99009704589844
2023-05-16,189.07586669921875
2023-05-17,193.1273956298828
2023-05-18,193.5604705810547
2023-05-19,193.08889770507812
2023-05-22,195.63916015625
2023-05-23,194.75379943847656
2023-05-24,194.44583129882812
2023-05-25,191.7926788330078
2023-05-26,194.91061401367188
2023-05-30,195.6465301513672
2023-05-31,194.99777221679688
2023-06-01,194.8331756591797
2023-06-02,200.9044647216797
2023-06-05,201.13685607910156
2023-06-06,203.22837829589844
2023-06-07,207.7310333251953
2023-06-08,209.64825439453125
2023-06-09,208.48629760742188
2023-06-12,207.45022583007812
2023-06-13,209.69667053222656
2023-06-14,208.49598693847656
2023-06-15,211.66233825683594
2023-06-16,214.17025756835938
2023-06-20,211.546142578125
2023-06-21,212.71778869628906
2023-06-22,211.04263305664062
2023-06-23,210.08399963378906
2023-06-26,211.65264892578125
2023-06-27,214.17025756835938
2023-06-28,213.434326171875
2023-06-29,219.76708984375
2023-06-30,220.3867950439453
2023-07-03,221.50033569335938
2023-07-05,220.46424865722656
2023-07-06,218.74066162109375
2023-07-07,217.14297485351562
2023-07-10,220.64822387695312
2023-07-11,223.64999389648438
2023-07-12,222.313720703125
2023-07-13,221.04525756835938
2023-07-14,221.11302185058594
2023-07-17,225.693115234375
2023-07-18,222.32342529296875
2023-07-19,222.20721435546875
2023-07-20,225.48976135253906
2023-07-21,224.23097229003906
