,J
2018-02-06,50.39635467529297
2018-02-07,51.865657806396484
2018-02-08,49.35920333862305
2018-02-09,48.89561080932617
2018-02-12,49.57135009765625
2018-02-13,48.92705154418945
2018-02-14,50.019203186035156
2018-02-15,50.200077056884766
2018-02-16,49.79035949707031
2018-02-20,49.2230224609375
2018-02-21,48.89996337890625
2018-02-22,49.3254508972168
2018-02-23,49.12847137451172
2018-02-26,49.64851379394531
2018-02-27,48.6478271484375
2018-02-28,48.11201477050781
2018-03-01,46.75675582885742
2018-03-02,47.30830383300781
2018-03-05,47.36347961425781
2018-03-06,47.43437576293945
2018-03-07,47.42649841308594
2018-03-08,46.9694938659668
2018-03-09,47.90715408325195
2018-03-12,47.61561584472656
2018-03-13,47.36347961425781
2018-03-14,47.10345458984375
2018-03-15,47.22952651977539
2018-03-16,48.02534484863281
2018-03-19,47.205875396728516
2018-03-20,47.37921905517578
2018-03-21,47.69440460205078
2018-03-22,45.4329948425293
2018-03-23,43.78618621826172
2018-03-26,45.52755355834961
2018-03-27,44.30622863769531
2018-03-28,44.81052780151367
2018-03-29,46.607032775878906
2018-04-02,45.48027801513672
2018-04-03,46.134281158447266
2018-04-04,47.41862869262695
2018-04-05,47.17435836791992
2018-04-06,45.70878219604492
2018-04-09,45.95304489135742
2018-04-10,46.83553695678711
2018-04-11,46.89856719970703
2018-04-12,46.85131072998047
2018-04-13,46.70159149169922
2018-04-16,47.05616760253906
2018-04-17,47.46590042114258
2018-04-18,47.71804428100586
2018-04-19,47.67075729370117
2018-04-20,47.276798248291016
2018-04-23,47.639251708984375
2018-04-24,46.55976104736328
2018-04-25,46.20518493652344
2018-04-26,45.866363525390625
2018-04-27,46.331260681152344
2018-04-30,45.77180862426758
2018-05-01,46.008201599121094
2018-05-02,45.488155364990234
2018-05-03,45.03114700317383
2018-05-04,44.78689193725586
2018-05-07,44.684452056884766
2018-05-08,48.931488037109375
2018-05-09,49.53032684326172
2018-05-10,50.239479064941406
2018-05-11,50.073997497558594
2018-05-14,49.63275146484375
2018-05-15,49.396358489990234
2018-05-16,50.018856048583984
2018-05-17,50.540008544921875
2018-05-18,50.36616897583008
2018-05-21,50.75334930419922
2018-05-22,50.33456039428711
2018-05-23,50.14493179321289
2018-05-24,50.14493179321289
2018-05-25,50.042205810546875
2018-05-29,50.01849365234375
2018-05-30,51.23536682128906
2018-05-31,51.20376205444336
2018-06-01,51.685768127441406
2018-06-04,52.0413703918457
2018-06-05,52.46805191040039
2018-06-06,52.35743713378906
2018-06-07,52.19148254394531
2018-06-08,52.6260986328125
2018-06-11,52.40483856201172
2018-06-12,52.29422378540039
2018-06-13,51.77269744873047
2018-06-14,51.63836669921875
2018-06-15,51.0062255859375
2018-06-18,51.75689697265625
2018-06-19,51.20376205444336
2018-06-20,51.835914611816406
2018-06-21,51.0062255859375
2018-06-22,51.20376205444336
2018-06-25,50.17654037475586
2018-06-26,50.42939376831055
2018-06-27,50.255550384521484
2018-06-28,50.097511291503906
2018-06-29,50.16862869262695
2018-07-02,50.57162857055664
2018-07-03,49.789337158203125
2018-07-05,50.935096740722656
2018-07-06,51.39341354370117
2018-07-09,52.151981353759766
2018-07-10,52.55498123168945
2018-07-11,51.67788314819336
2018-07-12,51.8280029296875
2018-07-13,52.40483856201172
2018-07-16,51.71738052368164
2018-07-17,52.151981353759766
2018-07-18,52.855247497558594
2018-07-19,52.81574249267578
2018-07-20,52.22309494018555
2018-07-23,52.246803283691406
2018-07-24,53.00537109375
2018-07-25,53.021175384521484
2018-07-26,53.43998718261719
2018-07-27,53.147605895996094
2018-07-30,52.92636489868164
2018-07-31,53.43998718261719
2018-08-01,52.98167419433594
2018-08-02,52.99751663208008
2018-08-03,53.132144927978516
2018-08-06,57.266143798828125
2018-08-07,57.1473503112793
2018-08-08,57.71754837036133
2018-08-09,57.464134216308594
2018-08-10,56.925601959228516
2018-08-13,56.299964904785156
2018-08-14,56.71177673339844
2018-08-15,56.12572479248047
2018-08-16,56.299964904785156
2018-08-17,56.90977096557617
2018-08-20,57.6779670715332
2018-08-21,57.86803436279297
2018-08-22,57.788841247558594
2018-08-23,57.61459732055664
2018-08-24,57.63835525512695
2018-08-27,57.66211700439453
2018-08-28,57.464134216308594
2018-08-29,58.319435119628906
2018-08-30,57.796749114990234
2018-08-31,57.56708908081055
2018-09-04,57.060237884521484
2018-09-05,57.55916976928711
2018-09-06,58.47782516479492
2018-09-07,58.30359649658203
2018-09-10,58.53327178955078
2018-09-11,58.755008697509766
2018-09-12,59.42025375366211
2018-09-13,59.57864761352539
2018-09-14,60.01421356201172
2018-09-17,60.16469192504883
2018-09-18,60.315155029296875
2018-09-19,60.82992935180664
2018-09-20,60.774497985839844
2018-09-21,61.46348571777344
2018-09-24,61.186309814453125
2018-09-25,61.29718017578125
2018-09-26,60.964561462402344
2018-09-27,60.67890167236328
2018-09-28,60.70270538330078
2018-10-01,61.14706802368164
2018-10-02,61.25815963745117
2018-10-03,61.59142303466797
2018-10-04,61.7818717956543
2018-10-05,60.73444747924805
2018-10-08,61.162933349609375
2018-10-09,60.82966613769531
2018-10-10,58.933204650878906
2018-10-11,57.28271484375
2018-10-12,57.131954193115234
2018-10-15,57.88578796386719
2018-10-16,58.98081970214844
2018-10-17,58.599945068359375
2018-10-18,57.99687957763672
2018-10-19,57.35414505004883
2018-10-22,61.26609420776367
2018-10-23,60.16312789916992
2018-10-24,57.552513122558594
2018-10-25,59.69496154785156
2018-10-26,58.647544860839844
2018-10-29,57.44936752319336
2018-10-30,58.83005142211914
2018-10-31,59.5838623046875
2018-11-01,59.93301010131836
2018-11-02,59.62355422973633
2018-11-05,60.94869613647461
2018-11-06,63.10700225830078
2018-11-07,64.20999908447266
2018-11-08,63.02766799926758
2018-11-09,61.297821044921875
2018-11-12,59.59180450439453
2018-11-13,59.2426643371582
2018-11-14,58.17145538330078
2018-11-15,59.51246643066406
2018-11-16,58.86178207397461
2018-11-19,57.86991882324219
2018-11-20,51.61713409423828
2018-11-21,51.74409866333008
2018-11-23,51.33148956298828
2018-11-26,51.79170608520508
2018-11-27,51.33148956298828
2018-11-28,52.513790130615234
2018-11-29,51.65681076049805
2018-11-30,52.10911560058594
2018-12-03,52.355079650878906
2018-12-04,49.807960510253906
2018-12-06,48.339988708496094
2018-12-07,47.43539810180664
2018-12-10,46.70538330078125
2018-12-11,47.522682189941406
2018-12-12,48.26856994628906
2018-12-13,47.522682189941406
2018-12-14,46.57841110229492
2018-12-17,45.911865234375
2018-12-18,45.78492736816406
2018-12-19,45.5865478515625
2018-12-20,45.31675720214844
2018-12-21,44.37248992919922
2018-12-24,43.832908630371094
2018-12-26,45.911865234375
2018-12-27,46.29276657104492
2018-12-28,45.68970489501953
2018-12-31,46.387977600097656
2019-01-02,46.40385437011719
2019-01-03,45.46751403808594
2019-01-04,47.22908020019531
2019-01-07,47.23701858520508
2019-01-08,47.31637191772461
2019-01-09,47.72899627685547
2019-01-10,48.20509719848633
2019-01-11,47.98291015625
2019-01-14,47.68137741088867
2019-01-15,47.578224182128906
2019-01-16,47.35604476928711
2019-01-17,48.0225830078125
2019-01-18,49.60165023803711
2019-01-22,48.998592376708984
2019-01-23,48.95891189575195
2019-01-24,49.339805603027344
2019-01-25,50.60146713256836
2019-01-28,50.07774353027344
2019-01-29,49.9428596496582
2019-01-30,50.728424072265625
2019-01-31,51.41876220703125
2019-02-01,51.886932373046875
2019-02-04,52.79152297973633
2019-02-05,52.950218200683594
2019-02-06,53.97383117675781
2019-02-07,51.759979248046875
2019-02-08,52.156715393066406
2019-02-11,52.156715393066406
2019-02-12,53.66437530517578
2019-02-13,54.299163818359375
2019-02-14,54.03135299682617
2019-02-15,54.691917419433594
2019-02-19,56.70546340942383
2019-02-20,58.73491668701172
2019-02-21,58.703086853027344
2019-02-22,59.25223159790039
2019-02-25,59.55466842651367
2019-02-26,59.52281951904297
2019-02-27,59.52281951904297
2019-02-28,58.7190055847168
2019-03-01,58.90205001831055
2019-03-04,58.607574462890625
2019-03-05,58.09822463989258
2019-03-06,57.50131607055664
2019-03-07,57.38990020751953
2019-03-08,57.2227783203125
2019-03-11,58.130069732666016
2019-03-12,58.14597702026367
2019-03-13,58.3131103515625
2019-03-14,58.161903381347656
2019-03-15,58.74287414550781
2019-03-18,59.16468048095703
2019-03-19,58.69512176513672
2019-03-20,58.67124938964844
2019-03-21,59.42732238769531
2019-03-22,58.153934478759766
2019-03-25,58.241485595703125
2019-03-26,58.68716049194336
2019-03-27,58.44043731689453
2019-03-28,59.6422119140625
2019-03-29,59.84117126464844
2019-04-01,61.36128234863281
2019-04-02,60.955379486083984
2019-04-03,60.70866775512695
2019-04-04,60.60520553588867
2019-04-05,61.05089569091797
2019-04-08,61.04292678833008
2019-04-09,60.14360427856445
2019-04-10,60.09585189819336
2019-04-11,60.788265228271484
2019-04-12,61.281681060791016
2019-04-15,60.82009506225586
2019-04-16,61.369232177734375
2019-04-17,61.098655700683594
2019-04-18,61.225982666015625
2019-04-22,62.6187629699707
2019-04-23,63.93193054199219
2019-04-24,63.21565628051758
2019-04-25,62.37202072143555
2019-04-26,62.85749053955078
2019-04-29,62.44364929199219
2019-04-30,62.02980041503906
2019-05-01,61.75124740600586
2019-05-02,61.07476806640625
2019-05-03,61.2896614074707
2019-05-06,61.2896614074707
2019-05-07,62.260597229003906
2019-05-08,62.89728927612305
2019-05-09,62.57896423339844
2019-05-10,62.60283279418945
2019-05-13,60.3346061706543
2019-05-14,60.875797271728516
2019-05-15,61.13047409057617
2019-05-16,61.81643295288086
2019-05-17,61.050716400146484
2019-05-20,60.67583465576172
2019-05-21,61.800479888916016
2019-05-22,61.24214172363281
2019-05-23,59.98189163208008
2019-05-24,60.500335693359375
2019-05-28,59.591041564941406
2019-05-29,58.9210319519043
2019-05-30,59.97391128540039
2019-05-31,60.053672790527344
2019-06-03,61.29798126220703
2019-06-04,62.949066162109375
2019-06-05,63.842411041259766
2019-06-06,63.51539993286133
2019-06-07,63.33194351196289
2019-06-10,63.92219543457031
2019-06-11,62.5103759765625
2019-06-12,62.087615966796875
2019-06-13,62.47848129272461
2019-06-14,62.45455551147461
2019-06-17,62.374786376953125
2019-06-18,63.69883728027344
2019-06-19,64.31301879882812
2019-06-20,65.32601165771484
2019-06-21,65.6530532836914
2019-06-24,65.38981628417969
2019-06-25,65.66102600097656
2019-06-26,66.05186462402344
2019-06-27,67.0090103149414
2019-06-28,67.31210327148438
2019-07-01,67.63916015625
2019-07-02,67.30413055419922
2019-07-03,67.63117218017578
2019-07-05,67.5673599243164
2019-07-08,66.64212036132812
2019-07-09,67.00103759765625
2019-07-10,66.85746765136719
2019-07-11,67.0409164428711
2019-07-12,67.96619415283203
2019-07-15,67.63117218017578
2019-07-16,68.39689636230469
2019-07-17,67.59130096435547
2019-07-18,66.95318603515625
2019-07-19,66.92926788330078
2019-07-22,67.10472869873047
2019-07-23,67.74284362792969
2019-07-24,68.31713104248047
2019-07-25,67.5339126586914
2019-07-26,67.90157318115234
2019-07-29,67.27814483642578
2019-07-30,67.32610321044922
2019-07-31,65.9434585571289
2019-08-01,64.3929672241211
2019-08-02,63.67369079589844
2019-08-05,64.73664093017578
2019-08-06,67.27015686035156
2019-08-07,66.83859252929688
2019-08-08,68.35710144042969
2019-08-09,68.6528091430664
2019-08-12,66.29511260986328
2019-08-13,67.04637908935547
2019-08-14,64.55282592773438
2019-08-15,65.28009796142578
2019-08-16,66.71871185302734
2019-08-19,67.12628936767578
2019-08-20,66.7906265258789
2019-08-21,68.75672912597656
2019-08-22,69.17228698730469
2019-08-23,67.94149017333984
2019-08-26,68.42102813720703
2019-08-27,67.94950103759766
2019-08-28,68.33311462402344
2019-08-29,70.163330078125
2019-08-30,71.01847839355469
2019-09-03,71.36215209960938
2019-09-04,72.62492370605469
2019-09-05,73.01654052734375
2019-09-06,73.78379821777344
2019-09-09,73.62393188476562
2019-09-10,71.90562438964844
2019-09-11,71.76976776123047
2019-09-12,72.23330688476562
2019-09-13,72.89664459228516
2019-09-16,74.0634994506836
2019-09-17,74.76683044433594
2019-09-18,74.4631118774414
2019-09-19,73.71986389160156
2019-09-20,73.36019134521484
2019-09-23,72.96060180664062
2019-09-24,72.2652587890625
2019-09-25,72.94459533691406
2019-09-26,72.71284484863281
2019-09-27,72.48104858398438
2019-09-30,73.12843322753906
2019-10-01,71.54596710205078
2019-10-02,70.24325561523438
2019-10-03,70.47547912597656
2019-10-04,71.92485809326172
2019-10-07,71.18815612792969
2019-10-08,70.73971557617188
2019-10-09,71.31627655029297
2019-10-10,71.78071594238281
2019-10-11,73.55040740966797
2019-10-14,73.15003967285156
2019-10-15,74.14299774169922
2019-10-16,73.51838684082031
