,FDX
2021-06-10,273.00836181640625
2021-06-11,276.03826904296875
2021-06-14,273.14825439453125
2021-06-15,279.0308837890625
2021-06-16,274.7237548828125
2021-06-17,268.0952453613281
2021-06-18,265.9976501464844
2021-06-21,273.30670166015625
2021-06-22,277.5299072265625
2021-06-23,277.2315979003906
2021-06-24,283.1236267089844
2021-06-25,272.8525695800781
2021-06-28,274.7590026855469
2021-06-29,278.4039611816406
2021-06-30,278.81512451171875
2021-07-01,279.553466796875
2021-07-02,279.79638671875
2021-07-06,275.3385009765625
2021-07-07,274.3478088378906
2021-07-08,274.0581359863281
2021-07-09,277.0113830566406
2021-07-12,280.06744384765625
2021-07-13,279.51605224609375
2021-07-14,276.5067443847656
2021-07-15,276.7123107910156
2021-07-16,273.3571472167969
2021-07-19,275.5347595214844
2021-07-20,278.5253601074219
2021-07-21,278.8338928222656
2021-07-22,277.2169494628906
2021-07-23,277.6375427246094
2021-07-26,278.0394287109375
2021-07-27,264.1421203613281
2021-07-28,263.3944396972656
2021-07-29,263.4786071777344
2021-07-30,261.6374206542969
2021-08-02,258.09539794921875
2021-08-03,262.4411926269531
2021-08-04,257.1234130859375
2021-08-05,257.7589111328125
2021-08-06,258.19818115234375
2021-08-09,254.8336944580078
2021-08-10,253.5159454345703
2021-08-11,258.19818115234375
2021-08-12,258.039306640625
2021-08-13,259.0487365722656
2021-08-16,263.2356262207031
2021-08-17,259.6841125488281
2021-08-18,254.9178009033203
2021-08-19,250.05795288085938
2021-08-20,249.11398315429688
2021-08-23,249.4410400390625
2021-08-24,250.2915496826172
2021-08-25,252.68408203125
2021-08-26,249.9644775390625
2021-08-27,250.37574768066406
2021-08-30,248.1700439453125
2021-08-31,248.31024169921875
2021-09-01,248.53457641601562
2021-09-02,250.3246612548828
2021-09-03,249.34059143066406
2021-09-07,247.09120178222656
2021-09-08,244.6356964111328
2021-09-09,242.94862365722656
2021-09-10,241.3834991455078
2021-09-13,245.4229278564453
2021-09-14,239.18099975585938
2021-09-15,240.48374938964844
2021-09-16,242.16139221191406
2021-09-17,239.19973754882812
2021-09-20,235.05718994140625
2021-09-21,236.24749755859375
2021-09-22,214.70053100585938
2021-09-23,214.55062866210938
2021-09-24,212.41372680664062
2021-09-27,212.2918701171875
2021-09-28,208.43988037109375
2021-09-29,207.21206665039062
2021-09-30,205.52508544921875
2021-10-01,208.56170654296875
2021-10-04,204.19422912597656
2021-10-05,210.19247436523438
2021-10-06,210.1268768310547
2021-10-07,208.95535278320312
2021-10-08,209.41456604003906
2021-10-11,206.02183532714844
2021-10-12,207.42764282226562
2021-10-13,209.6864013671875
2021-10-14,213.17288208007812
2021-10-15,214.73806762695312
2021-10-18,213.66961669921875
2021-10-19,214.9254913330078
2021-10-20,216.7812042236328
2021-10-21,218.22457885742188
2021-10-22,218.3557891845703
2021-10-25,220.6238555908203
2021-10-26,222.90130615234375
2021-10-27,220.52073669433594
2021-10-28,221.14871215820312
2021-10-29,220.7456817626953
2021-11-01,220.84877014160156
2021-11-02,220.9706268310547
2021-11-03,224.95384216308594
2021-11-04,229.63063049316406
2021-11-05,227.53123474121094
2021-11-08,232.92965698242188
2021-11-09,233.8200225830078
2021-11-10,232.9203338623047
2021-11-11,235.23529052734375
2021-11-12,237.94386291503906
2021-11-15,236.4630584716797
2021-11-16,237.28778076171875
2021-11-17,231.82376098632812
2021-11-18,229.35882568359375
2021-11-19,227.45628356933594
2021-11-22,232.42356872558594
2021-11-23,230.9615020751953
2021-11-24,228.28102111816406
2021-11-26,223.2012481689453
2021-11-29,225.46934509277344
2021-11-30,215.90960693359375
2021-12-01,213.48216247558594
2021-12-02,220.5301513671875
2021-12-03,225.72238159179688
2021-12-06,229.66810607910156
2021-12-07,231.5519561767578
2021-12-08,229.38697814941406
2021-12-09,229.8555450439453
2021-12-10,231.52894592285156
2021-12-13,226.47119140625
2021-12-14,225.66270446777344
2021-12-15,226.35838317871094
2021-12-16,224.23374938964844
2021-12-17,235.32696533203125
2021-12-20,230.84268188476562
2021-12-21,236.8593292236328
2021-12-22,234.98854064941406
2021-12-23,238.6173095703125
2021-12-27,240.90176391601562
2021-12-28,241.08038330078125
2021-12-29,242.0675048828125
2021-12-30,243.07345581054688
2021-12-31,243.14862060546875
2022-01-03,243.06402587890625
2022-01-04,249.04315185546875
2022-01-05,246.42959594726562
2022-01-06,247.42608642578125
2022-01-07,248.17823791503906
2022-01-10,241.18382263183594
2022-01-11,240.23431396484375
2022-01-12,240.8641815185547
2022-01-13,242.2367706298828
2022-01-14,240.87356567382812
2022-01-18,238.1566619873047
2022-01-19,237.0850067138672
2022-01-20,235.7218017578125
2022-01-21,230.2410125732422
2022-01-24,231.00247192382812
2022-01-25,229.42311096191406
2022-01-26,228.59580993652344
2022-01-27,227.43946838378906
2022-01-28,230.11880493164062
2022-01-31,231.1341094970703
2022-02-01,236.90634155273438
2022-02-02,236.7371368408203
2022-02-03,232.50665283203125
2022-02-04,229.4889373779297
2022-02-07,229.13168334960938
2022-02-08,229.25389099121094
2022-02-09,229.61114501953125
2022-02-10,226.01055908203125
2022-02-11,218.30166625976562
2022-02-14,214.77627563476562
2022-02-15,216.60011291503906
2022-02-16,215.29335021972656
2022-02-17,210.9312744140625
2022-02-18,208.91944885253906
2022-02-22,204.74534606933594
2022-02-23,201.9720458984375
2022-02-24,202.98739624023438
2022-02-25,207.49986267089844
2022-02-28,208.95703125
2022-03-01,202.03787231445312
2022-03-02,206.11793518066406
2022-03-03,208.05455017089844
2022-03-04,202.3758087158203
2022-03-07,189.68844604492188
2022-03-08,192.42405700683594
2022-03-09,204.43223571777344
2022-03-10,206.84710693359375
2022-03-11,201.0929718017578
2022-03-14,199.15921020507812
2022-03-15,203.9700164794922
2022-03-16,213.12002563476562
2022-03-17,215.05381774902344
2022-03-18,206.49807739257812
2022-03-21,209.5638427734375
2022-03-22,213.72378540039062
2022-03-23,208.91293334960938
2022-03-24,212.35598754882812
2022-03-25,213.71437072753906
2022-03-28,217.0064697265625
2022-03-29,225.04336547851562
2022-03-30,221.91162109375
2022-03-31,218.27047729492188
2022-04-01,208.70541381835938
2022-04-04,205.63026428222656
2022-04-05,199.06484985351562
2022-04-06,192.4334716796875
2022-04-07,192.21652221679688
2022-04-08,190.0940704345703
2022-04-11,192.54666137695312
2022-04-12,192.7919464111328
2022-04-13,194.61248779296875
2022-04-14,194.0747833251953
2022-04-18,191.7354278564453
2022-04-19,196.97073364257812
2022-04-20,197.32920837402344
2022-04-21,195.1313018798828
2022-04-22,193.5748748779297
2022-04-25,193.75404357910156
2022-04-26,188.66026306152344
2022-04-27,187.96221923828125
2022-04-28,195.12188720703125
2022-04-29,187.47169494628906
2022-05-02,185.83978271484375
2022-05-03,188.1320343017578
2022-05-04,197.6121826171875
2022-05-05,195.48976135253906
2022-05-06,198.2913818359375
2022-05-09,196.46136474609375
2022-05-10,196.2632598876953
2022-05-11,195.4520263671875
2022-05-12,196.39532470703125
2022-05-13,199.31011962890625
2022-05-16,197.82911682128906
2022-05-17,208.94125366210938
2022-05-18,192.02786254882812
2022-05-19,187.76412963867188
2022-05-20,189.50921630859375
2022-05-23,193.08433532714844
2022-05-24,193.6125946044922
2022-05-25,192.7258758544922
2022-05-26,200.25341796875
2022-05-27,207.2149658203125
2022-05-31,211.84661865234375
2022-06-01,206.27169799804688
2022-06-02,208.96009826660156
2022-06-03,206.3000030517578
2022-06-06,210.21469116210938
2022-06-07,208.81861877441406
2022-06-08,204.8567352294922
2022-06-09,204.69639587402344
2022-06-10,195.04640197753906
2022-06-13,189.58468627929688
2022-06-14,216.912109375
2022-06-15,219.58168029785156
2022-06-16,212.5352325439453
2022-06-17,216.86492919921875
2022-06-21,217.4498291015625
2022-06-22,216.0348663330078
2022-06-23,215.19532775878906
2022-06-24,230.61111450195312
2022-06-27,227.98492431640625
2022-06-28,227.62466430664062
2022-06-29,221.6707000732422
2022-06-30,214.93936157226562
2022-07-01,212.00030517578125
2022-07-05,217.68878173828125
2022-07-06,215.89691162109375
2022-07-07,219.3384552001953
2022-07-08,218.52308654785156
2022-07-11,212.5501708984375
2022-07-12,211.40301513671875
2022-07-13,204.90866088867188
2022-07-14,203.1641845703125
2022-07-15,206.52040100097656
2022-07-18,206.66261291503906
2022-07-19,213.72579956054688
2022-07-20,215.84002685546875
2022-07-21,215.84002685546875
2022-07-22,215.4987030029297
2022-07-25,216.32354736328125
2022-07-26,213.1948699951172
2022-07-27,215.8115997314453
2022-07-28,217.87840270996094
2022-07-29,220.98809814453125
2022-08-01,225.35874938964844
2022-08-02,221.1587677001953
2022-08-03,221.08291625976562
2022-08-04,223.84182739257812
2022-08-05,222.6946563720703
2022-08-08,217.12937927246094
2022-08-09,213.28968811035156
2022-08-10,220.38133239746094
2022-08-11,217.33799743652344
2022-08-12,218.7032012939453
2022-08-15,221.1018829345703
2022-08-16,225.8517608642578
2022-08-17,221.30096435546875
2022-08-18,222.6757049560547
2022-08-19,219.6986846923828
2022-08-22,211.9623565673828
2022-08-23,213.56463623046875
2022-08-24,214.32308959960938
2022-08-25,216.19082641601562
2022-08-26,206.833251953125
2022-08-29,205.4774932861328
2022-08-30,202.396240234375
2022-08-31,199.86485290527344
2022-09-01,201.9620819091797
2022-09-02,198.96878051757812
2022-09-06,194.63136291503906
2022-09-07,192.20046997070312
2022-09-08,193.39208984375
2022-09-09,199.3024139404297
2022-09-12,203.84957885742188
2022-09-13,195.74668884277344
2022-09-14,195.43209838867188
2022-09-15,195.29864501953125
2022-09-16,153.49728393554688
2022-09-19,155.28945922851562
2022-09-20,150.04640197753906
2022-09-21,146.09027099609375
2022-09-22,147.32000732421875
2022-09-23,142.35345458984375
2022-09-26,136.2238311767578
2022-09-27,138.1780548095703
2022-09-28,142.9825897216797
2022-09-29,145.19419860839844
2022-09-30,141.5336151123047
2022-10-03,144.3839111328125
2022-10-04,151.68603515625
2022-10-05,149.54116821289062
2022-10-06,147.93966674804688
2022-10-07,147.1961212158203
2022-10-10,146.05215454101562
2022-10-11,144.97494506835938
2022-10-12,145.7471160888672
2022-10-13,148.9501190185547
2022-10-14,149.62696838378906
2022-10-17,149.6460418701172
2022-10-18,148.997802734375
2022-10-19,145.8138427734375
2022-10-20,143.1256103515625
2022-10-21,146.0712127685547
2022-10-24,147.5297393798828
2022-10-25,148.52114868164062
2022-10-26,150.58023071289062
2022-10-27,149.57931518554688
2022-10-28,152.87765502929688
2022-10-31,152.79185485839844
2022-11-01,150.7994842529297
2022-11-02,147.33908081054688
2022-11-03,147.6822509765625
2022-11-04,149.34097290039062
2022-11-07,151.80043029785156
2022-11-08,152.08644104003906
2022-11-09,150.656494140625
2022-11-10,158.24462890625
2022-11-11,167.40562438964844
2022-11-14,166.5953369140625
2022-11-15,168.02528381347656
2022-11-16,162.79177856445312
2022-11-17,163.52578735351562
2022-11-18,166.55723571777344
2022-11-21,165.52769470214844
2022-11-22,167.4628143310547
2022-11-23,168.12062072753906
2022-11-25,168.44473266601562
2022-11-28,165.11776733398438
2022-11-29,169.51243591308594
2022-11-30,173.7068328857422
2022-12-01,172.01953125
2022-12-02,172.9346923828125
2022-12-05,168.3494110107422
2022-12-06,164.9652557373047
2022-12-07,164.231201171875
2022-12-08,163.87852478027344
2022-12-09,165.38523864746094
2022-12-12,170.2221221923828
2022-12-13,169.7518768310547
2022-12-14,170.8939208984375
2022-12-15,166.1913604736328
2022-12-16,164.79981994628906
2022-12-19,161.97830200195312
2022-12-20,157.72683715820312
2022-12-21,163.13955688476562
2022-12-22,168.60984802246094
2022-12-23,168.84014892578125
2022-12-27,169.91502380371094
2022-12-28,166.07623291015625
2022-12-29,168.4754638671875
2022-12-30,166.22019958496094
2023-01-03,170.12619018554688
2023-01-04,174.13771057128906
2023-01-05,173.9745635986328
2023-01-06,178.28363037109375
2023-01-09,182.09365844726562
2023-01-10,181.13397216796875
2023-01-11,184.4544677734375
2023-01-12,184.15696716308594
2023-01-13,181.0283660888672
2023-01-17,180.54852294921875
2023-01-18,180.10708618164062
2023-01-19,176.80569458007812
2023-01-20,179.34889221191406
2023-01-23,183.44679260253906
2023-01-24,181.62339782714844
2023-01-25,180.24139404296875
2023-01-26,182.4774932861328
2023-01-27,182.88058471679688
2023-01-30,176.66171264648438
2023-01-31,186.047607421875
2023-02-01,193.9651336669922
2023-02-02,205.85585021972656
2023-02-03,206.01895141601562
2023-02-06,202.1033935546875
2023-02-07,201.45079040527344
2023-02-08,201.03811645507812
2023-02-09,200.2127685546875
2023-02-10,200.93255615234375
2023-02-13,203.13027954101562
2023-02-14,204.0995635986328
2023-02-15,204.45465087890625
2023-02-16,203.13987731933594
2023-02-17,201.82510375976562
2023-02-21,197.36245727539062
2023-02-22,194.65609741210938
2023-02-23,196.911376953125
2023-02-24,195.08798217773438
2023-02-27,195.83653259277344
2023-02-28,195.03041076660156
2023-03-01,196.09567260742188
2023-03-02,198.5908660888672
2023-03-03,200.65423583984375
2023-03-06,201.6619415283203
2023-03-07,198.00546264648438
2023-03-08,201.095703125
2023-03-09,199.45462036132812
2023-03-10,194.1565704345703
2023-03-13,190.48941040039062
2023-03-14,190.971923828125
2023-03-15,188.47247314453125
2023-03-16,196.9165802001953
2023-03-17,212.60812377929688
2023-03-20,208.680419921875
2023-03-21,212.1448974609375
2023-03-22,209.4717559814453
2023-03-23,209.33663940429688
2023-03-24,209.99288940429688
2023-03-27,212.1352996826172
2023-03-28,212.7335968017578
2023-03-29,215.83135986328125
2023-03-30,216.5551300048828
2023-03-31,220.5021514892578
2023-04-03,220.8399200439453
2023-04-04,218.5720672607422
2023-04-05,221.8917999267578
2023-04-06,223.98597717285156
2023-04-10,223.50344848632812
2023-04-11,223.43588256835938
2023-04-12,221.44790649414062
2023-04-13,222.99197387695312
2023-04-14,222.625244140625
2023-04-17,221.29348754882812
2023-04-18,221.19699096679688
2023-04-19,221.46719360351562
2023-04-20,221.36105346679688
2023-04-21,222.3839874267578
2023-04-24,224.04385375976562
2023-04-25,217.58770751953125
2023-04-26,214.98211669921875
2023-04-27,218.04132080078125
2023-04-28,219.81700134277344
2023-05-01,222.5190887451172
2023-05-02,220.41529846191406
2023-05-03,220.53111267089844
2023-05-04,218.45628356933594
2023-05-05,221.28384399414062
2023-05-08,222.66384887695312
2023-05-09,220.6372833251953
2023-05-10,218.41769409179688
2023-05-11,216.97976684570312
2023-05-12,215.1365203857422
2023-05-15,214.64434814453125
2023-05-16,213.53457641601562
2023-05-17,217.99305725097656
2023-05-18,222.37432861328125
2023-05-19,221.07154846191406
2023-05-22,220.68553161621094
2023-05-23,218.71682739257812
2023-05-24,215.73484802246094
2023-05-25,217.2113800048828
2023-05-26,216.3138885498047
2023-05-30,218.2343292236328
2023-05-31,210.35958862304688
2023-06-01,209.69369506835938
2023-06-02,213.9881591796875
2023-06-05,213.35121154785156
2023-06-06,211.82644653320312
2023-06-07,216.74813842773438
2023-06-08,217.14381408691406
2023-06-09,217.15353393554688
2023-06-12,217.92018127441406
2023-06-13,222.11264038085938
2023-06-14,222.8890380859375
2023-06-15,229.4591522216797
2023-06-16,226.56712341308594
2023-06-20,224.81057739257812
2023-06-21,219.17210388183594
2023-06-22,226.05276489257812
2023-06-23,225.48019409179688
2023-06-26,227.9937286376953
2023-06-27,239.4744415283203
2023-06-28,241.10484313964844
2023-06-29,242.59938049316406
2023-06-30,240.5807647705078
2023-07-03,240.24111938476562
2023-07-05,240.9884033203125
2023-07-06,240.35757446289062
2023-07-07,243.83189392089844
2023-07-10,244.25888061523438
2023-07-11,250.77078247070312
2023-07-12,253.885986328125
2023-07-13,250.8289794921875
2023-07-14,249.8488311767578
2023-07-17,247.20913696289062
2023-07-18,254.2353515625
2023-07-19,252.5758819580078
2023-07-20,255.75901794433594
2023-07-21,252.0032958984375
2023-07-24,251.12985229492188
2023-07-25,251.9935760498047
2023-07-26,260.2135009765625
2023-07-27,257.53497314453125
2023-07-28,260.9122314453125
2023-07-31,261.9797668457031
2023-08-01,260.2426452636719
2023-08-02,257.6126403808594
2023-08-03,255.73959350585938
2023-08-04,255.23497009277344
2023-08-07,256.5547790527344
2023-08-08,260.33966064453125
2023-08-09,257.6417236328125
2023-08-10,258.6607360839844
2023-08-11,257.92315673828125
2023-08-14,259.05865478515625
2023-08-15,257.70965576171875
2023-08-16,257.2438659667969
2023-08-17,257.08856201171875
2023-08-18,254.89527893066406
2023-08-21,252.26531982421875
2023-08-22,251.33367919921875
2023-08-23,252.76023864746094
2023-08-24,251.1395721435547
2023-08-25,251.091064453125
2023-08-28,250.7222900390625
2023-08-29,252.8863983154297
2023-08-30,256.0987243652344
2023-08-31,253.31341552734375
2023-09-01,253.26490783691406
2023-09-05,249.0433349609375
2023-09-06,249.8682403564453
2023-09-07,248.59693908691406
2023-09-08,247.04624938964844
2023-09-11,248.40187072753906
2023-09-12,245.25173950195312
2023-09-13,245.9246826171875
2023-09-14,250.67425537109375
2023-09-15,247.79718017578125
2023-09-18,243.13540649414062
2023-09-19,243.80833435058594
2023-09-20,244.32522583007812
2023-09-21,255.3750762939453
2023-09-22,254.63388061523438
2023-09-25,259.841796875
2023-09-26,254.92645263671875
2023-09-27,256.2137756347656
2023-09-28,259.8515625
2023-09-29,258.36920166015625
2023-10-02,258.554443359375
2023-10-03,253.75611877441406
2023-10-04,253.61956787109375
2023-10-05,252.75157165527344
2023-10-06,251.52272033691406
2023-10-09,249.39663696289062
2023-10-10,250.44020080566406
2023-10-11,249.14309692382812
2023-10-12,245.80763244628906
2023-10-13,236.8351287841797
2023-10-16,241.43841552734375
2023-10-17,241.89682006835938
2023-10-18,237.5861053466797
2023-10-19,237.27401733398438
2023-10-20,234.67002868652344
2023-10-23,232.08555603027344
2023-10-24,235.70382690429688
2023-10-25,229.39381408691406
2023-10-26,222.2938232421875
2023-10-27,223.1813201904297
2023-10-30,230.96401977539062
2023-10-31,234.1628875732422
2023-11-01,237.21548461914062
2023-11-02,241.13609313964844
2023-11-03,241.02880859375
2023-11-06,239.26356506347656
2023-11-07,238.16151428222656
2023-11-08,239.30258178710938
2023-11-09,235.22593688964844
2023-11-10,239.94625854492188
2023-11-13,239.32208251953125
2023-11-14,247.8947296142578
2023-11-15,251.05462646484375
2023-11-16,248.6359405517578
2023-11-17,249.62095642089844
2023-11-20,249.22109985351562
2023-11-21,249.53318786621094
2023-11-22,250.1183319091797
2023-11-24,251.23989868164062
2023-11-27,247.32908630371094
2023-11-28,247.14378356933594
2023-11-29,247.65089416503906
2023-11-30,252.42974853515625
2023-12-01,257.88153076171875
2023-12-04,259.0323181152344
2023-12-05,259.5004577636719
2023-12-06,260.6025085449219
2023-12-07,261.01214599609375
2023-12-08,266.7346496582031
2023-12-11,265.92138671875
2023-12-12,267.5185852050781
2023-12-13,268.32208251953125
2023-12-14,273.8388366699219
2023-12-15,275.6320495605469
2023-12-18,276.2493896484375
2023-12-19,274.36798095703125
2023-12-20,241.2968292236328
2023-12-21,242.384521484375
2023-12-22,243.04103088378906
2023-12-26,246.92137145996094
2023-12-27,245.89251708984375
2023-12-28,248.47940063476562
2023-12-29,247.8816680908203
2024-01-02,247.16635131835938
2024-01-03,242.65887451171875
2024-01-04,240.35614013671875
2024-01-05,241.84556579589844
2024-01-08,243.5897674560547
2024-01-09,242.27671813964844
2024-01-10,245.76510620117188
2024-01-11,245.8043212890625
2024-01-12,243.5701904296875
2024-01-16,240.1111602783203
2024-01-17,238.3963623046875
2024-01-18,239.16067504882812
2024-01-19,241.5712127685547
2024-01-22,245.6475372314453
2024-01-23,245.8043212890625
2024-01-24,244.7068328857422
2024-01-25,248.0384521484375
2024-01-26,246.490234375
2024-01-29,243.04103088378906
2024-01-30,238.86672973632812
2024-01-31,236.4365997314453
2024-02-01,237.08331298828125
2024-02-02,237.48507690429688
2024-02-05,233.5165557861328
2024-02-06,236.46600341796875
2024-02-07,237.2597198486328
2024-02-08,236.88734436035156
2024-02-09,237.73983764648438
2024-02-12,239.52325439453125
2024-02-13,231.63516235351562
2024-02-14,232.06631469726562
2024-02-15,231.76254272460938
2024-02-16,232.81103515625
2024-02-20,234.7218017578125
2024-02-21,236.55419921875
2024-02-22,239.24888610839844
2024-02-23,238.56297302246094
2024-02-26,236.27001953125
2024-02-27,236.5443878173828
2024-02-28,239.4546356201172
2024-02-29,243.9621124267578
2024-03-01,241.6398162841797
2024-03-04,241.80638122558594
2024-03-05,243.71714782714844
2024-03-06,243.40357971191406
2024-03-07,245.20657348632812
2024-03-08,243.92628479003906
2024-03-11,248.8701934814453
2024-03-12,250.36717224121094
2024-03-13,251.3520050048828
2024-03-14,251.65731811523438
2024-03-15,249.4512481689453
2024-03-18,249.34291076660156
2024-03-19,252.7307891845703
2024-03-20,256.0497131347656
2024-03-21,260.8360900878906
2024-03-22,280.010986328125
2024-03-25,278.2875061035156
2024-03-26,284.6101989746094
2024-03-27,283.5170593261719
2024-03-28,285.3488464355469
2024-04-01,275.8844909667969
2024-04-02,271.11785888671875
2024-04-03,274.26934814453125
2024-04-04,271.33453369140625
2024-04-05,269.3746643066406
2024-04-08,271.3935852050781
2024-04-09,272.1814880371094
2024-04-10,266.20343017578125
2024-04-11,268.05499267578125
2024-04-12,263.7413635253906
2024-04-15,262.6974182128906
2024-04-16,260.9247131347656
2024-04-17,259.0830383300781
2024-04-18,259.3785095214844
2024-04-19,262.9436340332031
2024-04-22,266.05572509765625
2024-04-23,267.6315002441406
2024-04-24,262.0375671386719
2024-04-25,261.4958801269531
2024-04-26,261.8110656738281
2024-04-29,261.83074951171875
2024-04-30,257.8125915527344
2024-05-01,256.77850341796875
2024-05-02,258.0588073730469
2024-05-03,256.69970703125
2024-05-06,256.3451843261719
2024-05-07,255.53759765625
2024-05-08,254.09974670410156
2024-05-09,258.0883483886719
2024-05-10,261.7027282714844
2024-05-13,262.84515380859375
2024-05-14,255.11410522460938
2024-05-15,255.38987731933594
2024-05-16,254.85806274414062
2024-05-17,253.3512420654297
2024-05-20,250.84974670410156
2024-05-21,248.5058135986328
2024-05-22,248.249755859375
2024-05-23,245.5118865966797
2024-05-24,243.837646484375
2024-05-28,244.28082275390625
2024-05-29,241.39523315429688
2024-05-30,245.7974853515625
2024-05-31,250.11111450195312
2024-06-03,244.85203552246094
2024-06-04,242.22250366210938
2024-06-05,244.29066467285156
2024-06-06,246.47703552246094
2024-06-07,243.97552490234375
2024-06-10,249.874755859375
2024-06-11,248.6042938232422
2024-06-12,244.8323516845703
2024-06-13,244.8323516845703
2024-06-14,242.69522094726562
2024-06-17,246.2702178955078
2024-06-18,244.33004760742188
2024-06-20,248.69293212890625
2024-06-21,249.81565856933594
2024-06-24,254.0043487548828
2024-06-25,253.8756103515625
2024-06-26,293.2967224121094
2024-06-27,292.5837707519531
2024-06-28,296.91107177734375
2024-07-01,295.76239013671875
2024-07-02,295.3069152832031
2024-07-03,290.8409423828125
2024-07-05,291.12811279296875
2024-07-08,292.6431579589844
2024-07-09,289.87054443359375
2024-07-10,290.4052429199219
2024-07-11,296.614013671875
2024-07-12,296.0990905761719
2024-07-15,302.04046630859375
2024-07-16,310.4574279785156
2024-07-17,307.3976135253906
2024-07-18,303.6248474121094
2024-07-19,303.31787109375
2024-07-22,304.4269104003906
2024-07-23,297.8616943359375
2024-07-24,295.3663024902344
2024-07-25,295.67327880859375
2024-07-26,297.2081604003906
2024-07-29,296.3070373535156
2024-07-30,297.94091796875
2024-07-31,299.29754638671875
2024-08-01,294.9206848144531
2024-08-02,289.4447326660156
2024-08-05,280.3246765136719
2024-08-06,282.93890380859375
2024-08-07,275.41314697265625
2024-08-08,275.8983459472656
2024-08-09,274.7001647949219
2024-08-12,276.42315673828125
2024-08-13,280.3345947265625
2024-08-14,280.5623474121094
2024-08-15,281.404052734375
2024-08-16,282.61212158203125
2024-08-19,285.6026306152344
2024-08-20,285.6224365234375
2024-08-21,288.6723327636719
2024-08-22,291.4053649902344
2024-08-23,294.2770690917969
2024-08-26,294.3364562988281
2024-08-27,292.0193176269531
2024-08-28,293.2373352050781
2024-08-29,293.35614013671875
2024-08-30,295.8515319824219
2024-09-03,290.61322021484375
2024-09-04,289.97943115234375
2024-09-05,282.52301025390625
2024-09-06,280.2751770019531
2024-09-09,281.9071044921875
2024-09-10,282.4544372558594
2024-09-11,283.4594421386719
2024-09-12,284.5938415527344
2024-09-13,284.97198486328125
2024-09-16,291.1912536621094
2024-09-17,295.8780822753906
2024-09-18,296.70404052734375
2024-09-19,298.9131164550781
2024-09-20,253.38803100585938
2024-09-23,257.51763916015625
2024-09-24,265.8166198730469
2024-09-25,262.47314453125
2024-09-26,265.0205383300781
2024-09-27,266.23455810546875
2024-09-30,272.33441162109375
2024-10-01,268.23468017578125
2024-10-02,265.61761474609375
2024-10-03,260.79144287109375
2024-10-04,259.55755615234375
2024-10-07,259.21923828125
2024-10-08,260.11480712890625
2024-10-09,263.3388977050781
2024-10-10,262.9706726074219
2024-10-11,263.06024169921875
2024-10-14,266.13507080078125
2024-10-15,264.6125793457031
2024-10-16,270.4636535644531
2024-10-17,272.9115905761719
2024-10-18,273.0508728027344
2024-10-21,267.4883728027344
2024-10-22,268.46356201171875
2024-10-23,266.7320861816406
2024-10-24,271.5284118652344
2024-10-25,270.7820739746094
2024-10-28,274.0957336425781
2024-10-29,273.687744140625
2024-10-30,272.7324523925781
2024-10-31,272.50360107421875
2024-11-01,273.0011291503906
2024-11-04,269.8467102050781
2024-11-05,274.0658874511719
2024-11-06,278.68304443359375
2024-11-07,281.81756591796875
2024-11-08,284.8724670410156
2024-11-11,288.365234375
2024-11-12,285.85760498046875
2024-11-13,290.45489501953125
2024-11-14,290.8529357910156
2024-11-15,293.0122375488281
2024-11-18,293.758544921875
2024-11-19,291.619140625
2024-11-20,286.6138610839844
2024-11-21,293.7088317871094
2024-11-22,298.49517822265625
2024-11-25,303.6496887207031
2024-11-26,301.4903869628906
2024-11-27,301.89837646484375
2024-11-29,301.1819152832031
2024-12-02,295.2312927246094
2024-12-03,281.4593505859375
2024-12-04,282.0364685058594
2024-12-05,278.04620361328125
2024-12-06,279.29998779296875
2024-12-09,279.5299987792969
2024-12-10,279.32000732421875
2024-12-11,281.1600036621094
2024-12-12,283.69000244140625
2024-12-13,283.4200134277344
2024-12-16,283.44000244140625
2024-12-17,277.42999267578125
