,SWK
2019-03-25,113.05854797363281
2019-03-26,113.38484191894531
2019-03-27,113.6510009765625
2019-03-28,115.54862213134766
2019-03-29,116.92250061035156
2019-04-01,119.79035186767578
2019-04-02,119.61002349853516
2019-04-03,120.85507202148438
2019-04-04,122.73554229736328
2019-04-05,122.60676574707031
2019-04-08,123.64569091796875
2019-04-09,121.81678771972656
2019-04-10,122.3233642578125
2019-04-11,123.97200775146484
2019-04-12,125.50897979736328
2019-04-15,125.88676452636719
2019-04-16,125.20842742919922
2019-04-17,124.17807006835938
2019-04-18,125.1397476196289
2019-04-22,124.87356567382812
2019-04-23,126.60804748535156
2019-04-24,125.33726501464844
2019-04-25,123.20782470703125
2019-04-26,125.62059020996094
2019-04-29,126.49642181396484
2019-04-30,125.8781967163086
2019-05-01,127.40663146972656
2019-05-02,128.77186584472656
2019-05-03,131.44224548339844
2019-05-06,125.7064437866211
2019-05-07,123.32804870605469
2019-05-08,123.60273742675781
2019-05-09,122.3748779296875
2019-05-10,122.09153747558594
2019-05-13,116.56183624267578
2019-05-14,116.33860778808594
2019-05-15,115.98653411865234
2019-05-16,118.80292510986328
2019-05-17,115.7890396118164
2019-05-20,116.0208740234375
2019-05-21,117.54928588867188
2019-05-22,116.40725708007812
2019-05-23,113.23027801513672
2019-05-24,114.02881622314453
2019-05-28,111.0836410522461
2019-05-29,111.81351470947266
2019-05-30,112.52617645263672
2019-05-31,109.23754119873047
2019-06-03,109.8590087890625
2019-06-04,114.36454010009766
2019-06-05,116.39288330078125
2019-06-06,117.5667495727539
2019-06-07,118.84420776367188
2019-06-10,120.38914489746094
2019-06-11,120.84663391113281
2019-06-12,121.6838607788086
2019-06-13,123.34969329833984
2019-06-14,122.14128875732422
2019-06-17,121.52848815917969
2019-06-18,124.77381896972656
2019-06-19,123.83306884765625
2019-06-20,126.32748413085938
2019-06-21,123.8157958984375
2019-06-24,123.53958892822266
2019-06-25,122.3053207397461
2019-06-26,123.47053527832031
2019-06-27,123.58269500732422
2019-06-28,124.81703186035156
2019-07-01,127.08705139160156
2019-07-02,126.54330444335938
2019-07-03,126.89716339111328
2019-07-05,126.46561431884766
2019-07-08,125.06731414794922
2019-07-09,124.49767303466797
2019-07-10,123.40147399902344
2019-07-11,124.29049682617188
2019-07-12,127.00938415527344
2019-07-15,126.58647155761719
2019-07-16,126.94896697998047
2019-07-17,123.2892837524414
2019-07-18,122.98719787597656
2019-07-19,123.90209197998047
2019-07-22,122.13269805908203
2019-07-23,130.90206909179688
2019-07-24,131.63577270507812
2019-07-25,131.36813354492188
2019-07-26,131.54078674316406
2019-07-29,130.2633514404297
2019-07-30,130.68626403808594
2019-07-31,127.38911437988281
2019-08-01,122.75415802001953
2019-08-02,121.53714752197266
2019-08-05,117.23011016845703
2019-08-06,118.70604705810547
2019-08-07,118.34354400634766
2019-08-08,120.32010650634766
2019-08-09,118.48164367675781
2019-08-12,115.79734802246094
2019-08-13,118.59385681152344
2019-08-14,113.24246215820312
2019-08-15,113.45823669433594
2019-08-16,115.50387573242188
2019-08-19,117.62716674804688
2019-08-20,117.4113540649414
2019-08-21,119.53468322753906
2019-08-22,119.69866180419922
2019-08-23,113.15617370605469
2019-08-26,113.44961547851562
2019-08-27,111.87872314453125
2019-08-28,112.4742660522461
2019-08-29,115.03778839111328
2019-08-30,115.27202606201172
2019-09-03,111.79288482666016
2019-09-04,112.87740325927734
2019-09-05,118.27398681640625
2019-09-06,119.58409118652344
2019-09-09,124.19115447998047
2019-09-10,127.93059539794922
2019-09-11,127.68763732910156
2019-09-12,127.64431762695312
2019-09-13,126.88944244384766
2019-09-16,124.61632537841797
2019-09-17,125.26698303222656
2019-09-18,124.56426239013672
2019-09-19,124.10437774658203
2019-09-20,122.42987823486328
2019-09-23,122.20433044433594
2019-09-24,119.98319244384766
2019-09-25,123.47969055175781
2019-09-26,123.67926788330078
2019-09-27,124.14778137207031
2019-09-30,125.29308319091797
2019-10-01,120.88555145263672
2019-10-02,118.25666809082031
2019-10-03,119.36722564697266
2019-10-04,122.30841064453125
2019-10-07,120.45173645019531
2019-10-08,117.20679473876953
2019-10-09,119.70555877685547
2019-10-10,121.83989715576172
2019-10-11,127.30589294433594
2019-10-14,127.82653045654297
2019-10-15,129.04983520507812
2019-10-16,127.8785400390625
2019-10-17,129.0758819580078
2019-10-18,130.047607421875
2019-10-21,130.83714294433594
2019-10-22,131.32301330566406
2019-10-23,133.29249572753906
2019-10-24,127.04563903808594
2019-10-25,131.31434631347656
2019-10-28,131.95635986328125
2019-10-29,133.70028686523438
2019-10-30,133.14500427246094
2019-10-31,131.29696655273438
2019-11-01,135.25332641601562
2019-11-04,137.32696533203125
2019-11-05,138.8192596435547
2019-11-06,138.15985107421875
2019-11-07,138.342041015625
2019-11-08,136.94515991210938
2019-11-11,137.0319366455078
2019-11-12,136.75430297851562
2019-11-13,134.81085205078125
2019-11-14,135.4442138671875
2019-11-15,136.76300048828125
2019-11-18,135.4442138671875
2019-11-19,135.72183227539062
2019-11-20,133.32720947265625
2019-11-21,134.5592041015625
2019-11-22,136.45932006835938
2019-11-25,138.2032012939453
2019-11-26,137.81277465820312
2019-11-27,138.3792266845703
2019-11-29,137.45553588867188
2019-12-02,133.5690460205078
2019-12-03,132.2793731689453
2019-12-04,133.5690460205078
2019-12-05,137.1505126953125
2019-12-06,138.44021606445312
2019-12-09,138.1962432861328
2019-12-10,137.03724670410156
2019-12-11,139.06761169433594
2019-12-12,146.18704223632812
2019-12-13,143.3810577392578
2019-12-16,142.95408630371094
2019-12-17,143.79061889648438
2019-12-18,143.8777618408203
2019-12-19,144.54006958007812
2019-12-20,144.33961486816406
2019-12-23,145.2458953857422
2019-12-24,143.86036682128906
2019-12-26,144.3570556640625
2019-12-27,144.56617736816406
2019-12-30,144.36578369140625
2019-12-31,144.42677307128906
2020-01-02,146.41355895996094
2020-01-03,145.6293182373047
2020-01-06,145.10647583007812
2020-01-07,143.947509765625
2020-01-08,144.63587951660156
2020-01-09,144.0084686279297
2020-01-10,144.65335083007812
2020-01-13,144.04335021972656
2020-01-14,145.22848510742188
2020-01-15,145.594482421875
2020-01-16,148.57464599609375
2020-01-17,150.34359741210938
2020-01-21,147.9559326171875
2020-01-22,146.2915802001953
2020-01-23,146.81442260742188
2020-01-24,145.07162475585938
2020-01-27,141.46397399902344
2020-01-28,144.9583282470703
2020-01-29,141.8212432861328
2020-01-30,143.92135620117188
2020-01-31,138.84103393554688
2020-02-03,140.1830291748047
2020-02-04,144.47906494140625
2020-02-05,146.28286743164062
2020-02-06,144.7578887939453
2020-02-07,142.0826873779297
2020-02-10,143.3375244140625
2020-02-11,144.24378967285156
2020-02-12,146.7185516357422
2020-02-13,146.2915802001953
2020-02-14,145.49859619140625
2020-02-18,143.72093200683594
2020-02-19,140.9846954345703
2020-02-20,141.2113037109375
2020-02-21,137.76927185058594
2020-02-24,131.65199279785156
2020-02-25,125.21226501464844
2020-02-26,123.922607421875
2020-02-27,118.62445068359375
2020-02-28,125.22100830078125
2020-03-02,124.70437622070312
2020-03-03,117.63822937011719
2020-03-04,120.58026123046875
2020-03-05,111.75411224365234
2020-03-06,112.261962890625
2020-03-09,105.0907211303711
2020-03-10,114.34590911865234
2020-03-11,106.9820327758789
2020-03-12,91.71141052246094
2020-03-13,95.52029418945312
2020-03-16,75.86283874511719
2020-03-17,79.60171508789062
2020-03-18,68.58654022216797
2020-03-19,73.34984588623047
2020-03-20,69.56721496582031
2020-03-23,63.0701904296875
2020-03-24,79.04130554199219
2020-03-25,86.03743743896484
2020-03-26,93.90040588378906
2020-03-27,84.636474609375
2020-03-30,87.89374542236328
2020-03-31,87.56101989746094
2020-04-01,80.66996002197266
2020-04-02,83.78711700439453
2020-04-03,83.41937255859375
2020-04-06,93.4188461303711
2020-04-07,94.04051971435547
2020-04-08,100.15228271484375
2020-04-09,104.52156829833984
2020-04-13,99.86331939697266
2020-04-14,101.15922546386719
2020-04-15,93.85664367675781
2020-04-16,93.43634033203125
2020-04-17,98.54116821289062
2020-04-20,96.7374038696289
2020-04-21,93.11237335205078
2020-04-22,94.01425170898438
2020-04-23,92.66581726074219
2020-04-24,94.33822631835938
2020-04-27,98.71626281738281
2020-04-28,103.16438293457031
2020-04-29,106.90322875976562
2020-04-30,96.49222564697266
2020-05-01,93.2524642944336
2020-05-04,91.00215148925781
2020-05-05,93.79534912109375
2020-05-06,92.91097259521484
2020-05-07,96.2995834350586
2020-05-08,102.7353286743164
2020-05-11,99.45182037353516
2020-05-12,95.19633483886719
2020-05-13,89.65370178222656
2020-05-14,91.45745849609375
2020-05-15,94.42578887939453
2020-05-18,105.65113067626953
2020-05-19,106.72811126708984
2020-05-20,111.31631469726562
2020-05-21,108.15534210205078
2020-05-22,106.37786102294922
2020-05-26,112.16566467285156
2020-05-27,116.3160400390625
2020-05-28,110.75591278076172
2020-05-29,109.84528350830078
2020-06-01,110.13581848144531
2020-06-02,115.4449691772461
2020-06-03,121.45842742919922
2020-06-04,125.46450805664062
2020-06-05,129.10958862304688
2020-06-08,130.50949096679688
2020-06-09,124.34632873535156
2020-06-10,120.16419219970703
2020-06-11,113.09414672851562
2020-06-12,115.4185562133789
2020-06-15,119.19571685791016
2020-06-16,121.78423309326172
2020-06-17,119.13406372070312
2020-06-18,120.41069793701172
2020-06-19,117.91024780273438
2020-06-22,119.22211456298828
2020-06-23,119.45979309082031
2020-06-24,115.4185562133789
2020-06-25,119.3805923461914
2020-06-26,119.97929382324219
2020-06-29,119.84723663330078
2020-06-30,122.717529296875
2020-07-01,119.39818572998047
2020-07-02,121.62574768066406
2020-07-06,124.22306060791016
2020-07-07,122.28607177734375
2020-07-08,122.62947082519531
2020-07-09,120.65725708007812
2020-07-10,123.1929702758789
2020-07-13,125.05950164794922
2020-07-14,128.92465209960938
2020-07-15,133.3973846435547
2020-07-16,134.55079650878906
2020-07-17,135.02622985839844
2020-07-20,134.01373291015625
2020-07-21,135.4048309326172
2020-07-22,134.1017303466797
2020-07-23,134.14578247070312
2020-07-24,134.63002014160156
2020-07-27,138.7681427001953
2020-07-28,134.45394897460938
2020-07-29,137.4210662841797
2020-07-30,135.99476623535156
2020-07-31,134.99099731445312
2020-08-03,135.94187927246094
2020-08-04,136.16200256347656
2020-08-05,138.4951934814453
2020-08-06,136.50540161132812
2020-08-07,138.45997619628906
2020-08-10,140.84603881835938
2020-08-11,142.11387634277344
2020-08-12,141.17176818847656
2020-08-13,139.46371459960938
2020-08-14,139.79827880859375
2020-08-17,140.669921875
2020-08-18,140.80198669433594
2020-08-19,139.96554565429688
2020-08-20,139.2436065673828
2020-08-21,140.15048217773438
2020-08-24,141.1981964111328
2020-08-25,140.6171112060547
2020-08-26,140.60829162597656
2020-08-27,140.41456604003906
2020-08-28,145.73252868652344
2020-08-31,142.6201934814453
2020-09-01,146.19232177734375
2020-09-02,146.99693298339844
2020-09-03,141.93936157226562
2020-09-04,141.58567810058594
2020-09-08,137.58030700683594
2020-09-09,139.34864807128906
2020-09-10,139.03036499023438
2020-09-11,140.59536743164062
2020-09-14,143.548583984375
2020-09-15,143.9818115234375
2020-09-16,146.20999145507812
2020-09-17,145.2285614013672
2020-09-18,141.76251220703125
2020-09-21,136.5457763671875
2020-09-22,139.22488403320312
2020-09-23,138.57057189941406
2020-09-24,139.01268005371094
2020-09-25,141.40879821777344
2020-09-28,145.0694122314453
2020-09-29,142.7793426513672
2020-09-30,143.4159698486328
2020-10-01,143.79617309570312
2020-10-02,145.7237091064453
2020-10-05,149.70254516601562
2020-10-06,147.53623962402344
2020-10-07,152.08102416992188
2020-10-08,153.48687744140625
2020-10-09,156.20138549804688
2020-10-12,157.3596649169922
2020-10-13,157.3331298828125
2020-10-14,156.9617462158203
2020-10-15,156.1925506591797
2020-10-16,155.9537811279297
2020-10-19,153.48687744140625
2020-10-20,155.3525390625
2020-10-21,154.1942596435547
2020-10-22,157.39501953125
2020-10-23,157.39501953125
2020-10-26,152.8414306640625
2020-10-27,147.0499725341797
2020-10-28,143.7254180908203
2020-10-29,146.19232177734375
2020-10-30,146.95274353027344
2020-11-02,149.17201232910156
2020-11-03,153.52230834960938
2020-11-04,155.2641143798828
2020-11-05,157.23582458496094
2020-11-06,158.1377716064453
2020-11-09,156.86451721191406
2020-11-10,158.08470153808594
2020-11-11,159.94151306152344
2020-11-12,157.1385955810547
2020-11-13,160.39242553710938
2020-11-16,164.49508666992188
2020-11-17,163.15997314453125
2020-11-18,162.93002319335938
2020-11-19,164.91065979003906
2020-11-20,164.42434692382812
2020-11-23,168.82762145996094
2020-11-24,168.65081787109375
2020-11-25,164.8134002685547
2020-11-27,165.9716796875
2020-11-30,163.57542419433594
2020-12-01,161.45431518554688
2020-12-02,158.5255584716797
2020-12-03,158.88055419921875
2020-12-04,160.50469970703125
2020-12-07,158.37466430664062
2020-12-08,157.2830352783203
2020-12-09,158.23263549804688
2020-12-10,157.65579223632812
2020-12-11,155.49032592773438
2020-12-14,151.23028564453125
2020-12-15,156.49319458007812
2020-12-16,159.25331115722656
2020-12-17,161.60516357421875
2020-12-18,161.09927368164062
2020-12-21,160.8773956298828
2020-12-22,158.88055419921875
2020-12-23,157.8865509033203
2020-12-24,159.67930603027344
2020-12-28,157.3451690673828
2020-12-29,156.43992614746094
2020-12-30,158.24159240722656
2020-12-31,158.47230529785156
2021-01-04,150.2984161376953
2021-01-05,150.9906768798828
2021-01-06,156.41326904296875
2021-01-07,157.46054077148438
2021-01-08,156.84817504882812
2021-01-11,156.51092529296875
2021-01-12,156.61744689941406
2021-01-13,153.91940307617188
2021-01-14,153.6886749267578
2021-01-15,153.20938110351562
2021-01-19,156.69728088378906
2021-01-20,156.2535400390625
2021-01-21,157.0966796875
2021-01-22,155.49916076660156
2021-01-25,155.30392456054688
2021-01-26,156.75054931640625
2021-01-27,153.8484649658203
2021-01-28,159.76808166503906
2021-01-29,153.97265625
2021-02-01,154.6737823486328
2021-02-02,157.19427490234375
2021-02-03,154.73590087890625
2021-02-04,155.8808135986328
2021-02-05,156.76829528808594
2021-02-08,155.91629028320312
2021-02-09,155.82752990722656
2021-02-10,157.35406494140625
2021-02-11,155.09091186523438
2021-02-12,155.81866455078125
2021-02-16,152.34854125976562
2021-02-17,151.29238891601562
2021-02-18,152.6325225830078
2021-02-19,155.3749237060547
2021-02-22,153.9904327392578
2021-02-23,153.466796875
2021-02-24,155.29505920410156
2021-02-25,154.97552490234375
2021-02-26,155.17076110839844
2021-03-01,160.39817810058594
2021-03-02,164.6049346923828
2021-03-03,163.9748077392578
2021-03-04,160.9306640625
2021-03-05,164.46295166015625
2021-03-08,166.2357635498047
2021-03-09,167.43841552734375
2021-03-10,170.28921508789062
2021-03-11,171.02862548828125
2021-03-12,169.6745147705078
2021-03-15,172.06201171875
2021-03-16,169.38050842285156
2021-03-17,173.6566619873047
2021-03-18,175.70567321777344
2021-03-19,175.20680236816406
2021-03-22,174.4228057861328
2021-03-23,171.73239135742188
2021-03-24,173.16671752929688
2021-03-25,174.4228057861328
2021-03-26,180.01747131347656
2021-03-29,177.7012176513672
2021-03-30,178.5386199951172
2021-03-31,177.87937927246094
2021-04-01,178.76136779785156
2021-04-05,180.32925415039062
2021-04-06,181.71009826660156
2021-04-07,178.38717651367188
2021-04-08,177.7101287841797
2021-04-09,179.87493896484375
2021-04-12,181.86155700683594
2021-04-13,180.34710693359375
2021-04-14,179.44732666015625
2021-04-15,180.57870483398438
2021-04-16,182.96621704101562
2021-04-19,183.42059326171875
2021-04-20,180.7925262451172
2021-04-21,183.8214569091797
2021-04-22,184.51634216308594
2021-04-23,186.2713623046875
2021-04-26,183.94618225097656
2021-04-27,185.23794555664062
2021-04-28,184.00857543945312
2021-04-29,186.6277313232422
2021-04-30,184.20452880859375
2021-05-03,187.58984375
2021-05-04,187.72348022460938
2021-05-05,189.85264587402344
2021-05-06,193.67445373535156
2021-05-07,195.7145233154297
2021-05-10,196.6054229736328
2021-05-11,193.93280029296875
2021-05-12,186.9840545654297
2021-05-13,192.51634216308594
2021-05-14,192.43612670898438
2021-05-17,191.38494873046875
2021-05-18,188.74794006347656
2021-05-19,185.82589721679688
2021-05-20,186.3782501220703
2021-05-21,187.18002319335938
2021-05-24,188.4984893798828
2021-05-25,189.0330352783203
2021-05-26,189.43394470214844
2021-05-27,190.98403930664062
2021-05-28,193.13992309570312
2021-06-01,192.32923889160156
2021-06-02,189.78135681152344
2021-06-03,189.05975341796875
2021-06-04,189.6210174560547
2021-06-07,186.9395751953125
2021-06-08,186.680419921875
2021-06-09,184.6335906982422
2021-06-10,182.33648681640625
2021-06-11,181.77337646484375
2021-06-14,181.38905334472656
2021-06-15,180.7723388671875
2021-06-16,175.84744262695312
2021-06-17,174.65872192382812
2021-06-18,174.22071838378906
2021-06-21,177.67971801757812
2021-06-22,177.3758544921875
2021-06-23,177.40269470214844
2021-06-24,181.0762176513672
2021-06-25,183.06942749023438
2021-06-28,183.0872802734375
2021-06-29,182.68508911132812
2021-06-30,183.22132873535156
2021-07-01,184.51736450195312
2021-07-02,185.86700439453125
2021-07-06,184.10623168945312
2021-07-07,186.59994506835938
2021-07-08,183.6324920654297
2021-07-09,186.38543701171875
2021-07-12,187.18983459472656
2021-07-13,185.07151794433594
2021-07-14,184.08834838867188
2021-07-15,184.865966796875
2021-07-16,181.48736572265625
2021-07-19,179.0740966796875
2021-07-20,182.28286743164062
2021-07-21,182.56886291503906
2021-07-22,180.79022216796875
2021-07-23,182.5063018798828
2021-07-26,184.10623168945312
2021-07-27,180.20028686523438
2021-07-28,174.68551635742188
2021-07-29,176.7859344482422
2021-07-30,176.12452697753906
2021-08-02,174.99832153320312
2021-08-03,177.867431640625
2021-08-04,174.30116271972656
2021-08-05,175.4095001220703
2021-08-06,175.7312469482422
2021-08-09,174.82852172851562
2021-08-10,176.99154663085938
2021-08-11,180.72764587402344
2021-08-12,179.46737670898438
2021-08-13,178.8685302734375
2021-08-16,179.19921875
2021-08-17,173.84532165527344
2021-08-18,172.22755432128906
2021-08-19,169.5371856689453
2021-08-20,170.17178344726562
2021-08-23,170.29690551757812
2021-08-24,172.04876708984375
2021-08-25,173.55931091308594
2021-08-26,172.76382446289062
2021-08-27,173.44309997558594
2021-08-30,174.1849822998047
2021-08-31,172.74595642089844
2021-09-01,172.05770874023438
2021-09-02,172.58506774902344
2021-09-03,171.50808715820312
2021-09-07,164.4449462890625
2021-09-08,169.004150390625
2021-09-09,169.21949768066406
2021-09-10,167.30789184570312
2021-09-13,167.34378051757812
2021-09-14,163.6820831298828
2021-09-15,166.6707000732422
2021-09-16,168.47462463378906
2021-09-17,167.14637756347656
2021-09-20,165.12704467773438
2021-09-21,161.44732666015625
2021-09-22,163.1705322265625
2021-09-23,165.53981018066406
2021-09-24,166.35658264160156
2021-09-27,167.20916748046875
2021-09-28,162.9461669921875
2021-09-29,163.44874572753906
2021-09-30,157.33692932128906
2021-10-01,156.9420166015625
2021-10-04,156.1163330078125
2021-10-05,158.36900329589844
2021-10-06,158.70106506347656
2021-10-07,159.40110778808594
2021-10-08,159.10496520996094
2021-10-11,156.87020874023438
2021-10-12,155.91888427734375
2021-10-13,155.53298950195312
2021-10-14,161.09735107421875
2021-10-15,163.04489135742188
2021-10-18,163.98724365234375
2021-10-19,165.42318725585938
2021-10-20,168.33999633789062
2021-10-21,168.6720428466797
2021-10-22,168.80667114257812
2021-10-25,169.7041473388672
2021-10-26,167.5771484375
2021-10-27,167.1373748779297
2021-10-28,166.10528564453125
2021-10-29,161.30374145507812
2021-11-01,159.74212646484375
2021-11-02,163.95130920410156
2021-11-03,168.1964111328125
2021-11-04,165.37831115722656
2021-11-05,164.98345947265625
2021-11-08,165.77320861816406
2021-11-09,168.74388122558594
2021-11-10,168.18740844726562
2021-11-11,170.7811279296875
2021-11-12,176.45318603515625
2021-11-15,174.2992706298828
2021-11-16,175.9865264892578
2021-11-17,173.9222869873047
2021-11-18,172.5940399169922
2021-11-19,170.74522399902344
2021-11-22,168.34898376464844
2021-11-23,170.07212829589844
2021-11-24,170.25161743164062
2021-11-26,163.99618530273438
2021-11-29,165.27061462402344
2021-11-30,157.51905822753906
2021-12-01,154.19308471679688
2021-12-02,159.2135467529297
2021-12-03,164.09886169433594
2021-12-06,166.17198181152344
2021-12-07,167.69525146484375
2021-12-08,173.25653076171875
2021-12-09,173.05824279785156
2021-12-10,175.3656768798828
2021-12-13,173.44583129882812
2021-12-14,172.49942016601562
2021-12-15,173.04022216796875
2021-12-16,172.55349731445312
2021-12-17,165.57705688476562
2021-12-20,160.38534545898438
2021-12-21,161.5570831298828
2021-12-22,161.33177185058594
2021-12-23,164.22503662109375
2021-12-27,165.93763732910156
2021-12-28,168.10984802246094
2021-12-29,168.7407989501953
2021-12-30,168.3081512451172
2021-12-31,170.01165771484375
2022-01-03,167.58705139160156
2022-01-04,173.22044372558594
2022-01-05,172.48138427734375
2022-01-06,173.5089111328125
2022-01-07,170.61558532714844
2022-01-10,169.53396606445312
2022-01-11,170.83187866210938
2022-01-12,173.95956420898438
2022-01-13,176.14083862304688
2022-01-14,173.64413452148438
2022-01-18,170.90399169921875
2022-01-19,164.20701599121094
2022-01-20,162.10690307617188
2022-01-21,158.2852020263672
2022-01-24,161.00726318359375
2022-01-25,159.41184997558594
2022-01-26,157.7624053955078
2022-01-27,154.73387145996094
2022-01-28,154.96823120117188
2022-01-31,157.41989135742188
2022-02-01,158.7628936767578
2022-02-02,157.1224822998047
2022-02-03,157.15853881835938
2022-02-04,150.04690551757812
2022-02-07,145.07147216796875
2022-02-08,148.0909881591797
2022-02-09,152.30926513671875
2022-02-10,148.37939453125
2022-02-11,146.7840118408203
2022-02-14,148.11802673339844
2022-02-15,149.45196533203125
2022-02-16,150.67784118652344
2022-02-17,146.72994995117188
2022-02-18,145.82859802246094
2022-02-22,142.99838256835938
2022-02-23,140.27630615234375
2022-02-24,140.916259765625
2022-02-25,145.91873168945312
2022-02-28,146.64883422851562
2022-03-01,142.44854736328125
2022-03-02,148.10000610351562
2022-03-03,149.7584686279297
2022-03-04,145.71142578125
2022-03-07,138.1844940185547
2022-03-08,135.0414276123047
2022-03-09,138.27505493164062
2022-03-10,135.50341796875
2022-03-11,132.65928649902344
2022-03-14,131.3278045654297
2022-03-15,132.0252227783203
2022-03-16,134.4164581298828
2022-03-17,136.12838745117188
2022-03-18,136.95262145996094
2022-03-21,134.26246643066406
2022-03-22,132.17015075683594
2022-03-23,127.96737670898438
2022-03-24,125.66670227050781
2022-03-25,125.28630065917969
2022-03-28,127.70469665527344
2022-03-29,132.57774353027344
2022-03-30,129.59776306152344
2022-03-31,126.61778259277344
2022-04-01,127.6231689453125
2022-04-04,128.13949584960938
2022-04-05,128.25723266601562
2022-04-06,126.58155822753906
2022-04-07,126.00186920166016
2022-04-08,127.64127349853516
2022-04-11,127.71378326416016
2022-04-12,127.06160736083984
2022-04-13,128.121337890625
2022-04-14,127.09784698486328
2022-04-18,126.96198272705078
2022-04-19,130.9383087158203
2022-04-20,130.68467712402344
2022-04-21,130.65750122070312
2022-04-22,128.1575927734375
2022-04-25,128.14852905273438
2022-04-26,125.15946960449219
2022-04-27,126.02901458740234
2022-04-28,115.15071105957031
2022-04-29,108.82841491699219
2022-05-02,111.2377700805664
2022-05-03,114.34457397460938
2022-05-04,118.556396484375
2022-05-05,111.96240234375
2022-05-06,109.62548828125
2022-05-09,113.8192367553711
2022-05-10,110.04216003417969
2022-05-11,107.52411651611328
2022-05-12,109.11827087402344
2022-05-13,110.1508560180664
2022-05-16,107.27955627441406
2022-05-17,111.36457824707031
2022-05-18,105.2053451538086
2022-05-19,105.1147689819336
2022-05-20,105.38648986816406
2022-05-23,106.62739562988281
2022-05-24,105.10570526123047
2022-05-25,107.42446899414062
2022-05-26,107.96793365478516
2022-05-27,108.4027099609375
2022-05-31,107.5060043334961
2022-06-01,103.8919677734375
2022-06-02,105.43177795410156
2022-06-03,103.73798370361328
2022-06-06,109.73934936523438
2022-06-07,109.71199798583984
2022-06-08,108.94586181640625
2022-06-09,107.55039978027344
2022-06-10,100.29039001464844
2022-06-13,96.51445770263672
2022-06-14,97.38092041015625
2022-06-15,97.18938446044922
2022-06-16,92.75674438476562
2022-06-17,94.17045593261719
2022-06-21,93.62322235107422
2022-06-22,93.03038024902344
2022-06-23,97.0799331665039
2022-06-24,101.3848648071289
2022-06-27,99.62459564208984
2022-06-28,98.01935577392578
2022-06-29,96.76070404052734
2022-06-30,95.63887786865234
2022-07-01,97.8552017211914
2022-07-05,100.66433715820312
2022-07-06,101.15685272216797
2022-07-07,102.06890106201172
2022-07-08,100.58226013183594
2022-07-11,99.20503997802734
2022-07-12,97.8460693359375
2022-07-13,98.52099609375
2022-07-14,96.77894592285156
2022-07-15,97.70924377441406
2022-07-18,97.41739654541016
2022-07-19,102.64352416992188
2022-07-20,104.18490600585938
2022-07-21,105.56211853027344
2022-07-22,105.52562713623047
2022-07-25,104.2669906616211
2022-07-26,104.94190216064453
2022-07-27,107.12173461914062
2022-07-28,89.91112518310547
2022-07-29,88.77104187011719
2022-08-01,88.57950592041016
2022-08-02,85.7885971069336
2022-08-03,85.46024322509766
2022-08-04,85.42377471923828
2022-08-05,87.53064727783203
2022-08-08,88.40621185302734
2022-08-09,83.63612365722656
2022-08-10,86.58209228515625
2022-08-11,89.65576171875
2022-08-12,91.07855987548828
2022-08-15,92.61083221435547
2022-08-16,94.471435546875
2022-08-17,93.52289581298828
2022-08-18,93.45905303955078
2022-08-19,90.28506469726562
2022-08-22,85.97101593017578
2022-08-23,84.21072387695312
2022-08-24,85.31432342529297
2022-08-25,86.68241882324219
2022-08-26,82.14946746826172
2022-08-29,82.03089904785156
2022-08-30,81.19180297851562
2022-08-31,80.35270690917969
2022-09-01,79.96964263916016
2022-09-02,78.94793701171875
2022-09-06,78.51532745361328
2022-09-07,80.52192687988281
2022-09-08,81.04658508300781
2022-09-09,82.38124084472656
2022-09-12,84.45228576660156
2022-09-13,80.43907165527344
2022-09-14,79.6474838256836
2022-09-15,78.80986785888672
2022-09-16,78.65338134765625
2022-09-19,79.58305358886719
2022-09-20,77.65007781982422
2022-09-21,76.82166290283203
2022-09-22,74.34561157226562
2022-09-23,72.69800567626953
2022-09-26,72.56913757324219
2022-09-27,71.4921875
2022-09-28,73.25948333740234
2022-09-29,71.06879425048828
2022-09-30,69.22785186767578
2022-10-03,72.74401092529297
2022-10-04,76.60076141357422
2022-10-05,75.75393676757812
2022-10-06,74.61255645751953
2022-10-07,71.3541259765625
2022-10-10,71.09639739990234
2022-10-11,70.5533218383789
2022-10-12,69.6972885131836
2022-10-13,70.91230773925781
2022-10-14,70.44287872314453
2022-10-17,70.38764953613281
2022-10-18,71.17924499511719
2022-10-19,68.19694519042969
2022-10-20,66.41126251220703
2022-10-21,68.06807708740234
2022-10-24,69.8998031616211
2022-10-25,72.61516571044922
2022-10-26,72.99254608154297
2022-10-27,69.65127563476562
2022-10-28,72.26538848876953
2022-10-31,72.2469711303711
2022-11-01,70.49810028076172
2022-11-02,67.4513931274414
2022-11-03,65.96022033691406
2022-11-04,68.70320129394531
2022-11-07,70.38764953613281
2022-11-08,70.40605163574219
2022-11-09,67.9852294921875
2022-11-10,74.97154235839844
2022-11-11,77.50279235839844
2022-11-14,74.71379852294922
2022-11-15,78.55213165283203
2022-11-16,75.20166015625
2022-11-17,74.09709930419922
2022-11-18,73.82095336914062
2022-11-21,74.33641815185547
2022-11-22,75.72632598876953
2022-11-23,75.73551177978516
2022-11-25,76.47189331054688
2022-11-28,73.49878692626953
2022-11-29,74.1063003540039
2022-11-30,75.9749984741211
2022-12-01,76.5328140258789
2022-12-02,76.17953491210938
2022-12-05,73.09292602539062
2022-12-06,72.2655029296875
2022-12-07,71.81924438476562
