,CPB
2021-06-03,44.17164611816406
2021-06-04,44.40403747558594
2021-06-07,44.207401275634766
2021-06-08,43.903507232666016
2021-06-09,41.04334259033203
2021-06-10,40.864593505859375
2021-06-11,41.21316909790039
2021-06-14,40.9539680480957
2021-06-15,40.5517578125
2021-06-16,40.68582534790039
2021-06-17,40.83777618408203
2021-06-18,40.462371826171875
2021-06-21,40.71263122558594
2021-06-22,40.74839782714844
2021-06-23,40.417686462402344
2021-06-24,40.39980697631836
2021-06-25,40.90033721923828
2021-06-28,40.98971939086914
2021-06-29,40.784149169921875
2021-06-30,40.74839782714844
2021-07-01,40.864593505859375
2021-07-02,40.81094741821289
2021-07-06,40.70370101928711
2021-07-07,41.18635177612305
2021-07-08,40.98971939086914
2021-07-09,40.7930793762207
2021-07-12,40.71263122558594
2021-07-13,40.28911209106445
2021-07-14,39.982730865478516
2021-07-15,40.60449981689453
2021-07-16,41.02802658081055
2021-07-19,41.37045669555664
2021-07-20,40.80274963378906
2021-07-21,40.18098068237305
2021-07-22,39.89262008666992
2021-07-23,40.16295623779297
2021-07-26,40.10888671875
2021-07-27,40.271087646484375
2021-07-28,39.73942947387695
2021-07-29,39.595252990722656
2021-07-30,39.397003173828125
2021-08-02,39.02754211425781
2021-08-03,39.0635871887207
2021-08-04,38.25257873535156
2021-08-05,38.0543327331543
2021-08-06,38.117408752441406
2021-08-09,38.37873458862305
2021-08-10,38.30665588378906
2021-08-11,38.59501647949219
2021-08-12,38.37873458862305
2021-08-13,38.91040802001953
2021-08-16,39.14469528198242
2021-08-17,39.5592041015625
2021-08-18,38.549949645996094
2021-08-19,38.92842483520508
2021-08-20,39.00051498413086
2021-08-23,38.31565475463867
2021-08-24,37.86509704589844
2021-08-25,37.04507827758789
2021-08-26,36.43231964111328
2021-08-27,37.3064079284668
2021-08-30,36.90990447998047
2021-08-31,37.60376739501953
2021-09-01,38.37873458862305
2021-09-02,38.57698440551758
2021-09-03,38.793251037597656
2021-09-07,38.64006042480469
2021-09-08,38.76622009277344
2021-09-09,38.567970275878906
2021-09-10,38.883365631103516
2021-09-13,39.496124267578125
2021-09-14,39.07260513305664
2021-09-15,39.649314880371094
2021-09-16,39.21678161621094
2021-09-17,38.919410705566406
2021-09-20,38.38774871826172
2021-09-21,38.045318603515625
2021-09-22,38.17148208618164
2021-09-23,38.099395751953125
2021-09-24,38.23455810546875
2021-09-27,38.08136749267578
2021-09-28,37.901145935058594
2021-09-29,38.613033294677734
2021-09-30,37.67586898803711
2021-10-01,37.423545837402344
2021-10-04,37.94620132446289
2021-10-05,38.35169982910156
2021-10-06,38.63349914550781
2021-10-07,38.36079406738281
2021-10-08,38.36988067626953
2021-10-11,38.060813903808594
2021-10-12,37.96082305908203
2021-10-13,37.733577728271484
2021-10-14,37.71539306640625
2021-10-15,37.4154052734375
2021-10-18,37.142704010009766
2021-10-19,37.10634231567383
2021-10-20,37.52449417114258
2021-10-21,36.93362808227539
2021-10-22,36.997257232666016
2021-10-25,36.54275131225586
2021-10-26,37.06089782714844
2021-10-27,36.27912902832031
2021-10-28,36.533660888671875
2021-10-29,36.31549072265625
2021-11-01,36.733646392822266
2021-11-02,36.70637512207031
2021-11-03,37.788116455078125
2021-11-04,37.233604431152344
2021-11-05,37.0245246887207
2021-11-08,37.097251892089844
2021-11-09,37.52449417114258
2021-11-10,37.64266586303711
2021-11-11,37.20634078979492
2021-11-12,37.76993179321289
2021-11-15,37.93355178833008
2021-11-16,37.61539840698242
2021-11-17,37.8062858581543
2021-11-18,37.26087951660156
2021-11-19,36.88817596435547
2021-11-22,37.32451248168945
2021-11-23,37.733577728271484
2021-11-24,37.5881233215332
2021-11-26,37.74266052246094
2021-11-29,37.45176696777344
2021-11-30,36.660919189453125
2021-12-01,36.27912902832031
2021-12-02,36.83363342285156
2021-12-03,37.38814163208008
2021-12-06,37.54267501831055
2021-12-07,37.379051208496094
2021-12-08,38.02445602416992
2021-12-09,38.34260940551758
2021-12-10,39.224369049072266
2021-12-13,39.68797302246094
2021-12-14,39.15164566040039
2021-12-15,39.5334358215332
2021-12-16,40.16065979003906
2021-12-17,39.197086334228516
2021-12-20,39.28799819946289
2021-12-21,38.45169448852539
2021-12-22,38.15171432495117
2021-12-23,38.14263153076172
2021-12-27,38.34260940551758
2021-12-28,39.415260314941406
2021-12-29,39.28799819946289
2021-12-30,39.224369049072266
2021-12-31,39.506160736083984
2022-01-03,39.760684967041016
2022-01-04,40.10612106323242
2022-01-05,40.59197235107422
2022-01-06,41.279502868652344
2022-01-07,42.03120422363281
2022-01-10,42.02204895019531
2022-01-11,41.3161735534668
2022-01-12,41.444515228271484
2022-01-13,42.058712005615234
2022-01-14,42.517066955566406
2022-01-18,42.4345703125
2022-01-19,42.20538330078125
2022-01-20,41.09617233276367
2022-01-21,41.52701950073242
2022-01-24,41.54535675048828
2022-01-25,40.692806243896484
2022-01-26,39.90443801879883
2022-01-27,40.527809143066406
2022-01-28,40.536964416503906
2022-01-31,40.4453010559082
2022-02-01,40.47280502319336
2022-02-02,40.830318450927734
2022-02-03,40.88532257080078
2022-02-04,39.50109100341797
2022-02-07,39.91360855102539
2022-02-08,39.98694610595703
2022-02-09,39.84027099609375
2022-02-10,39.59275436401367
2022-02-11,40.47280502319336
2022-02-14,40.362796783447266
2022-02-15,40.4544677734375
2022-02-16,40.032772064208984
2022-02-17,40.50946807861328
2022-02-18,41.2061767578125
2022-02-22,40.96782302856445
2022-02-23,40.94948959350586
2022-02-24,39.91360855102539
2022-02-25,41.42618179321289
2022-02-28,41.22450256347656
2022-03-01,40.711143493652344
2022-03-02,41.38951873779297
2022-03-03,41.75619125366211
2022-03-04,41.75619125366211
2022-03-07,41.728694915771484
2022-03-08,38.776878356933594
2022-03-09,39.07939529418945
2022-03-10,38.3827018737793
2022-03-11,38.657711029052734
2022-03-14,39.24441146850586
2022-03-15,39.84943771362305
2022-03-16,39.106903076171875
2022-03-17,39.180233001708984
2022-03-18,38.896060943603516
2022-03-21,38.9327278137207
2022-03-22,39.409423828125
2022-03-23,39.4277458190918
2022-03-24,39.71193313598633
2022-03-25,40.82115173339844
2022-03-28,40.47280502319336
2022-03-29,41.00449752807617
2022-03-30,40.42696762084961
2022-03-31,40.85782241821289
2022-04-01,41.2978401184082
2022-04-04,41.24284362792969
2022-04-05,41.141998291015625
2022-04-06,41.49324417114258
2022-04-07,41.74281692504883
2022-04-08,42.029361724853516
2022-04-11,42.30665588378906
2022-04-12,42.25120162963867
2022-04-13,42.3436393737793
2022-04-14,42.70411682128906
2022-04-18,42.029361724853516
2022-04-19,42.70411682128906
2022-04-20,43.572994232177734
2022-04-21,43.887264251708984
2022-04-22,43.38812255859375
2022-04-25,43.28645324707031
2022-04-26,42.852020263671875
2022-04-27,43.48056411743164
2022-04-28,44.61748504638672
2022-04-29,43.64694595336914
2022-05-02,43.35116195678711
2022-05-03,43.554500579833984
2022-05-04,44.367916107177734
2022-05-05,44.941001892089844
2022-05-06,45.91154861450195
2022-05-09,47.501399993896484
2022-05-10,45.828365325927734
2022-05-11,45.615760803222656
2022-05-12,46.225826263427734
2022-05-13,46.72496795654297
2022-05-16,46.82664108276367
2022-05-17,46.47539520263672
2022-05-18,42.72261047363281
2022-05-19,42.5747184753418
2022-05-20,42.54698944091797
2022-05-23,42.667144775390625
2022-05-24,44.14608383178711
2022-05-25,44.349430084228516
2022-05-26,44.275489807128906
2022-05-27,44.56202697753906
2022-05-31,44.28472900390625
2022-06-01,43.44358444213867
2022-06-02,42.288177490234375
2022-06-03,42.269691467285156
2022-06-06,42.436065673828125
2022-06-07,43.07386016845703
2022-06-08,43.730125427246094
2022-06-09,43.44358444213867
2022-06-10,43.37887954711914
2022-06-13,42.38984680175781
2022-06-14,42.00162887573242
2022-06-15,41.881465911865234
2022-06-16,41.76130294799805
2022-06-17,41.95541763305664
2022-06-21,43.44358444213867
2022-06-22,43.41586685180664
2022-06-23,43.813323974609375
2022-06-24,44.77462387084961
2022-06-27,44.497318267822266
2022-06-28,44.2662467956543
2022-06-29,44.73765563964844
2022-06-30,44.41414260864258
2022-07-01,44.82084274291992
2022-07-05,44.599002838134766
2022-07-06,45.046104431152344
2022-07-07,45.24171447753906
2022-07-08,45.251033782958984
2022-07-11,45.40007019042969
2022-07-12,45.539791107177734
2022-07-13,46.07073211669922
2022-07-14,45.68882369995117
2022-07-15,45.390750885009766
2022-07-18,44.878440856933594
2022-07-19,45.10199737548828
2022-07-20,44.75735855102539
2022-07-21,44.347503662109375
2022-07-22,44.57105255126953
2022-07-25,45.27898025512695
2022-07-26,45.642250061035156
2022-07-27,45.23240661621094
2022-07-28,45.7540283203125
2022-07-29,45.96826171875
2022-08-01,46.18251419067383
2022-08-02,45.82855224609375
2022-08-03,46.28497314453125
2022-08-04,45.58636474609375
2022-08-05,46.033470153808594
2022-08-08,46.1452522277832
2022-08-09,46.275657653808594
2022-08-10,46.5178337097168
2022-08-11,46.65755844116211
2022-08-12,46.5178337097168
2022-08-15,46.620296478271484
2022-08-16,47.2164421081543
2022-08-17,47.2164421081543
2022-08-18,47.30958938598633
2022-08-19,47.79396057128906
2022-08-22,47.365478515625
2022-08-23,47.65423583984375
2022-08-24,48.01750946044922
2022-08-25,47.68217468261719
2022-08-26,47.2164421081543
2022-08-29,47.63561248779297
2022-08-30,47.2164421081543
2022-08-31,46.92768859863281
2022-09-01,45.98689651489258
2022-09-02,45.76334762573242
2022-09-06,45.46527099609375
2022-09-07,45.93101119995117
2022-09-08,44.56174087524414
2022-09-09,44.64557647705078
2022-09-12,45.18582534790039
2022-09-13,44.04011154174805
2022-09-14,44.096004486083984
2022-09-15,43.86313247680664
2022-09-16,44.42201614379883
2022-09-19,44.75735855102539
2022-09-20,44.49653625488281
2022-09-21,45.204463958740234
2022-09-22,45.80992126464844
2022-09-23,45.26966857910156
2022-09-26,44.69214630126953
2022-09-27,43.85382080078125
2022-09-28,44.59900665283203
2022-09-29,43.78861618041992
2022-09-30,43.89107894897461
2022-10-03,44.44996643066406
2022-10-04,44.76667022705078
2022-10-05,44.67279815673828
2022-10-06,43.940608978271484
2022-10-07,43.771644592285156
2022-10-10,44.794830322265625
2022-10-11,45.6396598815918
2022-10-12,46.08084487915039
2022-10-13,47.51706314086914
2022-10-14,47.28239059448242
2022-10-17,46.9444580078125
2022-10-18,47.45135498046875
2022-10-19,47.85499572753906
2022-10-20,46.82242202758789
2022-10-21,47.16974639892578
2022-10-24,47.498287200927734
2022-10-25,48.023963928222656
2022-10-26,48.380672454833984
2022-10-27,48.624725341796875
2022-10-28,49.49772262573242
2022-10-31,49.666690826416016
2022-11-01,49.3475227355957
2022-11-02,49.05652618408203
2022-11-03,48.08967590332031
2022-11-04,47.71419143676758
2022-11-07,47.98640823364258
2022-11-08,48.380672454833984
2022-11-09,48.28679656982422
2022-11-10,47.45135498046875
2022-11-11,45.96820831298828
2022-11-14,45.65843200683594
2022-11-15,45.81801223754883
2022-11-16,47.60154724121094
2022-11-17,47.39503479003906
2022-11-18,48.399444580078125
2022-11-21,48.99081802368164
2022-11-22,49.3475227355957
2022-11-23,49.319366455078125
2022-11-25,49.788719177246094
2022-11-28,49.67607879638672
2022-11-29,49.39446258544922
2022-11-30,50.38010025024414
2022-12-01,50.30500793457031
2022-12-02,50.78374099731445
2022-12-05,50.032779693603516
2022-12-06,49.741790771484375
2022-12-07,52.736244201660156
2022-12-08,53.57168960571289
2022-12-09,52.24811553955078
2022-12-12,53.42149353027344
2022-12-13,52.82072067260742
2022-12-14,53.505977630615234
2022-12-15,53.43088150024414
2022-12-16,53.56229782104492
2022-12-19,53.34640121459961
2022-12-20,52.736244201660156
2022-12-21,53.42149353027344
2022-12-22,53.33700942993164
2022-12-23,53.7688102722168
2022-12-27,54.02225875854492
2022-12-28,53.54352569580078
2022-12-29,53.2337532043457
2022-12-30,53.27130126953125
2023-01-03,52.7550163269043
2023-01-04,52.68886947631836
2023-01-05,53.047943115234375
2023-01-06,53.87002182006836
2023-01-09,52.868408203125
2023-01-10,52.9156494140625
2023-01-11,52.56603240966797
2023-01-12,51.71559524536133
2023-01-13,51.93292999267578
2023-01-17,51.649452209472656
2023-01-18,49.68401336669922
2023-01-19,49.50448226928711
2023-01-20,49.173763275146484
2023-01-23,48.73908996582031
2023-01-24,48.56901168823242
2023-01-25,48.8146858215332
2023-01-26,47.879215240478516
2023-01-27,48.313880920410156
2023-01-30,49.04146957397461
2023-01-31,49.06981658935547
2023-02-01,48.82413864135742
2023-02-02,47.60519027709961
2023-02-03,48.07765197753906
2023-02-06,49.21155548095703
2023-02-07,48.474517822265625
2023-02-08,48.096553802490234
2023-02-09,47.728031158447266
2023-02-10,48.597354888916016
2023-02-13,48.94697189331055
2023-02-14,48.20994186401367
2023-02-15,48.143798828125
2023-02-16,48.08709716796875
2023-02-17,49.466678619384766
2023-02-21,50.41160583496094
2023-02-22,50.06198501586914
2023-02-23,50.12813186645508
2023-02-24,50.2037239074707
2023-02-27,50.19427490234375
2023-02-28,49.6273193359375
2023-03-01,49.05091857910156
2023-03-02,49.53282928466797
2023-03-03,49.52338409423828
2023-03-06,49.68401336669922
2023-03-07,49.25880432128906
2023-03-08,50.21317672729492
2023-03-09,49.447792053222656
2023-03-10,49.61787033081055
2023-03-13,50.34546661376953
2023-03-14,50.8084716796875
2023-03-15,51.34708023071289
2023-03-16,51.08250427246094
2023-03-17,50.43995666503906
2023-03-20,51.101402282714844
2023-03-21,51.101402282714844
2023-03-22,50.63839340209961
2023-03-23,50.553348541259766
2023-03-24,51.53606414794922
2023-03-27,51.67780303955078
2023-03-28,51.7344970703125
2023-03-29,51.61166000366211
2023-03-30,51.403778076171875
2023-03-31,51.95183181762695
2023-04-03,52.11246871948242
2023-04-04,51.95183181762695
2023-04-05,52.855594635009766
2023-04-06,52.76997375488281
2023-04-10,52.66532516479492
2023-04-11,53.074398040771484
2023-04-12,52.66532516479492
2023-04-13,52.62726974487305
2023-04-14,52.113555908203125
2023-04-17,52.52262496948242
2023-04-18,52.43700408935547
2023-04-19,51.590328216552734
2023-04-20,51.733028411865234
2023-04-21,51.05758285522461
2023-04-24,50.8863525390625
2023-04-25,52.008907318115234
2023-04-26,51.88523864746094
2023-04-27,52.30381774902344
2023-04-28,51.65692138671875
2023-05-01,51.97085952758789
2023-05-02,51.89474868774414
2023-05-03,51.89474868774414
2023-05-04,51.68546676635742
2023-05-05,52.075504302978516
2023-05-08,51.80913162231445
2023-05-09,51.942317962646484
2023-05-10,51.704490661621094
2023-05-11,51.80913162231445
2023-05-12,51.68546676635742
2023-05-15,50.734134674072266
2023-05-16,50.43922424316406
2023-05-17,50.97196960449219
2023-05-18,50.27750015258789
2023-05-19,50.11577606201172
2023-05-22,49.078826904296875
2023-05-23,49.3452033996582
2023-05-24,49.088340759277344
2023-05-25,48.95515823364258
2023-05-26,49.002723693847656
2023-05-30,47.918212890625
2023-05-31,48.089454650878906
2023-06-01,48.18458557128906
2023-06-02,48.96467590332031
2023-06-05,49.050296783447266
2023-06-06,48.127506256103516
2023-06-07,43.8370361328125
2023-06-08,44.493446350097656
2023-06-09,43.80849075317383
2023-06-12,43.74189758300781
2023-06-13,43.998756408691406
2023-06-14,43.67530822753906
2023-06-15,44.179508209228516
2023-06-16,44.16048049926758
2023-06-20,43.56114959716797
2023-06-21,43.45650100708008
2023-06-22,43.551631927490234
2023-06-23,43.37088394165039
2023-06-26,43.599205017089844
2023-06-27,43.95119094848633
2023-06-28,43.11402130126953
2023-06-29,43.2662353515625
2023-06-30,43.48503875732422
2023-07-03,44.24610137939453
2023-07-05,44.09266662597656
2023-07-06,44.13102722167969
2023-07-07,43.67073440551758
2023-07-10,44.102264404296875
2023-07-11,44.30363845825195
2023-07-12,44.035133361816406
2023-07-13,43.66114044189453
2023-07-14,43.526885986328125
2023-07-17,43.095359802246094
2023-07-18,43.01864242553711
2023-07-19,44.00636291503906
2023-07-20,44.63926696777344
2023-07-21,44.42830276489258
2023-07-24,44.5050163269043
2023-07-25,44.370765686035156
2023-07-26,44.294044494628906
2023-07-27,44.150203704833984
2023-07-28,44.351585388183594
2023-07-31,43.93923568725586
2023-08-01,43.63236999511719
2023-08-02,44.31322479248047
2023-08-03,43.75703811645508
2023-08-04,43.29673767089844
2023-08-07,42.519989013671875
2023-08-08,41.532264709472656
2023-08-09,42.1651725769043
2023-08-10,42.203529357910156
2023-08-11,42.24188995361328
2023-08-14,41.88707733154297
2023-08-15,41.22540283203125
2023-08-16,41.15827178955078
2023-08-17,40.6308479309082
2023-08-18,41.07197189331055
2023-08-21,40.33357620239258
2023-08-22,40.17055130004883
2023-08-23,40.07465362548828
2023-08-24,40.055477142333984
2023-08-25,40.35274887084961
2023-08-28,40.4965934753418
2023-08-29,40.54454040527344
2023-08-30,40.237674713134766
2023-08-31,39.98834991455078
2023-09-01,39.21159744262695
2023-09-05,39.52805709838867
2023-09-06,39.4129753112793
2023-09-07,40.103424072265625
2023-09-08,40.448646545410156
2023-09-11,40.96648025512695
2023-09-12,40.83222961425781
2023-09-13,40.96648025512695
2023-09-14,41.70487976074219
2023-09-15,41.273345947265625
2023-09-18,40.96648025512695
2023-09-19,40.5828971862793
2023-09-20,40.928123474121094
2023-09-21,41.139095306396484
2023-09-22,40.861000061035156
2023-09-25,40.25685501098633
2023-09-26,40.0458869934082
2023-09-27,39.75819778442383
2023-09-28,39.56640625
2023-09-29,39.393798828125
2023-10-02,37.8786506652832
2023-10-03,38.23345947265625
2023-10-04,38.63999557495117
2023-10-05,37.91404724121094
2023-10-06,38.19474411010742
2023-10-09,38.949737548828125
2023-10-10,38.291542053222656
2023-10-11,38.165706634521484
2023-10-12,36.839637756347656
2023-10-13,38.436729431152344
2023-10-16,38.8142204284668
2023-10-17,38.35929870605469
2023-10-18,38.562564849853516
2023-10-19,38.504486083984375
2023-10-20,38.4464111328125
2023-10-23,38.243141174316406
2023-10-24,38.330257415771484
2023-10-25,39.58857345581055
2023-10-26,39.617610931396484
2023-10-27,39.1433219909668
2023-10-30,39.10460662841797
2023-10-31,39.11428451538086
2023-11-01,39.36595153808594
2023-11-02,39.956390380859375
2023-11-03,39.675689697265625
2023-11-06,39.394989013671875
2023-11-07,39.133644104003906
2023-11-08,38.97877502441406
2023-11-09,39.3369140625
2023-11-10,39.12396240234375
2023-11-13,39.12396240234375
2023-11-14,39.26915740966797
2023-11-15,39.20139694213867
2023-11-16,39.81119918823242
2023-11-17,39.569217681884766
2023-11-20,39.42402648925781
2023-11-21,39.34659194946289
2023-11-22,39.64665222167969
2023-11-24,39.830562591552734
2023-11-27,39.52082061767578
2023-11-28,39.1433219909668
2023-11-29,38.48512649536133
2023-11-30,38.89166259765625
2023-12-01,39.29819107055664
2023-12-04,39.695045471191406
2023-12-05,39.07556915283203
2023-12-06,41.853546142578125
2023-12-07,42.0471305847168
2023-12-08,41.53412628173828
2023-12-11,42.42462921142578
2023-12-12,42.96666717529297
2023-12-13,43.886207580566406
2023-12-14,42.98603439331055
2023-12-15,42.4730224609375
2023-12-18,42.356868743896484
2023-12-19,42.27943420410156
2023-12-20,41.234066009521484
2023-12-21,41.398616790771484
2023-12-22,41.62124252319336
2023-12-26,41.60187911987305
2023-12-27,41.476043701171875
2023-12-28,41.6115608215332
2023-12-29,41.843868255615234
2024-01-02,43.30544662475586
2024-01-03,43.461605072021484
2024-01-04,42.427040100097656
2024-01-05,42.56368637084961
2024-01-08,42.876007080078125
2024-01-09,43.72513198852539
2024-01-10,42.67104721069336
2024-01-11,42.41728210449219
2024-01-12,42.37824249267578
2024-01-16,42.495361328125
2024-01-17,43.06145095825195
2024-01-18,42.661285400390625
2024-01-19,42.11471939086914
2024-01-22,42.13423538208008
2024-01-23,43.18832778930664
2024-01-24,43.06145095825195
2024-01-25,43.17856979370117
2024-01-26,43.43233108520508
2024-01-29,42.7296028137207
2024-01-30,43.60801315307617
2024-01-31,43.55921173095703
2024-02-01,44.11553955078125
2024-02-02,43.744651794433594
2024-02-05,42.67104721069336
2024-02-06,43.29568862915039
2024-02-07,42.58320617675781
2024-02-08,42.065921783447266
2024-02-09,40.98255157470703
2024-02-12,41.45103454589844
2024-02-13,40.728790283203125
2024-02-14,39.93822479248047
2024-02-15,40.28958511352539
2024-02-16,40.45551300048828
2024-02-20,41.14847183227539
2024-02-21,41.57791519165039
2024-02-22,41.18751525878906
2024-02-23,41.431514739990234
2024-02-26,41.167991638183594
2024-02-27,41.246070861816406
2024-02-28,41.13871383666992
2024-02-29,41.6169548034668
2024-03-01,41.84143829345703
2024-03-04,42.241600036621094
2024-03-05,41.919517517089844
2024-03-06,42.2611198425293
2024-03-07,41.060630798339844
2024-03-08,41.23631286621094
2024-03-11,41.97807693481445
2024-03-12,41.97807693481445
2024-03-13,41.78287887573242
2024-03-14,40.953269958496094
2024-03-15,41.68527603149414
2024-03-18,42.280643463134766
2024-03-19,42.52464294433594
2024-03-20,42.30991744995117
2024-03-21,42.212318420410156
2024-03-22,42.50511932373047
2024-03-25,42.329437255859375
2024-03-26,42.329437255859375
2024-03-27,43.01264572143555
2024-03-28,43.38352966308594
2024-04-01,43.5884895324707
2024-04-02,43.354251861572266
2024-04-03,42.26177978515625
2024-04-04,43.29520034790039
2024-04-05,42.616092681884766
2024-04-08,43.02946472167969
2024-04-09,43.74793243408203
2024-04-10,42.99009323120117
2024-04-11,42.52751541137695
2024-04-12,41.64173126220703
2024-04-15,42.01572799682617
2024-04-16,42.33067321777344
2024-04-17,42.625938415527344
2024-04-18,43.01961898803711
2024-04-19,43.50188064575195
2024-04-22,44.407344818115234
2024-04-23,44.249874114990234
2024-04-24,44.820716857910156
2024-04-25,44.65340042114258
2024-04-26,44.14160919189453
2024-04-29,44.2203483581543
2024-04-30,44.9880256652832
2024-05-01,44.81087112426758
2024-05-02,45.16518783569336
2024-05-03,44.171142578125
2024-05-06,44.171142578125
2024-05-07,44.44671630859375
2024-05-08,44.29908752441406
2024-05-09,44.53529357910156
2024-05-10,45.224239349365234
2024-05-13,45.49981689453125
2024-05-14,45.283287048339844
2024-05-15,44.99787139892578
2024-05-16,45.972232818603516
2024-05-17,45.7261848449707
2024-05-20,45.6474494934082
2024-05-21,45.302974700927734
2024-05-22,45.55887222290039
2024-05-23,44.91913604736328
2024-05-24,44.62387466430664
2024-05-28,43.521568298339844
2024-05-29,42.73419952392578
2024-05-30,42.89167404174805
2024-05-31,43.679039001464844
2024-06-03,43.521568298339844
2024-06-04,43.48219680786133
2024-06-05,43.40345764160156
2024-06-06,42.84246063232422
2024-06-07,42.18304443359375
2024-06-10,41.78936004638672
2024-06-11,42.419254302978516
2024-06-12,42.11415100097656
2024-06-13,42.803096771240234
2024-06-14,43.29520034790039
2024-06-17,44.20066833496094
2024-06-18,44.249874114990234
2024-06-20,44.04319381713867
2024-06-21,43.806983947753906
2024-06-24,44.55498123168945
2024-06-25,43.492034912109375
2024-06-26,44.90929412841797
2024-06-27,44.30892562866211
2024-06-28,44.47624206542969
2024-07-01,44.55498123168945
2024-07-02,44.81087112426758
2024-07-03,44.66202926635742
2024-07-05,44.77117919921875
2024-07-08,44.67195510864258
2024-07-09,45.029170989990234
2024-07-10,45.21770095825195
2024-07-11,44.97956085205078
2024-07-12,45.11847686767578
2024-07-15,45.24747085571289
2024-07-16,45.74360275268555
2024-07-17,47.35108184814453
2024-07-18,47.53961181640625
2024-07-19,46.04128646850586
2024-07-22,45.86267852783203
2024-07-23,45.22762680053711
2024-07-24,46.11074447631836
2024-07-25,45.91229248046875
2024-07-26,46.388580322265625
2024-07-29,46.63664627075195
2024-07-30,47.26177978515625
2024-07-31,46.49773025512695
2024-08-01,47.51976776123047
2024-08-02,48.72040939331055
2024-08-05,48.4525032043457
2024-08-06,48.39296340942383
2024-08-07,48.32350540161133
2024-08-08,48.571571350097656
2024-08-09,48.75018310546875
2024-08-12,48.065513610839844
2024-08-13,48.33342742919922
2024-08-14,49.246315002441406
2024-08-15,48.561649322509766
2024-08-16,48.72040939331055
2024-08-19,49.5638427734375
2024-08-20,49.980594635009766
2024-08-21,50.19889450073242
2024-08-22,50.20881652832031
2024-08-23,50.40726852416992
2024-08-26,50.050052642822266
2024-08-27,49.45469284057617
2024-08-28,49.78213882446289
2024-08-29,48.8692512512207
2024-08-30,49.33562088012695
2024-09-03,50.95301818847656
2024-09-04,51.24077606201172
2024-09-05,50.94309616088867
2024-09-06,51.48884201049805
2024-09-09,51.340003967285156
2024-09-10,50.70494842529297
2024-09-11,48.760101318359375
2024-09-12,49.3951530456543
2024-09-13,50.695030212402344
2024-09-16,51.16139602661133
2024-09-17,51.1217041015625
2024-09-18,50.68510818481445
2024-09-19,50.44696044921875
2024-09-20,50.8140983581543
2024-09-23,50.05997848510742
2024-09-24,49.26616287231445
2024-09-25,49.107398986816406
2024-09-26,49.03793716430664
2024-09-27,48.9784049987793
2024-09-30,48.54180145263672
2024-10-01,47.98613357543945
2024-10-02,47.48999786376953
2024-10-03,47.290000915527344
2024-10-04,47.349998474121094
2024-10-07,47.130001068115234
2024-10-08,47.56999969482422
2024-10-09,47.5
2024-10-10,47.84000015258789
2024-10-11,47.40999984741211
2024-10-14,48.099998474121094
2024-10-15,48.36000061035156
2024-10-16,48.349998474121094
2024-10-17,48.709999084472656
2024-10-18,48.5
2024-10-21,47.2599983215332
2024-10-22,47.36000061035156
2024-10-23,46.959999084472656
2024-10-24,46.9900016784668
2024-10-25,47.06999969482422
2024-10-28,47.630001068115234
2024-10-29,46.7599983215332
2024-10-30,46.68000030517578
2024-10-31,46.650001525878906
2024-11-01,46.33000183105469
2024-11-04,46.380001068115234
2024-11-05,46.7400016784668
2024-11-06,46.2400016784668
2024-11-07,45.119998931884766
2024-11-08,45.59000015258789
2024-11-11,44.7599983215332
2024-11-12,44.2400016784668
2024-11-13,44.27000045776367
2024-11-14,44.45000076293945
2024-11-15,43.150001525878906
2024-11-18,43.52000045776367
2024-11-19,43.529998779296875
2024-11-20,43.810001373291016
2024-11-21,44.459999084472656
2024-11-22,45.290000915527344
2024-11-25,45.93000030517578
2024-11-26,46.599998474121094
2024-11-27,46.06999969482422
2024-11-29,46.20000076293945
2024-12-02,46.22999954223633
2024-12-03,45.529998779296875
2024-12-04,42.689998626708984
2024-12-05,42.630001068115234
2024-12-06,42.72999954223633
2024-12-09,43.11000061035156
2024-12-10,43.540000915527344
2024-12-11,43.0
2024-12-12,42.91999816894531
2024-12-13,42.9900016784668
2024-12-16,42.560001373291016
2024-12-17,43.04999923706055
