,LHX
2017-09-15,110.70094299316406
2017-09-18,112.54199981689453
2017-09-19,114.22603607177734
2017-09-20,114.828125
2017-09-21,114.35693359375
2017-09-22,115.00260162353516
2017-09-25,114.08644104003906
2017-09-26,114.7583236694336
2017-09-27,114.61868286132812
2017-09-28,114.26091766357422
2017-09-29,114.89788055419922
2017-10-02,115.88390350341797
2017-10-03,116.32018280029297
2017-10-04,116.92223358154297
2017-10-05,117.6115493774414
2017-10-06,118.37068176269531
2017-10-09,118.56263732910156
2017-10-10,118.72843170166016
2017-10-11,118.6673355102539
2017-10-12,119.20833587646484
2017-10-13,119.15599060058594
2017-10-16,118.58008575439453
2017-10-17,118.7458724975586
2017-10-18,117.65518188476562
2017-10-19,118.32705688476562
2017-10-20,119.30429077148438
2017-10-23,119.38285064697266
2017-10-24,119.5050048828125
2017-10-25,119.15599060058594
2017-10-26,118.54515838623047
2017-10-27,119.12979888916016
2017-10-30,118.35321807861328
2017-10-31,121.56423950195312
2017-11-01,119.67076110839844
2017-11-02,119.62715911865234
2017-11-03,121.6427230834961
2017-11-06,121.27627563476562
2017-11-07,121.6078109741211
2017-11-08,123.28311920166016
2017-11-09,120.02853393554688
2017-11-10,121.07559204101562
2017-11-13,121.25882720947266
2017-11-14,121.5816421508789
2017-11-15,121.25882720947266
2017-11-16,122.96733856201172
2017-11-17,122.52044677734375
2017-11-20,124.34282684326172
2017-11-21,126.16526794433594
2017-11-22,124.86856079101562
2017-11-24,126.11272430419922
2017-11-27,125.72718048095703
2017-11-28,126.34049224853516
2017-11-29,125.48185729980469
2017-11-30,126.60331726074219
2017-12-01,125.16645812988281
2017-12-04,124.14134216308594
2017-12-05,124.92109680175781
2017-12-06,124.86856079101562
2017-12-07,125.46434020996094
2017-12-08,125.5081787109375
2017-12-11,124.97368621826172
2017-12-12,123.9047622680664
2017-12-13,124.36039733886719
2017-12-14,123.77334594726562
2017-12-15,126.24407958984375
2017-12-18,124.99998474121094
2017-12-19,124.912353515625
2017-12-20,124.71083068847656
2017-12-21,125.10511779785156
2017-12-22,125.09637451171875
2017-12-26,124.58817291259766
2017-12-27,125.48185729980469
2017-12-28,125.48185729980469
2017-12-29,124.10629272460938
2018-01-02,124.47429656982422
2018-01-03,125.13142395019531
2018-01-04,124.7896957397461
2018-01-05,125.9374771118164
2018-01-08,128.2679901123047
2018-01-09,127.58460235595703
2018-01-10,127.17281341552734
2018-01-11,127.30429077148438
2018-01-12,128.9777069091797
2018-01-16,127.71605682373047
2018-01-17,129.32815551757812
2018-01-18,127.68975067138672
2018-01-19,127.82117462158203
2018-01-22,125.45557403564453
2018-01-23,124.772216796875
2018-01-24,125.3767318725586
2018-01-25,126.57703399658203
2018-01-26,128.0489959716797
2018-01-29,128.960205078125
2018-01-30,136.95066833496094
2018-01-31,139.6404266357422
2018-02-01,138.15098571777344
2018-02-02,136.59140014648438
2018-02-05,129.8450469970703
2018-02-06,130.2305908203125
2018-02-07,133.86659240722656
2018-02-08,131.28196716308594
2018-02-09,134.06808471679688
2018-02-12,133.86659240722656
2018-02-13,134.06808471679688
2018-02-14,135.776611328125
2018-02-15,136.8805389404297
2018-02-16,137.25730895996094
2018-02-20,137.56393432617188
2018-02-21,138.5802459716797
2018-02-22,138.4225616455078
2018-02-23,139.13223266601562
2018-02-26,139.78057861328125
2018-02-27,139.32498168945312
2018-02-28,136.81039428710938
2018-03-01,133.9366912841797
2018-03-02,134.80406188964844
2018-03-05,135.15455627441406
2018-03-06,135.51373291015625
2018-03-07,136.9735565185547
2018-03-08,136.9559326171875
2018-03-09,138.69712829589844
2018-03-12,138.96096801757812
2018-03-13,139.0312957763672
2018-03-14,138.57406616210938
2018-03-15,139.1016387939453
2018-03-16,137.6331024169922
2018-03-19,137.56271362304688
2018-03-20,139.66448974609375
2018-03-21,140.53504943847656
2018-03-22,135.9270782470703
2018-03-23,138.2310333251953
2018-03-26,142.5224609375
2018-03-27,141.00994873046875
2018-03-28,140.50868225097656
2018-03-29,141.82777404785156
2018-04-02,140.37677001953125
2018-04-03,140.4383087158203
2018-04-04,142.71591186523438
2018-04-05,144.5098876953125
2018-04-06,141.61669921875
2018-04-09,143.1908416748047
2018-04-10,142.8039093017578
2018-04-11,142.33782958984375
2018-04-12,143.1292724609375
2018-04-13,142.18832397460938
2018-04-16,145.25738525390625
2018-04-17,146.8226776123047
2018-04-18,147.98342895507812
2018-04-19,148.49351501464844
2018-04-20,147.73724365234375
2018-04-23,148.61660766601562
2018-04-24,144.9407958984375
2018-04-25,141.72222900390625
2018-04-26,140.48228454589844
2018-04-27,139.0752716064453
2018-04-30,137.55393981933594
2018-05-01,133.47352600097656
2018-05-02,129.05905151367188
2018-05-03,129.53387451171875
2018-05-04,131.76756286621094
2018-05-07,131.80276489257812
2018-05-08,135.37306213378906
2018-05-09,136.64813232421875
2018-05-10,137.8089599609375
2018-05-11,137.7561492919922
2018-05-14,136.45465087890625
2018-05-15,136.1996612548828
2018-05-16,135.16197204589844
2018-05-17,134.40573120117188
2018-05-18,135.337890625
2018-05-21,135.83914184570312
2018-05-22,132.55018615722656
2018-05-23,135.36422729492188
2018-05-24,135.3466796875
2018-05-25,134.45848083496094
2018-05-29,132.66458129882812
2018-05-30,134.3265838623047
2018-05-31,132.81716918945312
2018-06-01,134.77674865722656
2018-06-04,134.9621124267578
2018-06-05,135.00624084472656
2018-06-06,135.47406005859375
2018-06-07,135.03273010253906
2018-06-08,136.5067901611328
2018-06-11,136.13604736328125
2018-06-12,134.48548889160156
2018-06-13,134.37953186035156
2018-06-14,132.35821533203125
2018-06-15,131.72268676757812
2018-06-18,131.75794982910156
2018-06-19,128.3861083984375
2018-06-20,128.19189453125
2018-06-21,126.35594177246094
2018-06-22,126.84143829345703
2018-06-25,127.212158203125
2018-06-26,127.36219787597656
2018-06-27,126.94735717773438
2018-06-28,127.77706909179688
2018-06-29,127.58290100097656
2018-07-02,128.84510803222656
2018-07-03,128.65975952148438
2018-07-05,127.07976531982422
2018-07-06,127.37100219726562
2018-07-09,128.8274383544922
2018-07-10,129.25997924804688
2018-07-11,127.78588104248047
2018-07-12,130.2309112548828
2018-07-13,131.4225616455078
2018-07-16,132.0227813720703
2018-07-17,133.8498992919922
2018-07-18,134.30014038085938
2018-07-19,132.87014770507812
2018-07-20,133.19671630859375
2018-07-23,132.56117248535156
2018-07-24,133.267333984375
2018-07-25,133.60276794433594
2018-07-26,135.2710418701172
2018-07-27,135.82711791992188
2018-07-30,132.74656677246094
2018-07-31,145.5984344482422
2018-08-01,144.69808959960938
2018-08-02,144.2655487060547
2018-08-03,143.32994079589844
2018-08-06,143.55946350097656
2018-08-07,144.87464904785156
2018-08-08,145.18356323242188
2018-08-09,145.26304626464844
2018-08-10,144.106689453125
2018-08-13,143.48004150390625
2018-08-14,145.5543212890625
2018-08-15,143.70065307617188
2018-08-16,144.6363067626953
2018-08-17,145.34243774414062
2018-08-20,145.82794189453125
2018-08-21,146.6576690673828
2018-08-22,144.4950714111328
2018-08-23,143.0651397705078
2018-08-24,144.0802459716797
2018-08-27,145.18356323242188
2018-08-28,145.34243774414062
2018-08-29,145.34243774414062
2018-08-30,143.40936279296875
2018-08-31,143.44467163085938
2018-09-04,143.3211212158203
2018-09-05,143.59474182128906
2018-09-06,143.17372131347656
2018-09-07,141.98590087890625
2018-09-10,142.87228393554688
2018-09-11,142.99642944335938
2018-09-12,143.31552124023438
2018-09-13,144.90225219726562
2018-09-14,146.0102081298828
2018-09-17,147.54373168945312
2018-09-18,148.9442596435547
2018-09-19,146.71932983398438
2018-09-20,144.1842041015625
2018-09-21,145.6201934814453
2018-09-24,143.8296356201172
2018-09-25,146.0899658203125
2018-09-26,146.47999572753906
2018-09-27,148.20851135253906
2018-09-28,149.990234375
2018-10-01,149.4229736328125
2018-10-02,149.36087036132812
2018-10-03,149.8838348388672
2018-10-04,149.4672393798828
2018-10-05,148.5276641845703
2018-10-08,148.33262634277344
2018-10-09,147.40187072753906
2018-10-10,142.4025421142578
2018-10-11,136.702880859375
2018-10-12,137.27902221679688
2018-10-15,153.5713653564453
2018-10-16,153.81954956054688
2018-10-17,152.0821990966797
2018-10-18,151.31097412109375
2018-10-19,149.7420196533203
2018-10-22,152.18850708007812
2018-10-23,149.9015655517578
2018-10-24,143.77642822265625
2018-10-25,142.73936462402344
2018-10-26,142.57093811035156
2018-10-29,130.02813720703125
2018-10-30,133.71563720703125
2018-10-31,131.81874084472656
2018-11-01,132.9710693359375
2018-11-02,130.32958984375
2018-11-05,132.56332397460938
2018-11-06,133.45860290527344
2018-11-07,135.70123291015625
2018-11-08,134.30067443847656
2018-11-09,135.7455596923828
2018-11-12,131.8098907470703
2018-11-13,133.34336853027344
2018-11-14,132.43922424316406
2018-11-15,133.8751983642578
2018-11-16,133.76882934570312
2018-11-19,131.2780303955078
2018-11-20,129.8508758544922
2018-11-21,128.9469757080078
2018-11-23,129.28538513183594
2018-11-26,129.810791015625
2018-11-27,125.3757095336914
2018-11-28,127.88715362548828
2018-11-29,127.46857452392578
2018-11-30,127.30827331542969
2018-12-03,127.17469787597656
2018-12-04,123.82612609863281
2018-12-06,124.45844268798828
2018-12-07,124.14671325683594
2018-12-10,127.75350952148438
2018-12-11,129.1161346435547
2018-12-12,130.93296813964844
2018-12-13,132.19752502441406
2018-12-14,132.22427368164062
2018-12-17,129.94436645507812
2018-12-18,127.30827331542969
2018-12-19,123.30958557128906
2018-12-20,119.8185043334961
2018-12-21,114.5373764038086
2018-12-24,113.33509826660156
2018-12-26,114.1989517211914
2018-12-27,117.23582458496094
2018-12-28,116.826171875
2018-12-31,119.91647338867188
2019-01-02,118.57172393798828
2019-01-03,115.81981658935547
2019-01-04,118.37576293945312
2019-01-07,119.15055847167969
2019-01-08,119.1060562133789
2019-01-09,118.76760864257812
2019-01-10,120.13018798828125
2019-01-11,121.92921447753906
2019-01-14,122.93551635742188
2019-01-15,123.60348510742188
2019-01-16,121.62638092041016
2019-01-17,123.47879028320312
2019-01-18,127.1568603515625
2019-01-22,124.01313018798828
2019-01-23,126.56909942626953
2019-01-24,126.39988708496094
2019-01-25,127.78030395507812
2019-01-28,127.07675170898438
2019-01-29,138.23565673828125
2019-01-30,137.95068359375
2019-01-31,136.41891479492188
2019-02-01,136.94436645507812
2019-02-04,140.02574157714844
2019-02-05,140.53338623046875
2019-02-06,140.39088439941406
2019-02-07,140.20384216308594
2019-02-08,142.63514709472656
2019-02-11,143.08045959472656
2019-02-12,144.34510803222656
2019-02-13,144.23818969726562
2019-02-14,144.48751831054688
2019-02-15,146.7674560546875
2019-02-19,146.58038330078125
2019-02-20,147.12367248535156
2019-02-21,146.56259155273438
2019-02-22,147.72926330566406
2019-02-25,145.9481201171875
2019-02-26,144.57659912109375
2019-02-27,144.3183135986328
2019-02-28,146.88319396972656
2019-03-01,146.75851440429688
2019-03-04,145.4583282470703
2019-03-05,144.64785766601562
2019-03-06,143.04478454589844
2019-03-07,144.20301818847656
2019-03-08,144.69496154785156
2019-03-11,145.99183654785156
2019-03-12,144.30140686035156
2019-03-13,144.68600463867188
2019-03-14,143.49647521972656
2019-03-15,143.71112060546875
2019-03-18,146.0544891357422
2019-03-19,145.75035095214844
2019-03-20,143.98838806152344
2019-03-21,145.04376220703125
2019-03-22,142.458984375
2019-03-25,142.8704071044922
2019-03-26,142.8614501953125
2019-03-27,142.12806701660156
2019-03-28,143.04034423828125
2019-03-29,142.84356689453125
2019-04-01,146.0544891357422
2019-04-02,144.80230712890625
2019-04-03,143.10296630859375
2019-04-04,145.16897583007812
2019-04-05,147.1277313232422
2019-04-08,146.6894989013672
2019-04-09,145.94708251953125
2019-04-10,145.50885009765625
2019-04-11,147.77171325683594
2019-04-12,150.11500549316406
2019-04-15,148.20993041992188
2019-04-16,148.57662963867188
2019-04-17,148.61241149902344
2019-04-18,148.15623474121094
2019-04-22,147.44970703125
2019-04-23,149.8288116455078
2019-04-24,148.83599853515625
2019-04-25,147.351318359375
2019-04-26,148.87179565429688
2019-04-29,147.72695922851562
2019-04-30,150.70530700683594
2019-05-01,160.69564819335938
2019-05-02,159.00526428222656
2019-05-03,159.10365295410156
2019-05-06,159.6492462158203
2019-05-07,158.03038024902344
2019-05-08,160.43629455566406
2019-05-09,162.0462188720703
2019-05-10,162.5112762451172
2019-05-13,162.3056182861328
2019-05-14,162.88690185546875
2019-05-15,164.14801025390625
2019-05-16,165.5260772705078
2019-05-17,164.87069702148438
2019-05-20,164.3051300048828
2019-05-21,168.56939697265625
2019-05-22,169.08111572265625
2019-05-23,169.26065063476562
2019-05-24,167.94998168945312
2019-05-28,167.4113311767578
2019-05-29,167.05224609375
2019-05-30,167.63575744628906
2019-05-31,168.0487060546875
2019-06-03,170.44569396972656
2019-06-04,172.4566650390625
2019-06-05,177.48397827148438
2019-06-06,177.47506713867188
2019-06-07,177.94190979003906
2019-06-10,176.4785614013672
2019-06-11,168.92848205566406
2019-06-12,169.4312286376953
2019-06-13,170.41876220703125
2019-06-14,171.1100311279297
2019-06-17,172.4296875
2019-06-18,176.2900390625
2019-06-19,178.09449768066406
2019-06-20,179.0102081298828
2019-06-21,177.05308532714844
2019-06-24,177.11595153808594
2019-06-25,175.66159057617188
2019-06-26,171.66659545898438
2019-06-27,170.08660888671875
2019-06-28,169.7903594970703
2019-07-01,159.93310546875
2019-07-02,166.77392578125
2019-07-03,165.4542694091797
2019-07-05,166.04676818847656
2019-07-08,165.79537963867188
2019-07-09,171.70257568359375
2019-07-10,172.91448974609375
2019-07-11,174.5663299560547
2019-07-12,175.70648193359375
2019-07-15,171.962890625
2019-07-16,172.87857055664062
2019-07-17,174.13540649414062
2019-07-18,174.28805541992188
2019-07-19,173.69549560546875
2019-07-22,174.9792938232422
2019-07-23,174.64715576171875
2019-07-24,177.70846557617188
2019-07-25,180.15032958984375
2019-07-26,179.39622497558594
2019-07-29,180.7966766357422
2019-07-30,179.548828125
2019-07-31,186.37171936035156
2019-08-01,183.9028778076172
2019-08-02,183.5168914794922
2019-08-05,180.7966766357422
2019-08-06,184.14527893066406
2019-08-07,186.24600219726562
2019-08-08,192.521240234375
2019-08-09,189.97164916992188
2019-08-12,187.91578674316406
2019-08-13,188.3736572265625
2019-08-14,186.4794158935547
2019-08-15,188.16717529296875
2019-08-16,189.3072967529297
2019-08-19,191.26437377929688
2019-08-20,190.85142517089844
2019-08-21,192.27880859375
2019-08-22,191.4978485107422
2019-08-23,187.52975463867188
2019-08-26,189.9805908203125
2019-08-27,188.95718383789062
2019-08-28,190.4294891357422
2019-08-29,191.4888153076172
2019-08-30,189.79208374023438
2019-09-03,189.6750030517578
2019-09-04,192.48587036132812
2019-09-05,191.116455078125
2019-09-06,193.43185424804688
2019-09-09,188.13436889648438
2019-09-10,187.9541473388672
2019-09-11,187.23342895507812
2019-09-12,188.68392944335938
2019-09-13,186.90005493164062
2019-09-16,192.8012237548828
2019-09-17,193.0354461669922
2019-09-18,193.43185424804688
2019-09-19,192.85528564453125
2019-09-20,190.98130798339844
2019-09-23,192.17056274414062
2019-09-24,190.91822814941406
2019-09-25,191.5399169921875
2019-09-26,192.09848022460938
2019-09-27,188.22445678710938
2019-09-30,187.97216796875
2019-10-01,183.5125274658203
2019-10-02,183.13414001464844
2019-10-03,185.78294372558594
2019-10-04,187.1883544921875
2019-10-07,185.386474609375
2019-10-08,188.52175903320312
2019-10-09,188.24252319335938
2019-10-10,189.1343994140625
2019-10-11,188.24252319335938
2019-10-14,186.17030334472656
2019-10-15,185.16127014160156
2019-10-16,186.2964324951172
2019-10-17,181.03492736816406
2019-10-18,178.45828247070312
2019-10-21,179.88177490234375
2019-10-22,180.7916717529297
2019-10-23,180.53042602539062
2019-10-24,183.8819122314453
2019-10-25,181.05300903320312
2019-10-28,180.7196044921875
2019-10-29,182.88185119628906
2019-10-30,187.23342895507812
2019-10-31,185.8729705810547
2019-11-01,181.45840454101562
2019-11-04,175.62030029296875
2019-11-05,173.91751098632812
2019-11-06,176.53924560546875
2019-11-07,175.57528686523438
2019-11-08,176.60231018066406
2019-11-11,175.82748413085938
2019-11-12,178.557373046875
2019-11-13,179.4943389892578
2019-11-14,179.97181701660156
2019-11-15,182.45840454101562
2019-11-18,182.65667724609375
2019-11-19,183.0260772705078
2019-11-20,184.52159118652344
2019-11-21,180.00035095214844
2019-11-22,179.6205291748047
2019-11-25,177.6763916015625
2019-11-26,180.5880889892578
2019-11-27,181.30245971679688
2019-11-29,181.83595275878906
2019-12-02,175.6689453125
2019-12-03,176.27481079101562
2019-12-04,175.1354522705078
2019-12-05,174.8732147216797
2019-12-06,174.0594024658203
2019-12-09,175.08120727539062
2019-12-10,178.1013946533203
2019-12-11,179.4758758544922
2019-12-12,177.4865264892578
2019-12-13,181.01307678222656
2019-12-16,182.06199645996094
2019-12-17,180.01844787597656
2019-12-18,178.78863525390625
2019-12-19,178.50831604003906
2019-12-20,180.84129333496094
2019-12-23,182.41464233398438
2019-12-24,181.95350646972656
2019-12-26,182.30613708496094
2019-12-27,182.3966064453125
2019-12-30,180.92263793945312
2019-12-31,178.92428588867188
2020-01-02,183.8433837890625
2020-01-03,190.3178253173828
2020-01-06,191.4481201171875
2020-01-07,192.36146545410156
2020-01-08,191.05931091308594
2020-01-09,191.9635772705078
2020-01-10,190.2274169921875
2020-01-13,192.24391174316406
2020-01-14,192.40667724609375
2020-01-15,192.75027465820312
2020-01-16,193.82632446289062
2020-01-17,198.37469482421875
2020-01-21,199.35133361816406
2020-01-22,198.85398864746094
2020-01-23,201.476318359375
2020-01-24,201.63003540039062
2020-01-27,201.0332489013672
2020-01-28,201.77468872070312
2020-01-29,202.16354370117188
2020-01-30,203.22154235839844
2020-01-31,200.1380157470703
2020-02-03,199.74012756347656
2020-02-04,202.31723022460938
2020-02-05,202.0731201171875
2020-02-06,204.3427734375
2020-02-07,207.8512725830078
2020-02-10,207.61618041992188
2020-02-11,206.16937255859375
2020-02-12,208.01405334472656
2020-02-13,205.27413940429688
2020-02-14,206.66671752929688
2020-02-18,206.8294677734375
2020-02-19,204.3427734375
2020-02-20,202.37149047851562
2020-02-21,201.46725463867188
2020-02-24,198.08535766601562
2020-02-25,189.6758270263672
2020-02-26,190.18222045898438
2020-02-27,182.6045684814453
2020-02-28,178.7976531982422
2020-03-02,182.7040252685547
2020-03-03,179.65670776367188
2020-03-04,191.3757781982422
2020-03-05,181.36575317382812
2020-03-06,180.7870330810547
2020-03-09,168.7152862548828
2020-03-10,177.341796875
2020-03-11,170.32481384277344
2020-03-12,150.8043975830078
2020-03-13,161.35031127929688
2020-03-16,138.27825927734375
2020-03-17,153.4658203125
2020-03-18,152.59381103515625
2020-03-19,145.46328735351562
2020-03-20,139.92233276367188
2020-03-23,136.4524383544922
2020-03-24,147.21641540527344
2020-03-25,157.56251525878906
2020-03-26,173.0408172607422
2020-03-27,168.04486083984375
2020-03-30,165.28350830078125
2020-03-31,163.61209106445312
2020-04-01,160.93251037597656
2020-04-02,166.7005157470703
2020-04-03,162.14056396484375
2020-04-06,167.13650512695312
2020-04-07,163.41229248046875
2020-04-08,168.22653198242188
2020-04-09,173.30421447753906
2020-04-13,171.06057739257812
2020-04-14,178.94509887695312
2020-04-15,177.1283721923828
2020-04-16,180.05325317382812
2020-04-17,184.84933471679688
2020-04-20,176.9830322265625
2020-04-21,170.57008361816406
2020-04-22,174.1853485107422
2020-04-23,172.06884765625
2020-04-24,172.4503631591797
2020-04-27,175.03915405273438
2020-04-28,177.84591674804688
2020-04-29,177.40086364746094
2020-04-30,175.94752502441406
2020-05-01,172.0961151123047
2020-05-04,169.6980743408203
2020-05-05,171.67828369140625
2020-05-06,165.78306579589844
2020-05-07,165.76495361328125
2020-05-08,164.36605834960938
2020-05-11,162.95811462402344
2020-05-12,164.0572052001953
2020-05-13,161.2686004638672
2020-05-14,161.54110717773438
2020-05-15,160.57823181152344
2020-05-18,164.33880615234375
2020-05-19,163.4032440185547
2020-05-20,162.7582550048828
2020-05-21,167.24551391601562
2020-05-22,163.911865234375
2020-05-26,167.83595275878906
2020-05-27,175.26625061035156
2020-05-28,178.6998291015625
2020-05-29,181.17054748535156
2020-06-01,178.90818786621094
2020-06-02,177.49424743652344
2020-06-03,183.00411987304688
2020-06-04,181.9733123779297
2020-06-05,186.89027404785156
2020-06-08,191.25990295410156
2020-06-09,190.0010223388672
2020-06-10,188.55963134765625
2020-06-11,179.26393127441406
2020-06-12,176.19882202148438
2020-06-15,171.59202575683594
2020-06-16,174.24661254882812
2020-06-17,174.62982177734375
2020-06-18,171.72885131835938
2020-06-19,166.24632263183594
2020-06-22,168.03428649902344
2020-06-23,161.69424438476562
2020-06-24,153.47500610351562
2020-06-25,155.80117797851562
2020-06-26,154.7247314453125
2020-06-29,159.45925903320312
2020-06-30,154.77951049804688
2020-07-01,155.5275421142578
2020-07-02,156.9049835205078
2020-07-06,158.72946166992188
2020-07-07,152.96412658691406
2020-07-08,150.20004272460938
2020-07-09,145.7756805419922
2020-07-10,148.24783325195312
2020-07-13,148.17486572265625
2020-07-14,148.1110076904297
2020-07-15,152.18873596191406
2020-07-16,152.37118530273438
2020-07-17,155.0439910888672
2020-07-20,152.43504333496094
2020-07-21,154.06793212890625
2020-07-22,158.1273956298828
2020-07-23,157.51622009277344
2020-07-24,156.211669921875
2020-07-27,152.84555053710938
2020-07-28,156.357666015625
2020-07-29,157.81723022460938
2020-07-30,158.0270538330078
2020-07-31,153.5570831298828
2020-08-03,153.14659118652344
2020-08-04,152.60838317871094
2020-08-05,157.03271484375
2020-08-06,158.42843627929688
2020-08-07,160.2255096435547
2020-08-10,163.45489501953125
2020-08-11,164.78672790527344
2020-08-12,167.00347900390625
2020-08-13,165.08778381347656
2020-08-14,166.55648803710938
2020-08-17,165.61691284179688
2020-08-18,165.09686279296875
2020-08-19,165.2793426513672
2020-08-20,163.25416564941406
2020-08-21,162.91664123535156
2020-08-24,166.51087951660156
2020-08-25,165.13336181640625
2020-08-26,163.56431579589844
2020-08-27,165.27020263671875
2020-08-28,164.1025848388672
2020-08-31,164.8779754638672
2020-09-01,162.1230010986328
2020-09-02,166.8848876953125
2020-09-03,166.12774658203125
2020-09-04,165.78106689453125
2020-09-08,164.6171112060547
2020-09-09,165.74441528320312
2020-09-10,161.675048828125
2020-09-11,165.91854858398438
2020-09-14,166.46847534179688
2020-09-15,163.8563995361328
2020-09-16,166.97254943847656
2020-09-17,169.96044921875
2020-09-18,169.74964904785156
2020-09-21,162.7565460205078
2020-09-22,165.66192626953125
2020-09-23,163.26065063476562
2020-09-24,161.07015991210938
2020-09-25,163.15982055664062
2020-09-28,163.71888732910156
2020-09-29,161.07933044433594
2020-09-30,155.66265869140625
2020-10-01,158.27476501464844
2020-10-02,158.623046875
2020-10-05,159.8419952392578
2020-10-06,159.43873596191406
2020-10-07,160.75851440429688
2020-10-08,163.269775390625
2020-10-09,160.80435180664062
2020-10-12,160.4285888671875
2020-10-13,159.85118103027344
2020-10-14,161.62925720214844
2020-10-15,158.9896240234375
2020-10-16,159.81448364257812
2020-10-19,157.11990356445312
2020-10-20,156.91827392578125
2020-10-21,155.63514709472656
2020-10-22,155.4427032470703
2020-10-23,157.4590301513672
2020-10-26,155.65345764160156
2020-10-27,152.38148498535156
2020-10-28,147.85385131835938
2020-10-29,149.34779357910156
2020-10-30,147.661376953125
2020-11-02,156.17591857910156
2020-11-03,163.88388061523438
2020-11-04,167.9990997314453
2020-11-05,165.92771911621094
2020-11-06,164.00302124023438
2020-11-09,170.33619689941406
2020-11-10,173.70899963378906
2020-11-11,172.04095458984375
2020-11-12,173.4982147216797
2020-11-13,178.0808563232422
2020-11-16,183.30503845214844
2020-11-17,181.8660888671875
2020-11-18,179.95973205566406
2020-11-19,180.1990509033203
2020-11-20,176.27767944335938
2020-11-23,178.67100524902344
2020-11-24,180.26351928710938
2020-11-25,179.48106384277344
2020-11-27,179.01158142089844
2020-11-30,176.72874450683594
2020-12-01,176.59066772460938
2020-12-02,176.31448364257812
2020-12-03,177.38230895996094
2020-12-04,179.53628540039062
2020-12-07,176.39735412597656
2020-12-08,174.20654296875
2020-12-09,173.33204650878906
2020-12-10,172.5956573486328
2020-12-11,174.14212036132812
2020-12-14,174.8509063720703
2020-12-15,173.3504638671875
2020-12-16,171.33457946777344
2020-12-17,170.9479522705078
2020-12-18,172.32872009277344
2020-12-21,170.33119201660156
2020-12-22,169.47515869140625
2020-12-23,171.07679748535156
2020-12-24,170.44168090820312
2020-12-28,172.4299774169922
2020-12-29,171.48182678222656
2020-12-30,172.73373413085938
2020-12-31,173.99485778808594
2021-01-04,166.09686279296875
2021-01-05,167.85501098632812
2021-01-06,168.24163818359375
2021-01-07,166.8424530029297
2021-01-08,166.336181640625
2021-01-11,168.90443420410156
2021-01-12,170.27597045898438
2021-01-13,171.8868865966797
2021-01-14,175.60569763183594
2021-01-15,173.58982849121094
2021-01-19,174.98898315429688
2021-01-20,173.4056854248047
2021-01-21,168.57301330566406
2021-01-22,169.1897735595703
2021-01-25,170.50608825683594
2021-01-26,165.61819458007812
2021-01-27,164.90020751953125
2021-01-28,162.61732482910156
2021-01-29,157.87669372558594
2021-02-01,159.7637176513672
2021-02-02,166.1888885498047
2021-02-03,165.24078369140625
2021-02-04,170.2023162841797
2021-02-05,168.29689025878906
2021-02-08,171.4634246826172
2021-02-09,171.37139892578125
2021-02-10,172.6140899658203
2021-02-11,172.5956573486328
2021-02-12,171.14125061035156
2021-02-16,169.82493591308594
2021-02-17,173.47935485839844
2021-02-18,174.1697235107422
2021-02-19,174.0592498779297
2021-02-22,173.3504638671875
2021-02-23,172.89942932128906
2021-02-24,176.167236328125
2021-02-25,172.13539123535156
2021-02-26,167.45001220703125
2021-03-01,169.94461059570312
2021-03-02,171.2148895263672
2021-03-03,171.27932739257812
2021-03-04,169.1253204345703
2021-03-05,172.21823120117188
2021-03-08,175.854248046875
2021-03-09,173.02830505371094
2021-03-10,175.8082275390625
2021-03-11,174.21644592285156
2021-03-12,177.70541381835938
2021-03-15,177.6868896484375
2021-03-16,176.3172149658203
2021-03-17,177.72393798828125
2021-03-18,181.82366943359375
2021-03-19,182.77688598632812
2021-03-22,183.276611328125
2021-03-23,181.52752685546875
2021-03-24,181.35169982910156
2021-03-25,183.8041229248047
2021-03-26,184.1095428466797
2021-03-29,187.7188262939453
2021-03-30,187.94088745117188
2021-03-31,187.57070922851562
2021-04-01,188.44068908691406
2021-04-05,192.3553466796875
2021-04-06,193.7157440185547
2021-04-07,193.0956573486328
2021-04-08,192.0221710205078
2021-04-09,192.6051788330078
2021-04-12,193.96560668945312
2021-04-13,193.39183044433594
2021-04-14,193.4103240966797
2021-04-15,195.04837036132812
2021-04-16,195.01138305664062
2021-04-19,194.09518432617188
2021-04-20,194.53012084960938
2021-04-21,196.24221801757812
2021-04-22,195.00210571289062
2021-04-23,195.2889862060547
2021-04-26,192.17022705078125
2021-04-27,192.24429321289062
2021-04-28,189.72702026367188
2021-04-29,193.62319946289062
2021-04-30,193.63243103027344
2021-05-03,195.95533752441406
2021-05-04,200.26792907714844
2021-05-05,201.4525146484375
2021-05-06,200.81398010253906
2021-05-07,202.90548706054688
2021-05-10,200.84170532226562
2021-05-11,197.42677307128906
2021-05-12,195.3260040283203
2021-05-13,198.62989807128906
2021-05-14,200.86024475097656
2021-05-17,201.8411865234375
2021-05-18,198.89830017089844
2021-05-19,198.3614959716797
2021-05-20,199.98104858398438
2021-05-21,199.9347686767578
2021-05-24,200.16612243652344
2021-05-25,200.40676879882812
2021-05-26,198.81497192382812
2021-05-27,202.5908203125
2021-05-28,202.74888610839844
2021-06-01,201.94000244140625
2021-06-02,203.36256408691406
2021-06-03,204.49691772460938
2021-06-04,207.1095733642578
2021-06-07,203.20449829101562
