,TAP
2021-02-03,44.5688362121582
2021-02-04,44.28899002075195
2021-02-05,44.21676254272461
2021-02-08,43.98204803466797
2021-02-09,43.927879333496094
2021-02-10,44.21676254272461
2021-02-11,40.17243576049805
2021-02-12,39.73009490966797
2021-02-16,40.17243576049805
2021-02-17,40.966861724853516
2021-02-18,40.20854949951172
2021-02-19,40.0821647644043
2021-02-22,40.73214340209961
2021-02-23,42.411258697509766
2021-02-24,42.4383430480957
2021-02-25,41.37310028076172
2021-02-26,40.12730026245117
2021-03-01,40.48839569091797
2021-03-02,40.59673309326172
2021-03-03,40.57867431640625
2021-03-04,40.97588348388672
2021-03-05,41.67100524902344
2021-03-08,43.03415298461914
2021-03-09,41.86960983276367
2021-03-10,42.29389953613281
2021-03-11,41.50850296020508
2021-03-12,42.09530258178711
2021-03-15,43.00706481933594
2021-03-16,43.70219421386719
2021-03-17,43.927879333496094
2021-03-18,44.37023162841797
2021-03-19,44.41536331176758
2021-03-22,45.00215530395508
2021-03-23,44.04523849487305
2021-03-24,43.65705871582031
2021-03-25,45.22783279418945
2021-03-26,46.37433624267578
2021-03-29,47.76456832885742
2021-03-30,47.250003814697266
2021-03-31,46.17573165893555
2021-04-01,46.8527946472168
2021-04-05,47.62013626098633
2021-04-06,47.313201904296875
2021-04-07,46.690303802490234
2021-04-08,46.56391143798828
2021-04-09,45.1375617980957
2021-04-12,45.69728088378906
2021-04-13,46.7083625793457
2021-04-14,46.17573165893555
2021-04-15,47.791664123535156
2021-04-16,48.27011489868164
2021-04-19,48.75760269165039
2021-04-20,47.33125305175781
2021-04-21,47.999290466308594
2021-04-22,47.19584655761719
2021-04-23,47.18681335449219
2021-04-26,47.791664123535156
2021-04-27,46.99723815917969
2021-04-28,46.82571029663086
2021-04-29,50.10270690917969
2021-04-30,49.60619354248047
2021-05-03,51.58320999145508
2021-05-04,50.9332275390625
2021-05-05,51.411685943603516
2021-05-06,53.66857147216797
2021-05-07,53.72273254394531
2021-05-10,53.76786804199219
2021-05-11,52.17903137207031
2021-05-12,51.799869537353516
2021-05-13,52.57624053955078
2021-05-14,52.52207565307617
2021-05-17,52.296390533447266
2021-05-18,50.08464050292969
2021-05-19,50.165897369384766
2021-05-20,50.99642562866211
2021-05-21,51.59223937988281
2021-05-24,52.13389587402344
2021-05-25,52.41374588012695
2021-05-26,51.79084396362305
2021-05-27,51.799869537353516
2021-05-28,52.648460388183594
2021-06-01,52.540130615234375
2021-06-02,54.25535202026367
2021-06-03,53.98453140258789
2021-06-04,54.26438903808594
2021-06-07,54.760894775390625
2021-06-08,54.8240852355957
2021-06-09,54.83311462402344
2021-06-10,54.815067291259766
2021-06-11,54.128971099853516
2021-06-14,53.948421478271484
2021-06-15,52.485958099365234
2021-06-16,52.16999816894531
2021-06-17,50.68046188354492
2021-06-18,48.956207275390625
2021-06-21,50.29227828979492
2021-06-22,49.57910919189453
2021-06-23,49.398555755615234
2021-06-24,49.61521530151367
2021-06-25,49.723548889160156
2021-06-28,49.49786376953125
2021-06-29,49.13675308227539
2021-06-30,48.468719482421875
2021-07-01,48.73051834106445
2021-07-02,48.57704544067383
2021-07-06,46.961124420166016
2021-07-07,47.74652099609375
2021-07-08,47.60207748413086
2021-07-09,48.00831985473633
2021-07-12,47.710411071777344
2021-07-13,46.6632080078125
2021-07-14,46.52780532836914
2021-07-15,46.07643127441406
2021-07-16,45.57991409301758
2021-07-19,45.46255874633789
2021-07-20,45.977134704589844
2021-07-21,45.67019271850586
2021-07-22,45.5438117980957
2021-07-23,44.86675262451172
2021-07-26,45.57991409301758
2021-07-27,45.1465950012207
2021-07-28,44.7132682800293
2021-07-29,44.604942321777344
2021-07-30,44.13551330566406
2021-08-02,44.46051025390625
2021-08-03,44.35218048095703
2021-08-04,43.350120544433594
2021-08-05,43.6028938293457
2021-08-06,44.3250846862793
2021-08-09,44.541748046875
2021-08-10,46.22087097167969
2021-08-11,46.98821258544922
2021-08-12,45.471580505371094
2021-08-13,45.625057220458984
2021-08-16,45.48061752319336
2021-08-17,44.83063507080078
2021-08-18,44.126487731933594
2021-08-19,43.37720489501953
2021-08-20,43.14249038696289
2021-08-23,43.35914993286133
2021-08-24,43.73830032348633
2021-08-25,43.25082015991211
2021-08-26,42.5827751159668
2021-08-27,43.20110321044922
2021-08-30,42.500946044921875
2021-08-31,43.21929931640625
2021-09-01,42.982879638671875
2021-09-02,42.81920623779297
2021-09-03,42.71917724609375
2021-09-07,41.66438674926758
2021-09-08,42.082664489746094
2021-09-09,41.8735237121582
2021-09-10,41.43705368041992
2021-09-13,42.68281555175781
2021-09-14,42.35546112060547
2021-09-15,42.346370697021484
2021-09-16,42.1735954284668
2021-09-17,41.64619827270508
2021-09-20,41.00967788696289
2021-09-21,40.73689270019531
2021-09-22,41.49161911010742
2021-09-23,42.15541458129883
2021-09-24,42.29180908203125
2021-09-27,44.37411880493164
2021-09-28,43.182926177978516
2021-09-29,43.02833938598633
2021-09-30,42.1735954284668
2021-10-01,42.85557556152344
2021-10-04,43.29204559326172
2021-10-05,43.873992919921875
2021-10-06,43.02833938598633
2021-10-07,42.910125732421875
2021-10-08,42.52822494506836
2021-10-11,41.6916618347168
2021-10-12,41.618919372558594
2021-10-13,41.637107849121094
2021-10-14,42.12813186645508
2021-10-15,41.482521057128906
2021-10-18,40.8914794921875
2021-10-19,40.88238525390625
2021-10-20,41.22792434692383
2021-10-21,40.418636322021484
2021-10-22,40.409549713134766
2021-10-25,39.79121017456055
2021-10-26,39.600257873535156
2021-10-27,39.66391372680664
2021-10-28,39.88214111328125
2021-10-29,40.09128189086914
2021-11-01,41.082435607910156
2021-11-02,41.47343444824219
2021-11-03,42.60096740722656
2021-11-04,42.01901626586914
2021-11-05,42.38273620605469
2021-11-08,41.90989303588867
2021-11-09,41.54616928100586
2021-11-10,41.864437103271484
2021-11-11,43.046531677246094
2021-11-12,43.2829475402832
2021-11-15,44.74692916870117
2021-11-16,43.855812072753906
2021-11-17,43.392066955566406
2021-11-18,42.30089569091797
2021-11-19,41.7462158203125
2021-11-22,43.16474533081055
2021-11-23,43.401153564453125
2021-11-24,42.973785400390625
2021-11-26,41.464332580566406
2021-11-29,41.21882247924805
2021-11-30,40.409549713134766
2021-12-01,39.99126052856445
2021-12-02,41.58578109741211
2021-12-03,41.92484664916992
2021-12-06,42.923709869384766
2021-12-07,42.786258697509766
2021-12-08,42.25474548339844
2021-12-09,41.759891510009766
2021-12-10,42.36471176147461
2021-12-13,42.17226791381836
2021-12-14,42.034812927246094
2021-12-15,41.16423797607422
2021-12-16,41.237552642822266
2021-12-17,40.999290466308594
2021-12-20,39.75300216674805
2021-12-21,40.81602096557617
2021-12-22,40.92597961425781
2021-12-23,41.77821731567383
2021-12-27,41.86069107055664
2021-12-28,41.94317626953125
2021-12-29,42.108123779296875
2021-12-30,42.06230545043945
2021-12-31,42.47467803955078
2022-01-03,43.391075134277344
2022-01-04,44.81147766113281
2022-01-05,45.278831481933594
2022-01-06,45.617889404296875
2022-01-07,46.40598678588867
2022-01-10,45.16886520385742
2022-01-11,45.132205963134766
2022-01-12,44.51823043823242
2022-01-13,46.076087951660156
2022-01-14,47.36819839477539
2022-01-18,47.33155059814453
2022-01-19,46.0394401550293
2022-01-20,45.24216842651367
2022-01-21,44.55488967895508
2022-01-24,45.69120788574219
2022-01-25,46.0211067199707
2022-01-26,44.33494186401367
2022-01-27,44.13334274291992
2022-01-28,44.179168701171875
2022-01-31,43.675148010253906
2022-02-01,44.20665740966797
2022-02-02,44.45408248901367
2022-02-03,44.73816680908203
2022-02-04,43.72096633911133
2022-02-07,43.47354507446289
2022-02-08,44.353275299072266
2022-02-09,44.9947509765625
2022-02-10,45.1138801574707
2022-02-11,45.627052307128906
2022-02-14,45.278831481933594
2022-02-15,45.379638671875
2022-02-16,45.30632400512695
2022-02-17,44.674007415771484
2022-02-18,44.90311813354492
2022-02-22,44.52739715576172
2022-02-23,46.56177520751953
2022-02-24,45.287994384765625
2022-02-25,48.495361328125
2022-02-28,47.817230224609375
2022-03-01,46.18606185913086
2022-03-02,46.92833709716797
2022-03-03,46.84585952758789
2022-03-04,46.96588134765625
2022-03-07,47.60292434692383
2022-03-08,47.96299743652344
2022-03-09,48.45232391357422
2022-03-10,46.476558685302734
2022-03-11,46.91972351074219
2022-03-14,46.910484313964844
2022-03-15,46.947410583496094
2022-03-16,48.12918472290039
2022-03-17,48.369224548339844
2022-03-18,48.89548110961914
2022-03-21,48.60927200317383
2022-03-22,48.82161331176758
2022-03-23,48.470787048339844
2022-03-24,48.858551025390625
2022-03-25,49.8187370300293
2022-03-28,49.25554656982422
2022-03-29,49.920284271240234
2022-03-30,50.132633209228516
2022-03-31,49.28324508666992
2022-04-01,48.39692306518555
2022-04-04,48.073787689208984
2022-04-05,47.44596862792969
2022-04-06,46.86432647705078
2022-04-07,46.61503982543945
2022-04-08,47.60292434692383
2022-04-11,48.78468704223633
2022-04-12,49.55099105834961
2022-04-13,50.12340545654297
2022-04-14,51.34211349487305
2022-04-18,51.360572814941406
2022-04-19,51.582149505615234
2022-04-20,52.42230987548828
2022-04-21,51.582149505615234
2022-04-22,49.6433219909668
2022-04-25,50.26190185546875
2022-04-26,50.01261520385742
2022-04-27,50.06801223754883
2022-04-28,50.871238708496094
2022-04-29,49.98491287231445
2022-05-02,50.15110778808594
2022-05-03,48.64619827270508
2022-05-04,49.15399169921875
2022-05-05,48.60003662109375
2022-05-06,49.06166458129883
2022-05-09,49.55099105834961
2022-05-10,50.63119888305664
2022-05-11,51.53598403930664
2022-05-12,51.305171966552734
2022-05-13,51.63753890991211
2022-05-16,52.40383529663086
2022-05-17,51.56368637084961
2022-05-18,48.41539001464844
2022-05-19,46.882789611816406
2022-05-20,47.298255920410156
2022-05-23,48.11994552612305
2022-05-24,49.606380462646484
2022-05-25,50.16033935546875
2022-05-26,50.3449821472168
2022-05-27,50.91740798950195
2022-05-31,51.554447174072266
2022-06-01,50.52040481567383
2022-06-02,50.18571090698242
2022-06-03,49.795230865478516
2022-06-06,50.26008605957031
2022-06-07,50.80862045288086
2022-06-08,50.139225006103516
2022-06-09,48.7260627746582
2022-06-10,48.660987854003906
2022-06-13,47.07118606567383
2022-06-14,47.749874114990234
2022-06-15,48.17753219604492
2022-06-16,46.91313552856445
2022-06-17,46.82946014404297
2022-06-21,48.54012680053711
2022-06-22,49.01427459716797
2022-06-23,50.01836013793945
2022-06-24,51.84988784790039
2022-06-27,51.487300872802734
2022-06-28,51.8405876159668
2022-06-29,51.468711853027344
2022-06-30,50.6784553527832
2022-07-01,51.71043014526367
2022-07-05,51.450111389160156
2022-07-06,51.34784698486328
2022-07-07,50.79001998901367
2022-07-08,51.5988655090332
2022-07-11,52.119510650634766
2022-07-12,53.36531448364258
2022-07-13,54.15556716918945
2022-07-14,54.09048843383789
2022-07-15,54.518157958984375
2022-07-18,54.025413513183594
2022-07-19,54.45307540893555
2022-07-20,53.82086944580078
2022-07-21,53.16077423095703
2022-07-22,53.83946228027344
2022-07-25,54.12767791748047
2022-07-26,54.03470993041992
2022-07-27,54.778472900390625
2022-07-28,54.89004135131836
2022-07-29,55.55012893676758
2022-08-01,55.485050201416016
2022-08-02,49.68366622924805
2022-08-03,50.38093948364258
2022-08-04,49.190921783447266
2022-08-05,50.269378662109375
2022-08-08,50.799320220947266
2022-08-09,51.25487518310547
2022-08-10,51.803401947021484
2022-08-11,52.71452331542969
2022-08-12,52.723819732666016
2022-08-15,52.49139404296875
2022-08-16,52.50998306274414
2022-08-17,51.76622009277344
2022-08-18,52.17528533935547
2022-08-19,52.14739990234375
2022-08-22,51.44081497192383
2022-08-23,51.95215606689453
2022-08-24,52.64013671875
2022-08-25,51.756919860839844
2022-08-26,50.08343505859375
2022-08-29,49.46982955932617
2022-08-30,48.57731246948242
2022-08-31,48.03807830810547
2022-09-01,48.11301040649414
2022-09-02,48.422088623046875
2022-09-06,48.37525939941406
2022-09-07,48.918487548828125
2022-09-08,48.53447723388672
2022-09-09,48.86228942871094
2022-09-12,49.901912689208984
2022-09-13,47.98189163208008
2022-09-14,47.43865966796875
2022-09-15,47.710269927978516
2022-09-16,47.24197769165039
2022-09-19,47.8694953918457
2022-09-20,46.75494384765625
2022-09-21,46.164886474609375
2022-09-22,46.03376770019531
2022-09-23,44.65696334838867
2022-09-26,44.47901153564453
2022-09-27,44.57267761230469
2022-09-28,45.256385803222656
2022-09-29,45.11589813232422
2022-09-30,44.94731140136719
2022-10-03,45.49990463256836
2022-10-04,46.12742233276367
2022-10-05,45.38751220703125
2022-10-06,44.703792572021484
2022-10-07,44.03881072998047
2022-10-10,44.3104248046875
2022-10-11,44.722530364990234
2022-10-12,45.668487548828125
2022-10-13,46.31474304199219
2022-10-14,45.70594787597656
2022-10-17,46.00566101074219
2022-10-18,46.09932327270508
2022-10-19,45.24702072143555
2022-10-20,45.181461334228516
2022-10-21,46.043128967285156
2022-10-24,46.64255142211914
2022-10-25,47.36372756958008
2022-10-26,46.88606643676758
2022-10-27,46.708106994628906
2022-10-28,47.86012268066406
2022-10-31,47.232608795166016
2022-11-01,45.7153205871582
2022-11-02,46.21171188354492
2022-11-03,46.34284591674805
2022-11-04,47.953792572021484
2022-11-07,47.74773406982422
2022-11-08,48.038082122802734
2022-11-09,46.60508346557617
2022-11-10,48.18793487548828
2022-11-11,48.609405517578125
2022-11-14,48.65623474121094
2022-11-15,48.77799606323242
2022-11-16,48.806095123291016
2022-11-17,49.64902877807617
2022-11-18,50.107967376708984
2022-11-21,50.885337829589844
2022-11-22,51.32553482055664
2022-11-23,51.765743255615234
2022-11-25,52.05608367919922
2022-11-28,51.447296142578125
2022-11-29,51.437923431396484
2022-11-30,51.61587905883789
2022-12-01,51.842227935791016
2022-12-02,52.40808868408203
2022-12-05,51.39897537231445
2022-12-06,50.22952651977539
2022-12-07,50.03147506713867
2022-12-08,49.663665771484375
2022-12-09,49.475040435791016
2022-12-12,49.94659423828125
2022-12-13,49.61651611328125
2022-12-14,49.88058090209961
2022-12-15,48.796016693115234
2022-12-16,48.26787567138672
2022-12-19,48.74885559082031
2022-12-20,47.88120651245117
2022-12-21,48.52251052856445
2022-12-22,48.51308822631836
2022-12-23,48.97520065307617
2022-12-27,49.35244369506836
2022-12-28,48.45649337768555
2022-12-29,48.66397476196289
2022-12-30,48.588531494140625
2023-01-03,46.62688446044922
2023-01-04,48.43763732910156
2023-01-05,46.75891876220703
2023-01-06,47.98495101928711
2023-01-09,47.35306930541992
2023-01-10,47.96608352661133
2023-01-11,48.02267074584961
2023-01-12,47.46624755859375
2023-01-13,47.87177276611328
2023-01-17,47.513397216796875
2023-01-18,46.240211486816406
2023-01-19,46.768348693847656
2023-01-20,47.13615798950195
2023-01-23,47.23989486694336
2023-01-24,48.541378021240234
2023-01-25,49.90887451171875
2023-01-26,49.76740646362305
2023-01-27,48.38105010986328
2023-01-30,48.31503677368164
2023-01-31,49.588218688964844
2023-02-01,50.27668380737305
2023-02-02,51.09717559814453
2023-02-03,50.56904220581055
2023-02-06,50.53132247924805
2023-02-07,49.32415008544922
2023-02-08,48.48479080200195
2023-02-09,48.30560302734375
2023-02-10,48.51308822631836
2023-02-13,49.0129280090332
2023-02-14,48.71113586425781
2023-02-15,49.333580017089844
2023-02-16,48.475364685058594
2023-02-17,49.060081481933594
2023-02-21,50.59733200073242
2023-02-22,49.956031799316406
2023-02-23,50.455875396728516
2023-02-24,50.719940185546875
2023-02-27,50.69164276123047
2023-02-28,50.16350555419922
2023-03-01,50.03147506713867
2023-03-02,50.63975524902344
2023-03-03,50.81084060668945
2023-03-06,50.459171295166016
2023-03-07,50.22156524658203
2023-03-08,51.65673828125
2023-03-09,50.4306640625
2023-03-10,49.71783447265625
2023-03-13,49.49922180175781
2023-03-14,49.28062057495117
2023-03-15,49.480220794677734
2023-03-16,48.928958892822266
2023-03-17,47.43675994873047
2023-03-20,48.33967971801758
2023-03-21,48.387210845947266
2023-03-22,47.51279067993164
2023-03-23,47.10410690307617
2023-03-24,48.1876106262207
2023-03-27,48.54878234863281
2023-03-28,48.852928161621094
2023-03-29,49.375667572021484
2023-03-30,49.1285514831543
2023-03-31,49.11905288696289
2023-04-03,49.5372428894043
2023-04-04,49.36616516113281
2023-04-05,49.89841079711914
2023-04-06,49.565765380859375
2023-04-10,50.516204833984375
2023-04-11,51.37160110473633
2023-04-12,51.58070373535156
2023-04-13,53.443572998046875
2023-04-14,53.282005310058594
2023-04-17,54.156410217285156
2023-04-18,54.47956085205078
2023-04-19,54.58411407470703
2023-04-20,54.840736389160156
2023-04-21,55.43000793457031
2023-04-24,55.401493072509766
2023-04-25,55.800682067871094
2023-04-26,56.19987487792969
2023-04-27,56.1618537902832
2023-04-28,56.53252029418945
2023-05-01,57.45446014404297
2023-05-02,61.85502624511719
2023-05-03,61.740970611572266
2023-05-04,61.78849792480469
2023-05-05,61.6744384765625
2023-05-08,61.2752571105957
2023-05-09,61.32276916503906
2023-05-10,61.246742248535156
2023-05-11,60.828548431396484
2023-05-12,61.066158294677734
2023-05-15,60.54340744018555
2023-05-16,60.058677673339844
2023-05-17,59.05120849609375
2023-05-18,58.8135986328125
2023-05-19,59.507423400878906
2023-05-22,59.35535430908203
2023-05-23,58.56648254394531
2023-05-24,57.89166259765625
2023-05-25,57.720584869384766
2023-05-26,57.63504409790039
2023-05-30,57.40693664550781
2023-05-31,58.78508377075195
2023-06-01,59.636627197265625
2023-06-02,61.11008071899414
2023-06-05,61.05267333984375
2023-06-06,62.325199127197266
2023-06-07,63.291561126708984
2023-06-08,63.53076171875
2023-06-09,63.58816146850586
2023-06-12,64.20050811767578
2023-06-13,64.82242584228516
2023-06-14,64.53538513183594
2023-06-15,63.722103118896484
2023-06-16,63.41593933105469
2023-06-20,63.722103118896484
2023-06-21,63.66470718383789
2023-06-22,63.59772872924805
2023-06-23,63.320247650146484
2023-06-26,62.83229446411133
2023-06-27,62.966243743896484
2023-06-28,62.813167572021484
2023-06-29,62.78445816040039
2023-06-30,62.99494552612305
2023-07-03,63.73168182373047
2023-07-05,63.760379791259766
2023-07-06,63.23414993286133
2023-07-07,63.071495056152344
2023-07-10,62.69834518432617
2023-07-11,61.65544891357422
2023-07-12,63.13846206665039
2023-07-13,63.81778335571289
2023-07-14,64.37272644042969
2023-07-17,65.05203247070312
2023-07-18,64.96593475341797
2023-07-19,66.19063568115234
2023-07-20,67.0325927734375
2023-07-21,66.92736053466797
2023-07-24,66.83167266845703
2023-07-25,67.6162338256836
2023-07-26,67.44401550292969
2023-07-27,66.26715850830078
2023-07-28,67.50141906738281
2023-07-31,66.755126953125
2023-08-01,63.645572662353516
2023-08-02,64.42057800292969
2023-08-03,62.30606460571289
2023-08-04,62.48784637451172
2023-08-07,62.21038818359375
2023-08-08,62.0477294921875
2023-08-09,61.8181037902832
2023-08-10,61.54063034057617
2023-08-11,61.4449577331543
2023-08-14,61.6937255859375
2023-08-15,60.89958190917969
2023-08-16,59.75143814086914
2023-08-17,59.48353958129883
2023-08-18,60.30638122558594
2023-08-21,60.067176818847656
2023-08-22,59.76100540161133
2023-08-23,60.095882415771484
2023-08-24,59.837554931640625
2023-08-25,60.134151458740234
2023-08-28,60.172420501708984
2023-08-29,60.54557418823242
2023-08-30,60.354217529296875
2023-08-31,61.1439208984375
2023-09-01,60.58534622192383
2023-09-05,59.9786262512207
2023-09-06,59.73786544799805
2023-09-07,60.73943328857422
2023-09-08,61.28837203979492
2023-09-11,62.386253356933594
2023-09-12,61.721744537353516
2023-09-13,60.893524169921875
2023-09-14,61.432830810546875
2023-09-15,61.2402229309082
2023-09-18,62.03955078125
2023-09-19,61.4906120300293
2023-09-20,62.376609802246094
2023-09-21,61.79878616333008
2023-09-22,61.05724334716797
2023-09-25,60.614234924316406
2023-09-26,60.710548400878906
2023-09-27,60.103824615478516
2023-09-28,60.29643249511719
2023-09-29,61.2402229309082
2023-10-02,60.29643249511719
2023-10-03,59.728233337402344
2023-10-04,60.70091247558594
2023-10-05,56.87761688232422
2023-10-06,57.012447357177734
2023-10-09,56.945030212402344
2023-10-10,57.93696212768555
2023-10-11,57.83102798461914
2023-10-12,55.91456985473633
2023-10-13,56.482765197753906
2023-10-16,57.07022476196289
2023-10-17,56.95466232299805
2023-10-18,57.08948516845703
2023-10-19,56.1842155456543
2023-10-20,56.50202178955078
2023-10-23,55.490821838378906
2023-10-24,56.155330657958984
2023-10-25,55.548606872558594
2023-10-26,55.856781005859375
2023-10-27,54.652976989746094
2023-10-30,54.9322624206543
2023-10-31,55.63528060913086
2023-11-01,56.04939651489258
2023-11-02,55.69306564331055
2023-11-03,56.84872055053711
2023-11-06,57.205047607421875
2023-11-07,56.92576599121094
2023-11-08,56.81019973754883
2023-11-09,56.03013610839844
2023-11-10,56.79093933105469
2023-11-13,56.347930908203125
2023-11-14,57.53248977661133
2023-11-15,57.51322555541992
2023-11-16,56.81019973754883
2023-11-17,57.185791015625
2023-11-20,56.81983184814453
2023-11-21,57.40729522705078
2023-11-22,57.782875061035156
2023-11-24,57.773250579833984
2023-11-27,58.014007568359375
2023-11-28,58.05253219604492
2023-11-29,57.879180908203125
2023-11-30,59.673065185546875
2023-12-01,60.051231384277344
2023-12-04,60.39060974121094
2023-12-05,60.157894134521484
2023-12-06,60.02214050292969
2023-12-07,60.24515914916992
2023-12-08,60.41970443725586
2023-12-11,60.96271514892578
2023-12-12,61.525115966796875
2023-12-13,62.2911491394043
2023-12-14,61.13725280761719
2023-12-15,59.925174713134766
2023-12-18,60.051231384277344
2023-12-19,60.4390983581543
2023-12-20,59.401554107666016
2023-12-21,59.188232421875
2023-12-22,59.4985237121582
2023-12-26,59.304588317871094
2023-12-27,59.26580047607422
2023-12-28,59.39186096191406
2023-12-29,59.35307312011719
2024-01-02,60.186981201171875
2024-01-03,60.157894134521484
2024-01-04,59.450042724609375
2024-01-05,59.64396667480469
2024-01-08,60.41000747680664
2024-01-09,60.894832611083984
2024-01-10,61.63178253173828
2024-01-11,61.76753616333008
2024-01-12,61.28270721435547
2024-01-16,61.263309478759766
2024-01-17,61.34088134765625
2024-01-18,60.923927307128906
2024-01-19,60.594242095947266
2024-01-22,60.82695770263672
2024-01-23,60.65242004394531
2024-01-24,59.25611114501953
2024-01-25,60.972412109375
2024-01-26,60.8366584777832
2024-01-29,61.46693420410156
2024-01-30,60.96271514892578
2024-01-31,59.91547775268555
2024-02-01,61.1954345703125
2024-02-02,60.186981201171875
2024-02-05,59.42094802856445
2024-02-06,59.43064498901367
2024-02-07,57.91796875
2024-02-08,58.43189239501953
2024-02-09,58.402801513671875
2024-02-12,60.225772857666016
2024-02-13,59.43064498901367
2024-02-14,59.57609558105469
2024-02-15,60.186981201171875
2024-02-16,60.264556884765625
2024-02-20,60.817264556884766
2024-02-21,60.574851989746094
2024-02-22,60.75908660888672
2024-02-23,60.594242095947266
2024-02-26,60.8366584777832
2024-02-27,60.85605239868164
2024-02-28,60.98210906982422
2024-02-29,60.95281219482422
2024-03-01,60.66962432861328
2024-03-04,60.874691009521484
2024-03-05,61.5289421081543
2024-03-06,61.294586181640625
2024-03-07,62.515201568603516
2024-03-08,63.04251480102539
2024-03-11,64.39983367919922
2024-03-12,64.02877044677734
2024-03-13,64.65372467041016
2024-03-14,64.38031005859375
2024-03-15,65.88411712646484
2024-03-18,65.86457824707031
2024-03-19,66.40165710449219
2024-03-20,65.26891326904297
2024-03-21,65.49351501464844
2024-03-22,65.58140563964844
2024-03-25,66.07940673828125
2024-03-26,65.3275146484375
2024-03-27,65.75715637207031
2024-03-28,65.66928100585938
2024-04-01,65.74740600585938
2024-04-02,66.58718872070312
2024-04-03,66.53836059570312
2024-04-04,65.79622650146484
2024-04-05,65.76693725585938
2024-04-08,65.06385803222656
2024-04-09,65.74740600585938
2024-04-10,65.87435150146484
2024-04-11,66.21612548828125
2024-04-12,64.78067016601562
2024-04-15,63.24756622314453
2024-04-16,61.773067474365234
2024-04-17,62.04648971557617
2024-04-18,62.37849426269531
2024-04-19,62.72026824951172
2024-04-22,63.00344467163086
2024-04-23,62.67144012451172
2024-04-24,62.202728271484375
2024-04-25,61.34341049194336
2024-04-26,61.06999588012695
2024-04-29,62.066017150878906
2024-04-30,55.91409683227539
2024-05-01,55.73833084106445
2024-05-02,56.44140625
2024-05-03,56.490230560302734
2024-05-06,55.92386245727539
2024-05-07,56.90035629272461
2024-05-08,56.841766357421875
2024-05-09,57.42766571044922
2024-05-10,57.66202163696289
2024-05-13,57.37883758544922
2024-05-14,56.773414611816406
2024-05-15,55.582088470458984
2024-05-16,56.099632263183594
2024-05-17,55.142669677734375
2024-05-20,53.91228103637695
2024-05-21,53.86345672607422
2024-05-22,53.19944381713867
2024-05-23,52.457305908203125
2024-05-24,52.24247360229492
2024-05-28,51.71516799926758
2024-05-29,51.77376174926758
2024-05-30,51.969058990478516
2024-05-31,53.52168655395508
2024-06-03,52.19365692138672
2024-06-04,51.705406188964844
2024-06-05,51.26598358154297
2024-06-06,51.617523193359375
2024-06-07,51.14486312866211
2024-06-10,51.10548400878906
2024-06-11,50.179866790771484
2024-06-12,50.199562072753906
2024-06-13,49.529972076416016
2024-06-14,48.771759033203125
2024-06-17,49.43150329589844
2024-06-18,49.50043487548828
2024-06-20,49.85491943359375
2024-06-21,50.170021057128906
2024-06-24,50.613136291503906
2024-06-25,50.288185119628906
2024-06-26,49.89430618286133
2024-06-27,49.85491943359375
2024-06-28,50.05186462402344
2024-07-01,49.825382232666016
2024-07-02,49.78599548339844
2024-07-03,49.85491943359375
2024-07-05,49.21487045288086
2024-07-08,49.39211654663086
2024-07-09,49.17548370361328
2024-07-10,49.657981872558594
2024-07-11,50.386653900146484
2024-07-12,50.45558166503906
2024-07-15,50.554054260253906
2024-07-16,51.77507019042969
2024-07-17,53.15363693237305
2024-07-18,52.257568359375
2024-07-19,51.59782409667969
2024-07-22,51.70614242553711
2024-07-23,52.080322265625
2024-07-24,52.552974700927734
2024-07-25,53.18317794799805
2024-07-26,53.49828338623047
2024-07-29,52.30680465698242
2024-07-30,52.44466018676758
2024-07-31,52.04093551635742
2024-08-01,51.97200393676758
2024-08-02,52.080322265625
2024-08-05,50.347267150878906
2024-08-06,53.07486343383789
2024-08-07,51.30241775512695
2024-08-08,52.050785064697266
2024-08-09,52.1689453125
2024-08-12,51.21379470825195
2024-08-13,52.178794860839844
2024-08-14,51.62736511230469
2024-08-15,52.74991226196289
2024-08-16,52.808998107910156
2024-08-19,53.21271896362305
2024-08-20,52.90746307373047
2024-08-21,52.454505920410156
2024-08-22,52.71052551269531
2024-08-23,53.00593566894531
2024-08-26,53.05516815185547
2024-08-27,52.730220794677734
2024-08-28,52.641597747802734
2024-08-29,52.82868957519531
2024-08-30,53.58324432373047
2024-09-03,56.49224853515625
2024-09-04,55.350486755371094
2024-09-05,55.410057067871094
2024-09-06,55.37034606933594
2024-09-09,55.53912353515625
2024-09-10,54.3576545715332
2024-09-11,53.45417404174805
2024-09-12,53.920806884765625
2024-09-13,54.54629135131836
2024-09-16,55.10227966308594
2024-09-17,55.678123474121094
2024-09-18,54.943424224853516
2024-09-19,54.92356872558594
2024-09-20,54.099517822265625
2024-09-23,54.66543197631836
2024-09-24,54.218658447265625
2024-09-25,54.20872497558594
2024-09-26,54.943424224853516
2024-09-27,56.42274856567383
2024-09-30,57.10780334472656
2024-10-01,56.93901824951172
2024-10-02,55.926334381103516
2024-10-03,55.13206100463867
2024-10-04,55.66819381713867
2024-10-07,54.64557647705078
2024-10-08,53.58324432373047
2024-10-09,53.920806884765625
2024-10-10,54.0002326965332
2024-10-11,54.0598030090332
2024-10-14,54.45693588256836
2024-10-15,54.099517822265625
2024-10-16,55.69797897338867
2024-10-17,55.648338317871094
2024-10-18,55.59869384765625
