,AMT
2021-06-01,234.3686981201172
2021-06-02,238.3206024169922
2021-06-03,238.7012939453125
2021-06-04,240.4506378173828
2021-06-07,243.48707580566406
2021-06-08,241.12136840820312
2021-06-09,242.01870727539062
2021-06-10,245.4720916748047
2021-06-11,243.23330688476562
2021-06-14,245.58090209960938
2021-06-15,245.15492248535156
2021-06-16,241.58367919921875
2021-06-17,245.45431518554688
2021-06-18,242.2029571533203
2021-06-21,243.84228515625
2021-06-22,242.81314086914062
2021-06-23,240.636474609375
2021-06-24,240.57269287109375
2021-06-25,242.74937438964844
2021-06-28,247.5308074951172
2021-06-29,248.4415283203125
2021-06-30,246.028076171875
2021-07-01,246.2011260986328
2021-07-02,248.51437377929688
2021-07-06,251.11912536621094
2021-07-07,253.34136962890625
2021-07-08,253.1136474609375
2021-07-09,253.5963897705078
2021-07-12,254.99887084960938
2021-07-13,253.669189453125
2021-07-14,256.2557067871094
2021-07-15,256.1737365722656
2021-07-16,257.2484436035156
2021-07-19,255.8185577392578
2021-07-20,257.740234375
2021-07-21,255.2448272705078
2021-07-22,256.4651794433594
2021-07-23,259.79852294921875
2021-07-26,259.20648193359375
2021-07-27,261.2738952636719
2021-07-28,259.5434875488281
2021-07-29,257.740234375
2021-07-30,257.55804443359375
2021-08-02,258.304931640625
2021-08-03,258.9697265625
2021-08-04,259.44329833984375
2021-08-05,257.5216369628906
2021-08-06,256.93878173828125
2021-08-09,255.0626220703125
2021-08-10,250.7274627685547
2021-08-11,252.47610473632812
2021-08-12,255.0535125732422
2021-08-13,257.6673278808594
2021-08-16,257.92236328125
2021-08-17,260.95513916015625
2021-08-18,258.0863342285156
2021-08-19,263.3322448730469
2021-08-20,264.86224365234375
2021-08-23,262.7584533691406
2021-08-24,259.1974182128906
2021-08-25,257.649169921875
2021-08-26,257.90411376953125
2021-08-27,260.0171203613281
2021-08-30,265.6454162597656
2021-08-31,266.0917053222656
2021-09-01,271.3649597167969
2021-09-02,274.0334167480469
2021-09-03,275.0534362792969
2021-09-07,272.512451171875
2021-09-08,276.5197448730469
2021-09-09,270.3266906738281
2021-09-10,267.64910888671875
2021-09-13,268.31396484375
2021-09-14,269.9441833496094
2021-09-15,270.7274169921875
2021-09-16,270.6181640625
2021-09-17,267.53070068359375
2021-09-20,265.19921875
2021-09-21,265.8184814453125
2021-09-22,267.34857177734375
2021-09-23,262.2939453125
2021-09-24,256.993408203125
2021-09-27,250.7989501953125
2021-09-28,245.90371704101562
2021-09-29,247.05654907226562
2021-09-30,242.84767150878906
2021-10-01,243.94564819335938
2021-10-04,242.68295288085938
2021-10-05,242.06072998046875
2021-10-06,245.18092346191406
2021-10-07,243.48814392089844
2021-10-08,239.80072021484375
2021-10-11,239.3615264892578
2021-10-12,242.06072998046875
2021-10-13,241.72222900390625
2021-10-14,245.09854125976562
2021-10-15,246.43443298339844
2021-10-18,245.21746826171875
2021-10-19,249.70095825195312
2021-10-20,252.57403564453125
2021-10-21,255.31895446777344
2021-10-22,260.2690734863281
2021-10-25,260.3880310058594
2021-10-26,262.54742431640625
2021-10-27,261.1565856933594
2021-10-28,261.6964416503906
2021-10-29,257.9998779296875
2021-11-01,258.11883544921875
2021-11-02,258.6220703125
2021-11-03,256.746337890625
2021-11-04,255.23660278320312
2021-11-05,254.2118377685547
2021-11-08,255.06280517578125
2021-11-09,256.12420654296875
2021-11-10,252.42762756347656
2021-11-11,249.31663513183594
2021-11-12,248.96896362304688
2021-11-15,238.35504150390625
2021-11-16,237.0191650390625
2021-11-17,235.63755798339844
2021-11-18,236.94593811035156
2021-11-19,238.7942352294922
2021-11-22,235.72901916503906
2021-11-23,239.7275390625
2021-11-24,242.91168212890625
2021-11-26,240.5235595703125
2021-11-29,244.2476043701172
2021-11-30,240.166748046875
2021-12-01,236.93682861328125
2021-12-02,243.60704040527344
2021-12-03,244.26589965820312
2021-12-06,246.654052734375
2021-12-07,253.27857971191406
2021-12-08,252.40017700195312
2021-12-09,248.0173797607422
2021-12-10,249.39898681640625
2021-12-13,252.5557403564453
2021-12-14,250.1675567626953
2021-12-15,251.0277099609375
2021-12-16,255.71243286132812
2021-12-17,255.15423583984375
2021-12-20,254.78829956054688
2021-12-21,254.23007202148438
2021-12-22,257.34112548828125
2021-12-23,256.3112487792969
2021-12-27,262.7663269042969
2021-12-28,265.27667236328125
2021-12-29,265.63531494140625
2021-12-30,267.7135009765625
2021-12-31,268.9640197753906
2022-01-03,263.33648681640625
2022-01-04,260.01690673828125
2022-01-05,243.2814178466797
2022-01-06,243.57569885253906
2022-01-07,245.1297149658203
2022-01-10,243.13426208496094
2022-01-11,239.52967834472656
2022-01-12,238.51824951171875
2022-01-13,234.88604736328125
2022-01-14,230.45391845703125
2022-01-18,230.09527587890625
2022-01-19,228.96426391601562
2022-01-20,226.15045166015625
2022-01-21,225.06544494628906
2022-01-24,228.4125213623047
2022-01-25,230.3711395263672
2022-01-26,223.07925415039062
2022-01-27,217.40567016601562
2022-01-28,226.9136962890625
2022-01-31,231.26307678222656
2022-02-01,230.02171325683594
2022-02-02,232.0354766845703
2022-02-03,230.5274658203125
2022-02-04,226.60105895996094
2022-02-07,226.4447479248047
2022-02-08,225.58038330078125
2022-02-09,229.7826385498047
2022-02-10,222.99647521972656
2022-02-11,217.837890625
2022-02-14,215.43789672851562
2022-02-15,214.61032104492188
2022-02-16,213.6356201171875
2022-02-17,210.27012634277344
2022-02-18,210.05859375
2022-02-22,209.99423217773438
2022-02-23,209.1482696533203
2022-02-24,213.10226440429688
2022-02-25,214.85858154296875
2022-02-28,208.6149139404297
2022-03-01,210.1597442626953
2022-03-02,212.41261291503906
2022-03-03,216.3114776611328
2022-03-04,219.10684204101562
2022-03-07,213.35055541992188
2022-03-08,209.62644958496094
2022-03-09,214.3528594970703
2022-03-10,214.06777954101562
2022-03-11,215.94363403320312
2022-03-14,216.02638244628906
2022-03-15,217.203369140625
2022-03-16,220.3482208251953
2022-03-17,225.4148406982422
2022-03-18,223.01486206054688
2022-03-21,222.19650268554688
2022-03-22,220.38499450683594
2022-03-23,215.1712188720703
2022-03-24,216.5413360595703
2022-03-25,221.32290649414062
2022-03-28,225.31369018554688
2022-03-29,230.38954162597656
2022-03-30,230.68377685546875
2022-03-31,231.00563049316406
2022-04-01,236.27456665039062
2022-04-04,237.08372497558594
2022-04-05,241.7642059326172
2022-04-06,247.0055389404297
2022-04-07,244.34808349609375
2022-04-08,244.97337341308594
2022-04-11,242.12278747558594
2022-04-12,237.75013732910156
2022-04-13,237.73165893554688
2022-04-14,236.2340545654297
2022-04-18,234.72720336914062
2022-04-19,239.2200164794922
2022-04-20,247.37367248535156
2022-04-21,246.59713745117188
2022-04-22,242.11354064941406
2022-04-25,239.91336059570312
2022-04-26,235.56846618652344
2022-04-27,233.74729919433594
2022-04-28,233.1278839111328
2022-04-29,222.81105041503906
2022-05-02,219.04852294921875
2022-05-03,222.80177307128906
2022-05-04,227.08200073242188
2022-05-05,223.23629760742188
2022-05-06,225.63059997558594
2022-05-09,213.6312255859375
2022-05-10,207.7702178955078
2022-05-11,207.74246215820312
2022-05-12,208.4635467529297
2022-05-13,215.0826416015625
2022-05-16,212.82696533203125
2022-05-17,215.39695739746094
2022-05-18,213.20599365234375
2022-05-19,215.6280517578125
2022-05-20,225.82473754882812
2022-05-23,230.57640075683594
2022-05-24,238.9888916015625
2022-05-25,240.62521362304688
2022-05-26,235.44825744628906
2022-05-27,241.2445831298828
2022-05-31,236.7794952392578
2022-06-01,233.4791717529297
2022-06-02,242.53880310058594
2022-06-03,246.57867431640625
2022-06-06,247.16099548339844
2022-06-07,246.04246520996094
2022-06-08,244.48013305664062
2022-06-09,240.54200744628906
2022-06-10,232.04629516601562
2022-06-13,221.8958282470703
2022-06-14,216.77438354492188
2022-06-15,223.16232299804688
2022-06-16,217.77783203125
2022-06-17,219.6284637451172
2022-06-21,229.56044006347656
2022-06-22,234.3590087890625
2022-06-23,240.21774291992188
2022-06-24,243.32383728027344
2022-06-27,241.1663360595703
2022-06-28,235.21458435058594
2022-06-29,235.42848205566406
2022-06-30,237.6882781982422
2022-07-01,240.30148315429688
2022-07-05,238.0137481689453
2022-07-06,240.1433563232422
2022-07-07,239.1669158935547
2022-07-08,237.14889526367188
2022-07-11,239.920166015625
2022-07-12,237.5952606201172
2022-07-13,237.9951629638672
2022-07-14,238.54385375976562
2022-07-15,239.18551635742188
2022-07-18,231.79234313964844
2022-07-19,239.1483154296875
2022-07-20,232.24801635742188
2022-07-21,237.51158142089844
2022-07-22,241.41741943359375
2022-07-25,239.31568908691406
2022-07-26,240.84088134765625
2022-07-27,240.18984985351562
2022-07-28,250.06607055664062
2022-07-29,251.86087036132812
2022-08-01,249.80563354492188
2022-08-02,247.9550323486328
2022-08-03,250.00088500976562
2022-08-04,252.27005004882812
2022-08-05,253.1256103515625
2022-08-08,253.87889099121094
2022-08-09,256.83612060546875
2022-08-10,258.3333740234375
2022-08-11,254.76231384277344
2022-08-12,258.2682800292969
2022-08-15,261.8021240234375
2022-08-16,258.9471435546875
2022-08-17,258.0265197753906
2022-08-18,256.1944580078125
2022-08-19,255.1901092529297
2022-08-22,250.85653686523438
2022-08-23,246.65309143066406
2022-08-24,245.95562744140625
2022-08-25,249.45225524902344
2022-08-26,242.89605712890625
2022-08-29,241.52902221679688
2022-08-30,235.6516571044922
2022-08-31,236.2561492919922
2022-09-01,239.59469604492188
2022-09-02,233.28030395507812
2022-09-06,236.3770294189453
2022-09-07,241.3244171142578
2022-09-08,243.34243774414062
2022-09-09,243.26803588867188
2022-09-12,246.52288818359375
2022-09-13,236.7955322265625
2022-09-14,234.18234252929688
2022-09-15,227.8958282470703
2022-09-16,228.66766357421875
2022-09-19,230.1649169921875
2022-09-20,221.2373046875
2022-09-21,217.74993896484375
2022-09-22,216.4759063720703
2022-09-23,212.78395080566406
2022-09-26,205.86505126953125
2022-09-27,205.1490020751953
2022-09-28,205.57679748535156
2022-09-29,198.75088500976562
2022-09-30,199.66226196289062
2022-10-03,201.95924377441406
2022-10-04,204.66543579101562
2022-10-05,199.1414337158203
2022-10-06,188.84681701660156
2022-10-07,182.31773376464844
2022-10-10,177.5872039794922
2022-10-11,177.29681396484375
2022-10-12,172.16346740722656
2022-10-13,177.8401336669922
2022-10-14,174.027587890625
2022-10-17,180.31312561035156
2022-10-18,184.74388122558594
2022-10-19,178.9080047607422
2022-10-20,176.10716247558594
2022-10-21,175.6949920654297
2022-10-24,173.671630859375
2022-10-25,183.16078186035156
2022-10-26,184.462890625
2022-10-27,186.11154174804688
2022-10-28,191.76007080078125
2022-10-31,194.08319091796875
2022-11-01,194.7295684814453
2022-11-02,192.20970153808594
2022-11-03,188.59390258789062
2022-11-04,191.02005004882812
2022-11-07,189.240234375
2022-11-08,190.17698669433594
2022-11-09,188.32223510742188
2022-11-10,206.9259033203125
2022-11-11,209.1365966796875
2022-11-14,201.75509643554688
2022-11-15,205.6894073486328
2022-11-16,205.28663635253906
2022-11-17,202.65435791015625
2022-11-18,202.27029418945312
2022-11-21,205.99855041503906
2022-11-22,204.3311309814453
2022-11-23,204.44354248046875
2022-11-25,206.15777587890625
2022-11-28,200.3687286376953
2022-11-29,203.4786834716797
2022-11-30,207.25376892089844
2022-12-01,207.3006134033203
2022-12-02,205.49267578125
2022-12-05,201.97055053710938
2022-12-06,199.07601928710938
2022-12-07,197.75521850585938
2022-12-08,198.82308959960938
2022-12-09,200.3125
2022-12-12,202.214111328125
2022-12-13,209.25839233398438
2022-12-14,205.9423370361328
2022-12-15,204.41543579101562
2022-12-16,199.94717407226562
2022-12-19,196.35946655273438
2022-12-20,195.48829650878906
2022-12-21,197.27749633789062
2022-12-22,197.27749633789062
2022-12-23,199.01043701171875
2022-12-27,199.01988220214844
2022-12-28,198.26495361328125
2022-12-29,203.5872344970703
2022-12-30,199.92581176757812
2023-01-03,202.5775146484375
2023-01-04,206.66358947753906
2023-01-05,200.1806182861328
2023-01-06,206.1917724609375
2023-01-09,206.9467010498047
2023-01-10,209.4474334716797
2023-01-11,215.2698516845703
2023-01-12,219.1294708251953
2023-01-13,219.6956787109375
2023-01-17,218.0348358154297
2023-01-18,212.5049285888672
2023-01-19,210.76856994628906
2023-01-20,208.93785095214844
2023-01-23,203.52117919921875
2023-01-24,203.04934692382812
2023-01-25,206.34275817871094
2023-01-26,208.57923889160156
2023-01-27,208.35276794433594
2023-01-30,205.7765350341797
2023-01-31,210.8063201904297
2023-02-01,214.34507751464844
2023-02-02,214.58099365234375
2023-02-03,209.55120849609375
2023-02-06,208.1451873779297
2023-02-07,207.10711669921875
2023-02-08,206.1634521484375
2023-02-09,203.0682373046875
2023-02-10,204.5120391845703
2023-02-13,205.02162170410156
2023-02-14,203.0304718017578
2023-02-15,204.39878845214844
2023-02-16,200.0579071044922
2023-02-17,198.41592407226562
2023-02-21,193.12193298339844
2023-02-22,188.05442810058594
2023-02-23,190.58349609375
2023-02-24,184.70440673828125
2023-02-27,184.09103393554688
2023-02-28,186.85598754882812
2023-03-01,183.91172790527344
2023-03-02,186.40301513671875
2023-03-03,191.09307861328125
2023-03-06,187.38446044921875
2023-03-07,181.53367614746094
2023-03-08,184.74215698242188
2023-03-09,180.42958068847656
2023-03-10,180.4956512451172
2023-03-13,185.27059936523438
2023-03-14,188.57345581054688
2023-03-15,190.92320251464844
2023-03-16,193.49940490722656
2023-03-17,190.00784301757812
2023-03-20,190.5740203857422
2023-03-21,187.0258331298828
2023-03-22,181.29776000976562
2023-03-23,180.825927734375
2023-03-24,188.37527465820312
2023-03-27,182.26974487304688
2023-03-28,182.00550842285156
2023-03-29,187.3089599609375
2023-03-30,189.84739685058594
2023-03-31,192.8293914794922
2023-04-03,189.7719268798828
2023-04-04,191.9895477294922
2023-04-05,193.1597137451172
2023-04-06,195.0470428466797
2023-04-10,196.613525390625
2023-04-11,198.5291748046875
2023-04-12,199.35960388183594
2023-04-13,200.4148712158203
2023-04-14,196.6881561279297
2023-04-17,198.53248596191406
2023-04-18,197.91455078125
2023-04-19,197.85748291015625
2023-04-20,195.4522705078125
2023-04-21,194.07374572753906
2023-04-24,193.8836212158203
2023-04-25,191.79209899902344
2023-04-26,190.4611358642578
2023-04-27,195.49978637695312
2023-04-28,194.31143188476562
2023-05-01,189.66256713867188
2023-05-02,186.45875549316406
2023-05-03,182.5038604736328
2023-05-04,184.81402587890625
2023-05-05,187.04815673828125
2023-05-08,183.68272399902344
2023-05-09,183.97744750976562
2023-05-10,186.67739868164062
2023-05-11,186.04043579101562
2023-05-12,190.4136199951172
2023-05-15,185.82177734375
2023-05-16,181.61972045898438
2023-05-17,185.1562957763672
2023-05-18,181.6102294921875
2023-05-19,181.3249969482422
2023-05-22,183.92991638183594
2023-05-23,178.87220764160156
2023-05-24,174.34695434570312
2023-05-25,173.55787658691406
2023-05-26,173.19662475585938
2023-05-30,173.02549743652344
2023-05-31,175.34518432617188
2023-06-01,177.78843688964844
2023-06-02,181.7242889404297
2023-06-05,179.3380889892578
2023-06-06,179.78489685058594
2023-06-07,181.51513671875
2023-06-08,180.6500244140625
2023-06-09,178.06414794921875
2023-06-12,179.26202392578125
2023-06-13,181.60072326660156
2023-06-14,183.50210571289062
2023-06-15,186.20501708984375
2023-06-16,184.88232421875
2023-06-20,182.1602020263672
2023-06-21,181.4796905517578
2023-06-22,178.69049072265625
2023-06-23,178.30711364746094
2023-06-26,180.31993103027344
2023-06-27,179.9269256591797
2023-06-28,183.65545654296875
2023-06-29,184.72894287109375
2023-06-30,185.88873291015625
2023-07-03,186.94305419921875
2023-07-05,190.12521362304688
2023-07-06,187.87278747558594
2023-07-07,187.431884765625
2023-07-10,185.51492309570312
2023-07-11,186.5213165283203
2023-07-12,187.31686401367188
2023-07-13,188.6683349609375
2023-07-14,185.91749572753906
2023-07-17,178.52755737304688
2023-07-18,178.07705688476562
2023-07-19,181.2592315673828
2023-07-20,176.98439025878906
2023-07-21,177.2144317626953
2023-07-24,182.9078369140625
2023-07-25,179.03553771972656
2023-07-26,182.09310913085938
2023-07-27,185.20819091796875
2023-07-28,181.12506103515625
2023-07-31,182.409423828125
2023-08-01,183.3008270263672
2023-08-02,182.70654296875
2023-08-03,178.0387420654297
2023-08-04,177.09942626953125
2023-08-07,175.90130615234375
2023-08-08,176.946044921875
2023-08-09,179.33270263671875
2023-08-10,179.17930603027344
2023-08-11,179.34226989746094
2023-08-14,179.380615234375
2023-08-15,177.94287109375
2023-08-16,170.60089111328125
2023-08-17,168.99063110351562
2023-08-18,169.1248016357422
2023-08-21,167.75416564941406
2023-08-22,168.43470764160156
2023-08-23,170.4571075439453
2023-08-24,169.79576110839844
2023-08-25,170.1599884033203
2023-08-28,170.77342224121094
2023-08-29,173.96514892578125
2023-08-30,174.7127685546875
2023-08-31,173.79266357421875
2023-09-01,173.28463745117188
2023-09-05,172.9300079345703
2023-09-06,170.6200408935547
2023-09-07,174.97157287597656
2023-09-08,173.38047790527344
2023-09-11,172.79580688476562
2023-09-12,171.7510528564453
2023-09-13,169.60403442382812
2023-09-14,173.56259155273438
2023-09-15,172.66162109375
2023-09-18,172.0769500732422
2023-09-19,169.9970245361328
2023-09-20,170.0449676513672
2023-09-21,162.2908172607422
2023-09-22,159.30992126464844
2023-09-25,158.84024047851562
2023-09-26,156.1468963623047
2023-09-27,153.0605926513672
2023-09-28,155.5814208984375
2023-09-29,157.62298583984375
2023-10-02,154.9967498779297
2023-10-03,151.53660583496094
2023-10-04,151.134033203125
2023-10-05,152.1212921142578
2023-10-06,152.94557189941406
2023-10-09,155.2938690185547
2023-10-10,153.51243591308594
2023-10-11,160.34768676757812
2023-10-12,159.01161193847656
2023-10-13,161.64501953125
2023-10-16,163.79434204101562
2023-10-17,161.59661865234375
2023-10-18,157.59808349609375
2023-10-19,154.35472106933594
2023-10-20,154.9937286376953
2023-10-23,154.21917724609375
2023-10-24,158.0337677001953
2023-10-25,156.77513122558594
2023-10-26,169.48716735839844
2023-10-27,166.51490783691406
2023-10-30,167.14422607421875
2023-10-31,172.5175323486328
2023-11-01,172.70147705078125
2023-11-02,178.2877960205078
2023-11-03,184.50343322753906
2023-11-06,180.7566375732422
2023-11-07,179.54641723632812
2023-11-08,178.5491943359375
2023-11-09,176.05133056640625
2023-11-10,177.9392547607422
2023-11-13,177.77467346191406
2023-11-14,188.01788330078125
2023-11-15,189.64439392089844
2023-11-16,192.7715606689453
2023-11-17,191.44517517089844
2023-11-20,193.28468322753906
2023-11-21,191.25155639648438
2023-11-22,192.46176147460938
2023-11-24,192.9748992919922
2023-11-27,194.80471801757812
2023-11-28,196.750732421875
2023-11-29,199.61651611328125
2023-11-30,202.1337432861328
2023-12-01,203.7699432373047
2023-12-04,202.08531188964844
2023-12-05,203.71185302734375
2023-12-06,204.05068969726562
2023-12-07,204.01197814941406
2023-12-08,199.87791442871094
2023-12-11,199.05496215820312
2023-12-12,198.52247619628906
2023-12-13,204.32179260253906
2023-12-14,205.4158172607422
2023-12-15,205.3964385986328
2023-12-18,203.98294067382812
2023-12-19,204.2830810546875
2023-12-20,204.3895721435547
2023-12-21,207.45864868164062
2023-12-22,208.3396759033203
2023-12-26,209.3562469482422
2023-12-27,211.4835662841797
2023-12-28,211.9129638671875
2023-12-29,210.66387939453125
2024-01-02,213.52308654785156
2024-01-03,209.5026397705078
2024-01-04,210.2540283203125
2024-01-05,209.10252380371094
2024-01-08,210.85903930664062
2024-01-09,206.74099731445312
2024-01-10,203.92083740234375
2024-01-11,202.63272094726562
2024-01-12,204.3697052001953
2024-01-16,203.02305603027344
2024-01-17,199.9979705810547
2024-01-18,198.9831085205078
2024-01-19,198.94406127929688
2024-01-22,199.09043884277344
2024-01-23,197.37295532226562
2024-01-24,192.00584411621094
2024-01-25,195.37249755859375
2024-01-26,192.52305603027344
2024-01-29,194.299072265625
2024-01-30,190.83485412597656
2024-01-31,190.92266845703125
2024-02-01,193.59646606445312
2024-02-02,188.83436584472656
2024-02-05,184.89199829101562
2024-02-06,187.03883361816406
2024-02-07,188.94171142578125
2024-02-08,188.9612579345703
2024-02-09,189.74191284179688
2024-02-12,187.1364288330078
2024-02-13,183.86737060546875
2024-02-14,183.93568420410156
2024-02-15,184.88223266601562
2024-02-16,182.60855102539062
2024-02-20,183.84783935546875
2024-02-21,183.6721954345703
2024-02-22,183.46726989746094
2024-02-23,185.34088134765625
2024-02-26,183.1842803955078
2024-02-27,182.16940307617188
2024-02-28,189.07833862304688
2024-02-29,194.0551300048828
2024-03-01,196.88504028320312
2024-03-04,201.16897583007812
2024-03-05,200.45660400390625
2024-03-06,201.0323486328125
2024-03-07,199.7832794189453
2024-03-08,202.30093383789062
2024-03-11,201.7544708251953
2024-03-12,199.24656677246094
2024-03-13,197.46080017089844
2024-03-14,194.37713623046875
2024-03-15,192.57183837890625
2024-03-18,191.17640686035156
2024-03-19,191.87899780273438
2024-03-20,189.9273223876953
2024-03-21,189.25399780273438
2024-03-22,188.13177490234375
2024-03-25,190.83485412597656
2024-03-26,189.41012573242188
2024-03-27,192.61087036132812
2024-03-28,192.8157958984375
2024-04-01,188.34646606445312
2024-04-02,187.53651428222656
2024-04-03,187.6633758544922
2024-04-04,185.7019500732422
2024-04-05,185.5750732421875
2024-04-08,183.66244506835938
2024-04-09,188.1512908935547
2024-04-10,177.5634765625
2024-04-11,175.88961791992188
2024-04-12,176.4409942626953
2024-04-15,175.37762451171875
2024-04-16,169.55862426757812
2024-04-17,169.37155151367188
2024-04-18,168.36724853515625
2024-04-19,168.6626434326172
2024-04-22,169.64723205566406
2024-04-23,171.498291015625
2024-04-24,170.68106079101562
2024-04-25,170.2379913330078
2024-04-26,169.046630859375
2024-04-29,172.2958221435547
2024-04-30,168.9186248779297
2024-05-01,174.11732482910156
2024-05-02,176.8742218017578
2024-05-03,178.94190979003906
2024-05-06,175.93885803222656
2024-05-07,178.48898315429688
2024-05-08,178.5382080078125
2024-05-09,183.5006103515625
2024-05-10,181.64956665039062
2024-05-13,182.15170288085938
2024-05-14,184.08154296875
2024-05-15,189.06362915039062
2024-05-16,191.93865966796875
2024-05-17,191.51528930664062
2024-05-20,188.80763244628906
2024-05-21,191.14114379882812
2024-05-22,188.3940887451172
2024-05-23,183.72706604003906
2024-05-24,183.06736755371094
2024-05-28,182.1812286376953
2024-05-29,182.46678161621094
2024-05-30,187.84271240234375
2024-05-31,192.7263641357422
2024-06-03,193.93740844726562
2024-06-04,197.32444763183594
2024-06-05,195.1386260986328
2024-06-06,196.41860961914062
2024-06-07,191.2691192626953
2024-06-10,191.7220458984375
2024-06-11,190.2943878173828
2024-06-12,190.83590698242188
2024-06-13,193.75033569335938
2024-06-14,195.60682678222656
2024-06-17,190.89112854003906
2024-06-18,191.3875274658203
2024-06-20,192.76748657226562
2024-06-21,193.4425811767578
2024-06-24,194.97145080566406
2024-06-25,191.28823852539062
2024-06-26,191.2783203125
2024-06-27,193.9091796875
2024-06-28,192.97596740722656
2024-07-01,192.6185760498047
2024-07-02,190.88121032714844
2024-07-03,193.38299560546875
2024-07-05,194.22686767578125
2024-07-08,194.75303649902344
2024-07-09,194.5445556640625
2024-07-10,195.3487091064453
2024-07-11,205.703369140625
2024-07-12,209.08872985839844
2024-07-15,207.33151245117188
2024-07-16,208.63204956054688
2024-07-17,211.58059692382812
2024-07-18,209.12844848632812
2024-07-19,208.62213134765625
2024-07-22,207.85768127441406
2024-07-23,208.00660705566406
2024-07-24,207.87754821777344
2024-07-25,208.40371704101562
2024-07-26,212.17626953125
2024-07-29,213.37753295898438
2024-07-30,221.4388885498047
2024-07-31,218.80801391601562
2024-08-01,226.28363037109375
2024-08-02,232.94515991210938
2024-08-05,224.5561981201172
2024-08-06,226.51197814941406
2024-08-07,224.33778381347656
2024-08-08,221.99484252929688
2024-08-09,220.98219299316406
2024-08-12,223.910888671875
2024-08-13,221.05169677734375
2024-08-14,221.56793212890625
2024-08-15,216.48492431640625
2024-08-16,218.2620086669922
2024-08-19,218.0733642578125
2024-08-20,218.78817749023438
2024-08-21,217.90460205078125
2024-08-22,218.51019287109375
2024-08-23,225.3603515625
2024-08-26,223.68255615234375
2024-08-27,224.52642822265625
2024-08-28,223.62298583984375
2024-08-29,221.90548706054688
2024-08-30,222.44158935546875
2024-09-03,228.7060089111328
2024-09-04,230.84048461914062
2024-09-05,231.952392578125
2024-09-06,234.45419311523438
2024-09-09,236.80706787109375
2024-09-10,241.0760040283203
2024-09-11,237.243896484375
2024-09-12,235.42710876464844
2024-09-13,236.77728271484375
2024-09-16,238.5841522216797
2024-09-17,237.7204132080078
2024-09-18,234.24569702148438
2024-09-19,230.63198852539062
2024-09-20,233.36212158203125
2024-09-23,234.5634002685547
2024-09-24,234.76194763183594
2024-09-25,233.9280242919922
2024-09-26,230.0959014892578
2024-09-27,228.6563720703125
2024-09-30,230.88018798828125
2024-10-01,230.39373779296875
2024-10-02,230.20510864257812
2024-10-03,227.62388610839844
2024-10-04,222.0444793701172
2024-10-07,221.75656127929688
2024-10-08,222.6599884033203
2024-10-09,220.77999877929688
2024-10-10,217.89999389648438
2024-10-11,219.27000427246094
2024-10-14,221.6999969482422
2024-10-15,229.42999267578125
2024-10-16,227.52000427246094
2024-10-17,224.16000366210938
2024-10-18,226.3000030517578
2024-10-21,221.47000122070312
2024-10-22,221.4600067138672
2024-10-23,226.27000427246094
2024-10-24,225.92999267578125
2024-10-25,222.8000030517578
2024-10-28,222.22000122070312
2024-10-29,212.91000366210938
2024-10-30,213.47999572753906
2024-10-31,213.5399932861328
2024-11-01,211.25999450683594
2024-11-04,212.11000061035156
2024-11-05,213.85000610351562
2024-11-06,197.47000122070312
2024-11-07,197.8699951171875
2024-11-08,201.8000030517578
2024-11-11,196.0800018310547
2024-11-12,193.72000122070312
2024-11-13,195.16000366210938
2024-11-14,194.77000427246094
2024-11-15,196.4499969482422
2024-11-18,198.83999633789062
2024-11-19,201.14999389648438
2024-11-20,200.8800048828125
2024-11-21,202.80999755859375
2024-11-22,204.30999755859375
2024-11-25,207.5500030517578
2024-11-26,208.0
2024-11-27,209.3000030517578
2024-11-29,209.0
2024-12-02,207.3300018310547
2024-12-03,207.7899932861328
2024-12-04,207.5
2024-12-05,209.16000366210938
2024-12-06,207.10000610351562
2024-12-09,209.0399932861328
2024-12-10,199.52999877929688
2024-12-11,199.58999633789062
2024-12-12,197.85000610351562
2024-12-13,197.16000366210938
2024-12-16,193.72999572753906
2024-12-17,193.25999450683594
