,AMGN
2017-09-19,149.7643585205078
2017-09-20,151.25143432617188
2017-09-21,150.02163696289062
2017-09-22,149.31427001953125
2017-09-25,149.74034118652344
2017-09-26,149.1856689453125
2017-09-27,148.60690307617188
2017-09-28,149.0731658935547
2017-09-29,149.868896484375
2017-10-02,150.44764709472656
2017-10-03,150.49583435058594
2017-10-04,151.58905029296875
2017-10-05,150.19044494628906
2017-10-06,149.36253356933594
2017-10-09,149.0731658935547
2017-10-10,149.33840942382812
2017-10-11,148.02015686035156
2017-10-12,146.90286254882812
2017-10-13,147.1038055419922
2017-10-16,146.21157836914062
2017-10-17,149.65992736816406
2017-10-18,149.73226928710938
2017-10-19,147.99603271484375
2017-10-20,147.0635986328125
2017-10-23,145.11036682128906
2017-10-24,144.9818115234375
2017-10-25,142.67486572265625
2017-10-26,141.8871612548828
2017-10-27,140.89044189453125
2017-10-30,140.33580017089844
2017-10-31,140.8422393798828
2017-11-01,141.0029754638672
2017-11-02,138.58355712890625
2017-11-03,139.4114532470703
2017-11-06,137.28944396972656
2017-11-07,139.44357299804688
2017-11-08,139.52398681640625
2017-11-09,139.86155700683594
2017-11-10,138.5352783203125
2017-11-13,137.85206604003906
2017-11-14,136.7508544921875
2017-11-15,136.14801025390625
2017-11-16,138.20362854003906
2017-11-17,137.58050537109375
2017-11-20,136.60116577148438
2017-11-21,137.45095825195312
2017-11-22,137.54811096191406
2017-11-24,137.67758178710938
2017-11-27,137.3457489013672
2017-11-28,137.79086303710938
2017-11-29,139.3851776123047
2017-11-30,142.16110229492188
2017-12-01,143.4073944091797
2017-12-04,144.61328125
2017-12-05,144.5970458984375
2017-12-06,142.61428833007812
2017-12-07,140.78529357910156
2017-12-08,141.95877075195312
2017-12-11,143.10792541503906
2017-12-12,142.64666748046875
2017-12-13,143.5530548095703
2017-12-14,141.5621795654297
2017-12-15,143.27793884277344
2017-12-18,142.54954528808594
2017-12-19,143.1403350830078
2017-12-20,143.33457946777344
2017-12-21,142.98655700683594
2017-12-22,142.77610778808594
2017-12-26,142.50904846191406
2017-12-27,142.60623168945312
2017-12-28,141.82925415039062
2017-12-29,140.73670959472656
2018-01-02,143.24554443359375
2018-01-03,145.94863891601562
2018-01-04,145.33352661132812
2018-01-05,146.19947814941406
2018-01-08,146.1590118408203
2018-01-09,148.40884399414062
2018-01-10,147.988037109375
2018-01-11,147.25967407226562
2018-01-12,149.75228881835938
2018-01-16,150.1569061279297
2018-01-17,152.15591430664062
2018-01-18,151.81597900390625
2018-01-19,153.18370056152344
2018-01-22,155.6520233154297
2018-01-23,155.37689208984375
2018-01-24,154.27626037597656
2018-01-25,153.8311767578125
2018-01-26,158.63026428222656
2018-01-29,160.24078369140625
2018-01-30,154.794189453125
2018-01-31,150.56971740722656
2018-02-01,150.1731414794922
2018-02-02,151.34657287597656
2018-02-05,141.42465209960938
2018-02-06,142.9622802734375
2018-02-07,143.6259002685547
2018-02-08,140.10543823242188
2018-02-09,140.38058471679688
2018-02-12,141.52175903320312
2018-02-13,142.38771057128906
2018-02-14,146.38319396972656
2018-02-15,149.71009826660156
2018-02-16,149.66934204101562
2018-02-20,149.2045440673828
2018-02-21,148.75604248046875
2018-02-22,148.77235412597656
2018-02-23,152.21339416503906
2018-02-26,153.7056121826172
2018-02-27,151.49586486816406
2018-02-28,149.8487091064453
2018-03-01,149.45733642578125
2018-03-02,150.91693115234375
2018-03-05,155.0347900390625
2018-03-06,155.2141571044922
2018-03-07,152.91470336914062
2018-03-08,152.61297607421875
2018-03-09,155.8257293701172
2018-03-12,154.35794067382812
2018-03-13,154.72491455078125
2018-03-14,155.3935546875
2018-03-15,154.72491455078125
2018-03-16,153.49363708496094
2018-03-19,148.85389709472656
2018-03-20,148.4298858642578
2018-03-21,148.07115173339844
2018-03-22,143.57815551757812
2018-03-23,138.1556854248047
2018-03-26,142.85247802734375
2018-03-27,139.5581817626953
2018-03-28,138.9955596923828
2018-03-29,139.01185607910156
2018-04-02,135.3995819091797
2018-04-03,137.16903686523438
2018-04-04,141.49073791503906
2018-04-05,140.25131225585938
2018-04-06,137.10377502441406
2018-04-09,138.31057739257812
2018-04-10,141.17266845703125
2018-04-11,140.58563232421875
2018-04-12,139.45220947265625
2018-04-13,139.8272705078125
2018-04-16,139.7457275390625
2018-04-17,142.59971618652344
2018-04-18,142.7872314453125
2018-04-19,141.00958251953125
2018-04-20,139.89248657226562
2018-04-23,142.42025756835938
2018-04-24,140.20237731933594
2018-04-25,142.55889892578125
2018-04-26,142.99925231933594
2018-04-27,144.70347595214844
2018-04-30,142.27349853515625
2018-05-01,138.03335571289062
2018-05-02,138.1556854248047
2018-05-03,135.67681884765625
2018-05-04,136.97332763671875
2018-05-07,137.03855895996094
2018-05-08,137.38919067382812
2018-05-09,138.3269500732422
2018-05-10,139.2483367919922
2018-05-11,141.79241943359375
2018-05-14,143.48033142089844
2018-05-15,140.52853393554688
2018-05-16,142.81288146972656
2018-05-17,143.5113067626953
2018-05-18,144.8671417236328
2018-05-21,145.0068359375
2018-05-22,146.55987548828125
2018-05-23,147.85821533203125
2018-05-24,146.2312469482422
2018-05-25,146.46128845214844
2018-05-29,145.80389404296875
2018-05-30,148.10470581054688
2018-05-31,147.59521484375
2018-06-01,150.84097290039062
2018-06-04,152.37759399414062
2018-06-05,149.32901000976562
2018-06-06,150.8245391845703
2018-06-07,150.6190948486328
2018-06-08,151.44078063964844
2018-06-11,151.69554138183594
2018-06-12,152.07354736328125
2018-06-13,150.9313507080078
2018-06-14,152.66517639160156
2018-06-15,152.02418518066406
2018-06-18,151.15321350097656
2018-06-19,152.9938507080078
2018-06-20,153.2567901611328
2018-06-21,152.8295135498047
2018-06-22,152.13925170898438
2018-06-25,152.31182861328125
2018-06-26,151.6791229248047
2018-06-27,150.80807495117188
2018-06-28,150.6519775390625
2018-06-29,151.6791229248047
2018-07-02,152.2542724609375
2018-07-03,152.5994415283203
2018-07-05,153.95526123046875
2018-07-06,156.95445251464844
2018-07-09,159.5511016845703
2018-07-10,160.80007934570312
2018-07-11,158.71290588378906
2018-07-12,159.4771270751953
2018-07-13,160.9808349609375
2018-07-16,160.13449096679688
2018-07-17,159.34564208984375
2018-07-18,158.4253692626953
2018-07-19,157.57073974609375
2018-07-20,156.52719116210938
2018-07-23,156.09986877441406
2018-07-24,157.2749481201172
2018-07-25,158.62255859375
2018-07-26,159.45245361328125
2018-07-27,158.12953186035156
2018-07-30,156.64224243164062
2018-07-31,161.5067138671875
2018-08-01,160.92330932617188
2018-08-02,161.3670654296875
2018-08-03,162.6899871826172
2018-08-06,162.37777709960938
2018-08-07,164.67031860351562
2018-08-08,161.2191162109375
2018-08-09,159.3867645263672
2018-08-10,159.7565155029297
2018-08-13,160.73435974121094
2018-08-14,160.8576202392578
2018-08-15,160.44674682617188
2018-08-16,162.51499938964844
2018-08-17,163.32574462890625
2018-08-20,163.4415740966797
2018-08-21,163.2347412109375
2018-08-22,163.6732177734375
2018-08-23,162.6473846435547
2018-08-24,162.680419921875
2018-08-27,164.3019256591797
2018-08-28,164.31849670410156
2018-08-29,165.2533721923828
2018-08-30,165.74972534179688
2018-08-31,165.30300903320312
2018-09-04,162.75489807128906
2018-09-05,163.5987548828125
2018-09-06,162.27508544921875
2018-09-07,162.39915466308594
2018-09-10,167.5284423828125
2018-09-11,165.02169799804688
2018-09-12,165.0465545654297
2018-09-13,167.8841552734375
2018-09-14,165.94003295898438
2018-09-17,166.1302947998047
2018-09-18,167.3960418701172
2018-09-19,168.1075439453125
2018-09-20,169.67945861816406
2018-09-21,169.67945861816406
2018-09-24,171.425048828125
2018-09-25,170.80453491210938
2018-09-26,171.1106414794922
2018-09-27,172.8148956298828
2018-09-28,171.4912109375
2018-10-01,171.17681884765625
2018-10-02,171.80560302734375
2018-10-03,171.16856384277344
2018-10-04,168.33091735839844
2018-10-05,168.7859344482422
2018-10-08,170.06820678710938
2018-10-09,170.4239959716797
2018-10-10,166.4529571533203
2018-10-11,160.37228393554688
2018-10-12,163.30096435546875
2018-10-15,161.81179809570312
2018-10-16,167.3960418701172
2018-10-17,167.75177001953125
2018-10-18,167.71043395996094
2018-10-19,166.94935607910156
2018-10-22,163.8221435546875
2018-10-23,163.5077667236328
2018-10-24,155.4333038330078
2018-10-25,155.61534118652344
2018-10-26,153.86143493652344
2018-10-29,155.68975830078125
2018-10-30,156.426025390625
2018-10-31,159.4953155517578
2018-11-01,159.58631896972656
2018-11-02,154.75491333007812
2018-11-05,157.12100219726562
2018-11-06,157.80767822265625
2018-11-07,163.4912109375
2018-11-08,162.16751098632812
2018-11-09,159.80145263671875
2018-11-12,158.47775268554688
2018-11-13,158.469482421875
2018-11-14,157.4849853515625
2018-11-15,160.3258056640625
2018-11-16,161.7670135498047
2018-11-19,162.37513732910156
2018-11-20,163.6497802734375
2018-11-21,160.5924072265625
2018-11-23,160.4257354736328
2018-11-26,161.8669891357422
2018-11-27,164.1996307373047
2018-11-28,167.79852294921875
2018-11-29,168.5899200439453
2018-11-30,173.4884490966797
2018-12-03,169.0564727783203
2018-12-04,164.74945068359375
2018-12-06,165.79080200195312
2018-12-07,159.48439025878906
2018-12-10,161.6920166015625
2018-12-11,163.43319702148438
2018-12-12,163.62477111816406
2018-12-13,164.5578155517578
2018-12-14,160.00921630859375
2018-12-17,158.3513946533203
2018-12-18,155.86883544921875
2018-12-19,154.527587890625
2018-12-20,154.08599853515625
2018-12-21,150.12896728515625
2018-12-24,148.6210174560547
2018-12-26,156.5019989013672
2018-12-27,158.55967712402344
2018-12-28,158.89288330078125
2018-12-31,162.1752471923828
2019-01-02,159.86758422851562
2019-01-03,157.4350128173828
2019-01-04,162.81671142578125
2019-01-07,165.0076904296875
2019-01-08,167.1237335205078
2019-01-09,166.9237823486328
2019-01-10,168.84817504882812
2019-01-11,167.08206176757812
2019-01-14,163.93301391601562
2019-01-15,166.09901428222656
2019-01-16,165.6908416748047
2019-01-17,168.21507263183594
2019-01-18,169.8478546142578
2019-01-22,168.26504516601562
2019-01-23,167.91513061523438
2019-01-24,167.42359924316406
2019-01-25,165.59085083007812
2019-01-28,159.9092559814453
2019-01-29,160.04258728027344
2019-01-30,154.0027313232422
2019-01-31,155.87718200683594
2019-02-01,155.84385681152344
2019-02-04,155.10240173339844
2019-02-05,156.87684631347656
2019-02-06,158.9178924560547
2019-02-07,153.47793579101562
2019-02-08,154.95248413085938
2019-02-11,154.7775115966797
2019-02-12,156.97682189941406
2019-02-13,157.4350128173828
2019-02-14,156.72140502929688
2019-02-15,158.1150360107422
2019-02-19,156.96485900878906
2019-02-20,156.9229278564453
2019-02-21,155.73080444335938
2019-02-22,157.4098358154297
2019-02-25,159.3490753173828
2019-02-26,159.5758056640625
2019-02-27,160.70077514648438
2019-02-28,159.5758056640625
2019-03-01,160.48245239257812
2019-03-04,159.32394409179688
2019-03-05,158.5180206298828
2019-03-06,153.75794982910156
2019-03-07,152.3391571044922
2019-03-08,151.84381103515625
2019-03-11,154.5890350341797
2019-03-12,154.6226043701172
2019-03-13,157.28387451171875
2019-03-14,157.62811279296875
2019-03-15,160.5496368408203
2019-03-18,160.60838317871094
2019-03-19,160.75950622558594
2019-03-20,160.4489288330078
2019-03-21,161.0953369140625
2019-03-22,156.73822021484375
2019-03-25,156.64590454101562
2019-03-26,158.0562744140625
2019-03-27,156.41920471191406
2019-03-28,157.53578186035156
2019-03-29,159.49183654785156
2019-04-01,160.9945831298828
2019-04-02,161.5486602783203
2019-04-03,161.9600067138672
2019-04-04,161.46475219726562
2019-04-05,164.05047607421875
2019-04-08,163.6055145263672
2019-04-09,162.01040649414062
2019-04-10,162.7743682861328
2019-04-11,161.28004455566406
2019-04-12,160.70077514648438
2019-04-15,160.51609802246094
2019-04-16,157.87158203125
2019-04-17,153.1870574951172
2019-04-18,148.98944091796875
2019-04-22,148.05760192871094
2019-04-23,150.9119415283203
2019-04-24,149.686279296875
2019-04-25,151.5164031982422
2019-04-26,152.34754943847656
2019-04-29,152.0956573486328
2019-04-30,150.54257202148438
2019-05-01,147.87289428710938
2019-05-02,148.17506408691406
2019-05-03,148.85513305664062
2019-05-06,148.64529418945312
2019-05-07,145.96717834472656
2019-05-08,144.52322387695312
2019-05-09,145.12770080566406
2019-05-10,144.27133178710938
2019-05-13,140.70343017578125
2019-05-14,140.87969970703125
2019-05-15,142.609130859375
2019-05-16,143.8792266845703
2019-05-17,143.87074279785156
2019-05-20,142.58370971679688
2019-05-21,143.6844940185547
2019-05-22,145.04774475097656
2019-05-23,145.73358154296875
2019-05-24,145.0308074951172
2019-05-28,142.97323608398438
2019-05-29,143.25265502929688
2019-05-30,143.13409423828125
2019-05-31,141.15267944335938
2019-06-03,145.94529724121094
2019-06-04,147.9520721435547
2019-06-05,147.79965209960938
2019-06-06,147.71498107910156
2019-06-07,148.61253356933594
2019-06-10,148.6718292236328
2019-06-11,147.85891723632812
2019-06-12,148.68875122070312
2019-06-13,149.62863159179688
2019-06-14,149.09518432617188
2019-06-17,151.0511932373047
2019-06-18,153.77767944335938
2019-06-19,154.7599639892578
2019-06-20,155.86917114257812
2019-06-21,158.43482971191406
2019-06-24,156.50421142578125
2019-06-25,156.1739959716797
2019-06-26,155.0986328125
2019-06-27,155.818359375
2019-06-28,156.03851318359375
2019-07-01,157.7913055419922
2019-07-02,158.03683471679688
2019-07-03,159.67953491210938
2019-07-05,157.444091796875
2019-07-08,154.3111572265625
2019-07-09,153.7607421875
2019-07-10,154.33660888671875
2019-07-11,150.72097778320312
2019-07-12,148.12144470214844
2019-07-15,149.1290740966797
2019-07-16,150.27218627929688
2019-07-17,149.9250030517578
2019-07-18,152.0249481201172
2019-07-19,151.0511932373047
2019-07-22,148.9342803955078
2019-07-23,149.03591918945312
2019-07-24,148.83270263671875
2019-07-25,147.4271240234375
2019-07-26,148.4685821533203
2019-07-29,149.09518432617188
2019-07-30,149.40847778320312
2019-07-31,157.9860382080078
2019-08-01,157.49493408203125
2019-08-02,158.52793884277344
2019-08-05,153.68453979492188
2019-08-06,156.1909637451172
2019-08-07,155.41192626953125
2019-08-08,156.8428955078125
2019-08-09,166.174072265625
2019-08-12,174.24356079101562
2019-08-13,174.5314483642578
2019-08-14,169.5855255126953
2019-08-15,169.9607391357422
2019-08-16,173.97718811035156
2019-08-19,175.66558837890625
2019-08-20,173.25233459472656
2019-08-21,173.90896606445312
2019-08-22,173.4655303955078
2019-08-23,169.7646484375
2019-08-26,175.16249084472656
2019-08-27,176.08346557617188
2019-08-28,176.9617919921875
2019-08-29,176.50132751464844
2019-08-30,177.89981079101562
2019-09-03,175.25631713867188
2019-09-04,175.9384765625
2019-09-05,177.0726318359375
2019-09-06,177.14088439941406
2019-09-09,172.54454040527344
2019-09-10,167.88003540039062
2019-09-11,167.00173950195312
2019-09-12,165.43263244628906
2019-09-13,166.68618774414062
2019-09-16,165.5009002685547
2019-09-17,167.75213623046875
2019-09-18,166.31951904296875
2019-09-19,166.83970642089844
2019-09-20,167.9397430419922
2019-09-23,168.6389923095703
2019-09-24,167.60719299316406
2019-09-25,167.1893310546875
2019-09-26,166.60948181152344
2019-09-27,166.23423767089844
2019-09-30,165.0148162841797
2019-10-01,164.74197387695312
2019-10-02,161.34803771972656
2019-10-03,164.25587463378906
2019-10-04,166.7885284423828
2019-10-07,168.13587951660156
2019-10-08,167.20640563964844
2019-10-09,167.72657775878906
2019-10-10,169.4235076904297
2019-10-11,171.23138427734375
2019-10-14,173.0135498046875
2019-10-15,174.52294921875
2019-10-16,173.28646850585938
2019-10-17,173.58489990234375
2019-10-18,172.8686065673828
2019-10-21,173.0476531982422
2019-10-22,174.66790771484375
2019-10-23,173.38027954101562
2019-10-24,173.1585235595703
2019-10-25,173.15000915527344
2019-10-28,174.82142639160156
2019-10-29,178.21533203125
2019-10-30,179.8270263671875
2019-10-31,181.8480224609375
2019-11-01,185.8559112548828
2019-11-04,182.8372039794922
2019-11-05,183.4085693359375
2019-11-06,184.5341796875
2019-11-07,185.89002990722656
2019-11-08,188.5505828857422
2019-11-11,188.2009735107422
2019-11-12,188.72116088867188
2019-11-13,187.32269287109375
2019-11-14,187.56298828125
2019-11-15,189.58883666992188
2019-11-18,189.42576599121094
2019-11-19,192.71348571777344
2019-11-20,193.58045959472656
2019-11-21,195.5634002685547
2019-11-22,198.0699920654297
2019-11-25,201.33192443847656
2019-11-26,201.2032012939453
2019-11-27,201.33192443847656
2019-11-29,201.48646545410156
2019-12-02,200.42201232910156
2019-12-03,199.8125457763672
2019-12-04,200.76539611816406
2019-12-05,200.3619384765625
2019-12-06,200.67095947265625
2019-12-09,199.85543823242188
2019-12-10,200.73104858398438
2019-12-11,200.87698364257812
2019-12-12,202.57667541503906
2019-12-13,203.22042846679688
2019-12-16,208.7657928466797
2019-12-17,208.4567413330078
2019-12-18,207.68418884277344
2019-12-19,207.59832763671875
2019-12-20,208.64556884765625
2019-12-23,208.61984252929688
2019-12-24,208.01898193359375
2019-12-26,207.64984130859375
2019-12-27,207.33224487304688
2019-12-30,206.25064086914062
2019-12-31,206.9373779296875
2020-01-02,206.1046905517578
2020-01-03,204.7054901123047
2020-01-06,206.2763671875
2020-01-07,204.3363800048828
2020-01-08,204.49090576171875
2020-01-09,205.10037231445312
2020-01-10,204.52520751953125
2020-01-13,203.37493896484375
2020-01-14,206.01885986328125
2020-01-15,207.4781951904297
2020-01-16,206.44801330566406
2020-01-17,207.29791259765625
2020-01-21,203.9586639404297
2020-01-22,203.22903442382812
2020-01-23,201.7611541748047
2020-01-24,193.64913940429688
2020-01-27,191.38291931152344
2020-01-28,193.00534057617188
2020-01-29,194.9882354736328
2020-01-30,194.1298828125
2020-01-31,185.45989990234375
2020-02-03,186.17237854003906
2020-02-04,190.40431213378906
2020-02-05,199.10008239746094
2020-02-06,198.67942810058594
2020-02-07,196.8595733642578
2020-02-10,195.2200164794922
2020-02-11,196.54202270507812
2020-02-12,194.8594970703125
2020-02-13,192.8192901611328
2020-02-14,193.1996612548828
2020-02-18,191.65223693847656
2020-02-19,192.7501220703125
2020-02-20,192.04124450683594
2020-02-21,192.60316467285156
2020-02-24,188.3584442138672
2020-02-25,181.87464904785156
2020-02-26,185.47096252441406
2020-02-27,175.92686462402344
2020-02-28,172.6676483154297
2020-03-02,183.4480743408203
2020-03-03,176.72219848632812
2020-03-04,185.96377563476562
2020-03-05,183.37889099121094
2020-03-06,182.10806274414062
2020-03-09,171.49192810058594
2020-03-10,178.77969360351562
2020-03-11,171.73399353027344
2020-03-12,157.54747009277344
2020-03-13,174.7165069580078
2020-03-16,163.11489868164062
2020-03-17,179.6442413330078
2020-03-18,177.119873046875
2020-03-19,171.82908630371094
2020-03-20,162.7431640625
2020-03-23,160.73745727539062
2020-03-24,174.92404174804688
2020-03-25,166.97055053710938
2020-03-26,171.59567260742188
2020-03-27,171.40545654296875
2020-03-30,180.23208618164062
2020-03-31,175.2611541748047
2020-04-01,171.0078125
2020-04-02,180.5779266357422
2020-04-03,177.57806396484375
2020-04-06,182.91204833984375
2020-04-07,180.4914093017578
2020-04-08,189.4908905029297
2020-04-09,188.64370727539062
2020-04-13,188.69557189941406
2020-04-14,196.06982421875
2020-04-15,191.747314453125
2020-04-16,199.6143035888672
2020-04-17,203.13282775878906
2020-04-20,204.5419921875
2020-04-21,199.48463439941406
2020-04-22,198.222412109375
2020-04-23,200.98886108398438
2020-04-24,204.2653045654297
2020-04-27,209.58201599121094
2020-04-28,205.4669952392578
2020-04-29,203.75527954101562
2020-04-30,206.80697631835938
2020-05-01,199.68345642089844
2020-05-04,199.6229248046875
2020-05-05,204.33450317382812
2020-05-06,204.53329467773438
2020-05-07,201.71505737304688
2020-05-08,203.00314331054688
2020-05-11,209.85003662109375
2020-05-12,205.06932067871094
2020-05-13,204.74078369140625
2020-05-14,205.73497009277344
2020-05-15,209.05972290039062
2020-05-18,202.95855712890625
2020-05-19,197.9452667236328
2020-05-20,198.32823181152344
2020-05-21,195.6388397216797
2020-05-22,197.074951171875
2020-05-26,193.56736755371094
2020-05-27,195.66493225097656
2020-05-28,195.07313537597656
2020-05-29,199.9209747314453
2020-06-01,197.4927215576172
2020-06-02,194.71627807617188
2020-06-03,192.34890747070312
2020-06-04,192.2444610595703
2020-06-05,196.41346740722656
2020-06-08,196.48309326171875
2020-06-09,195.74325561523438
2020-06-10,197.67547607421875
2020-06-11,190.52108764648438
2020-06-12,189.65077209472656
2020-06-15,191.2870635986328
2020-06-16,197.45787048339844
2020-06-17,196.674560546875
2020-06-18,200.46066284179688
2020-06-19,207.7542266845703
2020-06-22,203.8289337158203
2020-06-23,205.18667602539062
2020-06-24,202.36668395996094
2020-06-25,204.62965393066406
2020-06-26,202.6539306640625
2020-06-29,201.5398406982422
2020-06-30,205.28237915039062
2020-07-01,222.0454559326172
2020-07-02,224.76095581054688
2020-07-06,223.0289764404297
2020-07-07,220.3308868408203
2020-07-08,218.97314453125
2020-07-09,219.03407287597656
2020-07-10,216.75369262695312
2020-07-13,217.62405395507812
2020-07-14,220.2786407470703
2020-07-15,220.47012329101562
2020-07-16,222.1151123046875
2020-07-17,224.9524688720703
2020-07-20,227.1196746826172
2020-07-21,224.4738006591797
2020-07-22,223.66432189941406
2020-07-23,219.5388641357422
2020-07-24,215.8311004638672
2020-07-27,220.76602172851562
2020-07-28,222.176025390625
2020-07-29,216.58834838867188
2020-07-30,214.2296600341797
2020-07-31,212.95022583007812
2020-08-03,215.29147338867188
2020-08-04,212.01025390625
2020-08-05,210.16510009765625
2020-08-06,210.23472595214844
2020-08-07,209.48622131347656
2020-08-10,207.29290771484375
2020-08-11,204.22921752929688
2020-08-12,210.38272094726562
2020-08-13,209.28602600097656
2020-08-14,210.03079223632812
2020-08-17,212.9221954345703
2020-08-18,211.59918212890625
2020-08-19,210.7142333984375
2020-08-20,209.17213439941406
2020-08-21,208.2170867919922
2020-08-24,206.4033966064453
2020-08-25,217.48715209960938
2020-08-26,219.2044677734375
2020-08-27,221.50888061523438
2020-08-28,221.78045654296875
2020-08-31,221.95571899414062
2020-09-01,219.80029296875
2020-09-02,226.161376953125
2020-09-03,217.2155303955078
2020-09-04,217.64488220214844
2020-09-08,211.31878662109375
2020-09-09,215.16525268554688
2020-09-10,210.84564208984375
2020-09-11,213.09742736816406
2020-09-14,216.19912719726562
2020-09-15,217.60104370117188
2020-09-16,217.08409118652344
2020-09-17,217.36448669433594
2020-09-18,217.049072265625
2020-09-21,213.07992553710938
2020-09-22,216.85629272460938
2020-09-23,212.55422973632812
2020-09-24,210.56527709960938
2020-09-25,213.6319580078125
2020-09-28,216.44448852539062
2020-09-29,217.55723571777344
2020-09-30,222.69168090820312
2020-10-01,223.76942443847656
2020-10-02,215.02505493164062
2020-10-05,224.31263732910156
2020-10-06,221.40370178222656
2020-10-07,225.7671356201172
2020-10-08,210.3637237548828
2020-10-09,207.39349365234375
2020-10-12,209.85556030273438
2020-10-13,209.7066192626953
2020-10-14,208.22586059570312
2020-10-15,205.91268920898438
2020-10-16,206.53480529785156
2020-10-19,202.1451416015625
2020-10-20,202.48683166503906
2020-10-21,200.62054443359375
2020-10-22,199.75314331054688
2020-10-23,199.03466796875
2020-10-26,197.04571533203125
2020-10-27,195.7927703857422
2020-10-28,189.58934020996094
2020-10-29,190.85105895996094
2020-10-30,190.0800018310547
2020-11-02,192.9451446533203
2020-11-03,192.813720703125
2020-11-04,201.81216430664062
2020-11-05,203.2490997314453
2020-11-06,202.98623657226562
2020-11-09,205.9039306640625
2020-11-10,211.6868133544922
2020-11-11,210.88946533203125
2020-11-12,207.77899169921875
2020-11-13,209.3844757080078
2020-11-16,208.7670135498047
2020-11-17,205.04432678222656
2020-11-18,200.9159698486328
2020-11-19,198.19012451171875
2020-11-20,196.86697387695312
2020-11-23,196.02891540527344
2020-11-24,194.47637939453125
2020-11-25,194.34400939941406
2020-11-27,198.31362915039062
2020-11-30,195.87013244628906
2020-12-01,198.5518035888672
2020-12-02,199.85739135742188
2020-12-03,200.16616821289062
2020-12-04,202.195068359375
2020-12-07,199.76034545898438
2020-12-08,201.95684814453125
2020-12-09,202.75961303710938
2020-12-10,201.268798828125
2020-12-11,200.59837341308594
2020-12-14,202.41561889648438
2020-12-15,203.35946655273438
2020-12-16,201.5158233642578
2020-12-17,203.98582458496094
2020-12-18,201.55992126464844
2020-12-21,200.5189666748047
2020-12-22,194.94390869140625
2020-12-23,196.66404724121094
2020-12-24,196.6551971435547
2020-12-28,197.29034423828125
2020-12-29,200.13082885742188
2020-12-30,200.3954620361328
2020-12-31,202.82138061523438
2021-01-04,199.94564819335938
2021-01-05,200.9159698486328
2021-01-06,205.75888061523438
2021-01-07,206.43814086914062
2021-01-08,210.38131713867188
2021-01-11,209.5697479248047
2021-01-12,208.7052459716797
2021-01-13,209.71969604492188
2021-01-14,213.17770385742188
2021-01-15,216.55630493164062
2021-01-19,219.00863647460938
2021-01-20,222.6165771484375
2021-01-21,222.325439453125
2021-01-22,223.62220764160156
2021-01-25,226.7979278564453
2021-01-26,228.12112426757812
2021-01-27,221.4697723388672
2021-01-28,218.54989624023438
2021-01-29,212.9748077392578
2021-02-01,212.09266662597656
2021-02-02,212.1455841064453
2021-02-03,209.1374969482422
2021-02-04,209.260986328125
2021-02-05,208.4670867919922
2021-02-08,209.5697479248047
2021-02-09,208.7581787109375
2021-02-10,210.35482788085938
2021-02-11,208.87957763671875
2021-02-12,210.8080596923828
2021-02-16,206.9244384765625
2021-02-17,209.38613891601562
2021-02-18,206.64894104003906
2021-02-19,205.90245056152344
2021-02-22,205.70693969726562
2021-02-23,206.5867919921875
2021-02-24,204.3916778564453
2021-02-25,202.19662475585938
2021-02-26,199.8859405517578
2021-03-01,201.76998901367188
2021-03-02,200.57028198242188
2021-03-03,199.01502990722656
2021-03-04,197.2109832763672
2021-03-05,202.38319396972656
2021-03-08,202.45431518554688
2021-03-09,203.5029754638672
2021-03-10,204.36500549316406
2021-03-11,205.44032287597656
2021-03-12,204.72048950195312
2021-03-15,209.69720458984375
2021-03-16,213.57192993164062
2021-03-17,217.082275390625
2021-03-18,217.21560668945312
2021-03-19,218.56640625
2021-03-22,221.8990478515625
2021-03-23,217.76657104492188
2021-03-24,218.14871215820312
2021-03-25,218.84190368652344
2021-03-26,224.71621704101562
2021-03-29,226.5824737548828
2021-03-30,221.9523468017578
2021-03-31,221.116943359375
2021-04-01,221.43687438964844
2021-04-05,223.96969604492188
2021-04-06,221.37469482421875
2021-04-07,220.5037841796875
2021-04-08,219.40179443359375
2021-04-09,221.2413787841797
2021-04-12,221.23251342773438
2021-04-13,222.13006591796875
2021-04-14,221.83680725097656
2021-04-15,226.7335205078125
2021-04-16,227.24896240234375
2021-04-19,227.4800262451172
2021-04-20,230.29725646972656
2021-04-21,229.977294921875
2021-04-22,226.66244506835938
2021-04-23,228.4220428466797
2021-04-26,227.0801544189453
2021-04-27,226.7335205078125
2021-04-28,210.3637237548828
2021-04-29,208.58631896972656
2021-04-30,212.96762084960938
2021-05-03,218.0687713623047
2021-05-04,219.8283233642578
2021-05-05,221.5968475341797
2021-05-06,223.32986450195312
2021-05-07,225.91595458984375
2021-05-10,224.50291442871094
2021-05-11,224.21852111816406
2021-05-12,222.9121551513672
2021-05-13,224.01412963867188
2021-05-14,224.9717254638672
2021-05-17,225.86668395996094
2021-05-18,224.50634765625
2021-05-19,222.51063537597656
2021-05-20,225.4639434814453
2021-05-21,224.6405792236328
2021-05-24,221.72305297851562
2021-05-25,216.5771484375
2021-05-26,213.48956298828125
2021-05-27,210.58993530273438
2021-05-28,212.94363403320312
2021-06-01,209.0416717529297
2021-06-02,210.45570373535156
2021-06-03,210.9747772216797
2021-06-04,211.9681854248047
2021-06-07,212.27243041992188
2021-06-08,211.94131469726562
2021-06-09,214.35763549804688
