,ATO
2014-04-21,38.07722091674805
2014-04-22,38.38404846191406
2014-04-23,38.65251922607422
2014-04-24,38.959346771240234
2014-04-25,39.32754898071289
2014-04-28,39.557674407958984
2014-04-29,39.174129486083984
2014-04-30,39.1511344909668
2014-05-01,39.33522033691406
2014-05-02,38.782928466796875
2014-05-05,39.158790588378906
2014-05-06,39.24317169189453
2014-05-07,39.57301330566406
2014-05-08,38.72156524658203
2014-05-09,38.66787338256836
2014-05-12,38.368709564208984
2014-05-13,38.43775177001953
2014-05-14,38.72156524658203
2014-05-15,38.46076202392578
2014-05-16,38.798274993896484
2014-05-19,38.44541931152344
2014-05-20,38.68320083618164
2014-05-21,38.552818298339844
2014-05-22,38.962371826171875
2014-05-23,38.8928337097168
2014-05-27,38.69963836669922
2014-05-28,38.730533599853516
2014-05-29,38.45235061645508
2014-05-30,38.71510314941406
2014-06-02,39.078277587890625
2014-06-03,39.487850189208984
2014-06-04,39.673301696777344
2014-06-05,39.796958923339844
2014-06-06,39.541934967041016
2014-06-09,39.541934967041016
2014-06-10,39.27146911621094
2014-06-11,38.9469108581543
2014-06-12,39.101463317871094
2014-06-13,39.46464920043945
2014-06-16,39.796958923339844
2014-06-17,39.94376754760742
2014-06-18,40.40742874145508
2014-06-19,40.78607940673828
2014-06-20,40.70106887817383
2014-06-23,40.523353576660156
2014-06-24,40.65470504760742
2014-06-25,40.971527099609375
2014-06-26,40.68561553955078
2014-06-27,40.73199462890625
2014-06-30,41.265193939208984
2014-07-01,40.708797454833984
2014-07-02,40.036502838134766
2014-07-03,39.75831604003906
2014-07-07,39.541934967041016
2014-07-08,39.82014465332031
2014-07-09,39.611480712890625
2014-07-10,39.91286849975586
2014-07-11,39.56511306762695
2014-07-14,39.43375015258789
2014-07-15,39.596031188964844
2014-07-16,39.418296813964844
2014-07-17,39.062835693359375
2014-07-18,39.681034088134766
2014-07-21,39.46464920043945
2014-07-22,39.56511306762695
2014-07-23,39.36420440673828
2014-07-24,39.356475830078125
2014-07-25,38.792354583740234
2014-07-28,39.19418716430664
2014-07-29,39.0473747253418
2014-07-30,38.08142852783203
2014-07-31,37.33958053588867
2014-08-01,37.215946197509766
2014-08-04,36.93001937866211
2014-08-05,36.63636779785156
2014-08-06,36.55137634277344
2014-08-07,36.77546691894531
2014-08-08,37.45551300048828
2014-08-11,37.55595779418945
2014-08-12,37.50186538696289
2014-08-13,37.965511322021484
2014-08-14,38.305519104003906
2014-08-15,38.460086822509766
2014-08-18,38.45235061645508
2014-08-19,39.070552825927734
2014-08-20,39.140098571777344
2014-08-21,39.08561706542969
2014-08-22,38.953269958496094
2014-08-25,38.976627349853516
2014-08-26,38.67304611206055
2014-08-27,38.90657043457031
2014-08-28,39.155677795410156
2014-08-29,39.358070373535156
2014-09-02,39.17903518676758
2014-09-03,39.513755798339844
2014-09-04,39.342498779296875
2014-09-05,39.941898345947266
2014-09-08,39.941898345947266
2014-09-09,39.38143539428711
2014-09-10,39.054481506347656
2014-09-11,39.28023147583008
2014-09-12,38.61854934692383
2014-09-15,38.78982162475586
2014-09-16,39.02332305908203
2014-09-17,38.813167572021484
2014-09-18,38.447296142578125
2014-09-19,38.330535888671875
2014-09-22,38.06586456298828
2014-09-23,37.59100341796875
2014-09-24,37.1628532409668
2014-09-25,36.78142547607422
2014-09-26,36.5946044921875
2014-09-29,37.240699768066406
2014-09-30,37.131717681884766
2014-10-01,36.937103271484375
2014-10-02,36.9604606628418
2014-10-03,37.12392807006836
2014-10-06,37.19400405883789
2014-10-07,36.85926055908203
2014-10-08,37.770050048828125
2014-10-09,37.12392807006836
2014-10-10,37.349693298339844
2014-10-13,37.302974700927734
2014-10-14,37.941314697265625
2014-10-15,37.74669647216797
2014-10-16,38.260467529296875
2014-10-17,39.08561706542969
2014-10-20,39.58381652832031
2014-10-21,39.887413024902344
2014-10-22,40.02752685546875
2014-10-23,40.416748046875
2014-10-24,40.183231353759766
2014-10-27,40.183231353759766
2014-10-28,40.77482986450195
2014-10-29,40.829322814941406
2014-10-30,41.506568908691406
2014-10-31,41.25746154785156
2014-11-03,41.62334060668945
2014-11-04,41.61555099487305
2014-11-05,42.19159698486328
2014-11-06,42.20717239379883
2014-11-07,42.370643615722656
2014-11-10,42.269447326660156
2014-11-11,42.222740173339844
2014-11-12,41.958072662353516
2014-11-13,42.43291091918945
2014-11-14,41.483219146728516
2014-11-17,41.62334060668945
2014-11-18,41.58440399169922
2014-11-19,41.36644744873047
2014-11-20,41.625247955322266
2014-11-21,42.072235107421875
2014-11-24,42.040870666503906
2014-11-25,42.10359573364258
2014-11-26,42.142822265625
2014-11-28,42.11143493652344
2014-12-01,42.276123046875
2014-12-02,42.472164154052734
2014-12-03,42.70742416381836
2014-12-04,42.879947662353516
2014-12-05,42.62902069091797
2014-12-08,42.472164154052734
2014-12-09,43.17794418334961
2014-12-10,42.25259017944336
2014-12-11,42.778011322021484
2014-12-12,41.66444778442383
2014-12-15,41.22529220581055
2014-12-16,41.49192428588867
2014-12-17,42.20553207397461
2014-12-18,42.86426544189453
2014-12-19,42.64469528198242
2014-12-22,42.785850524902344
2014-12-23,42.879947662353516
2014-12-24,43.58572006225586
2014-12-26,43.92293930053711
2014-12-29,45.54622268676758
2014-12-30,44.58165740966797
2014-12-31,43.71120071411133
2015-01-02,43.836669921875
2015-01-05,43.044639587402344
2015-01-06,42.778011322021484
2015-01-07,43.389678955078125
2015-01-08,43.6798210144043
2015-01-09,43.32695770263672
2015-01-12,43.39752197265625
2015-01-13,43.60926055908203
2015-01-14,44.80907440185547
2015-01-15,44.942405700683594
2015-01-16,45.85205841064453
2015-01-20,45.656009674072266
2015-01-21,45.961856842041016
2015-01-22,45.985389709472656
2015-01-23,46.00106430053711
2015-01-26,46.11870193481445
2015-01-27,45.85205841064453
2015-01-28,45.12275695800781
2015-01-29,46.02457809448242
2015-01-30,44.62871551513672
2015-02-02,45.09139633178711
2015-02-03,45.420745849609375
2015-02-04,44.51108932495117
2015-02-05,45.044334411621094
2015-02-06,43.20148468017578
2015-02-09,42.73097229003906
2015-02-10,43.09169006347656
2015-02-11,41.93891525268555
2015-02-12,41.69580841064453
2015-02-13,41.18608093261719
2015-02-17,41.2017707824707
2015-02-18,41.97812271118164
2015-02-19,41.756935119628906
2015-02-20,41.812232971191406
2015-02-23,41.97022247314453
2015-02-24,42.128211975097656
2015-02-25,41.98603057861328
2015-02-26,41.46466064453125
2015-02-27,41.89913558959961
2015-03-02,41.17237854003906
2015-03-03,42.09661865234375
2015-03-04,41.962337493896484
2015-03-05,42.20722579956055
2015-03-06,41.24347686767578
2015-03-09,41.219757080078125
2015-03-10,41.0933723449707
2015-03-11,41.11708450317383
2015-03-12,42.18351745605469
2015-03-13,41.938621520996094
2015-03-16,42.56269073486328
2015-03-17,42.85498809814453
2015-03-18,43.968814849853516
2015-03-19,43.597530364990234
2015-03-20,44.118896484375
2015-03-23,43.787109375
2015-03-24,43.597530364990234
2015-03-25,43.163047790527344
2015-03-26,42.57059097290039
2015-03-27,43.13936233520508
2015-03-30,43.74763107299805
2015-03-31,43.684425354003906
2015-04-01,44.09519577026367
2015-04-02,44.197898864746094
2015-04-06,44.5612678527832
2015-04-07,43.87401580810547
2015-04-08,43.755523681640625
2015-04-09,43.471134185791016
2015-04-10,43.73973083496094
2015-04-13,43.09196090698242
2015-04-14,43.35264205932617
2015-04-15,43.26575469970703
2015-04-16,42.87077331542969
2015-04-17,42.681182861328125
2015-04-20,43.32105255126953
2015-04-21,43.163047790527344
2015-04-22,43.08406066894531
2015-04-23,43.67652130126953
2015-04-24,43.9846076965332
2015-04-27,43.73182678222656
2015-04-28,44.05570602416992
2015-04-29,43.87401580810547
2015-04-30,42.65748596191406
2015-05-01,42.90237045288086
2015-05-04,42.87077331542969
2015-05-05,41.472557067871094
2015-05-06,41.57525634765625
2015-05-07,42.23880386352539
2015-05-08,42.58639907836914
2015-05-11,42.34941482543945
2015-05-12,41.82012939453125
2015-05-13,41.472557067871094
2015-05-14,42.18351745605469
2015-05-15,42.53108596801758
2015-05-18,42.94977569580078
2015-05-19,42.88657760620117
2015-05-20,42.87866973876953
2015-05-21,42.639976501464844
2015-05-22,42.568363189697266
2015-05-26,42.32966995239258
2015-05-27,42.49674987792969
