,BALL
2018-09-26,41.507408142089844
2018-09-27,41.35749435424805
2018-09-28,41.216957092285156
2018-10-01,41.113887786865234
2018-10-02,41.6479606628418
2018-10-03,42.463111877441406
2018-10-04,42.92222595214844
2018-10-05,43.0346565246582
2018-10-08,43.42817687988281
2018-10-09,42.837894439697266
2018-10-10,41.09514617919922
2018-10-11,40.76720428466797
2018-10-12,41.37622833251953
2018-10-15,41.78850173950195
2018-10-16,43.19394302368164
2018-10-17,43.28763198852539
2018-10-18,43.28763198852539
2018-10-19,43.0346565246582
2018-10-22,42.285091400146484
2018-10-23,42.26633834838867
2018-10-24,40.89838409423828
2018-10-25,40.58917999267578
2018-10-26,40.65476608276367
2018-10-29,41.10451126098633
2018-10-30,42.13516616821289
2018-10-31,41.97589111328125
2018-11-01,44.61811828613281
2018-11-02,44.374515533447266
2018-11-05,44.42136001586914
2018-11-06,44.842994689941406
2018-11-07,45.7612190246582
2018-11-08,45.64878845214844
2018-11-09,45.611305236816406
2018-11-12,45.245880126953125
2018-11-13,46.00482177734375
2018-11-14,45.967350006103516
2018-11-15,47.20414352416992
2018-11-16,47.31657791137695
2018-11-19,46.38897705078125
2018-11-20,45.957984924316406
2018-11-21,46.20158767700195
2018-11-23,45.78932571411133
2018-11-26,46.00482177734375
2018-11-27,45.59257125854492
2018-11-28,46.46393966674805
2018-11-29,46.44519805908203
2018-11-30,46.107215881347656
2018-12-03,46.74563217163086
2018-12-04,46.03209686279297
2018-12-06,45.741058349609375
2018-12-07,45.431236267089844
2018-12-10,45.34674835205078
2018-12-11,44.90547180175781
2018-12-12,45.243473052978516
2018-12-13,45.56267547607422
2018-12-14,45.0744743347168
2018-12-17,43.79763412475586
2018-12-18,43.919673919677734
2018-12-19,43.06532669067383
2018-12-20,41.44109344482422
2018-12-21,40.9528923034668
2018-12-24,39.76054763793945
2018-12-26,40.83085250854492
2018-12-27,41.732154846191406
2018-12-28,42.06074523925781
2018-12-31,43.16858673095703
2019-01-02,41.93869400024414
2019-01-03,41.553768157958984
2019-01-04,42.80244064331055
2019-01-07,43.600467681884766
2019-01-08,44.04173278808594
2019-01-09,44.21072006225586
2019-01-10,44.736488342285156
2019-01-11,45.177738189697266
2019-01-14,45.5063362121582
2019-01-15,46.28559112548828
2019-01-16,45.47817611694336
2019-01-17,46.47336196899414
2019-01-18,47.186893463134766
2019-01-22,47.618770599365234
2019-01-23,47.67510986328125
2019-01-24,47.750221252441406
2019-01-25,48.585784912109375
2019-01-28,47.684478759765625
2019-01-29,48.182090759277344
2019-01-30,48.0506477355957
2019-01-31,49.0833854675293
2019-02-01,48.84866714477539
2019-02-04,48.80172348022461
2019-02-05,49.759361267089844
2019-02-06,49.95652389526367
2019-02-07,50.00346374511719
2019-02-08,50.60432815551758
2019-02-11,50.55738830566406
2019-02-12,51.54318618774414
2019-02-13,51.82483673095703
2019-02-14,51.59013366699219
2019-02-15,50.82027816772461
2019-02-19,50.754547119140625
2019-02-20,51.073760986328125
2019-02-21,51.14886474609375
2019-02-22,51.88117218017578
2019-02-25,51.524410247802734
2019-02-26,51.32724380493164
2019-02-27,52.10649871826172
2019-02-28,51.523353576660156
2019-03-01,51.92779541015625
2019-03-04,51.965423583984375
2019-03-05,52.633209228515625
2019-03-06,52.12531280517578
2019-03-07,51.429298400878906
2019-03-08,51.73968505859375
2019-03-11,52.29460525512695
2019-03-12,53.26338195800781
2019-03-13,53.71485137939453
2019-03-14,53.86532974243164
2019-03-15,54.081661224365234
2019-03-18,54.4390754699707
2019-03-19,54.608367919921875
2019-03-20,54.664798736572266
2019-03-21,55.34199905395508
2019-03-22,54.49549865722656
2019-03-25,54.65540313720703
2019-03-26,54.78707504272461
2019-03-27,54.73063659667969
2019-03-28,54.49549865722656
2019-03-29,54.420257568359375
2019-04-01,54.928157806396484
2019-04-02,54.533111572265625
2019-04-03,54.57075119018555
2019-04-04,54.55192947387695
2019-04-05,54.65540313720703
2019-04-08,54.740047454833984
2019-04-09,54.21332931518555
2019-04-10,54.78707504272461
2019-04-11,55.135074615478516
2019-04-12,54.58014678955078
2019-04-15,54.87171936035156
2019-04-16,54.13809585571289
2019-04-17,53.658409118652344
2019-04-18,55.031612396240234
2019-04-22,55.2197265625
2019-04-23,55.962764739990234
2019-04-24,55.39842987060547
2019-04-25,55.45485305786133
2019-04-26,56.150875091552734
2019-04-29,56.085025787353516
2019-04-30,56.37659454345703
2019-05-01,55.18210983276367
2019-05-02,56.43302917480469
2019-05-03,57.88148498535156
2019-05-06,58.26711654663086
2019-05-07,58.285926818847656
2019-05-08,58.26711654663086
2019-05-09,58.66213607788086
2019-05-10,60.48680877685547
2019-05-13,60.58086395263672
2019-05-14,59.66851806640625
2019-05-15,58.79380416870117
2019-05-16,58.850242614746094
2019-05-17,58.850242614746094
2019-05-20,58.35175704956055
2019-05-21,58.69035720825195
2019-05-22,57.84386444091797
2019-05-23,57.42060089111328
2019-05-24,57.70277786254883
2019-05-28,57.561702728271484
2019-05-29,56.90331268310547
2019-05-30,57.41120529174805
2019-05-31,57.88263702392578
2019-06-03,58.50493240356445
2019-06-04,59.48551940917969
2019-06-05,60.7678108215332
2019-06-06,61.90868377685547
2019-06-07,62.13497543334961
2019-06-10,62.530982971191406
2019-06-11,62.644126892089844
2019-06-12,62.79497146606445
2019-06-13,61.21095657348633
2019-06-14,61.672969818115234
2019-06-17,61.58810806274414
2019-06-18,62.6535530090332
2019-06-19,62.8515510559082
2019-06-20,63.40784454345703
2019-06-21,63.24756622314453
2019-06-24,63.341835021972656
2019-06-25,64.17156219482422
2019-06-26,63.879276275634766
2019-06-27,64.20925903320312
2019-06-28,65.99130249023438
2019-07-01,66.24588775634766
2019-07-02,67.47159576416016
2019-07-03,68.12218475341797
2019-07-05,67.66959381103516
2019-07-08,66.56643676757812
2019-07-09,66.8681640625
2019-07-10,66.40615844726562
2019-07-11,67.08502197265625
2019-07-12,66.000732421875
2019-07-15,65.33128356933594
2019-07-16,65.12387084960938
2019-07-17,64.5958480834961
2019-07-18,66.84932708740234
2019-07-19,66.66072082519531
2019-07-22,67.04731750488281
2019-07-23,67.6790542602539
2019-07-24,67.91474914550781
2019-07-25,67.21703338623047
2019-07-26,68.01844787597656
2019-07-29,68.15047454833984
2019-07-30,68.62189483642578
2019-07-31,67.39617919921875
2019-08-01,70.46990966796875
2019-08-02,70.46051025390625
2019-08-05,69.06504821777344
2019-08-06,69.72505187988281
2019-08-07,70.9885025024414
2019-08-08,71.73336029052734
2019-08-09,73.03450775146484
2019-08-12,72.44993591308594
2019-08-13,74.75997161865234
2019-08-14,72.45935821533203
2019-08-15,73.54364776611328
2019-08-16,75.0805435180664
2019-08-19,75.18424987792969
2019-08-20,74.66567993164062
2019-08-21,75.17483520507812
2019-08-22,75.20311737060547
2019-08-23,73.73224639892578
2019-08-26,74.26026153564453
2019-08-27,74.50537109375
2019-08-28,74.74110412597656
2019-08-29,75.8348388671875
2019-08-30,75.95763397216797
2019-09-03,75.50422668457031
2019-09-04,76.3071517944336
2019-09-05,74.35177612304688
2019-09-06,73.9644775390625
2019-09-09,70.913330078125
2019-09-10,67.90940856933594
2019-09-11,67.89994812011719
2019-09-12,69.2979965209961
2019-09-13,68.70291137695312
2019-09-16,68.20223999023438
2019-09-17,70.84720611572266
2019-09-18,70.38433837890625
2019-09-19,70.16704559326172
2019-09-20,69.75141906738281
2019-09-23,70.35598754882812
2019-09-24,70.58268737792969
2019-09-25,69.43024444580078
2019-09-26,70.34654235839844
2019-09-27,68.75957489013672
2019-09-30,68.77843475341797
2019-10-01,68.11720275878906
2019-10-02,66.8986587524414
2019-10-03,67.6732406616211
2019-10-04,68.70291137695312
2019-10-07,68.43838500976562
2019-10-08,67.45599365234375
2019-10-09,68.26835632324219
2019-10-10,68.8067855834961
2019-10-11,68.58952331542969
2019-10-14,68.88237762451172
2019-10-15,68.16444396972656
2019-10-16,68.56118774414062
2019-10-17,69.77976989746094
2019-10-18,70.00648498535156
2019-10-21,68.28723907470703
2019-10-22,66.9269790649414
2019-10-23,67.14425659179688
2019-10-24,67.82437133789062
2019-10-25,67.92829895019531
2019-10-28,67.38983917236328
2019-10-29,68.71231842041016
2019-10-30,69.86478424072266
2019-10-31,66.09571075439453
2019-11-01,64.5748519897461
2019-11-04,62.86507034301758
2019-11-05,61.126956939697266
2019-11-06,62.9689826965332
2019-11-07,61.46702194213867
2019-11-08,61.070274353027344
2019-11-11,60.96637725830078
2019-11-12,60.8057746887207
2019-11-13,61.523704528808594
2019-11-14,62.099937438964844
2019-11-15,61.9676628112793
2019-11-18,63.84749221801758
2019-11-19,63.52633285522461
2019-11-20,63.70579528808594
2019-11-21,62.49666976928711
2019-11-22,62.090476989746094
2019-11-25,61.37255859375
2019-11-26,63.006771087646484
2019-11-27,62.86507034301758
2019-11-29,62.543174743652344
2019-12-02,62.28755569458008
2019-12-03,62.9029541015625
2019-12-04,62.24968719482422
2019-12-05,62.61890411376953
2019-12-06,60.166805267333984
2019-12-09,60.71592712402344
2019-12-10,60.50762176513672
2019-12-11,60.46976089477539
2019-12-12,60.03425598144531
2019-12-13,59.967987060546875
2019-12-16,60.56444549560547
2019-12-17,60.77273941040039
2019-12-18,60.9715576171875
2019-12-19,60.32775115966797
2019-12-20,61.71002960205078
2019-12-23,61.776302337646484
2019-12-24,61.75737380981445
2019-12-26,61.45441436767578
2019-12-27,61.24612045288086
2019-12-30,61.00941848754883
2019-12-31,61.227176666259766
2020-01-02,60.47922897338867
2020-01-03,61.32184982299805
2020-01-06,60.753787994384766
2020-01-07,60.51710510253906
2020-01-08,61.03781509399414
2020-01-09,63.168033599853516
2020-01-10,62.74199676513672
2020-01-13,63.906524658203125
2020-01-14,63.00708770751953
2020-01-15,64.5787353515625
2020-01-16,65.4970703125
2020-01-17,65.55388641357422
2020-01-21,65.57280731201172
2020-01-22,68.02495574951172
2020-01-23,68.04387664794922
2020-01-24,68.10066223144531
2020-01-27,70.0226058959961
2020-01-28,68.80130004882812
2020-01-29,68.72552490234375
2020-01-30,69.20838928222656
2020-01-31,68.3373794555664
2020-02-03,70.20250701904297
2020-02-04,71.01671600341797
2020-02-05,72.55045318603516
2020-02-06,73.84751892089844
2020-02-07,72.82503509521484
2020-02-10,72.63565063476562
2020-02-11,73.5066909790039
2020-02-12,72.45579528808594
2020-02-13,73.06171417236328
2020-02-14,73.10908508300781
2020-02-18,73.88539123535156
2020-02-19,72.91024017333984
2020-02-20,72.5220718383789
2020-02-21,72.76824188232422
2020-02-24,72.30430603027344
2020-02-25,70.5622787475586
2020-02-26,71.64155578613281
2020-02-27,68.1764144897461
2020-02-28,66.84817504882812
2020-03-02,71.3167495727539
2020-03-03,72.24652099609375
2020-03-04,74.53298950195312
2020-03-05,73.08138275146484
2020-03-06,72.15164184570312
2020-03-09,68.79308319091797
2020-03-10,69.22003936767578
2020-03-11,66.1840591430664
2020-03-12,59.94135665893555
2020-03-13,60.56753158569336
2020-03-16,55.43485641479492
2020-03-17,61.31703186035156
2020-03-18,61.14625930786133
2020-03-19,57.02873229980469
2020-03-20,52.07631301879883
2020-03-23,49.277530670166016
2020-03-24,55.235618591308594
2020-03-25,53.14838790893555
2020-03-26,59.353145599365234
2020-03-27,61.0798454284668
2020-03-30,62.607322692871094
2020-03-31,61.34549331665039
2020-04-01,60.88060760498047
2020-04-02,61.25061798095703
2020-04-03,58.983123779296875
2020-04-06,62.25629425048828
2020-04-07,62.483970642089844
2020-04-08,64.12529754638672
2020-04-09,66.35485076904297
2020-04-13,63.86915969848633
2020-04-14,64.47633361816406
2020-04-15,64.17273712158203
2020-04-16,64.32455444335938
2020-04-17,66.60151672363281
2020-04-20,65.02661895751953
2020-04-21,62.180381774902344
2020-04-22,63.20502471923828
2020-04-23,61.57318878173828
2020-04-24,61.92422866821289
2020-04-27,64.10633087158203
2020-04-28,63.57502746582031
2020-04-29,63.385276794433594
2020-04-30,62.22783279418945
2020-05-01,62.246803283691406
2020-05-04,62.75911331176758
2020-05-05,62.86347961425781
2020-05-06,62.351165771484375
2020-05-07,62.512454986572266
2020-05-08,61.25061798095703
2020-05-11,60.12162780761719
2020-05-12,58.75544357299805
2020-05-13,58.034393310546875
2020-05-14,58.85980224609375
2020-05-15,59.04005813598633
2020-05-18,61.05138397216797
2020-05-19,60.9849739074707
2020-05-20,60.89958953857422
2020-05-21,60.75727844238281
2020-05-22,61.20319747924805
2020-05-26,63.12914276123047
2020-05-27,65.08354949951172
2020-05-28,66.9335708618164
2020-05-29,67.75123596191406
2020-06-01,67.66565704345703
2020-06-02,68.43576049804688
2020-06-03,70.30875396728516
2020-06-04,71.68737030029297
2020-06-05,70.28975677490234
2020-06-08,70.43238067626953
2020-06-09,68.87311553955078
2020-06-10,69.2343978881836
2020-06-11,63.85311508178711
2020-06-12,64.96550750732422
2020-06-15,64.84191131591797
2020-06-16,66.72441101074219
2020-06-17,66.1729507446289
2020-06-18,67.0001220703125
2020-06-19,67.19979858398438
2020-06-22,67.580078125
2020-06-23,67.09520721435547
2020-06-24,65.58349609375
2020-06-25,65.79265594482422
2020-06-26,64.02425384521484
2020-06-29,65.02254486083984
2020-06-30,66.06837463378906
2020-07-01,67.19979858398438
2020-07-02,68.27416229248047
2020-07-06,68.87311553955078
2020-07-07,69.101318359375
2020-07-08,68.58788299560547
2020-07-09,68.21709442138672
2020-07-10,68.83509063720703
2020-07-13,68.10301208496094
2020-07-14,69.98550415039062
2020-07-15,66.09689331054688
2020-07-16,66.04937744140625
2020-07-17,66.8289794921875
2020-07-20,69.17736053466797
2020-07-21,69.101318359375
2020-07-22,69.57669830322266
2020-07-23,69.39604187011719
2020-07-24,69.55767059326172
2020-07-27,70.89825439453125
2020-07-28,70.43238067626953
2020-07-29,70.13764190673828
2020-07-30,69.83338928222656
2020-07-31,70.0045166015625
2020-08-03,70.52742004394531
2020-08-04,71.43067169189453
2020-08-05,71.34510803222656
2020-08-06,70.77465057373047
2020-08-07,71.81096649169922
2020-08-10,71.62084197998047
2020-08-11,70.30875396728516
2020-08-12,70.71761322021484
2020-08-13,71.5257568359375
2020-08-14,71.7824478149414
2020-08-17,72.45748138427734
2020-08-18,72.60009765625
2020-08-19,72.14374542236328
2020-08-20,72.02965545654297
2020-08-21,72.84730529785156
2020-08-24,73.44628143310547
2020-08-25,73.65546417236328
2020-08-26,75.03404998779297
2020-08-27,75.433349609375
2020-08-28,76.31758880615234
2020-08-31,76.55572509765625
2020-09-01,78.07979583740234
2020-09-02,80.575439453125
2020-09-03,79.28949737548828
2020-09-04,78.55606079101562
2020-09-08,76.7271728515625
2020-09-09,77.74639892578125
2020-09-10,77.15580749511719
2020-09-11,77.80355072021484
2020-09-14,79.32759857177734
2020-09-15,80.42303466796875
2020-09-16,80.6516342163086
2020-09-17,80.10868835449219
2020-09-18,78.95610809326172
2020-09-21,77.18438720703125
2020-09-22,77.70828247070312
2020-09-23,76.0604019165039
2020-09-24,76.29851531982422
2020-09-25,77.603515625
2020-09-28,78.33696746826172
2020-09-29,78.4512710571289
2020-09-30,79.17520141601562
2020-10-01,78.67989349365234
2020-10-02,78.7465591430664
2020-10-05,81.31844329833984
2020-10-06,80.3087158203125
2020-10-07,82.44242858886719
2020-10-08,84.7761459350586
2020-10-09,85.9763412475586
2020-10-12,85.42386627197266
2020-10-13,85.9763412475586
2020-10-14,85.78584289550781
2020-10-15,86.50023651123047
2020-10-16,87.08129119873047
2020-10-19,86.85269927978516
2020-10-20,87.0527114868164
2020-10-21,88.37675476074219
2020-10-22,86.8050537109375
2020-10-23,88.3196029663086
2020-10-26,87.21465301513672
2020-10-27,86.77648162841797
2020-10-28,84.51897430419922
2020-10-29,84.98571014404297
2020-10-30,84.7761459350586
2020-11-02,85.91919708251953
2020-11-03,89.30072021484375
2020-11-04,89.64362335205078
2020-11-05,92.54887390136719
2020-11-06,92.83464813232422
2020-11-09,88.56726837158203
2020-11-10,90.47233581542969
2020-11-11,91.26295471191406
2020-11-12,89.72935485839844
2020-11-13,90.15798950195312
2020-11-16,92.16785430908203
2020-11-17,92.52982330322266
2020-11-18,91.97734832763672
2020-11-19,93.26327514648438
2020-11-20,92.63460540771484
2020-11-23,90.91051483154297
2020-11-24,91.54871368408203
2020-11-25,91.72969818115234
2020-11-27,91.7868423461914
2020-11-30,91.59603881835938
2020-12-01,92.3687973022461
2020-12-02,89.6784439086914
2020-12-03,88.3809585571289
2020-12-04,89.83108520507812
2020-12-07,91.10948944091797
2020-12-08,91.48155212402344
2020-12-09,89.06787109375
2020-12-10,88.97247314453125
2020-12-11,88.32372283935547
2020-12-14,86.14854431152344
2020-12-15,87.80854797363281
2020-12-16,86.27256774902344
2020-12-17,87.75131225585938
2020-12-18,87.95166778564453
2020-12-21,88.46685791015625
2020-12-22,88.23785400390625
2020-12-23,87.39833068847656
2020-12-24,88.09475708007812
2020-12-28,87.16937255859375
2020-12-29,87.99935150146484
2020-12-30,88.59085845947266
2020-12-31,88.89615631103516
2021-01-04,85.63337707519531
2021-01-05,86.45384216308594
2021-01-06,87.45556640625
2021-01-07,86.51106262207031
2021-01-08,86.40613555908203
2021-01-11,86.3965835571289
2021-01-12,86.09129333496094
2021-01-13,86.90220642089844
2021-01-14,85.79557037353516
2021-01-15,86.26304626464844
2021-01-19,86.26304626464844
2021-01-20,88.0184326171875
2021-01-21,87.10257720947266
2021-01-22,86.56831359863281
2021-01-25,85.7287826538086
2021-01-26,84.7175064086914
2021-01-27,81.40705108642578
2021-01-28,84.20233154296875
2021-01-29,83.9733657836914
2021-02-01,85.30899810791016
2021-02-02,86.34888458251953
2021-02-03,86.7782211303711
2021-02-04,84.81291198730469
2021-02-05,85.28038024902344
2021-02-08,85.59522247314453
2021-02-09,84.70796203613281
2021-02-10,85.77648162841797
2021-02-11,84.45993041992188
2021-02-12,85.55706024169922
2021-02-16,86.0340576171875
2021-02-17,85.7287826538086
2021-02-18,86.21533203125
2021-02-19,86.32027435302734
