,COR
2019-10-09,75.10931396484375
2019-10-10,75.52985382080078
2019-10-11,76.59522247314453
2019-10-14,76.24010467529297
2019-10-15,77.75405883789062
2019-10-16,80.41751861572266
2019-10-17,83.64169311523438
2019-10-18,83.77253723144531
2019-10-21,80.98758697509766
2019-10-22,80.42686462402344
2019-10-23,80.04369354248047
2019-10-24,80.35211181640625
2019-10-25,81.11842346191406
2019-10-28,81.66981506347656
2019-10-29,83.05294036865234
2019-10-30,80.23060607910156
2019-10-31,79.79136657714844
2019-11-01,81.18385314941406
2019-11-04,81.77262878417969
2019-11-05,80.49229431152344
2019-11-06,79.16522979736328
2019-11-07,78.57646942138672
2019-11-08,80.43622589111328
2019-11-11,78.53907775878906
2019-11-12,79.94091033935547
2019-11-13,80.45491027832031
2019-11-14,80.49229431152344
2019-11-15,81.96636962890625
2019-11-18,82.40765380859375
2019-11-19,82.44520568847656
2019-11-20,82.20109558105469
2019-11-21,82.91468048095703
2019-11-22,84.74552154541016
2019-11-25,85.10228729248047
2019-11-26,82.4827651977539
2019-11-27,83.1024398803711
2019-11-29,82.53910827636719
2019-12-02,82.46397399902344
2019-12-03,82.08840942382812
2019-12-04,82.96163177490234
2019-12-05,82.45459747314453
2019-12-06,82.84893035888672
2019-12-09,81.11196899414062
2019-12-10,81.4593505859375
2019-12-11,81.365478515625
2019-12-12,81.4875259399414
2019-12-13,79.66605377197266
2019-12-16,80.70821380615234
2019-12-17,78.06990051269531
2019-12-18,78.44546508789062
2019-12-19,78.6801986694336
2019-12-20,80.43595123291016
2019-12-23,80.37022399902344
2019-12-24,80.20121765136719
2019-12-26,79.85382843017578
2019-12-27,79.72239685058594
2019-12-30,78.52996826171875
2019-12-31,79.8256607055664
2020-01-02,79.88200378417969
2020-01-03,78.87736511230469
2020-01-06,80.0322265625
2020-01-07,79.45948791503906
2020-01-08,80.2293930053711
2020-01-09,81.365478515625
2020-01-10,81.72225952148438
2020-01-13,80.8866195678711
2020-01-14,83.40287017822266
2020-01-15,85.7876968383789
2020-01-16,85.8721923828125
2020-01-17,85.49664306640625
2020-01-21,85.67503356933594
2020-01-22,86.40739440917969
2020-01-23,85.59054565429688
2020-01-24,83.4874038696289
2020-01-27,82.17292022705078
2020-01-28,83.66577911376953
2020-01-29,84.36995697021484
2020-01-30,83.4498291015625
2020-01-31,80.33267974853516
2020-02-03,80.46411895751953
2020-02-04,82.7081069946289
2020-02-05,85.85345458984375
2020-02-06,86.82987976074219
2020-02-07,86.32289123535156
2020-02-10,87.8814468383789
2020-02-11,88.79219055175781
2020-02-12,89.92828369140625
2020-02-13,89.13611602783203
2020-02-14,88.98524475097656
2020-02-18,88.93807983398438
2020-02-19,89.71139526367188
2020-02-20,91.03162384033203
2020-02-21,91.47486114501953
2020-02-24,89.52278137207031
2020-02-25,87.63671112060547
2020-02-26,88.37225341796875
2020-02-27,81.65782165527344
2020-02-28,79.51712799072266
2020-03-02,82.19534301757812
2020-03-03,80.97883605957031
2020-03-04,85.23193359375
2020-03-05,82.01616668701172
2020-03-06,80.92225646972656
2020-03-09,78.52692413330078
2020-03-10,81.16743469238281
2020-03-11,80.12067413330078
2020-03-12,75.90526580810547
2020-03-13,84.87357330322266
2020-03-16,75.91471862792969
2020-03-17,84.40205383300781
2020-03-18,80.1301040649414
2020-03-19,81.10143280029297
2020-03-20,76.0184326171875
2020-03-23,69.71892547607422
2020-03-24,75.30171203613281
2020-03-25,71.05805206298828
2020-03-26,79.3662338256836
2020-03-27,77.12178039550781
2020-03-30,83.08180236816406
2020-03-31,83.45903015136719
2020-04-01,81.31830596923828
2020-04-02,79.11161804199219
2020-04-03,76.70687103271484
2020-04-06,81.3749008178711
2020-04-07,82.23306274414062
2020-04-08,83.2987060546875
2020-04-09,82.80833435058594
2020-04-13,80.58274841308594
2020-04-14,84.3266372680664
2020-04-15,83.2987060546875
2020-04-16,81.365478515625
2020-04-17,84.10971069335938
2020-04-20,84.5152359008789
2020-04-21,80.69591522216797
2020-04-22,81.57292938232422
2020-04-23,82.28966522216797
2020-04-24,83.64763641357422
2020-04-27,85.60914611816406
2020-04-28,84.43035125732422
2020-04-29,84.25118255615234
2020-04-30,84.5529556274414
2020-05-01,81.45977783203125
2020-05-04,81.49752044677734
2020-05-05,82.95921325683594
2020-05-06,80.62989807128906
2020-05-07,83.68534851074219
2020-05-08,83.0723876953125
2020-05-11,85.47712707519531
2020-05-12,83.53448486328125
2020-05-13,79.35680389404297
2020-05-14,79.24363708496094
2020-05-15,81.27188873291016
2020-05-18,84.54170989990234
2020-05-19,84.9492416381836
2020-05-20,87.88735961914062
2020-05-21,87.43242645263672
2020-05-22,88.27595520019531
2020-05-26,86.0391845703125
2020-05-27,88.45602416992188
2020-05-28,89.47015380859375
2020-05-29,90.3610610961914
2020-06-01,90.18097686767578
2020-06-02,93.5076904296875
2020-06-03,94.29431915283203
2020-06-04,94.25642395019531
2020-06-05,93.80149841308594
2020-06-08,96.95758819580078
2020-06-09,94.68292236328125
2020-06-10,91.8869857788086
2020-06-11,88.62663269042969
2020-06-12,89.91558837890625
2020-06-15,91.18563079833984
2020-06-16,93.93418884277344
2020-06-17,94.91986083984375
2020-06-18,95.01465606689453
2020-06-19,96.8154067993164
2020-06-22,96.41736602783203
2020-06-23,96.19937896728516
2020-06-24,93.67828369140625
2020-06-25,95.41271209716797
2020-06-26,94.00050354003906
2020-06-29,93.8204345703125
2020-06-30,95.50748443603516
2020-07-01,94.25642395019531
2020-07-02,94.86298370361328
2020-07-06,95.4601058959961
2020-07-07,93.16648864746094
2020-07-08,92.1333999633789
2020-07-09,91.3562240600586
2020-07-10,91.98175811767578
2020-07-13,92.19026947021484
2020-07-14,94.14270782470703
2020-07-15,96.57847595214844
2020-07-16,97.37460327148438
2020-07-17,98.99530029296875
2020-07-20,96.85334777832031
2020-07-21,98.71096801757812
2020-07-22,98.38872528076172
2020-07-23,98.59724426269531
2020-07-24,98.34134674072266
2020-07-27,98.56881713867188
2020-07-28,96.77750396728516
2020-07-29,97.91485595703125
2020-07-30,96.83439636230469
2020-07-31,94.95777893066406
2020-08-03,99.02375030517578
2020-08-04,99.23225402832031
2020-08-05,98.09491729736328
2020-08-06,96.30362701416016
2020-08-07,96.76802825927734
2020-08-10,97.65894317626953
2020-08-11,96.08561706542969
2020-08-12,98.14231872558594
2020-08-13,97.36515045166016
2020-08-14,98.73552703857422
2020-08-17,98.42147827148438
2020-08-18,97.86949920654297
2020-08-19,96.79413604736328
2020-08-20,94.25320434570312
2020-08-21,93.40618896484375
2020-08-24,92.85423278808594
2020-08-25,93.5299072265625
2020-08-26,92.93988037109375
2020-08-27,93.38716888427734
2020-08-28,92.83521270751953
2020-08-31,92.34032440185547
2020-09-01,89.74227905273438
2020-09-02,93.5394287109375
2020-09-03,92.8637466430664
2020-09-04,91.93109893798828
2020-09-08,90.75104522705078
2020-09-09,91.55043029785156
2020-09-10,89.7137222290039
2020-09-11,89.53290557861328
2020-09-14,90.02777099609375
2020-09-15,90.31327056884766
2020-09-16,92.1119384765625
2020-09-17,92.13096618652344
2020-09-18,92.14998626708984
2020-09-21,91.18881225585938
2020-09-22,90.65587615966797
2020-09-23,89.59000396728516
2020-09-24,90.08486938476562
2020-09-25,92.12144470214844
2020-09-28,92.8637466430664
2020-09-29,91.51236724853516
2020-09-30,92.23563385009766
2020-10-01,90.75104522705078
2020-10-02,90.77008056640625
2020-10-05,91.73125457763672
2020-10-06,91.00799560546875
2020-10-07,90.96991729736328
2020-10-08,93.72976684570312
2020-10-09,92.17855072021484
2020-10-12,92.17855072021484
2020-10-13,92.5687255859375
2020-10-14,93.68216705322266
2020-10-15,94.54818725585938
2020-10-16,94.70997619628906
2020-10-19,93.07310485839844
2020-10-20,93.25393676757812
2020-10-21,93.00648498535156
2020-10-22,93.94865417480469
2020-10-23,94.57674407958984
2020-10-26,93.61555480957031
2020-10-27,92.93038177490234
2020-10-28,91.0746078491211
2020-10-29,90.01825714111328
2020-10-30,91.42672729492188
2020-11-02,94.15800476074219
2020-11-03,97.21285247802734
2020-11-04,99.91560363769531
2020-11-05,100.32481384277344
2020-11-06,98.92586517333984
2020-11-09,101.12421417236328
2020-11-10,104.75958251953125
2020-11-11,102.14249420166016
2020-11-12,100.97195434570312
2020-11-13,103.32280731201172
2020-11-16,104.17332458496094
2020-11-17,100.23612213134766
2020-11-18,98.85044860839844
2020-11-19,97.37877655029297
2020-11-20,96.00267028808594
2020-11-23,96.02178955078125
2020-11-24,98.52552795410156
2020-11-25,98.53511047363281
2020-11-27,98.62108612060547
2020-11-30,98.53511047363281
2020-12-01,97.65592193603516
2020-12-02,98.54466247558594
2020-12-03,96.99653625488281
2020-12-04,98.4108657836914
2020-12-07,95.0757064819336
2020-12-08,95.97399139404297
2020-12-09,96.62384033203125
2020-12-10,94.96105194091797
2020-12-11,93.70915222167969
2020-12-14,92.81086730957031
2020-12-15,94.63613891601562
2020-12-16,94.00540161132812
2020-12-17,94.3589859008789
2020-12-18,94.23475646972656
2020-12-21,93.33647155761719
2020-12-22,92.4286117553711
2020-12-23,92.925537109375
2020-12-24,92.66751861572266
2020-12-28,92.50507354736328
2020-12-29,92.81086730957031
2020-12-30,92.65797424316406
2020-12-31,93.42247772216797
2021-01-04,92.21836853027344
2021-01-05,93.42247772216797
2021-01-06,101.4593276977539
2021-01-07,105.24364471435547
2021-01-08,105.1480712890625
2021-01-11,102.58697509765625
2021-01-12,101.79378509521484
2021-01-13,100.93373107910156
2021-01-14,100.95283508300781
2021-01-15,102.06138610839844
2021-01-19,98.90780639648438
2021-01-20,99.18492126464844
2021-01-21,100.25524139404297
2021-01-22,102.97879791259766
2021-01-25,102.1282730102539
2021-01-26,104.0108642578125
2021-01-27,102.09957885742188
2021-01-28,102.15693664550781
2021-01-29,99.57674407958984
2021-02-01,102.14737701416016
2021-02-02,100.93373107910156
2021-02-03,100.84774017333984
2021-02-04,106.95420837402344
2021-02-05,104.8231430053711
2021-02-08,103.67639923095703
2021-02-09,102.66341400146484
2021-02-10,101.55488586425781
2021-02-11,100.30740356445312
2021-02-12,100.93114471435547
2021-02-16,99.19425964355469
2021-02-17,101.05590057373047
2021-02-18,101.00791931152344
2021-02-19,101.59327697753906
2021-02-22,101.83319091796875
2021-02-23,102.16902923583984
2021-02-24,100.95033264160156
2021-02-25,98.69525909423828
2021-02-26,97.131103515625
2021-03-01,99.0023422241211
2021-03-02,100.03870391845703
2021-03-03,99.16545104980469
2021-03-04,98.8296127319336
2021-03-05,100.59528350830078
2021-03-08,103.16703033447266
2021-03-09,105.68118286132812
2021-03-10,107.3125228881836
2021-03-11,105.4220962524414
2021-03-12,108.35848236083984
2021-03-15,109.26052856445312
2021-03-16,108.30091094970703
2021-03-17,109.39485931396484
2021-03-18,110.9590072631836
2021-03-19,111.23729705810547
2021-03-22,111.64990997314453
2021-03-23,109.17414855957031
2021-03-24,110.70951080322266
2021-03-25,112.59993743896484
2021-03-26,113.93379211425781
2021-03-29,114.24085235595703
2021-03-30,114.25044250488281
2021-03-31,113.3004379272461
2021-04-01,112.16809844970703
2021-04-05,112.28326416015625
2021-04-06,111.3044662475586
2021-04-07,111.77467346191406
2021-04-08,110.78628540039062
2021-04-09,112.09134674072266
2021-04-12,112.7918472290039
2021-04-13,112.38882446289062
2021-04-14,113.23326873779297
2021-04-15,114.23126220703125
2021-04-16,114.85499572753906
2021-04-19,114.67266082763672
2021-04-20,115.63227081298828
2021-04-21,116.265625
2021-04-22,116.00653076171875
2021-04-23,116.7358169555664
2021-04-26,114.89338684082031
2021-04-27,114.00096130371094
2021-04-28,114.50955963134766
2021-04-29,116.35198211669922
2021-04-30,115.920166015625
2021-05-03,118.78937530517578
2021-05-04,120.76615142822266
2021-05-05,114.0201644897461
2021-05-06,112.87820434570312
2021-05-07,115.97774505615234
2021-05-10,118.27119445800781
2021-05-11,115.24844360351562
2021-05-12,115.23883819580078
2021-05-13,114.63429260253906
2021-05-14,112.22640991210938
2021-05-17,113.75782775878906
2021-05-18,112.64057159423828
2021-05-19,114.36461639404297
2021-05-20,115.61671447753906
2021-05-21,115.64559936523438
2021-05-24,114.15272521972656
2021-05-25,110.7527847290039
2021-05-26,110.4542236328125
2021-05-27,110.77204132080078
2021-05-28,110.51200103759766
2021-06-01,110.10747528076172
2021-06-02,110.87801361083984
2021-06-03,112.49610137939453
2021-06-04,112.61167907714844
2021-06-07,113.90230560302734
2021-06-08,113.5555648803711
2021-06-09,113.07398986816406
2021-06-10,116.48355865478516
2021-06-11,115.42407989501953
2021-06-14,114.35498046875
2021-06-15,114.64392852783203
2021-06-16,113.99861145019531
2021-06-17,113.75782775878906
2021-06-18,110.20379638671875
2021-06-21,112.3227310180664
2021-06-22,112.3901596069336
2021-06-23,111.54257202148438
2021-06-24,111.22473907470703
2021-06-25,112.05303955078125
2021-06-28,110.51200103759766
2021-06-29,110.22306823730469
2021-06-30,110.27120208740234
2021-07-01,112.14936065673828
2021-07-02,112.3227310180664
2021-07-06,111.16694641113281
2021-07-07,110.80095672607422
2021-07-08,110.22306823730469
2021-07-09,110.88763427734375
2021-07-12,111.29216003417969
2021-07-13,110.00152587890625
2021-07-14,109.37548065185547
2021-07-15,108.990234375
2021-07-16,108.72053527832031
2021-07-19,108.45085906982422
2021-07-20,112.197509765625
2021-07-21,113.86376953125
2021-07-22,115.42407989501953
2021-07-23,116.83991241455078
2021-07-26,116.3390884399414
2021-07-27,116.93623352050781
2021-07-28,116.86881256103516
2021-07-29,118.1883316040039
2021-07-30,117.66822052001953
2021-08-02,118.20758819580078
2021-08-03,119.15147399902344
2021-08-04,120.92366790771484
2021-08-05,117.39852905273438
2021-08-06,116.19461822509766
2021-08-09,115.79971313476562
2021-08-10,114.58614349365234
2021-08-11,114.84618377685547
2021-08-12,115.61671447753906
2021-08-13,115.58771514892578
2021-08-16,116.07105255126953
2021-08-17,116.9120864868164
2021-08-18,114.63069152832031
2021-08-19,115.28804016113281
2021-08-20,115.55870056152344
2021-08-23,115.69405364990234
2021-08-24,114.06999969482422
2021-08-25,114.15699768066406
2021-08-26,112.91963958740234
2021-08-27,115.89704132080078
2021-08-30,115.53937530517578
2021-08-31,118.1397705078125
2021-09-01,118.59412384033203
2021-09-02,120.81754302978516
2021-09-03,120.97221374511719
2021-09-07,120.07316589355469
2021-09-08,120.16983795166016
2021-09-09,119.4834976196289
2021-09-10,118.71980285644531
2021-09-13,119.52216339111328
2021-09-14,118.99047088623047
2021-09-15,121.61021423339844
2021-09-16,120.09249877929688
2021-09-17,119.35781860351562
2021-09-20,117.90779876708984
2021-09-21,117.45343780517578
2021-09-22,118.02377319335938
2021-09-23,118.46846008300781
2021-09-24,118.2267837524414
2021-09-27,118.54580688476562
2021-09-28,117.25043487548828
2021-09-29,118.42012786865234
2021-09-30,115.47169494628906
2021-10-01,115.8197250366211
2021-10-04,114.3890151977539
2021-10-05,114.65966796875
2021-10-06,113.00663757324219
2021-10-07,114.62102508544922
2021-10-08,115.39437866210938
2021-10-11,118.32344818115234
2021-10-12,115.74238586425781
2021-10-13,114.88201904296875
2021-10-14,116.10972595214844
2021-10-15,115.86805725097656
2021-10-18,114.4373550415039
2021-10-19,115.84871673583984
2021-10-20,118.17845153808594
2021-10-21,118.62312316894531
2021-10-22,119.21281433105469
2021-10-25,118.51679229736328
2021-10-26,118.86479187011719
2021-10-27,115.56837463378906
2021-10-28,116.68008422851562
2021-10-29,117.95610809326172
2021-11-01,118.71980285644531
2021-11-02,121.03020477294922
2021-11-03,124.01728057861328
2021-11-04,122.55758666992188
2021-11-05,123.32128143310547
2021-11-08,121.78422546386719
2021-11-09,120.51785278320312
2021-11-10,121.49422454833984
2021-11-11,121.5038833618164
2021-11-12,121.610595703125
2021-11-15,120.71797943115234
2021-11-16,120.17463684082031
2021-11-17,120.96053314208984
2021-11-18,120.78589630126953
2021-11-19,116.93401336669922
2021-11-22,117.51617431640625
2021-11-23,119.9805908203125
2021-11-24,119.76712799072266
2021-11-26,116.65265655517578
2021-11-29,116.65265655517578
2021-11-30,112.30595397949219
2021-12-01,110.68562316894531
2021-12-02,112.35445404052734
2021-12-03,113.28589630126953
2021-12-06,115.36222076416016
2021-12-07,115.96379089355469
2021-12-08,117.25418853759766
2021-12-09,118.06920623779297
2021-12-10,119.46636962890625
2021-12-13,118.87450408935547
2021-12-14,119.63130187988281
2021-12-15,120.08731079101562
2021-12-16,120.29107666015625
2021-12-17,121.45537567138672
2021-12-20,122.26066589355469
2021-12-21,123.81306457519531
2021-12-22,124.00711059570312
2021-12-23,125.67594146728516
2021-12-27,127.97543334960938
2021-12-28,128.42172241210938
2021-12-29,129.37257385253906
2021-12-30,129.78977966308594
2021-12-31,128.93594360351562
2022-01-03,128.67398071289062
2022-01-04,127.45149993896484
2022-01-05,128.5575714111328
2022-01-06,126.56856536865234
2022-01-07,129.1591339111328
2022-01-10,130.6339111328125
2022-01-11,132.39002990722656
2022-01-12,131.6720733642578
2022-01-13,130.87648010253906
2022-01-14,132.14747619628906
2022-01-18,129.82859802246094
2022-01-19,128.45083618164062
2022-01-20,128.92626953125
2022-01-21,127.60671997070312
2022-01-24,127.6358413696289
2022-01-25,127.160400390625
2022-01-26,126.66559600830078
2022-01-27,130.68240356445312
2022-01-28,132.7296142578125
2022-01-31,132.14747619628906
2022-02-01,133.5640106201172
2022-02-02,132.03103637695312
2022-02-03,133.77748107910156
2022-02-04,132.5452880859375
2022-02-07,135.26197814941406
2022-02-08,138.00778198242188
2022-02-09,138.66751098632812
2022-02-10,137.32861328125
2022-02-11,136.5109100341797
2022-02-14,136.45248413085938
2022-02-15,137.71795654296875
2022-02-16,138.9347381591797
2022-02-17,138.33120727539062
2022-02-18,137.7374267578125
2022-02-22,136.82240295410156
2022-02-23,135.7613983154297
2022-02-24,134.19418334960938
2022-02-25,138.146240234375
2022-02-28,138.7400360107422
2022-03-01,138.19491577148438
2022-03-02,139.197509765625
2022-03-03,141.60182189941406
2022-03-04,143.3831787109375
2022-03-07,140.9886016845703
2022-03-08,140.5700225830078
2022-03-09,141.9522705078125
2022-03-10,142.28323364257812
2022-03-11,140.71604919433594
2022-03-14,142.26377868652344
2022-03-15,147.36444091796875
2022-03-16,146.49810791015625
2022-03-17,148.15289306640625
2022-03-18,147.9582061767578
2022-03-21,149.1068572998047
2022-03-22,148.06532287597656
2022-03-23,147.50071716308594
2022-03-24,148.55198669433594
2022-03-25,150.57672119140625
2022-03-28,150.6156005859375
2022-03-29,150.91737365722656
2022-03-30,151.0146942138672
2022-03-31,150.59617614746094
2022-04-01,152.35801696777344
2022-04-04,150.63511657714844
2022-04-05,151.6182403564453
2022-04-06,153.93495178222656
2022-04-07,158.5878448486328
2022-04-08,161.04083251953125
2022-04-11,158.32501220703125
2022-04-12,158.2958221435547
2022-04-13,158.6267852783203
2022-04-14,156.92330932617188
2022-04-18,157.59495544433594
2022-04-19,158.51971435546875
2022-04-20,161.3231201171875
2022-04-21,160.63201904296875
2022-04-22,154.77207946777344
2022-04-25,154.2561798095703
2022-04-26,153.068603515625
2022-04-27,153.27305603027344
2022-04-28,153.55531311035156
2022-04-29,147.26708984375
2022-05-02,145.0087890625
2022-05-03,146.75119018554688
2022-05-04,152.62083435058594
2022-05-05,151.06341552734375
2022-05-06,154.7817840576172
2022-05-09,153.1367645263672
2022-05-10,155.40480041503906
2022-05-11,157.01092529296875
2022-05-12,147.57858276367188
2022-05-13,149.2774658203125
2022-05-16,150.89825439453125
2022-05-17,153.22198486328125
2022-05-18,147.53953552246094
2022-05-19,145.85040283203125
2022-05-20,146.63148498535156
2022-05-23,149.0919647216797
2022-05-24,149.4629669189453
2022-05-25,150.6248779296875
2022-05-26,152.1187286376953
2022-05-27,153.15365600585938
2022-05-31,151.13258361816406
2022-06-01,146.46551513671875
2022-06-02,144.70802307128906
2022-06-03,143.5559539794922
2022-06-06,143.41925048828125
2022-06-07,146.02615356445312
2022-06-08,142.96034240722656
2022-06-09,140.55850219726562
2022-06-10,141.03688049316406
2022-06-13,138.17613220214844
2022-06-14,137.8734588623047
2022-06-15,138.9474639892578
2022-06-16,137.62936401367188
2022-06-17,137.35597229003906
2022-06-21,139.87501525878906
2022-06-22,141.59344482421875
2022-06-23,141.18338012695312
2022-06-24,144.95216369628906
2022-06-27,145.69419860839844
2022-06-28,139.80665588378906
2022-06-29,140.1874542236328
2022-06-30,138.13705444335938
2022-07-01,139.7578582763672
2022-07-05,137.38526916503906
2022-07-06,136.5358428955078
2022-07-07,137.46339416503906
2022-07-08,139.1818084716797
2022-07-11,137.98085021972656
2022-07-12,138.0394287109375
2022-07-13,135.8230438232422
2022-07-14,136.23313903808594
2022-07-15,138.8595733642578
2022-07-18,137.0825958251953
2022-07-19,139.7090301513672
2022-07-20,138.14683532714844
2022-07-21,138.78146362304688
2022-07-22,139.1329803466797
2022-07-25,140.74395751953125
2022-07-26,141.7691650390625
2022-07-27,141.64224243164062
2022-07-28,142.13046264648438
2022-07-29,142.48190307617188
2022-08-01,142.48190307617188
2022-08-02,139.43565368652344
2022-08-03,135.71568298339844
2022-08-04,135.9792938232422
2022-08-05,137.97105407714844
2022-08-08,137.29737854003906
2022-08-09,141.300537109375
2022-08-10,142.1402130126953
2022-08-11,144.7178192138672
2022-08-12,147.4014129638672
2022-08-15,147.7147979736328
2022-08-16,149.51693725585938
2022-08-17,146.45135498046875
2022-08-18,146.8235626220703
2022-08-19,148.89991760253906
2022-08-22,145.92251586914062
2022-08-23,144.9724578857422
2022-08-24,145.1781463623047
2022-08-25,147.32305908203125
2022-08-26,143.18014526367188
2022-08-29,144.45338439941406
2022-08-30,142.43577575683594
2022-08-31,143.5425262451172
2022-09-01,144.57090759277344
2022-09-02,144.66885375976562
2022-09-06,143.01364135742188
2022-09-07,144.79615783691406
2022-09-08,144.50233459472656
2022-09-09,144.2379150390625
2022-09-12,144.66885375976562
2022-09-13,138.07740783691406
2022-09-14,137.225341796875
2022-09-15,136.9314727783203
2022-09-16,137.65625
2022-09-19,137.47996520996094
2022-09-20,136.0402374267578
2022-09-21,136.2556915283203
2022-09-22,137.12738037109375
2022-09-23,134.37522888183594
2022-09-26,133.54273986816406
2022-09-27,132.65145874023438
2022-09-28,135.56031799316406
2022-09-29,133.26849365234375
2022-09-30,132.54373168945312
2022-10-03,136.44178771972656
2022-10-04,139.79135131835938
2022-10-05,139.51715087890625
2022-10-06,137.02944946289062
2022-10-07,134.52215576171875
2022-10-10,134.7865753173828
2022-10-11,138.7924041748047
2022-10-12,136.0794219970703
2022-10-13,139.12539672851562
2022-10-14,137.7052459716797
2022-10-17,139.44857788085938
2022-10-18,141.02545166015625
2022-10-19,140.0460205078125
2022-10-20,139.83055114746094
2022-10-21,144.68844604492188
2022-10-24,147.0096435546875
2022-10-25,149.62466430664062
2022-10-26,151.50514221191406
2022-10-27,152.69021606445312
2022-10-28,156.030029296875
2022-10-31,153.98306274414062
2022-11-01,153.10159301757812
2022-11-02,151.62266540527344
2022-11-03,154.5902862548828
2022-11-04,158.3120574951172
2022-11-07,158.6744384765625
2022-11-08,156.372802734375
2022-11-09,154.93307495117188
2022-11-10,152.275634765625
2022-11-11,150.3206024169922
2022-11-14,152.01036071777344
2022-11-15,150.0946502685547
2022-11-16,153.06158447265625
2022-11-17,156.126708984375
2022-11-18,159.15257263183594
2022-11-21,157.48248291015625
2022-11-22,161.81495666503906
2022-11-23,162.6205291748047
2022-11-25,164.7523956298828
2022-11-28,164.23171997070312
2022-11-29,164.9488983154297
2022-11-30,167.68983459472656
2022-12-01,168.6133270263672
2022-12-02,170.9318389892578
2022-12-05,168.26947021484375
2022-12-06,166.3439483642578
2022-12-07,167.296875
2022-12-08,167.4639129638672
2022-12-09,162.424072265625
2022-12-12,164.26116943359375
2022-12-13,162.1293487548828
2022-12-14,162.36514282226562
2022-12-15,162.6893310546875
2022-12-16,163.8583984375
2022-12-19,164.28085327148438
2022-12-20,164.43804931640625
2022-12-21,166.3439483642578
2022-12-22,166.29481506347656
2022-12-23,167.0217742919922
2022-12-27,166.029541015625
2022-12-28,164.41836547851562
2022-12-29,163.1314239501953
2022-12-30,162.79737854003906
2023-01-03,161.40232849121094
2023-01-04,160.00729370117188
2023-01-05,160.213623046875
2023-01-06,162.79737854003906
2023-01-09,162.0703887939453
2023-01-10,164.32012939453125
2023-01-11,162.48301696777344
2023-01-12,162.00161743164062
2023-01-13,161.39251708984375
2023-01-17,161.27462768554688
2023-01-18,160.08590698242188
2023-01-19,160.07606506347656
2023-01-20,159.35890197753906
2023-01-23,158.8775177001953
2023-01-24,158.5925750732422
2023-01-25,160.58692932128906
2023-01-26,162.01144409179688
2023-01-27,161.27462768554688
2023-01-30,162.4044189453125
2023-01-31,165.9902801513672
2023-02-01,158.21926879882812
2023-02-02,155.68463134765625
2023-02-03,153.9752197265625
2023-02-06,151.7745819091797
2023-02-07,154.03416442871094
2023-02-08,155.07553100585938
2023-02-09,152.76466369628906
2023-02-10,156.71632385253906
2023-02-13,156.3024139404297
2023-02-14,155.0706024169922
2023-02-15,156.49951171875
2023-02-16,158.13536071777344
2023-02-17,159.1405487060547
2023-02-21,158.49996948242188
2023-02-22,157.80032348632812
2023-02-23,157.17945861816406
2023-02-24,156.2630157470703
2023-02-27,154.3512420654297
2023-02-28,153.29678344726562
2023-03-01,154.23297119140625
2023-03-02,152.64639282226562
2023-03-03,153.87820434570312
2023-03-06,154.18370056152344
2023-03-07,150.98098754882812
2023-03-08,149.650634765625
2023-03-09,147.81768798828125
2023-03-10,147.42349243164062
2023-03-13,146.21139526367188
2023-03-14,147.1179962158203
2023-03-15,147.43336486816406
2023-03-16,149.83787536621094
2023-03-17,149.8083038330078
2023-03-20,151.62152099609375
2023-03-21,153.76980590820312
2023-03-22,151.20762634277344
2023-03-23,148.73414611816406
2023-03-24,154.1344451904297
2023-03-27,154.4103546142578
2023-03-28,155.7012939453125
2023-03-29,156.65719604492188
2023-03-30,157.0218048095703
2023-03-31,157.78060913085938
2023-04-03,159.9190216064453
2023-04-04,160.59898376464844
2023-04-05,164.92510986328125
2023-04-06,163.92982482910156
2023-04-10,163.95938110351562
2023-04-11,164.1268768310547
2023-04-12,163.01333618164062
2023-04-13,164.94483947753906
2023-04-14,164.69847106933594
2023-04-17,164.94483947753906
2023-04-18,164.97439575195312
2023-04-19,162.08702087402344
2023-04-20,163.5454864501953
2023-04-21,164.3042755126953
2023-04-24,165.27001953125
2023-04-25,165.64450073242188
2023-04-26,163.0823211669922
2023-04-27,164.97439575195312
2023-04-28,164.42254638671875
2023-05-01,164.3634033203125
2023-05-02,166.6989288330078
2023-05-03,164.4619598388672
2023-05-04,164.16632080078125
2023-05-05,165.5459747314453
2023-05-08,165.7627716064453
2023-05-09,165.8021697998047
2023-05-10,167.03399658203125
2023-05-11,169.43055725097656
2023-05-12,168.98583984375
2023-05-15,171.3083038330078
2023-05-16,172.5535430908203
2023-05-17,172.74127197265625
2023-05-18,172.7709503173828
2023-05-19,171.35769653320312
2023-05-22,170.2310791015625
2023-05-23,169.25267028808594
2023-05-24,169.05502319335938
2023-05-25,168.17544555664062
2023-05-26,166.43609619140625
2023-05-30,164.064208984375
2023-05-31,168.1556854248047
2023-06-01,170.56707763671875
2023-06-02,172.47447204589844
2023-06-05,172.6424560546875
2023-06-06,172.3262176513672
2023-06-07,171.5454864501953
2023-06-08,174.3818359375
2023-06-09,176.13111877441406
2023-06-12,177.21820068359375
2023-06-13,177.6826934814453
2023-06-14,176.9513702392578
2023-06-15,179.75808715820312
2023-06-16,180.8649444580078
2023-06-20,182.32762145996094
2023-06-21,183.65191650390625
2023-06-22,185.6680145263672
2023-06-23,185.4703369140625
2023-06-26,185.5592803955078
2023-06-27,186.56732177734375
2023-06-28,187.49632263183594
