,META
2014-07-11,66.0875473022461
2014-07-14,67.64161682128906
2014-07-15,66.91439056396484
2014-07-16,67.40253448486328
2014-07-17,66.15728759765625
2014-07-18,68.15963745117188
2014-07-21,69.13591766357422
2014-07-22,69.00639343261719
2014-07-23,71.01870727539062
2014-07-24,74.6946792602539
2014-07-25,74.90386962890625
2014-07-28,74.63489532470703
2014-07-29,73.42950439453125
2014-07-30,74.39581298828125
2014-07-31,72.37353515625
2014-08-01,72.08464813232422
2014-08-04,73.23027038574219
2014-08-05,72.41339111328125
2014-08-06,72.19422149658203
2014-08-07,72.89154815673828
2014-08-08,72.78197479248047
2014-08-11,73.16053009033203
2014-08-12,72.5528564453125
2014-08-13,73.48927307128906
2014-08-14,74.01725769042969
2014-08-15,73.34980773925781
2014-08-18,74.30615234375
2014-08-19,75.00349426269531
2014-08-20,74.52532196044922
2014-08-21,74.2862319946289
2014-08-22,74.2862319946289
2014-08-25,74.73451232910156
2014-08-26,75.67093658447266
2014-08-27,74.34600067138672
2014-08-28,73.57893371582031
2014-08-29,74.5352783203125
2014-09-02,76.38819885253906
2014-09-03,75.54143524169922
2014-09-04,75.66098022460938
2014-09-05,76.96600341796875
2014-09-08,77.59358978271484
2014-09-09,76.37823486328125
2014-09-10,77.1353530883789
2014-09-11,77.62347412109375
2014-09-12,77.1851577758789
2014-09-15,74.29619598388672
2014-09-16,75.79048919677734
2014-09-17,76.13914489746094
2014-09-18,76.70698547363281
2014-09-19,77.613525390625
2014-09-22,76.50774383544922
2014-09-23,77.99207305908203
2014-09-24,78.24112701416016
2014-09-25,76.9261474609375
2014-09-26,78.49017333984375
2014-09-29,78.69937133789062
2014-09-30,78.73922729492188
2014-10-01,76.25869750976562
2014-10-02,76.78668212890625
2014-10-03,77.14530944824219
2014-10-06,77.26484680175781
2014-10-07,75.99969482421875
2014-10-08,77.2249984741211
2014-10-09,75.62113189697266
2014-10-10,72.63255310058594
2014-10-13,72.71224212646484
2014-10-14,73.3099594116211
2014-10-15,72.93140411376953
2014-10-16,72.3536148071289
2014-10-17,75.66098022460938
2014-10-20,76.65716552734375
2014-10-21,78.39054870605469
2014-10-22,78.07177734375
2014-10-23,79.73542022705078
2014-10-24,80.3630142211914
2014-10-27,79.97450256347656
2014-10-28,80.46263122558594
2014-10-29,75.5713119506836
2014-10-30,73.8279800415039
2014-10-31,74.70462799072266
2014-11-03,73.5988540649414
2014-11-04,75.4717025756836
2014-11-05,74.54524230957031
2014-11-06,74.97360229492188
2014-11-07,75.31231689453125
2014-11-10,74.714599609375
2014-11-11,74.32608032226562
2014-11-12,74.43566131591797
2014-11-13,73.96744537353516
2014-11-14,74.59505462646484
2014-11-17,73.95748901367188
2014-11-18,74.0571060180664
2014-11-19,73.05095672607422
2014-11-20,73.31991577148438
2014-11-21,73.46935272216797
2014-11-24,73.72835540771484
2014-11-25,75.3421859741211
2014-11-26,77.32463073730469
2014-11-28,77.4043197631836
2014-12-01,74.814208984375
2014-12-02,75.17283630371094
2014-12-03,74.59505462646484
2014-12-04,74.95368194580078
2014-12-05,76.06941986083984
2014-12-08,76.22881317138672
2014-12-09,76.5475845336914
2014-12-10,75.89010620117188
2014-12-11,77.43421173095703
2014-12-12,77.5338363647461
2014-12-15,76.69701385498047
2014-12-16,74.40576934814453
2014-12-17,75.82037353515625
2014-12-18,78.10166931152344
2014-12-19,79.5760269165039
2014-12-22,81.14004516601562
2014-12-23,80.30325317382812
2014-12-24,80.46263122558594
2014-12-26,80.47260284423828
2014-12-29,79.71548461914062
2014-12-30,78.91854095458984
2014-12-31,77.72309875488281
2015-01-02,78.15145874023438
2015-01-05,76.89627075195312
2015-01-06,75.86022186279297
2015-01-07,75.86022186279297
2015-01-08,77.88249206542969
2015-01-09,77.44416809082031
2015-01-12,76.42805480957031
2015-01-13,76.15907287597656
2015-01-14,75.9897232055664
2015-01-15,73.7682113647461
2015-01-16,74.89391326904297
2015-01-20,75.94987487792969
2015-01-21,76.44796752929688
2015-01-22,77.3545150756836
2015-01-23,77.5338363647461
2015-01-26,77.20508575439453
2015-01-27,75.49163055419922
2015-01-28,75.94987487792969
2015-01-29,77.70317840576172
2015-01-30,75.62113189697266
2015-02-02,74.70462799072266
2015-02-03,75.11307525634766
2015-02-04,75.3421859741211
2015-02-05,75.32227325439453
2015-02-06,74.18661499023438
2015-02-09,74.15673828125
2015-02-10,74.90386962890625
2015-02-11,76.2188491821289
2015-02-12,75.93991088867188
2015-02-13,75.45177459716797
2015-02-17,75.31231689453125
2015-02-18,76.41808319091797
2015-02-19,79.1177749633789
2015-02-20,79.595947265625
2015-02-23,78.53997802734375
2015-02-24,78.15145874023438
2015-02-25,79.25723266601562
2015-02-26,80.10401153564453
2015-02-27,78.66948699951172
2015-03-02,79.44651794433594
2015-03-03,79.29708862304688
2015-03-04,80.59214782714844
2015-03-05,80.90096282958984
2015-03-06,79.70553588867188
2015-03-09,79.13770294189453
2015-03-10,77.25489807128906
2015-03-11,77.27481842041016
2015-03-12,78.629638671875
2015-03-13,77.75299072265625
2015-03-16,77.77291107177734
2015-03-17,79.0580062866211
2015-03-18,80.60210418701172
2015-03-19,82.43509674072266
2015-03-20,83.48110961914062
2015-03-23,84.10871887207031
2015-03-24,84.98535919189453
2015-03-25,82.60445404052734
2015-03-26,82.6941146850586
2015-03-27,82.98301696777344
2015-03-30,82.88339233398438
2015-03-31,81.90711975097656
2015-04-01,81.35920715332031
2015-04-02,81.2496337890625
2015-04-06,82.12628173828125
2015-04-07,82.0067367553711
2015-04-08,81.96688842773438
2015-04-09,81.85731506347656
2015-04-10,81.7278060913086
2015-04-13,82.6941146850586
2015-04-14,83.2021713256836
2015-04-15,82.395263671875
2015-04-16,81.99678039550781
2015-04-17,80.47260284423828
2015-04-20,82.7738037109375
2015-04-21,83.30179595947266
2015-04-22,84.30794525146484
2015-04-23,82.09639739990234
2015-04-24,81.2197494506836
2015-04-27,81.59829711914062
2015-04-28,80.37297821044922
2015-04-29,80.16378021240234
2015-04-30,78.47024536132812
2015-05-01,78.68940734863281
2015-05-04,78.51009368896484
2015-05-05,77.26484680175781
2015-05-06,77.80279541015625
2015-05-07,78.13153839111328
2015-05-08,78.21124267578125
2015-05-11,77.71314239501953
2015-05-12,77.16523742675781
2015-05-13,78.14151000976562
2015-05-14,81.06036376953125
2015-05-15,80.11396789550781
2015-05-18,80.57221221923828
2015-05-19,80.32317352294922
2015-05-20,80.24347686767578
2015-05-21,80.17375183105469
2015-05-22,80.23350524902344
2015-05-26,79.02811431884766
2015-05-27,80.24347686767578
2015-05-28,79.8449935913086
2015-05-29,78.8886489868164
2015-06-01,79.9844741821289
2015-06-02,80.13389587402344
2015-06-03,82.12628173828125
2015-06-04,81.73776245117188
2015-06-05,81.82743072509766
2015-06-08,80.3630142211914
2015-06-09,80.3630142211914
2015-06-10,81.84735107421875
2015-06-11,81.51860046386719
2015-06-12,81.2197494506836
2015-06-15,80.40286254882812
2015-06-16,80.75153350830078
2015-06-17,81.478759765625
2015-06-18,82.5945053100586
2015-06-19,82.19602966308594
2015-06-22,84.41752624511719
2015-06-23,87.54558563232422
2015-06-24,88.5218505859375
2015-06-25,87.64521026611328
2015-06-26,87.67507934570312
2015-06-29,85.47350311279297
2015-06-30,85.44361114501953
2015-07-01,86.57927703857422
2015-07-02,86.95782470703125
2015-07-06,87.21684265136719
2015-07-07,86.88809967041016
2015-07-08,85.32406616210938
2015-07-09,85.55318450927734
2015-07-10,87.61531829833984
2015-07-13,89.75712585449219
2015-07-14,89.33872985839844
2015-07-15,89.41842651367188
2015-07-16,90.50428009033203
2015-07-17,94.60860443115234
2015-07-20,97.53742218017578
2015-07-21,98.01557922363281
2015-07-22,96.67071533203125
2015-07-23,95.07681274414062
2015-07-24,96.58106994628906
2015-07-27,93.81165313720703
2015-07-28,94.92738342285156
2015-07-29,96.62091827392578
2015-07-30,94.84768676757812
2015-07-31,93.65226745605469
2015-08-03,93.7817611694336
2015-08-04,93.70205688476562
2015-08-05,96.07300567626953
2015-08-06,94.75804138183594
2015-08-07,93.94115447998047
2015-08-10,93.7917251586914
2015-08-11,93.26374053955078
2015-08-12,93.83157348632812
2015-08-13,93.07447052001953
2015-08-14,94.06068420410156
2015-08-17,93.57256317138672
2015-08-18,94.8078384399414
2015-08-19,94.94730377197266
2015-08-20,90.21537780761719
2015-08-21,85.73250579833984
2015-08-24,81.7776107788086
2015-08-25,82.68414306640625
2015-08-26,86.85820770263672
2015-08-27,89.3885498046875
2015-08-28,90.66368103027344
2015-08-31,89.08968353271484
2015-09-01,86.89806365966797
2015-09-02,89.54792785644531
2015-09-03,87.81455993652344
2015-09-04,87.92414093017578
2015-09-08,89.18930053710938
2015-09-09,90.0958480834961
2015-09-10,91.6299819946289
2015-09-11,91.69971466064453
2015-09-14,91.95872497558594
2015-09-15,92.54647827148438
2015-09-16,93.0943832397461
2015-09-17,93.98099517822266
2015-09-18,94.040771484375
2015-09-21,95.18639373779297
2015-09-22,92.60625457763672
2015-09-23,93.61241912841797
2015-09-24,94.05073547363281
2015-09-25,92.41696166992188
2015-09-28,88.87052154541016
2015-09-29,86.3401870727539
2015-09-30,89.55789184570312
2015-10-01,90.60389709472656
2015-10-02,91.71963500976562
2015-10-05,93.65226745605469
2015-10-06,92.44686889648438
2015-10-07,92.04837799072266
2015-10-08,92.11811828613281
2015-10-09,92.88518524169922
2015-10-12,93.90129852294922
2015-10-13,93.7618408203125
2015-10-14,93.71202850341797
2015-10-15,95.59483337402344
2015-10-16,97.16883087158203
2015-10-19,98.09528350830078
2015-10-20,96.6308822631836
2015-10-21,96.7404556274414
2015-10-22,99.29071044921875
2015-10-23,101.80113220214844
2015-10-26,103.37511444091797
2015-10-27,103.30537414550781
2015-10-28,103.803466796875
2015-10-29,104.48088836669922
2015-10-30,101.58196258544922
2015-11-02,102.91686248779297
2015-11-03,102.18964385986328
2015-11-04,103.54446411132812
2015-11-05,108.34613037109375
2015-11-06,106.69243621826172
2015-11-09,106.08475494384766
2015-11-10,107.4993667602539
2015-11-11,108.59517669677734
2015-11-12,107.60894012451172
2015-11-13,103.55442810058594
2015-11-16,103.64408874511719
2015-11-17,104.72993469238281
2015-11-18,107.35987854003906
2015-11-19,105.85563659667969
2015-11-20,106.91161346435547
2015-11-23,106.54301452636719
2015-11-24,105.33761596679688
2015-11-25,105.00887298583984
2015-11-27,105.04872131347656
2015-11-30,103.84332275390625
2015-12-01,106.7123794555664
2015-12-02,105.66636657714844
2015-12-03,103.98278045654297
2015-12-04,105.77594757080078
2015-12-07,105.2081069946289
2015-12-08,106.08475494384766
2015-12-09,104.20195770263672
2015-12-10,105.01883697509766
2015-12-11,101.73138427734375
2015-12-14,104.26173400878906
2015-12-15,104.15214538574219
2015-12-16,106.38362884521484
2015-12-17,105.8157958984375
2015-12-18,103.64408874511719
2015-12-21,104.37129974365234
2015-12-22,105.10848236083984
2015-12-23,104.23184204101562
2015-12-24,104.62035369873047
2015-12-28,105.52689361572266
2015-12-29,106.8518295288086
2015-12-30,105.8157958984375
2015-12-31,104.26173400878906
2016-01-04,101.83100891113281
2016-01-05,102.33907318115234
2016-01-06,102.57815551757812
2016-01-07,97.54737854003906
2016-01-08,96.95962524414062
2016-01-11,97.1389389038086
2016-01-12,98.99185943603516
2016-01-13,95.07681274414062
2016-01-14,97.99565887451172
2016-01-15,94.60860443115234
2016-01-19,94.89749908447266
2016-01-20,93.99095916748047
2016-01-21,93.80168914794922
2016-01-22,97.56730651855469
2016-01-25,96.64083862304688
2016-01-26,96.9695816040039
2016-01-27,94.090576171875
2016-01-28,108.69478607177734
2016-01-29,111.78299713134766
2016-02-01,114.65203094482422
2016-02-02,114.17386627197266
2016-02-03,112.26116943359375
2016-02-04,110.06954193115234
2016-02-05,103.67396545410156
2016-02-08,99.37041473388672
2016-02-09,99.16120910644531
2016-02-10,100.61565399169922
2016-02-11,101.5221939086914
2016-02-12,101.62181854248047
2016-02-16,101.22332763671875
2016-02-17,104.79966735839844
2016-02-18,103.07625579833984
2016-02-19,104.17206573486328
2016-02-22,106.7522201538086
2016-02-23,105.05868530273438
2016-02-24,106.47328186035156
2016-02-25,107.65875244140625
2016-02-26,107.50932312011719
2016-02-29,106.51313018798828
2016-03-01,109.40209197998047
2016-03-02,109.5315933227539
2016-03-03,109.16300964355469
2016-03-04,107.97753143310547
2016-03-07,105.3276596069336
2016-03-08,105.52689361572266
2016-03-09,107.10089111328125
2016-03-10,106.91161346435547
2016-03-11,108.99365997314453
2016-03-14,109.4718246459961
2016-03-15,110.24886322021484
2016-03-16,111.75311279296875
2016-03-17,110.59752655029297
2016-03-18,111.02588653564453
2016-03-21,111.42436981201172
2016-03-22,111.82283782958984
2016-03-23,112.11174011230469
2016-03-24,112.61980438232422
2016-03-28,113.25736999511719
2016-03-29,115.69804382324219
2016-03-30,114.26351928710938
2016-03-31,113.66580963134766
2016-04-01,115.61834716796875
2016-04-04,112.1217041015625
2016-04-05,111.79296112060547
2016-04-06,113.27729034423828
2016-04-07,113.20755767822266
2016-04-08,110.2090072631836
2016-04-11,108.57524871826172
2016-04-12,110.1890869140625
2016-04-13,110.0894775390625
2016-04-14,110.41820526123047
2016-04-15,109.2227783203125
2016-04-18,110.02969360351562
2016-04-19,111.86268615722656
2016-04-20,111.99219512939453
2016-04-21,113.0083236694336
2016-04-22,110.13926696777344
2016-04-25,109.6810302734375
2016-04-26,108.34613037109375
2016-04-27,108.47563171386719
2016-04-28,116.28580474853516
2016-04-29,117.13256072998047
2016-05-02,118.1187973022461
2016-05-03,116.9831314086914
2016-05-04,117.61073303222656
2016-05-05,117.3616943359375
2016-05-06,119.03529357910156
2016-05-09,118.78623962402344
2016-05-10,120.04145812988281
2016-05-11,119.06517791748047
2016-05-12,119.82228088378906
2016-05-13,119.35407257080078
2016-05-16,118.2184066772461
2016-05-17,116.90343475341797
2016-05-18,117.20230102539062
2016-05-19,116.36548614501953
2016-05-20,116.90343475341797
2016-05-23,115.5286865234375
2016-05-24,117.2520980834961
2016-05-25,117.4413833618164
2016-05-26,119.01536560058594
2016-05-27,118.92571258544922
2016-05-31,118.3578872680664
2016-06-01,118.3280029296875
2016-06-02,118.47742462158203
2016-06-03,118.01917266845703
2016-06-06,118.33795166015625
2016-06-07,117.31188201904297
2016-06-08,117.9394760131836
2016-06-09,118.10882568359375
2016-06-10,116.17621612548828
2016-06-13,113.51636505126953
2016-06-14,114.50260925292969
2016-06-15,114.16390228271484
2016-06-16,113.95469665527344
2016-06-17,112.58990478515625
2016-06-20,112.93858337402344
2016-06-21,113.94474029541016
2016-06-22,113.47653198242188
2016-06-23,114.64207458496094
2016-06-24,111.65349578857422
2016-06-27,108.55533599853516
2016-06-28,112.27113342285156
2016-06-29,113.72557830810547
2016-06-30,113.84512329101562
2016-07-01,113.75546264648438
2016-07-05,113.76541900634766
2016-07-06,116.25591278076172
2016-07-07,115.40914154052734
2016-07-08,116.79386138916016
2016-07-11,117.42146301269531
2016-07-12,117.48123168945312
2016-07-13,116.33560180664062
2016-07-14,116.84366607666016
2016-07-15,116.4153060913086
2016-07-18,118.91575622558594
2016-07-19,120.15103149414062
2016-07-20,121.45604705810547
2016-07-21,120.15103149414062
2016-07-22,120.53954315185547
2016-07-25,121.16715240478516
2016-07-26,120.75871276855469
2016-07-27,122.8706283569336
2016-07-28,124.52433013916016
2016-07-29,123.4683609008789
2016-08-01,123.83694458007812
2016-08-02,122.62159729003906
2016-08-03,122.04380798339844
2016-08-04,123.88676452636719
2016-08-05,124.67375946044922
2016-08-08,124.78334045410156
2016-08-09,124.58409118652344
2016-08-10,124.40476989746094
2016-08-11,124.42471313476562
2016-08-12,124.40476989746094
2016-08-15,123.42851257324219
2016-08-16,122.83079528808594
2016-08-17,123.89672088623047
2016-08-18,123.43846893310547
2016-08-19,123.08980560302734
2016-08-22,123.67755889892578
2016-08-23,123.89672088623047
2016-08-24,123.01011657714844
2016-08-25,123.41854858398438
2016-08-26,124.4844741821289
2016-08-29,126.05846405029297
2016-08-30,125.36112213134766
2016-08-31,125.64006805419922
2016-09-01,125.68986511230469
2016-09-02,126.0285873413086
2016-09-06,129.236328125
2016-09-07,130.55130004882812
2016-09-08,129.77427673339844
2016-09-09,126.61632537841797
2016-09-12,128.2002716064453
2016-09-13,126.72592163085938
2016-09-14,127.28378295898438
2016-09-15,127.8615951538086
2016-09-16,128.578857421875
2016-09-19,128.16043090820312
2016-09-20,128.15049743652344
2016-09-21,129.4455108642578
2016-09-22,129.5850067138672
2016-09-23,127.47306823730469
2016-09-26,126.82553100585938
2016-09-27,128.2002716064453
2016-09-28,128.7382354736328
2016-09-29,127.6025619506836
2016-09-30,127.7818832397461
2016-10-03,128.2799835205078
2016-10-04,127.70219421386719
2016-10-05,127.98111724853516
2016-10-06,128.25009155273438
2016-10-07,128.4991455078125
2016-10-10,129.744384765625
2016-10-11,128.3895721435547
2016-10-12,128.5589141845703
2016-10-13,127.3335952758789
2016-10-14,127.39336395263672
2016-10-17,127.05465698242188
2016-10-18,128.0807342529297
2016-10-19,129.6148681640625
2016-10-20,129.5052947998047
2016-10-21,131.5674285888672
2016-10-24,132.77281188964844
2016-10-25,131.7865753173828
2016-10-26,130.5413360595703
2016-10-27,129.1964874267578
2016-10-28,130.79037475585938
2016-10-31,130.4915313720703
2016-11-01,129.0072021484375
2016-11-02,126.68606567382812
2016-11-03,119.54334259033203
2016-11-04,120.29049682617188
2016-11-07,121.68517303466797
2016-11-08,123.74729919433594
2016-11-09,122.71125030517578
2016-11-10,120.3403091430664
2016-11-11,118.56708526611328
2016-11-14,114.64207458496094
2016-11-15,116.7540054321289
2016-11-16,115.89727783203125
2016-11-17,117.34175872802734
2016-11-18,116.5746841430664
2016-11-21,121.30661010742188
2016-11-22,121.00775909423828
2016-11-23,120.3801498413086
2016-11-25,119.92190551757812
2016-11-28,119.95178985595703
2016-11-29,120.4100570678711
2016-11-30,117.9693603515625
2016-12-01,114.66199493408203
2016-12-02,114.96085357666016
2016-12-05,116.9831314086914
2016-12-06,116.86357879638672
2016-12-07,117.50114440917969
2016-12-08,118.45750427246094
2016-12-09,119.22457122802734
2016-12-12,117.32183837890625
2016-12-13,119.8521728515625
2016-12-14,119.75254821777344
2016-12-15,120.11117553710938
2016-12-16,119.4138412475586
2016-12-19,118.78623962402344
2016-12-20,118.6368179321289
2016-12-21,118.58700561523438
2016-12-22,116.95325469970703
2016-12-23,116.82374572753906
2016-12-27,117.5609359741211
2016-12-28,116.4750747680664
2016-12-29,115.90724182128906
2016-12-30,114.61219787597656
2017-01-03,116.4153060913086
2017-01-04,118.23833465576172
2017-01-05,120.21080780029297
2017-01-06,122.94038391113281
2017-01-09,124.42471313476562
2017-01-10,123.87679290771484
2017-01-11,125.61016845703125
2017-01-12,126.13816833496094
2017-01-13,127.85160064697266
2017-01-17,127.3833999633789
2017-01-18,127.43321228027344
2017-01-19,127.06462860107422
2017-01-20,126.55656433105469
2017-01-23,128.43934631347656
2017-01-24,128.877685546875
2017-01-25,130.97964477539062
2017-01-26,132.27471923828125
2017-01-27,131.677001953125
2017-01-30,130.4815673828125
2017-01-31,129.8240966796875
2017-02-01,132.72300720214844
2017-02-02,130.34210205078125
2017-02-03,130.4815673828125
2017-02-06,131.5574493408203
2017-02-07,131.33828735351562
2017-02-08,133.68931579589844
2017-02-09,133.62954711914062
2017-02-10,133.67935180664062
2017-02-13,133.53990173339844
2017-02-14,133.3406524658203
2017-02-15,132.9322052001953
2017-02-16,133.33067321777344
2017-02-17,133.0218505859375
2017-02-21,133.21115112304688
2017-02-22,135.6020050048828
2017-02-23,134.84490966796875
2017-02-24,134.92459106445312
2017-02-27,135.8909149169922
2017-02-28,135.02420043945312
2017-03-01,136.89706420898438
2017-03-02,136.2395782470703
2017-03-03,136.6479949951172
2017-03-06,136.89706420898438
2017-03-07,136.77752685546875
2017-03-08,137.1959228515625
2017-03-09,137.71395874023438
2017-03-10,138.2618408203125
2017-03-13,139.0687713623047
2017-03-14,138.7898406982422
2017-03-15,139.1883087158203
2017-03-16,139.457275390625
2017-03-17,139.307861328125
2017-03-20,139.40748596191406
2017-03-21,137.98291015625
2017-03-22,139.0587921142578
2017-03-23,138.9990234375
2017-03-24,139.8059539794922
2017-03-27,139.78604125976562
2017-03-28,141.22055053710938
2017-03-29,142.10714721679688
2017-03-30,141.86805725097656
2017-03-31,141.5094451904297
2017-04-03,141.73855590820312
2017-04-04,141.19065856933594
2017-04-05,141.31021118164062
2017-04-06,140.63279724121094
2017-04-07,140.2442626953125
2017-04-10,140.50328063964844
2017-04-11,139.38755798339844
2017-04-12,139.04884338378906
2017-04-13,138.85955810546875
2017-04-17,140.88185119628906
2017-04-18,140.42359924316406
2017-04-19,141.72862243652344
2017-04-20,143.25279235839844
2017-04-21,143.13323974609375
2017-04-24,144.9164276123047
2017-04-25,145.9325714111328
2017-04-26,146.0022735595703
2017-04-27,147.137939453125
2017-04-28,149.67823791503906
2017-05-01,151.87982177734375
2017-05-02,152.1986083984375
2017-05-03,151.2223358154297
2017-05-04,150.27597045898438
2017-05-05,149.66827392578125
2017-05-08,150.4851531982422
2017-05-09,149.90736389160156
2017-05-10,149.71807861328125
2017-05-11,149.46902465820312
2017-05-12,149.7579345703125
2017-05-15,149.6184844970703
2017-05-16,149.21002197265625
2017-05-17,144.29879760742188
2017-05-18,147.0980987548828
2017-05-19,147.49658203125
2017-05-22,147.67588806152344
2017-05-23,147.50653076171875
2017-05-24,149.46902465820312
2017-05-25,151.38174438476562
2017-05-26,151.5511016845703
2017-05-30,151.80014038085938
2017-05-31,150.88363647460938
2017-06-01,150.953369140625
2017-06-02,153.0254669189453
2017-06-05,153.04539489746094
2017-06-06,152.22850036621094
2017-06-07,152.5373077392578
2017-06-08,154.12127685546875
2017-06-09,149.03073120117188
2017-06-12,147.8751220703125
2017-06-13,150.10659790039062
2017-06-14,149.67823791503906
2017-06-15,149.22994995117188
2017-06-16,150.06675720214844
2017-06-19,152.2882843017578
2017-06-20,151.67062377929688
2017-06-21,153.32431030273438
2017-06-22,152.81625366210938
2017-06-23,154.4799041748047
2017-06-26,153.00552368164062
2017-06-27,150.00698852539062
2017-06-28,152.65687561035156
2017-06-29,150.46524047851562
2017-06-30,150.40545654296875
2017-07-03,147.8651580810547
2017-07-05,149.7678985595703
2017-07-06,148.25369262695312
2017-07-07,150.8637237548828
2017-07-10,152.91586303710938
2017-07-11,154.67913818359375
2017-07-12,158.29531860351562
2017-07-13,158.65394592285156
2017-07-14,159.3612518310547
2017-07-17,159.12216186523438
2017-07-18,162.24026489257812
2017-07-19,163.51539611816406
2017-07-20,163.90390014648438
2017-07-21,163.8042755126953
2017-07-24,165.3682861328125
2017-07-25,164.65103149414062
2017-07-26,164.97979736328125
2017-07-27,169.79139709472656
2017-07-28,171.7937469482422
2017-07-31,168.60594177246094
2017-08-01,169.213623046875
2017-08-02,168.65574645996094
2017-08-03,167.94845581054688
2017-08-04,168.9745330810547
2017-08-07,171.32553100585938
2017-08-08,170.57839965820312
2017-08-09,170.52857971191406
2017-08-10,166.76295471191406
2017-08-11,167.44039916992188
2017-08-14,170.10023498535156
2017-08-15,170.3492889404297
2017-08-16,169.3531036376953
2017-08-17,166.27484130859375
2017-08-18,166.77294921875
2017-08-21,167.1415252685547
2017-08-22,168.99444580078125
2017-08-23,168.06797790527344
2017-08-24,167.10169982910156
2017-08-25,165.6870880126953
2017-08-28,166.6035919189453
2017-08-29,167.41050720214844
2017-08-30,169.2733917236328
2017-08-31,171.3155975341797
2017-09-01,171.3654022216797
2017-09-05,170.0703582763672
2017-09-06,171.4351043701172
2017-09-07,172.55087280273438
2017-09-08,170.29946899414062
2017-09-11,172.8497314453125
2017-09-12,172.3018341064453
2017-09-13,172.39149475097656
2017-09-14,170.30943298339844
2017-09-15,170.98684692382812
2017-09-18,169.363037109375
2017-09-19,171.86351013183594
2017-09-20,171.5148162841797
2017-09-21,170.45887756347656
2017-09-22,169.89102172851562
2017-09-25,162.25021362304688
2017-09-26,163.58511352539062
2017-09-27,167.0419158935547
2017-09-28,168.08790588378906
2017-09-29,170.2197723388672
2017-10-02,168.82508850097656
2017-10-03,169.313232421875
2017-10-04,167.77908325195312
2017-10-05,170.58837890625
2017-10-06,171.57460021972656
2017-10-09,171.84356689453125
2017-10-10,170.93702697753906
2017-10-11,172.08265686035156
2017-10-12,171.8933868408203
2017-10-13,173.07887268066406
2017-10-16,173.8558807373047
2017-10-17,175.43983459472656
2017-10-18,175.36013793945312
2017-10-19,173.89572143554688
2017-10-20,174.3141326904297
2017-10-23,170.61825561523438
2017-10-24,171.14625549316406
2017-10-25,169.9508056640625
2017-10-26,169.98069763183594
2017-10-27,177.20309448242188
2017-10-30,179.18551635742188
2017-10-31,179.3748016357422
2017-11-01,181.96490478515625
2017-11-02,178.2391357421875
2017-11-03,178.2391357421875
2017-11-06,179.484375
2017-11-07,179.5640869140625
2017-11-08,178.87669372558594
2017-11-09,178.61770629882812
2017-11-10,177.78089904785156
2017-11-13,178.0897216796875
2017-11-14,177.3923797607422
2017-11-15,177.2728271484375
2017-11-16,178.90658569335938
2017-11-17,178.31883239746094
2017-11-20,178.05984497070312
2017-11-21,181.16795349121094
2017-11-22,180.1817169189453
2017-11-24,182.0844268798828
2017-11-27,182.33349609375
2017-11-28,181.72581481933594
2017-11-29,174.46356201171875
2017-11-30,176.50575256347656
2017-12-01,174.43368530273438
2017-12-04,170.81748962402344
2017-12-05,172.17230224609375
2017-12-06,175.3900146484375
2017-12-07,179.45449829101562
2017-12-08,178.31883239746094
2017-12-11,178.35867309570312
2017-12-12,176.28660583496094
2017-12-13,177.62149047851562
2017-12-14,177.71115112304688
2017-12-15,179.4943389892578
2017-12-18,180.13192749023438
2017-12-19,178.826904296875
2017-12-20,177.21307373046875
2017-12-21,176.77471923828125
2017-12-22,176.5256805419922
2017-12-26,175.32029724121094
2017-12-27,176.94406127929688
2017-12-28,177.24295043945312
2017-12-29,175.7884979248047
2018-01-02,180.7296142578125
2018-01-03,183.96726989746094
2018-01-04,183.62855529785156
2018-01-05,186.1389617919922
2018-01-08,187.5635223388672
2018-01-09,187.15505981445312
2018-01-10,187.12518310546875
2018-01-11,187.0554656982422
2018-01-12,178.6874237060547
2018-01-16,177.71115112304688
2018-01-17,176.92417907714844
2018-01-18,179.11578369140625
2018-01-19,180.60009765625
2018-01-22,184.66458129882812
2018-01-23,188.62945556640625
2018-01-24,185.84010314941406
2018-01-25,186.7665557861328
2018-01-26,189.27696228027344
2018-01-29,185.27227783203125
2018-01-30,186.40792846679688
2018-01-31,186.17880249023438
2018-02-01,192.355224609375
2018-02-02,189.55592346191406
2018-02-05,180.5702362060547
2018-02-06,184.6048126220703
2018-02-07,179.4943389892578
2018-02-08,170.92706298828125
2018-02-09,175.43983459472656
2018-02-12,175.7386932373047
2018-02-13,172.4910888671875
2018-02-14,178.83685302734375
2018-02-15,179.27517700195312
2018-02-16,176.68507385253906
2018-02-20,175.3402099609375
2018-02-21,177.23297119140625
2018-02-22,178.30886840820312
2018-02-23,182.59251403808594
2018-02-26,184.22625732421875
2018-02-27,180.7694854736328
2018-02-28,177.6414337158203
2018-03-01,175.27047729492188
2018-03-02,175.94789123535156
2018-03-05,179.7135009765625
2018-03-06,179.09585571289062
2018-03-07,183.0109100341797
2018-03-08,181.6461181640625
2018-03-09,184.52513122558594
2018-03-12,184.05690002441406
2018-03-13,181.18788146972656
2018-03-14,183.4890899658203
2018-03-15,183.16033935546875
2018-03-16,184.38565063476562
2018-03-19,171.90333557128906
2018-03-20,167.51011657714844
2018-03-21,168.7454071044922
2018-03-22,164.26254272460938
2018-03-23,158.78346252441406
2018-03-26,159.45089721679688
2018-03-27,151.6407470703125
