,VRSK
2017-09-18,78.68341064453125
2017-09-19,78.62567138671875
2017-09-20,78.99131774902344
2017-09-21,78.85661315917969
2017-09-22,79.2030029296875
2017-09-25,78.93359375
2017-09-26,78.80850982666016
2017-09-27,78.8854751586914
2017-09-28,79.28961181640625
2017-09-29,80.0497817993164
2017-10-02,80.36735534667969
2017-10-03,80.58865356445312
2017-10-04,80.70413208007812
2017-10-05,80.63677978515625
2017-10-06,80.3481216430664
2017-10-09,80.18452453613281
2017-10-10,80.57904815673828
2017-10-11,80.21339416503906
2017-10-12,80.656005859375
2017-10-13,80.82919311523438
2017-10-16,80.8965835571289
2017-10-17,81.12751770019531
2017-10-18,81.59903717041016
2017-10-19,81.70487213134766
2017-10-20,81.64714813232422
2017-10-23,81.57015991210938
2017-10-24,81.67601776123047
2017-10-25,81.02167510986328
2017-10-26,81.6279067993164
2017-10-27,81.73374938964844
2017-10-30,81.5028076171875
2017-10-31,81.83960723876953
2017-11-01,86.48726654052734
2017-11-02,87.58423614501953
2017-11-03,87.59385681152344
2017-11-06,87.6612319946289
2017-11-07,88.80628967285156
2017-11-08,89.07573699951172
2017-11-09,87.39176940917969
2017-11-10,86.8048095703125
2017-11-13,86.71822357177734
2017-11-14,87.67085266113281
2017-11-15,87.40141296386719
2017-11-16,87.39176940917969
2017-11-17,88.39251708984375
2017-11-20,89.03724670410156
2017-11-21,90.04759979248047
2017-11-22,90.27854919433594
2017-11-24,90.33628845214844
2017-11-27,90.6634521484375
2017-11-28,91.63531494140625
2017-11-29,91.3947525024414
2017-11-30,92.78040313720703
2017-12-01,92.02986145019531
2017-12-04,92.38589477539062
2017-12-05,92.31852722167969
2017-12-06,92.25116729736328
2017-12-07,91.83740234375
2017-12-08,92.53022766113281
2017-12-11,90.75967407226562
2017-12-12,91.02911376953125
2017-12-13,90.84627532958984
2017-12-14,91.15421295166016
2017-12-15,91.41401672363281
2017-12-18,92.31852722167969
2017-12-19,92.37625122070312
2017-12-20,92.6841812133789
2017-12-21,91.97212982177734
2017-12-22,91.73153686523438
2017-12-26,92.03946685791016
2017-12-27,92.15494537353516
2017-12-28,92.80927276611328
2017-12-29,92.37625122070312
2018-01-02,92.21267700195312
2018-01-03,91.94324493408203
2018-01-04,92.40513610839844
2018-01-05,93.22303009033203
2018-01-08,93.33851623535156
2018-01-09,93.0787124633789
2018-01-10,92.70341491699219
2018-01-11,93.02096557617188
2018-01-12,93.81962585449219
2018-01-16,93.53096771240234
2018-01-17,94.31038665771484
2018-01-18,94.49320220947266
2018-01-19,95.16679382324219
2018-01-22,95.76339721679688
2018-01-23,95.50358581542969
2018-01-24,95.26300048828125
2018-01-25,94.86848449707031
2018-01-26,94.59905242919922
2018-01-29,94.54132080078125
2018-01-30,95.37847900390625
2018-01-31,96.27340698242188
2018-02-01,96.47545623779297
2018-02-02,95.09944152832031
2018-02-05,91.30817413330078
2018-02-06,91.42362976074219
2018-02-07,91.11572265625
2018-02-08,88.79667663574219
2018-02-09,89.40290069580078
2018-02-12,90.74044036865234
2018-02-13,91.29854583740234
2018-02-14,92.98248291015625
2018-02-15,94.5220947265625
2018-02-16,95.06095123291016
2018-02-20,93.37699890136719
2018-02-21,95.4843521118164
2018-02-22,95.84999084472656
2018-02-23,97.70713806152344
2018-02-26,99.67975616455078
2018-02-27,99.17940521240234
2018-02-28,98.33258056640625
2018-03-01,97.24527740478516
2018-03-02,97.54357147216797
2018-03-05,99.19861602783203
2018-03-06,100.33407592773438
2018-03-07,100.1993637084961
2018-03-08,100.43993377685547
2018-03-09,101.84481811523438
2018-03-12,100.90180969238281
2018-03-13,100.53616333007812
2018-03-14,100.16087341308594
2018-03-15,100.32447814941406
2018-03-16,100.8152084350586
2018-03-19,100.02616882324219
2018-03-20,101.26747131347656
2018-03-21,101.08466339111328
2018-03-22,100.06465148925781
2018-03-23,98.25563049316406
2018-03-26,99.67975616455078
2018-03-27,97.82259368896484
2018-03-28,97.91883087158203
2018-03-29,100.07427215576172
2018-04-02,97.7552490234375
2018-04-03,99.5931625366211
2018-04-04,100.57464599609375
2018-04-05,101.46953582763672
2018-04-06,100.1993637084961
2018-04-09,100.8152084350586
2018-04-10,102.4510498046875
2018-04-11,102.04689025878906
2018-04-12,102.3259506225586
2018-04-13,101.44068145751953
2018-04-16,102.87443542480469
2018-04-17,103.32669830322266
2018-04-18,103.91366577148438
2018-04-19,103.509521484375
2018-04-20,103.32669830322266
2018-04-23,103.58650207519531
2018-04-24,102.9417953491211
2018-04-25,102.59536743164062
2018-04-26,102.6146240234375
2018-04-27,103.07652282714844
2018-04-30,102.4317855834961
2018-05-01,102.66275024414062
2018-05-02,96.22528076171875
2018-05-03,96.81222534179688
2018-05-04,98.4961929321289
2018-05-07,99.77595520019531
2018-05-08,99.70864868164062
2018-05-09,100.82483673095703
2018-05-10,101.90255737304688
2018-05-11,101.88331604003906
2018-05-14,101.27711486816406
2018-05-15,101.07500457763672
2018-05-16,100.72860717773438
2018-05-17,100.63240051269531
2018-05-18,102.29707336425781
2018-05-21,103.11499786376953
2018-05-22,101.66197967529297
2018-05-23,101.67162322998047
2018-05-24,102.44143676757812
2018-05-25,102.09500885009766
2018-05-29,101.47915649414062
2018-05-30,103.03803253173828
2018-05-31,102.2297134399414
2018-06-01,103.2208480834961
2018-06-04,103.94255065917969
2018-06-05,104.90478515625
2018-06-06,105.28970336914062
2018-06-07,104.99138641357422
2018-06-08,104.94327545166016
2018-06-11,104.82782745361328
2018-06-12,105.29932403564453
2018-06-13,105.55911254882812
2018-06-14,105.81893920898438
2018-06-15,105.75157928466797
2018-06-18,105.46290588378906
2018-06-19,105.08761596679688
2018-06-20,104.53913116455078
2018-06-21,103.509521484375
2018-06-22,103.81742095947266
2018-06-25,102.59536743164062
2018-06-26,102.24898529052734
2018-06-27,102.05652618408203
2018-06-28,102.42218017578125
2018-06-29,103.5768814086914
2018-07-02,104.04837799072266
2018-07-03,103.66350555419922
2018-07-05,105.13573455810547
2018-07-06,106.4059066772461
2018-07-09,107.3585433959961
2018-07-10,107.33928680419922
2018-07-11,107.57984161376953
2018-07-12,108.72492980957031
2018-07-13,108.77303314208984
2018-07-16,107.78192138671875
2018-07-17,108.24381256103516
2018-07-18,108.20532989501953
2018-07-19,108.01286315917969
2018-07-20,108.34002685546875
2018-07-23,108.46512603759766
2018-07-24,108.56134033203125
2018-07-25,110.15869903564453
2018-07-26,109.36002349853516
2018-07-27,107.25267791748047
2018-07-30,105.28970336914062
2018-07-31,106.44438934326172
2018-08-01,110.47621154785156
2018-08-02,110.34149932861328
2018-08-03,110.07208251953125
2018-08-06,110.25492095947266
2018-08-07,111.78489685058594
2018-08-08,111.9869613647461
2018-08-09,112.29489135742188
2018-08-10,112.53545379638672
2018-08-13,111.92922973632812
2018-08-14,113.31486511230469
2018-08-15,112.46810150146484
2018-08-16,112.64128112792969
2018-08-17,112.98770904541016
2018-08-20,113.1705322265625
2018-08-21,113.00695037841797
2018-08-22,113.10317993164062
2018-08-23,112.95882415771484
2018-08-24,113.48809814453125
2018-08-27,113.62281036376953
2018-08-28,113.75752258300781
2018-08-29,114.46957397460938
2018-08-30,114.40221405029297
2018-08-31,114.59467315673828
2018-09-04,115.91293334960938
2018-09-05,115.528076171875
2018-09-06,115.77824401855469
2018-09-07,115.88409423828125
2018-09-10,116.32671356201172
2018-09-11,116.13428497314453
2018-09-12,116.91368865966797
2018-09-13,117.97221374511719
2018-09-14,117.0387954711914
2018-09-17,115.99956512451172
2018-09-18,117.58727264404297
2018-09-19,115.31637573242188
2018-09-20,116.23052215576172
2018-09-21,115.49918365478516
2018-09-24,115.528076171875
2018-09-25,116.24012756347656
2018-09-26,116.1246566772461
2018-09-27,116.24012756347656
2018-09-28,115.99956512451172
2018-10-01,115.84561920166016
2018-10-02,115.92257690429688
2018-10-03,116.4037094116211
2018-10-04,113.8922348022461
2018-10-05,114.95069122314453
2018-10-08,114.67164611816406
2018-10-09,116.01880645751953
2018-10-10,110.76490020751953
2018-10-11,109.05209350585938
2018-10-12,110.44734954833984
2018-10-15,108.95586395263672
2018-10-16,111.8426513671875
2018-10-17,112.66055297851562
2018-10-18,111.27489471435547
2018-10-19,111.75602722167969
2018-10-22,112.28528594970703
2018-10-23,111.09207153320312
2018-10-24,109.10983276367188
2018-10-25,110.57245635986328
2018-10-26,109.54283142089844
2018-10-29,110.16829681396484
2018-10-30,112.4969711303711
2018-10-31,115.31637573242188
2018-11-01,111.27489471435547
2018-11-02,111.18830108642578
2018-11-05,112.50657653808594
2018-11-06,114.39259338378906
2018-11-07,116.38446807861328
2018-11-08,118.08765411376953
2018-11-09,118.72272491455078
2018-11-12,117.6353759765625
2018-11-13,116.365234375
2018-11-14,116.5191650390625
2018-11-15,119.20387268066406
2018-11-16,119.15574645996094
2018-11-19,117.87596893310547
2018-11-20,115.73014068603516
2018-11-21,115.60504913330078
2018-11-23,115.528076171875
2018-11-26,116.38446807861328
2018-11-27,117.09654235839844
2018-11-28,119.12687683105469
2018-11-29,119.15574645996094
2018-11-30,118.66500854492188
2018-12-03,119.98329162597656
2018-12-04,115.84561920166016
2018-12-06,113.5457992553711
2018-12-07,110.12980651855469
2018-12-10,110.06244659423828
2018-12-11,110.35112762451172
2018-12-12,111.79451751708984
2018-12-13,111.10169219970703
2018-12-14,109.53321838378906
2018-12-17,106.858154296875
2018-12-18,106.95438385009766
2018-12-19,106.0691146850586
2018-12-20,104.37554168701172
2018-12-21,102.00840759277344
2018-12-24,99.15050506591797
2018-12-26,103.43253326416016
2018-12-27,105.04911041259766
2018-12-28,103.98100280761719
2018-12-31,104.92402648925781
2019-01-02,104.54875946044922
2019-01-03,101.35404968261719
2019-01-04,105.82855987548828
2019-01-07,105.93439483642578
2019-01-08,106.87742614746094
2019-01-09,107.28157043457031
2019-01-10,108.38813781738281
2019-01-11,107.78192138671875
2019-01-14,106.9832534790039
2019-01-15,108.36891174316406
2019-01-16,108.71530151367188
2019-01-17,108.88851928710938
2019-01-18,111.3326416015625
2019-01-22,111.90998840332031
2019-01-23,112.4007339477539
2019-01-24,111.76565551757812
2019-01-25,112.81450653076172
2019-01-28,111.8426513671875
2019-01-29,111.8426513671875
2019-01-30,113.06468200683594
2019-01-31,112.97810363769531
2019-02-01,114.28675079345703
2019-02-04,114.84486389160156
2019-02-05,115.40296936035156
2019-02-06,115.1239242553711
2019-02-07,115.71089172363281
2019-02-08,117.37559509277344
2019-02-11,117.48143005371094
2019-02-12,119.0306625366211
2019-02-13,119.24234008789062
2019-02-14,119.16536712646484
2019-02-15,120.64722442626953
2019-02-19,119.73310089111328
2019-02-20,118.1935043334961
2019-02-21,119.8293228149414
2019-02-22,120.3104476928711
2019-02-25,120.50289916992188
2019-02-26,120.61836242675781
2019-02-27,121.02252960205078
2019-02-28,121.6576156616211
2019-03-01,121.92704010009766
2019-03-04,121.15723419189453
2019-03-05,121.69609069824219
2019-03-06,121.86930084228516
2019-03-07,121.80194854736328
2019-03-08,121.25345611572266
2019-03-11,122.50440216064453
2019-03-12,123.41851806640625
2019-03-13,123.899658203125
2019-03-14,123.53329467773438
2019-03-15,123.82254028320312
2019-03-18,124.07319641113281
2019-03-19,124.24676513671875
2019-03-20,123.68753814697266
2019-03-21,125.1048355102539
2019-03-22,124.26602172851562
2019-03-25,125.13371276855469
2019-03-26,126.98489379882812
2019-03-27,127.08130645751953
2019-03-28,128.04539489746094
2019-03-29,128.2285614013672
2019-04-01,129.42408752441406
2019-04-02,130.07005310058594
2019-04-03,131.4198455810547
2019-04-04,130.84136962890625
2019-04-05,130.658203125
2019-04-08,130.523193359375
2019-04-09,130.30142211914062
2019-04-10,129.92544555664062
2019-04-11,130.91848754882812
2019-04-12,132.06578063964844
2019-04-15,132.90455627441406
2019-04-16,131.64157104492188
2019-04-17,132.02723693847656
2019-04-18,133.0395965576172
2019-04-22,132.7021026611328
2019-04-23,134.46644592285156
2019-04-24,134.4954071044922
2019-04-25,133.81088256835938
2019-04-26,134.8521270751953
2019-04-29,135.33419799804688
2019-04-30,136.07655334472656
2019-05-01,134.8617706298828
2019-05-02,135.31492614746094
2019-05-03,138.07228088378906
2019-05-06,138.24578857421875
2019-05-07,135.45948791503906
2019-05-08,135.5173797607422
2019-05-09,135.45948791503906
2019-05-10,135.6330108642578
2019-05-13,133.51199340820312
2019-05-14,134.32188415527344
2019-05-15,135.72947692871094
2019-05-16,137.03103637695312
2019-05-17,136.87677001953125
2019-05-20,136.2308349609375
2019-05-21,138.05299377441406
2019-05-22,138.698974609375
2019-05-23,137.05996704101562
2019-05-24,137.10816955566406
2019-05-28,136.92501831054688
2019-05-29,134.65927124023438
2019-05-30,135.47882080078125
2019-05-31,134.9774627685547
2019-06-03,135.19920349121094
2019-06-04,136.75148010253906
2019-06-05,139.17140197753906
2019-06-06,139.54742431640625
2019-06-07,141.21533203125
2019-06-10,141.60101318359375
2019-06-11,140.328369140625
2019-06-12,140.73329162597656
2019-06-13,140.3662567138672
2019-06-14,140.83949279785156
2019-06-17,140.06686401367188
2019-06-18,139.56468200683594
2019-06-19,140.41455078125
2019-06-20,141.01336669921875
2019-06-21,140.10552978515625
2019-06-24,140.4338836669922
2019-06-25,139.3908233642578
2019-06-26,137.7683563232422
2019-06-27,139.67091369628906
2019-06-28,141.4479522705078
2019-07-01,142.5779266357422
2019-07-02,143.50506591796875
2019-07-03,145.51388549804688
2019-07-05,143.77548217773438
2019-07-08,143.77548217773438
2019-07-09,144.49981689453125
2019-07-10,144.87648010253906
2019-07-11,146.01609802246094
2019-07-12,146.63417053222656
2019-07-15,147.03982543945312
2019-07-16,146.57627868652344
2019-07-17,146.3058319091797
2019-07-18,147.72552490234375
2019-07-19,146.24786376953125
2019-07-22,145.35934448242188
2019-07-23,145.64907836914062
2019-07-24,145.61045837402344
2019-07-25,145.0792999267578
2019-07-26,147.29092407226562
2019-07-29,147.34886169433594
2019-07-30,146.8369903564453
2019-07-31,146.5279541015625
2019-08-01,147.68692016601562
2019-08-02,147.98629760742188
2019-08-05,144.2969970703125
2019-08-06,147.12673950195312
2019-08-07,148.63333129882812
2019-08-08,150.82568359375
2019-08-09,151.10577392578125
2019-08-12,150.1399688720703
2019-08-13,150.58421325683594
2019-08-14,147.85105895996094
2019-08-15,149.85987854003906
2019-08-16,151.51136779785156
2019-08-19,152.87307739257812
2019-08-20,152.79586791992188
2019-08-21,153.249755859375
2019-08-22,152.6413116455078
2019-08-23,149.31906127929688
2019-08-26,151.9749298095703
2019-08-27,153.47190856933594
2019-08-28,154.31211853027344
2019-08-29,155.2779083251953
2019-08-30,156.01190185546875
2019-09-03,156.20504760742188
2019-09-04,157.26742553710938
2019-09-05,157.9434814453125
2019-09-06,158.94789123535156
2019-09-09,154.71775817871094
2019-09-10,149.8115692138672
2019-09-11,149.80194091796875
2019-09-12,152.28799438476562
2019-09-13,150.6725311279297
2019-09-16,151.40771484375
2019-09-17,153.46817016601562
2019-09-18,154.12594604492188
2019-09-19,153.5165252685547
2019-09-20,153.24566650390625
2019-09-23,152.18161010742188
2019-09-24,152.32669067382812
2019-09-25,152.64590454101562
2019-09-26,154.08721923828125
2019-09-27,150.50811767578125
2019-09-30,152.9748077392578
2019-10-01,151.3400115966797
2019-10-02,148.3218994140625
2019-10-03,149.2602081298828
2019-10-04,152.3943634033203
2019-10-07,152.03648376464844
2019-10-08,149.8406219482422
2019-10-09,151.95912170410156
2019-10-10,152.7039337158203
2019-10-11,151.97845458984375
2019-10-14,150.30499267578125
2019-10-15,150.98208618164062
2019-10-16,150.50811767578125
2019-10-17,150.15016174316406
2019-10-18,149.37631225585938
2019-10-21,148.4573516845703
2019-10-22,146.08738708496094
2019-10-23,143.7754364013672
2019-10-24,144.85887145996094
2019-10-25,144.0559539794922
2019-10-28,143.69805908203125
2019-10-29,145.21673583984375
2019-10-30,143.08860778808594
2019-10-31,139.97377014160156
2019-11-01,140.6122589111328
2019-11-04,135.71749877929688
2019-11-05,134.2471466064453
2019-11-06,136.1818389892578
2019-11-07,135.23387145996094
2019-11-08,132.28346252441406
2019-11-11,132.8928680419922
2019-11-12,133.5796356201172
2019-11-13,135.21449279785156
2019-11-14,136.42364501953125
2019-11-15,136.5687713623047
2019-11-18,137.45872497558594
2019-11-19,139.27731323242188
2019-11-20,139.62554931640625
2019-11-21,139.73193359375
2019-11-22,141.21197509765625
2019-11-25,140.66058349609375
2019-11-26,142.9532012939453
2019-11-27,143.6593475341797
2019-11-29,142.66302490234375
2019-12-02,141.33773803710938
2019-12-03,140.23497009277344
2019-12-04,140.66058349609375
2019-12-05,141.25067138671875
2019-12-06,142.0245361328125
2019-12-09,142.6533203125
2019-12-10,142.46949768066406
2019-12-11,142.01486206054688
2019-12-12,142.83853149414062
2019-12-13,144.5633087158203
2019-12-16,145.0478057861328
2019-12-17,146.133056640625
2019-12-18,144.2241973876953
2019-12-19,143.59434509277344
2019-12-20,145.03810119628906
2019-12-23,144.91217041015625
2019-12-24,144.54391479492188
2019-12-26,144.21450805664062
2019-12-27,143.9722442626953
2019-12-30,142.97418212890625
2019-12-31,144.70867919921875
2020-01-02,146.43348693847656
2020-01-03,147.8578338623047
2020-01-06,148.197021484375
2020-01-07,149.43731689453125
2020-01-08,150.81324768066406
2020-01-09,152.26675415039062
2020-01-10,152.4412078857422
2020-01-13,153.1195068359375
2020-01-14,152.0148468017578
2020-01-15,153.7299346923828
2020-01-16,155.58070373535156
2020-01-17,155.57098388671875
2020-01-21,156.2977752685547
2020-01-22,158.51675415039062
2020-01-23,159.97987365722656
2020-01-24,160.1736602783203
2020-01-27,158.86557006835938
2020-01-28,159.69891357421875
2020-01-29,159.0884246826172
2020-01-30,159.60198974609375
2020-01-31,157.43145751953125
2020-02-03,160.09619140625
2020-02-04,162.9159393310547
2020-02-05,163.33262634277344
2020-02-06,163.7105255126953
2020-02-07,163.87527465820312
2020-02-10,164.66978454589844
2020-02-11,162.68336486816406
2020-02-12,164.03025817871094
2020-02-13,165.37718200683594
2020-02-14,166.06517028808594
2020-02-18,166.2395782470703
2020-02-19,164.4760284423828
2020-02-20,164.13690185546875
2020-02-21,163.45855712890625
2020-02-24,162.3830108642578
2020-02-25,157.7706298828125
2020-02-26,158.45863342285156
2020-02-27,150.95863342285156
2020-02-28,150.29971313476562
2020-03-02,158.0709991455078
2020-03-03,155.42568969726562
2020-03-04,163.93336486816406
2020-03-05,159.8539581298828
2020-03-06,158.30357360839844
2020-03-09,143.3326873779297
2020-03-10,151.87918090820312
2020-03-11,146.97608947753906
2020-03-12,135.4051513671875
2020-03-13,141.34591674804688
2020-03-16,126.25129699707031
2020-03-17,140.47227478027344
2020-03-18,131.1533966064453
2020-03-19,132.48329162597656
2020-03-20,120.61144256591797
2020-03-23,117.63134765625
2020-03-24,133.2598876953125
2020-03-25,130.36717224121094
2020-03-26,137.93873596191406
2020-03-27,133.73553466796875
2020-03-30,142.5690460205078
2020-03-31,135.2984161376953
2020-04-01,136.65737915039062
2020-04-02,138.8026885986328
2020-04-03,137.50189208984375
2020-04-06,143.41355895996094
2020-04-07,142.8602294921875
2020-04-08,144.34544372558594
2020-04-09,143.91831970214844
2020-04-13,139.93841552734375
2020-04-14,145.8986053466797
2020-04-15,142.82144165039062
2020-04-16,144.7434539794922
2020-04-17,149.28639221191406
2020-04-20,144.9473114013672
2020-04-21,140.9576873779297
2020-04-22,146.77224731445312
2020-04-23,143.37474060058594
2020-04-24,144.1901397705078
2020-04-27,147.3546905517578
2020-04-28,147.34498596191406
2020-04-29,148.58746337890625
2020-04-30,148.3545379638672
2020-05-01,148.95635986328125
2020-05-04,149.93678283691406
2020-05-05,152.8780517578125
2020-05-06,150.63568115234375
2020-05-07,153.6352081298828
2020-05-08,154.8971405029297
2020-05-11,156.00376892089844
2020-05-12,152.01409912109375
2020-05-13,149.90768432617188
2020-05-14,149.39315795898438
2020-05-15,150.03387451171875
2020-05-18,153.6837615966797
2020-05-19,153.43133544921875
2020-05-20,154.8680419921875
2020-05-21,152.24708557128906
2020-05-22,152.6741943359375
2020-05-26,155.7610626220703
2020-05-27,158.6732635498047
2020-05-28,163.4103240966797
2020-05-29,167.62319946289062
2020-06-01,164.41986083984375
2020-06-02,165.95358276367188
2020-06-03,165.75946044921875
2020-06-04,159.64395141601562
2020-06-05,161.26504516601562
2020-06-08,164.70135498046875
2020-06-09,164.371337890625
2020-06-10,166.2253875732422
2020-06-11,157.92578125
2020-06-12,158.1688690185547
2020-06-15,160.82330322265625
2020-06-16,161.81509399414062
2020-06-17,162.4276885986328
2020-06-18,162.2332000732422
2020-06-19,159.64678955078125
2020-06-22,162.6415557861328
2020-06-23,162.1942901611328
2020-06-24,159.16062927246094
2020-06-25,161.61090087890625
2020-06-26,158.38275146484375
2020-06-29,159.7926483154297
2020-06-30,165.490478515625
2020-07-01,167.6490936279297
2020-07-02,168.31997680664062
2020-07-06,168.75753784179688
2020-07-07,168.14492797851562
2020-07-08,168.04776000976562
2020-07-09,168.40745544433594
2020-07-10,169.3506622314453
2020-07-13,168.06716918945312
2020-07-14,169.759033203125
2020-07-15,170.54661560058594
2020-07-16,170.5660400390625
2020-07-17,173.4635467529297
2020-07-20,176.57504272460938
2020-07-21,175.6804962158203
2020-07-22,176.33193969726562
2020-07-23,175.6318817138672
2020-07-24,174.80543518066406
2020-07-27,178.14048767089844
2020-07-28,177.382080078125
2020-07-29,182.45765686035156
2020-07-30,181.9909210205078
2020-07-31,183.4883575439453
2020-08-03,181.78675842285156
2020-08-04,182.5257110595703
2020-08-05,181.49505615234375
2020-08-06,184.31480407714844
2020-08-07,185.8705596923828
2020-08-10,184.40234375
2020-08-11,182.6909942626953
2020-08-12,185.16070556640625
2020-08-13,185.4329833984375
2020-08-14,183.91612243652344
2020-08-17,183.83837890625
2020-08-18,183.8966827392578
2020-08-19,182.05899047851562
2020-08-20,180.71714782714844
2020-08-21,180.51295471191406
2020-08-24,179.9879150390625
2020-08-25,180.82415771484375
2020-08-26,181.251953125
2020-08-27,181.4464111328125
2020-08-28,182.1659393310547
2020-08-31,181.50479125976562
2020-09-01,182.49649047851562
2020-09-02,187.45541381835938
2020-09-03,182.0978546142578
2020-09-04,177.71270751953125
2020-09-08,173.1621551513672
2020-09-09,177.89743041992188
2020-09-10,176.47779846191406
2020-09-11,176.6139373779297
2020-09-14,180.22665405273438
2020-09-15,182.91432189941406
2020-09-16,181.89183044433594
2020-09-17,179.9442596435547
2020-09-18,176.81845092773438
2020-09-21,173.9945068359375
2020-09-22,175.6596221923828
2020-09-23,172.43643188476562
2020-09-24,172.58248901367188
2020-09-25,176.58470153808594
2020-09-28,179.68133544921875
2020-09-29,179.54501342773438
2020-09-30,180.4506378173828
2020-10-01,180.77194213867188
2020-10-02,177.3248291015625
2020-10-05,177.02293395996094
2020-10-06,175.07537841796875
2020-10-07,178.23043823242188
2020-10-08,180.05136108398438
2020-10-09,182.27157592773438
2020-10-12,187.6955108642578
2020-10-13,188.5719451904297
2020-10-14,186.7314453125
2020-10-15,186.9846954345703
2020-10-16,187.42286682128906
2020-10-19,183.55697631835938
2020-10-20,185.3682098388672
2020-10-21,184.2191162109375
2020-10-22,183.92701721191406
2020-10-23,184.2873077392578
2020-10-26,180.6259307861328
2020-10-27,180.29483032226562
2020-10-28,174.7832489013672
2020-10-29,174.5203399658203
2020-10-30,173.3030548095703
2020-11-02,177.37347412109375
2020-11-03,183.02139282226562
2020-11-04,191.24008178710938
2020-11-05,189.31202697753906
2020-11-06,192.1748809814453
2020-11-09,191.16217041015625
2020-11-10,189.98390197753906
2020-11-11,194.58982849121094
2020-11-12,193.95689392089844
2020-11-13,198.35841369628906
2020-11-16,199.8677215576172
2020-11-17,199.89695739746094
2020-11-18,198.5531005859375
2020-11-19,200.32540893554688
2020-11-20,199.01084899902344
2020-11-23,192.9247283935547
2020-11-24,189.38015747070312
2020-11-25,190.49029541015625
2020-11-27,193.03182983398438
2020-11-30,193.10972595214844
2020-12-01,194.8917236328125
2020-12-02,190.8505859375
2020-12-03,188.76666259765625
2020-12-04,190.54867553710938
2020-12-07,189.35093688964844
2020-12-08,189.818359375
2020-12-09,188.377197265625
2020-12-10,187.15997314453125
2020-12-11,188.90301513671875
2020-12-14,189.92691040039062
2020-12-15,191.26284790039062
2020-12-16,191.00929260253906
2020-12-17,196.23602294921875
2020-12-18,199.3856964111328
2020-12-21,197.7279815673828
2020-12-22,196.9088592529297
2020-12-23,194.99761962890625
2020-12-24,196.2262725830078
2020-12-28,202.80841064453125
2020-12-29,200.55587768554688
2020-12-30,200.6631622314453
2020-12-31,202.42811584472656
2021-01-04,197.83526611328125
2021-01-05,196.94786071777344
2021-01-06,195.08535766601562
2021-01-07,195.9727325439453
2021-01-08,195.90444946289062
2021-01-11,192.94981384277344
2021-01-12,191.75038146972656
2021-01-13,191.9844207763672
2021-01-14,189.05902099609375
2021-01-15,185.29502868652344
2021-01-19,186.61146545410156
2021-01-20,189.86839294433594
2021-01-21,190.02442932128906
2021-01-22,187.9668731689453
2021-01-25,183.98834228515625
2021-01-26,183.8128204345703
2021-01-27,179.6880340576172
2021-01-28,181.7942657470703
2021-01-29,178.93716430664062
2021-02-01,181.3164520263672
2021-02-02,184.00784301757812
2021-02-03,182.2233428955078
2021-02-04,183.70553588867188
2021-02-05,182.7694091796875
2021-02-08,184.1638641357422
2021-02-09,185.77284240722656
2021-02-10,186.07513427734375
2021-02-11,184.59291076660156
2021-02-12,184.78793334960938
2021-02-16,183.67626953125
2021-02-17,183.87130737304688
2021-02-18,187.2453155517578
2021-02-19,185.75335693359375
2021-02-22,181.60899353027344
2021-02-23,180.75086975097656
2021-02-24,163.36422729492188
2021-02-25,160.20481872558594
2021-02-26,159.7757568359375
2021-03-01,162.88641357421875
2021-03-02,162.2428436279297
2021-03-03,160.71189880371094
2021-03-04,157.6304473876953
2021-03-05,163.9395751953125
2021-03-08,167.3817901611328
2021-03-09,170.08290100097656
2021-03-10,170.51197814941406
2021-03-11,168.90301513671875
2021-03-12,167.76995849609375
2021-03-15,170.53424072265625
2021-03-16,168.95184326171875
2021-03-17,167.94577026367188
2021-03-18,166.58810424804688
2021-03-19,167.8773956298828
2021-03-22,170.75888061523438
2021-03-23,173.4645233154297
2021-03-24,172.81983947753906
2021-03-25,170.71978759765625
2021-03-26,174.48037719726562
2021-03-29,176.131103515625
2021-03-30,171.8626251220703
2021-03-31,172.58543395996094
2021-04-01,175.63296508789062
2021-04-05,177.33253479003906
2021-04-06,176.68785095214844
2021-04-07,175.8087921142578
2021-04-08,177.0004425048828
2021-04-09,178.455810546875
2021-04-12,178.26046752929688
2021-04-13,179.30560302734375
2021-04-14,177.7232208251953
2021-04-15,180.21400451660156
2021-04-16,181.15170288085938
2021-04-19,180.2433319091797
2021-04-20,180.1553955078125
2021-04-21,181.07354736328125
2021-04-22,182.90988159179688
2021-04-23,184.4922637939453
2021-04-26,182.13824462890625
2021-04-27,182.85128784179688
2021-04-28,182.90988159179688
2021-04-29,184.21881103515625
2021-04-30,183.82806396484375
2021-05-03,184.169921875
2021-05-04,184.14064025878906
2021-05-05,168.61978149414062
2021-05-06,170.9542236328125
2021-05-07,174.61712646484375
2021-05-10,175.38876342773438
2021-05-11,171.01284790039062
2021-05-12,168.00439453125
2021-05-13,169.5476837158203
2021-05-14,170.93470764160156
2021-05-17,168.9225311279297
2021-05-18,168.06298828125
2021-05-19,169.0495147705078
2021-05-20,169.3230438232422
2021-05-21,169.4792938232422
2021-05-24,170.12396240234375
2021-05-25,169.66490173339844
2021-05-26,168.96163940429688
2021-05-27,168.13137817382812
2021-05-28,168.81512451171875
2021-06-01,167.2034454345703
2021-06-02,168.66860961914062
2021-06-03,167.83836364746094
2021-06-04,168.63925170898438
2021-06-07,163.90194702148438
