,GS
2019-02-08,166.16632080078125
2019-02-11,165.87156677246094
2019-02-12,168.61111450195312
2019-02-13,168.78443908691406
2019-02-14,166.91188049316406
2019-02-15,172.0875244140625
2019-02-19,172.23484802246094
2019-02-20,172.1741943359375
2019-02-21,170.23228454589844
2019-02-22,169.920166015625
2019-02-25,172.21751403808594
2019-02-26,172.4342498779297
2019-02-27,172.4342803955078
2019-02-28,171.2156219482422
2019-03-01,172.52133178710938
2019-03-04,170.58897399902344
2019-03-05,170.6063690185547
2019-03-06,169.50961303710938
2019-03-07,167.7948760986328
2019-03-08,169.94485473632812
2019-03-11,170.58029174804688
2019-03-12,171.1547088623047
2019-03-13,171.69444274902344
2019-03-14,171.88592529296875
2019-03-15,172.57359313964844
2019-03-18,176.2381134033203
2019-03-19,175.06301879882812
2019-03-20,169.14401245117188
2019-03-21,169.3703155517578
2019-03-22,164.4784698486328
2019-03-25,164.08677673339844
2019-03-26,165.98431396484375
2019-03-27,165.40985107421875
2019-03-28,166.41085815429688
2019-03-29,167.11590576171875
2019-04-01,171.25050354003906
2019-04-02,171.9120330810547
2019-04-03,174.8367156982422
2019-04-04,176.02919006347656
2019-04-05,176.1597442626953
2019-04-08,176.299072265625
2019-04-09,174.62779235839844
2019-04-10,176.68203735351562
2019-04-11,176.5514678955078
2019-04-12,180.91236877441406
2019-04-15,174.00979614257812
2019-04-16,175.68971252441406
2019-04-17,180.96456909179688
2019-04-18,179.232421875
2019-04-22,178.09213256835938
2019-04-23,177.69174194335938
2019-04-24,174.55813598632812
2019-04-25,175.30677795410156
2019-04-26,176.76904296875
2019-04-29,180.11160278320312
2019-04-30,179.24111938476562
2019-05-01,178.20533752441406
2019-05-02,178.43161010742188
2019-05-03,180.63385009765625
2019-05-06,179.68507385253906
2019-05-07,176.3773956298828
2019-05-08,174.9150390625
2019-05-09,175.50692749023438
2019-05-10,175.87254333496094
2019-05-13,169.70982360839844
2019-05-14,170.85008239746094
2019-05-15,170.9545135498047
2019-05-16,173.3395233154297
2019-05-17,171.8511199951172
2019-05-20,171.68569946289062
2019-05-21,173.31344604492188
2019-05-22,170.18856811523438
2019-05-23,167.09844970703125
2019-05-24,167.9949951171875
2019-05-28,164.89630126953125
2019-05-29,164.42410278320312
2019-05-30,163.82955932617188
2019-05-31,159.5626678466797
2019-06-03,160.1746826171875
2019-06-04,166.02418518066406
2019-06-05,164.76510620117188
2019-06-06,165.9630126953125
2019-06-07,165.9630126953125
2019-06-10,169.7314910888672
2019-06-11,170.26492309570312
2019-06-12,166.3214874267578
2019-06-13,167.39695739746094
2019-06-14,167.58059692382812
2019-06-17,166.85484313964844
2019-06-18,170.48345947265625
2019-06-19,171.060546875
2019-06-20,171.11297607421875
2019-06-21,171.32284545898438
2019-06-24,172.67811584472656
2019-06-25,171.42776489257812
2019-06-26,172.2584228515625
2019-06-27,174.2781982421875
2019-06-28,178.8948516845703
2019-07-01,180.87091064453125
2019-07-02,180.1014862060547
2019-07-03,180.1539306640625
2019-07-05,181.78018188476562
2019-07-08,179.90036010742188
2019-07-09,181.66656494140625
2019-07-10,180.09274291992188
2019-07-11,184.7967987060547
2019-07-12,187.06137084960938
2019-07-15,184.9979248046875
2019-07-16,188.44287109375
2019-07-17,186.50180053710938
2019-07-18,187.56854248046875
2019-07-19,186.6941680908203
2019-07-22,187.1138916015625
2019-07-23,191.86163330078125
2019-07-24,194.13499450683594
2019-07-25,192.34254455566406
2019-07-26,194.23117065429688
2019-07-29,192.63986206054688
2019-07-30,193.58412170410156
2019-07-31,192.47369384765625
2019-08-01,185.01539611816406
2019-08-02,183.06556701660156
2019-08-05,176.34170532226562
2019-08-06,180.127685546875
2019-08-07,179.89161682128906
2019-08-08,180.99327087402344
2019-08-09,180.90586853027344
2019-08-12,176.2018280029297
2019-08-13,178.46640014648438
2019-08-14,170.99057006835938
2019-08-15,171.5326690673828
2019-08-16,174.3656463623047
2019-08-19,176.79637145996094
2019-08-20,174.8552703857422
2019-08-21,175.46731567382812
2019-08-22,176.98873901367188
2019-08-23,171.5501708984375
2019-08-26,174.56674194335938
2019-08-27,173.18524169921875
2019-08-28,175.239990234375
2019-08-29,178.99697875976562
2019-08-30,179.41049194335938
2019-09-03,175.0640106201172
2019-09-04,177.49240112304688
2019-09-05,182.17323303222656
2019-09-06,182.31399536132812
2019-09-09,186.5108642578125
2019-09-10,189.7223663330078
2019-09-11,190.75177001953125
2019-09-12,192.4586639404297
2019-09-13,193.47926330566406
2019-09-16,191.121337890625
2019-09-17,189.96868896484375
2019-09-18,190.99810791015625
2019-09-19,189.37042236328125
2019-09-20,188.0594024658203
2019-09-23,187.8130645751953
2019-09-24,182.7891387939453
2019-09-25,184.7952117919922
2019-09-26,183.20266723632812
2019-09-27,183.86257934570312
2019-09-30,182.33160400390625
2019-10-01,178.3370819091797
2019-10-02,174.4305419921875
2019-10-03,173.5418701171875
2019-10-04,176.6741485595703
2019-10-07,176.3222198486328
2019-10-08,173.65626525878906
2019-10-09,173.19876098632812
2019-10-10,175.8559112548828
2019-10-11,180.08798217773438
2019-10-14,181.0910186767578
2019-10-15,181.65406799316406
2019-10-16,182.49876403808594
2019-10-17,181.65406799316406
2019-10-18,181.7069091796875
2019-10-21,184.10887145996094
2019-10-22,184.41683959960938
2019-10-23,185.93019104003906
2019-10-24,185.69261169433594
2019-10-25,188.4905548095703
2019-10-28,191.58761596679688
2019-10-29,191.4908447265625
2019-10-30,189.88070678710938
2019-10-31,187.74266052246094
2019-11-01,191.2708740234375
2019-11-04,193.45289611816406
2019-11-05,192.37074279785156
2019-11-06,192.17709350585938
2019-11-07,196.4619903564453
2019-11-08,196.127685546875
2019-11-11,192.71385192871094
2019-11-12,193.9280548095703
2019-11-13,192.96900939941406
2019-11-14,193.0657958984375
2019-11-15,193.78726196289062
2019-11-18,193.3297119140625
2019-11-19,193.60247802734375
2019-11-20,191.7284393310547
2019-11-21,192.00997924804688
2019-11-22,193.81369018554688
2019-11-25,195.98692321777344
2019-11-26,195.722900390625
2019-11-27,196.16287231445312
2019-11-29,195.85321044921875
2019-12-02,192.5705108642578
2019-12-03,187.79257202148438
2019-12-04,191.06631469726562
2019-12-05,192.1281280517578
2019-12-06,198.73768615722656
2019-12-09,196.26016235351562
2019-12-10,196.32215881347656
2019-12-11,195.71163940429688
2019-12-12,200.01181030273438
2019-12-13,199.0827178955078
2019-12-16,201.7725830078125
2019-12-17,204.5243377685547
2019-12-18,203.90496826171875
2019-12-19,203.45372009277344
2019-12-20,202.56004333496094
2019-12-23,202.70162963867188
2019-12-24,203.4271697998047
2019-12-26,204.57742309570312
2019-12-27,204.0908203125
2019-12-30,203.329833984375
2019-12-31,203.44485473632812
2020-01-02,207.32919311523438
2020-01-03,204.90481567382812
2020-01-06,207.00181579589844
2020-01-07,208.36441040039062
2020-01-08,210.37294006347656
2020-01-09,214.65545654296875
2020-01-10,214.2218780517578
2020-01-13,216.96481323242188
2020-01-14,217.36294555664062
2020-01-15,216.96481323242188
2020-01-16,220.95530700683594
2020-01-17,220.7252197265625
2020-01-21,217.3983612060547
2020-01-22,218.59286499023438
2020-01-23,217.29220581054688
2020-01-24,214.05377197265625
2020-01-27,210.70916748046875
2020-01-28,214.6377410888672
2020-01-29,212.4611053466797
2020-01-30,216.0092010498047
2020-01-31,210.36410522460938
2020-02-03,211.47897338867188
2020-02-04,214.07144165039062
2020-02-05,216.15957641601562
2020-02-06,213.96533203125
2020-02-07,210.58534240722656
2020-02-10,210.01902770996094
2020-02-11,209.22271728515625
2020-02-12,211.16043090820312
2020-02-13,210.89500427246094
2020-02-14,209.77125549316406
2020-02-18,206.34706115722656
2020-02-19,209.9924774169922
2020-02-20,205.92237854003906
2020-02-21,204.05540466308594
2020-02-24,198.67572021484375
2020-02-25,192.54400634765625
2020-02-26,190.9247589111328
2020-02-27,181.99703979492188
2020-02-28,178.7299041748047
2020-03-02,186.474853515625
2020-03-03,181.09788513183594
2020-03-04,185.82501220703125
2020-03-05,176.96722412109375
2020-03-06,171.6793670654297
2020-03-09,153.8393096923828
2020-03-10,164.11245727539062
2020-03-11,153.02029418945312
2020-03-12,134.138671875
2020-03-13,157.7206573486328
2020-03-16,137.68174743652344
2020-03-17,141.25152587890625
2020-03-18,124.64889526367188
2020-03-19,133.079345703125
2020-03-20,123.21566009521484
2020-03-23,120.15330505371094
2020-03-24,136.73814392089844
2020-03-25,138.10015869140625
2020-03-26,147.58993530273438
2020-03-27,140.9578094482422
2020-03-30,142.09727478027344
2020-03-31,137.61947631835938
2020-04-01,129.34042358398438
2020-04-02,133.47100830078125
2020-04-03,130.8003387451172
2020-04-06,140.85983276367188
2020-04-07,147.7947235107422
2020-04-08,157.53372192382812
2020-04-09,164.03233337402344
2020-04-13,159.50999450683594
2020-04-14,158.66427612304688
2020-04-15,158.92247009277344
2020-04-16,157.6049346923828
2020-04-17,163.3468780517578
2020-04-20,160.59609985351562
2020-04-21,154.72950744628906
2020-04-22,156.66128540039062
2020-04-23,155.83338928222656
2020-04-24,157.5692901611328
2020-04-27,163.3914031982422
2020-04-28,166.48043823242188
2020-04-29,169.16893005371094
2020-04-30,163.2845458984375
2020-05-01,157.65835571289062
2020-05-04,156.70579528808594
2020-05-05,158.7266082763672
2020-05-06,157.49815368652344
2020-05-07,162.3052978515625
2020-05-08,165.03831481933594
2020-05-11,163.05311584472656
2020-05-12,157.7562713623047
2020-05-13,152.94021606445312
2020-05-14,155.2992706298828
2020-05-15,153.00247192382812
2020-05-18,161.9136505126953
2020-05-19,158.30824279785156
2020-05-20,161.52188110351562
2020-05-21,160.32901000976562
2020-05-22,160.1776580810547
2020-05-26,174.5369873046875
2020-05-27,186.6439971923828
2020-05-28,179.1304931640625
2020-05-29,176.01318359375
2020-06-01,179.0946807861328
2020-06-02,182.8658905029297
2020-06-03,188.62586975097656
2020-06-04,192.43296813964844
2020-06-05,195.20986938476562
2020-06-08,197.79872131347656
2020-06-09,195.3711395263672
2020-06-10,191.26841735839844
2020-06-11,173.8991241455078
2020-06-12,180.7519073486328
2020-06-15,184.80979919433594
2020-06-16,187.7479705810547
2020-06-17,184.70230102539062
2020-06-18,182.59719848632812
2020-06-19,180.6175079345703
2020-06-22,182.220947265625
2020-06-23,183.43922424316406
2020-06-24,177.3837432861328
2020-06-25,185.5175018310547
2020-06-26,169.4739227294922
2020-06-29,173.30789184570312
2020-06-30,177.025390625
2020-07-01,176.98062133789062
2020-07-02,176.82833862304688
2020-07-06,185.75038146972656
2020-07-07,178.58409118652344
2020-07-08,181.17291259765625
2020-07-09,176.31773376464844
2020-07-10,184.137939453125
2020-07-13,187.1119842529297
2020-07-14,191.70736694335938
2020-07-15,194.2961883544922
2020-07-16,192.298583984375
2020-07-17,189.3783416748047
2020-07-20,189.64703369140625
2020-07-21,189.9247283935547
2020-07-22,184.53207397460938
2020-07-23,181.8626708984375
2020-07-24,180.47418212890625
2020-07-27,181.8626708984375
2020-07-28,180.60855102539062
2020-07-29,181.468505859375
2020-07-30,178.7363739013672
2020-07-31,177.32998657226562
2020-08-03,178.61097717285156
2020-08-04,180.62648010253906
2020-08-05,183.20632934570312
2020-08-06,182.9644775390625
2020-08-07,186.5655517578125
2020-08-10,187.5598602294922
2020-08-11,189.06480407714844
2020-08-12,190.0232696533203
2020-08-13,186.67300415039062
2020-08-14,186.2968292236328
2020-08-17,181.90744018554688
2020-08-18,180.33087158203125
2020-08-19,181.8626708984375
2020-08-20,180.81459045410156
2020-08-21,181.33416748046875
2020-08-24,185.73245239257812
2020-08-25,184.53207397460938
2020-08-26,185.6249542236328
2020-08-27,188.24961853027344
2020-08-28,186.06390380859375
2020-08-31,184.6309814453125
2020-09-01,185.16268920898438
2020-09-02,189.29019165039062
2020-09-03,187.05519104003906
2020-09-04,190.10133361816406
2020-09-08,182.47706604003906
2020-09-09,182.2427520751953
2020-09-10,180.25108337402344
2020-09-11,181.0712127685547
2020-09-14,181.44972229003906
2020-09-15,178.43968200683594
2020-09-16,180.85487365722656
2020-09-17,175.58279418945312
2020-09-18,175.60984802246094
2020-09-21,174.83482360839844
2020-09-22,172.68992614746094
2020-09-23,167.73324584960938
2020-09-24,175.83514404296875
2020-09-25,175.6909637451172
2020-09-28,179.40394592285156
2020-09-29,177.34918212890625
2020-09-30,181.11624145507812
2020-10-01,178.93533325195312
2020-10-02,180.1519317626953
2020-10-05,181.8642578125
2020-10-06,181.2244415283203
2020-10-07,183.48643493652344
2020-10-08,187.43373107910156
2020-10-09,187.03720092773438
2020-10-12,192.96719360351562
2020-10-13,189.98414611816406
2020-10-14,190.3626708984375
2020-10-15,187.9924774169922
2020-10-16,185.83859252929688
2020-10-19,185.3699951171875
2020-10-20,187.47879028320312
2020-10-21,182.8645782470703
2020-10-22,185.10862731933594
2020-10-23,184.78414916992188
2020-10-26,181.2694549560547
2020-10-27,176.34881591796875
2020-10-28,171.0226593017578
2020-10-29,171.17588806152344
2020-10-30,170.36476135253906
2020-11-02,171.4102325439453
2020-11-03,178.37657165527344
2020-11-04,178.322509765625
2020-11-05,182.90963745117188
2020-11-06,181.37759399414062
2020-11-09,193.69715881347656
2020-11-10,195.98623657226562
2020-11-11,196.50889587402344
2020-11-12,193.31863403320312
2020-11-13,197.4371795654297
2020-11-16,200.41119384765625
2020-11-17,202.4569091796875
2020-11-18,202.1414794921875
2020-11-19,202.38478088378906
2020-11-20,201.2853240966797
2020-11-23,206.22396850585938
2020-11-24,214.03744506835938
2020-11-25,213.1722869873047
2020-11-27,212.14491271972656
2020-11-30,207.8011016845703
2020-12-01,210.2929229736328
2020-12-02,215.34002685546875
2020-12-03,213.3646697998047
2020-12-04,217.08883666992188
2020-12-07,216.06494140625
2020-12-08,216.41831970214844
2020-12-09,220.02468872070312
2020-12-10,221.45635986328125
2020-12-11,217.46038818359375
2020-12-14,215.4668731689453
2020-12-15,219.67129516601562
2020-12-16,220.885498046875
2020-12-17,221.48348999023438
2020-12-18,219.3994598388672
2020-12-21,232.85540771484375
2020-12-22,226.61221313476562
2020-12-23,232.37515258789062
2020-12-24,232.1123809814453
2020-12-28,235.22030639648438
2020-12-29,233.7886505126953
2020-12-30,235.09347534179688
2020-12-31,238.9535675048828
2021-01-04,240.1224822998047
2021-01-05,245.49578857421875
2021-01-06,258.7433166503906
2021-01-07,264.2706604003906
2021-01-08,262.8480224609375
2021-01-11,266.2460021972656
2021-01-12,273.83929443359375
2021-01-13,274.5007629394531
2021-01-14,278.968017578125
2021-01-15,272.75201416015625
2021-01-19,266.5812683105469
2021-01-20,263.2014465332031
2021-01-21,262.2047119140625
2021-01-22,262.2228698730469
2021-01-25,256.46893310546875
2021-01-26,255.30914306640625
2021-01-27,247.67047119140625
2021-01-28,249.2018585205078
2021-01-29,245.71322631835938
2021-02-01,248.93905639648438
2021-02-02,260.030029296875
2021-02-03,261.4616394042969
2021-02-04,266.1734924316406
2021-02-05,265.94696044921875
2021-02-08,271.9727478027344
2021-02-09,272.25360107421875
2021-02-10,275.7149353027344
2021-02-11,273.9389953613281
2021-02-12,277.5634765625
2021-02-16,282.67401123046875
2021-02-17,283.3807678222656
2021-02-18,280.807373046875
2021-02-19,285.9903564453125
2021-02-22,287.123046875
2021-02-23,289.2433166503906
2021-02-24,299.6003723144531
2021-02-25,296.99078369140625
2021-02-26,289.4880065917969
2021-03-01,300.12225341796875
2021-03-02,301.0501403808594
2021-03-03,304.2248229980469
2021-03-04,299.54913330078125
2021-03-05,297.80255126953125
2021-03-08,304.006591796875
2021-03-09,300.7317199707031
2021-03-10,311.1294250488281
2021-03-11,311.2021179199219
2021-03-12,317.30609130859375
2021-03-15,314.7953796386719
2021-03-16,310.8473815917969
2021-03-17,313.7947692871094
2021-03-18,316.5692443847656
2021-03-19,313.1125183105469
2021-03-22,308.6823425292969
2021-03-23,301.80511474609375
2021-03-24,298.9668884277344
2021-03-25,300.6953125
2021-03-26,297.8206787109375
2021-03-29,296.3106384277344
2021-03-30,302.0234680175781
2021-03-31,297.4659423828125
2021-04-01,298.04815673828125
2021-04-05,294.3184814453125
2021-04-06,297.52056884765625
2021-04-07,297.0566101074219
2021-04-08,301.2320556640625
2021-04-09,300.93182373046875
2021-04-12,301.86883544921875
2021-04-13,298.0845031738281
2021-04-14,305.0617980957031
2021-04-15,307.9727478027344
2021-04-16,311.3931884765625
2021-04-19,312.10272216796875
2021-04-20,301.9051513671875
2021-04-21,304.989013671875
2021-04-22,300.96826171875
2021-04-23,308.70050048828125
2021-04-26,312.4938659667969
2021-04-27,315.322998046875
2021-04-28,316.6693420410156
2021-04-29,321.0903625488281
2021-04-30,316.9786071777344
2021-05-03,318.5341796875
2021-05-04,318.2430725097656
2021-05-05,325.32037353515625
2021-05-06,332.91619873046875
2021-05-07,337.3918762207031
2021-05-10,335.3814697265625
2021-05-11,327.4127197265625
2021-05-12,322.3912658691406
2021-05-13,326.4029541015625
2021-05-14,335.4633483886719
2021-05-17,335.89996337890625
2021-05-18,331.63360595703125
2021-05-19,326.0117492675781
2021-05-20,327.2852783203125
2021-05-21,333.1800842285156
2021-05-24,335.0266418457031
2021-05-25,331.58819580078125
2021-05-26,334.21710205078125
2021-05-27,337.82855224609375
2021-05-28,339.562744140625
2021-06-01,349.07366943359375
2021-06-02,349.9863586425781
2021-06-03,354.8058166503906
2021-06-04,357.297607421875
2021-06-07,354.29461669921875
2021-06-08,351.1365661621094
2021-06-09,349.38397216796875
2021-06-10,341.31524658203125
2021-06-11,345.0666809082031
2021-06-14,340.38427734375
2021-06-15,338.9056396484375
2021-06-16,338.6318054199219
2021-06-17,329.9606018066406
2021-06-18,318.3959655761719
2021-06-21,326.3460998535156
2021-06-22,326.3369445800781
2021-06-23,329.5498046875
2021-06-24,336.5780334472656
2021-06-25,336.5963134765625
2021-06-28,336.54156494140625
2021-06-29,340.1104431152344
2021-06-30,346.4175109863281
2021-07-01,342.27362060546875
2021-07-02,341.51611328125
2021-07-06,337.59112548828125
2021-07-07,335.59228515625
2021-07-08,327.6239929199219
2021-07-09,339.3254699707031
2021-07-12,347.3028869628906
2021-07-13,343.17724609375
2021-07-14,341.7351379394531
2021-07-15,340.7767639160156
2021-07-16,332.97265625
2021-07-19,323.7721252441406
2021-07-20,332.9361877441406
2021-07-21,340.9136047363281
2021-07-22,340.19256591796875
2021-07-23,341.4156799316406
2021-07-26,343.10430908203125
2021-07-27,342.1367492675781
2021-07-28,341.5799560546875
2021-07-29,344.6102294921875
2021-07-30,342.1732177734375
2021-08-02,345.19439697265625
2021-08-03,347.1751403808594
2021-08-04,344.8932189941406
2021-08-05,350.7713928222656
2021-08-06,363.17572021484375
2021-08-09,364.9920959472656
2021-08-10,372.37628173828125
2021-08-11,377.77978515625
2021-08-12,378.79296875
2021-08-13,374.9411315917969
2021-08-16,372.7231140136719
2021-08-17,369.6380310058594
2021-08-18,364.0063171386719
2021-08-19,359.2325744628906
2021-08-20,361.33197021484375
2021-08-23,366.4251403808594
2021-08-24,372.91485595703125
2021-08-25,377.07696533203125
2021-08-26,376.4289245605469
2021-08-27,383.07379150390625
2021-08-30,377.5151062011719
2021-08-31,379.2669372558594
2021-09-01,379.40447998046875
2021-09-02,380.17498779296875
2021-09-03,377.2491149902344
2021-09-07,376.3410949707031
2021-09-08,371.4616394042969
2021-09-09,371.076416015625
2021-09-10,370.0675048828125
2021-09-13,375.36895751953125
2021-09-14,370.2601318359375
2021-09-15,368.6642150878906
2021-09-16,363.83062744140625
2021-09-17,359.0428161621094
2021-09-20,346.81671142578125
2021-09-21,344.71636962890625
2021-09-22,353.5489501953125
2021-09-23,359.4097900390625
2021-09-24,358.48333740234375
2021-09-27,366.70147705078125
2021-09-28,357.2452392578125
2021-09-29,353.0169372558594
2021-09-30,346.72503662109375
2021-10-01,348.53192138671875
2021-10-04,343.1663513183594
2021-10-05,353.86077880859375
2021-10-06,355.9152526855469
2021-10-07,358.2724914550781
2021-10-08,360.2811279296875
2021-10-11,353.3379821777344
2021-10-12,354.5211486816406
2021-10-13,354.3193359375
2021-10-14,358.804443359375
2021-10-15,372.4430236816406
2021-10-18,379.4319763183594
2021-10-19,378.02874755859375
2021-10-20,374.11236572265625
2021-10-21,373.837158203125
2021-10-22,380.0098571777344
2021-10-25,380.4042663574219
2021-10-26,383.0273742675781
2021-10-27,376.9555358886719
2021-10-28,380.4684753417969
2021-10-29,379.1201477050781
2021-11-01,382.19281005859375
2021-11-02,388.7506408691406
2021-11-03,383.29339599609375
2021-11-04,374.2774353027344
2021-11-05,373.3694152832031
2021-11-08,374.5249938964844
2021-11-09,371.78271484375
2021-11-10,366.068603515625
2021-11-11,369.02191162109375
2021-11-12,371.3791198730469
2021-11-15,371.287353515625
2021-11-16,369.70977783203125
2021-11-17,359.1254577636719
2021-11-18,358.9603576660156
2021-11-19,355.3099060058594
2021-11-22,363.3536682128906
2021-11-23,372.690673828125
2021-11-24,366.1328125
2021-11-26,357.14434814453125
2021-11-29,354.53033447265625
2021-11-30,349.4399108886719
2021-12-01,347.125732421875
2021-12-02,357.32330322265625
2021-12-03,352.8882751464844
2021-12-06,358.9460754394531
2021-12-07,368.9131774902344
2021-12-08,366.3407287597656
2021-12-09,365.5754699707031
2021-12-10,360.5688171386719
2021-12-13,354.6494445800781
2021-12-14,358.5035400390625
2021-12-15,359.5084533691406
2021-12-16,366.38677978515625
2021-12-17,352.03082275390625
2021-12-20,342.6353454589844
2021-12-21,350.6662292480469
2021-12-22,352.51953125
2021-12-23,355.0182189941406
2021-12-27,357.78436279296875
2021-12-28,357.38787841796875
2021-12-29,356.0877990722656
2021-12-30,355.4608154296875
2021-12-31,352.7223205566406
2022-01-03,364.505859375
2022-01-04,375.7085876464844
2022-01-05,367.548583984375
2022-01-06,365.98114013671875
2022-01-07,366.51593017578125
2022-01-10,368.0465393066406
2022-01-11,371.62396240234375
2022-01-12,359.87725830078125
2022-01-13,360.3290100097656
2022-01-14,351.23797607421875
2022-01-18,326.76727294921875
2022-01-19,320.2392272949219
2022-01-20,320.95849609375
2022-01-21,317.09515380859375
2022-01-24,316.61572265625
2022-01-25,314.9191589355469
2022-01-26,315.9610290527344
2022-01-27,314.439697265625
2022-01-28,319.95343017578125
2022-01-31,327.02545166015625
2022-02-01,335.674072265625
2022-02-02,334.751953125
2022-02-03,330.8979187011719
2022-02-04,338.9380187988281
2022-02-07,339.4450988769531
2022-02-08,341.24310302734375
2022-02-09,345.32763671875
2022-02-10,341.6764831542969
2022-02-11,334.751953125
2022-02-14,332.15185546875
2022-02-15,335.5633544921875
2022-02-16,331.9766845703125
2022-02-17,321.8435974121094
2022-02-18,319.05908203125
2022-02-22,317.4270935058594
2022-02-23,314.5872497558594
2022-02-24,313.66522216796875
2022-02-25,322.8209228515625
2022-02-28,314.67938232421875
2022-03-01,304.39385986328125
2022-03-02,311.98052978515625
2022-03-03,309.2351989746094
2022-03-04,305.7572021484375
2022-03-07,298.54156494140625
2022-03-08,298.0592346191406
2022-03-09,309.39288330078125
2022-03-10,305.9704895019531
2022-03-11,303.2808532714844
2022-03-14,301.4073791503906
2022-03-15,305.2841796875
2022-03-16,316.04278564453125
2022-03-17,318.3706970214844
2022-03-18,320.3276672363281
2022-03-21,314.41046142578125
2022-03-22,318.1296081542969
2022-03-23,311.2663269042969
2022-03-24,311.84136962890625
2022-03-25,313.010009765625
2022-03-28,310.97882080078125
2022-03-29,315.0225830078125
2022-03-30,311.247802734375
2022-03-31,306.1560363769531
2022-04-01,306.2673645019531
2022-04-04,304.403076171875
2022-04-05,300.46136474609375
2022-04-06,293.31988525390625
2022-04-07,291.3629455566406
2022-04-08,298.0777893066406
2022-04-11,297.4935302734375
2022-04-12,296.5845947265625
2022-04-13,298.6157531738281
2022-04-14,298.3096923828125
2022-04-18,305.9519348144531
2022-04-19,311.5816650390625
2022-04-20,316.321044921875
2022-04-21,310.0513916015625
2022-04-22,296.5753479003906
2022-04-25,298.10565185546875
2022-04-26,290.4076843261719
2022-04-27,290.5096740722656
2022-04-28,295.31396484375
2022-04-29,283.33111572265625
2022-05-02,287.90350341796875
2022-05-03,291.8359680175781
2022-05-04,300.6004638671875
2022-05-05,290.3612976074219
2022-05-06,290.25927734375
2022-05-09,286.4844970703125
2022-05-10,282.9323425292969
2022-05-11,279.6768798828125
2022-05-12,277.692138671875
2022-05-13,284.7223205566406
2022-05-16,281.4298400878906
2022-05-17,290.2685241699219
2022-05-18,284.481201171875
2022-05-19,285.8445739746094
2022-05-20,284.546142578125
2022-05-23,293.6445007324219
2022-05-24,291.177490234375
2022-05-25,292.05853271484375
2022-05-26,300.1553649902344
2022-05-27,304.7462463378906
2022-05-31,304.99822998046875
2022-06-01,300.3325500488281
2022-06-02,302.5720520019531
2022-06-03,297.37445068359375
2022-06-06,299.0821228027344
2022-06-07,300.0152587890625
2022-06-08,293.6418762207031
2022-06-09,283.8811950683594
2022-06-10,267.8310852050781
2022-06-13,264.37847900390625
2022-06-14,263.6506042480469
2022-06-15,270.6771545410156
2022-06-16,265.9275207519531
2022-06-17,261.08441162109375
2022-06-21,265.76885986328125
2022-06-22,265.5168762207031
2022-06-23,267.03790283203125
2022-06-24,282.5094909667969
2022-06-27,280.671142578125
2022-06-28,279.4673767089844
2022-06-29,283.0039978027344
2022-06-30,277.1625061035156
2022-07-01,279.22479248046875
2022-07-05,277.33050537109375
2022-07-06,274.1204528808594
2022-07-07,278.6368713378906
2022-07-08,276.6492919921875
2022-07-11,273.5792541503906
2022-07-12,272.9726867675781
2022-07-13,270.7518005371094
2022-07-14,262.7640686035156
2022-07-15,274.22314453125
2022-07-18,281.11907958984375
2022-07-19,296.7865295410156
2022-07-20,299.95928955078125
2022-07-21,304.7090148925781
2022-07-22,302.2734375
2022-07-25,302.4507141113281
2022-07-26,297.2531433105469
2022-07-27,302.8426513671875
2022-07-28,307.10711669921875
2022-07-29,311.1010437011719
2022-08-01,309.8785400390625
2022-08-02,305.9593811035156
2022-08-03,310.8956604003906
2022-08-04,309.6826171875
2022-08-05,312.29541015625
2022-08-08,312.30474853515625
2022-08-09,314.1150207519531
2022-08-10,324.6502685546875
2022-08-11,328.168212890625
2022-08-12,330.1651611328125
2022-08-15,332.0594177246094
2022-08-16,331.23822021484375
2022-08-17,330.0904846191406
2022-08-18,330.81829833984375
2022-08-19,325.9193115234375
2022-08-22,319.52734375
2022-08-23,317.4370422363281
2022-08-24,319.079345703125
2022-08-25,323.32513427734375
2022-08-26,313.90972900390625
2022-08-29,311.5955810546875
2022-08-30,311.3249816894531
2022-08-31,312.7728576660156
2022-09-01,313.55322265625
2022-09-02,311.6540222167969
2022-09-06,306.9625244140625
2022-09-07,310.7890625
2022-09-08,315.3207702636719
2022-09-09,319.7584533691406
2022-09-12,322.09014892578125
2022-09-13,308.7488098144531
2022-09-14,307.6863708496094
2022-09-15,311.78564453125
2022-09-16,306.6991882324219
2022-09-19,309.0026550292969
2022-09-20,303.9256591796875
2022-09-21,301.52813720703125
2022-09-22,294.2040710449219
2022-09-23,283.9090270996094
2022-09-26,276.9986572265625
2022-09-27,273.95245361328125
2022-09-28,282.79962158203125
2022-09-29,278.39947509765625
2022-09-30,275.5224914550781
2022-10-03,281.2576599121094
2022-10-04,296.0374755859375
2022-10-05,290.5185546875
2022-10-06,286.4475402832031
2022-10-07,283.07220458984375
2022-10-10,282.56451416015625
2022-10-11,276.6131286621094
2022-10-12,277.6473388671875
2022-10-13,288.7040100097656
2022-10-14,282.04736328125
2022-10-17,288.365478515625
2022-10-18,295.0784912109375
2022-10-19,293.11346435546875
2022-10-20,292.22027587890625
2022-10-21,305.65557861328125
2022-10-24,309.040283203125
2022-10-25,312.51898193359375
2022-10-26,315.6122131347656
2022-10-27,317.0130615234375
2022-10-28,321.3756103515625
2022-10-31,323.90472412109375
