,HST
2015-03-11,14.115405082702637
2015-03-12,14.433847427368164
2015-03-13,14.399231910705566
2015-03-16,14.558454513549805
2015-03-17,14.579224586486816
2015-03-18,14.800750732421875
2015-03-19,14.696911811828613
2015-03-20,15.036120414733887
2015-03-23,14.897669792175293
2015-03-24,14.641525268554688
2015-03-25,14.19847297668457
2015-03-26,14.039251327514648
2015-03-27,14.0112886428833
2015-03-30,14.228028297424316
2015-03-31,14.109167098999023
2015-04-01,14.16510009765625
2015-04-02,14.325908660888672
2015-04-06,14.221037864685059
2015-04-07,13.983318328857422
2015-04-08,14.116162300109863
2015-04-09,13.927390098571777
2015-04-10,13.93437671661377
2015-04-13,14.144126892089844
2015-04-14,13.955353736877441
2015-04-15,13.93437671661377
2015-04-16,14.151117324829102
2015-04-17,14.402819633483887
2015-04-20,14.402819633483887
2015-04-21,14.367856979370117
2015-04-22,14.416801452636719
2015-04-23,14.458756446838379
2015-04-24,14.465744018554688
2015-04-27,14.423794746398926
2015-04-28,14.262984275817871
2015-04-29,14.172096252441406
2015-04-30,14.081205368041992
2015-05-01,14.207051277160645
2015-05-04,14.207051277160645
2015-05-05,13.864462852478027
2015-05-06,13.598780632019043
2015-05-07,13.843485832214355
2015-05-08,14.207051277160645
2015-05-11,14.081205368041992
2015-05-12,14.060227394104004
2015-05-13,13.97632884979248
2015-05-14,14.262984275817871
2015-05-15,14.402819633483887
2015-05-18,14.367856979370117
2015-05-19,14.40981388092041
2015-05-20,14.214044570922852
2015-05-21,14.13713550567627
2015-05-22,14.046241760253906
2015-05-26,13.99730110168457
2015-05-27,14.109167098999023
2015-05-28,14.046241760253906
2015-05-29,13.927390098571777
2015-06-01,14.172096252441406
2015-06-02,14.144126892089844
2015-06-03,14.05323600769043
2015-06-04,13.892427444458008
2015-06-05,13.682679176330566
2015-06-08,13.563820838928223
2015-06-09,13.584793090820312
2015-06-10,13.67568302154541
2015-06-11,13.780563354492188
2015-06-12,13.927390098571777
2015-06-15,13.780563354492188
2015-06-16,13.948360443115234
2015-06-17,14.060227394104004
2015-06-18,14.346883773803711
2015-06-19,14.269975662231445
2015-06-22,14.311924934387207
2015-06-23,14.186079025268555
2015-06-24,14.493707656860352
2015-06-25,14.193070411682129
2015-06-26,14.22131633758545
2015-06-29,13.811759948730469
2015-06-30,14.00241756439209
2015-07-01,14.404905319213867
2015-07-02,14.48257827758789
2015-07-06,14.5178861618042
2015-07-07,14.786209106445312
2015-07-08,14.58143424987793
2015-07-09,14.5178861618042
2015-07-10,14.58143424987793
2015-07-13,14.659113883972168
2015-07-14,14.76502799987793
2015-07-15,14.892132759094238
2015-07-16,15.033355712890625
2015-07-17,14.96979808807373
2015-07-20,14.92037582397461
2015-07-21,14.779151916503906
2015-07-22,14.757966041564941
2015-07-23,14.235434532165527
2015-07-24,13.931807518005371
2015-07-27,13.917684555053711
2015-07-28,14.164825439453125
2015-07-29,14.426088333129883
2015-07-30,13.804701805114746
2015-07-31,13.684659004211426
2015-08-03,13.66347599029541
2015-08-04,13.550498962402344
2015-08-05,13.29629135131836
2015-08-06,13.381028175354004
2015-08-07,13.39515209197998
2015-08-10,13.5575590133667
2015-08-11,13.529315948486328
2015-08-12,13.50812816619873
2015-08-13,13.58580493927002
2015-08-14,13.606985092163086
2015-08-17,13.840006828308105
2015-08-18,13.847065925598145
2015-08-19,13.522253036499023
2015-08-20,13.218622207641602
2015-08-21,12.91498851776123
2015-08-24,12.399518013000488
2015-08-25,12.004087448120117
2015-08-26,12.505433082580566
2015-08-27,12.830252647399902
2015-08-28,12.907922744750977
2015-08-31,12.519556999206543
2015-09-01,12.237107276916504
2015-09-02,12.328903198242188
2015-09-03,12.399518013000488
2015-09-04,12.145313262939453
2015-09-08,12.413637161254883
2015-09-09,12.237107276916504
2015-09-10,12.244170188903809
2015-09-11,12.526617050170898
2015-09-14,12.4842529296875
2015-09-15,12.194745063781738
2015-09-16,12.293598175048828
2015-09-17,12.300661087036133
2015-09-18,11.672210693359375
2015-09-21,11.735761642456055
2015-09-22,11.326212882995605
2015-09-23,11.41800594329834
2015-09-24,11.333271980285645
2015-09-25,11.474494934082031
2015-09-28,11.188525199890137
2015-09-29,11.002645492553711
2015-09-30,11.3029146194458
2015-10-01,11.48879337310791
2015-10-02,11.61747932434082
2015-10-05,11.903447151184082
2015-10-06,12.203715324401855
2015-10-07,12.618369102478027
2015-10-08,12.76135540008545
