,AIG
2017-09-15,49.220001220703125
2017-09-18,49.030113220214844
2017-09-19,49.1126823425293
2017-09-20,49.63277816772461
2017-09-21,49.94647979736328
2017-09-22,50.11985397338867
2017-09-25,50.367523193359375
2017-09-26,49.921714782714844
2017-09-27,50.56565856933594
2017-09-28,50.33451461791992
2017-09-29,50.68124008178711
2017-10-02,51.06926345825195
2017-10-03,50.87937927246094
2017-10-04,50.83809280395508
2017-10-05,51.16831970214844
2017-10-06,51.39947509765625
2017-10-09,51.003204345703125
2017-10-10,51.003204345703125
2017-10-11,51.0527458190918
2017-10-12,51.638893127441406
2017-10-13,52.142486572265625
2017-10-16,52.8194465637207
2017-10-17,52.53049850463867
2017-10-18,52.37364196777344
2017-10-19,53.71931838989258
2017-10-20,53.55419921875
2017-10-23,53.62850570678711
2017-10-24,53.76883316040039
2017-10-25,53.74406814575195
2017-10-26,53.53767395019531
2017-10-27,53.29001998901367
2017-10-30,53.47990417480469
2017-10-31,53.33955001831055
2017-11-01,53.380828857421875
2017-11-02,53.64501190185547
2017-11-03,51.18483352661133
2017-11-06,51.58936309814453
2017-11-07,51.29215621948242
2017-11-08,50.91239929199219
2017-11-09,51.38296890258789
2017-11-10,51.23436737060547
2017-11-13,51.18483352661133
2017-11-14,50.739036560058594
2017-11-15,50.47484588623047
2017-11-16,49.583255767822266
2017-11-17,49.583255767822266
2017-11-20,49.27778244018555
2017-11-21,49.22825622558594
2017-11-22,48.89802169799805
2017-11-24,48.73292541503906
2017-11-27,48.510005950927734
2017-11-28,49.385108947753906
2017-11-29,49.78138732910156
2017-11-30,49.50068283081055
2017-12-01,49.43465042114258
2017-12-04,48.92278289794922
2017-12-05,49.14569091796875
2017-12-06,49.5584716796875
2017-12-07,49.42567443847656
2017-12-08,49.39247131347656
2017-12-11,49.624874114990234
2017-12-12,49.74107360839844
2017-12-13,48.94429016113281
2017-12-14,48.23051071166992
2017-12-15,49.29288101196289
2017-12-18,49.45058822631836
2017-12-19,49.616580963134766
2017-12-20,49.79916000366211
2017-12-21,49.86557388305664
2017-12-22,49.22648620605469
2017-12-26,49.326072692871094
2017-12-27,49.41739273071289
2017-12-28,49.79916000366211
2017-12-29,49.45058822631836
2018-01-02,49.384178161621094
2018-01-03,49.931968688964844
2018-01-04,50.131160736083984
2018-01-05,50.338661193847656
2018-01-08,50.00666809082031
2018-01-09,50.322059631347656
2018-01-10,50.62915802001953
2018-01-11,50.753662109375
2018-01-12,50.60425567626953
2018-01-16,50.678958892822266
2018-01-17,50.97774887084961
2018-01-18,51.06904602050781
2018-01-19,51.08565902709961
2018-01-22,50.62915802001953
2018-01-23,51.7413330078125
2018-01-24,53.38471603393555
2018-01-25,53.783111572265625
2018-01-26,53.68350601196289
2018-01-29,53.33491134643555
2018-01-30,52.579620361328125
2018-01-31,53.05270767211914
2018-02-01,53.260223388671875
2018-02-02,52.322330474853516
2018-02-05,50.322059631347656
2018-02-06,50.01496505737305
2018-02-07,50.18925857543945
2018-02-08,48.37160110473633
2018-02-09,49.981773376464844
2018-02-12,49.475486755371094
2018-02-13,49.326072692871094
2018-02-14,49.30948257446289
2018-02-15,49.16007995605469
2018-02-16,49.359275817871094
2018-02-20,49.832374572753906
2018-02-21,49.948577880859375
2018-02-22,49.7659797668457
2018-02-23,49.857261657714844
2018-02-26,48.97749710083008
2018-02-27,48.33009338378906
2018-02-28,47.59141540527344
2018-03-01,46.869319915771484
2018-03-02,46.90251159667969
2018-03-05,47.82379913330078
2018-03-06,48.16410827636719
2018-03-07,47.56652069091797
2018-03-08,46.70333480834961
2018-03-09,46.95231628417969
2018-03-12,46.98552322387695
2018-03-13,46.42942428588867
2018-03-14,45.85344696044922
2018-03-15,45.62805938720703
2018-03-16,45.327545166015625
2018-03-19,45.452762603759766
2018-03-20,46.43777847290039
2018-03-21,46.61308670043945
2018-03-22,45.75327682495117
2018-03-23,44.58460998535156
2018-03-26,45.25242233276367
2018-03-27,44.89347457885742
2018-03-28,45.51118087768555
2018-03-29,45.427711486816406
2018-04-02,44.342529296875
2018-04-03,44.85173034667969
2018-04-04,45.26076126098633
2018-04-05,45.53622817993164
2018-04-06,44.74320602416992
2018-04-09,44.492774963378906
2018-04-10,44.676429748535156
2018-04-11,44.542869567871094
2018-04-12,44.65138626098633
2018-04-13,44.734859466552734
2018-04-16,45.31085968017578
2018-04-17,45.29415512084961
2018-04-18,45.46110916137695
2018-04-19,46.0621452331543
2018-04-20,46.27082443237305
2018-04-23,46.0621452331543
2018-04-24,45.98701095581055
2018-04-25,46.24578094482422
2018-04-26,46.36265563964844
2018-04-27,46.955322265625
2018-04-30,46.746646881103516
2018-05-01,47.00540542602539
2018-05-02,45.778316497802734
2018-05-03,43.357505798339844
2018-05-04,44.108795166015625
2018-05-07,44.476078033447266
2018-05-08,44.30914306640625
2018-05-09,44.09210968017578
2018-05-10,44.03366470336914
2018-05-11,44.11714172363281
2018-05-14,44.17557907104492
2018-05-15,44.434349060058594
2018-05-16,44.83504104614258
2018-05-17,45.736568450927734
2018-05-18,46.037086486816406
2018-05-21,46.15395736694336
2018-05-22,46.012046813964844
2018-05-23,45.1939811706543
2018-05-24,44.83504104614258
2018-05-25,44.492774963378906
2018-05-29,43.5578498840332
2018-05-30,44.30078887939453
2018-05-31,44.067047119140625
2018-06-01,44.48444366455078
2018-06-04,44.89347457885742
2018-06-05,44.94355010986328
2018-06-06,45.02703094482422
2018-06-07,44.968597412109375
2018-06-08,46.012046813964844
2018-06-11,46.0203971862793
2018-06-12,45.54458999633789
2018-06-13,45.930843353271484
2018-06-14,46.014808654785156
2018-06-15,46.35908508300781
2018-06-18,46.64456558227539
2018-06-19,46.60258102416992
2018-06-20,46.35908508300781
2018-06-21,45.552974700927734
2018-06-22,45.72930908203125
2018-06-25,45.527793884277344
2018-06-26,45.040767669677734
2018-06-27,44.40261459350586
2018-06-28,44.696502685546875
2018-06-29,44.52015686035156
2018-07-02,44.805660247802734
2018-07-03,45.06595993041992
2018-07-05,45.275882720947266
2018-07-06,45.65374755859375
2018-07-09,46.65296173095703
2018-07-10,46.569007873535156
2018-07-11,45.81328201293945
2018-07-12,45.594966888427734
2018-07-13,45.544586181640625
2018-07-16,45.9896125793457
2018-07-17,45.93923568725586
2018-07-18,46.291893005371094
2018-07-19,45.217105865478516
2018-07-20,44.77207565307617
2018-07-23,44.83924102783203
2018-07-24,45.09115982055664
2018-07-25,44.98199462890625
2018-07-26,45.552974700927734
2018-07-27,45.64535140991211
2018-07-30,46.13236618041992
2018-07-31,46.35908508300781
2018-08-01,46.17435073852539
2018-08-02,46.31709671020508
2018-08-03,45.049171447753906
2018-08-06,44.856040954589844
2018-08-07,44.494972229003906
2018-08-08,44.03314208984375
2018-08-09,43.6636848449707
2018-08-10,43.848419189453125
2018-08-13,43.74765396118164
2018-08-14,43.9407958984375
2018-08-15,43.74765396118164
2018-08-16,44.04993438720703
2018-08-17,44.150699615478516
2018-08-20,44.637725830078125
2018-08-21,45.17512512207031
2018-08-22,44.61252975463867
2018-08-23,44.1758918762207
2018-08-24,44.76367950439453
2018-08-27,45.527793884277344
2018-08-28,45.37663650512695
2018-08-29,45.25908660888672
2018-08-30,45.040767669677734
2018-08-31,44.646121978759766
2018-09-04,44.81405258178711
2018-09-05,45.191917419433594
2018-09-06,45.25908660888672
2018-09-07,45.06595993041992
2018-09-10,44.26826095581055
2018-09-11,43.974365234375
2018-09-12,43.93238830566406
2018-09-13,44.226280212402344
2018-09-14,44.98660659790039
2018-09-17,45.02885437011719
2018-09-18,45.57798385620117
2018-09-19,45.52729034423828
2018-09-20,45.89057159423828
2018-09-21,46.186256408691406
2018-09-24,46.16936492919922
2018-09-25,45.96660614013672
2018-09-26,45.6624641418457
2018-09-27,45.104881286621094
2018-09-28,44.97816848754883
2018-10-01,44.84299087524414
2018-10-02,44.87678527832031
2018-10-03,45.00349807739258
2018-10-04,45.53573989868164
2018-10-05,45.28229522705078
2018-10-08,45.6624641418457
2018-10-09,45.4681510925293
2018-10-10,44.260066986083984
2018-10-11,42.35921859741211
2018-10-12,42.04664611816406
2018-10-15,41.43837356567383
2018-10-16,41.649574279785156
2018-10-17,41.919921875
2018-10-18,41.066650390625
2018-10-19,39.87546157836914
2018-10-22,37.98306655883789
2018-10-23,37.324100494384766
2018-10-24,35.67670440673828
2018-10-25,35.80342102050781
2018-10-26,34.56998825073242
2018-10-29,33.71671676635742
2018-10-30,34.60378646850586
2018-10-31,34.8825798034668
2018-11-01,36.428592681884766
2018-11-02,36.56377410888672
2018-11-05,37.2818717956543
2018-11-06,37.93238067626953
2018-11-07,37.535308837890625
2018-11-08,37.38323974609375
2018-11-09,37.01996994018555
2018-11-12,35.87947463989258
2018-11-13,35.61756896972656
2018-11-14,35.43169403076172
2018-11-15,36.065330505371094
2018-11-16,36.27652359008789
2018-11-19,36.58066940307617
2018-11-20,36.37791442871094
2018-11-21,37.05376434326172
2018-11-23,36.63980484008789
2018-11-26,37.04530715942383
2018-11-27,36.69048309326172
2018-11-28,37.4423828125
2018-11-29,36.69894027709961
2018-11-30,36.53843307495117
2018-12-03,36.479286193847656
2018-12-04,34.443267822265625
2018-12-06,33.29430389404297
2018-12-07,32.01864242553711
2018-12-10,31.689167022705078
2018-12-11,31.177900314331055
2018-12-12,32.1066780090332
2018-12-13,31.774372100830078
2018-12-14,31.944791793823242
2018-12-17,31.919219970703125
2018-12-18,32.00443649291992
2018-12-19,33.521141052246094
2018-12-20,32.50716781616211
2018-12-21,31.86810302734375
2018-12-24,31.80845069885254
2018-12-26,32.88209533691406
2018-12-27,33.51262664794922
2018-12-28,32.90764617919922
2018-12-31,33.58079147338867
2019-01-02,33.759735107421875
2019-01-03,33.0184211730957
2019-01-04,34.236907958984375
2019-01-07,34.432884216308594
2019-01-08,34.5692138671875
2019-01-09,35.07194519042969
2019-01-10,35.293479919433594
2019-01-11,35.49798583984375
2019-01-14,35.78770446777344
2019-01-15,36.171142578125
2019-01-16,36.75056838989258
2019-01-17,36.88689422607422
2019-01-18,37.62821960449219
2019-01-22,36.94654083251953
2019-01-23,36.48641586303711
2019-01-24,36.58866882324219
2019-01-25,36.793174743652344
2019-01-28,36.48641586303711
2019-01-29,36.009246826171875
2019-01-30,36.47789764404297
2019-01-31,36.83577346801758
2019-02-01,37.338504791259766
2019-02-04,37.491886138916016
2019-02-05,37.202178955078125
2019-02-06,37.19366455078125
2019-02-07,36.49494934082031
2019-02-08,36.171142578125
2019-02-11,36.68239974975586
2019-02-12,37.347023010253906
2019-02-13,37.645259857177734
2019-02-14,34.245418548583984
2019-02-15,36.06037139892578
2019-02-19,36.63127899169922
2019-02-20,36.88689422607422
2019-02-21,36.648311614990234
2019-02-22,36.529022216796875
2019-02-25,37.347023010253906
2019-02-26,37.372589111328125
2019-02-27,37.04027557373047
2019-02-28,36.810211181640625
2019-03-01,36.83577346801758
2019-03-04,37.074371337890625
2019-03-05,36.78464126586914
2019-03-06,36.21375274658203
2019-03-07,35.62580871582031
2019-03-08,35.9581184387207
2019-03-11,36.48641586303711
2019-03-12,36.68239974975586
2019-03-13,37.31294250488281
2019-03-14,37.553279876708984
2019-03-15,37.80221176147461
2019-03-18,38.008209228515625
2019-03-19,37.647708892822266
2019-03-20,36.875179290771484
2019-03-21,37.27860641479492
2019-03-22,36.583335876464844
2019-03-25,36.43741989135742
2019-03-26,36.95243453979492
2019-03-27,37.02968215942383
2019-03-28,36.99534606933594
2019-03-29,36.96101379394531
2019-04-01,37.75929260253906
2019-04-02,37.38160705566406
2019-04-03,37.656280517578125
2019-04-04,38.28288269042969
2019-04-05,38.669151306152344
2019-04-08,38.514644622802734
2019-04-09,38.30863952636719
2019-04-10,38.523231506347656
2019-04-11,39.23567199707031
2019-04-12,39.64767837524414
2019-04-15,39.312923431396484
2019-04-16,40.11978530883789
2019-04-17,39.4588508605957
2019-04-18,39.5189323425293
2019-04-22,39.484596252441406
2019-04-23,39.467430114746094
2019-04-24,39.26142501831055
2019-04-25,38.78932189941406
2019-04-26,39.52751159667969
2019-04-29,40.334373474121094
2019-04-30,40.83222579956055
2019-05-01,40.231361389160156
2019-05-02,40.17128372192383
2019-05-03,40.4373779296875
2019-05-06,40.4373779296875
2019-05-07,43.175540924072266
2019-05-08,42.88370132446289
2019-05-09,43.6304817199707
2019-05-10,44.325748443603516
2019-05-13,43.53606414794922
2019-05-14,44.188411712646484
2019-05-15,44.50600814819336
2019-05-16,44.832183837890625
2019-05-17,44.95235061645508
2019-05-20,45.003868103027344
2019-05-21,45.063941955566406
2019-05-22,45.115447998046875
2019-05-23,44.80643081665039
2019-05-24,45.287113189697266
2019-05-28,44.694847106933594
2019-05-29,44.3085823059082
2019-05-30,44.583255767822266
2019-05-31,43.83648681640625
2019-06-03,45.24419403076172
2019-06-04,46.20556640625
2019-06-05,46.0767936706543
2019-06-06,45.9652214050293
2019-06-07,45.415870666503906
2019-06-10,45.7763786315918
2019-06-11,45.56179428100586
2019-06-12,45.45879364013672
2019-06-13,45.9423942565918
2019-06-14,46.037384033203125
2019-06-17,45.76103210449219
2019-06-18,46.071922302246094
2019-06-19,46.28782653808594
2019-06-20,46.84914016723633
2019-06-21,46.330989837646484
2019-06-24,46.04601287841797
2019-06-25,45.53650665283203
2019-06-26,45.1306266784668
2019-06-27,45.8128547668457
2019-06-28,46.01146697998047
2019-07-01,46.495086669921875
2019-07-02,46.451900482177734
2019-07-03,47.35002136230469
2019-07-05,47.160030364990234
2019-07-08,47.4622917175293
2019-07-09,47.945892333984375
2019-07-10,48.12724685668945
2019-07-11,47.911354064941406
2019-07-12,48.59357452392578
2019-07-15,48.56766891479492
2019-07-16,48.38631820678711
2019-07-17,47.81636047363281
2019-07-18,48.01498031616211
2019-07-19,48.30859375
2019-07-22,48.25678253173828
2019-07-23,48.610843658447266
2019-07-24,49.56078338623047
2019-07-25,49.29307556152344
2019-07-26,49.4571533203125
2019-07-29,48.77492904663086
2019-07-30,48.636756896972656
2019-07-31,48.351776123046875
2019-08-01,47.24639129638672
2019-08-02,46.91823196411133
2019-08-05,45.605594635009766
2019-08-06,46.9614143371582
2019-08-07,46.9873161315918
2019-08-08,49.06853485107422
2019-08-09,48.584938049316406
2019-08-12,47.565921783447266
2019-08-13,48.46404266357422
2019-08-14,46.106468200683594
2019-08-15,46.40871810913086
2019-08-16,46.900970458984375
2019-08-19,47.33275604248047
2019-08-20,46.141021728515625
2019-08-21,46.365543365478516
2019-08-22,46.4173583984375
2019-08-23,45.32925796508789
2019-08-26,45.8387565612793
2019-08-27,45.54514694213867
2019-08-28,45.294708251953125
2019-08-29,45.303340911865234
2019-08-30,44.940643310546875
2019-09-03,45.25153350830078
2019-09-04,46.978694915771484
2019-09-05,47.22048568725586
2019-09-06,47.3672981262207
2019-09-09,47.85090255737305
2019-09-10,47.92860794067383
2019-09-11,48.87856674194336
2019-09-12,49.016727447509766
2019-09-13,49.474422454833984
2019-09-16,48.909950256347656
2019-09-17,49.56995391845703
2019-09-18,50.06496047973633
2019-09-19,50.273380279541016
2019-09-20,49.89127731323242
2019-09-23,49.761009216308594
2019-09-24,49.50048065185547
2019-09-25,49.09232711791992
2019-09-26,48.52783966064453
2019-09-27,48.770992279052734
2019-09-30,48.37151336669922
2019-10-01,47.216514587402344
2019-10-02,46.4349250793457
2019-10-03,46.20913314819336
2019-10-04,47.268611907958984
2019-10-07,46.57387161254883
2019-10-08,45.5230712890625
2019-10-09,46.06149673461914
2019-10-10,46.947296142578125
2019-10-11,47.25994110107422
2019-10-14,47.077552795410156
2019-10-15,47.485721588134766
2019-10-16,47.19045639038086
2019-10-17,46.947296142578125
2019-10-18,46.86914825439453
2019-10-21,47.372833251953125
2019-10-22,46.23518371582031
2019-10-23,46.15702438354492
2019-10-24,45.93992614746094
2019-10-25,45.85308074951172
2019-10-28,45.63596725463867
2019-10-29,45.24517822265625
2019-10-30,45.688072204589844
2019-10-31,45.992034912109375
2019-11-01,46.686763763427734
2019-11-04,47.70283508300781
2019-11-05,47.5986213684082
2019-11-06,48.21520233154297
2019-11-07,48.27599334716797
2019-11-08,48.55388641357422
2019-11-11,48.11099624633789
2019-11-12,48.11968231201172
2019-11-13,47.52046585083008
2019-11-14,47.0601921081543
2019-11-15,46.83440017700195
2019-11-18,47.025455474853516
2019-11-19,46.3828125
2019-11-20,45.965965270996094
2019-11-21,45.34069061279297
2019-11-22,46.28729248046875
2019-11-25,46.29597854614258
2019-11-26,46.17439651489258
2019-11-27,45.931236267089844
2019-11-29,45.73149871826172
2019-12-02,44.86306381225586
2019-12-03,44.437530517578125
2019-12-04,44.38543701171875
2019-12-05,44.41148376464844
2019-12-06,45.0367546081543
2019-12-09,44.79359436035156
2019-12-10,44.359378814697266
2019-12-11,44.05350875854492
2019-12-12,44.595333099365234
2019-12-13,45.09345245361328
2019-12-16,45.355628967285156
2019-12-17,45.259498596191406
2019-12-18,45.41679763793945
2019-12-19,45.381839752197266
2019-12-20,45.0410270690918
2019-12-23,44.54290771484375
2019-12-24,44.516685485839844
2019-12-26,44.237022399902344
2019-12-27,44.630287170410156
2019-12-30,44.56911087036133
2019-12-31,44.85750198364258
2020-01-02,45.2332878112793
2020-01-03,44.88371658325195
2020-01-06,44.918670654296875
2020-01-07,44.665245056152344
2020-01-08,45.1895866394043
2020-01-09,45.687713623046875
2020-01-10,45.469242095947266
2020-01-13,45.98482894897461
2020-01-14,45.74014663696289
2020-01-15,45.25075912475586
2020-01-16,45.75761413574219
2020-01-17,46.22953796386719
2020-01-21,45.15462112426758
2020-01-22,45.670230865478516
2020-01-23,45.10219955444336
2020-01-24,44.62155532836914
2020-01-27,43.80882263183594
2020-01-28,44.05350875854492
2020-01-29,44.001075744628906
2020-01-30,44.831295013427734
2020-01-31,43.92242431640625
2020-02-03,44.70893859863281
2020-02-04,44.26325988769531
2020-02-05,45.862483978271484
2020-02-06,46.67522430419922
2020-02-07,46.71892166137695
2020-02-10,47.31317138671875
2020-02-11,47.601558685302734
2020-02-12,47.43552017211914
2020-02-13,44.5079460144043
2020-02-14,42.36687469482422
2020-02-18,42.830055236816406
2020-02-19,43.17961883544922
2020-02-20,43.52043151855469
2020-02-21,42.47174835205078
2020-02-24,39.93742370605469
2020-02-25,39.535430908203125
2020-02-26,39.32568359375
2020-02-27,37.936180114746094
2020-02-28,36.84379577636719
2020-03-02,37.44679641723633
2020-03-03,36.2582893371582
2020-03-04,37.17589569091797
2020-03-05,35.524208068847656
2020-03-06,33.068538665771484
2020-03-09,28.67279052734375
2020-03-10,30.647825241088867
2020-03-11,28.340713500976562
2020-03-12,22.433122634887695
2020-03-13,25.220666885375977
2020-03-16,20.57475471496582
2020-03-17,19.689821243286133
2020-03-18,16.61909294128418
2020-03-19,18.229677200317383
2020-03-20,17.017311096191406
2020-03-23,17.079256057739258
2020-03-24,20.291574478149414
2020-03-25,22.76054573059082
2020-03-26,24.344581604003906
2020-03-27,22.5747127532959
2020-03-30,22.751693725585938
2020-03-31,21.45969009399414
2020-04-01,19.123458862304688
2020-04-02,18.804882049560547
2020-04-03,18.105783462524414
2020-04-06,19.0438175201416
2020-04-07,20.58360481262207
2020-04-08,21.353498458862305
2020-04-09,23.486194610595703
2020-04-13,22.68090057373047
2020-04-14,22.81363868713379
2020-04-15,21.309253692626953
2020-04-16,20.51280975341797
2020-04-17,21.680925369262695
2020-04-20,21.017229080200195
2020-04-21,19.689821243286133
2020-04-22,19.698673248291016
2020-04-23,20.052640914916992
2020-04-24,20.66324806213379
2020-04-27,21.397741317749023
2020-04-28,22.371179580688477
2020-04-29,24.096797943115234
2020-04-30,22.50391960144043
2020-05-01,21.149965286254883
2020-05-04,21.300403594970703
2020-05-05,22.176488876342773
2020-05-06,20.62785530090332
2020-05-07,22.583559036254883
2020-05-08,24.46847152709961
2020-05-11,24.379980087280273
2020-05-12,23.49504280090332
2020-05-13,22.087995529174805
2020-05-14,22.79594612121582
2020-05-15,23.424243927001953
2020-05-18,25.176422119140625
2020-05-19,24.450775146484375
2020-05-20,24.8135986328125
2020-05-21,25.4949951171875
2020-05-22,25.5657901763916
2020-05-26,27.44186019897461
2020-05-27,27.884321212768555
2020-05-28,27.539199829101562
2020-05-29,26.601167678833008
2020-06-01,27.034786224365234
2020-06-02,27.866628646850586
2020-06-03,29.42411231994629
2020-06-04,31.15858268737793
2020-06-05,32.176265716552734
2020-06-08,34.901859283447266
2020-06-09,33.3974723815918
2020-06-10,31.114341735839844
2020-06-11,27.97281837463379
2020-06-12,29.537294387817383
2020-06-15,29.6713924407959
2020-06-16,29.76079559326172
2020-06-17,28.85786247253418
2020-06-18,29.027725219726562
2020-06-19,28.43769073486328
2020-06-22,28.419809341430664
2020-06-23,28.652246475219727
2020-06-24,27.087770462036133
2020-06-25,27.94599723815918
2020-06-26,26.560321807861328
2020-06-29,27.427488327026367
2020-06-30,27.87447738647461
2020-07-01,26.444103240966797
2020-07-02,26.748058319091797
2020-07-06,27.481124877929688
2020-07-07,26.07756805419922
2020-07-08,26.68547821044922
2020-07-09,25.031604766845703
2020-07-10,26.90897560119629
2020-07-13,26.569259643554688
2020-07-14,27.525821685791016
2020-07-15,28.401933670043945
2020-07-16,29.108179092407227
2020-07-17,28.714826583862305
2020-07-20,28.08009910583496
2020-07-21,28.57179069519043
2020-07-22,28.77740478515625
2020-07-23,28.491334915161133
2020-07-24,27.99070167541504
2020-07-27,27.579465866088867
2020-07-28,27.668861389160156
2020-07-29,29.206514358520508
2020-07-30,28.41086769104004
2020-07-31,28.732704162597656
2020-08-03,28.732704162597656
2020-08-04,26.569259643554688
2020-08-05,26.980497360229492
2020-08-06,26.211668014526367
2020-08-07,27.409608840942383
2020-08-10,28.12479591369629
2020-08-11,28.58966827392578
2020-08-12,27.659923553466797
2020-08-13,27.45430564880371
2020-08-14,27.704622268676758
2020-08-17,26.783817291259766
2020-08-18,26.444103240966797
2020-08-19,26.69441795349121
2020-08-20,26.041805267333984
2020-08-21,25.272985458374023
2020-08-24,26.417285919189453
2020-08-25,26.390466690063477
2020-08-26,25.979228973388672
2020-08-27,26.53350257873535
2020-08-28,26.256362915039062
2020-08-31,26.050748825073242
2020-09-01,26.05968475341797
2020-09-02,26.667600631713867
2020-09-03,26.283184051513672
2020-09-04,26.640777587890625
2020-09-08,25.82724952697754
2020-09-09,26.05968475341797
2020-09-10,25.174638748168945
2020-09-11,25.389198303222656
2020-09-14,26.283184051513672
2020-09-15,25.86301040649414
2020-09-16,26.911638259887695
2020-09-17,25.94437026977539
2020-09-18,25.302541732788086
2020-09-21,24.38951873779297
2020-09-22,24.714950561523438
2020-09-23,23.892324447631836
2020-09-24,23.93752670288086
2020-09-25,24.47087287902832
2020-09-28,24.977108001708984
2020-09-29,24.669750213623047
2020-09-30,24.8867130279541
2020-10-01,25.0584659576416
2020-10-02,25.510456085205078
2020-10-05,26.260765075683594
2020-10-06,26.197484970092773
2020-10-07,26.721799850463867
2020-10-08,27.354585647583008
2020-10-09,27.07435417175293
2020-10-12,27.535381317138672
2020-10-13,26.956832885742188
2020-10-14,26.80315589904785
2020-10-15,27.083393096923828
2020-10-16,27.381711959838867
2020-10-19,27.200908660888672
2020-10-20,27.70713996887207
2020-10-21,28.629209518432617
2020-10-22,28.936559677124023
2020-10-23,29.27103614807129
2020-10-26,28.25857162475586
2020-10-27,28.16817283630371
2020-10-28,27.32746696472168
2020-10-29,28.28569221496582
2020-10-30,28.46649169921875
2020-11-02,29.334314346313477
2020-11-03,29.732070922851562
2020-11-04,28.556888580322266
2020-11-05,30.220226287841797
2020-11-06,29.976144790649414
2020-11-09,33.91752243041992
2020-11-10,34.55934143066406
2020-11-11,33.76383972167969
2020-11-12,32.59770202636719
2020-11-13,33.736724853515625
2020-11-16,34.79439163208008
2020-11-17,34.731101989746094
2020-11-18,34.848628997802734
2020-11-19,34.8395881652832
2020-11-20,34.90285873413086
2020-11-23,35.95148468017578
2020-11-24,37.04530715942383
2020-11-25,36.267879486083984
2020-11-27,35.897239685058594
2020-11-30,34.749183654785156
2020-12-01,35.535648345947266
2020-12-02,35.915321350097656
2020-12-03,36.0147590637207
2020-12-04,36.78314971923828
2020-12-07,35.96956253051758
2020-12-08,35.725494384765625
2020-12-09,36.10516357421875
2020-12-10,35.897239685058594
2020-12-11,35.35044860839844
2020-12-14,34.77631378173828
2020-12-15,35.122623443603516
2020-12-16,34.92212677001953
2020-12-17,34.84010314941406
2020-12-18,34.15660858154297
2020-12-21,34.05636215209961
2020-12-22,33.53689956665039
2020-12-23,34.120147705078125
2020-12-24,34.05636215209961
2020-12-28,33.78296661376953
2020-12-29,33.864986419677734
2020-12-30,34.19306564331055
2020-12-31,34.5029182434082
2021-01-04,33.837646484375
2021-01-05,34.402671813964844
2021-01-06,36.64453125
2021-01-07,37.26423645019531
2021-01-08,37.01818084716797
2021-01-11,36.70833206176758
2021-01-12,37.36448669433594
2021-01-13,37.10932159423828
2021-01-14,37.63788604736328
2021-01-15,37.68345260620117
2021-01-19,38.5036506652832
2021-01-20,38.34872817993164
2021-01-21,37.410057067871094
2021-01-22,36.52606964111328
2021-01-25,36.070404052734375
2021-01-26,35.64207458496094
2021-01-27,34.26596450805664
2021-01-28,35.067935943603516
2021-01-29,34.120147705078125
2021-02-01,34.1019287109375
2021-02-02,35.14995574951172
2021-02-03,35.49626159667969
2021-02-04,37.6743278503418
2021-02-05,37.98419189453125
2021-02-08,38.54010009765625
2021-02-09,38.40339660644531
2021-02-10,38.66768264770508
2021-02-11,37.91128158569336
2021-02-12,37.7290153503418
2021-02-16,38.41252136230469
2021-02-17,39.433204650878906
2021-02-18,38.37606430053711
2021-02-19,38.80438995361328
2021-02-22,40.18959426879883
2021-02-23,40.43565368652344
2021-02-24,41.401676177978516
2021-02-25,40.05290603637695
2021-02-26,40.05290603637695
2021-03-01,41.292320251464844
2021-03-02,41.88468551635742
2021-03-03,42.84157180786133
2021-03-04,42.16719055175781
2021-03-05,42.805118560791016
2021-03-08,43.051177978515625
2021-03-09,42.48615264892578
2021-03-10,43.60708236694336
2021-03-11,43.752899169921875
2021-03-12,44.144771575927734
2021-03-15,44.346595764160156
2021-03-16,43.42003631591797
2021-03-17,43.731937408447266
2021-03-18,43.86955642700195
2021-03-19,42.961341857910156
2021-03-22,42.410911560058594
2021-03-23,41.264163970947266
2021-03-24,41.27334213256836
2021-03-25,42.65860366821289
2021-03-26,42.95216751098633
2021-03-29,42.73199462890625
2021-03-30,43.429203033447266
2021-03-31,42.39255905151367
2021-04-01,42.54850769042969
2021-04-05,42.88794708251953
2021-04-06,42.805381774902344
2021-04-07,43.19068908691406
2021-04-08,42.254947662353516
2021-04-09,42.750335693359375
2021-04-12,43.26408767700195
2021-04-13,42.83290100097656
2021-04-14,43.56682205200195
2021-04-15,42.805381774902344
2021-04-16,43.20903778076172
2021-04-19,42.869598388671875
2021-04-20,41.76873016357422
2021-04-21,42.89712142944336
2021-04-22,42.621910095214844
2021-04-23,43.429203033447266
2021-04-26,43.603515625
2021-04-27,44.43833923339844
2021-04-28,44.22734069824219
2021-04-29,44.897029876708984
2021-04-30,44.447513580322266
2021-05-03,44.997947692871094
2021-05-04,44.401641845703125
2021-05-05,44.83280944824219
2021-05-06,46.02541732788086
2021-05-07,46.961151123046875
2021-05-10,47.6308479309082
2021-05-11,46.21806716918945
2021-05-12,45.94285583496094
2021-05-13,46.64924240112305
2021-05-14,47.61250686645508
2021-05-17,47.30976867675781
2021-05-18,46.88776779174805
2021-05-19,46.48412322998047
2021-05-20,46.35567855834961
2021-05-21,47.07124710083008
2021-05-24,47.59415817260742
2021-05-25,46.60337448120117
2021-05-26,47.12628936767578
2021-05-27,48.355587005615234
2021-05-28,48.474849700927734
2021-06-01,49.126197814941406
2021-06-02,48.658329010009766
