,MLM
2021-06-11,344.9172668457031
2021-06-14,339.66546630859375
2021-06-15,338.6483459472656
2021-06-16,335.4405212402344
2021-06-17,329.11297607421875
2021-06-18,327.9393005371094
2021-06-21,334.69720458984375
2021-06-22,337.11285400390625
2021-06-23,342.13983154296875
2021-06-24,351.05902099609375
2021-06-25,351.36212158203125
2021-06-28,350.26690673828125
2021-06-29,344.565185546875
2021-06-30,344.06646728515625
2021-07-01,344.7510681152344
2021-07-02,341.8952331542969
2021-07-06,340.8684387207031
2021-07-07,348.2033386230469
2021-07-08,343.52850341796875
2021-07-09,350.0420227050781
2021-07-12,347.4306640625
2021-07-13,344.27178955078125
2021-07-14,347.87078857421875
2021-07-15,348.78033447265625
2021-07-16,343.75347900390625
2021-07-19,332.2620544433594
2021-07-20,339.3525085449219
2021-07-21,344.7510681152344
2021-07-22,343.0198974609375
2021-07-23,348.3891296386719
2021-07-26,344.8977355957031
2021-07-27,345.5138854980469
2021-07-28,359.37188720703125
2021-07-29,359.2937316894531
2021-07-30,355.303466796875
2021-08-02,354.8437805175781
2021-08-03,354.5504455566406
2021-08-04,358.1396789550781
2021-08-05,354.599365234375
2021-08-06,358.5601806640625
2021-08-09,361.17144775390625
2021-08-10,369.84625244140625
2021-08-11,381.82659912109375
2021-08-12,380.379150390625
2021-08-13,376.95623779296875
2021-08-16,372.4476623535156
2021-08-17,369.0735778808594
2021-08-18,367.0002136230469
2021-08-19,364.72149658203125
2021-08-20,366.7459411621094
2021-08-23,370.12982177734375
2021-08-24,370.9317932128906
2021-08-25,377.59185791015625
2021-08-26,376.1151428222656
2021-08-27,375.8901672363281
2021-08-30,374.315673828125
2021-08-31,373.4536437988281
2021-09-01,373.39483642578125
2021-09-02,371.67083740234375
2021-09-03,366.8220520019531
2021-09-07,362.3356628417969
2021-09-08,360.5235595703125
2021-09-09,360.2688903808594
2021-09-10,361.93414306640625
2021-09-13,360.494140625
2021-09-14,354.2837829589844
2021-09-15,353.90179443359375
2021-09-16,346.8490295410156
2021-09-17,335.7213134765625
2021-09-20,335.5352478027344
2021-09-21,337.1514892578125
2021-09-22,343.0973815917969
2021-09-23,348.71014404296875
2021-09-24,343.822265625
2021-09-27,348.9355163574219
2021-09-28,350.0913391113281
2021-09-29,346.56500244140625
2021-09-30,334.69281005859375
2021-10-01,346.770751953125
2021-10-04,341.7063903808594
2021-10-05,340.99127197265625
2021-10-06,350.0032043457031
2021-10-07,353.2356872558594
2021-10-08,350.4831237792969
2021-10-11,343.32269287109375
2021-10-12,342.0296325683594
2021-10-13,341.8337707519531
2021-10-14,355.83154296875
2021-10-15,358.2901916503906
2021-10-18,366.2244873046875
2021-10-19,362.98223876953125
2021-10-20,373.99237060546875
2021-10-21,373.8846435546875
2021-10-22,373.5320129394531
2021-10-25,385.7371520996094
2021-10-26,382.8279113769531
2021-10-27,375.3637390136719
2021-10-28,385.5804443359375
2021-10-29,384.80657958984375
2021-11-01,382.42633056640625
2021-11-02,399.1570129394531
2021-11-03,399.7741394042969
2021-11-04,404.681640625
2021-11-05,403.8882141113281
2021-11-08,416.3089904785156
2021-11-09,413.3409729003906
2021-11-10,404.7893981933594
2021-11-11,405.53387451171875
2021-11-12,410.97039794921875
2021-11-15,410.0692443847656
2021-11-16,413.3213195800781
2021-11-17,414.89837646484375
2021-11-18,411.6560974121094
2021-11-19,408.8937072753906
2021-11-22,408.7566223144531
2021-11-23,412.7923278808594
2021-11-24,414.3106689453125
2021-11-26,406.4350891113281
2021-11-29,409.78515625
2021-11-30,395.8355712890625
2021-12-01,393.61859130859375
2021-12-02,406.0378112792969
2021-12-03,400.6031188964844
2021-12-06,407.4994812011719
2021-12-07,414.81756591796875
2021-12-08,421.18414306640625
2021-12-09,419.1632995605469
2021-12-10,431.0135803222656
2021-12-13,426.65802001953125
2021-12-14,427.55072021484375
2021-12-15,432.3575134277344
2021-12-16,431.99456787109375
2021-12-17,428.051025390625
2021-12-20,414.13092041015625
2021-12-21,421.9493408203125
2021-12-22,427.42315673828125
2021-12-23,428.7475280761719
2021-12-27,430.2483825683594
2021-12-28,431.1018371582031
2021-12-29,433.31884765625
2021-12-30,429.6697082519531
2021-12-31,432.14166259765625
2022-01-03,430.660400390625
2022-01-04,433.1128845214844
2022-01-05,428.8554382324219
2022-01-06,428.77691650390625
2022-01-07,421.0370178222656
2022-01-10,408.3333435058594
2022-01-11,411.3547058105469
2022-01-12,414.5331115722656
2022-01-13,403.07525634765625
2022-01-14,394.9723205566406
2022-01-18,388.9393615722656
2022-01-19,382.93572998046875
2022-01-20,384.0050354003906
2022-01-21,375.02899169921875
2022-01-24,376.4121398925781
2022-01-25,360.9126892089844
2022-01-26,361.3541259765625
2022-01-27,365.89605712890625
2022-01-28,375.5489196777344
2022-01-31,381.7192687988281
2022-02-01,383.1318664550781
2022-02-02,379.6101989746094
2022-02-03,365.8077697753906
2022-02-04,364.97393798828125
2022-02-07,365.8568420410156
2022-02-08,372.18414306640625
2022-02-09,375.8628234863281
2022-02-10,379.5807189941406
2022-02-11,371.9192810058594
2022-02-14,362.0309753417969
2022-02-15,377.6875
2022-02-16,383.6224060058594
2022-02-17,377.6972961425781
2022-02-18,376.3729553222656
2022-02-22,372.8512268066406
2022-02-23,358.440673828125
2022-02-24,362.0506896972656
2022-02-25,378.3741455078125
2022-02-28,372.7737121582031
2022-03-01,358.6742858886719
2022-03-02,369.6492004394531
2022-03-03,369.1678161621094
2022-03-04,368.3817443847656
2022-03-07,353.7026672363281
2022-03-08,354.4690246582031
2022-03-09,366.8981628417969
2022-03-10,364.4909362792969
2022-03-11,364.40252685546875
2022-03-14,369.03021240234375
2022-03-15,373.8250427246094
2022-03-16,372.4789123535156
2022-03-17,376.3893737792969
2022-03-18,378.9931945800781
2022-03-21,375.8882751464844
2022-03-22,377.29339599609375
2022-03-23,369.04986572265625
2022-03-24,377.1950988769531
2022-03-25,387.05975341796875
2022-03-28,390.439697265625
2022-03-29,397.47467041015625
2022-03-30,383.4440002441406
2022-03-31,378.16778564453125
2022-04-01,378.3348083496094
2022-04-04,378.2464294433594
2022-04-05,374.5520935058594
2022-04-06,367.00616455078125
2022-04-07,363.1350402832031
2022-04-08,365.4734802246094
2022-04-11,363.4298095703125
2022-04-12,360.2464294433594
2022-04-13,360.560791015625
2022-04-14,358.4483642578125
2022-04-18,356.13946533203125
2022-04-19,363.2431335449219
2022-04-20,372.38067626953125
2022-04-21,368.2540588378906
2022-04-22,348.6327819824219
2022-04-25,354.49859619140625
2022-04-26,344.12298583984375
2022-04-27,345.9800109863281
2022-04-28,359.4701232910156
2022-04-29,348.0334777832031
2022-05-02,349.1535339355469
2022-05-03,360.07940673828125
2022-05-04,370.9756164550781
2022-05-05,349.919921875
2022-05-06,339.95703125
2022-05-09,326.977783203125
2022-05-10,322.40899658203125
2022-05-11,315.9438781738281
2022-05-12,321.8489074707031
2022-05-13,327.0268249511719
2022-05-16,317.7616271972656
2022-05-17,329.0018005371094
2022-05-18,318.3117980957031
2022-05-19,318.97998046875
2022-05-20,322.0356140136719
2022-05-23,327.5869445800781
2022-05-24,319.6676940917969
2022-05-25,320.55194091796875
2022-05-26,328.2156982421875
2022-05-27,343.3468322753906
2022-05-31,334.0357971191406
2022-06-01,331.7621154785156
2022-06-02,341.86053466796875
2022-06-03,340.1972351074219
2022-06-06,342.2935791015625
2022-06-07,345.91571044921875
2022-06-08,331.496337890625
2022-06-09,327.6282653808594
2022-06-10,316.6833801269531
2022-06-13,311.6144714355469
2022-06-14,311.48651123046875
2022-06-15,313.4353332519531
2022-06-16,298.2974853515625
2022-06-17,298.7798156738281
2022-06-21,297.78570556640625
2022-06-22,297.54949951171875
2022-06-23,292.6183776855469
2022-06-24,304.8033752441406
2022-06-27,303.89788818359375
2022-06-28,298.0416564941406
2022-06-29,295.5514831542969
2022-06-30,294.52783203125
2022-07-01,291.3880615234375
2022-07-05,295.9057922363281
2022-07-06,303.0711669921875
2022-07-07,305.3152770996094
2022-07-08,302.59869384765625
2022-07-11,308.6419982910156
2022-07-12,308.6419982910156
2022-07-13,304.8133239746094
2022-07-14,307.30340576171875
2022-07-15,310.000244140625
2022-07-18,309.4490661621094
2022-07-19,318.03173828125
2022-07-20,320.2364501953125
2022-07-21,324.5081787109375
2022-07-22,321.0730895996094
2022-07-25,325.1282653808594
2022-07-26,323.3664855957031
2022-07-27,330.738525390625
2022-07-28,338.0416564941406
2022-07-29,346.5357360839844
2022-08-01,348.5928955078125
2022-08-02,346.8900451660156
2022-08-03,349.7936706542969
2022-08-04,354.31134033203125
2022-08-05,350.3251037597656
2022-08-08,347.6578063964844
2022-08-09,348.23846435546875
2022-08-10,359.5868835449219
2022-08-11,359.1341552734375
2022-08-12,364.2719421386719
2022-08-15,362.9432373046875
2022-08-16,365.7188720703125
2022-08-17,363.110595703125
2022-08-18,361.7621765136719
2022-08-19,359.3999328613281
2022-08-22,350.6892395019531
2022-08-23,350.1282653808594
2022-08-24,349.488525390625
2022-08-25,356.56524658203125
2022-08-26,346.2010803222656
2022-08-29,348.6322021484375
2022-08-30,339.73455810546875
2022-08-31,342.89019775390625
2022-09-01,337.8510437011719
2022-09-02,335.8787536621094
2022-09-06,334.8531494140625
2022-09-07,346.755859375
2022-09-08,347.7124328613281
2022-09-09,351.3611145019531
2022-09-12,350.3848571777344
2022-09-13,334.89263916015625
2022-09-14,327.7727355957031
2022-09-15,332.76251220703125
2022-09-16,325.603271484375
2022-09-19,331.1354675292969
2022-09-20,329.932373046875
2022-09-21,324.5677490234375
2022-09-22,323.15765380859375
2022-09-23,315.6136169433594
2022-09-26,311.5704345703125
2022-09-27,306.77783203125
2022-09-28,315.1994934082031
2022-09-29,317.9408874511719
2022-09-30,317.6253356933594
2022-10-03,322.0629577636719
2022-10-04,331.28338623046875
2022-10-05,329.6562194824219
2022-10-06,325.7412414550781
2022-10-07,315.81085205078125
2022-10-10,314.5585021972656
2022-10-11,313.02008056640625
2022-10-12,307.1624450683594
2022-10-13,309.9926452636719
2022-10-14,294.687744140625
2022-10-17,306.7383728027344
2022-10-18,315.8404541015625
2022-10-19,308.9966125488281
2022-10-20,300.0129699707031
2022-10-21,310.9393310546875
2022-10-24,312.5467529296875
2022-10-25,328.1770324707031
2022-10-26,326.3428039550781
2022-10-27,325.8793640136719
2022-10-28,333.4726257324219
2022-10-31,331.32281494140625
2022-11-01,329.6956787109375
2022-11-02,318.41424560546875
2022-11-03,326.9443359375
2022-11-04,332.4864501953125
2022-11-07,338.08770751953125
2022-11-08,339.1527404785156
2022-11-09,331.86517333984375
2022-11-10,357.8104553222656
2022-11-11,357.16949462890625
2022-11-14,348.087158203125
2022-11-15,349.240966796875
2022-11-16,350.9173583984375
2022-11-17,345.7796325683594
2022-11-18,351.380859375
2022-11-21,352.7909851074219
2022-11-22,359.5953674316406
2022-11-23,360.25604248046875
2022-11-25,362.4945983886719
2022-11-28,354.4280700683594
2022-11-29,352.5839538574219
2022-11-30,362.0684509277344
2022-12-01,360.98162841796875
2022-12-02,361.327392578125
2022-12-05,349.01739501953125
2022-12-06,345.7769470214844
2022-12-07,348.25665283203125
2022-12-08,353.40399169921875
2022-12-09,352.64324951171875
2022-12-12,355.5182189941406
2022-12-13,364.29132080078125
2022-12-14,361.29779052734375
2022-12-15,347.8120422363281
2022-12-16,344.0281982421875
2022-12-19,336.7469482421875
2022-12-20,337.6163635253906
2022-12-21,338.0115661621094
2022-12-22,332.15289306640625
2022-12-23,334.5141296386719
2022-12-27,335.3440246582031
2022-12-28,333.8324279785156
2022-12-29,336.5592346191406
2022-12-30,333.901611328125
2023-01-03,334.11895751953125
2023-01-04,343.5539855957031
2023-01-05,333.901611328125
2023-01-06,346.9427185058594
2023-01-09,340.97540283203125
2023-01-10,339.8194580078125
2023-01-11,350.70684814453125
2023-01-12,347.3477478027344
2023-01-13,351.0921325683594
2023-01-17,348.8395690917969
2023-01-18,347.5650634765625
2023-01-19,338.9698486328125
2023-01-20,343.5045471191406
2023-01-23,344.72967529296875
2023-01-24,342.2498474121094
2023-01-25,343.23785400390625
2023-01-26,344.7987976074219
2023-01-27,343.6330261230469
2023-01-30,343.1884460449219
2023-01-31,355.3106994628906
2023-02-01,357.6521911621094
2023-02-02,365.7732238769531
2023-02-03,356.288818359375
2023-02-06,352.60369873046875
2023-02-07,354.1448974609375
2023-02-08,351.912109375
2023-02-09,348.9877624511719
2023-02-10,347.0118408203125
2023-02-13,352.1591491699219
2023-02-14,351.912109375
2023-02-15,378.1919250488281
2023-02-16,364.4888610839844
2023-02-17,367.2057800292969
2023-02-21,355.3700256347656
2023-02-22,356.8914489746094
2023-02-23,358.60064697265625
2023-02-24,357.7213134765625
2023-02-27,355.6071472167969
2023-02-28,355.5379943847656
2023-03-01,353.2360534667969
2023-03-02,359.0946044921875
2023-03-03,361.8758239746094
2023-03-06,356.3133544921875
2023-03-07,353.2649841308594
2023-03-08,359.63897705078125
2023-03-09,350.56292724609375
2023-03-10,337.52777099609375
2023-03-13,330.3718566894531
2023-03-14,333.925048828125
2023-03-15,321.879638671875
2023-03-16,327.8280944824219
2023-03-17,317.3169250488281
2023-03-20,321.5233459472656
2023-03-21,331.7278137207031
2023-03-22,324.99737548828125
2023-03-23,330.0352783203125
2023-03-24,333.380615234375
2023-03-27,335.58782958984375
2023-03-28,342.5557861328125
2023-03-29,347.64312744140625
2023-03-30,346.9107360839844
2023-03-31,351.42401123046875
2023-04-03,352.3544006347656
2023-04-04,343.99090576171875
2023-04-05,333.60833740234375
2023-04-06,335.1226501464844
2023-04-10,336.9932861328125
2023-04-11,342.6546936035156
2023-04-12,342.51617431640625
2023-04-13,345.1588439941406
2023-04-14,345.6239929199219
2023-04-17,349.968994140625
2023-04-18,349.8304748535156
2023-04-19,353.14617919921875
2023-04-20,352.8492736816406
2023-04-21,350.95880126953125
2023-04-24,352.4731140136719
2023-04-25,348.90997314453125
2023-04-26,340.99188232421875
2023-04-27,354.38336181640625
2023-04-28,359.4806213378906
2023-05-01,363.60791015625
2023-05-02,368.04205322265625
2023-05-03,364.7758483886719
2023-05-04,385.2935485839844
2023-05-05,393.58770751953125
2023-05-08,392.3010559082031
2023-05-09,394.6072082519531
2023-05-10,396.82421875
2023-05-11,396.46795654296875
2023-05-12,398.4474792480469
2023-05-15,400.4171142578125
2023-05-16,398.3484802246094
2023-05-17,403.19830322265625
2023-05-18,403.6436767578125
2023-05-19,404.2177734375
2023-05-22,401.8323974609375
2023-05-23,393.19189453125
2023-05-24,391.18267822265625
2023-05-25,395.0723876953125
2023-05-26,395.0723876953125
2023-05-30,394.15191650390625
2023-05-31,394.61785888671875
2023-06-01,400.92315673828125
2023-06-02,411.5113220214844
2023-06-05,413.4842529296875
2023-06-06,414.5054016113281
2023-06-07,419.7003479003906
2023-06-08,421.7426452636719
2023-06-09,423.586669921875
2023-06-12,419.5218811035156
2023-06-13,423.63623046875
2023-06-14,422.14910888671875
2023-06-15,425.7578125
2023-06-16,422.8728332519531
2023-06-20,426.47161865234375
2023-06-21,428.1966857910156
2023-06-22,435.44384765625
2023-06-23,438.5766296386719
2023-06-26,438.97320556640625
2023-06-27,448.2031555175781
2023-06-28,449.8786315917969
2023-06-29,453.893798828125
2023-06-30,457.72064208984375
2023-07-03,452.2976379394531
2023-07-05,445.5362854003906
2023-07-06,436.9804992675781
2023-07-07,436.3856201171875
2023-07-10,440.1232604980469
2023-07-11,445.5561218261719
2023-07-12,441.40216064453125
2023-07-13,450.22564697265625
2023-07-14,453.62615966796875
2023-07-17,454.1812744140625
2023-07-18,458.0180358886719
2023-07-19,450.3544921875
2023-07-20,454.13177490234375
2023-07-21,453.9533386230469
2023-07-24,454.5679931640625
2023-07-25,454.32012939453125
2023-07-26,454.4490051269531
2023-07-27,441.0948181152344
2023-07-28,444.8720397949219
2023-07-31,442.6215515136719
2023-08-01,449.3829345703125
2023-08-02,446.66650390625
2023-08-03,449.5812683105469
2023-08-04,451.93084716796875
2023-08-07,458.2658996582031
2023-08-08,453.35845947265625
2023-08-09,447.65789794921875
2023-08-10,454.8257141113281
2023-08-11,451.52435302734375
2023-08-14,455.3016052246094
2023-08-15,452.3968200683594
2023-08-16,448.1337585449219
2023-08-17,428.3652038574219
2023-08-18,427.4630432128906
2023-08-21,428.8311462402344
2023-08-22,432.5687561035156
2023-08-23,438.4477233886719
2023-08-24,433.6989440917969
2023-08-25,433.4808044433594
2023-08-28,435.31494140625
2023-08-29,441.9573974609375
2023-08-30,442.1952819824219
2023-08-31,443.3074951171875
2023-09-01,454.2112121582031
2023-09-05,438.6103515625
2023-09-06,435.6113586425781
2023-09-07,434.66796875
2023-09-08,435.0452575683594
2023-09-11,436.0185241699219
2023-09-12,434.3203430175781
2023-09-13,431.0234680175781
2023-09-14,432.7712097167969
2023-09-15,422.1753845214844
2023-09-18,425.0652160644531
2023-09-19,419.7920837402344
2023-09-20,417.9847412109375
2023-09-21,403.73443603515625
2023-09-22,403.55572509765625
2023-09-25,407.3094177246094
2023-09-26,404.4295959472656
2023-09-27,407.10089111328125
2023-09-28,411.63909912109375
2023-09-29,407.627197265625
2023-10-02,402.8804016113281
2023-10-03,401.539794921875
2023-10-04,416.0085754394531
2023-10-05,417.32928466796875
2023-10-06,429.69281005859375
2023-10-09,423.50604248046875
2023-10-10,424.787109375
2023-10-11,433.6550598144531
2023-10-12,427.3392333984375
2023-10-13,423.22802734375
2023-10-16,428.6600036621094
2023-10-17,434.0423278808594
2023-10-18,411.4305419921875
2023-10-19,407.8655090332031
2023-10-20,406.90228271484375
2023-10-23,409.8318176269531
2023-10-24,413.5259704589844
2023-10-25,407.4881591796875
2023-10-26,395.0948791503906
2023-10-27,396.25677490234375
2023-10-30,402.28460693359375
2023-10-31,406.097900390625
2023-11-01,436.1177978515625
2023-11-02,437.6768493652344
2023-11-03,439.802001953125
2023-11-06,438.65008544921875
2023-11-07,441.2320251464844
2023-11-08,448.7196044921875
2023-11-09,447.9152526855469
2023-11-10,450.7156677246094
2023-11-13,448.7196044921875
2023-11-14,461.3313293457031
2023-11-15,451.7186279296875
2023-11-16,456.8129577636719
2023-11-17,458.8487243652344
2023-11-20,452.04632568359375
2023-11-21,454.9559631347656
2023-11-22,459.58355712890625
2023-11-24,458.7891540527344
2023-11-27,462.3839416503906
2023-11-28,456.80303955078125
2023-11-29,459.51409912109375
2023-11-30,462.1001281738281
2023-12-01,464.8453369140625
2023-12-04,461.7420654296875
2023-12-05,456.78875732421875
2023-12-06,458.01220703125
2023-12-07,462.8361511230469
2023-12-08,466.8744201660156
2023-12-11,469.24163818359375
2023-12-12,478.083984375
2023-12-13,485.1956787109375
2023-12-14,490.4075622558594
2023-12-15,487.31427001953125
2023-12-18,487.76190185546875
2023-12-19,490.2087097167969
2023-12-20,485.404541015625
2023-12-21,489.8406677246094
2023-12-22,493.7197570800781
2023-12-26,495.6891174316406
2023-12-27,496.9423828125
2023-12-28,495.56976318359375
2023-12-29,496.2362060546875
2024-01-02,488.3984375
2024-01-03,479.4168395996094
2024-01-04,483.46502685546875
2024-01-05,484.1910705566406
2024-01-08,493.9783630371094
2024-01-09,494.65472412109375
2024-01-10,497.26068115234375
2024-01-11,494.6646728515625
2024-01-12,493.2224426269531
2024-01-16,493.17266845703125
2024-01-17,490.45733642578125
2024-01-18,500.30426025390625
2024-01-19,502.77099609375
2024-01-22,505.3172912597656
2024-01-23,497.6485900878906
2024-01-24,492.02886962890625
2024-01-25,502.1145324707031
2024-01-26,498.9117736816406
2024-01-29,510.3899230957031
2024-01-30,514.7265625
2024-01-31,505.69525146484375
2024-02-01,512.747314453125
2024-02-02,517.1235961914062
2024-02-05,505.80462646484375
2024-02-06,511.7525634765625
2024-02-07,521.6691284179688
2024-02-08,522.5941162109375
2024-02-09,524.3148803710938
2024-02-12,529.447265625
2024-02-13,524.4243774414062
2024-02-14,536.5689086914062
2024-02-15,532.7693481445312
2024-02-16,536.9766845703125
2024-02-20,530.2827758789062
2024-02-21,533.42578125
2024-02-22,545.2222290039062
2024-02-23,545.7394409179688
2024-02-26,550.3446655273438
2024-02-27,556.083740234375
2024-02-28,563.0661010742188
2024-02-29,574.6139526367188
2024-03-01,587.5408935546875
2024-03-04,599.4420776367188
2024-03-05,600.4380493164062
2024-03-06,604.8697509765625
2024-03-07,609.4111938476562
2024-03-08,594.4126586914062
2024-03-11,593.2774047851562
2024-03-12,600.6968994140625
2024-03-13,602.44970703125
2024-03-14,604.0630493164062
2024-03-15,593.8350830078125
2024-03-18,594.3230590820312
2024-03-19,599.810546875
2024-03-20,601.1749877929688
2024-03-21,610.4469604492188
2024-03-22,604.6407470703125
2024-03-25,602.3402099609375
2024-03-26,607.6085815429688
2024-03-27,609.3613891601562
2024-03-28,611.4329223632812
2024-04-01,601.9517211914062
2024-04-02,599.6213989257812
2024-04-03,607.887451171875
2024-04-04,601.6231079101562
2024-04-05,616.8805541992188
2024-04-08,618.9920043945312
2024-04-09,608.1364135742188
2024-04-10,604.0730590820312
2024-04-11,604.6009521484375
2024-04-12,599.6511840820312
2024-04-15,596.7929077148438
2024-04-16,592.8092651367188
2024-04-17,590.4987182617188
2024-04-18,584.732421875
2024-04-19,573.538330078125
2024-04-22,581.933837890625
2024-04-23,591.9627685546875
2024-04-24,589.4032592773438
2024-04-25,594.6318359375
2024-04-26,602.5194091796875
2024-04-29,600.1790771484375
2024-04-30,584.6726684570312
2024-05-01,588.4471435546875
2024-05-02,587.5509033203125
2024-05-03,588.6165161132812
2024-05-06,597.3406372070312
2024-05-07,596.3646850585938
2024-05-08,594.2035522460938
2024-05-09,600.7367553710938
2024-05-10,607.937255859375
2024-05-13,605.5669555664062
2024-05-14,603.65478515625
2024-05-15,610.1780395507812
2024-05-16,579.3146362304688
2024-05-17,578.37841796875
2024-05-20,580.7188110351562
2024-05-21,578.9361572265625
2024-05-22,570.9091186523438
2024-05-23,571.1181640625
2024-05-24,576.794921875
2024-05-28,567.9910278320312
2024-05-29,561.517578125
2024-05-30,564.8140869140625
2024-05-31,569.743896484375
2024-06-03,561.8359985351562
2024-06-04,554.2472534179688
2024-06-05,557.3186645507812
2024-06-06,549.7399291992188
2024-06-07,549.3309936523438
2024-06-10,550.7969970703125
2024-06-11,544.4048461914062
2024-06-12,555.2245483398438
2024-06-13,566.2137451171875
2024-06-14,565.266357421875
2024-06-17,572.2967529296875
2024-06-18,557.0593872070312
2024-06-20,538.9700927734375
2024-06-21,542.60986328125
2024-06-24,539.6581420898438
2024-06-25,533.495361328125
2024-06-26,534.1834716796875
2024-06-27,536.7861938476562
2024-06-28,540.286376953125
2024-07-01,530.5635986328125
2024-07-02,533.3358764648438
2024-07-03,531.830078125
2024-07-05,535.240478515625
2024-07-08,528.4993896484375
2024-07-09,529.1874389648438
2024-07-10,543.5971069335938
2024-07-11,554.1973876953125
2024-07-12,552.9708862304688
2024-07-15,555.01513671875
2024-07-16,575.8468017578125
2024-07-17,562.7733764648438
2024-07-18,562.4841918945312
2024-07-19,557.5181274414062
2024-07-22,566.1539306640625
2024-07-23,563.4913940429688
2024-07-24,536.3275146484375
2024-07-25,545.51171875
2024-07-26,564.039794921875
2024-07-29,575.2384033203125
2024-07-30,583.3856811523438
2024-07-31,591.6923217773438
2024-08-01,583.2560424804688
2024-08-02,566.6625366210938
2024-08-05,550.8168334960938
2024-08-06,543.3179321289062
2024-08-07,536.7861938476562
2024-08-08,537.4742431640625
2024-08-09,532.0593872070312
2024-08-12,523.6430053710938
2024-08-13,525.5775756835938
2024-08-14,523.9820556640625
2024-08-15,538.2919311523438
2024-08-16,533.435546875
2024-08-19,533.0167236328125
2024-08-20,534.9014892578125
2024-08-21,538.1922607421875
2024-08-22,540.7151489257812
2024-08-23,555.3641357421875
2024-08-26,541.9218139648438
2024-08-27,517.1212768554688
2024-08-28,512.7933959960938
2024-08-29,522.526123046875
2024-08-30,532.667724609375
2024-09-03,518.7660522460938
2024-09-04,510.58685302734375
2024-09-05,505.4036865234375
2024-09-06,501.81842041015625
2024-09-09,505.5135192871094
2024-09-10,506.5321960449219
2024-09-11,507.1214294433594
2024-09-12,514.6514892578125
2024-09-13,519.9944458007812
2024-09-16,529.0824584960938
2024-09-17,533.3368530273438
2024-09-18,533.306884765625
2024-09-19,547.987548828125
2024-09-20,545.5706787109375
2024-09-23,544.681884765625
2024-09-24,535.21435546875
2024-09-25,535.3042602539062
2024-09-26,538.9395141601562
2024-09-27,538.400146484375
2024-09-30,537.5413208007812
2024-10-01,534.2755737304688
2024-10-02,520.3639526367188
2024-10-03,520.543701171875
2024-10-04,523.419921875
2024-10-07,517.9671630859375
2024-10-08,523.300048828125
2024-10-09,530.4606323242188
2024-10-10,533.8162231445312
2024-10-11,544.1825561523438
2024-10-14,551.6227416992188
2024-10-15,561.1502075195312
2024-10-16,570.1483154296875
2024-10-17,572.6949462890625
2024-10-18,580.2350463867188
2024-10-21,576.7695922851562
2024-10-22,560.21142578125
2024-10-23,562.0489501953125
2024-10-24,569.898681640625
2024-10-25,569.459228515625
2024-10-28,577.5086059570312
2024-10-29,583.1112060546875
2024-10-30,604.0535888671875
2024-10-31,591.5601196289062
2024-11-01,579.3761596679688
2024-11-04,581.2136840820312
2024-11-05,581.7530517578125
2024-11-06,616.4971923828125
2024-11-07,616.3473510742188
2024-11-08,618.7642211914062
2024-11-11,615.2388305664062
2024-11-12,605.9910278320312
2024-11-13,604.4630737304688
2024-11-14,587.1858520507812
2024-11-15,582.2623901367188
2024-11-18,580.8742065429688
2024-11-19,581.9328002929688
2024-11-20,584.4894409179688
2024-11-21,589.8223266601562
2024-11-22,597.0228881835938
2024-11-25,603.2047119140625
2024-11-26,596.1839599609375
2024-11-27,594.8157958984375
2024-11-29,599.2100219726562
2024-12-02,593.219970703125
2024-12-03,588.75
2024-12-04,582.4400024414062
2024-12-05,582.3900146484375
2024-12-06,581.1799926757812
2024-12-09,574.7000122070312
2024-12-10,563.4500122070312
2024-12-11,560.1799926757812
2024-12-12,556.8200073242188
2024-12-13,550.9199829101562
2024-12-16,547.2999877929688
2024-12-17,544.780029296875
