,BBY
2017-09-14,45.3397102355957
2017-09-15,45.51833724975586
2017-09-18,44.7996826171875
2017-09-19,41.21413803100586
2017-09-20,41.08133316040039
2017-09-21,42.14371871948242
2017-09-22,42.10466003417969
2017-09-25,42.3155632019043
2017-09-26,42.68272018432617
2017-09-27,44.26847457885742
2017-09-28,44.393470764160156
2017-09-29,44.49502944946289
2017-10-02,44.85435485839844
2017-10-03,44.45595169067383
2017-10-04,44.64344024658203
2017-10-05,44.909034729003906
2017-10-06,45.9011116027832
2017-10-09,46.11983108520508
2017-10-10,44.6590576171875
2017-10-11,43.33108901977539
2017-10-12,43.06549072265625
2017-10-13,43.042057037353516
2017-10-16,42.893638610839844
2017-10-17,42.69053268432617
2017-10-18,43.323280334472656
2017-10-19,43.323280334472656
2017-10-20,43.61231231689453
2017-10-23,43.7607307434082
2017-10-24,44.25286102294922
2017-10-25,43.09674835205078
2017-10-26,43.70604705810547
2017-10-27,43.12017059326172
2017-10-30,43.26078414916992
2017-10-31,43.7294807434082
2017-11-01,43.75291442871094
2017-11-02,44.79186248779297
2017-11-03,44.463768005371094
2017-11-06,44.04975128173828
2017-11-07,43.06549072265625
2017-11-08,44.17473602294922
2017-11-09,43.690425872802734
2017-11-10,44.27629470825195
2017-11-13,44.50283432006836
2017-11-14,44.682498931884766
2017-11-15,44.7606086730957
2017-11-16,43.15922546386719
2017-11-17,43.61231231689453
2017-11-20,44.018516540527344
2017-11-21,43.791969299316406
2017-11-22,44.12787628173828
2017-11-24,44.52626037597656
2017-11-27,44.541893005371094
2017-11-28,45.34648895263672
2017-11-29,45.955787658691406
2017-11-30,46.565093994140625
2017-12-01,47.14316177368164
2017-12-04,48.86170959472656
2017-12-05,48.41645431518555
2017-12-06,47.890193939208984
2017-12-07,48.29863357543945
2017-12-08,50.10521697998047
2017-12-11,49.97168731689453
2017-12-12,49.893131256103516
2017-12-13,50.576499938964844
2017-12-14,50.07379913330078
2017-12-15,51.30699157714844
2017-12-18,52.63444519042969
2017-12-19,51.684017181396484
2017-12-20,52.41450881958008
2017-12-21,52.689422607421875
2017-12-22,52.71298599243164
2017-12-26,53.42774963378906
2017-12-27,53.694820404052734
2017-12-28,53.741943359375
2017-12-29,53.78122329711914
2018-01-02,54.32319641113281
2018-01-03,53.72623825073242
2018-01-04,52.84651565551758
2018-01-05,54.09541702270508
2018-01-08,54.739501953125
2018-01-09,54.810184478759766
2018-01-10,55.25004577636719
2018-01-11,56.326148986816406
2018-01-12,57.5357780456543
2018-01-16,56.868133544921875
2018-01-17,58.329097747802734
2018-01-18,58.6668701171875
2018-01-19,60.371341705322266
2018-01-22,61.31388473510742
2018-01-23,60.889732360839844
2018-01-24,60.31634521484375
2018-01-25,59.90789794921875
2018-01-26,61.148948669433594
2018-01-29,60.15925216674805
2018-01-30,59.92361831665039
2018-01-31,57.386531829833984
2018-02-01,57.417964935302734
2018-02-02,55.95697784423828
2018-02-05,53.42774963378906
2018-02-06,55.21864318847656
2018-02-07,55.97269058227539
2018-02-08,54.03257751464844
2018-02-09,55.579959869384766
2018-02-12,55.25790023803711
2018-02-13,55.06153869628906
2018-02-14,56.96237564086914
2018-02-15,57.59075927734375
2018-02-16,57.48078536987305
2018-02-20,56.49110412597656
2018-02-21,55.6035270690918
2018-02-22,55.996253967285156
2018-02-23,57.472930908203125
2018-02-26,57.001670837402344
2018-02-27,56.15333938598633
2018-02-28,56.899532318115234
2018-03-01,59.14601135253906
2018-03-02,57.370826721191406
2018-03-05,58.95747375488281
2018-03-06,60.30062484741211
2018-03-07,57.84209442138672
2018-03-08,57.5357780456543
2018-03-09,57.983497619628906
2018-03-12,56.59320068359375
2018-03-13,56.17690658569336
2018-03-14,54.90443801879883
2018-03-15,54.189666748046875
2018-03-16,54.77091979980469
2018-03-19,53.8283576965332
2018-03-20,55.014404296875
2018-03-21,54.105281829833984
2018-03-22,53.16452407836914
2018-03-23,52.71390914916992
2018-03-26,54.951171875
2018-03-27,53.55189514160156
2018-03-28,54.20015335083008
2018-03-29,55.330650329589844
2018-04-02,54.48473358154297
2018-04-03,55.60731506347656
2018-04-04,57.59950256347656
2018-04-05,57.014495849609375
2018-04-06,55.725914001464844
2018-04-09,55.19624710083008
2018-04-10,56.69830322265625
2018-04-11,56.05793762207031
2018-04-12,56.366268157958984
2018-04-13,56.23185348510742
2018-04-16,56.84849166870117
2018-04-17,57.51255416870117
2018-04-18,59.607513427734375
2018-04-19,57.97898864746094
2018-04-20,57.156803131103516
2018-04-23,58.10546875
2018-04-24,57.844581604003906
2018-04-25,58.80116271972656
2018-04-26,59.78145980834961
2018-04-27,60.90402603149414
2018-04-30,60.50082778930664
2018-05-01,59.5916862487793
2018-05-02,59.97908020019531
2018-05-03,59.29917907714844
2018-05-04,60.255775451660156
2018-05-07,59.686580657958984
2018-05-08,59.789329528808594
2018-05-09,60.255775451660156
2018-05-10,60.737998962402344
2018-05-11,61.489009857177734
2018-05-14,61.8606071472168
2018-05-15,62.137264251708984
2018-05-16,62.066123962402344
2018-05-17,62.27958297729492
2018-05-18,61.8606071472168
2018-05-21,61.900123596191406
2018-05-22,59.66284942626953
2018-05-23,60.042320251464844
2018-05-24,56.05002212524414
2018-05-25,54.11319351196289
2018-05-29,53.89973449707031
2018-05-30,55.02232360839844
2018-05-31,53.955078125
2018-06-01,54.42940902709961
2018-06-04,55.227867126464844
2018-06-05,56.72992706298828
2018-06-06,56.57179641723633
2018-06-07,56.65084457397461
2018-06-08,57.164710998535156
2018-06-11,58.216129302978516
2018-06-12,58.5402717590332
2018-06-13,58.269859313964844
2018-06-14,58.31757736206055
2018-06-15,59.502685546875
2018-06-18,61.29230499267578
2018-06-19,60.775299072265625
2018-06-20,60.33782196044922
2018-06-21,61.42750930786133
2018-06-22,60.65599060058594
2018-06-25,59.741294860839844
2018-06-26,60.86280059814453
2018-06-27,58.922054290771484
2018-06-28,59.645851135253906
2018-06-29,59.319740295410156
2018-07-02,59.136802673339844
2018-07-03,58.56413650512695
2018-07-05,58.65163803100586
2018-07-06,59.08113098144531
2018-07-09,59.82081985473633
2018-07-10,60.218536376953125
2018-07-11,59.08113098144531
2018-07-12,59.407249450683594
2018-07-13,60.35374069213867
2018-07-16,60.03560256958008
2018-07-17,60.89460754394531
2018-07-18,60.72758483886719
2018-07-19,62.02407455444336
2018-07-20,60.53669738769531
2018-07-23,60.76734924316406
2018-07-24,59.852657318115234
2018-07-25,59.908329010009766
2018-07-26,60.4571418762207
2018-07-27,59.39927291870117
2018-07-30,59.20840072631836
2018-07-31,59.677669525146484
2018-08-01,59.55836868286133
2018-08-02,60.385562896728516
2018-08-03,60.5128288269043
2018-08-06,60.78325653076172
2018-08-07,61.475257873535156
2018-08-08,61.475257873535156
2018-08-09,62.5808219909668
2018-08-10,62.604679107666016
2018-08-13,61.30025863647461
2018-08-14,62.46149826049805
2018-08-15,60.75143814086914
2018-08-16,61.17299270629883
2018-08-17,62.42173385620117
2018-08-20,63.1375846862793
2018-08-21,64.76812744140625
2018-08-22,64.38633728027344
2018-08-23,65.69873046875
2018-08-24,65.28511047363281
2018-08-27,64.95106506347656
2018-08-28,61.697959899902344
2018-08-29,61.745670318603516
2018-08-30,62.04790496826172
2018-08-31,63.28076171875
2018-09-04,64.17158508300781
2018-09-05,62.891021728515625
2018-09-06,63.01829147338867
2018-09-07,62.191078186035156
2018-09-10,61.49114227294922
2018-09-11,61.697959899902344
2018-09-12,62.238826751708984
2018-09-13,62.485374450683594
2018-09-14,62.35017395019531
2018-09-17,61.63019561767578
2018-09-18,62.15816116333008
2018-09-19,62.190162658691406
2018-09-20,63.646114349365234
2018-09-21,64.51009368896484
2018-09-24,63.53414535522461
2018-09-25,62.286163330078125
2018-09-26,63.702117919921875
2018-09-27,62.60616683959961
2018-09-28,63.48612594604492
2018-10-01,63.206138610839844
2018-10-02,60.15822219848633
2018-10-03,60.00621032714844
2018-10-04,58.51826095581055
2018-10-05,58.03828811645508
2018-10-08,57.10231018066406
2018-10-09,57.0703125
2018-10-10,56.62232971191406
2018-10-11,56.59833908081055
2018-10-12,57.958290100097656
2018-10-15,58.39027404785156
2018-10-16,59.84624099731445
2018-10-17,59.062259674072266
2018-10-18,58.1182975769043
2018-10-19,56.63034439086914
2018-10-22,57.75029754638672
2018-10-23,57.334312438964844
2018-10-24,55.15837097167969
2018-10-25,55.334354400634766
2018-10-26,54.75838088989258
2018-10-29,54.382389068603516
2018-10-30,56.406341552734375
2018-10-31,56.12635040283203
2018-11-01,58.462276458740234
2018-11-02,57.51030731201172
2018-11-05,56.87831497192383
2018-11-06,57.342308044433594
2018-11-07,58.24627685546875
2018-11-08,58.58226013183594
2018-11-09,54.23039627075195
2018-11-12,53.718414306640625
2018-11-13,53.6384162902832
2018-11-14,53.238426208496094
2018-11-15,54.222408294677734
2018-11-16,53.14242172241211
2018-11-19,49.7585334777832
2018-11-20,50.82249069213867
2018-11-21,49.6705322265625
2018-11-23,50.03852462768555
2018-11-26,51.47047805786133
2018-11-27,51.74247741699219
2018-11-28,52.47044372558594
2018-11-29,51.254493713378906
2018-11-30,51.670467376708984
2018-12-03,53.59041213989258
2018-12-04,49.80653762817383
2018-12-06,49.822532653808594
2018-12-07,48.46257781982422
2018-12-10,47.277801513671875
2018-12-11,46.81840896606445
2018-12-12,47.53570556640625
2018-12-13,45.077518463134766
2018-12-14,44.62618637084961
2018-12-17,42.095462799072266
2018-12-18,41.88591384887695
2018-12-19,41.0718879699707
2018-12-20,40.62861251831055
2018-12-21,39.37936019897461
2018-12-24,38.87966537475586
2018-12-26,41.56352233886719
2018-12-27,41.87784957885742
2018-12-28,41.378150939941406
2018-12-31,42.683815002441406
2019-01-02,43.19963073730469
2019-01-03,42.313072204589844
2019-01-04,42.514556884765625
2019-01-07,44.94050216674805
2019-01-08,46.262298583984375
2019-01-09,46.608856201171875
2019-01-10,45.835140228271484
2019-01-11,45.544986724853516
2019-01-14,46.16556167602539
2019-01-15,45.67393493652344
2019-01-16,45.3999137878418
2019-01-17,46.600799560546875
2019-01-18,47.31810760498047
2019-01-22,46.560489654541016
2019-01-23,46.189754486083984
2019-01-24,46.42347717285156
2019-01-25,47.82585525512695
2019-01-28,47.95480728149414
2019-01-29,47.37451171875
2019-01-30,47.53570556640625
2019-01-31,47.74525833129883
2019-02-01,47.12467575073242
2019-02-04,47.72108459472656
2019-02-05,47.97093200683594
2019-02-06,47.92258071899414
2019-02-07,47.438995361328125
2019-02-08,47.51152801513672
2019-02-11,47.108551025390625
2019-02-12,48.24496078491211
2019-02-13,47.94675064086914
2019-02-14,48.011226654052734
2019-02-15,48.50286865234375
2019-02-19,48.63180923461914
2019-02-20,48.615699768066406
2019-02-21,48.17241668701172
2019-02-22,48.71241760253906
2019-02-25,48.80107498168945
2019-02-26,48.607643127441406
2019-02-27,55.46639633178711
2019-02-28,55.482505798339844
2019-03-01,54.65237045288086
2019-03-04,54.04788589477539
2019-03-05,53.84640121459961
2019-03-06,54.2332763671875
2019-03-07,54.515350341796875
2019-03-08,54.29774856567383
2019-03-11,55.38580322265625
2019-03-12,55.474456787109375
2019-03-13,55.087581634521484
2019-03-14,55.49055862426758
2019-03-15,56.11922836303711
2019-03-18,56.61085891723633
2019-03-19,56.73262405395508
2019-03-20,56.09946060180664
2019-03-21,57.27647399902344
2019-03-22,56.911197662353516
2019-03-25,57.54435729980469
2019-03-26,57.227779388427734
2019-03-27,57.227779388427734
2019-03-28,57.71481704711914
2019-03-29,57.68234634399414
2019-04-01,58.5184440612793
2019-04-02,57.99892044067383
2019-04-03,58.883750915527344
2019-04-04,60.53155517578125
2019-04-05,60.69392395019531
2019-04-08,60.7345085144043
2019-04-09,60.67768096923828
2019-04-10,60.46662521362305
2019-04-11,60.05265426635742
2019-04-12,59.7198371887207
2019-04-15,59.45194625854492
2019-04-16,59.38700485229492
2019-04-17,59.581844329833984
2019-04-18,59.77664566040039
2019-04-22,58.932437896728516
2019-04-23,59.76042175292969
2019-04-24,60.62897872924805
2019-04-25,59.89841079711914
2019-04-26,59.094791412353516
2019-04-29,59.57372283935547
2019-04-30,60.4017219543457
2019-05-01,59.93088912963867
2019-05-02,61.026729583740234
2019-05-03,60.90496063232422
2019-05-06,60.848140716552734
2019-05-07,59.492549896240234
2019-05-08,59.64677429199219
2019-05-09,58.680789947509766
2019-05-10,57.8934211730957
2019-05-13,54.46784591674805
2019-05-14,54.88997268676758
2019-05-15,55.084781646728516
2019-05-16,55.79911804199219
2019-05-17,55.9533576965332
2019-05-20,55.88029098510742
2019-05-21,56.781314849853516
2019-05-22,56.14815902709961
2019-05-23,53.42882537841797
2019-05-24,53.52622985839844
2019-05-28,53.08790969848633
2019-05-29,52.38980484008789
2019-05-30,52.77132034301758
2019-05-31,50.87184524536133
2019-06-03,51.318302154541016
2019-06-04,51.90275955200195
2019-06-05,51.318302154541016
2019-06-06,50.57150650024414
2019-06-07,51.72417449951172
2019-06-10,52.91743087768555
2019-06-11,53.185302734375
2019-06-12,52.71905517578125
2019-06-13,53.85606002807617
2019-06-14,54.011470794677734
2019-06-17,54.502254486083984
2019-06-18,56.15459060668945
2019-06-19,55.31206512451172
2019-06-20,55.94189453125
2019-06-21,55.246620178222656
2019-06-24,55.189361572265625
2019-06-25,54.305946350097656
2019-06-26,55.73741912841797
2019-06-27,56.007354736328125
2019-06-28,57.03800582885742
2019-07-01,59.24656677246094
2019-07-02,58.600364685058594
2019-07-03,58.87029266357422
2019-07-05,58.80484390258789
2019-07-08,58.89483642578125
2019-07-09,58.78031539916992
2019-07-10,58.83757019042969
2019-07-11,60.32630920410156
2019-07-12,61.16065216064453
2019-07-15,61.757774353027344
2019-07-16,61.16884231567383
2019-07-17,60.71894836425781
2019-07-18,60.39991760253906
2019-07-19,61.11158752441406
2019-07-22,61.921382904052734
2019-07-23,62.583927154541016
2019-07-24,63.68821334838867
2019-07-25,63.0420036315918
2019-07-26,63.598228454589844
2019-07-29,63.47552490234375
2019-07-30,62.9847526550293
2019-07-31,62.60029983520508
2019-08-01,55.84375
2019-08-02,56.056434631347656
2019-08-05,54.101444244384766
2019-08-06,55.377506256103516
2019-08-07,55.38568115234375
2019-08-08,56.367271423339844
2019-08-09,55.09939956665039
2019-08-12,54.77219009399414
2019-08-13,58.31407928466797
2019-08-14,54.7803840637207
2019-08-15,52.293701171875
2019-08-16,53.56159210205078
2019-08-19,54.199615478515625
2019-08-20,54.01966094970703
2019-08-21,55.508392333984375
2019-08-22,56.27729034423828
2019-08-23,54.15871047973633
2019-08-26,55.336605072021484
2019-08-27,55.47566223144531
2019-08-28,56.44087219238281
2019-08-29,51.93379211425781
2019-08-30,52.06467056274414
2019-09-03,51.70475387573242
2019-09-04,52.293701171875
2019-09-05,53.790618896484375
2019-09-06,54.273223876953125
2019-09-09,56.62083435058594
2019-09-10,56.457244873046875
2019-09-11,55.49201965332031
2019-09-12,55.508392333984375
2019-09-13,55.246620178222656
2019-09-16,56.367271423339844
2019-09-17,55.96644973754883
2019-09-18,55.331974029541016
2019-09-19,55.69453048706055
2019-09-20,55.01885223388672
2019-09-23,55.54621505737305
2019-09-24,55.79340744018555
2019-09-25,55.56269073486328
2019-09-26,55.1754035949707
2019-09-27,56.25484848022461
2019-09-30,56.848140716552734
2019-10-01,56.040618896484375
2019-10-02,53.576839447021484
2019-10-03,54.104209899902344
2019-10-04,55.117733001708984
2019-10-07,55.060054779052734
2019-10-08,53.79108810424805
2019-10-09,54.13715744018555
2019-10-10,54.98588562011719
2019-10-11,57.29310989379883
2019-10-14,56.625667572021484
2019-10-15,55.982933044433594
2019-10-16,56.37022018432617
2019-10-17,57.58149719238281
2019-10-18,58.10886764526367
2019-10-21,58.89168167114258
2019-10-22,59.657997131347656
2019-10-23,59.386077880859375
2019-10-24,59.42727279663086
2019-10-25,60.2760009765625
2019-10-28,61.28128433227539
2019-10-29,60.89400100708008
2019-10-30,59.90519332885742
2019-10-31,59.188316345214844
2019-11-01,60.08647537231445
2019-11-04,61.643856048583984
2019-11-05,61.66857147216797
2019-11-06,61.84160232543945
2019-11-07,62.63264465332031
2019-11-08,63.32481002807617
2019-11-11,62.83042526245117
2019-11-12,61.95698928833008
2019-11-13,61.81689453125
2019-11-14,62.29481506347656
2019-11-15,63.522579193115234
2019-11-18,63.6873893737793
2019-11-19,62.097049713134766
2019-11-20,61.10000228881836
2019-11-21,59.501441955566406
2019-11-22,59.85575485229492
2019-11-25,61.182395935058594
2019-11-26,67.214111328125
2019-11-27,66.53020477294922
2019-11-29,66.44780731201172
2019-12-02,65.26123046875
2019-12-03,64.36306762695312
2019-12-04,65.2447509765625
2019-12-05,66.1841049194336
2019-12-06,67.60966491699219
2019-12-09,68.03813934326172
2019-12-10,68.2935791015625
2019-12-11,69.07637023925781
2019-12-12,70.32886505126953
2019-12-13,69.8674087524414
2019-12-16,71.11077117919922
2019-12-17,71.58323669433594
2019-12-18,72.12203979492188
2019-12-19,73.47312927246094
2019-12-20,72.71883392333984
2019-12-23,72.64421844482422
2019-12-24,72.88459777832031
2019-12-26,72.81829833984375
2019-12-27,72.12203979492188
2019-12-30,72.5862045288086
2019-12-31,72.77684020996094
2020-01-02,72.37069702148438
2020-01-03,72.262939453125
2020-01-06,72.86802673339844
2020-01-07,73.28247833251953
2020-01-08,73.48139190673828
2020-01-09,74.07820892333984
2020-01-10,75.13919067382812
2020-01-13,75.64481353759766
2020-01-14,74.98997497558594
2020-01-15,73.70521545410156
2020-01-16,73.73007202148438
2020-01-17,74.55067443847656
2020-01-21,74.7993392944336
2020-01-22,73.99531555175781
2020-01-23,74.45121002197266
2020-01-24,74.13623809814453
2020-01-27,72.77684020996094
2020-01-28,73.68034362792969
2020-01-29,73.0420913696289
2020-01-30,72.1966323852539
2020-01-31,70.198974609375
2020-02-03,70.67145538330078
2020-02-04,71.85678100585938
2020-02-05,74.18595886230469
2020-02-06,73.47312927246094
2020-02-07,72.13029479980469
2020-02-10,73.52284240722656
2020-02-11,74.50923156738281
2020-02-12,75.37126922607422
2020-02-13,74.93197631835938
2020-02-14,74.77446746826172
2020-02-18,74.73303985595703
2020-02-19,75.37957763671875
2020-02-20,76.20018005371094
2020-02-21,74.81591796875
2020-02-24,70.8703842163086
2020-02-25,67.87808227539062
2020-02-26,68.11846160888672
2020-02-27,64.9106216430664
2020-02-28,62.70578384399414
2020-03-02,65.98821258544922
2020-03-03,63.451805114746094
2020-03-04,66.65132904052734
2020-03-05,64.54592895507812
2020-03-06,61.18891143798828
2020-03-09,55.4281005859375
2020-03-10,58.122005462646484
2020-03-11,54.18476486206055
2020-03-12,45.920692443847656
2020-03-13,50.61222839355469
2020-03-16,47.49559020996094
2020-03-17,49.99884796142578
2020-03-18,45.1721305847168
2020-03-19,45.79951477050781
2020-03-20,43.20630645751953
2020-03-23,42.40324783325195
2020-03-24,49.522029876708984
2020-03-25,50.65970230102539
2020-03-26,52.600425720214844
2020-03-27,52.257450103759766
2020-03-30,49.98212432861328
2020-03-31,47.68169403076172
2020-04-01,45.088470458984375
2020-04-02,44.13484191894531
2020-04-03,44.73713302612305
2020-04-06,50.31672668457031
2020-04-07,51.65515899658203
2020-04-08,53.91376876831055
2020-04-09,55.20200729370117
2020-04-13,57.16782760620117
2020-04-14,58.43097686767578
2020-04-15,54.173095703125
2020-04-16,54.35712814331055
2020-04-17,58.89107894897461
2020-04-20,58.380794525146484
2020-04-21,56.71611785888672
2020-04-22,57.703208923339844
2020-04-23,58.22184753417969
2020-04-24,60.129119873046875
2020-04-27,62.379356384277344
2020-04-28,64.90564727783203
2020-04-29,66.96349334716797
2020-04-30,64.18624877929688
2020-05-01,60.44698715209961
2020-05-04,62.20369338989258
2020-05-05,62.52992630004883
2020-05-06,61.894187927246094
2020-05-07,63.78472137451172
2020-05-08,65.77564239501953
2020-05-11,65.26537322998047
2020-05-12,64.45392608642578
2020-05-13,62.764163970947266
2020-05-14,64.57102966308594
2020-05-15,65.75890350341797
2020-05-18,72.91117858886719
2020-05-19,69.832763671875
2020-05-20,68.20992279052734
2020-05-21,65.23189544677734
2020-05-22,64.34518432617188
2020-05-26,66.47831726074219
2020-05-27,66.15206146240234
2020-05-28,63.93529510498047
2020-05-29,65.32392120361328
2020-06-01,64.83037567138672
2020-06-02,67.3650131225586
2020-06-03,68.77873992919922
2020-06-04,66.85474395751953
2020-06-05,69.03805541992188
2020-06-08,70.00006866455078
2020-06-09,68.27684020996094
2020-06-10,68.80741882324219
2020-06-11,65.05963134765625
2020-06-12,65.48916625976562
2020-06-15,67.38410186767578
2020-06-16,70.298095703125
2020-06-17,70.10440826416016
2020-06-18,69.31273651123047
2020-06-19,68.38630676269531
2020-06-22,71.40138244628906
2020-06-23,72.29410552978516
2020-06-24,70.5928726196289
2020-06-25,71.3424301147461
2020-06-26,71.41822052001953
2020-06-29,72.70677947998047
2020-06-30,73.49846649169922
2020-07-01,73.56582641601562
2020-07-02,73.65005493164062
2020-07-06,73.86058807373047
2020-07-07,72.08355712890625
2020-07-08,73.42265319824219
2020-07-09,71.5445556640625
2020-07-10,71.50244903564453
2020-07-13,72.09198760986328
2020-07-14,73.17841339111328
2020-07-15,74.46695709228516
2020-07-16,74.40802001953125
2020-07-17,74.07955932617188
2020-07-20,74.43326568603516
2020-07-21,76.033447265625
2020-07-22,81.9962158203125
2020-07-23,80.91819763183594
2020-07-24,81.68457794189453
2020-07-27,82.46781158447266
2020-07-28,81.85302734375
2020-07-29,82.61943054199219
2020-07-30,84.2448501586914
2020-07-31,83.87430572509766
2020-08-03,84.96915435791016
2020-08-04,84.64912414550781
2020-08-05,85.82820129394531
2020-08-06,86.53564453125
2020-08-07,86.66197967529297
2020-08-10,87.77367401123047
2020-08-11,87.689453125
2020-08-12,88.41374206542969
2020-08-13,90.87294006347656
2020-08-14,92.2120361328125
2020-08-17,93.3069076538086
2020-08-18,93.0794906616211
2020-08-19,94.29227447509766
2020-08-20,94.07331085205078
2020-08-21,96.01036834716797
2020-08-24,98.84854888916016
2020-08-25,94.8649673461914
2020-08-26,94.5870361328125
2020-08-27,93.6690444946289
2020-08-28,93.67745208740234
2020-08-31,93.40796661376953
2020-09-01,95.5892562866211
2020-09-02,96.0271987915039
2020-09-03,91.54669952392578
2020-09-04,89.53384399414062
2020-09-08,88.64954376220703
2020-09-09,91.67302703857422
2020-09-10,90.43499755859375
2020-09-11,90.2076187133789
2020-09-14,91.17268371582031
2020-09-15,91.39276123046875
2020-09-16,90.6478271484375
2020-09-17,89.42032623291016
2020-09-18,89.37800598144531
2020-09-21,89.70814514160156
2020-09-22,91.1134033203125
2020-09-23,90.14834594726562
2020-09-24,88.69229888916016
2020-09-25,89.70814514160156
2020-09-28,91.79911804199219
2020-09-29,93.18745422363281
2020-09-30,94.21176147460938
2020-10-01,96.58207702636719
2020-10-02,95.16834259033203
2020-10-05,98.25823974609375
2020-10-06,95.1937484741211
2020-10-07,96.92070007324219
2020-10-08,97.28471374511719
2020-10-09,98.69844055175781
2020-10-12,100.17142486572266
2020-10-13,100.06983947753906
2020-10-14,100.26454162597656
2020-10-15,102.05921173095703
2020-10-16,101.0348892211914
2020-10-19,102.28778839111328
2020-10-20,102.33857727050781
2020-10-21,100.47618865966797
2020-10-22,99.43492889404297
2020-10-23,100.06983947753906
2020-10-26,96.81065368652344
2020-10-27,96.15034484863281
2020-10-28,94.05938720703125
2020-10-29,95.04985046386719
2020-10-30,94.43186950683594
2020-11-02,97.9619369506836
2020-11-03,100.58622741699219
2020-11-04,101.46662902832031
2020-11-05,104.17556762695312
2020-11-06,104.17556762695312
2020-11-09,93.96625518798828
2020-11-10,95.34611511230469
2020-11-11,96.97993469238281
2020-11-12,96.50591278076172
2020-11-13,96.75985717773438
2020-11-16,100.44232177734375
2020-11-17,100.75553131103516
2020-11-18,99.69734954833984
2020-11-19,100.59468841552734
2020-11-20,100.85711669921875
2020-11-23,103.3121109008789
2020-11-24,96.11649322509766
2020-11-25,96.4212417602539
2020-11-27,95.34611511230469
2020-11-30,92.10386657714844
2020-12-01,92.1546630859375
2020-12-02,90.97796630859375
2020-12-03,90.19068908691406
2020-12-04,89.36955261230469
2020-12-07,86.96534729003906
2020-12-08,87.18546295166016
2020-12-09,88.68383026123047
2020-12-10,87.21931457519531
2020-12-11,85.1622314453125
2020-12-14,86.20918273925781
2020-12-15,87.66472625732422
2020-12-16,88.09884643554688
2020-12-17,87.1114501953125
2020-12-18,86.77948760986328
2020-12-21,87.92859649658203
2020-12-22,88.6351089477539
2020-12-23,87.1114501953125
2020-12-24,87.29020690917969
2020-12-28,87.31572723388672
2020-12-29,85.7665786743164
2020-12-30,86.2943115234375
2020-12-31,84.94091796875
2021-01-04,85.53673553466797
2021-01-05,85.97087097167969
2021-01-06,90.15023803710938
2021-01-07,91.68238067626953
2021-01-08,91.56322479248047
2021-01-11,94.29554748535156
2021-01-12,97.6407470703125
2021-01-13,96.37247467041016
2021-01-14,96.96831512451172
2021-01-15,97.03641510009766
2021-01-19,95.01056671142578
2021-01-20,95.52980041503906
2021-01-21,97.46202087402344
2021-01-22,97.82804107666016
2021-01-25,96.81509399414062
2021-01-26,97.63225555419922
2021-01-27,96.67039489746094
2021-01-28,95.5978775024414
2021-01-29,92.627197265625
2021-02-01,91.66535949707031
2021-02-02,92.59315490722656
2021-02-03,93.90399932861328
2021-02-04,96.90020751953125
2021-02-05,97.487548828125
2021-02-08,100.3560791015625
2021-02-09,100.8327407836914
2021-02-10,101.13067626953125
2021-02-11,101.79459381103516
2021-02-12,102.57770538330078
2021-02-16,102.78196716308594
2021-02-17,100.73060607910156
2021-02-18,99.38571166992188
2021-02-19,100.4411849975586
2021-02-22,99.36016082763672
2021-02-23,98.31320190429688
2021-02-24,96.57676696777344
2021-02-25,87.62216186523438
2021-02-26,85.41757202148438
2021-03-01,86.55818939208984
2021-03-02,87.2646713256836
2021-03-03,85.43460083007812
2021-03-04,83.62152862548828
2021-03-05,87.54556274414062
2021-03-08,90.71202087402344
2021-03-09,90.07362365722656
2021-03-10,92.05691528320312
2021-03-11,92.42292022705078
2021-03-12,94.47430419921875
2021-03-15,96.96831512451172
2021-03-16,96.56822967529297
2021-03-17,96.13999938964844
2021-03-18,97.10782623291016
2021-03-19,101.2275161743164
2021-03-22,103.59996032714844
2021-03-23,101.75852966308594
2021-03-24,97.91292572021484
2021-03-25,99.50597381591797
2021-03-26,102.14393615722656
2021-03-29,98.32402038574219
2021-03-30,99.11199188232422
2021-03-31,98.3326187133789
2021-04-01,99.14624786376953
2021-04-05,101.05620574951172
2021-04-06,103.4115219116211
2021-04-07,103.2830581665039
2021-04-08,102.4522705078125
2021-04-09,104.90181732177734
2021-04-12,104.11383819580078
2021-04-13,103.48004150390625
2021-04-14,102.92333221435547
2021-04-15,102.1781997680664
2021-04-16,102.66638946533203
2021-04-19,101.78422546386719
2021-04-20,101.4501953125
2021-04-21,101.89556121826172
2021-04-22,101.09903717041016
2021-04-23,100.84209442138672
2021-04-26,100.22541809082031
2021-04-27,101.36454010009766
2021-04-28,100.37101745605469
2021-04-29,101.31314849853516
2021-04-30,99.58306121826172
2021-05-03,100.61083221435547
2021-05-04,100.83352661132812
2021-05-05,99.6772689819336
2021-05-06,102.8119888305664
2021-05-07,104.78190612792969
2021-05-10,107.73677062988281
2021-05-11,104.20804595947266
2021-05-12,99.48027801513672
2021-05-13,101.9212417602539
2021-05-14,103.11176300048828
2021-05-17,102.8719482421875
2021-05-18,100.1397705078125
2021-05-19,97.37333679199219
2021-05-20,98.0842056274414
2021-05-21,98.43539428710938
2021-05-24,98.23839569091797
2021-05-25,97.99857330322266
2021-05-26,100.17404174804688
2021-05-27,101.18467712402344
2021-05-28,99.55735778808594
2021-06-01,98.4096908569336
2021-06-02,101.36454010009766
