,HUM
2021-06-14,404.1414489746094
2021-06-15,413.4291076660156
2021-06-16,416.7976379394531
2021-06-17,417.5959777832031
2021-06-18,412.2998352050781
2021-06-21,424.0311279296875
2021-06-22,424.2064208984375
2021-06-23,426.86419677734375
2021-06-24,429.07415771484375
2021-06-25,430.0282897949219
2021-06-28,433.11444091796875
2021-06-29,431.27154541015625
2021-06-30,431.6907653808594
2021-07-01,436.47845458984375
2021-07-02,440.515380859375
2021-07-06,442.2900085449219
2021-07-07,446.0830383300781
2021-07-08,443.1773376464844
2021-07-09,444.2986755371094
2021-07-12,446.8924255371094
2021-07-13,448.84259033203125
2021-07-14,448.6475524902344
2021-07-15,455.29766845703125
2021-07-16,459.1687316894531
2021-07-19,449.4471435546875
2021-07-20,449.0279235839844
2021-07-21,451.93359375
2021-07-22,452.1481628417969
2021-07-23,459.48077392578125
2021-07-26,455.6682434082031
2021-07-27,455.8534851074219
2021-07-28,429.82843017578125
2021-07-29,420.0189514160156
2021-07-30,415.25079345703125
2021-08-02,418.8780822753906
2021-08-03,414.89007568359375
2021-08-04,415.5921630859375
2021-08-05,405.5389099121094
2021-08-06,408.7664489746094
2021-08-09,406.270263671875
2021-08-10,404.46636962890625
2021-08-11,398.6158142089844
2021-08-12,395.6320495605469
2021-08-13,400.5367431640625
2021-08-16,401.89215087890625
2021-08-17,403.06219482421875
2021-08-18,397.99176025390625
2021-08-19,403.38397216796875
2021-08-20,403.3059997558594
2021-08-23,404.14459228515625
2021-08-24,402.0676574707031
2021-08-25,396.4706726074219
2021-08-26,392.7165222167969
2021-08-27,395.6515808105469
2021-08-30,395.4078063964844
2021-08-31,395.32000732421875
2021-09-01,395.49560546875
2021-09-02,405.79241943359375
2021-09-03,405.2073974609375
2021-09-07,403.4034729003906
2021-09-08,403.1986999511719
2021-09-09,406.728515625
2021-09-10,391.9657287597656
2021-09-13,398.8595886230469
2021-09-14,391.9754638671875
2021-09-15,391.01019287109375
2021-09-16,389.2257385253906
2021-09-17,397.6309814453125
2021-09-20,394.0426025390625
2021-09-21,390.7663879394531
2021-09-22,390.3763732910156
2021-09-23,391.448974609375
2021-09-24,388.97222900390625
2021-09-27,391.01019287109375
2021-09-28,385.15960693359375
2021-09-29,386.1853332519531
2021-09-30,380.1290283203125
2021-10-01,382.4733581542969
2021-10-04,376.0361022949219
2021-10-05,379.3084716796875
2021-10-06,383.4013366699219
2021-10-07,394.49798583984375
2021-10-08,403.1917419433594
2021-10-11,405.25274658203125
2021-10-12,410.67413330078125
2021-10-13,410.9378662109375
2021-10-14,424.8966369628906
2021-10-15,430.77703857421875
2021-10-18,428.3838195800781
2021-10-19,431.26544189453125
2021-10-20,443.94451904296875
2021-10-21,450.1278381347656
2021-10-22,451.1437072753906
2021-10-25,452.67730712890625
2021-10-26,456.2720031738281
2021-10-27,448.0082092285156
2021-10-28,456.76043701171875
2021-10-29,452.42340087890625
2021-11-01,448.85797119140625
2021-11-02,446.5136413574219
2021-11-03,448.79937744140625
2021-11-04,443.0361022949219
2021-11-05,442.9189147949219
2021-11-08,443.964111328125
2021-11-09,439.95916748046875
2021-11-10,438.11297607421875
2021-11-11,436.14959716796875
2021-11-12,435.0946044921875
2021-11-15,428.0321960449219
2021-11-16,433.8345031738281
2021-11-17,428.23736572265625
2021-11-18,435.6318054199219
2021-11-19,424.78912353515625
2021-11-22,422.3666076660156
2021-11-23,427.0944519042969
2021-11-24,426.07855224609375
2021-11-26,418.5570373535156
2021-11-29,418.14678955078125
2021-11-30,409.98065185546875
2021-12-01,407.93902587890625
2021-12-02,411.6705017089844
2021-12-03,411.9244689941406
2021-12-06,422.47412109375
2021-12-07,422.9722595214844
2021-12-08,429.8001708984375
2021-12-09,441.7955322265625
2021-12-10,450.4989929199219
2021-12-13,453.6052551269531
2021-12-14,451.1534729003906
2021-12-15,451.0948486328125
2021-12-16,446.86529541015625
2021-12-17,442.82122802734375
2021-12-20,440.6428527832031
2021-12-21,439.7051696777344
2021-12-22,445.4684143066406
2021-12-23,449.8641052246094
2021-12-27,453.468505859375
2021-12-28,455.68597412109375
2021-12-29,458.14752197265625
2021-12-30,456.15185546875
2021-12-31,453.7843933105469
2022-01-03,455.33990478515625
2022-01-04,449.0201416015625
2022-01-05,445.9288024902344
2022-01-06,359.5467834472656
2022-01-07,355.2815246582031
2022-01-10,376.8134460449219
2022-01-11,383.1526794433594
2022-01-12,386.6940002441406
2022-01-13,385.0407409667969
2022-01-14,383.1526794433594
2022-01-18,379.45477294921875
2022-01-19,369.6328430175781
2022-01-20,374.6905822753906
2022-01-21,367.0990905761719
2022-01-24,370.8655090332031
2022-01-25,366.89373779296875
2022-01-26,368.899169921875
2022-01-27,374.72967529296875
2022-01-28,377.79168701171875
2022-01-31,383.97442626953125
2022-02-01,382.1940002441406
2022-02-02,392.5050354003906
2022-02-03,416.9522399902344
2022-02-04,420.51312255859375
2022-02-07,421.0023193359375
2022-02-08,423.5946960449219
2022-02-09,427.0578308105469
2022-02-10,422.7827453613281
2022-02-11,414.7608947753906
2022-02-14,410.5249328613281
2022-02-15,412.9314880371094
2022-02-16,419.45660400390625
2022-02-17,415.4847717285156
2022-02-18,412.5890808105469
2022-02-22,411.4347229003906
2022-02-23,404.7726745605469
2022-02-24,412.14886474609375
2022-02-25,423.26214599609375
2022-02-28,424.8860778808594
2022-03-01,421.63818359375
2022-03-02,426.96978759765625
2022-03-03,426.5393371582031
2022-03-04,431.8024597167969
2022-03-07,417.55877685546875
2022-03-08,415.43585205078125
2022-03-09,419.84796142578125
2022-03-10,421.9316711425781
2022-03-11,416.8641662597656
2022-03-14,422.5577697753906
2022-03-15,430.3154602050781
2022-03-16,433.201416015625
2022-03-17,431.50897216796875
2022-03-18,431.0393981933594
2022-03-21,427.38067626953125
2022-03-22,428.90673828125
2022-03-23,421.2566223144531
2022-03-24,427.91876220703125
2022-03-25,426.0795593261719
2022-03-28,425.6001892089844
2022-03-29,429.41552734375
2022-03-30,430.6189880371094
2022-03-31,426.48321533203125
2022-04-01,432.59869384765625
2022-04-04,428.9528503417969
2022-04-05,434.3724670410156
2022-04-06,440.0860900878906
2022-04-07,448.4654846191406
2022-04-08,448.67120361328125
2022-04-11,442.320556640625
2022-04-12,440.0762939453125
2022-04-13,449.6219482421875
2022-04-14,451.36639404296875
2022-04-18,444.9079284667969
2022-04-19,449.5337219238281
2022-04-20,456.1979064941406
2022-04-21,446.81903076171875
2022-04-22,435.60736083984375
2022-04-25,432.7162170410156
2022-04-26,421.9063720703125
2022-04-27,434.5195007324219
2022-04-28,449.8276672363281
2022-04-29,435.68572998046875
2022-05-02,424.8563232421875
2022-05-03,425.1209411621094
2022-05-04,433.51007080078125
2022-05-05,425.3365173339844
2022-05-06,422.063232421875
2022-05-09,416.0360412597656
2022-05-10,424.1604919433594
2022-05-11,423.1118469238281
2022-05-12,420.3775939941406
2022-05-13,430.12896728515625
2022-05-16,432.1772155761719
2022-05-17,431.7950134277344
2022-05-18,411.6552429199219
2022-05-19,423.3764343261719
2022-05-20,430.8443603515625
2022-05-23,432.5790100097656
2022-05-24,431.62847900390625
2022-05-25,435.81317138671875
2022-05-26,443.19281005859375
2022-05-27,452.00335693359375
2022-05-31,445.1627502441406
2022-06-01,438.65521240234375
2022-06-02,440.5760803222656
2022-06-03,433.57867431640625
2022-06-06,435.23492431640625
2022-06-07,440.8016052246094
2022-06-08,441.5267639160156
2022-06-09,440.6447448730469
2022-06-10,435.3231201171875
2022-06-13,417.7705993652344
2022-06-14,415.467529296875
2022-06-15,424.5721435546875
2022-06-16,414.7619323730469
2022-06-17,419.8875427246094
2022-06-21,440.01751708984375
2022-06-22,439.1060791015625
2022-06-23,445.56451416015625
2022-06-24,447.6911926269531
2022-06-27,455.1199035644531
2022-06-28,452.9638366699219
2022-06-29,459.7651062011719
2022-06-30,459.5098876953125
2022-07-01,470.20068359375
2022-07-05,464.2711486816406
2022-07-06,468.7478332519531
2022-07-07,467.6383972167969
2022-07-08,474.5399169921875
2022-07-11,478.12310791015625
2022-07-12,474.333740234375
2022-07-13,464.89947509765625
2022-07-14,463.95703125
2022-07-15,478.6238708496094
2022-07-18,475.6001281738281
2022-07-19,486.2517395019531
2022-07-20,474.8442077636719
2022-07-21,476.8175048828125
2022-07-22,480.0276184082031
2022-07-25,482.7961120605469
2022-07-26,483.2771301269531
2022-07-27,469.6018981933594
2022-07-28,475.1584167480469
2022-07-29,473.18511962890625
2022-08-01,465.95977783203125
2022-08-02,469.6412048339844
2022-08-03,472.98876953125
2022-08-04,471.1529541015625
2022-08-05,475.16815185546875
2022-08-08,473.7054138183594
2022-08-09,478.8201599121094
2022-08-10,477.1120300292969
2022-08-11,475.2172546386719
2022-08-12,487.7930603027344
2022-08-15,489.4913330078125
2022-08-16,486.16339111328125
2022-08-17,486.6542663574219
2022-08-18,486.8211669921875
2022-08-19,490.7184753417969
2022-08-22,491.7591247558594
2022-08-23,484.1705322265625
2022-08-24,486.57568359375
2022-08-25,486.21240234375
2022-08-26,477.8089599609375
2022-08-29,479.261962890625
2022-08-30,476.7782287597656
2022-08-31,472.9691162109375
2022-09-01,478.07403564453125
2022-09-02,475.5412292480469
2022-09-06,470.76031494140625
2022-09-07,472.8611755371094
2022-09-08,477.4654235839844
2022-09-09,469.7491455078125
2022-09-12,477.2494201660156
2022-09-13,459.7258605957031
2022-09-14,450.45849609375
2022-09-15,488.1464538574219
2022-09-16,490.6498107910156
2022-09-19,491.9063720703125
2022-09-20,493.6930847167969
2022-09-21,481.6572570800781
2022-09-22,484.8773193359375
2022-09-23,477.99554443359375
2022-09-26,473.8035888671875
2022-09-27,478.3979797363281
2022-09-28,484.7791748046875
2022-09-29,482.8499450683594
2022-09-30,477.0780944824219
2022-10-03,491.16845703125
2022-10-04,495.35723876953125
2022-10-05,496.2716979980469
2022-10-06,490.9521789550781
2022-10-07,495.0426330566406
2022-10-10,488.72998046875
2022-10-11,490.1557312011719
2022-10-12,485.9275817871094
2022-10-13,491.79779052734375
2022-10-14,491.6404113769531
2022-10-17,490.45068359375
2022-10-18,493.2923889160156
2022-10-19,491.846923828125
2022-10-20,496.9010314941406
2022-10-21,502.0042419433594
2022-10-24,513.2135620117188
2022-10-25,520.60791015625
2022-10-26,530.086669921875
2022-10-27,535.396484375
2022-10-28,545.5537719726562
2022-10-31,548.74951171875
2022-11-01,545.2194213867188
2022-11-02,550.2243041992188
2022-11-03,553.5872192382812
2022-11-04,542.8201293945312
2022-11-07,545.6521606445312
2022-11-08,548.4151611328125
2022-11-09,544.2164916992188
2022-11-10,548.9658203125
2022-11-11,519.6934204101562
2022-11-14,521.1389770507812
2022-11-15,504.3248291015625
2022-11-16,508.9461975097656
2022-11-17,511.5617980957031
2022-11-18,521.0405883789062
2022-11-21,516.3994140625
2022-11-22,521.9254150390625
2022-11-23,529.3001098632812
2022-11-25,531.9058227539062
2022-11-28,525.3571166992188
2022-11-29,524.2265014648438
2022-11-30,540.7062377929688
2022-12-01,539.2017822265625
2022-12-02,537.6383666992188
2022-12-05,538.267578125
2022-12-06,537.2154541015625
2022-12-07,539.9981689453125
2022-12-08,538.2086791992188
2022-12-09,524.501708984375
2022-12-12,521.1290893554688
2022-12-13,514.3148803710938
2022-12-14,512.7908325195312
2022-12-15,499.93939208984375
2022-12-16,495.1114196777344
2022-12-19,496.3995666503906
2022-12-20,493.33172607421875
2022-12-21,499.6148376464844
2022-12-22,503.86260986328125
2022-12-23,505.3670349121094
2022-12-27,505.7800598144531
2022-12-28,506.6944885253906
2022-12-29,505.3926086425781
2022-12-30,504.3979187011719
2023-01-03,492.8759765625
2023-01-04,484.6332702636719
2023-01-05,480.5956115722656
2023-01-06,485.046875
2023-01-09,474.38165283203125
2023-01-10,474.26348876953125
2023-01-11,485.4999084472656
2023-01-12,486.77032470703125
2023-01-13,483.88482666015625
2023-01-17,482.99853515625
2023-01-18,477.3753967285156
2023-01-19,484.2393798828125
2023-01-20,489.7344665527344
2023-01-23,487.02630615234375
2023-01-24,492.7380676269531
2023-01-25,494.5796203613281
2023-01-26,491.7631530761719
2023-01-27,474.3619689941406
2023-01-30,477.532958984375
2023-01-31,503.9154357910156
2023-02-01,505.4714050292969
2023-02-02,482.3190612792969
2023-02-03,469.3198547363281
2023-02-06,478.82305908203125
2023-02-07,473.6824645996094
2023-02-08,486.69146728515625
2023-02-09,484.4461669921875
2023-02-10,491.034423828125
2023-02-13,494.3039245605469
2023-02-14,494.0478210449219
2023-02-15,490.7389831542969
2023-02-16,497.9968566894531
2023-02-17,502.379150390625
2023-02-21,495.7220458984375
2023-02-22,495.92877197265625
2023-02-23,502.8814392089844
2023-02-24,499.7005310058594
2023-02-27,498.80438232421875
2023-02-28,487.48919677734375
2023-03-01,488.6019592285156
2023-03-02,488.2178955078125
2023-03-03,492.6002197265625
2023-03-06,491.4775695800781
2023-03-07,488.4936828613281
2023-03-08,481.8660583496094
2023-03-09,478.9313659667969
2023-03-10,472.36285400390625
2023-03-13,475.13995361328125
2023-03-14,474.6376953125
2023-03-15,476.5087890625
2023-03-16,486.8589172363281
2023-03-17,488.0111083984375
2023-03-20,486.8687744140625
2023-03-21,493.25018310546875
2023-03-22,490.7488098144531
2023-03-23,483.8750305175781
2023-03-24,494.78643798828125
2023-03-27,499.2770690917969
2023-03-28,476.0558166503906
2023-03-29,478.3601989746094
2023-03-30,481.808349609375
2023-03-31,478.9471740722656
2023-04-03,503.4046325683594
2023-04-04,496.5577697753906
2023-04-05,509.3044128417969
2023-04-06,512.9942016601562
2023-04-10,517.5226440429688
2023-04-11,526.5992431640625
2023-04-12,524.912109375
2023-04-13,528.0791015625
2023-04-14,516.802490234375
2023-04-17,511.8596496582031
2023-04-18,505.8020324707031
2023-04-19,486.2873840332031
2023-04-20,483.7321472167969
2023-04-21,484.62005615234375
2023-04-24,494.99896240234375
2023-04-25,494.95953369140625
2023-04-26,498.68878173828125
2023-04-27,518.2330932617188
2023-04-28,523.3731079101562
2023-05-01,527.950927734375
2023-05-02,525.9086303710938
2023-05-03,522.6824951171875
2023-05-04,521.4098510742188
2023-05-05,527.8424072265625
2023-05-08,528.7697143554688
2023-05-09,523.0869750976562
2023-05-10,522.524658203125
2023-05-11,521.8932495117188
2023-05-12,520.2752075195312
2023-05-15,515.4903564453125
2023-05-16,511.3959045410156
2023-05-17,513.3099365234375
2023-05-18,506.9761047363281
2023-05-19,506.6308288574219
2023-05-22,507.08453369140625
2023-05-23,500.1291809082031
2023-05-24,499.8332214355469
2023-05-25,493.3612060546875
2023-05-26,489.93780517578125
2023-05-30,488.4578857421875
2023-05-31,495.1370849609375
2023-06-01,508.2389221191406
2023-06-02,513.79345703125
2023-06-05,516.9110717773438
2023-06-06,504.2629699707031
2023-06-07,497.91925048828125
2023-06-08,502.9902648925781
2023-06-09,506.4532165527344
2023-06-12,506.34466552734375
2023-06-13,505.75274658203125
2023-06-14,448.8958435058594
2023-06-15,457.6271057128906
2023-06-16,439.67132568359375
2023-06-20,440.71710205078125
2023-06-21,446.6365661621094
2023-06-22,450.3165588378906
2023-06-23,439.9673156738281
2023-06-26,440.4112243652344
2023-06-27,439.93768310546875
2023-06-28,438.8623046875
2023-06-29,438.77825927734375
2023-06-30,442.0108947753906
2023-07-03,441.1606750488281
2023-07-05,439.89532470703125
2023-07-06,435.941162109375
2023-07-07,425.21539306640625
2023-07-10,429.72320556640625
2023-07-11,432.2143249511719
2023-07-12,420.21331787109375
2023-07-13,419.4323425292969
2023-07-14,429.9505310058594
2023-07-17,429.4364929199219
2023-07-18,435.6841125488281
2023-07-19,442.1393737792969
2023-07-20,442.28759765625
2023-07-21,451.65911865234375
2023-07-24,448.2486267089844
2023-07-25,449.1383056640625
2023-07-26,443.0784606933594
2023-07-27,445.8365173339844
2023-07-28,448.1102294921875
2023-07-31,451.5997619628906
2023-08-01,452.8651123046875
2023-08-02,478.2115783691406
2023-08-03,481.5726318359375
2023-08-04,478.73553466796875
2023-08-07,489.0065612792969
2023-08-08,487.5731506347656
2023-08-09,487.7313537597656
2023-08-10,489.3624267578125
2023-08-11,488.2552795410156
2023-08-14,491.5174865722656
2023-08-15,489.63922119140625
2023-08-16,488.9966735839844
2023-08-17,483.1444091796875
2023-08-18,484.7755432128906
2023-08-21,485.6553649902344
2023-08-22,478.64654541015625
2023-08-23,475.91815185546875
2023-08-24,477.1044006347656
2023-08-25,473.4566650390625
2023-08-28,475.13720703125
2023-08-29,475.78961181640625
2023-08-30,469.8188171386719
2023-08-31,456.3448486328125
2023-09-01,455.33648681640625
2023-09-05,464.83648681640625
2023-09-06,459.7454528808594
2023-09-07,466.57635498046875
2023-09-08,462.375
2023-09-11,461.831298828125
2023-09-12,463.6996765136719
2023-09-13,467.0903625488281
2023-09-14,466.1710510253906
2023-09-15,465.38018798828125
2023-09-18,468.59295654296875
2023-09-19,468.37548828125
2023-09-20,479.2198791503906
2023-09-21,488.4035339355469
2023-09-22,488.4035339355469
2023-09-25,495.33331298828125
2023-09-26,487.355712890625
2023-09-27,487.9191589355469
2023-09-28,490.41973876953125
2023-09-29,481.8138122558594
2023-10-02,486.9833068847656
2023-10-03,483.7152404785156
2023-10-04,481.08099365234375
2023-10-05,484.25
2023-10-06,493.35113525390625
2023-10-09,496.68853759765625
2023-10-10,495.5595397949219
2023-10-11,488.6470642089844
2023-10-12,494.9752502441406
2023-10-13,501.07568359375
2023-10-16,519.1392822265625
2023-10-17,514.8411865234375
2023-10-18,516.6436157226562
2023-10-19,517.6636352539062
2023-10-20,516.10888671875
2023-10-23,510.49359130859375
2023-10-24,511.355224609375
2023-10-25,517.7131958007812
2023-10-26,508.4040832519531
2023-10-27,505.2548522949219
2023-10-30,512.9595336914062
2023-10-31,518.6243286132812
2023-11-01,484.6263427734375
2023-11-02,476.74334716796875
2023-11-03,472.3957824707031
2023-11-06,482.59619140625
2023-11-07,493.36102294921875
2023-11-08,483.5369873046875
2023-11-09,490.3900451660156
2023-11-10,488.3400573730469
2023-11-13,492.3409729003906
2023-11-14,497.09454345703125
2023-11-15,501.88775634765625
2023-11-16,507.948486328125
2023-11-17,493.2718811035156
2023-11-20,496.9361267089844
2023-11-21,502.1650390625
2023-11-22,510.6124572753906
2023-11-24,513.2467651367188
2023-11-27,505.7698059082031
2023-11-28,505.5123596191406
2023-11-29,477.7435607910156
2023-11-30,480.1698303222656
2023-12-01,490.41973876953125
2023-12-04,487.2209777832031
2023-12-05,495.5100402832031
2023-12-06,479.1201171875
2023-12-07,475.6539611816406
2023-12-08,476.961181640625
2023-12-11,471.9996643066406
2023-12-12,477.27813720703125
2023-12-13,483.36859130859375
2023-12-14,464.51275634765625
2023-12-15,456.9962158203125
2023-12-18,455.5800476074219
2023-12-19,459.095703125
2023-12-20,447.518798828125
2023-12-21,449.5489807128906
2023-12-22,448.816162109375
2023-12-26,448.4496765136719
2023-12-27,447.0533447265625
2023-12-28,452.0890808105469
2023-12-29,454.2720947265625
2024-01-02,466.46710205078125
2024-01-03,460.93023681640625
2024-01-04,462.9346618652344
2024-01-05,454.72857666015625
2024-01-08,457.1794738769531
2024-01-09,455.7505798339844
2024-01-10,455.5322570800781
2024-01-11,451.4739074707031
2024-01-12,435.3197021484375
2024-01-16,435.39910888671875
2024-01-17,444.2997741699219
2024-01-18,408.7962646484375
2024-01-19,398.4270324707031
2024-01-22,406.4842834472656
2024-01-23,404.3707275390625
2024-01-24,399.290283203125
2024-01-25,352.6138000488281
2024-01-26,358.4384765625
2024-01-29,363.112060546875
2024-01-30,373.9178771972656
2024-01-31,375.1383972167969
2024-02-01,372.91571044921875
2024-02-02,375.942138671875
2024-02-05,358.2300720214844
2024-02-06,363.5188903808594
2024-02-07,365.72174072265625
2024-02-08,364.95770263671875
2024-02-09,367.41851806640625
2024-02-12,366.287353515625
2024-02-13,361.6633605957031
2024-02-14,359.49029541015625
2024-02-15,361.1672058105469
2024-02-16,364.0845031738281
2024-02-20,364.30279541015625
2024-02-21,364.7592468261719
2024-02-22,365.2355041503906
2024-02-23,360.10546875
2024-02-26,357.1683654785156
2024-02-27,359.8971252441406
2024-02-28,348.4462890625
2024-02-29,347.61279296875
2024-03-01,349.3095397949219
2024-03-04,344.1497497558594
2024-03-05,335.3086242675781
2024-03-06,336.4596252441406
2024-03-07,338.08697509765625
2024-03-08,336.7275390625
2024-03-11,344.31842041015625
2024-03-12,342.48272705078125
2024-03-13,342.5323486328125
2024-03-14,346.1938171386719
2024-03-15,345.45953369140625
2024-03-18,344.5069885253906
2024-03-19,348.8729553222656
2024-03-20,345.4992370605469
2024-03-21,344.7054138183594
2024-03-22,345.8465576171875
2024-03-25,344.4077453613281
2024-03-26,345.6877746582031
2024-03-27,347.682373046875
2024-03-28,344.91680908203125
2024-04-01,349.6222229003906
2024-04-02,302.74725341796875
2024-04-03,306.4578552246094
2024-04-04,308.4275817871094
2024-04-05,311.4815979003906
2024-04-08,315.35137939453125
2024-04-09,317.9577331542969
2024-04-10,317.5101013183594
2024-04-11,314.64508056640625
2024-04-12,310.96429443359375
2024-04-15,313.003662109375
2024-04-16,315.8686828613281
2024-04-17,321.77777099609375
2024-04-18,323.140625
2024-04-19,326.6224365234375
2024-04-22,323.6081848144531
2024-04-23,326.2742919921875
2024-04-24,314.3367004394531
2024-04-25,309.79046630859375
2024-04-26,304.30908203125
2024-04-29,301.5733947753906
2024-04-30,300.5188903808594
2024-05-01,312.57586669921875
2024-05-02,319.3106689453125
2024-05-03,318.8729553222656
2024-05-06,317.5697937011719
2024-05-07,322.9416809082031
2024-05-08,322.4542541503906
2024-05-09,332.9394226074219
2024-05-10,333.8446960449219
2024-05-13,337.8139343261719
2024-05-14,342.7083435058594
2024-05-15,345.34454345703125
2024-05-16,353.3427429199219
2024-05-17,354.3475036621094
2024-05-20,353.37261962890625
2024-05-21,353.7804870605469
2024-05-22,354.74542236328125
2024-05-23,350.38818359375
2024-05-24,347.4833984375
2024-05-28,347.39385986328125
2024-05-29,343.5141296386719
2024-05-30,345.5733642578125
2024-05-31,356.25750732421875
2024-06-03,362.305908203125
2024-06-04,358.9931945800781
2024-06-05,359.12255859375
2024-06-06,353.5815124511719
2024-06-07,349.9703674316406
2024-06-10,347.5231628417969
2024-06-11,349.9405212402344
2024-06-12,350.54736328125
2024-06-13,356.23760986328125
2024-06-14,357.06329345703125
2024-06-17,353.4024353027344
2024-06-18,347.7320861816406
2024-06-20,355.5611877441406
2024-06-21,353.6312561035156
2024-06-24,356.17791748046875
2024-06-25,353.9495544433594
2024-06-26,359.2120666503906
2024-06-27,361.0922546386719
2024-06-28,372.615234375
2024-07-01,372.4556579589844
2024-07-02,373.7820129394531
2024-07-03,361.84515380859375
2024-07-05,367.7986145019531
2024-07-08,369.4041442871094
2024-07-09,372.3260192871094
2024-07-10,378.1199645996094
2024-07-11,378.67840576171875
2024-07-12,381.1614990234375
2024-07-15,383.1459655761719
2024-07-16,394.50445556640625
2024-07-17,401.0562744140625
2024-07-18,387.81304931640625
2024-07-19,386.3072204589844
2024-07-22,383.8938903808594
2024-07-23,384.8013916015625
2024-07-24,385.2301940917969
2024-07-25,385.3299255371094
2024-07-26,391.54266357421875
2024-07-29,391.0340881347656
2024-07-30,403.39971923828125
2024-07-31,360.6085510253906
2024-08-01,357.9858703613281
2024-08-02,362.6130065917969
2024-08-05,355.3033142089844
2024-08-06,354.26617431640625
2024-08-07,344.60302734375
2024-08-08,349.349853515625
2024-08-09,349.8584289550781
2024-08-12,347.3254699707031
2024-08-13,355.8517761230469
2024-08-14,355.39306640625
2024-08-15,356.24072265625
2024-08-16,349.38970947265625
2024-08-19,352.271728515625
2024-08-20,355.99139404296875
2024-08-21,357.5769958496094
2024-08-22,353.767578125
2024-08-23,351.9226989746094
2024-08-26,352.0224304199219
2024-08-27,352.47119140625
2024-08-28,351.4539794921875
2024-08-29,350.3869323730469
2024-08-30,353.48834228515625
2024-09-03,362.52325439453125
2024-09-04,370.3714599609375
2024-09-05,364.1288146972656
2024-09-06,356.86895751953125
2024-09-09,342.8080139160156
2024-09-10,345.4606628417969
2024-09-11,327.2811279296875
2024-09-12,323.6013488769531
2024-09-13,320.66949462890625
2024-09-16,314.3570251464844
2024-09-17,310.9364929199219
2024-09-18,314.4168701171875
2024-09-19,311.1359558105469
2024-09-20,309.5503845214844
2024-09-23,311.90380859375
2024-09-24,311.3653259277344
2024-09-25,311.08612060546875
2024-09-26,312.173095703125
2024-09-27,318.68499755859375
2024-09-30,316.739990234375
2024-10-01,279.45001220703125
2024-10-02,246.49000549316406
2024-10-03,241.77999877929688
2024-10-04,240.02999877929688
2024-10-07,236.2899932861328
2024-10-08,243.1999969482422
2024-10-09,245.4499969482422
2024-10-10,251.44000244140625
2024-10-11,258.07000732421875
2024-10-14,267.6000061035156
2024-10-15,257.6000061035156
2024-10-16,255.57000732421875
2024-10-17,266.3399963378906
2024-10-18,267.1400146484375
2024-10-21,260.57000732421875
2024-10-22,262.30999755859375
2024-10-23,258.6499938964844
2024-10-24,258.5799865722656
2024-10-25,260.7300109863281
2024-10-28,261.0899963378906
2024-10-29,257.7699890136719
2024-10-30,266.32000732421875
2024-10-31,257.8299865722656
2024-11-01,260.7099914550781
2024-11-04,255.5500030517578
2024-11-05,260.6000061035156
2024-11-06,288.510009765625
2024-11-07,287.760009765625
2024-11-08,288.1199951171875
2024-11-11,282.44000244140625
2024-11-12,280.05999755859375
2024-11-13,289.4200134277344
2024-11-14,283.1400146484375
2024-11-15,275.6700134277344
2024-11-18,271.3500061035156
2024-11-19,277.7799987792969
2024-11-20,293.9700012207031
2024-11-21,295.7099914550781
2024-11-22,298.1099853515625
2024-11-25,304.17999267578125
2024-11-26,295.5899963378906
2024-11-27,296.67999267578125
2024-11-29,296.3800048828125
2024-12-02,293.1300048828125
2024-12-03,291.1300048828125
2024-12-04,288.0799865722656
2024-12-05,283.05999755859375
2024-12-06,281.7300109863281
2024-12-09,286.239990234375
2024-12-10,285.82000732421875
2024-12-11,278.20001220703125
2024-12-12,272.7799987792969
2024-12-13,274.1199951171875
2024-12-16,260.4599914550781
2024-12-17,233.88999938964844
