,FAST
2018-03-01,22.439374923706055
2018-03-02,22.698017120361328
2018-03-05,23.05678367614746
2018-03-06,23.55738067626953
2018-03-07,23.6283016204834
2018-03-08,23.578237533569336
2018-03-09,24.183122634887695
2018-03-12,24.11638641357422
2018-03-13,24.095523834228516
2018-03-14,23.932830810546875
2018-03-15,24.03294563293457
2018-03-16,24.345823287963867
2018-03-19,23.886943817138672
2018-03-20,23.49480438232422
2018-03-21,23.703386306762695
2018-03-22,23.060955047607422
2018-03-23,22.464406967163086
2018-03-26,22.91494369506836
2018-03-27,22.0472354888916
2018-03-28,22.184904098510742
2018-03-29,22.77310562133789
2018-04-02,22.197418212890625
